location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IA_19177,2020-08-23,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,1,0,46,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,,47.28,26.05,20.222222,34.288889,0.0,19.8,68.594572
US_IA_19177,2020-08-24,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,1,0,47,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,,69.19,27.244444,21.205556,34.866667,0.0,21.061111,69.074791
US_IA_19177,2020-08-25,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,0,0,47,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,,56.7,26.888889,19.861111,34.344444,0.0,20.894444,69.831093
US_IA_19177,2020-08-26,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,2,0,49,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,,52.67,26.988889,21.055556,34.588889,0.0,20.622222,68.237511
US_IA_19177,2020-08-27,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,46,0,95,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,,37.77,27.161111,22.311111,33.338889,0.0,21.377778,70.744775
US_IA_19177,2020-08-28,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,4,0,99,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,,34.49,26.272222,19.444444,33.733333,0.0,21.422222,74.763947
US_IA_19177,2020-08-29,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,1,0,100,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,,46.04,23.577778,18.711111,29.155556,0.0,17.355556,68.270845
US_IA_19177,2020-08-30,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,1,0,101,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,,48.45,18.877778,10.972222,27.305556,0.0,12.355556,65.989059
US_IA_19177,2020-08-31,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,-1,0,100,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,,45.83,20.233333,15.805556,25.683333,0.0,16.638889,79.992331
US_IA_19177,2020-09-01,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,1,0,101,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,,53.22,19.461111,15.655556,24.227778,3.048,16.422222,82.845005
US_IA_19177,2020-09-02,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,2,0,103,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,,46.17,23.033333,16.411111,31.022222,2.76225,17.927778,73.141447
US_IA_19177,2020-09-03,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,3,0,106,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,,51.41,22.35,16.194444,28.655556,0.0,15.061111,63.514367
US_IA_19177,2020-09-04,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,0,0,106,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,,,18.416667,8.844444,28.222222,0.0,9.194444,55.063856
US_IA_19177,2020-09-05,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,1,0,107,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,,49.14,21.3,14.066667,30.622222,0.0,13.072222,59.572752
US_IA_19177,2020-09-06,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,0,0,107,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,,,25.088889,20.522222,32.383333,0.0,19.727778,72.329408
US_IA_19177,2020-09-07,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,0,0,107,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,,,23.572222,17.455556,29.5,0.0,15.344444,60.1789
US_IA_19177,2020-09-08,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,0,0,107,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,,52.35,14.166667,11.711111,22.588889,9.0932,12.444444,89.436137
US_IA_19177,2020-09-09,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,1,0,108,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,,43.77,11.722222,10.477778,13.755556,6.5024,11.355556,97.668868
US_IA_19177,2020-09-10,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,0,0,108,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,,64.89,11.85,10.6,13.577778,7.9756,11.516667,97.876567
US_IA_19177,2020-09-11,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,0,0,108,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-13,63.02,15.183333,13.2,19.338889,11.133667,14.844444,97.945038
US_IA_19177,2020-09-12,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,0,0,108,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,,38.57,18.972222,16.661111,22.8,17.9832,17.538889,91.493619
US_IA_19177,2020-09-13,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,0,0,108,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,,49.33,17.716667,11.622222,24.688889,1.989667,14.611111,82.137918
US_IA_19177,2020-09-14,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,0,0,108,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-10,58.61,18.105556,11.227778,26.172222,0.0,14.761111,81.041568
US_IA_19177,2020-09-15,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,0,0,108,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-11,35.85,19.15,12.111111,27.372222,0.0,14.966667,76.835313
US_IA_19177,2020-09-16,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,0,0,108,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-17,,20.155556,13.388889,28.766667,0.0,16.45,79.353871
US_IA_19177,2020-09-17,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,0,0,108,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-16,37.53,17.761111,10.866667,23.488889,0.0,12.844444,73.083112
US_IA_19177,2020-09-18,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,0,0,108,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-6,44.26,14.688889,9.111111,20.544444,0.0,9.9,73.299861
US_IA_19177,2020-09-19,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,1,0,109,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,,76.7,13.511111,6.672222,20.261111,0.0,7.766667,68.545287
US_IA_19177,2020-09-20,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,1,0,110,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,,56.17,14.294444,7.894444,22.766667,0.0,7.433333,63.607304
US_IA_19177,2020-09-21,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,1,0,111,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-12,,15.916667,8.677778,24.788889,0.0,9.633333,66.603535
US_IA_19177,2020-09-22,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,0,0,111,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-15,44.28,17.561111,10.683333,26.222222,0.0,12.933333,74.401772
US_IA_19177,2020-09-23,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,1,0,112,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-21,85.93,18.216667,11.933333,26.35,0.0,14.444444,78.780614
US_IA_19177,2020-09-24,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,1,0,113,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-20,63.87,19.238889,14.116667,26.638889,0.0,15.294444,78.085474
US_IA_19177,2020-09-25,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,1,0,114,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-2,91.7,20.433333,14.161111,28.727778,0.0,15.438889,73.174193
US_IA_19177,2020-09-26,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,0,0,114,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,,,21.816667,17.288889,28.966667,0.0,17.4,76.120271
US_IA_19177,2020-09-27,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,0,0,114,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,,56.19,19.316667,11.661111,26.183333,1.1684,14.777778,75.243673
US_IA_19177,2020-09-28,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,1,0,115,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-9,50.47,12.322222,9.016667,17.977778,10.2616,9.888889,85.220162
US_IA_19177,2020-09-29,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,3,0,118,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-12,45.0,12.255556,7.683333,17.905556,0.5588,8.305556,76.938825
US_IA_19177,2020-09-30,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,4,0,122,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-13,44.1,15.261111,10.844444,20.644444,0.0,6.727778,56.871213
US_IA_19177,2020-10-01,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,0,0,122,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-17,67.15,11.283333,7.222222,15.822222,0.0,4.061111,61.179408
US_IA_19177,2020-10-02,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,3,0,125,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,0,,7.988889,2.027778,14.488889,0.0254,3.333333,72.524164
US_IA_19177,2020-10-03,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,1,0,126,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,,38.16,7.855556,4.577778,10.527778,1.8796,6.394444,90.610971
US_IA_19177,2020-10-04,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,1,0,127,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,,41.64,8.433333,2.338889,14.3,2.116667,4.25,75.002453
US_IA_19177,2020-10-05,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,2,0,129,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-8,44.92,9.322222,2.622222,19.5,0.0,2.994444,64.709595
US_IA_19177,2020-10-06,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,0,0,129,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-14,50.02,16.5,9.85,26.172222,0.0,8.327778,58.521232
US_IA_19177,2020-10-07,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,4,0,133,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-13,63.84,19.755556,13.927778,27.511111,0.0,10.272222,54.550229
US_IA_19177,2020-10-08,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,1,0,134,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-14,46.58,16.655556,8.916667,25.288889,0.0,7.205556,53.863738
US_IA_19177,2020-10-09,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,5,0,139,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-2,40.33,19.527778,13.016667,28.411111,0.0,12.033333,62.099229
US_IA_19177,2020-10-10,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,1,0,140,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,,49.39,21.205556,16.172222,27.322222,0.0,17.161111,77.83509
US_IA_19177,2020-10-11,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,0,0,140,1,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,,49.29,19.588889,12.85,27.483333,0.0,15.244444,76.258644
US_IA_19177,2020-10-12,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,3,1,143,2,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-19,45.62,18.344444,11.733333,23.066667,0.0,9.733333,57.345723
US_IA_19177,2020-10-13,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,0,0,143,2,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-15,56.38,13.455556,6.133333,22.938889,0.0,2.933333,48.994255
US_IA_19177,2020-10-14,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,-1,0,142,2,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-17,64.0,15.116667,6.888889,26.333333,0.0,5.094444,51.29558
US_IA_19177,2020-10-15,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,5,0,147,2,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-18,35.32,12.138889,6.25,20.022222,0.0,-0.622222,41.363632
US_IA_19177,2020-10-16,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,3,0,150,2,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-10,,6.011111,-0.405556,13.305556,0.0,-3.233333,51.687353
US_IA_19177,2020-10-17,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,1,0,151,2,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,,37.45,11.322222,3.316667,20.683333,0.0,-1.444444,41.102657
US_IA_19177,2020-10-18,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,5,0,156,2,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,,50.57,8.2,2.911111,16.688889,0.3556,2.061111,65.455299
US_IA_19177,2020-10-19,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,2,0,158,2,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-9,59.89,2.966667,1.611111,4.6,0.28575,-1.138889,74.52959
US_IA_19177,2020-10-20,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,4,0,162,2,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-15,53.71,4.05,1.383333,8.438889,0.0,2.755556,91.430864
US_IA_19177,2020-10-21,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,2,0,164,2,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-19,50.1,7.866667,2.9,12.311111,0.508,6.338889,90.152392
US_IA_19177,2020-10-22,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,3,0,167,2,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-17,58.4,14.283333,8.294444,26.977778,12.2428,12.411111,88.55511
US_IA_19177,2020-10-23,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,2,0,169,2,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-6,42.6,8.227778,3.7,23.1875,9.7028,6.183333,87.103437
US_IA_19177,2020-10-24,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,3,0,172,2,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,,50.71,3.366667,1.283333,5.638889,1.8288,-0.038889,78.541469
US_IA_19177,2020-10-25,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,2,0,174,2,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,,53.21,2.883333,0.461111,5.0,0.0,0.038889,81.738593
US_IA_19177,2020-10-26,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,6,0,180,2,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-8,55.54,0.35,-1.844444,2.988889,0.0,-1.722222,86.077874
US_IA_19177,2020-10-27,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,1,0,181,2,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-12,34.11,0.422222,-1.094444,2.738889,0.141111,-4.161111,71.452306
US_IA_19177,2020-10-28,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,4,0,185,2,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-18,36.99,2.383333,-2.938889,9.927778,0.0,-2.872222,68.311348
US_IA_19177,2020-10-29,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,3,0,188,2,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-20,58.4,5.127778,3.05,7.077778,0.0,1.105556,75.347816
US_IA_19177,2020-10-30,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,6,0,194,2,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-13,58.0,3.45,-2.511111,11.011111,0.0,-0.844444,73.570336
US_IA_19177,2020-10-31,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,6,0,200,2,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,,43.09,8.105556,1.416667,19.677778,0.0,2.233333,66.603442
US_IA_19177,2020-11-01,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,2,0,202,2,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,,72.11,6.922222,0.611111,15.705556,0.0,-3.777778,46.51503
US_IA_19177,2020-11-02,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,3,0,205,2,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-18,52.73,2.744444,-5.694444,15.633333,0.0,-5.983333,52.659445
US_IA_19177,2020-11-03,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,8,0,213,2,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-14,59.37,10.672222,2.344444,23.038889,0.0,2.422222,56.730755
US_IA_19177,2020-11-04,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,5,0,218,2,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-16,35.66,15.244444,9.5,22.877778,0.0,5.972222,53.999706
US_IA_19177,2020-11-05,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,7,0,225,2,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-16,50.76,16.038889,9.7,22.766667,0.0,7.183333,55.920158
US_IA_19177,2020-11-06,ChIJB7QFZMms54cROrzWByuMxWM,Q182644,geoId/19177,US,United States of America,IA,Iowa,19177,Van Buren County,US,USA,2,6,0,231,2,,,7155,3664,3491,886,895,685,770,763,1033,1082,631,410,1789834,40.75,-91.951667,1271,79.1,,-9,65.62,14.527778,7.6,24.127778,0.0,9.8,73.45559
