location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48273,2021-02-25,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,5,1,2339,81,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-4,1,,6,-28,8,3.98,7.77,3.07,12.29,9.04,4.7,4.16,5.06,8.13,2.89,3.79,4.16,4.34,8.31,4.7,5.6,2.53,2.71,6.33,5.06,,7.23,23.13,4.7,3.98,8.13,2.89,6.51,6.51,35.42,5.78,6.33,6.87,6.14,4.7,20.811111,18.038889,25.388889,0.0,19.101852,82.931685
US_TX_48273,2021-02-26,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,1,0,2340,81,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-8,-5,-6,-13,-25,6,4.38,7.81,,9.91,6.86,4.19,2.67,3.81,10.1,,4.76,,3.24,9.53,5.14,5.34,6.29,4.19,3.24,6.1,3.43,5.14,20.96,4.76,3.24,7.05,,7.43,4.96,34.68,3.62,5.14,7.43,6.29,3.24,21.277778,18.038889,26.166667,0.0,19.055556,80.284225
US_TX_48273,2021-02-27,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,6,0,2346,81,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-6,-3,5,15,-13,,3.28,9.38,3.99,5.16,10.32,5.16,6.33,,6.33,3.28,4.46,,,8.21,6.1,5.16,,5.16,5.39,4.93,,6.57,22.28,3.52,3.75,4.46,3.75,,4.46,34.01,3.75,5.16,5.86,3.99,,21.216667,18.961111,24.733333,0.0,19.824074,85.357557
US_TX_48273,2021-02-28,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,20,1,2366,82,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,6,-3,-24,-2,-10,,5.57,9.13,3.78,10.69,11.35,6.01,3.78,4.67,10.02,4.45,3.56,,6.46,10.02,4.45,10.02,3.78,3.56,4.23,5.57,,9.35,20.26,4.45,3.34,7.12,5.34,,5.12,37.4,,4.9,5.12,,3.56,22.277778,19.527778,26.761111,0.0,20.435185,82.179173
US_TX_48273,2021-03-01,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,0,0,2366,82,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,1,-6,-45,-7,-25,7,4.37,9.43,2.44,10.13,9.95,4.54,3.84,5.41,10.13,4.71,4.71,4.71,5.59,12.22,4.37,4.71,3.49,3.49,2.79,4.37,2.79,7.51,23.92,6.46,3.32,8.38,4.37,4.71,5.59,34.57,2.97,5.06,5.59,4.71,5.59,18.055556,12.183333,23.488889,0.0,16.861111,90.78578
US_TX_48273,2021-03-02,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,7,1,2373,83,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-1,-7,-32,-2,-28,8,3.59,7.9,3.23,7.36,9.51,4.67,2.69,4.67,8.61,3.05,4.31,2.87,6.46,12.02,2.87,7.54,4.84,3.95,5.56,3.05,,8.61,26.02,4.67,,5.56,,4.67,7.0,37.15,5.74,5.38,4.31,5.38,5.74,13.138889,11.272222,18.066667,1.495778,7.416667,66.153798
US_TX_48273,2021-03-03,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,7,1,2380,84,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,8,8,,2,-28,6,4.79,7.62,,9.57,7.98,4.25,6.38,9.22,9.75,,5.32,3.37,6.03,10.99,3.19,4.61,10.28,4.43,6.74,3.37,4.25,11.88,37.94,6.38,,7.98,3.01,4.08,5.14,37.23,8.51,5.67,6.38,4.96,3.55,14.533333,10.033333,19.905556,0.0,8.305556,71.528767
US_TX_48273,2021-03-04,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,4,0,2384,84,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-7,2,,0,-28,8,3.98,4.81,,8.46,11.29,3.49,3.65,3.32,7.8,3.32,4.65,3.98,6.31,8.8,3.82,5.14,4.48,2.99,6.31,3.82,2.66,6.97,23.9,4.81,3.98,8.13,3.82,2.49,5.64,36.68,4.48,6.14,4.81,4.98,4.32,16.433333,10.933333,22.755556,0.0,11.407407,73.603993
US_TX_48273,2021-03-05,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,2,0,2386,84,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-8,4,-7,-3,-25,6,4.79,7.48,4.41,9.59,9.4,4.41,5.75,,6.52,,6.52,2.88,5.95,8.44,3.84,4.99,4.99,,4.03,4.03,,9.4,22.83,6.33,3.45,5.75,3.84,4.99,6.33,36.06,4.99,5.37,4.6,4.22,3.07,20.366667,17.338889,27.572222,0.0,14.898148,67.06001
US_TX_48273,2021-03-06,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,11,0,2397,84,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-8,-2,-7,19,-16,,7.11,7.6,4.91,11.77,7.6,3.43,4.66,4.17,8.83,3.68,3.92,,7.11,6.62,4.66,3.68,4.17,,5.15,,3.68,7.11,23.3,4.17,,11.28,5.15,,6.87,32.38,4.17,5.64,4.66,10.06,4.91,17.683333,14.044444,25.788889,0.0,7.194444,49.707551
US_TX_48273,2021-03-07,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,3,0,2400,84,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,1,2,-17,15,-19,,3.22,8.75,,11.05,9.9,4.6,3.91,5.75,9.44,4.6,5.75,4.14,6.45,9.9,,4.6,,,8.06,4.6,5.52,5.99,16.34,3.68,,7.6,5.99,5.29,7.37,34.76,4.6,7.14,4.83,3.68,3.91,14.983333,10.0,20.333333,0.0,8.240741,67.000005
US_TX_48273,2021-03-08,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,0,0,2400,84,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-2,-2,,-3,-34,7,3.96,9.31,3.56,12.88,5.94,5.74,8.12,5.15,9.11,,4.95,4.56,5.35,10.89,3.76,5.35,4.75,3.96,6.73,2.77,3.37,11.29,25.35,6.34,,7.53,4.95,3.37,10.5,39.81,4.36,7.33,4.56,5.15,5.55,18.05,15.722222,22.466667,0.0,12.287037,67.430322
US_TX_48273,2021-03-09,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,3,0,2403,84,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,0,5,,-5,-39,10,4.19,7.98,4.19,11.58,6.59,2.79,7.38,2.99,5.99,4.59,5.79,3.79,6.19,13.57,4.59,6.99,4.79,4.59,7.19,3.79,4.99,11.18,23.35,4.99,3.39,5.39,3.79,4.99,6.19,44.11,4.39,5.19,9.58,5.59,3.79,19.066667,14.738889,24.938889,0.0,14.564815,72.88901
US_TX_48273,2021-03-10,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,7,0,2410,84,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,4,8,,-1,-36,8,6.56,7.55,4.97,12.13,5.77,5.77,5.57,4.17,6.16,2.98,5.57,,5.77,12.13,3.58,3.98,5.77,3.18,4.37,5.96,3.98,12.53,27.83,5.77,2.98,7.36,3.38,6.56,9.54,41.35,3.98,8.15,8.15,4.97,4.77,21.62037,16.268519,29.62037,0.0,16.342593,72.0029
US_TX_48273,2021-03-11,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,0,0,2410,84,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-6,5,,6,-38,9,4.25,8.69,4.25,10.72,11.12,5.26,4.65,6.47,6.87,3.84,3.84,3.64,5.26,11.12,4.45,3.23,6.47,4.85,6.07,3.64,,11.53,27.7,4.65,7.08,8.29,3.23,3.23,4.45,38.21,4.65,6.87,5.46,4.65,4.65,23.185185,19.361111,28.851852,0.0,18.805556,76.452435
US_TX_48273,2021-03-12,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,5,0,2415,84,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-6,6,-1,9,-36,8,3.58,9.47,3.15,10.31,,3.79,5.05,,10.52,3.37,6.1,4.0,2.94,5.47,3.58,5.05,6.1,,4.0,5.26,,4.21,22.3,4.84,4.84,6.52,2.94,4.42,5.05,36.6,6.73,6.73,6.94,5.05,4.0,23.574074,20.537037,29.12037,0.0,19.685185,78.872145
US_TX_48273,2021-03-13,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,6,0,2421,84,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,4,8,8,48,-18,,3.57,7.62,5.71,9.04,9.04,5.71,6.19,3.81,9.28,,6.19,3.81,4.28,8.09,3.33,,4.28,,5.71,4.05,,5.0,19.28,5.0,,6.66,,5.95,3.57,41.17,6.43,6.19,5.95,4.76,,23.592593,21.277778,28.898148,0.0,19.657407,78.633487
US_TX_48273,2021-03-14,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,2,0,2423,84,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,10,13,-41,35,-18,,4.5,7.65,3.6,10.58,7.88,4.5,8.55,4.73,7.2,5.85,3.83,4.95,,7.88,5.4,4.5,,,5.18,8.1,,9.23,23.4,4.5,,7.2,3.83,4.95,6.53,34.2,4.73,6.3,8.78,3.15,5.85,20.611111,14.833333,24.324074,0.0,17.518519,82.555728
US_TX_48273,2021-03-15,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,0,0,2423,84,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,13,13,,8,-31,6,2.9,9.05,4.71,10.68,8.14,4.34,4.34,,7.78,3.08,4.71,5.25,3.26,7.42,4.16,4.34,5.07,4.71,3.62,4.89,3.98,8.32,26.78,6.7,,6.51,2.71,6.15,6.88,39.99,3.26,4.52,4.34,3.98,4.16,17.157407,12.722222,24.12963,0.508,13.796296,80.748312
US_TX_48273,2021-03-16,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,4,1,2427,85,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,15,6,,6,-33,8,5.06,8.5,3.25,10.13,9.59,,5.42,2.71,8.86,3.07,5.42,6.69,5.42,7.59,2.71,5.61,5.42,3.8,6.33,3.62,2.71,6.51,23.69,4.52,5.06,8.14,3.44,4.88,5.24,36.17,5.61,5.42,5.61,2.89,4.16,21.633333,18.044444,25.827778,0.0254,20.018519,89.77996
US_TX_48273,2021-03-17,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,4,0,2431,85,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,24,15,,29,-31,5,5.05,6.85,3.06,13.52,12.44,6.13,4.51,5.23,8.11,,3.06,2.88,7.21,9.19,4.87,5.23,3.79,3.96,4.69,6.31,3.79,12.44,18.02,4.33,5.95,7.75,4.87,4.33,7.39,36.95,4.15,3.6,5.41,3.79,3.42,23.505556,19.35,29.05,0.2286,12.898148,47.868581
US_TX_48273,2021-03-18,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,7,3,2438,88,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,10,20,,17,-31,7,5.54,9.42,2.77,10.53,10.16,3.69,4.43,3.51,9.05,4.43,5.91,3.51,7.39,8.86,,3.14,3.69,5.36,5.17,5.17,,6.65,20.5,4.99,3.69,6.09,2.96,4.62,4.43,38.78,,5.36,5.54,5.54,5.54,17.37037,11.104938,24.703704,0.903111,0.694444,28.967383
US_TX_48273,2021-03-19,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,4,0,2442,88,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,7,12,24,14,-28,6,4.54,5.33,3.16,13.81,10.26,3.75,3.35,3.35,9.07,2.76,4.73,2.96,4.73,6.71,4.34,4.93,,2.76,6.31,3.55,2.96,7.3,24.85,6.71,3.16,7.5,,,3.94,30.18,4.93,7.3,4.54,4.93,4.54,16.072222,10.544444,21.905556,0.0,1.75,37.053433
US_TX_48273,2021-03-20,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,9,0,2451,88,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,12,9,26,39,-18,,,10.96,5.73,9.96,7.47,,3.49,3.74,6.97,3.74,,3.99,3.49,6.73,4.98,,4.24,4.98,5.48,4.98,3.74,4.98,21.67,4.24,,5.98,,,5.98,32.88,3.74,6.48,3.74,4.73,,15.161111,10.233333,20.683333,0.0,6.842593,58.862921
US_TX_48273,2021-03-21,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,11,0,2462,88,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,23,23,1,40,-16,,4.62,11.09,5.08,9.71,6.93,6.01,5.08,3.7,9.71,,4.39,,5.55,9.01,3.23,6.01,4.16,3.93,7.86,3.23,4.39,7.16,22.42,4.16,,7.86,,,6.47,42.52,3.47,6.93,3.23,5.08,3.23,16.433333,10.983333,22.922222,0.0,8.666667,61.961162
US_TX_48273,2021-03-22,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,0,0,2462,88,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,14,8,,2,-26,6,5.46,10.41,5.63,13.65,6.83,7.34,3.92,4.44,9.73,,4.27,4.27,5.63,8.88,,4.61,,,6.66,3.92,,8.7,21.85,5.63,2.73,4.95,2.56,3.41,5.46,34.48,3.75,6.14,6.14,6.49,3.75,19.583333,15.661111,24.277778,0.0,14.472222,71.915239
US_TX_48273,2021-03-23,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,5,0,2467,88,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,10,-2,-10,12,-31,8,3.13,7.24,,13.33,7.41,3.13,4.61,4.61,8.89,2.3,4.11,3.46,5.27,10.04,2.96,4.44,4.11,3.13,5.1,4.77,2.63,7.9,23.2,4.44,3.62,10.53,4.61,2.8,4.94,34.23,4.28,7.24,4.94,3.29,5.27,22.588889,18.5,28.05,0.0,15.990741,62.895161
US_TX_48273,2021-03-24,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,5,0,2472,88,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,10,5,,-2,-29,7,4.11,6.79,2.5,12.51,8.94,5.0,6.08,4.47,9.65,3.04,4.83,,3.75,10.9,4.29,5.0,4.83,4.83,6.08,2.68,3.57,6.08,23.23,6.08,3.75,6.25,2.5,3.04,8.94,43.6,5.0,5.36,5.72,5.36,4.65,22.253086,18.753086,27.611111,0.0,19.435185,81.334026
US_TX_48273,2021-03-25,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,12,0,2484,88,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,2,5,,6,-29,6,5.03,5.75,4.31,11.14,11.14,3.23,4.67,5.39,9.52,,5.39,2.69,6.29,10.78,3.59,5.93,3.23,2.52,4.13,2.52,,4.49,20.66,5.75,3.41,4.49,4.67,2.52,5.21,33.05,3.05,7.01,4.31,4.85,4.49,22.734568,19.0,28.722222,0.0,13.805556,55.100741
US_TX_48273,2021-03-26,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,3,0,2487,88,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-1,2,-6,-5,-25,5,4.83,6.96,3.28,11.4,10.05,5.02,4.44,4.44,7.15,3.48,4.25,3.48,5.8,11.59,3.86,5.6,,,5.02,4.25,3.67,4.25,19.7,5.22,4.06,7.73,3.28,5.99,4.06,37.67,,6.18,5.22,3.28,6.76,20.191358,13.67284,26.91358,0.0,11.833333,59.638903
US_TX_48273,2021-03-27,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,9,0,2496,88,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,2,5,22,23,-14,,5.75,6.23,3.83,15.1,6.71,4.55,3.35,7.19,6.47,,4.79,4.55,6.23,7.43,,5.03,4.79,5.51,8.87,7.19,,5.99,18.69,3.6,,7.67,4.07,5.03,7.67,34.75,3.35,6.95,5.99,,3.6,23.796296,20.895062,29.802469,0.0,20.398148,76.545915
US_TX_48273,2021-03-28,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,4,0,2500,88,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,15,6,-54,1,-20,,6.92,8.49,5.14,12.73,14.74,,4.69,4.24,8.49,6.25,5.81,4.02,7.37,11.17,5.14,3.57,4.02,8.04,6.03,6.25,,6.25,19.43,6.03,,7.59,,5.36,6.48,34.62,,3.57,3.8,4.91,4.91,21.104938,15.611111,26.703704,0.931333,15.555556,69.774884
US_TX_48273,2021-03-29,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,0,0,2500,88,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,14,6,,-3,-26,5,4.63,7.66,3.56,13.89,12.46,5.34,5.34,3.74,8.01,3.2,6.76,,8.9,8.54,6.05,4.99,4.81,4.09,6.59,3.92,3.74,7.66,30.8,9.79,2.49,7.12,2.85,3.74,6.05,36.67,4.63,8.01,4.45,3.74,4.27,16.716049,13.203704,21.444444,6.406444,9.935185,64.975627
US_TX_48273,2021-03-30,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,5,0,2505,88,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,14,8,-9,5,-29,7,4.1,7.67,3.03,12.3,10.52,3.75,4.28,3.92,9.63,2.85,5.71,,7.13,9.27,3.75,7.13,6.96,5.88,3.92,5.53,4.99,8.2,25.14,4.99,2.5,6.96,3.92,4.99,3.57,36.2,4.64,4.64,6.24,5.71,3.57,21.333333,16.598765,27.635802,0.508,18.527778,79.880606
US_TX_48273,2021-03-31,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,7,0,2512,88,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,16,12,,-4,-27,6,4.49,7.9,2.69,14.72,7.72,3.95,5.39,3.59,9.34,3.95,3.59,2.69,2.51,9.34,4.13,4.13,,,6.28,4.31,,6.82,23.52,3.95,3.59,7.36,,4.31,5.92,36.98,5.92,5.57,4.67,5.75,4.67,22.872222,20.166667,26.983333,0.0508,19.712963,79.61764
US_TX_48273,2021-04-01,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,10,0,2522,88,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,9,25,,21,-29,5,3.91,7.82,6.26,9.19,8.21,5.08,5.48,4.11,7.82,3.52,4.5,,3.33,11.15,5.48,4.89,2.93,3.72,4.89,3.72,4.89,7.63,22.68,6.06,,10.76,3.52,3.52,6.06,30.9,4.69,6.06,5.87,4.11,5.87,18.677778,15.972222,22.344444,0.0,4.842593,39.847702
US_TX_48273,2021-04-02,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,8,0,2530,88,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,3,18,1,5,-46,8,6.93,6.93,3.35,12.44,7.41,3.35,,,8.61,,8.13,3.59,,8.85,7.41,,5.26,5.26,6.22,4.07,3.35,6.93,18.18,3.83,,8.13,3.59,3.59,4.3,31.33,,6.7,5.98,3.35,4.78,18.072222,15.45,21.655556,0.0,7.777778,51.139903
US_TX_48273,2021-04-03,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,5,2,2535,90,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-2,11,22,5,-18,,,7.25,4.84,13.17,8.06,,4.57,4.57,6.72,4.03,4.84,,5.91,9.14,4.84,10.21,3.76,,3.76,4.3,,5.64,14.78,5.91,,7.25,,5.64,4.03,34.13,6.72,4.3,5.64,5.11,,18.861111,15.438889,23.277778,0.0,11.62963,64.243008
US_TX_48273,2021-04-04,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,2,0,2537,90,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-14,-8,9,-2,-31,,4.51,7.42,6.63,11.93,8.22,3.98,4.77,4.24,9.81,,,,6.89,7.42,7.96,,4.51,5.83,3.98,3.98,3.71,9.81,17.24,,,10.87,,,5.3,33.41,4.24,8.75,,4.51,3.71,20.577778,16.988889,24.905556,0.028222,14.731481,68.308899
US_TX_48273,2021-04-05,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,0,0,2537,90,,,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,12,9,,-3,-29,5,4.61,7.56,2.77,13.46,7.37,4.24,5.16,4.61,9.58,,4.05,4.61,4.98,7.0,4.98,7.56,7.74,2.95,2.77,4.98,3.32,6.08,24.14,6.63,,11.98,3.13,5.16,4.98,37.6,4.24,8.66,6.63,5.16,5.16,21.072222,17.327778,25.727778,0.0254,16.583333,75.327306
