location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_AR_05091,2020-10-26,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,31,1,1419,16,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,-5,-5,,1,-19,5,2.22,6.33,2.38,9.34,6.65,3.8,5.7,3.17,8.39,,4.43,3.8,3.96,6.49,3.17,5.23,3.17,4.91,4.28,5.54,8.71,23.12,6.97,5.7,3.01,5.38,3.33,34.36,2.85,4.75,5.07,4.75,4.12,13.455556,11.661111,16.983333,0.705556,,11.805556,89.916705
US_AR_05091,2020-10-27,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,16,0,1435,16,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,-4,-5,,5,-18,4,4.49,5.93,4.33,8.82,8.98,5.77,4.49,4.49,7.7,3.85,5.77,4.01,4.49,9.46,4.81,5.77,5.45,2.73,4.01,3.53,6.57,23.57,6.73,5.29,3.53,3.53,3.05,31.59,3.53,4.97,5.77,7.05,6.25,13.2,11.8,15.366667,0.8636,,11.894444,91.940486
US_AR_05091,2020-10-28,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,22,0,1457,16,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,-7,-6,,10,-19,5,4.86,7.21,4.08,9.09,10.5,4.08,6.9,4.55,10.5,4.7,6.27,3.29,4.7,7.84,4.55,4.7,4.86,2.98,2.82,5.17,8.0,22.42,8.31,5.64,5.8,2.19,3.45,37.62,4.23,6.9,5.02,2.67,,13.005556,10.994444,15.294444,7.281333,,12.15,94.63801
US_AR_05091,2020-10-29,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,23,0,1480,16,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,2,1,,1,-16,3,4.24,5.88,3.27,8.16,6.2,5.22,4.9,2.45,9.79,4.73,4.41,2.94,5.71,7.67,3.92,4.57,4.24,2.77,3.59,3.59,7.18,20.89,5.71,5.06,3.75,4.9,3.92,32.65,3.1,3.59,3.92,3.27,4.57,8.511111,4.538889,13.227778,20.997333,,6.027778,84.485656
US_AR_05091,2020-10-30,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,52,0,1532,16,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,7,-5,,-1,-17,2,5.53,5.03,4.02,7.54,6.03,2.51,5.19,,8.54,,6.03,,3.85,5.03,2.35,2.51,4.36,3.02,4.02,3.52,7.37,23.62,4.86,8.21,3.18,4.86,3.69,33.84,2.85,6.03,2.85,4.19,2.85,10.572222,3.9,18.633333,0.0,,5.455556,70.894268
US_AR_05091,2020-10-31,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,51,5,1583,21,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,12,3,,-5,-10,0,,7.12,4.82,9.63,6.91,4.4,4.82,4.19,9.01,3.35,5.03,3.14,4.61,7.54,,3.35,3.56,,4.19,3.14,7.75,25.76,8.59,6.7,4.61,4.19,,30.79,3.77,6.07,5.03,3.14,6.91,10.394444,3.244444,20.022222,0.0,,5.933333,74.098085
US_AR_05091,2020-11-01,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,30,0,1613,21,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,0,1,,-3,-12,2,5.53,6.32,4.15,10.66,17.57,3.55,4.15,5.33,8.1,4.94,5.33,3.55,12.84,10.66,,5.33,5.73,2.96,3.36,3.75,8.49,22.91,3.75,5.13,4.15,5.13,5.33,36.53,3.36,6.71,5.73,5.92,7.11,13.166667,5.722222,22.916667,0.0,,6.633333,64.775607
US_AR_05091,2020-11-02,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,24,0,1637,21,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,-2,1,,2,-17,3,4.1,4.59,3.44,11.64,10.49,6.07,5.9,4.92,9.18,2.62,3.94,4.26,6.56,9.35,4.75,4.1,6.39,3.61,3.94,5.08,10.0,22.96,5.25,4.75,2.3,5.58,4.75,39.68,4.43,6.56,7.21,5.9,5.25,10.716667,3.311111,18.922222,0.0,,2.227778,56.15484
US_AR_05091,2020-11-03,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,26,1,1663,22,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,8,3,,-2,-19,2,4.14,5.67,,7.81,8.42,3.98,4.59,2.76,9.65,3.06,3.68,3.52,5.82,9.19,2.45,6.13,2.6,4.75,3.22,2.6,7.05,19.61,5.51,5.36,3.68,4.14,4.14,36.61,2.6,4.75,4.29,3.83,3.83,11.205556,2.905556,23.461111,0.0,,4.533333,63.907216
US_AR_05091,2020-11-04,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,38,0,1701,22,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,-3,0,,-2,-16,3,3.82,3.67,3.51,9.93,10.08,4.43,4.74,2.44,11.15,3.67,5.19,,5.5,5.96,3.06,3.06,4.74,4.74,2.6,4.12,8.25,21.39,3.36,5.65,4.12,3.36,3.21,29.33,3.51,7.03,4.89,,4.58,13.2,4.777778,24.305556,0.056444,,6.738889,65.381541
US_AR_05091,2020-11-05,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,28,0,1729,22,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,-3,-1,,-1,-15,2,3.09,6.33,3.09,8.96,8.03,4.17,6.18,3.4,8.34,2.78,4.32,2.16,4.48,5.71,3.4,6.02,4.48,2.62,2.78,4.32,6.95,21.0,4.79,6.95,4.94,4.48,6.49,32.28,3.71,5.56,6.79,3.71,4.63,15.122222,7.933333,24.55,0.3048,,10.044444,71.976568
US_AR_05091,2020-11-06,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,29,0,1758,22,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,-6,-7,,1,-17,3,3.83,5.91,2.24,7.35,7.35,4.95,5.27,3.19,10.06,2.88,7.03,3.67,3.19,8.95,,2.72,4.47,4.31,,3.99,7.67,20.61,6.07,6.87,3.51,3.19,5.11,34.02,4.31,6.07,5.91,5.59,4.79,15.705556,8.177778,24.627778,0.0,,10.816667,72.892665
US_AR_05091,2020-11-07,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,19,0,1777,22,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,-4,-3,,-1,-17,2,4.35,7.12,3.17,10.68,7.91,6.53,4.15,3.56,12.07,5.34,,,4.55,5.14,3.56,5.14,,6.73,3.36,3.56,6.73,22.35,4.75,6.33,3.76,3.17,3.36,31.45,2.97,6.53,6.53,,5.34,16.383333,9.683333,25.794444,0.056444,,12.85,79.816032
US_AR_05091,2020-11-08,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,6,0,1783,22,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,-5,-2,,-5,-22,2,4.68,7.68,3.0,10.12,9.93,4.5,6.37,,8.43,4.12,6.0,3.56,5.62,7.68,6.37,,3.94,3.94,3.94,4.31,8.81,19.68,6.37,6.37,4.87,4.5,5.06,40.48,3.0,4.68,5.25,3.56,4.5,18.75,13.95,24.288889,0.1778,,16.938889,89.296635
US_AR_05091,2020-11-09,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,13,0,1796,22,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,-7,-5,,-6,-17,5,3.81,6.98,4.92,8.25,6.51,4.6,6.03,3.17,10.16,4.13,8.73,2.22,5.24,8.73,5.08,5.55,5.71,3.02,2.7,4.44,7.46,23.65,4.29,5.87,5.55,4.92,6.98,36.82,3.33,4.76,5.55,4.92,5.08,21.85,19.277778,26.7,1.3462,,19.172222,84.865318
US_AR_05091,2020-11-10,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,20,0,1816,22,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,0,-5,,1,-17,3,4.67,6.38,9.02,9.18,7.16,5.13,6.22,5.91,7.31,5.29,6.38,2.49,5.6,7.31,3.58,5.91,4.51,4.67,2.33,2.8,7.16,21.78,5.91,8.09,6.07,4.36,5.91,31.27,3.27,6.69,4.82,5.91,3.11,22.033333,18.572222,26.577778,0.3556,,18.911111,82.578675
US_AR_05091,2020-11-11,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,15,0,1831,22,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,-1,-3,,-7,-25,4,3.41,6.82,3.25,8.93,9.42,4.39,4.06,4.55,7.63,,4.22,2.76,4.55,8.61,2.6,6.33,4.39,2.92,2.44,,5.85,23.23,5.2,6.99,5.69,2.27,4.71,32.65,3.74,6.01,5.69,4.87,5.2,17.344444,10.738889,23.766667,0.141111,,10.361111,63.987225
US_AR_05091,2020-11-12,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,19,0,1850,22,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,-2,3,,-6,-18,3,4.98,6.43,3.69,10.6,8.84,4.5,5.94,2.57,11.24,2.73,4.02,2.57,4.66,8.03,,6.26,3.69,3.05,3.21,2.57,8.68,24.58,6.1,7.55,6.1,3.85,3.53,38.07,,6.1,4.02,4.18,5.46,13.811111,6.322222,24.094444,0.0,,7.111111,64.425579
US_AR_05091,2020-11-13,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,32,0,1882,22,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,-5,-11,,-4,-17,3,5.35,6.33,2.43,8.11,6.33,5.52,6.0,2.27,9.41,2.76,5.35,3.57,4.87,7.14,4.06,5.35,3.57,5.35,3.89,4.38,8.44,20.93,3.89,6.49,,5.52,4.22,34.07,2.92,5.84,2.6,,2.27,16.533333,11.355556,23.533333,0.1016,,10.772222,68.968255
US_AR_05091,2020-11-14,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,9,0,1891,22,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,-6,0,,-4,-13,2,5.74,7.17,5.74,11.68,10.04,,4.3,,11.27,5.53,4.92,3.08,5.74,4.71,4.3,6.56,4.3,3.69,5.74,2.87,7.79,22.14,4.3,6.76,4.92,4.92,4.3,37.51,3.69,4.71,4.92,,5.12,18.711111,12.805556,26.572222,0.084667,,13.461111,71.684486
US_AR_05091,2020-11-15,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,3,0,1894,22,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,-5,-8,,-7,-16,1,3.75,8.87,2.96,10.25,7.49,5.32,5.32,,11.04,3.75,4.93,6.51,4.14,8.09,4.34,5.32,5.13,3.94,7.3,4.34,4.73,18.73,5.13,7.3,3.75,4.93,4.73,42.0,3.75,4.54,7.49,4.93,5.32,19.188889,11.455556,24.338889,0.903111,,6.616667,44.30439
US_AR_05091,2020-11-16,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,13,0,1907,22,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,-8,-4,,-12,-20,4,4.95,4.95,2.8,8.58,9.9,5.61,5.94,7.09,9.9,4.12,5.77,3.13,5.28,7.26,3.63,5.77,4.29,3.46,3.13,3.46,8.41,24.74,4.45,8.08,6.6,3.96,5.77,36.12,2.31,6.6,2.47,2.97,4.78,10.016667,1.644444,20.861111,0.0,,0.383333,51.703494
US_AR_05091,2020-11-17,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,24,0,1931,22,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,-3,-1,,-3,-18,3,4.49,5.33,6.82,5.99,8.99,3.16,5.49,4.16,10.15,,5.66,2.66,6.32,9.48,3.33,5.66,4.83,3.83,3.33,3.49,9.15,20.97,6.32,7.32,4.49,4.99,4.16,33.12,4.49,7.49,4.49,5.49,4.33,11.161111,3.116667,22.316667,0.0,,2.522222,55.662988
US_AR_05091,2020-11-18,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,16,0,1947,22,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,-2,0,,-4,-17,2,7.17,7.34,6.15,8.54,8.54,4.1,6.15,4.61,10.41,,4.61,3.07,5.29,8.37,4.1,4.44,4.1,3.24,4.27,4.44,9.56,24.76,4.95,7.51,3.93,4.1,5.29,37.73,3.76,5.46,5.8,4.44,6.49,11.8,3.872222,22.177778,0.0,,1.888889,51.117427
US_AR_05091,2020-11-19,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,40,0,1987,22,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,-2,8,,-1,-16,2,3.13,6.42,4.28,8.4,9.72,5.93,4.12,3.79,8.57,3.62,6.26,3.62,5.27,7.08,3.13,4.78,6.75,3.46,4.78,3.95,8.07,20.26,5.27,7.41,6.1,5.27,5.77,32.95,3.29,5.93,5.77,3.95,5.27,13.238889,4.794444,23.8,0.0,,5.716667,61.061949
US_AR_05091,2020-11-20,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,30,0,2017,22,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,-8,-4,,2,-18,4,6.19,4.52,,11.22,6.53,2.68,4.35,4.35,9.54,3.52,3.68,2.85,5.36,9.21,2.51,4.85,4.35,4.52,3.01,2.68,8.2,19.42,3.68,4.69,2.51,4.02,2.68,30.13,,4.85,4.35,4.18,4.69,17.0,11.766667,23.427778,0.0,,14.077778,83.039937
US_AR_05091,2020-11-21,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,17,0,2034,22,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,-5,1,,11,-14,2,6.62,9.3,5.17,9.72,7.44,3.93,3.31,4.96,7.24,,4.55,,6.82,7.24,4.13,5.17,3.52,2.89,4.34,,7.65,25.02,4.13,9.51,3.72,3.52,3.31,37.84,3.72,9.3,6.0,4.96,5.17,17.166667,11.583333,25.505556,0.0,,13.866667,81.052107
US_AR_05091,2020-11-22,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,17,0,2051,22,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,-1,2,,2,-20,4,4.06,6.0,4.26,7.93,8.12,6.58,5.22,3.87,7.74,4.06,5.03,3.29,4.64,7.16,3.29,3.87,3.48,3.67,5.61,5.22,7.35,22.05,5.22,9.29,,4.84,2.9,36.95,6.19,8.12,4.06,3.67,3.29,15.522222,11.144444,21.55,0.0,,12.944444,84.906254
US_AR_05091,2020-11-23,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,13,0,2064,22,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,6,5,,4,-22,5,5.37,6.86,,10.93,6.3,3.33,4.82,,9.27,4.82,3.33,6.12,4.45,6.3,3.71,5.56,3.71,5.56,4.26,3.52,8.52,23.53,5.0,6.49,4.82,5.19,4.26,36.88,5.56,5.56,6.3,,4.26,11.2,5.35,17.777778,0.5588,,5.644444,68.783226
US_AR_05091,2020-11-24,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,12,0,2076,22,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,6,11,,6,-25,6,4.5,6.75,2.81,9.56,7.13,5.06,4.88,,9.38,,5.44,,6.56,9.56,2.81,5.06,3.94,5.44,3.75,4.69,8.25,20.63,5.63,9.38,4.69,3.94,3.94,36.95,3.38,6.94,5.44,4.88,5.81,11.783333,6.216667,19.772222,0.0,,7.283333,74.133475
US_AR_05091,2020-11-25,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,24,0,2100,22,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,30,40,,1,-31,4,4.35,7.37,4.54,8.5,6.99,4.72,4.72,6.8,6.99,3.78,3.21,,4.91,6.99,3.02,6.24,3.4,5.1,4.91,3.97,7.94,21.16,2.65,5.67,,5.86,4.72,37.03,3.21,4.35,4.72,3.78,5.48,16.127778,9.983333,21.288889,13.208,,11.555556,74.434707
US_AR_05091,2020-11-26,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,19,0,2119,22,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,-63,-11,,-33,-77,15,5.11,7.15,3.06,8.99,5.31,5.31,5.11,,9.8,3.68,2.86,3.88,3.27,6.74,4.29,4.49,7.15,6.74,3.47,4.29,6.33,19.61,4.9,5.72,,4.08,3.06,31.04,3.27,5.72,4.7,,,9.922222,2.161111,20.911111,6.745111,,5.594444,74.652401
US_AR_05091,2020-11-27,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,17,0,2136,22,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,-14,-19,,-35,-50,13,3.02,8.69,2.65,4.91,5.86,3.78,4.34,,7.93,4.53,3.59,3.4,3.02,7.56,,4.34,,3.59,4.91,6.04,7.18,19.84,3.97,6.8,4.53,5.1,2.83,36.08,2.83,5.86,4.72,,6.23,15.15,12.083333,17.705556,0.0,,12.255556,82.981382
US_AR_05091,2020-11-28,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,4,0,2140,22,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,-12,-6,,-6,-18,4,5.4,5.98,2.7,6.75,8.1,5.01,5.79,5.01,7.33,3.86,3.66,3.08,3.28,5.79,4.24,5.4,4.24,4.24,5.79,3.66,8.1,16.97,4.63,6.17,3.28,4.82,3.08,35.67,,4.43,5.98,,4.63,12.205556,8.422222,16.072222,0.0,,7.383333,72.61947
US_AR_05091,2020-11-29,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,7,0,2147,22,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,-7,1,,18,-15,5,5.97,6.53,2.61,6.16,5.79,4.85,6.35,4.29,8.96,3.73,7.84,4.11,4.85,6.53,,4.48,7.65,5.41,4.85,4.11,6.91,22.77,5.79,9.52,2.8,4.67,3.92,36.96,4.29,8.03,5.79,3.55,5.23,8.527778,6.705556,10.572222,2.060222,,5.611111,82.062921
US_AR_05091,2020-11-30,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,11,0,2158,22,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,-3,-2,,6,-16,5,5.68,6.47,4.42,8.53,7.89,5.37,6.47,4.11,7.42,3.47,6.32,3.0,4.74,8.84,3.0,5.84,5.37,4.89,3.47,3.32,8.84,22.58,3.63,5.53,4.58,4.11,6.63,38.53,2.68,4.26,6.32,3.47,4.11,6.427778,1.116667,10.688889,4.9022,,-2.083333,54.860986
US_AR_05091,2020-12-01,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,20,0,2178,22,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,10,-4,,0,-16,3,4.52,5.65,2.26,10.65,10.17,4.84,4.52,4.03,8.39,3.07,7.1,4.03,4.68,11.13,,5.16,3.39,2.58,4.36,4.84,9.36,22.43,5.33,9.52,3.07,4.52,5.49,37.92,5.81,6.13,4.2,5.49,5.16,3.538889,-5.005556,15.25,0.0,,-5.1,53.752633
US_AR_05091,2020-12-02,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,12,0,2190,22,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,-8,-5,,1,-16,6,3.03,5.1,2.55,7.49,7.96,5.26,5.89,2.71,10.51,2.23,7.33,,4.46,10.51,3.82,3.82,4.46,2.87,2.23,3.82,9.56,22.62,3.82,6.05,3.5,4.46,6.53,35.2,4.14,4.62,4.78,3.19,4.46,6.733333,3.394444,10.611111,1.241778,,1.044444,67.229226
US_AR_05091,2020-12-03,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,19,0,2209,22,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,8,5,,-3,-14,3,3.03,4.47,3.03,8.94,8.3,4.79,5.27,3.67,7.03,2.56,5.75,,2.4,6.87,3.99,3.03,3.83,,4.47,5.75,7.66,19.96,4.47,7.34,3.83,4.79,6.87,31.93,3.03,5.59,3.67,3.19,3.19,7.538889,5.777778,9.75,18.344444,,5.655556,87.957567
US_AR_05091,2020-12-04,ChIJCU2b_0oKNIYRuiDrvCsk5gA,Q61381,geoId/05091,US,United States of America,AR,Arkansas,05091,Miller County,US,USA,2,21,0,2230,22,,,43736,21533,22203,5903,5536,5644,5660,5376,5784,5029,3157,1647,1827488,33.327778,-93.877222,1651,73.227273,-5,-13,,-5,-15,4,3.71,5.0,2.74,7.74,7.1,3.06,3.06,4.68,7.74,3.23,5.16,3.71,5.65,8.23,3.23,2.58,2.42,,3.71,5.16,4.2,21.62,5.49,6.45,3.87,5.65,4.36,28.72,4.68,3.71,5.16,5.81,5.0,6.355556,2.838889,11.833333,1.495778,,3.022222,79.563691
