location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WV_54051,2020-09-03,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,0,0,133,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,,,,,,6.58,6.58,6.36,7.04,7.95,,4.77,3.63,4.31,,4.54,10.22,3.4,,,3.86,3.4,7.49,18.39,7.04,5.9,,4.54,3.4,36.1,8.4,7.04,6.58,4.54,5.22,21.975309,19.697531,26.895062,4.79425,,20.148148,89.426873
US_WV_54051,2020-09-04,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,0,0,133,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,,,,,,,8.91,,9.15,8.43,4.33,5.54,3.61,10.6,4.09,3.85,8.19,3.37,,5.3,3.85,4.33,6.26,19.02,3.85,7.46,,4.82,3.37,29.38,5.54,7.95,8.19,5.54,3.37,22.246914,18.790123,26.080247,8.438444,,15.932099,67.561283
US_WV_54051,2020-09-05,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,0,0,133,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,,,,,,6.06,6.32,,11.59,7.11,,,,8.43,,5.8,7.9,,4.48,6.06,3.95,4.22,9.75,19.23,,9.75,3.69,4.48,,33.2,,5.8,5.01,4.22,6.85,18.135802,10.561728,26.290123,0.0,,10.320988,60.59698
US_WV_54051,2020-09-06,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,0,0,133,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,,,,,,,7.35,6.08,11.15,9.12,5.32,7.09,4.31,6.84,3.55,4.05,3.8,,5.07,,,4.56,,21.29,4.56,9.88,4.82,,4.56,31.68,,7.86,3.55,,,19.907407,10.796296,26.08642,0.0,,12.475309,62.455349
US_WV_54051,2020-09-07,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,1,0,134,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,,,,,,4.96,4.01,3.78,10.62,7.08,4.49,3.31,4.01,5.9,,,3.78,,4.25,,4.72,,5.43,17.23,4.49,9.44,,3.78,5.19,31.87,,8.03,7.32,,4.49,20.981481,14.111111,27.549383,0.0,,14.882716,68.393699
US_WV_54051,2020-09-08,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,0,0,134,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,,,,,,5.61,5.61,3.81,8.75,5.38,4.71,4.49,,5.38,3.59,7.41,9.2,,3.81,3.37,4.94,,6.51,22.44,4.71,9.65,3.37,,6.28,36.8,4.49,11.22,6.96,3.81,6.06,22.876543,16.401235,30.253086,2.82575,,17.376543,71.368793
US_WV_54051,2020-09-09,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,2,0,136,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,,,,,,4.93,6.73,,12.33,9.19,6.95,5.38,3.81,6.28,3.36,3.59,8.52,,3.14,,6.05,,6.28,28.25,5.61,8.97,4.49,4.26,4.93,33.41,4.04,6.5,4.71,4.26,8.07,23.518519,16.654321,30.771605,0.0,,17.765432,70.417858
US_WV_54051,2020-09-10,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,2,0,138,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,,,,,,4.52,7.46,,14.46,8.59,4.29,5.88,4.29,3.39,,4.97,7.23,6.55,3.16,,4.52,3.16,8.36,18.75,4.75,9.26,3.84,,5.88,38.19,,7.46,5.65,4.52,5.42,23.654321,16.944444,30.450617,0.0,,18.197531,71.812493
US_WV_54051,2020-09-11,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,1,0,139,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,-5,3,,-23,,5.61,5.85,,12.86,7.25,5.14,6.55,3.98,4.68,,4.21,8.89,3.98,4.91,4.21,4.91,3.27,6.78,20.58,5.38,9.59,4.21,,4.44,36.24,3.51,8.65,4.21,3.27,6.31,21.259259,17.611111,29.358025,0.0,,17.395062,78.701088
US_WV_54051,2020-09-12,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,-1,0,138,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,-5,11,,-6,,,7.82,,11.0,5.62,4.89,5.13,4.4,4.4,,4.65,6.6,4.4,4.65,3.42,3.67,3.91,7.82,15.4,5.62,11.49,4.89,4.16,5.87,35.45,5.38,8.56,6.36,,4.16,20.938272,15.216049,28.450617,0.0,,16.537037,76.088271
US_WV_54051,2020-09-13,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,1,0,139,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,7,,,-13,,,7.83,3.45,7.37,8.75,4.83,7.6,,5.99,,3.68,4.83,,3.45,,3.68,4.14,,20.03,3.91,10.82,,,,33.15,4.83,9.21,4.37,,3.45,22.018519,15.925926,28.092593,0.1905,,18.783951,82.019537
US_WV_54051,2020-09-14,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,1,0,140,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,4,-6,,-24,,,7.02,3.62,10.42,7.02,4.98,3.85,,7.02,3.4,3.85,10.65,4.08,6.57,3.62,5.44,4.98,9.06,24.91,6.57,7.02,6.34,3.17,4.53,35.11,,7.02,,4.76,6.57,19.04321,15.271605,24.216049,4.092222,,14.037037,72.86949
US_WV_54051,2020-09-15,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,3,0,143,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,0,2,,-21,,,7.37,5.07,9.44,9.67,4.61,5.07,,6.22,3.22,3.46,8.52,4.61,5.53,3.92,,3.22,10.6,22.34,5.53,9.21,3.46,3.46,4.61,35.24,,8.52,5.53,5.76,4.84,13.876543,7.259259,22.265432,0.0,,7.91358,67.436806
US_WV_54051,2020-09-16,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,2,0,145,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,-7,,,-21,,7.3,4.33,,13.0,5.47,6.16,7.98,3.19,3.88,3.19,3.19,7.52,7.07,4.79,4.33,4.33,3.65,7.75,17.56,7.52,7.07,5.7,7.75,4.79,42.87,3.19,6.16,3.42,4.33,3.65,15.506173,7.302469,24.617284,0.0,,10.302469,71.517746
US_WV_54051,2020-09-17,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,3,0,148,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,-5,-2,,-21,,4.8,4.8,,10.06,7.55,4.8,6.17,5.49,7.55,6.17,4.34,9.38,3.66,6.63,3.2,6.4,,9.83,19.67,,10.29,3.89,3.43,3.43,40.48,3.89,9.15,5.03,5.26,3.66,17.506173,8.623457,24.135802,0.0,,14.0,80.030322
US_WV_54051,2020-09-18,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,2,0,150,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,-5,0,,-22,,3.77,4.95,4.47,9.18,8.95,,5.42,4.95,6.83,,4.24,8.01,4.24,4.95,5.18,,,6.59,25.19,,5.65,5.65,4.71,4.0,37.67,7.06,6.12,4.24,5.18,3.77,15.771605,12.203704,22.820988,0.0,,10.660494,71.745524
US_WV_54051,2020-09-19,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,4,0,154,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,-3,1,,-7,,4.07,4.07,,9.42,4.58,4.58,7.89,,10.18,,,5.09,,6.11,3.56,4.84,5.35,8.4,15.79,6.11,5.6,3.82,,3.56,29.79,4.58,5.35,4.58,,3.82,11.234568,4.067901,19.697531,0.0,,1.864198,52.610108
US_WV_54051,2020-09-20,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,4,0,158,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,8,,,-8,,5.83,4.86,,11.67,5.11,,4.86,5.59,6.81,5.11,3.89,6.32,,4.13,,,,,16.29,3.89,9.24,3.65,,5.11,37.2,,5.35,5.83,4.62,,11.45679,3.030864,20.438272,0.0,,1.790123,51.695344
US_WV_54051,2020-09-21,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,1,0,159,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,5,-10,,-24,,4.56,5.01,3.42,13.45,10.48,,6.61,5.7,8.66,4.1,6.15,11.85,4.33,4.79,,4.56,,6.38,19.6,5.93,8.43,4.56,3.88,4.56,34.87,5.47,5.7,5.24,6.38,4.56,12.308642,3.234568,20.537037,0.0,,2.777778,52.749724
US_WV_54051,2020-09-22,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,1,0,160,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,5,0,,-21,,3.94,5.8,3.48,11.36,8.81,6.26,6.49,5.1,7.88,,4.64,9.74,6.72,3.71,4.17,4.17,3.94,8.58,18.78,5.33,5.56,6.03,3.25,6.03,41.03,4.17,6.03,6.96,4.17,6.72,12.5,3.45679,21.82716,0.0,,4.82716,59.955383
US_WV_54051,2020-09-23,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,3,0,163,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,1,,,-19,3,5.29,,5.06,12.42,8.28,4.6,5.75,3.45,8.51,3.22,6.44,8.51,,,3.22,4.83,5.06,5.75,24.84,6.44,6.44,5.29,4.14,5.29,39.56,4.14,6.67,5.75,3.68,,15.537037,4.302469,25.425926,0.0,,8.62963,63.838794
US_WV_54051,2020-09-24,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,-1,0,162,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,-2,3,,-22,3,8.4,8.63,5.13,10.73,6.3,3.73,5.13,4.43,8.17,4.9,3.27,9.33,3.5,4.2,3.97,4.2,4.9,11.2,24.27,5.6,6.3,5.6,4.9,7.23,38.97,,7.7,7.23,4.2,6.77,17.895062,8.117284,25.314815,0.0,,12.82716,72.445043
US_WV_54051,2020-09-25,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,8,0,170,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,-4,5,,-20,4,4.78,5.49,4.06,11.22,8.6,5.97,6.45,5.25,10.99,4.3,,10.03,,5.01,,5.25,,9.79,19.11,7.64,9.79,3.58,3.34,4.06,38.93,,5.73,7.64,5.73,4.78,18.055556,11.246914,25.814815,0.0,,12.777778,71.427777
US_WV_54051,2020-09-26,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,2,0,172,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,0,2,,-2,,4.08,,5.36,11.22,7.4,5.87,,5.36,7.14,4.08,3.83,8.42,4.85,4.59,,3.57,6.63,4.85,17.6,6.38,10.2,5.1,5.1,4.34,35.97,4.85,9.18,6.12,5.61,,19.111111,11.259259,26.148148,0.0,,13.808642,71.680558
US_WV_54051,2020-09-27,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,1,0,173,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,9,,,-5,,3.83,7.18,4.55,11.25,6.22,4.31,7.66,4.79,8.14,,6.22,8.14,5.03,5.74,3.59,,5.98,4.07,26.09,4.07,5.5,,5.5,4.07,37.81,,7.66,5.26,3.83,4.55,19.351852,12.728395,26.302469,0.0,,14.580247,74.043385
US_WV_54051,2020-09-28,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,5,0,178,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,7,-8,,-19,3,3.18,6.37,,8.18,7.73,,6.14,,7.96,3.64,4.32,8.87,4.77,,3.41,3.41,7.28,8.18,24.55,5.23,8.64,4.32,5.68,4.55,39.78,3.64,10.91,5.46,4.09,5.46,20.58642,13.845679,27.024691,0.0,,15.191358,71.35667
US_WV_54051,2020-09-29,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,1,0,179,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,-3,-4,,-18,3,3.62,7.92,5.88,12.44,9.72,4.98,6.11,4.98,8.82,3.17,3.17,7.69,3.39,5.43,4.98,,7.24,13.12,22.39,3.39,5.88,6.33,4.52,4.98,37.32,4.98,11.76,7.46,,5.65,14.981481,12.135802,26.037037,5.49275,,12.320988,84.205593
US_WV_54051,2020-09-30,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,0,0,179,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,-2,,,-20,3,3.4,5.9,,9.76,6.13,,6.58,3.18,8.62,3.86,4.76,8.62,,4.31,,,6.13,4.31,24.28,4.76,9.53,5.67,4.54,3.86,31.09,5.45,10.44,5.9,3.63,4.99,13.376543,9.67284,18.808642,7.9375,,9.092593,75.377793
US_WV_54051,2020-10-01,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,3,0,182,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,2,2,,-18,1,4.35,5.72,3.89,11.21,8.47,7.09,6.64,5.49,6.41,6.87,3.89,6.64,3.43,3.43,4.12,5.95,3.89,6.18,21.51,5.95,8.47,4.35,3.89,5.04,36.62,,6.87,7.09,3.2,5.49,13.777778,8.111111,18.716049,0.41275,,7.074074,64.184272
US_WV_54051,2020-10-02,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,1,0,183,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,-2,8,,-16,4,5.33,6.26,,9.97,6.95,6.26,4.4,,9.97,5.33,,8.11,,6.03,5.79,,,7.19,19.93,6.03,4.87,5.1,,7.42,32.22,,5.33,4.64,,5.1,9.41358,5.067901,17.925926,0.479778,,5.654321,77.491815
US_WV_54051,2020-10-03,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,1,0,184,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,-2,7,,-3,,,5.3,,9.84,6.31,,4.29,5.3,6.56,4.29,3.79,8.58,,5.8,,,5.05,6.31,16.15,4.04,7.32,,3.79,5.3,28.01,,5.55,3.53,4.29,,8.969136,2.067901,16.592593,0.0,,3.5,68.711378
US_WV_54051,2020-10-04,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,1,0,185,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,12,,,-5,,5.46,7.12,5.7,10.68,6.64,4.51,5.22,3.56,7.83,4.51,5.7,7.59,,3.32,4.27,4.03,3.56,4.98,18.99,3.32,5.46,5.22,6.17,6.17,41.06,,8.07,4.27,,3.56,12.080247,2.679012,19.796296,0.0,,6.530864,69.110275
US_WV_54051,2020-10-05,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,1,0,186,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,5,-1,,-18,2,5.02,8.89,3.19,10.49,7.98,6.39,6.16,4.33,9.81,5.25,5.7,6.61,7.07,4.33,4.79,5.02,3.19,9.12,23.49,5.93,6.61,3.88,5.7,,37.63,4.79,7.98,7.3,,5.7,11.401235,6.969136,19.388889,5.334,,7.635802,77.706554
US_WV_54051,2020-10-06,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,0,0,186,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,0,5,,-17,1,6.03,5.33,,9.97,9.97,6.73,6.26,4.17,12.29,5.8,4.41,9.51,3.71,4.87,5.8,4.64,4.87,10.21,19.95,4.64,8.81,4.17,3.25,4.87,36.42,5.33,6.96,4.41,4.17,5.8,10.283951,2.018519,20.08642,0.056444,,4.919753,69.465736
US_WV_54051,2020-10-07,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,0,0,186,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,-2,,,-23,2,,5.52,3.68,12.64,8.97,6.9,,7.36,10.12,4.6,6.21,10.57,,4.14,,3.91,,7.36,20.92,5.75,10.35,5.75,,,33.34,3.45,9.66,7.13,4.14,,17.493827,12.549383,24.339506,0.0,,8.259259,54.782153
US_WV_54051,2020-10-08,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,2,0,188,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,0,4,,-18,2,3.95,6.04,,8.13,4.64,6.04,6.74,,9.76,5.34,5.34,8.36,5.34,4.64,3.25,,3.25,3.25,19.05,7.43,6.27,4.64,3.48,5.81,39.25,,7.9,5.11,,3.48,14.148148,6.561728,24.222222,0.0,,6.240741,59.102975
US_WV_54051,2020-10-09,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,8,0,196,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,-5,7,,-16,2,4.73,5.92,,11.6,8.52,4.26,6.39,,11.12,6.63,,9.7,5.44,4.73,,3.31,4.02,5.68,20.12,3.55,7.1,,4.5,3.55,33.13,,6.39,6.39,5.92,4.97,13.635802,5.648148,23.753086,0.0,,5.574074,58.581967
US_WV_54051,2020-10-10,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,5,0,201,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,-1,4,,-10,,6.87,7.61,4.42,9.32,6.87,6.38,4.66,5.15,8.34,6.13,5.89,11.53,7.36,,4.66,3.44,4.66,6.87,17.18,3.44,10.06,,4.66,4.42,33.86,4.42,6.87,4.66,7.36,3.44,18.58642,13.228395,23.320988,0.0,,13.092593,70.617297
US_WV_54051,2020-10-11,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,4,0,205,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,6,,,-7,,5.62,7.19,3.14,10.56,9.66,4.72,7.19,5.62,10.78,4.04,4.49,7.19,,4.94,3.37,,3.59,7.86,21.56,3.82,7.64,,3.59,4.72,36.16,,6.51,6.29,4.27,3.59,18.283951,15.41358,23.228395,0.22225,,16.425926,89.023764
US_WV_54051,2020-10-12,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,0,0,205,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,3,-8,,-25,6,6.27,6.27,3.36,13.43,6.04,5.59,3.8,5.59,10.74,5.82,5.37,5.82,,5.59,5.37,4.25,4.03,7.61,24.61,6.49,6.27,5.15,3.8,4.92,32.22,,8.28,5.15,4.03,,18.358025,14.753086,22.888889,2.6035,,14.697531,79.340287
US_WV_54051,2020-10-13,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,13,0,218,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,-2,5,,-17,3,5.77,,,12.7,7.85,5.77,5.31,3.46,7.85,,3.92,7.16,3.23,4.62,3.92,4.39,3.46,7.39,19.16,6.0,7.62,,3.69,5.31,36.7,5.54,8.77,5.31,,4.85,15.296296,11.58642,22.481481,4.2545,,9.179012,67.017081
US_WV_54051,2020-10-14,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,3,0,221,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,0,,,-21,3,,7.09,,9.38,7.32,5.26,6.17,3.89,5.49,,6.63,7.54,3.2,3.66,4.34,6.17,4.8,9.6,22.18,4.8,7.54,4.8,3.43,5.26,41.61,3.43,6.17,5.72,5.26,4.8,13.098765,7.17284,21.185185,1.27,,5.320988,59.53968
US_WV_54051,2020-10-15,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,10,0,231,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,-8,1,,-16,3,3.52,10.09,4.69,11.03,9.38,3.99,3.52,3.52,11.26,,3.99,10.56,3.99,,3.29,6.57,4.93,8.21,19.71,6.33,6.8,5.4,,,34.02,4.46,7.98,5.63,4.46,7.04,16.808642,7.376543,22.839506,0.0,,7.475309,54.447844
US_WV_54051,2020-10-16,ChIJ7SpGAJ7mNYgRN6VGJiNzSsk,Q504838,geoId/54051,US,United States of America,WV,West Virginia,54051,Marshall County,US,USA,2,7,0,238,1,,,31252,15407,15845,3238,3444,3540,3310,3895,4563,4885,2835,1542,1910159,39.87,-80.67,809,75.177778,-9,5,,-16,4,4.67,6.54,,10.05,7.94,8.41,,3.5,10.75,5.37,,7.24,5.84,5.14,5.37,,,8.64,19.62,6.31,6.54,5.37,4.44,3.74,39.48,,5.14,6.31,3.97,5.37,9.91358,7.339506,15.358025,6.19125,,4.808642,70.695767
