location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_sleep_disorder,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MI_26067,2021-01-31,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,0,0,6087,67,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,-37,-14,-22,-6,5,3.2,3.94,7.63,3.57,7.51,5.91,5.66,,2.09,4.8,3.57,1.72,2.09,2.46,6.9,3.82,4.19,2.71,3.94,,6.03,3.33,1.72,2.59,4.06,3.45,2.83,2.09,4.43,4.31,2.46,6.9,15.27,3.94,2.96,5.05,2.59,3.2,4.06,,3.69,34.23,2.71,4.06,5.29,,1.85,6.53,3.45,4.68,1.85,1.72,3.45,,-2.716049,-4.432099,-0.975309,1.6256,104.14,-6.061728,77.839007
US_MI_26067,2021-02-01,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,19,0,6106,67,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,-15,-4,-15,-23,10,,4.0,7.53,3.29,7.05,6.58,5.53,,4.94,3.65,3.88,,2.0,,5.29,3.29,3.53,4.47,5.53,,9.05,4.94,2.59,2.59,4.94,2.94,2.35,4.12,2.35,4.82,4.23,8.47,14.58,4.7,2.94,5.06,2.12,5.64,5.29,,4.7,36.57,1.76,3.65,5.64,3.06,3.76,5.06,3.41,5.06,2.47,1.76,3.41,2.0,-3.255556,-6.216667,-0.872222,0.254,129.54,-7.672222,71.615443
US_MI_26067,2021-02-02,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,6,0,6112,67,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,-18,-2,-17,-18,8,,4.43,5.13,4.32,7.59,8.64,4.08,2.33,3.03,4.43,3.97,1.98,,1.75,5.95,3.5,2.33,3.03,4.2,1.98,9.1,3.15,3.5,,4.08,1.87,1.75,4.9,4.32,3.38,2.45,5.37,15.64,4.67,3.38,6.77,2.33,4.32,3.85,2.33,4.79,30.93,,3.85,6.3,2.33,2.57,4.32,3.73,2.8,1.75,2.57,3.5,1.75,-4.983333,-9.644444,0.677778,0.0,100.33,-10.361111,66.187319
US_MI_26067,2021-02-03,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,44,0,6156,67,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,-5,6,-15,-19,8,2.95,3.78,5.31,3.19,6.49,7.44,6.49,3.07,4.72,5.31,3.19,1.65,1.77,1.77,6.02,3.07,3.78,3.42,3.9,,8.26,3.07,,1.65,3.42,2.36,1.89,4.84,1.89,4.37,2.12,4.96,13.1,4.84,1.89,4.6,2.24,3.78,3.66,2.24,6.61,31.75,1.89,2.95,3.42,1.89,2.36,4.01,3.9,4.37,2.12,2.48,2.83,3.19,-4.661111,-11.5,2.188889,0.0,100.33,-10.177778,65.391541
US_MI_26067,2021-02-04,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,244,1,6400,68,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,-16,14,-16,-18,8,2.16,4.1,6.71,2.73,6.71,7.97,4.33,,2.62,4.67,2.5,2.85,,2.96,4.78,2.73,3.3,1.71,3.19,,7.97,3.42,1.94,1.82,5.8,3.53,1.71,2.73,2.96,2.28,3.07,5.12,12.52,3.64,2.73,6.03,2.85,3.64,3.19,2.39,4.21,29.02,2.28,1.71,5.46,2.16,1.82,3.64,2.16,3.87,2.5,1.82,,1.94,-4.005556,-10.438889,1.594444,0.0,114.3,-7.65,75.799253
US_MI_26067,2021-02-05,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,9,0,6409,68,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,-47,-33,-20,-37,20,2.63,2.76,6.14,4.13,8.14,6.01,5.51,2.25,2.88,3.51,2.63,,1.75,,5.39,4.76,2.25,2.88,5.51,1.88,7.02,3.38,,,4.13,,2.88,3.38,3.51,4.13,2.25,5.26,14.78,4.13,3.63,5.26,2.51,4.26,3.13,2.13,5.26,30.7,2.38,4.64,6.14,2.51,,4.38,2.63,2.76,,3.51,3.26,2.51,-4.522222,-9.4,1.233333,2.6416,189.23,-6.816667,84.015801
US_MI_26067,2021-02-06,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,7,2,6416,70,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,-31,-7,-23,-2,9,1.96,3.65,6.65,2.87,6.39,6.13,4.95,,3.65,5.08,3.52,4.43,1.82,1.82,6.0,4.3,2.09,,4.95,,7.56,3.78,,2.22,2.35,,2.48,3.52,4.56,4.82,2.09,3.52,12.65,5.08,1.82,6.13,1.82,1.96,7.3,3.13,6.26,32.33,3.13,5.21,4.56,2.09,,5.61,4.69,2.74,3.52,2.35,2.48,3.78,-8.988889,-10.322222,-4.688889,0.6985,240.03,-12.566667,75.335665
US_MI_26067,2021-02-07,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,0,0,6416,70,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,-28,-7,-27,-5,4,,3.6,6.45,2.98,6.45,6.95,5.83,1.86,3.23,3.23,2.98,1.86,,1.86,5.46,3.35,2.98,,4.22,,9.18,5.21,,2.85,4.09,2.11,1.86,3.6,3.85,4.09,2.36,3.97,13.77,3.97,2.36,3.97,1.99,3.23,4.09,,4.47,31.39,1.99,2.23,3.72,,,3.47,4.47,3.85,1.99,3.1,3.35,,-11.594444,-16.75,-8.105556,0.931333,240.03,-15.55,72.552267
US_MI_26067,2021-02-08,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,8,0,6424,70,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,-17,-6,-18,-19,9,2.57,3.8,6.71,3.47,7.16,6.71,3.8,1.56,4.7,4.81,2.91,3.58,1.79,1.79,5.03,4.36,3.24,3.24,3.91,,6.49,2.24,1.79,1.79,4.25,3.13,1.79,3.58,3.58,4.92,2.91,5.93,15.54,4.36,3.35,4.36,2.57,5.03,4.03,2.01,5.37,30.3,2.35,2.68,5.25,1.68,3.13,5.37,2.79,3.24,,1.9,2.46,3.02,-12.438889,-17.35,-8.222222,0.254,248.92,-16.127778,74.01259
US_MI_26067,2021-02-09,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,14,0,6438,70,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,-14,-1,-20,-18,8,2.2,3.59,5.79,3.82,6.13,6.6,4.17,,3.36,5.44,2.55,2.2,1.97,,6.95,4.63,2.43,2.66,3.47,,7.99,2.66,2.55,1.85,4.63,3.94,,2.55,2.89,4.28,1.97,6.48,16.55,4.28,2.78,4.63,3.82,4.17,5.33,,4.28,33.69,1.97,3.36,7.29,2.78,1.74,3.36,2.66,3.59,2.2,,4.4,3.47,-10.727778,-17.988889,-7.072222,0.423333,240.03,-13.822222,78.047209
US_MI_26067,2021-02-10,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,14,0,6452,70,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,-15,2,-19,-21,9,2.98,5.49,7.04,4.77,7.04,7.15,3.94,1.67,4.53,4.89,2.03,2.15,,1.91,6.2,2.86,2.27,,3.1,2.74,8.7,2.74,1.79,3.22,4.77,3.94,2.27,2.62,2.86,4.29,3.34,4.77,16.69,5.01,2.38,5.96,2.86,3.58,4.17,2.27,4.77,31.84,1.91,3.58,6.44,1.79,2.27,5.01,2.15,3.46,2.03,,2.98,,-12.438889,-18.644444,-6.933333,0.0635,240.03,-15.844444,75.759425
US_MI_26067,2021-02-11,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,7,0,6459,70,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,-14,0,-22,-18,8,3.63,4.33,6.67,3.39,6.43,5.15,4.09,,4.09,4.56,3.74,2.34,,,3.39,3.16,2.81,1.87,4.33,1.64,10.41,5.03,,3.16,4.91,3.39,,3.39,2.92,4.8,2.92,5.5,16.73,4.45,1.99,5.5,1.87,3.74,3.63,2.11,6.2,31.83,1.64,3.04,5.26,1.87,2.22,5.85,5.15,4.91,3.28,,3.51,2.22,-10.972222,-18.322222,-7.305556,0.0,224.79,-15.722222,68.042223
US_MI_26067,2021-02-12,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,25,0,6484,70,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,-20,-7,-8,-20,11,,4.15,8.79,3.91,7.45,7.57,4.27,,4.15,4.15,3.42,,1.83,1.83,6.59,2.69,1.83,2.56,3.66,,7.94,4.03,,2.2,2.44,3.05,2.44,1.83,3.54,4.27,,3.3,18.07,5.62,2.32,5.37,,2.81,3.79,,4.15,29.3,,3.79,7.08,2.44,3.17,4.27,4.39,2.08,1.95,1.83,3.54,3.17,-8.127778,-9.755556,-4.844444,0.846667,240.03,-12.25,72.307857
US_MI_26067,2021-02-13,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,276,2,6760,72,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,-18,1,-4,1,5,,3.51,7.15,3.37,6.61,5.12,5.26,,3.1,5.39,2.7,2.56,,2.97,6.07,3.91,4.04,2.02,3.1,3.77,6.74,4.72,,1.89,3.37,,2.43,3.91,4.18,2.83,2.16,5.39,16.86,4.32,2.56,6.74,,3.1,3.24,2.29,5.53,31.96,,4.45,5.93,,,6.34,4.32,2.83,,,2.56,2.97,-8.166667,-10.038889,-5.611111,0.169333,240.03,-10.994444,80.151087
US_MI_26067,2021-02-14,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,0,0,6760,72,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,-7,3,-6,-2,3,,3.77,5.58,3.51,7.14,6.75,3.12,2.08,2.34,3.25,2.6,2.6,,3.25,4.81,4.55,2.08,1.95,2.99,3.25,9.22,2.73,,2.6,3.64,2.99,2.34,2.99,3.38,3.51,2.47,4.81,13.64,3.51,2.6,5.07,2.73,2.73,3.12,2.34,3.64,26.5,2.47,3.9,4.29,3.12,,3.64,3.77,3.51,2.73,2.99,2.21,2.08,-11.122222,-16.9,-6.911111,1.016,240.03,-14.116667,78.592006
US_MI_26067,2021-02-15,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,9,0,6769,72,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,-20,-1,-18,-25,11,3.06,4.35,4.58,3.17,7.4,8.11,3.29,2.12,3.76,4.93,3.76,2.82,,1.76,5.76,1.88,2.94,2.7,5.52,2.12,6.93,3.88,1.65,,4.0,2.47,2.23,3.88,2.82,4.0,2.94,5.17,17.27,7.17,1.88,4.58,2.12,4.11,2.94,3.06,5.41,30.08,,3.52,4.35,2.58,2.23,4.7,3.41,3.52,,2.23,1.88,1.76,-12.083333,-13.816667,-9.033333,1.947333,248.92,-16.433333,70.120711
US_MI_26067,2021-02-16,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,4,1,6773,73,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,-32,-17,-34,-34,16,,4.84,5.73,3.44,8.14,6.36,4.84,1.91,3.56,8.02,3.05,2.8,2.16,3.44,5.47,2.04,3.82,2.42,4.58,,7.0,3.05,,2.04,3.56,2.54,3.05,4.33,3.69,5.47,,4.58,14.89,4.2,2.8,7.0,2.67,5.22,4.58,2.54,5.09,35.12,,2.42,4.84,,2.67,5.85,2.93,4.07,2.29,3.31,,3.69,-11.566667,-13.927778,-7.855556,4.7752,289.56,-15.688889,71.663271
US_MI_26067,2021-02-17,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,13,0,6786,73,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,-14,1,-9,-20,10,2.14,4.16,5.59,2.97,6.66,7.85,3.92,2.26,2.85,5.83,3.57,2.14,,,6.54,3.33,3.8,2.73,4.16,3.21,7.37,2.5,1.66,2.26,4.28,4.64,,2.14,1.66,4.28,2.62,6.89,16.52,5.71,2.85,4.64,2.5,5.59,6.06,2.26,5.47,31.39,2.14,3.21,3.69,2.02,3.69,5.11,3.69,3.45,1.78,4.16,2.62,3.33,-16.122222,-25.927778,-6.355556,0.479778,354.33,-20.527778,68.920538
US_MI_26067,2021-02-18,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,14,0,6800,73,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,-11,3,-9,-16,8,1.95,3.33,6.89,3.22,7.93,8.04,2.3,,3.33,4.94,3.33,,2.07,1.61,3.33,3.33,2.76,2.53,4.25,1.95,7.7,4.25,2.18,1.84,3.91,2.53,,2.99,3.56,4.02,2.18,5.4,16.43,4.6,3.45,4.94,2.3,2.41,4.14,1.61,4.83,28.27,1.95,5.63,4.94,,2.07,5.97,4.02,2.87,1.84,2.76,2.64,1.72,-10.05,-15.9,-4.866667,0.0,354.33,-14.661111,69.152282
US_MI_26067,2021-02-19,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,7,0,6807,73,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,-18,-4,-10,-18,9,2.1,3.04,6.2,3.98,7.48,6.08,3.74,1.99,2.81,5.73,1.99,3.04,,2.69,5.96,3.51,1.64,,3.51,3.39,7.48,3.98,2.46,1.87,4.09,2.22,,2.81,3.16,3.51,,7.01,18.24,5.38,3.04,5.14,2.22,4.56,6.55,,5.5,30.98,2.46,2.57,6.2,3.51,1.87,4.56,4.44,3.04,1.99,1.87,1.99,2.57,-7.15,-12.533333,-3.216667,0.254,340.36,-9.45,83.719756
US_MI_26067,2021-02-20,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,133,1,6940,74,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,-10,3,-8,-5,5,,4.53,4.67,3.47,8.26,5.73,2.93,,2.27,4.26,3.6,2.4,,,6.67,2.53,2.53,3.07,3.2,2.13,7.86,2.93,,3.33,3.73,2.13,3.07,6.0,5.6,4.13,1.87,5.33,16.0,3.33,2.13,6.0,2.93,3.47,4.0,,4.4,32.92,,3.33,6.53,,,5.33,2.0,3.33,2.67,1.87,2.8,2.4,-6.944444,-10.755556,-2.777778,0.423333,354.33,-10.683333,74.726791
US_MI_26067,2021-02-21,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,0,0,6940,74,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,-10,-2,-5,-3,3,1.76,4.14,6.4,4.27,6.15,7.53,4.89,,3.64,5.9,2.26,3.64,3.51,2.01,4.77,5.27,4.39,4.27,5.14,3.14,6.53,3.51,,2.51,3.51,4.14,2.89,4.02,2.89,5.14,2.89,5.52,16.06,4.02,2.89,6.15,2.76,3.64,5.02,1.88,6.15,30.24,2.63,2.51,3.77,2.89,2.01,5.27,3.77,3.51,3.14,2.13,3.26,3.26,-8.883333,-16.877778,-0.233333,0.0762,330.2,-13.083333,71.6615
US_MI_26067,2021-02-22,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,8,0,6948,74,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,-14,-4,-16,-17,8,1.67,3.9,5.69,2.68,6.36,6.69,4.69,2.12,3.46,5.24,3.01,3.35,1.78,2.01,5.02,3.68,5.24,2.34,5.91,1.78,7.92,3.35,,2.9,5.02,2.68,2.34,2.79,3.12,4.8,,5.91,15.73,4.91,2.79,4.24,2.23,5.13,3.23,2.45,5.02,32.69,1.9,3.68,5.69,3.35,2.01,4.69,3.01,3.46,2.23,2.01,2.34,1.78,-0.027778,-2.288889,1.783333,1.6764,340.36,-2.705556,82.181959
US_MI_26067,2021-02-23,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,10,0,6958,74,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,-6,3,-15,-15,7,1.83,3.89,6.07,4.92,5.84,7.33,4.92,,2.52,6.18,3.67,3.78,,2.4,4.47,3.89,4.12,3.32,3.78,,8.93,4.24,1.6,,5.04,2.63,2.18,4.12,3.09,4.24,2.29,5.15,20.04,5.61,2.98,5.61,3.44,4.24,5.61,,5.27,37.91,,4.12,5.38,1.6,2.29,4.7,4.35,5.5,,3.21,3.44,,3.005556,-1.288889,7.533333,0.254,280.67,-1.188889,73.996239
US_MI_26067,2021-02-24,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,16,0,6974,74,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,-8,5,-3,-18,8,2.47,4.12,5.18,3.41,5.06,5.53,4.71,,4.35,6.12,3.53,4.47,,2.0,5.53,3.76,2.59,2.12,2.94,1.76,8.59,3.41,,2.47,3.76,1.88,1.76,2.35,3.29,4.94,2.71,4.59,14.94,5.06,3.29,5.76,3.18,3.76,3.88,2.82,5.06,36.23,1.65,2.82,3.41,1.88,2.35,4.94,3.41,3.29,3.53,3.06,2.94,,3.872222,1.011111,7.455556,0.0,240.03,-0.622222,72.524413
US_MI_26067,2021-02-25,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,14,0,6988,74,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,-9,1,-14,-16,8,2.24,3.18,5.42,4.83,5.77,6.83,4.24,1.77,4.24,5.18,3.54,3.3,,2.36,4.24,3.18,2.24,2.12,5.54,1.89,7.42,4.83,1.89,,3.89,1.89,2.59,1.89,3.3,4.71,,5.66,17.32,3.77,2.83,5.77,3.3,5.89,5.3,,4.83,30.88,1.77,2.24,4.6,1.77,2.24,4.95,3.18,3.42,,2.24,,,-1.522222,-9.933333,5.372222,0.0,180.34,-6.527778,68.769331
US_MI_26067,2021-02-26,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,8,1,6996,75,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,-10,-3,-5,-17,8,2.16,3.72,3.96,2.64,6.6,6.72,6.12,1.68,3.72,4.68,1.68,3.84,2.04,,5.28,3.12,2.16,2.04,4.08,2.64,7.56,3.36,,3.84,2.28,1.8,1.92,2.4,3.0,3.84,2.16,4.68,17.51,5.04,1.92,3.36,2.28,4.08,3.36,2.64,3.96,34.19,2.16,4.68,5.04,,1.92,3.6,4.2,3.24,2.04,2.52,2.88,1.8,-2.311111,-9.638889,4.422222,0.0,139.7,-7.655556,66.84311
US_MI_26067,2021-02-27,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,36,0,7032,75,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,-7,10,7,-1,3,2.51,2.64,6.07,2.9,8.31,7.0,4.22,,1.98,5.94,2.64,2.38,2.11,1.85,5.54,3.7,3.96,3.17,3.43,2.11,7.66,3.96,,1.85,3.17,2.24,,4.09,2.51,4.22,1.98,4.22,13.46,3.04,,4.09,4.09,2.38,4.09,,5.54,34.19,,2.38,3.83,,,4.22,3.17,5.02,,,2.11,1.98,2.55,-1.627778,7.961111,2.032,100.33,-1.383333,75.305607
US_MI_26067,2021-02-28,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,0,0,7032,75,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,2,1,,1,2,2.92,3.68,5.71,5.33,7.1,6.09,5.33,,2.66,5.08,3.04,4.19,2.03,,5.2,3.93,2.16,3.17,5.58,1.9,5.58,3.93,1.78,4.06,3.04,2.79,2.54,4.57,3.68,3.68,1.9,3.93,14.08,4.69,2.28,5.46,2.28,3.81,3.81,,6.34,33.11,,2.79,5.2,2.16,,4.31,2.03,4.06,2.03,2.66,4.95,2.41,3.716667,-1.088889,11.961111,0.211667,100.33,2.055556,89.056802
US_MI_26067,2021-03-01,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,10,0,7042,75,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,-6,6,-14,-14,7,2.75,2.87,6.77,2.75,5.97,8.61,3.56,,3.33,4.02,4.25,2.75,1.84,1.61,5.74,3.56,1.72,2.52,5.28,2.52,6.08,4.59,2.87,2.98,4.82,3.44,1.95,3.56,3.56,2.41,2.64,4.25,13.08,4.36,2.52,5.16,5.39,3.21,4.02,,5.85,32.93,2.29,3.44,5.51,1.72,2.29,4.47,3.1,3.44,1.61,2.29,2.87,,1.05,-4.705556,9.755556,0.0254,74.93,-5.338889,62.448375
US_MI_26067,2021-03-02,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,13,0,7055,75,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,-8,4,-17,-15,7,1.88,6.23,7.17,4.0,7.41,7.41,4.82,,2.82,5.41,2.71,3.29,1.65,2.82,4.35,3.65,2.94,2.23,5.41,2.12,7.29,5.17,,,4.7,3.88,,4.94,2.82,3.65,2.47,7.64,17.29,4.94,2.23,6.23,1.76,4.0,1.65,1.88,4.23,34.46,2.47,3.53,4.47,1.65,1.65,5.88,3.88,3.06,2.59,,2.59,2.59,-4.722222,-10.477778,3.472222,0.0,30.48,-11.638889,58.492201
US_MI_26067,2021-03-03,ChIJtTiltsyfIogRlfEtt9j4TTQ,Q94663,geoId/26067,US,United States of America,MI,Michigan,26067,Ionia County,US,USA,2,38,0,7093,75,,,64284,34616,29668,7706,8285,8962,8447,8667,8995,7266,3987,1969,1907315,42.94,-85.07,1503,78.533333,7,11,-10,-15,6,1.65,4.71,4.24,3.29,6.47,6.59,4.35,,3.06,4.82,3.29,2.71,2.0,2.59,5.29,3.65,2.23,3.06,5.41,,8.47,3.41,,2.47,3.76,2.82,2.47,3.53,2.82,3.29,3.06,7.41,14.7,3.06,2.0,4.71,2.71,4.0,3.18,,3.53,32.35,1.76,3.06,5.29,3.41,2.71,5.41,3.65,4.35,2.71,3.06,3.06,1.65,3.761111,-1.372222,11.055556,0.0,30.48,-2.555556,63.431131
