location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55078,2021-05-10,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,811,11,0,1859,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,45.06,6.711111,0.566667,12.205556,0.0,,-3.077778,49.890281
US_WI_55078,2021-05-11,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,1,0,812,11,0,1859,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,42.19,6.45,-1.166667,14.372222,0.0254,,-3.544444,49.244989
US_WI_55078,2021-05-12,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,812,11,6,1865,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,43.52,8.844444,-1.65,18.538889,0.0,,-2.927778,43.728202
US_WI_55078,2021-05-13,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,812,11,12,1877,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,12.083333,-0.011111,21.322222,0.0,,-1.433333,39.316912
US_WI_55078,2021-05-14,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,812,11,25,1902,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,13.055556,1.794444,21.1,0.0,,-0.316667,40.004789
US_WI_55078,2021-05-15,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,812,11,30,1932,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,13.238889,6.833333,19.311111,0.6096,,4.161111,54.510339
US_WI_55078,2021-05-16,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,812,11,3,1935,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,59.46,14.122222,8.905556,21.727778,0.197556,,8.95,71.26683
US_WI_55078,2021-05-17,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,812,11,0,1935,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,38.17,16.35,6.3,25.005556,0.0,,8.35,59.317124
US_WI_55078,2021-05-18,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,812,11,3,1938,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,17.366667,7.083333,25.016667,0.0,,9.744444,61.022617
US_WI_55078,2021-05-19,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,812,11,0,1938,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,40.86,17.744444,13.588889,22.438889,7.0485,,16.022222,89.850483
US_WI_55078,2021-05-20,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,812,11,2,1940,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,20.261111,16.805556,25.238889,1.016,,17.35,83.653096
US_WI_55078,2021-05-21,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,812,11,0,1940,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,35.94,21.127778,18.455556,24.661111,1.42875,,17.405556,79.80968
US_WI_55078,2021-05-22,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,812,11,39,1979,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,57.4,22.222222,18.766667,28.727778,1.36525,,18.355556,78.94221
US_WI_55078,2021-05-23,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,812,11,3,1982,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,62.3,18.722222,12.377778,27.722222,0.0,,15.9,83.948926
US_WI_55078,2021-05-24,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,812,11,0,1982,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,15.5,11.1,26.788889,3.048,,12.638889,83.33885
US_WI_55078,2021-05-25,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,812,11,1,1983,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,37.32,23.072222,18.172222,27.116667,0.6985,,17.827778,72.814437
US_WI_55078,2021-05-26,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,812,11,4,1987,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,17.138889,14.183333,23.133333,4.0132,,10.761111,66.404711
US_WI_55078,2021-05-27,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,812,11,4,1991,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,7.205556,3.838889,17.444444,0.8255,,2.766667,73.594745
US_WI_55078,2021-05-28,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,812,11,0,1991,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,6.138889,2.094444,14.088889,8.490857,,0.616667,67.95736
US_WI_55078,2021-05-29,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,812,11,23,2014,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,9.25,0.177778,18.655556,0.0,,-0.672222,50.04102
US_WI_55078,2021-05-30,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,812,11,0,2014,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,30.26,10.605556,1.311111,18.466667,0.0635,,2.788889,58.774536
US_WI_55078,2021-05-31,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,2,0,814,11,0,2014,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,15.333333,7.422222,23.7,2.765778,,8.15,62.824951
US_WI_55078,2021-06-01,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,814,11,1,2015,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,15.094444,6.705556,24.5,5.6515,,10.238889,72.907072
US_WI_55078,2021-06-02,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,814,11,1,2016,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,73.85,18.877778,9.716667,26.238889,0.635,,10.95,60.296393
US_WI_55078,2021-06-03,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,814,11,0,2016,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,44.52,20.083333,11.955556,28.944444,0.8636,,10.583333,54.787952
US_WI_55078,2021-06-04,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,814,11,6,2022,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,22.494444,12.883333,32.594444,2.3495,,14.277778,60.095107
US_WI_55078,2021-06-05,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,814,11,0,2022,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,26.938889,17.588889,33.927778,0.0,,13.944444,45.068331
US_WI_55078,2021-06-06,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,814,11,14,2036,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,68.14,26.811111,20.522222,32.522222,0.0,,15.488889,50.050383
US_WI_55078,2021-06-07,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,814,11,0,2036,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,42.32,25.694444,20.027778,31.644444,0.0,,17.616667,61.124077
US_WI_55078,2021-06-08,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,814,11,0,2036,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,26.205556,18.588889,33.227778,0.0,,19.533333,66.986703
US_WI_55078,2021-06-09,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,814,11,2,2038,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,82.05,24.9,17.777778,32.144444,11.6332,,18.427778,67.621589
US_WI_55078,2021-06-10,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,-1,0,813,11,2,2040,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,25.216667,17.438889,32.627778,0.028222,,18.933333,68.380498
US_WI_55078,2021-06-11,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,0,2040,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,22.65,17.15,30.516667,4.5085,,17.772222,74.5019
US_WI_55078,2021-06-12,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,0,2040,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,22.294444,16.283333,28.977778,2.54,,15.922222,67.566441
US_WI_55078,2021-06-13,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,21,2061,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,43.31,21.727778,12.294444,29.794444,0.0,,11.005556,50.914589
US_WI_55078,2021-06-14,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,58,2119,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,42.3,20.294444,12.255556,28.694444,0.60325,,11.083333,55.833871
US_WI_55078,2021-06-15,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,0,2119,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,59.41,19.011111,11.422222,25.727778,0.0508,,10.3,57.289087
US_WI_55078,2021-06-16,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,-1,0,812,11,0,2119,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,17.394444,7.4,25.738889,0.0,,6.377778,48.677106
US_WI_55078,2021-06-17,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,812,11,1,2120,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,40.86,21.127778,10.35,31.327778,0.145143,,10.638889,51.782956
US_WI_55078,2021-06-18,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,1,0,813,11,3,2123,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,72.11,24.733333,15.75,30.761111,6.567714,,14.277778,52.460254
US_WI_55078,2021-06-19,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,61,2184,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,42.7,20.166667,13.594444,29.1,1.55575,,11.027778,55.815731
US_WI_55078,2021-06-20,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,2,2186,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,17.211111,10.85,24.183333,2.44475,,13.333333,78.066077
US_WI_55078,2021-06-21,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,0,2186,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,15.533333,11.827778,19.805556,10.95375,,10.555556,72.443361
US_WI_55078,2021-06-22,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,-1,0,812,11,0,2186,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,38.32,14.422222,8.8,20.705556,0.09525,,5.6,55.823427
US_WI_55078,2021-06-23,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,1,0,813,11,0,2186,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,66.69,15.727778,7.094444,23.977778,0.0,,10.205556,69.782569
US_WI_55078,2021-06-24,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,0,2186,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,43.52,20.711111,15.733333,24.788889,11.684,,16.611111,77.63036
US_WI_55078,2021-06-25,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,5,2191,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,20.772222,16.544444,26.1,6.8834,,18.677778,87.957406
US_WI_55078,2021-06-26,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,27,2218,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,39.98,19.766667,17.388889,25.044444,3.81,,18.611111,93.135071
US_WI_55078,2021-06-27,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,2,2220,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,43.7,17.672222,13.888889,24.255556,35.8775,,15.161111,85.444295
US_WI_55078,2021-06-28,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,0,2220,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,20.616667,14.233333,26.916667,1.27,,16.761111,78.690733
US_WI_55078,2021-06-29,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,0,2220,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,50.06,20.561111,16.422222,25.794444,4.459111,,18.572222,88.514017
US_WI_55078,2021-06-30,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,1,2221,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,38.3,21.222222,15.4,28.177778,6.406444,,17.188889,78.204989
US_WI_55078,2021-07-01,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,1,2222,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,46.42,19.827778,14.366667,26.916667,0.620889,,14.277778,70.625015
US_WI_55078,2021-07-02,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,2,2224,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,17.683333,9.788889,25.272222,0.0762,,10.355556,62.302597
US_WI_55078,2021-07-03,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,23,2247,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,22.705556,12.927778,31.355556,0.0508,,15.25,62.974416
US_WI_55078,2021-07-04,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,3,2250,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,35.94,24.727778,15.872222,31.044444,0.0,,18.327778,67.797899
US_WI_55078,2021-07-05,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,0,2250,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,54.05,26.9,21.294444,32.683333,2.173111,,20.472222,68.045648
US_WI_55078,2021-07-06,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,0,2250,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,34.78,23.233333,17.355556,30.422222,13.462,,19.788889,81.162961
US_WI_55078,2021-07-07,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,1,2251,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,43.64,15.3,12.822222,18.266667,13.405556,,14.427778,94.668584
US_WI_55078,2021-07-08,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,2,2253,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,37.03,15.572222,12.0,21.205556,2.794,,11.422222,76.469607
US_WI_55078,2021-07-09,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,2,2255,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,39.33,17.65,10.366667,24.95,0.1016,,12.272222,70.903065
US_WI_55078,2021-07-10,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,17,2272,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,19.038889,11.427778,25.166667,0.0254,,12.488889,65.91483
US_WI_55078,2021-07-11,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,1,2273,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,41.08,18.866667,10.427778,26.177778,0.0,,11.438889,62.173262
US_WI_55078,2021-07-12,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,2,2275,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,46.98,18.85,10.772222,25.844444,0.0,,12.516667,66.771365
US_WI_55078,2021-07-13,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,0,2275,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,21.738889,14.577778,28.183333,0.2032,,16.083333,70.378045
US_WI_55078,2021-07-14,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,3,2278,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,48.26,21.438889,16.188889,27.383333,4.98475,,17.444444,78.142538
US_WI_55078,2021-07-15,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,0,2278,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,39.45,20.361111,16.811111,26.183333,21.1455,,16.344444,77.857295
US_WI_55078,2021-07-16,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,3,2281,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,37.26,20.255556,13.4,26.227778,0.6858,,14.338889,68.880498
US_WI_55078,2021-07-17,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,18,2299,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,41.62,19.833333,12.427778,26.677778,0.0762,,13.472222,66.864367
US_WI_55078,2021-07-18,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,6,2305,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,52.97,19.716667,11.822222,27.533333,0.028222,,13.961111,69.604124
US_WI_55078,2021-07-19,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,1,2306,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,43.65,21.738889,13.688889,28.4,0.0508,,16.5,72.287451
US_WI_55078,2021-07-20,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,0,2306,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,35.96,22.5,16.411111,27.844444,0.0,,17.811111,74.983429
US_WI_55078,2021-07-21,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,3,2309,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,18.272222,12.072222,25.5,0.0254,,12.416667,68.832434
US_WI_55078,2021-07-22,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,0,2309,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,42.52,19.405556,14.2,25.244444,0.0508,,14.927778,75.453123
US_WI_55078,2021-07-23,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,0,2309,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,23.555556,17.061111,30.372222,2.685143,,19.888889,80.098023
US_WI_55078,2021-07-24,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,9,2318,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,24.938889,19.177778,30.038889,12.92225,,20.127778,74.782888
US_WI_55078,2021-07-25,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,3,2321,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,,23.161111,14.788889,29.938889,1.4478,,14.383333,58.030792
US_WI_55078,2021-07-26,ChIJhUmIcqIAAogRaHC6x0ulXP4,Q500947,geoId/55078,US,United States of America,WI,Wisconsin,55078,Menominee County,US,USA,2,0,0,813,11,0,2321,4599,2282,2317,898,779,577,453,438,577,490,268,119,1799451,45.02,-88.7,945,40.58,23.472222,15.027778,31.45,0.0,,16.016667,63.217023
