location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_CA_06051,2020-08-04,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,145,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,57,,,,-30,8.76,5.77,4.49,3.42,4.7,3.63,,5.13,3.21,3.85,3.42,12.4,2.99,7.48,2.99,24.79,6.2,4.92,23.975309,11.925926,34.796296,0.0,,2.722222,26.672507
US_CA_06051,2020-08-05,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,2,0,147,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,-26,5.16,12.47,6.45,6.23,5.16,4.51,,4.94,,,3.01,12.68,5.37,5.37,4.3,28.37,4.08,8.17,23.388889,11.104938,33.944444,0.0,,3.438272,29.37629
US_CA_06051,2020-08-06,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,5,0,152,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,53,,,,-26,4.06,8.34,4.28,3.85,,5.13,,4.71,,3.21,3.21,15.4,4.06,3.42,4.49,23.95,4.49,5.35,21.166667,10.08642,31.506173,0.0,,4.061728,35.33032
US_CA_06051,2020-08-07,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,1,0,153,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,23,46,,,-30,2.89,9.28,6.81,,4.95,5.16,,5.98,4.75,3.09,3.51,12.58,,3.92,,25.79,3.51,4.13,21.58642,10.308642,31.679012,0.0,,5.333333,36.527114
US_CA_06051,2020-08-08,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,153,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-6,47,,,-30,5.0,10.0,6.67,3.54,5.0,3.54,,5.21,5.0,,,11.66,5.0,7.5,,25.0,5.83,4.58,22.882716,11.709877,33.685185,0.0,,4.901235,33.327772
US_CA_06051,2020-08-09,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,153,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,16,,,,-14,5.46,10.05,5.25,4.81,5.03,4.81,,6.34,,,3.93,16.17,,6.78,,27.97,6.78,5.9,24.265432,12.623457,35.253086,0.0,,5.709877,32.235063
US_CA_06051,2020-08-10,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,5,0,158,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,30,,,,-23,3.74,10.35,6.17,4.18,5.29,,,5.5,,,3.3,15.19,,5.07,3.74,29.95,3.08,4.18,25.185185,13.790123,35.444444,0.0,,5.796296,31.010664
US_CA_06051,2020-08-11,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,158,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,44,,,,-29,5.12,9.8,4.23,4.23,4.68,4.9,,7.35,,,,14.71,3.79,4.68,3.34,27.63,5.12,3.12,24.487654,14.08642,34.160494,0.92075,,5.469136,30.463429
US_CA_06051,2020-08-12,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,2,0,160,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,55,,,,-25,,8.46,3.89,4.34,,5.72,,6.63,3.2,3.66,5.26,10.97,4.34,6.17,3.2,26.75,5.49,3.89,22.351852,10.524691,33.790123,0.0,,4.376543,31.773152
US_CA_06051,2020-08-13,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,160,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,51,,,,-27,4.6,10.96,6.79,3.51,5.92,5.48,,6.14,3.73,,,12.71,3.29,6.79,3.73,26.09,5.48,,23.919753,11.117284,33.845679,0.0,,3.339506,27.341815
US_CA_06051,2020-08-14,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,160,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,15,45,,,-30,5.84,8.97,4.38,3.96,3.34,,,4.8,,2.92,3.75,13.97,3.34,4.38,,27.11,5.0,2.92,25.82716,15.148148,36.037037,0.0,,7.160494,31.33965
US_CA_06051,2020-08-15,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,-1,0,159,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-2,52,,1,-29,4.67,7.92,6.3,,4.27,4.67,,8.74,,,3.66,14.63,3.45,7.72,3.86,24.79,6.3,3.86,26.648148,15.419753,37.111111,0.084667,,7.759259,31.189366
US_CA_06051,2020-08-16,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,159,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,9,,,,-21,6.7,9.94,3.46,5.19,5.19,4.75,,5.4,,,3.02,13.18,,4.11,,30.9,5.83,7.35,28.259259,17.135802,38.0,0.0,,8.401235,29.54143
US_CA_06051,2020-08-17,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,1,0,160,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,,5.75,7.96,6.41,5.97,5.97,3.32,,6.63,4.64,,,14.15,6.19,5.97,,32.94,4.42,,27.487654,17.438272,38.209877,0.0,,9.561728,33.101093
US_CA_06051,2020-08-18,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,160,1,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,,5.21,8.05,4.74,,3.55,4.03,,5.21,,,3.32,20.37,3.32,7.11,,26.53,6.87,4.74,26.660494,17.925926,37.308642,0.0,,10.703704,38.837416
US_CA_06051,2020-08-19,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,1,1,161,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,,3.94,9.51,4.41,,,,,3.48,4.41,3.48,4.87,13.68,4.64,,3.71,26.9,4.87,3.94,26.358025,16.895062,36.895062,0.0,,8.592593,33.265846
US_CA_06051,2020-08-20,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,161,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,,7.38,7.6,3.69,,4.13,3.91,,4.56,3.48,,3.48,13.9,5.21,3.91,,22.59,,5.0,24.425926,14.111111,34.925926,0.0,,5.469136,29.754561
US_CA_06051,2020-08-21,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,161,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,,4.93,9.21,4.5,4.07,4.71,5.36,,4.93,,3.0,3.0,14.79,,4.5,4.93,25.29,3.86,4.29,24.074074,12.91358,34.814815,0.0,,3.54321,27.365015
US_CA_06051,2020-08-22,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,161,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,,5.1,8.2,,,,3.1,,,3.1,3.1,,11.75,,5.1,,26.38,7.54,8.65,23.909722,12.208333,34.743056,0.0,,4.451389,30.637844
US_CA_06051,2020-08-23,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,161,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,,5.43,9.72,4.75,5.2,3.39,6.33,,3.17,,,5.2,14.93,5.2,5.65,3.17,27.14,4.07,6.56,24.402778,13.826389,34.395833,0.036286,,7.145833,34.833975
US_CA_06051,2020-08-24,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,161,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,,7.4,8.36,6.69,,6.21,7.16,,5.01,3.58,,3.34,14.09,3.82,4.06,,17.91,4.78,7.64,24.625,15.423611,34.138889,1.227667,,10.444444,41.814477
US_CA_06051,2020-08-25,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,1,0,162,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,,,7.4,6.38,,4.59,4.34,,3.57,4.08,,3.83,13.78,4.08,4.34,,24.76,,,24.076389,14.333333,33.444444,0.0,,9.277778,40.122122
US_CA_06051,2020-08-26,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,162,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,,,9.28,4.38,,5.41,,4.64,3.87,,,6.44,11.08,3.87,6.7,4.64,27.31,6.96,,22.729167,11.798611,33.138889,0.0,,8.354167,41.086235
US_CA_06051,2020-08-27,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,162,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,,5.34,6.1,5.59,,4.83,,,4.58,4.58,,,11.44,5.34,,,22.63,4.07,,22.790123,12.080247,32.475309,0.0,,5.944444,34.925019
US_CA_06051,2020-08-28,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,162,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,,4.44,6.3,7.47,,4.67,3.73,3.27,,,4.9,3.27,16.34,6.3,6.07,,24.75,3.5,5.14,22.623457,11.91358,33.216049,0.0,,4.5,31.790968
US_CA_06051,2020-08-29,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,162,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,,5.34,9.71,6.8,8.74,3.88,5.1,,7.53,,5.34,6.8,16.02,3.64,4.61,3.64,24.27,4.61,3.4,23.024691,11.358025,33.851852,0.0,,3.271605,29.26843
US_CA_06051,2020-08-30,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,162,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,,4.89,6.12,7.59,5.38,,3.43,,5.14,3.92,,5.14,19.33,4.41,4.41,3.43,26.92,6.36,6.61,22.796296,11.981481,33.740741,0.0,,4.203704,31.320827
US_CA_06051,2020-08-31,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,162,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,,5.62,8.43,7.41,,,6.13,,5.11,,,4.09,14.05,,4.09,,24.27,4.09,5.88,22.32716,11.635802,32.87037,0.0,,3.259259,30.19461
US_CA_06051,2020-09-01,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,162,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,,,8.3,6.64,3.87,,6.09,,,,,4.43,14.94,,6.36,4.15,24.35,4.7,,22.234568,11.635802,32.055556,0.0,,4.154321,32.232278
US_CA_06051,2020-09-02,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,162,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,,,6.68,5.57,,,,,,,,,12.52,,4.17,,26.44,4.73,3.9,21.716049,10.432099,33.790123,0.0,,3.290123,31.634414
US_CA_06051,2020-09-03,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,162,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,,,8.12,4.33,,4.33,5.68,,4.6,,,5.41,15.15,5.95,,4.87,26.79,5.41,3.79,23.117284,11.722222,35.166667,0.0,,3.722222,30.941831
US_CA_06051,2020-09-04,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,162,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,,5.55,8.22,6.22,5.55,5.55,3.78,,6.22,,,,14.44,3.11,5.78,3.11,29.77,4.67,4.0,24.506173,12.296296,36.537037,0.0,,4.030864,28.76189
US_CA_06051,2020-09-05,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,162,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,,6.05,10.64,3.6,2.29,2.29,4.58,,3.11,3.76,2.78,2.78,12.76,2.46,5.24,,20.95,4.25,3.44,25.148148,13.037037,37.179012,0.0,,3.740741,27.224976
US_CA_06051,2020-09-06,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,162,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,,5.31,8.85,3.98,2.8,3.98,5.01,2.51,3.98,2.06,3.24,3.1,9.88,,5.16,2.8,22.71,5.16,3.54,24.753086,14.333333,37.271605,0.0,,5.617284,30.901654
US_CA_06051,2020-09-07,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,162,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,,7.39,12.24,7.39,,4.01,4.43,,4.85,,,,11.82,,5.7,4.85,24.27,5.28,4.43,24.179012,13.296296,35.938272,0.0,,5.179012,31.224054
US_CA_06051,2020-09-08,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,162,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,,5.11,8.95,6.39,,4.86,,,4.09,,4.09,5.63,18.41,6.9,4.86,,23.02,,4.6,23.469136,14.253086,35.259259,0.0,,1.91358,25.199415
US_CA_06051,2020-09-09,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,162,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,,,7.05,4.79,,3.95,3.95,,4.51,,,,14.95,7.62,,,29.89,4.51,,16.986111,6.125,28.8125,0.0,,-4.930556,22.766867
US_CA_06051,2020-09-10,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,162,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,,,,,,4.87,7.31,5.42,3.79,,4.87,,9.75,,,3.79,18.14,,5.96,,20.31,,5.14,15.722222,4.583333,28.006944,0.0,,-5.548611,24.989638
US_CA_06051,2020-09-11,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,1,0,163,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-51,,,-60,-34,4.97,6.83,4.35,,,,,4.35,,,,16.46,,7.14,,21.43,,,15.902778,4.993056,28.673611,0.0,,-1.944444,34.191353
US_CA_06051,2020-09-12,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,163,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-62,,39,-55,-31,,9.07,,,,,,7.26,,,,11.98,,,,21.42,,,17.840278,5.652778,30.076389,0.0,,-2.590278,28.854823
US_CA_06051,2020-09-13,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,163,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-62,,,,-32,6.27,11.14,,,,5.22,,,,,5.92,12.88,5.92,,,21.59,5.22,,18.652778,6.590278,31.145833,0.0,,-2.625,27.757583
US_CA_06051,2020-09-14,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,163,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-53,,,,-30,,8.14,4.56,6.18,6.18,6.51,4.56,5.53,,,,14.97,,,,26.03,6.51,,18.736111,6.784722,30.673611,0.0,,-2.319444,26.682758
US_CA_06051,2020-09-15,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,163,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-46,,,,-32,5.36,5.03,6.37,,,9.71,,,,5.03,,12.73,,,,26.13,,,18.451389,7.444444,30.138889,0.0,,1.861111,34.924979
US_CA_06051,2020-09-16,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,163,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-52,,,,-27,9.21,6.03,,,,5.67,,,,,,13.47,,,,20.91,6.73,,17.923611,7.465278,29.409722,0.0,,1.298611,35.053117
US_CA_06051,2020-09-17,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,163,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-56,,,,-34,,6.82,5.39,,,,,6.82,,,,10.41,,,,22.27,,,17.236111,6.736111,29.194444,0.0,,-0.180556,32.944116
US_CA_06051,2020-09-18,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,1,0,164,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-66,,-18,-60,-40,,,6.27,,,,,,,,,17.24,7.45,,5.88,25.86,,,20.548611,12.875,27.534722,0.435429,,3.763889,34.694372
US_CA_06051,2020-09-19,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,1,0,165,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-71,,-1,,-39,9.15,8.7,,7.32,,,,,,,,9.61,,,,22.89,,7.78,17.486111,7.694444,26.756944,0.0,,4.319444,42.542054
US_CA_06051,2020-09-20,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,165,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-74,,,,-28,,8.27,7.81,8.73,6.89,,,,,,,10.57,,,,34.46,,,17.1875,6.284722,28.340278,0.0,,1.708333,36.609528
US_CA_06051,2020-09-21,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,165,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-58,,,,-27,8.36,7.96,,,,,,7.17,,,,17.52,,,,27.07,,,17.638889,6.034722,29.986111,0.0,,-0.361111,30.855252
US_CA_06051,2020-09-22,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,165,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-54,,,,-26,6.49,,,,,6.49,,,,,,15.42,,,,34.09,,,20.354167,11.027778,29.506944,0.0,,-1.076389,24.83038
US_CA_06051,2020-09-23,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,165,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-48,,,,-29,6.14,,,6.53,6.53,,,,,,,14.97,,,,31.48,,,18.256944,6.229167,30.381944,0.0,,-1.430556,26.888715
US_CA_06051,2020-09-24,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,165,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-50,,,,-29,8.91,9.29,,,,,,6.2,,,,18.2,8.52,,,22.46,,9.29,18.847222,6.416667,30.166667,0.0,,-1.548611,26.623129
US_CA_06051,2020-09-25,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,165,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-56,-46,,-53,-37,5.76,7.68,6.92,,,,,6.92,6.53,,6.92,11.91,,,,21.13,,,18.902778,7.222222,30.083333,0.0,,-0.354167,28.630368
US_CA_06051,2020-09-26,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,165,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-64,-43,41,-67,-35,,6.83,7.23,,,,,,,,,11.24,,7.23,,26.9,,,18.916667,7.722222,29.986111,0.0,,2.298611,34.456653
US_CA_06051,2020-09-27,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,1,0,166,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-59,,,,-33,7.74,9.78,,,,,,,,,,11.0,,,,27.3,,7.74,19.159722,8.152778,29.118056,0.0,,4.618056,39.122136
US_CA_06051,2020-09-28,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,166,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-50,,,,-25,5.76,6.53,8.07,,,,,6.15,,,,11.52,,5.76,,28.04,6.15,,17.6875,7.631944,27.590278,0.0,,1.333333,34.320071
US_CA_06051,2020-09-29,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,166,2,,,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-42,,,,-27,6.15,,,5.43,7.24,7.24,,11.22,,,,18.45,5.43,5.79,,30.4,,5.43,17.479167,6.458333,30.277778,0.0,,-0.868056,29.677331
