location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_SD_46027,2021-02-28,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,3,0,1793,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,6.84,10.11,9.82,4.46,8.92,5.65,19.93,4.76,38.67,4.46,-1.0,-5.888889,5.827778,1.100667,10.16,-3.469136,82.017784
US_SD_46027,2021-03-01,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,1793,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-21,6.51,7.76,8.26,7.76,9.01,6.51,24.03,6.26,35.54,5.51,-4.233333,-7.405556,0.105556,0.733778,,-7.530864,76.15224
US_SD_46027,2021-03-02,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,4,0,1797,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-19,8.77,11.69,8.04,6.58,8.04,4.14,19.97,4.63,28.26,,2.255556,-4.705556,14.361111,0.0254,30.48,-3.148148,67.407136
US_SD_46027,2021-03-03,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,4,0,1801,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-19,6.85,6.61,7.83,7.59,9.55,7.1,24.23,,27.42,5.14,5.327778,-3.011111,16.377778,0.0,10.16,-0.098765,68.934254
US_SD_46027,2021-03-04,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,2,0,1803,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-19,8.87,8.87,14.35,6.26,8.87,9.13,23.49,6.0,27.4,4.7,6.083333,-2.272222,15.011111,0.0,,1.641975,73.446311
US_SD_46027,2021-03-05,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,4,0,1807,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-6,7.39,8.01,12.63,6.47,10.48,5.55,16.33,,31.74,4.62,3.861111,-3.35,13.877778,0.0,,0.166667,76.375114
US_SD_46027,2021-03-06,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,2,0,1809,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,,7.98,,,7.53,,16.4,,31.02,,4.866667,-2.777778,14.638889,0.0,,0.444444,73.046523
US_SD_46027,2021-03-07,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,1,0,1810,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,,,,,6.61,,16.73,,26.86,,9.9,3.383333,19.072222,0.0,10.16,2.45679,59.76467
US_SD_46027,2021-03-08,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,1810,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-26,7.13,9.38,10.88,,6.75,,15.0,,25.88,,8.166667,-0.861111,18.85,0.0,10.16,1.253086,62.291622
US_SD_46027,2021-03-09,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,1,0,1811,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-25,10.5,8.56,7.78,,7.0,,19.84,,31.12,,12.816667,4.994444,21.766667,0.0,,4.493827,56.661888
US_SD_46027,2021-03-10,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,4,0,1815,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-27,,6.84,6.46,,,6.08,16.73,,28.9,,7.644444,1.061111,18.627778,1.995714,,4.296296,78.036654
US_SD_46027,2021-03-11,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,1,0,1816,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-32,,,,,6.2,9.92,14.89,,33.49,,2.205556,-1.311111,9.833333,3.628571,10.16,-2.839506,68.65073
US_SD_46027,2021-03-12,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,2,0,1818,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-23,9.82,,,,,,18.41,,26.19,6.14,2.338889,-5.25,12.066667,0.0,,-3.67284,64.618769
US_SD_46027,2021-03-13,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,4,0,1822,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,,,,,,,15.17,,30.77,,4.472222,-4.194444,13.355556,0.0,,-3.067901,58.0389
US_SD_46027,2021-03-14,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,1,0,1823,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,7.96,5.64,8.96,,5.31,5.64,18.24,6.3,26.2,6.3,5.927778,0.7,11.872222,6.204857,,0.265432,66.781107
US_SD_46027,2021-03-15,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,1823,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-24,3.44,6.64,10.58,6.64,8.36,4.18,19.92,4.18,31.73,3.44,0.788889,-0.577778,4.072222,25.472571,,-0.216049,92.293052
US_SD_46027,2021-03-16,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,1,0,1824,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-19,5.8,7.01,9.43,7.25,5.56,8.94,22.96,7.01,32.39,,0.072222,-1.122222,1.916667,3.701143,90.17,-0.451389,93.606354
US_SD_46027,2021-03-17,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,1,0,1825,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-22,7.86,8.35,11.54,6.63,5.65,6.38,24.55,4.91,30.69,6.38,0.616667,-0.911111,2.255556,3.084286,144.78,-0.635802,90.452775
US_SD_46027,2021-03-18,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,5,0,1830,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-19,7.52,7.27,11.78,7.52,7.52,4.76,21.3,4.51,31.58,4.26,1.783333,-1.872222,6.788889,0.0,129.54,-1.907407,75.84395
US_SD_46027,2021-03-19,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,3,0,1833,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-9,4.38,7.12,13.43,5.21,,5.75,23.01,4.66,27.4,3.84,1.188889,-6.488889,10.85,0.0,99.06,-3.555556,70.342918
US_SD_46027,2021-03-20,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,6,0,1839,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,6.64,8.39,12.23,11.18,6.64,,17.82,,27.26,,6.733333,0.338889,16.45,0.0,50.8,-2.154321,53.029715
US_SD_46027,2021-03-21,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,1,0,1840,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,7.42,9.89,8.34,7.42,10.51,7.42,19.77,5.87,27.81,,11.138889,4.605556,16.194444,0.0,,0.641975,48.06192
US_SD_46027,2021-03-22,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,2,0,1842,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-19,5.39,8.2,10.78,9.84,5.62,6.79,28.59,4.22,26.95,3.75,5.305556,-1.038889,14.133333,0.705556,,0.753086,72.618363
US_SD_46027,2021-03-23,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,1,0,1843,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-16,8.4,8.64,13.2,9.36,7.92,7.44,24.48,3.36,38.16,3.84,6.472222,2.927778,10.277778,14.804571,,5.104938,90.611092
US_SD_46027,2021-03-24,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,3,0,1846,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-18,9.09,9.81,8.62,8.38,12.68,6.22,22.49,3.59,34.46,,4.65,1.666667,8.9,22.460857,,2.333333,84.63211
US_SD_46027,2021-03-25,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,6,0,1852,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-18,7.43,11.52,11.27,7.17,9.22,6.91,28.43,3.58,34.32,4.61,3.45,-2.838889,9.905556,0.0762,,-0.271605,76.672609
US_SD_46027,2021-03-26,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,1,0,1853,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-8,7.13,4.85,11.97,7.7,8.55,,22.52,5.7,34.49,5.7,4.844444,-2.45,12.8,0.0,,0.944444,75.734169
US_SD_46027,2021-03-27,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,4,0,1857,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,,11.8,6.8,,7.51,9.3,15.38,,30.05,,6.783333,2.027778,11.388889,1.197429,,3.777778,80.405488
US_SD_46027,2021-03-28,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,7,0,1864,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,9.3,9.61,12.39,7.13,10.54,5.27,21.07,,33.47,,3.611111,-2.916667,13.033333,2.54,,-2.253086,64.995544
US_SD_46027,2021-03-29,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,1,0,1865,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-19,9.28,9.77,12.45,10.5,9.52,7.81,19.53,3.91,34.18,,12.966667,6.266667,25.005556,0.0,,1.938272,46.983154
US_SD_46027,2021-03-30,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,4,0,1869,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-16,8.34,12.62,12.15,6.91,13.34,8.81,25.01,4.29,34.54,,6.305556,0.7,20.777778,0.0,,-8.604938,33.136592
US_SD_46027,2021-03-31,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,2,0,1871,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-18,7.93,11.16,5.21,10.91,11.41,7.19,21.08,3.97,34.72,3.97,-0.783333,-7.061111,6.116667,0.0,,-12.919753,39.176317
US_SD_46027,2021-04-01,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,2,0,1873,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-19,4.17,8.63,7.51,10.86,7.51,7.79,24.22,,28.95,,-0.216667,-9.933333,12.555556,0.0,,-11.432099,42.383086
US_SD_46027,2021-04-02,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,1873,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-38,,7.45,10.2,7.06,6.28,7.85,16.87,,31.78,,9.094444,1.677778,22.788889,0.0,,-5.635802,34.627683
US_SD_46027,2021-04-03,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,1,0,1874,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,,12.93,7.66,8.14,8.14,,13.88,10.05,32.08,,14.183333,0.6,23.983333,0.0,,-1.981481,32.679584
US_SD_46027,2021-04-04,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,1874,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,,13.33,12.38,9.04,,,17.61,7.62,28.08,10.95,15.916667,4.983333,28.266667,0.0,,-2.228395,29.054995
US_SD_46027,2021-04-05,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,1,0,1875,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-39,7.02,10.88,8.08,5.27,8.78,,19.31,,31.95,7.37,20.355556,12.188889,29.994444,0.0,,6.049383,39.414221
US_SD_46027,2021-04-06,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,1875,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-15,9.39,12.69,7.87,5.84,8.38,7.61,24.36,7.87,34.26,8.38,17.172222,9.644444,27.755556,1.87325,,8.512346,55.338988
US_SD_46027,2021-04-07,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,2,0,1877,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-20,7.61,11.17,10.94,5.94,9.51,7.37,30.67,4.75,33.28,4.28,10.105556,7.016667,18.044444,8.490857,,7.845679,84.604796
US_SD_46027,2021-04-08,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,1,0,1878,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-16,6.24,9.99,9.74,7.74,7.24,7.49,28.22,4.0,32.71,3.75,7.405556,6.405556,9.422222,8.926286,,6.074074,90.986531
US_SD_46027,2021-04-09,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,1,0,1879,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-4,6.62,9.65,7.72,4.69,9.1,5.52,18.48,5.24,29.79,,7.85,5.205556,12.3,13.679714,,5.401235,84.007306
US_SD_46027,2021-04-10,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,4,0,1883,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,8.69,,7.18,,5.67,6.8,17.39,5.67,30.61,,8.672222,3.4,15.266667,0.3302,,1.839506,62.152106
US_SD_46027,2021-04-11,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,1883,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,4.82,8.36,10.93,5.14,10.61,5.14,18.33,7.72,28.94,9.97,7.505556,-1.777778,17.666667,0.0,,-1.185185,54.237946
US_SD_46027,2021-04-12,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,3,0,1886,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-19,11.25,11.01,13.21,8.32,9.54,6.6,19.81,4.89,34.73,4.4,6.738889,0.161111,15.827778,0.0,,-1.04321,57.271992
US_SD_46027,2021-04-13,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,5,0,1891,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-18,8.96,6.05,10.65,7.5,7.26,7.99,25.66,4.84,37.76,3.87,3.5,0.027778,8.811111,0.0,,-4.635802,54.862932
US_SD_46027,2021-04-14,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,1,0,1892,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-22,4.55,6.71,11.5,6.47,6.71,6.47,30.19,5.03,38.1,6.71,2.122222,-2.0,8.283333,0.0,,-5.080247,58.505848
US_SD_46027,2021-04-15,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,-1,0,1891,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-18,4.46,9.18,10.22,6.82,8.39,8.39,20.19,6.03,40.9,6.03,3.333333,-1.422222,8.511111,0.0,,-1.450617,70.941736
US_SD_46027,2021-04-16,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,2,0,1893,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-7,4.5,5.91,9.0,,6.75,5.91,15.47,6.75,33.48,5.35,5.388889,1.261111,8.65,0.0,,0.814815,72.202926
US_SD_46027,2021-04-17,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,1,0,1894,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,6.76,7.13,6.38,6.76,6.01,6.38,16.89,,29.66,,6.95,3.427778,12.233333,0.1905,,1.746914,69.496252
US_SD_46027,2021-04-18,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,1894,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,6.91,,6.58,6.58,5.26,8.22,22.04,6.91,29.94,,9.094444,0.377778,18.644444,0.0508,,-2.58642,43.956322
US_SD_46027,2021-04-19,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,1894,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-16,8.4,9.64,11.12,7.42,6.92,5.93,30.16,3.96,32.38,3.46,2.527778,-2.805556,15.872222,0.326571,,-5.654321,54.065538
US_SD_46027,2021-04-20,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,1,0,1895,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-12,9.13,6.73,8.17,8.89,7.21,12.74,25.23,5.77,37.25,4.81,0.783333,-6.433333,7.661111,0.1016,,-10.45679,42.684442
US_SD_46027,2021-04-21,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,6,0,1901,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-18,6.1,8.3,6.59,8.3,7.57,5.86,20.02,3.66,38.33,5.13,1.344444,-6.483333,8.294444,0.677333,,-6.345679,56.039673
US_SD_46027,2021-04-22,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,2,0,1903,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-17,6.08,6.33,10.89,10.89,5.82,7.6,31.14,4.81,33.17,4.3,5.4,-4.433333,15.25,0.028222,,-6.660494,41.670272
US_SD_46027,2021-04-23,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,3,0,1906,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-4,7.55,9.37,11.48,,6.34,4.23,20.85,4.23,32.94,4.23,9.777778,4.094444,16.4,0.580571,,1.561728,56.191076
US_SD_46027,2021-04-24,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,4,0,1910,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,,10.32,7.26,9.17,7.64,6.12,19.88,6.88,29.43,,6.272222,0.338889,14.705556,0.0,,-3.08642,50.77968
US_SD_46027,2021-04-25,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,1910,15,,,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,5.32,8.76,7.51,5.01,5.01,4.69,22.21,5.63,31.91,6.26,7.244444,1.438889,18.205556,0.973667,,-3.320988,46.275516
US_SD_46027,2021-04-26,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,4,0,1914,15,,5210,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-20,5.45,8.56,13.22,7.52,6.22,8.04,21.78,5.45,32.41,3.63,15.972222,9.677778,24.994444,0.635,,8.283951,59.030353
US_SD_46027,2021-04-27,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,1914,15,10,5220,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-17,7.29,10.31,11.82,10.31,6.54,5.53,20.12,4.78,36.97,,11.388889,7.161111,21.916667,0.072571,,6.814815,72.727229
US_SD_46027,2021-04-28,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,1914,15,12,5232,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-15,5.97,6.46,10.69,8.45,4.47,6.21,22.37,4.97,29.83,8.45,10.911111,6.294444,19.116667,1.596571,,7.074074,76.992294
