location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51595,2020-06-01,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,3,1,82,6,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,19,-12,,37.3,17.366667,12.222222,23.566667,0.0,,8.222222,55.550508
US_VA_51595,2020-06-02,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,0,0,82,6,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,20,-26,,25.42,18.055556,11.2,28.188889,0.0,,12.933333,72.213277
US_VA_51595,2020-06-03,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,4,0,86,6,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,0,-26,18.07,18.07,25.505556,17.488889,32.466667,0.0,,18.461111,65.267344
US_VA_51595,2020-06-04,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,3,0,89,6,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,-8,,27,-21,23.27,21.33,27.438889,20.111111,33.0,0.0,,20.961111,68.08331
US_VA_51595,2020-06-05,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,-3,0,86,6,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,-23,,16,-17,,26.6,25.022222,20.611111,31.327778,1.806222,,20.65,76.870451
US_VA_51595,2020-06-06,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,2,0,88,6,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,-13,,,,,32.75,25.522222,20.533333,31.288889,15.367,,21.888889,80.455573
US_VA_51595,2020-06-07,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,1,0,89,6,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,-14,,,,23.04,43.52,24.661111,19.738889,30.655556,5.588,,17.394444,64.343876
US_VA_51595,2020-06-08,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,0,0,89,6,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,-15,,17,-19,,24.88,21.872222,13.705556,29.838889,0.0,,15.8,68.606297
US_VA_51595,2020-06-09,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,2,0,91,6,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,16,-20,17.41,35.78,24.2,14.444444,31.527778,0.0,,19.622222,75.799356
US_VA_51595,2020-06-10,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,2,0,93,6,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,10,-19,,33.49,25.755556,18.672222,31.355556,0.818444,,22.405556,81.975796
US_VA_51595,2020-06-11,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,1,0,94,6,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,-5,,27,-23,19.21,23.48,24.8,22.083333,30.783333,2.483556,,22.677778,88.199372
US_VA_51595,2020-06-12,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,0,0,94,6,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,-14,,19,-25,21.8,31.14,23.955556,20.266667,28.227778,16.110857,,18.272222,71.147197
US_VA_51595,2020-06-13,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,1,0,95,6,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,-1,,,,30.28,32.8,21.472222,16.294444,27.794444,2.8956,,13.955556,63.431314
US_VA_51595,2020-06-14,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,2,0,97,6,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,0,,,,22.24,30.09,19.592593,13.055556,27.006173,0.0,,13.17284,66.494936
US_VA_51595,2020-06-15,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,1,0,98,6,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,-12,,19,-16,27.62,23.52,16.65,13.411111,24.2,2.060222,,13.844444,83.808521
US_VA_51595,2020-06-16,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,3,0,101,6,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,17,-24,22.44,38.77,15.738889,14.538889,17.655556,15.606889,,14.9,94.8696
US_VA_51595,2020-06-17,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,5,0,106,6,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,19,-19,22.66,29.86,18.627778,15.011111,22.577778,16.566444,,17.977778,96.050071
US_VA_51595,2020-06-18,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,1,0,107,6,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,36,-21,18.84,24.79,20.814815,15.216049,26.117284,9.877778,,17.808642,83.03281
US_VA_51595,2020-06-19,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,5,0,112,6,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,-8,,33,-20,,31.91,21.654321,15.975309,28.037037,0.127,,19.092593,85.5166
US_VA_51595,2020-06-20,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,0,0,112,6,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,6,,,,,37.46,21.617284,17.438272,27.82716,1.947333,,19.58642,88.318356
US_VA_51595,2020-06-21,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,0,0,112,6,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,-5,,,,,29.73,21.555556,16.388889,28.901235,2.19075,,18.67284,83.837126
US_VA_51595,2020-06-22,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,4,0,116,6,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,22,-22,,42.04,23.993827,17.333333,31.95679,1.596571,,21.246914,84.784679
US_VA_51595,2020-06-23,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,2,0,118,6,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,22,-17,,29.35,24.858025,19.283951,31.654321,1.93675,,20.814815,78.382292
US_VA_51595,2020-06-24,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,5,0,123,6,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,17,-12,27.93,47.72,25.67284,19.709877,31.074074,1.197429,,19.17284,67.689538
US_VA_51595,2020-06-25,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,1,0,124,6,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,35,-20,28.64,38.55,22.753086,18.87037,29.425926,0.145143,,20.123457,85.2684
US_VA_51595,2020-06-26,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,3,0,127,6,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,-8,,27,-22,19.09,27.58,23.716049,17.061728,30.808642,3.483429,,17.839506,69.761843
US_VA_51595,2020-06-27,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,6,4,133,10,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,1,,,,,17.93,25.055556,16.753086,32.209877,0.028222,,18.728395,68.240149
US_VA_51595,2020-06-28,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,0,0,133,10,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,12,,,,21.82,22.97,25.67284,18.895062,32.067901,0.03175,,20.975309,75.435115
US_VA_51595,2020-06-29,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,0,2,133,12,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,,-13,,29.1,26.098765,20.858025,31.685185,0.451556,,20.104938,69.777895
US_VA_51595,2020-06-30,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,3,2,136,14,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,22,-22,,33.91,25.074074,18.54321,32.154321,0.0,,19.734568,72.484779
US_VA_51595,2020-07-01,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,1,0,137,14,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,18,-23,20.97,36.42,25.012346,18.82716,32.12963,4.064,,20.87037,77.906581
US_VA_51595,2020-07-02,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,3,0,140,14,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,25,-25,20.71,24.85,23.944444,18.419753,31.320988,6.223,,19.475309,76.295565
US_VA_51595,2020-07-03,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,1,1,141,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,4,,36,-41,24.31,35.35,25.759259,17.925926,33.740741,0.0,,19.382716,68.141535
US_VA_51595,2020-07-04,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,0,0,141,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,-10,,,,,37.13,26.641975,18.635802,33.833333,1.0795,,21.228395,72.555193
US_VA_51595,2020-07-05,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,2,0,143,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,,,,30.44,25.833333,19.95679,33.277778,0.028222,,21.641975,77.836738
US_VA_51595,2020-07-06,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,0,0,143,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,22,-23,,33.74,26.462963,19.734568,32.919753,0.0,,20.925926,71.878975
US_VA_51595,2020-07-07,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,2,0,145,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,5,-30,22.89,42.8,26.154321,20.012346,32.697531,0.036286,,21.506173,75.963455
US_VA_51595,2020-07-08,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,0,0,145,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,12,-16,16.49,32.98,24.876543,20.148148,31.432099,3.513667,,21.907407,83.933732
US_VA_51595,2020-07-09,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,2,0,147,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,29,-22,,23.98,25.580247,20.765432,30.925926,0.217714,,22.635802,83.933395
US_VA_51595,2020-07-10,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,0,0,147,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,-11,,26,-20,23.66,31.88,26.524691,21.345679,32.962963,0.592667,,21.858025,75.816542
US_VA_51595,2020-07-11,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,-1,0,146,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,1,,,,21.99,37.04,27.061728,21.808642,32.969136,0.804333,,21.216049,70.600112
US_VA_51595,2020-07-12,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,0,0,146,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,-3,,,,19.09,51.65,26.141975,17.919753,33.32716,0.028222,,18.234568,62.045733
US_VA_51595,2020-07-13,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,0,0,146,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,11,-9,18.62,39.31,25.82716,18.728395,33.104938,0.6604,,20.462963,72.503486
US_VA_51595,2020-07-14,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,0,0,146,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,24,-20,30.84,30.84,26.25,19.377778,32.955556,1.5494,,20.216667,69.820437
US_VA_51595,2020-07-15,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,0,0,146,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,15,-19,19.95,24.94,26.37037,19.395062,33.209877,0.0,,20.314815,69.567756
US_VA_51595,2020-07-16,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,2,0,148,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,29,-21,23.56,18.44,25.691358,19.098765,32.364198,0.0,,19.41358,68.763856
US_VA_51595,2020-07-17,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,0,0,148,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,-10,,34,-11,19.68,20.71,26.673611,20.083333,34.881944,0.254,,21.777778,74.5996
US_VA_51595,2020-07-18,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,3,0,151,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,3,,,,,31.69,27.277778,21.229167,35.25,3.048,,22.152778,73.764002
US_VA_51595,2020-07-19,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,0,0,151,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,3,,,,26.15,38.6,28.729167,21.298611,36.493056,0.181429,,22.354167,68.583807
US_VA_51595,2020-07-20,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,0,0,151,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,21,-18,18.73,24.64,30.451389,22.791667,36.968254,0.03175,,22.694444,63.378952
US_VA_51595,2020-07-21,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,1,0,152,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,19,-22,,36.42,29.916667,23.548611,36.925926,0.0,,22.229167,63.479808
US_VA_51595,2020-07-22,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,2,0,154,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,25,-20,27.87,35.68,28.722222,22.652778,36.634921,4.699,,21.875,66.704044
US_VA_51595,2020-07-23,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,2,0,156,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,28,-15,16.14,26.22,27.333333,22.703704,35.462963,3.019778,,22.283951,74.093648
US_VA_51595,2020-07-24,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,0,0,156,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,-15,,14,-9,27.88,37.53,25.901235,22.37037,33.969136,1.415143,,22.141975,79.846662
US_VA_51595,2020-07-25,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,0,0,156,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,1,,,,,37.41,26.716049,20.901235,33.376543,12.627429,,21.716049,74.136178
US_VA_51595,2020-07-26,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,1,0,157,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,3,,,,,36.02,28.185185,20.95679,35.555556,1.651,,21.648148,67.755969
US_VA_51595,2020-07-27,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,4,0,161,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,,-21,16.17,29.3,29.271605,22.197531,36.080247,0.084667,,21.611111,63.499311
US_VA_51595,2020-07-28,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,2,0,163,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,15,-27,27.37,43.59,29.240741,23.240741,36.771605,1.2192,,21.679012,63.865497
US_VA_51595,2020-07-29,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,1,0,164,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,23,-26,,26.87,26.0,21.895062,34.611111,2.878667,,22.462963,81.048086
US_VA_51595,2020-07-30,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,-1,0,163,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,27,-24,19.07,22.24,27.290123,21.580247,34.240741,1.100667,,22.697531,76.092062
US_VA_51595,2020-07-31,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,0,0,163,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,-8,,,-18,18.91,30.47,27.962963,22.055556,34.648148,5.04825,,23.635802,77.484049
US_VA_51595,2020-08-01,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,2,0,165,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,11,,,,,32.24,26.524691,23.419753,33.493827,12.0015,,23.635802,84.258058
US_VA_51595,2020-08-02,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,0,0,165,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,6,,,,21.13,21.13,27.320988,22.685185,34.135802,1.552222,,22.796296,76.42694
US_VA_51595,2020-08-03,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,2,0,167,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,,-17,,30.66,25.91358,21.734568,33.481481,3.414889,,22.493827,81.525033
US_VA_51595,2020-08-04,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,4,0,171,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,9,-29,28.09,36.41,24.617284,20.666667,31.104938,55.343778,,21.160494,81.138771
US_VA_51595,2020-08-05,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,0,0,171,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,30,-19,16.78,35.65,26.138889,20.827778,31.538889,3.27025,,22.316667,79.726356
US_VA_51595,2020-08-06,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,1,0,172,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,31,-23,,39.85,24.716667,21.294444,31.666667,8.099778,,22.411111,87.093699
US_VA_51595,2020-08-07,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,2,0,174,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,-14,,31,-21,,25.2,23.895062,20.944444,30.469136,18.6055,,21.975309,89.142879
US_VA_51595,2020-08-08,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,0,0,174,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,7,,,,,33.43,24.697531,20.851852,31.0,8.998857,,22.524691,87.822089
US_VA_51595,2020-08-09,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,1,0,175,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,3,,,,24.64,23.41,24.290123,20.209877,31.074074,6.567714,,21.845679,86.327594
US_VA_51595,2020-08-10,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,3,0,178,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,,-18,19.13,25.83,25.765432,20.388889,32.160494,0.0,,22.462963,82.209098
US_VA_51595,2020-08-11,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,0,0,178,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,45,-20,23.8,32.45,25.111111,20.574074,32.154321,3.781778,,22.111111,83.610781
US_VA_51595,2020-08-12,ChIJVZD4VRbesYkR07ECXNoFp6c,Q177678,geoId/51595,US,United States of America,VA,Virginia,51595,Emporia,US,USA,2,2,0,180,15,,,5467,2489,2978,770,737,670,604,594,686,624,426,356,207036,36.693018,-77.53809,39,18,71.35,,,28,-23,29.67,31.72,26.37037,21.728395,32.358025,0.28575,,23.283951,83.33515
