location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18123,2020-07-21,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,1,0,159,13,,,0,0,0,0,0,0,0,1,0,0,0,0,2,3,7,18,22,21,23,20,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,66,93,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-27,10.07,,20.14,12.72,35.5,25.855556,21.011111,32.677778,3.0734,,22.382716,81.245372
US_IN_18123,2020-07-22,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,2,0,161,13,,,0,0,0,0,0,0,0,1,0,1,0,0,2,3,7,18,22,22,23,21,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,67,94,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-24,,10.24,24.06,,34.3,25.761111,21.388889,32.061111,11.6332,,22.561728,81.643385
US_IN_18123,2020-07-23,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,1,0,162,13,,,0,0,0,0,0,0,0,0,0,1,0,0,2,3,7,18,22,22,23,22,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,68,94,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-20,10.91,11.91,20.84,11.41,36.71,25.038889,22.222222,31.011111,6.2992,,22.697531,86.500139
US_IN_18123,2020-07-24,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,2,0,173,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,-8,,-27,14.6,7.55,24.17,13.6,35.25,25.844444,20.611111,31.666667,5.8166,,21.888889,78.084879
US_IN_18123,2020-07-25,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,4,0,166,13,,,0,0,0,2,0,1,0,0,1,0,0,0,2,5,7,19,22,22,24,22,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,,72,94,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,0,,-6,12.46,8.67,18.96,12.46,33.59,26.211111,20.172222,32.744444,0.0,,21.814815,75.925099
US_IN_18123,2020-07-26,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,174,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,6,14.64,,23.72,13.12,37.35,26.644444,21.222222,32.9,1.68275,,23.185185,81.083686
US_IN_18123,2020-07-27,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,1,0,167,13,,,0,0,1,0,0,0,0,0,0,0,0,0,3,5,7,19,22,22,24,22,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,73,94,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-25,9.96,,25.4,13.45,25.4,26.627778,22.572222,32.5,0.6604,,23.135802,81.111777
US_IN_18123,2020-07-28,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,3,0,170,13,,,0,0,0,0,0,1,1,1,0,0,0,0,3,5,7,20,23,23,24,22,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,,76,94,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-24,9.9,9.9,20.32,12.5,35.95,25.861111,22.327778,31.266667,2.737556,,22.253086,80.090957
US_IN_18123,2020-07-29,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,1,0,176,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-27,13.18,,24.33,,34.47,25.755556,20.044444,31.894444,0.0,,20.938272,74.481511
US_IN_18123,2020-07-30,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,3,0,173,13,,,0,0,0,0,0,0,0,0,1,2,0,0,3,5,7,20,23,23,25,24,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,78,95,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-26,9.77,,18.57,,39.58,25.172222,21.755556,30.811111,6.0452,,23.296296,88.399681
US_IN_18123,2020-07-31,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,181,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,-7,,-25,12.17,,23.27,7.93,32.27,23.294444,21.072222,27.505556,38.4556,,22.179012,92.458924
US_IN_18123,2020-08-01,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,181,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,-3,,0,7.97,9.56,24.98,9.56,30.29,23.333333,20.477778,27.116667,14.7828,,22.308642,92.693408
US_IN_18123,2020-08-02,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,1,0,182,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-9,,,21.27,,39.94,21.783333,17.733333,28.1,16.9672,,18.87037,83.054264
US_IN_18123,2020-08-03,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,4,0,177,13,,,0,0,0,0,0,0,0,1,0,3,0,0,3,5,7,20,23,24,25,27,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,80,96,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-22,10.26,,27.36,10.26,29.8,22.361111,18.338889,27.838889,11.049,,19.685185,84.649269
US_IN_18123,2020-08-04,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,3,0,180,13,,,0,0,0,1,0,0,0,0,0,2,0,0,3,6,7,20,23,24,25,29,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,81,98,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-24,11.79,,18.96,10.76,36.9,21.038889,17.727778,26.55,8.636,,17.925926,81.963034
US_IN_18123,2020-08-05,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,4,0,184,13,,,0,0,0,1,0,0,0,0,1,2,0,0,3,7,7,20,23,24,26,31,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,1,84,99,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-24,9.6,7.68,24.0,,34.56,19.994444,13.977778,25.994444,0.0,,14.62963,70.60385
US_IN_18123,2020-08-06,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,7,0,190,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-22,10.98,,25.3,8.12,36.28,20.766667,14.555556,27.216667,0.0,,15.308642,70.263022
US_IN_18123,2020-08-07,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,2,0,192,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,-5,,-25,12.58,,23.22,11.61,32.41,21.527778,15.588889,28.011111,0.0,,15.45679,68.177611
US_IN_18123,2020-08-08,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,3,0,195,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,2,,-6,10.32,,16.84,,33.13,22.338889,14.9,29.988889,0.0,,16.246914,67.905729
US_IN_18123,2020-08-09,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,1,0,185,13,,,0,0,0,0,0,0,0,1,0,0,0,0,3,7,7,20,23,25,26,31,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,84,100,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,5,8.21,,16.41,10.26,34.37,23.9,17.294444,29.905556,0.4318,,19.858025,78.01621
US_IN_18123,2020-08-10,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,197,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-28,9.58,,27.44,7.4,34.41,25.483333,20.038889,32.166667,9.906,,22.604938,83.51152
US_IN_18123,2020-08-11,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,3,1,188,14,,,0,0,0,0,1,0,0,0,0,2,0,0,3,7,8,20,23,25,26,33,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,,87,100,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-25,12.08,,20.28,8.2,31.07,24.555556,20.2,31.038889,8.0772,,21.141975,80.632669
US_IN_18123,2020-08-12,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,198,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-23,10.27,,22.68,8.98,23.96,24.777778,20.711111,29.783333,0.0508,,22.197531,85.316361
US_IN_18123,2020-08-13,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,1,0,189,14,,,0,0,0,0,0,1,0,0,0,0,0,0,3,7,8,21,23,25,26,33,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,87,101,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-24,12.28,7.2,20.75,10.59,33.45,24.561111,21.411111,30.55,4.459111,,22.425926,87.531816
US_IN_18123,2020-08-14,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,2,0,191,14,,,0,0,0,1,0,0,0,0,0,0,0,0,3,8,8,21,23,25,26,33,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,88,102,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,-11,,-24,10.43,,17.69,8.62,34.02,24.244444,21.283333,29.355556,25.146,,21.58642,84.911756
US_IN_18123,2020-08-15,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,2,0,202,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,-5,,-12,14.15,,19.81,15.85,36.23,24.566667,19.583333,30.522222,2.54,,20.561728,78.173185
US_IN_18123,2020-08-16,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,1,0,192,14,,,0,0,0,0,0,0,0,0,0,1,0,0,3,8,8,21,23,25,26,34,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,88,103,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,3,,13.98,18.83,8.61,27.97,24.122222,19.883333,29.677778,0.0,,20.222222,78.829837
US_IN_18123,2020-08-17,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,1,0,193,14,,,0,0,0,0,0,0,0,0,1,0,0,0,3,8,8,21,23,25,27,34,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,88,104,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,,15.44,,28.54,13.57,41.18,23.45,17.311111,30.288889,0.0,,17.91358,71.139345
US_IN_18123,2020-08-18,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,1,0,206,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,,15.7,,16.65,8.56,36.16,23.322222,18.272222,29.705556,5.8166,,19.746914,79.725673
US_IN_18123,2020-08-19,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,206,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,,7.71,,19.27,,41.44,21.05,16.616667,27.766667,3.048,,16.302469,74.120836
US_IN_18123,2020-08-20,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,1,0,207,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,,11.56,12.95,22.2,9.25,36.54,21.061111,14.894444,27.561111,0.0,,14.783951,67.813555
US_IN_18123,2020-08-21,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,207,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,,13.66,7.06,21.19,,29.2,22.022222,16.127778,27.844444,0.7366,,18.006173,77.801165
US_IN_18123,2020-08-22,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,-2,0,205,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,,9.01,8.45,14.08,11.83,40.55,22.561111,18.211111,28.761111,6.547556,,20.154321,86.277891
US_IN_18123,2020-08-23,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,205,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,,15.34,10.96,14.24,11.51,18.63,23.411111,18.611111,30.377778,14.605,,20.061728,81.109066
US_IN_18123,2020-08-24,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,1,0,206,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,,10.6,,10.6,8.39,38.43,25.016667,19.072222,31.438889,0.0508,,20.709877,77.330328
US_IN_18123,2020-08-25,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,206,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,,13.78,,25.73,10.57,34.91,26.011111,19.822222,32.444444,0.0,,21.339506,75.892656
US_IN_18123,2020-08-26,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,1,0,207,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,,10.85,,18.08,,39.32,25.438889,20.35,31.85,1.524,,22.166667,82.459155
US_IN_18123,2020-08-27,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,1,0,208,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,,13.45,8.68,22.56,,31.23,25.666667,21.994444,30.666667,0.5842,,23.185185,86.095526
US_IN_18123,2020-08-28,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,-1,0,207,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,,13.9,8.0,19.38,,26.96,25.322222,22.955556,29.894444,5.334,,23.314815,88.956794
US_IN_18123,2020-08-29,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,207,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,,9.04,,17.02,,32.97,24.477778,21.75,30.155556,7.493,,21.777778,84.606101
US_IN_18123,2020-08-30,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,207,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,,11.26,,16.37,8.19,34.79,22.511111,17.6,28.372222,0.0,,17.746914,74.09083
US_IN_18123,2020-08-31,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,1,0,194,14,,,0,0,0,0,0,1,0,0,0,0,0,0,3,8,8,22,23,25,27,34,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,88,105,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,,10.34,8.54,21.58,10.34,34.17,23.055556,18.588889,29.327778,1.3208,,20.006173,82.109362
US_IN_18123,2020-09-01,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,1,207,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,,14.18,,28.82,11.89,34.77,23.933333,19.833333,29.166667,0.2286,,21.888889,87.884454
US_IN_18123,2020-09-02,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,207,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,,10.37,,24.5,7.54,38.16,24.611111,21.9,28.411111,14.562667,,22.41358,87.009834
US_IN_18123,2020-09-03,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,1,0,208,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,,9.32,,20.04,,38.22,24.722222,22.05,29.177778,26.3906,,22.45679,86.732891
US_IN_18123,2020-09-04,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,1,0,195,15,,,0,0,0,0,0,0,0,1,0,0,0,0,3,8,8,22,23,26,27,34,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,89,105,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,,7.01,,22.91,,24.79,23.066667,18.555556,28.0,11.5824,,15.87037,63.505226
US_IN_18123,2020-09-05,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,208,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,,14.11,11.76,18.82,11.17,37.63,19.338889,12.366667,27.944444,0.0254,,12.141975,62.93149
US_IN_18123,2020-09-06,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,1,0,209,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,,13.66,,19.01,20.79,29.1,20.716667,13.088889,28.688889,0.0,,15.259259,71.130179
US_IN_18123,2020-09-07,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,209,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,,10.89,,15.25,14.7,39.21,23.261111,16.227778,30.25,0.0,,17.216049,69.044438
US_IN_18123,2020-09-08,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,209,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,,8.51,,17.91,,35.37,24.694444,17.844444,31.194444,0.0,,18.574074,68.610281
US_IN_18123,2020-09-09,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,1,0,196,15,,,0,0,0,1,0,0,0,0,0,0,0,0,3,9,8,22,23,26,27,34,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,89,106,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,,7.67,,26.6,,40.13,23.855556,16.983333,31.616667,0.0,,18.67284,72.702574
US_IN_18123,2020-09-10,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,209,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,,18.16,6.81,18.62,8.17,38.15,24.45,17.594444,31.472222,0.0,,19.561728,73.794595
