location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OK_40049,2020-06-12,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,20,1,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-2,,,3,-26,,,17.47,8.52,,10.23,8.95,20.88,14.06,37.92,11.51,24.022222,15.016667,32.227778,0.0,,13.044444,50.500589
US_OK_40049,2020-06-13,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,20,1,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,,,19,6,-3,,,15.29,7.88,8.8,7.41,6.95,25.48,14.83,28.73,15.29,25.138889,16.45,33.333333,0.0,,14.427778,51.61079
US_OK_40049,2020-06-14,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,8,0,28,1,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,14,,,2,-10,,10.51,13.71,10.51,11.42,13.71,,29.24,14.16,40.66,13.25,26.038889,17.75,33.105556,0.0,,15.183333,51.294121
US_OK_40049,2020-06-15,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,2,0,30,1,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,7,,,-6,-25,,6.74,13.47,,8.42,8.84,8.0,29.89,13.05,39.58,7.58,26.005556,18.027778,32.977778,0.0,,15.916667,53.829082
US_OK_40049,2020-06-16,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,3,0,33,1,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,4,,,0,-26,,7.28,16.27,8.14,7.71,12.85,8.56,26.98,11.99,35.97,13.7,26.777778,20.316667,33.238889,0.084667,,17.983333,58.706249
US_OK_40049,2020-06-17,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,33,1,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,9,,,5,-24,,10.33,18.52,7.75,,10.77,6.89,24.54,13.78,44.78,9.9,26.666667,20.833333,33.505556,0.0,,17.95,59.045084
US_OK_40049,2020-06-18,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,6,0,39,1,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,3,,,1,-26,,,13.47,9.13,6.52,12.6,,25.64,15.64,39.55,16.51,27.388889,21.777778,33.516667,0.0,,16.027778,50.00639
US_OK_40049,2020-06-19,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,2,0,41,1,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-1,,-11,5,-25,,8.22,11.26,9.09,,10.39,,21.21,9.96,36.8,,25.077778,19.2,31.722222,13.97,,17.938889,64.723945
US_OK_40049,2020-06-20,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,2,0,43,1,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,,,-13,9,-6,,8.47,13.64,,,,,21.64,17.41,34.81,15.99,22.627778,18.411111,31.138889,18.118667,,18.072222,75.573095
US_OK_40049,2020-06-21,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,2,0,45,1,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,3,,,13,-11,,,16.18,6.94,8.32,,,27.75,14.34,40.69,11.1,23.833333,18.977778,30.344444,2.074333,,18.85,73.777158
US_OK_40049,2020-06-22,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,4,0,49,1,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,7,,,-4,-24,,10.63,19.13,8.5,6.38,12.75,6.8,25.08,15.73,39.96,11.05,23.694444,18.011111,31.277778,16.292286,,18.977778,74.934931
US_OK_40049,2020-06-23,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,2,0,51,1,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,8,,,1,-26,,7.51,14.19,7.51,7.93,10.43,6.68,29.2,12.93,37.97,10.01,25.116667,20.655556,30.733333,0.3175,,20.227778,74.641882
US_OK_40049,2020-06-24,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,1,0,52,1,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,12,,,9,-26,,,9.26,,,7.5,7.06,24.26,13.23,54.25,9.7,23.883333,16.116667,30.822222,0.4572,,15.172222,58.500568
US_OK_40049,2020-06-25,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,2,0,54,1,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,8,,,1,-27,,8.16,18.46,,8.16,,8.16,25.34,10.73,50.24,9.45,25.516667,19.15,31.577778,0.0,,18.788889,66.484882
US_OK_40049,2020-06-26,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,4,0,58,1,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-2,,,7,-24,,7.03,10.11,,10.55,8.35,10.11,27.26,18.02,44.4,11.43,26.411111,21.288889,32.833333,0.0,,21.461111,74.314252
US_OK_40049,2020-06-27,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,4,0,62,1,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,,,-2,8,1,,11.41,17.59,8.08,7.13,9.51,7.13,29.96,9.04,40.42,11.41,27.038889,21.944444,32.25,0.0,,20.9,69.186183
US_OK_40049,2020-06-28,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,6,0,68,1,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,11,,,14,-15,,12.07,10.72,,,7.15,7.15,26.81,14.75,33.52,12.51,27.216667,23.622222,31.216667,0.0,,21.683333,71.845729
US_OK_40049,2020-06-29,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,1,0,69,1,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,4,,,-4,-25,,11.78,16.41,7.15,8.83,16.82,8.41,26.92,14.72,42.91,10.52,27.694444,24.566667,32.866667,0.028222,,22.377778,72.90565
US_OK_40049,2020-06-30,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,1,0,70,1,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,9,,,5,-26,,9.17,12.51,12.51,8.34,10.42,10.42,36.27,9.59,46.27,8.76,28.694444,24.35,33.588889,0.0,,22.922222,71.105134
US_OK_40049,2020-07-01,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,3,0,73,1,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,16,,,20,-26,,11.24,14.26,8.21,11.24,9.94,9.07,28.52,8.64,40.62,,29.116667,24.005556,34.777778,0.0,,23.344444,71.176087
US_OK_40049,2020-07-02,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,73,1,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,15,,,5,-31,,8.29,13.52,10.47,10.03,11.34,9.16,23.11,9.6,33.15,10.9,28.822222,23.311111,34.927778,1.052286,,23.205556,71.839447
US_OK_40049,2020-07-03,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,8,0,81,1,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,1,,,1,-44,,,17.42,,,10.09,,20.63,12.38,38.97,11.0,27.344444,21.216667,35.327778,0.8128,,21.033333,68.634733
US_OK_40049,2020-07-04,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,8,0,89,1,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-5,,34,-11,-17,,,10.6,,7.95,,,25.98,14.31,41.88,,27.455556,21.994444,33.405556,0.508,,21.761111,71.345913
US_OK_40049,2020-07-05,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,2,0,91,1,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,6,,,9,-19,,7.8,18.35,,7.34,,,20.18,22.93,40.82,23.39,27.416667,21.783333,32.727778,0.169333,,21.755556,71.515895
US_OK_40049,2020-07-06,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,91,1,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,0,,,-1,-29,,14.43,14.02,7.42,9.89,14.43,11.54,29.68,12.37,38.34,8.66,26.85,22.361111,32.122222,1.2192,,21.955556,74.822718
US_OK_40049,2020-07-07,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,3,1,94,2,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-4,,,-3,-27,,11.87,13.15,,8.48,8.48,8.9,25.02,13.99,45.37,15.69,25.3,20.844444,31.783333,0.112889,,21.483333,79.610089
US_OK_40049,2020-07-08,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,4,0,98,2,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,6,,,10,-25,,11.5,16.61,,11.93,12.78,11.5,26.41,9.37,38.34,14.91,27.444444,22.116667,33.683333,0.0,,22.383333,74.059046
US_OK_40049,2020-07-09,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,8,0,106,2,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,6,,,-1,-29,,9.06,16.39,7.33,8.2,6.47,11.65,28.47,15.1,47.89,7.77,29.061111,24.494444,33.911111,0.0,,23.3,71.297626
US_OK_40049,2020-07-10,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,5,1,111,3,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-19,,-20,-8,-28,,6.95,17.82,8.69,10.87,7.82,9.56,24.77,10.43,42.16,9.56,26.566667,20.555556,31.722222,15.621,,22.805556,80.080395
US_OK_40049,2020-07-11,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,11,0,122,3,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,2,,-21,1,-2,,9.15,16.01,,7.32,7.32,9.61,21.04,16.01,36.59,6.86,28.388889,22.177778,36.802469,6.6548,,23.527778,75.086062
US_OK_40049,2020-07-12,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,122,3,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-2,,,-4,-10,,7.38,11.54,10.15,7.84,13.38,,28.14,17.07,35.99,11.54,29.055556,20.916667,35.622222,15.094857,,21.433333,63.675998
US_OK_40049,2020-07-13,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,1,0,123,3,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-2,,,-8,-25,,9.18,20.87,9.6,7.1,,10.85,21.71,15.86,34.65,9.18,27.983333,22.2,34.505556,5.023556,,22.783333,73.639889
US_OK_40049,2020-07-14,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,10,0,133,3,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-5,,,-11,-31,,5.79,14.47,,11.58,7.44,11.58,28.53,11.16,38.45,14.06,29.744444,25.161111,35.238889,0.0,,22.95,67.274168
US_OK_40049,2020-07-15,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,7,0,140,3,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,7,,,5,-24,,8.87,14.35,9.29,6.33,10.98,9.71,31.24,10.55,42.22,10.55,29.038889,25.022222,33.905556,0.042333,,21.705556,64.884838
US_OK_40049,2020-07-16,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,3,0,143,3,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,6,,,-5,-28,,7.79,9.52,,12.99,11.26,11.69,24.68,7.36,40.26,6.49,28.483333,24.077778,34.494444,0.211667,,22.922222,72.199042
US_OK_40049,2020-07-17,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,143,3,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-4,,,-4,-26,,8.12,9.83,12.39,9.4,,6.84,30.77,11.11,40.17,9.4,29.605556,23.394444,35.711111,0.0,,22.183333,64.633553
US_OK_40049,2020-07-18,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,2,0,145,3,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,12,,-15,1,-1,,7.59,15.65,9.01,8.54,9.49,8.06,27.04,10.91,36.52,18.97,28.944444,23.616667,34.25,0.0,,21.833333,65.652651
US_OK_40049,2020-07-19,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,145,3,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,3,,,-3,-11,,11.17,15.82,,,,10.7,29.78,13.49,36.76,10.7,28.394444,22.683333,34.577778,0.0,,20.905556,64.054371
US_OK_40049,2020-07-20,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,1,0,146,3,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-6,,,-5,-24,,8.18,17.21,8.61,6.88,14.2,8.61,28.83,11.19,44.75,,28.555556,22.683333,34.7,0.0,,20.522222,61.99232
US_OK_40049,2020-07-21,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,5,0,151,3,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-5,,,-8,-28,,,19.61,9.38,9.38,10.23,10.23,26.44,17.48,54.16,13.64,27.722222,22.466667,33.538889,0.0,,21.016667,67.03806
US_OK_40049,2020-07-22,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,1,0,152,3,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,0,,,1,-28,,8.78,16.25,8.34,,10.54,12.29,26.35,16.25,40.4,9.66,27.427778,21.938889,33.533333,0.2286,,21.705556,71.071616
US_OK_40049,2020-07-23,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,2,0,154,3,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-2,,,-4,-28,,9.69,13.21,10.57,10.57,7.93,8.81,20.7,12.77,47.57,11.89,27.533333,23.066667,33.155556,0.0254,,22.766667,75.418695
US_OK_40049,2020-07-24,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,12,0,166,3,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-13,,-13,-9,-23,,,14.76,9.99,10.86,7.38,12.16,23.01,6.95,34.3,9.55,28.538889,23.288889,34.611111,0.0762,,22.133333,68.428091
US_OK_40049,2020-07-25,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,6,1,172,4,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,1,,-19,6,-6,,10.11,13.0,7.22,8.19,8.67,10.6,18.78,9.15,33.71,,27.872222,23.094444,33.266667,0.0,,21.888889,70.036629
US_OK_40049,2020-07-26,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,1,0,173,4,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-8,,,-1,-14,,8.37,12.55,6.97,,11.16,8.37,24.64,13.48,42.78,11.16,27.766667,22.677778,33.616667,0.0,,21.738889,69.865556
US_OK_40049,2020-07-27,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,3,0,176,4,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,2,,-24,-5,-26,,7.28,13.7,8.99,9.41,6.85,9.41,19.69,10.7,41.94,8.13,27.233333,22.65,33.172222,2.9845,,21.605556,71.508484
US_OK_40049,2020-07-28,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,8,0,184,4,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-11,,,-5,-29,,7.07,16.64,10.81,9.56,,,24.12,7.49,38.26,6.65,24.777778,22.155556,29.455556,19.920857,,22.816667,89.010532
US_OK_40049,2020-07-29,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,6,0,190,4,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-7,,,-2,-24,,7.69,17.95,9.83,,13.68,,26.93,10.69,37.61,10.69,26.283333,23.405556,32.183333,4.529667,,23.388889,84.201736
US_OK_40049,2020-07-30,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,6,0,196,4,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-4,,,2,-27,,12.48,12.91,,12.05,7.31,,26.24,9.46,30.54,9.46,27.577778,21.794444,33.838889,3.979333,,21.994444,71.721799
US_OK_40049,2020-07-31,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,1,0,197,4,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-5,,-7,-6,-25,,9.04,12.65,9.49,7.23,,8.59,29.82,10.85,38.41,9.49,24.716049,20.166667,30.388889,4.426857,,19.166667,71.483599
US_OK_40049,2020-08-01,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,5,0,202,4,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-2,,-18,-2,-1,,,17.4,7.25,,14.01,,20.78,7.73,36.73,9.18,24.45,18.355556,30.527778,0.0,,17.444444,65.49031
US_OK_40049,2020-08-02,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,4,0,206,4,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,3,,,0,-14,,,18.38,,9.19,28.05,8.22,22.73,17.41,37.24,13.06,25.172222,18.411111,32.083333,0.1016,,17.444444,62.477508
US_OK_40049,2020-08-03,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,2,0,208,4,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-3,,,-6,-27,,,16.12,7.63,,13.99,7.63,28.84,8.91,38.17,11.88,24.483333,17.883333,30.772222,0.0,,16.505556,61.361497
US_OK_40049,2020-08-04,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,10,0,218,4,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-3,,,-2,-27,,11.2,16.18,9.96,5.81,12.45,6.64,34.02,7.88,41.49,12.86,23.605556,18.427778,28.866667,0.0,,14.666667,57.644085
US_OK_40049,2020-08-05,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,-3,0,215,4,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,0,,,-7,-27,,7.07,14.97,6.24,9.57,13.73,6.66,16.64,18.3,38.27,,22.983333,17.188889,29.194444,3.84175,,17.155556,69.919625
US_OK_40049,2020-08-06,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,5,0,220,4,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,0,,,-5,-29,,11.08,13.21,7.24,10.65,8.95,6.82,22.15,9.37,39.62,10.22,25.044444,19.805556,32.266667,2.314222,,21.255556,79.689719
US_OK_40049,2020-08-07,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,1,0,221,4,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-13,,,-7,-27,,7.09,12.4,6.64,8.86,7.09,8.86,28.79,9.74,39.42,,28.283333,23.2,33.7,1.128889,,21.255556,66.103044
US_OK_40049,2020-08-08,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,4,0,225,4,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-4,,-21,-1,-8,,9.33,11.3,,7.37,13.26,7.37,27.02,20.14,37.33,13.26,29.311111,24.244444,35.122222,0.2032,,20.466667,59.375772
US_OK_40049,2020-08-09,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,1,0,226,4,,,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-1,,,0,-9,,7.52,12.22,,7.05,7.52,7.99,24.44,16.45,33.84,10.81,29.416667,23.511111,35.566667,0.0,,19.5,55.443348
