location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KY_21071,2022-04-06,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,12510,183,2,20284,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-16,10.2,9.93,14.77,8.32,8.59,4.83,23.09,12.89,6.71,14.77,8.05,6.17,7.25,,13.42,44.3,5.91,12.62,5.91,7.52,44.57,5.37,11.28,4.03,8.59,13.744444,8.655556,23.216667,9.398,,10.944444,83.270428
US_KY_21071,2022-04-07,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,12510,183,2,20286,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,10,-16,7.57,6.49,15.13,9.73,5.13,7.29,20.8,12.7,4.59,17.02,10.27,7.84,5.67,5.13,12.16,36.48,7.57,6.21,5.67,9.46,44.58,5.94,8.92,7.03,6.21,11.361111,7.694444,17.322222,6.096,,6.983333,74.676139
US_KY_21071,2022-04-08,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,12510,183,3,20289,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,-3,-18,7.54,7.27,18.3,8.61,,5.38,15.61,11.3,5.11,12.38,3.77,5.11,5.11,3.77,14.54,32.84,6.73,9.96,4.31,5.38,47.91,,8.88,5.65,6.46,5.688889,1.716667,11.761111,2.032,,0.466667,69.245691
US_KY_21071,2022-04-09,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,12510,183,5,20294,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-9,5.73,6.59,16.04,9.17,4.3,9.45,18.91,5.44,4.3,15.18,5.44,5.44,,4.01,5.73,27.79,7.74,10.03,4.58,4.87,40.39,6.59,9.17,6.3,6.88,2.438889,0.755556,6.022222,3.556,,0.422222,86.678988
US_KY_21071,2022-04-10,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,12510,183,0,20294,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-17,7.27,6.4,15.41,7.56,5.81,4.07,20.35,9.88,4.94,13.08,5.52,8.14,5.52,4.94,7.27,38.08,5.81,11.63,4.36,5.23,41.28,4.07,8.43,4.36,6.98,5.594444,-0.627778,16.588889,0.34925,,-1.988889,58.500578
US_KY_21071,2022-04-11,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,9,8,12519,191,4,20298,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,1,-14,5.59,6.39,14.64,13.31,5.59,6.39,21.04,13.05,5.59,14.38,5.59,7.19,6.92,4.53,9.85,38.08,8.25,8.25,5.33,6.39,55.12,7.19,9.32,9.32,9.59,14.127778,7.872222,21.05,0.0,,2.183333,45.049587
US_KY_21071,2022-04-12,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,12519,191,0,20298,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,7,-3,5.31,7.71,22.85,13.29,9.3,6.64,19.93,13.02,7.97,20.73,6.38,12.22,6.64,3.72,11.16,36.93,7.17,11.16,6.11,6.64,53.67,7.17,9.03,11.69,7.97,15.594444,10.9,21.055556,1.100667,,11.188889,75.428956
US_KY_21071,2022-04-13,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,12519,191,2,20300,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,11,-13,9.67,4.97,19.87,12.03,3.92,6.8,17.52,9.15,6.01,13.07,6.8,4.97,5.49,5.49,12.81,37.39,7.06,6.28,5.23,5.75,52.03,6.01,10.46,4.18,6.28,18.633333,12.866667,25.805556,0.508,,11.833333,64.829217
US_KY_21071,2022-04-14,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,12519,191,4,20304,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,15,-6,,7.48,12.82,11.49,4.28,8.02,14.16,9.08,,13.63,6.14,7.21,4.54,4.01,9.08,29.66,8.55,8.02,5.88,9.35,45.95,5.08,9.62,6.41,5.61,15.488889,9.25,23.522222,3.471333,,8.177778,61.787721
US_KY_21071,2022-04-15,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,12519,191,5,20309,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,10,-12,7.86,6.73,16.55,9.82,5.61,4.49,11.5,5.61,,13.47,6.73,7.29,4.49,5.61,7.86,24.69,6.17,13.47,6.73,5.61,40.12,,8.98,8.7,7.29,11.905556,2.911111,21.988889,0.1778,,-3.594444,34.136974
US_KY_21071,2022-04-16,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,12519,191,2,20311,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-5,7.66,,18.57,7.07,6.78,5.01,10.9,7.66,5.6,9.14,7.07,5.6,5.89,,5.89,28.88,8.25,11.2,5.3,,41.85,6.19,7.96,6.48,6.78,15.872222,8.638889,21.622222,0.084667,,5.122222,49.317629
US_KY_21071,2022-04-17,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,12519,191,3,20314,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-18,7.98,4.73,13.6,7.98,7.39,,9.76,7.69,,13.01,12.42,5.32,,,5.03,25.13,5.32,6.8,,5.03,41.68,6.21,8.28,5.32,6.8,12.027778,4.833333,19.633333,0.0,,0.35,44.804421
US_KY_21071,2022-04-18,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,3,2,12522,193,2,20316,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,-9,-14,7.16,7.16,14.83,11.25,5.88,10.48,16.36,10.74,6.65,12.53,5.62,5.37,6.39,6.65,10.23,37.07,11.25,11.25,4.6,7.16,44.49,3.83,9.72,6.9,6.9,8.438889,4.522222,14.238889,9.990667,,4.272222,75.35939
US_KY_21071,2022-04-19,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,12522,193,0,20316,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,3,-7,7.88,7.11,18.54,10.41,6.86,5.84,16.51,6.1,4.83,13.46,8.38,4.32,5.33,,8.89,30.23,6.86,7.37,,7.88,45.73,7.37,9.14,7.37,7.62,4.327778,0.594444,10.111111,0.9525,,-1.566667,66.064051
US_KY_21071,2022-04-20,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,12522,193,3,20319,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-14,6.01,5.46,16.93,7.1,,5.74,14.47,9.83,8.74,13.93,7.65,7.1,7.37,4.92,15.29,29.77,7.1,10.11,5.19,7.37,37.42,5.46,9.56,8.19,8.47,8.777778,-0.038889,20.905556,0.0762,,-2.8,44.206482
US_KY_21071,2022-04-21,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,12522,193,2,20321,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-3,,6.89,15.27,8.62,5.17,5.91,15.02,7.14,3.69,18.47,7.39,7.14,4.68,5.66,10.84,32.02,6.65,11.82,5.66,9.6,50.73,,8.62,9.36,6.4,16.772222,13.422222,21.3,0.084667,,4.133333,43.236738
US_KY_21071,2022-04-22,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,12522,193,5,20326,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-6,4.92,4.92,15.9,7.52,4.05,,13.88,10.41,6.94,15.32,4.34,4.62,6.07,,14.16,33.82,6.65,12.43,6.65,7.23,38.74,4.34,8.38,8.96,12.14,18.322222,11.461111,26.55,0.0254,,11.355556,63.89679
US_KY_21071,2022-04-23,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,12522,193,1,20327,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-8,4.99,9.97,20.25,9.97,6.23,4.36,18.69,7.79,,9.35,7.79,7.48,9.35,4.99,10.59,28.97,4.67,14.33,5.3,4.99,43.3,,15.58,10.59,4.67,21.238889,11.9,29.566667,0.0,,10.305556,50.059543
US_KY_21071,2022-04-24,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,12522,193,5,20332,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-17,4.96,7.0,16.34,10.21,7.0,7.29,14.88,9.92,,9.63,,6.71,,6.42,7.29,21.3,5.54,6.71,4.38,7.29,41.14,,8.75,11.09,8.46,22.333333,13.944444,29.383333,0.0,,10.255556,46.720935
US_KY_21071,2022-04-25,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,13,1,12535,194,4,20336,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-16,6.71,4.83,19.05,10.73,5.63,4.02,13.95,13.41,5.1,14.76,7.51,8.85,5.37,4.56,14.22,38.37,4.56,13.15,4.29,15.56,48.56,6.44,12.34,8.85,9.39,21.722222,15.361111,28.211111,0.0,,10.427778,49.113967
US_KY_21071,2022-04-26,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,12535,194,2,20338,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-5,5.29,7.41,23.28,12.44,6.88,7.67,12.96,7.67,6.35,11.64,6.62,6.35,4.23,3.97,11.64,30.16,7.94,11.38,7.67,10.05,46.57,5.56,10.05,7.14,8.47,14.694444,9.016667,25.472222,10.329333,,11.133333,79.521295
US_KY_21071,2022-04-27,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,12535,194,2,20340,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,11,-11,6.9,,19.6,11.32,10.77,5.52,12.98,6.63,4.69,13.25,4.97,6.63,4.69,,10.49,30.65,12.43,8.28,6.9,10.77,48.6,3.87,15.19,10.77,5.8,9.583333,2.216667,17.716667,0.0508,,0.794444,54.528228
US_KY_21071,2022-04-28,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,12535,194,4,20344,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,1,6.56,7.1,19.67,9.02,8.47,6.01,13.39,6.56,5.46,15.3,7.1,5.19,4.64,5.19,12.84,36.89,7.38,9.29,4.1,7.92,48.36,5.19,10.93,9.84,7.38,11.594444,3.272222,19.616667,0.0,,1.233333,49.0719
US_KY_21071,2022-04-29,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,12535,194,2,20346,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,12,-4,5.41,5.97,17.35,9.39,5.69,5.12,9.96,7.4,,11.95,6.83,5.41,4.55,5.12,13.66,32.15,5.41,9.1,5.97,5.12,48.08,4.55,10.24,9.1,7.4,15.177778,7.561111,22.422222,0.0,,2.9,43.819413
US_KY_21071,2022-04-30,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,12535,194,2,20348,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,1,4.15,8.01,21.66,8.9,5.34,5.34,12.17,6.53,4.15,12.46,6.53,5.34,4.75,5.04,8.31,27.6,6.53,13.35,4.45,4.45,41.55,,8.31,8.31,4.15,17.433333,11.705556,23.927778,2.3495,,9.561111,60.244785
US_KY_21071,2022-05-01,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,12535,194,1,20349,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-7,8.81,9.36,15.69,9.91,5.23,6.06,9.36,5.78,4.68,9.63,7.16,4.68,5.5,,7.71,27.8,7.71,11.29,4.96,7.43,44.59,4.96,10.19,7.16,5.5,18.527778,12.938889,23.988889,3.979333,,13.438889,72.477231
US_KY_21071,2022-05-02,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,14,4,12549,198,5,20354,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,-5,-6,6.74,7.01,21.03,14.56,9.44,4.31,12.94,8.63,6.74,15.37,4.04,6.47,,4.58,10.52,29.66,8.09,9.44,5.93,6.74,43.95,4.31,12.67,8.09,5.39,18.144444,10.8,25.15,1.890889,,8.811111,54.729135
US_KY_21071,2022-05-03,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,12549,198,1,20355,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,7,7.24,7.24,20.91,12.6,5.09,4.56,10.99,4.56,6.17,14.48,6.17,6.7,5.36,,13.4,29.49,5.36,12.06,,5.63,45.04,6.7,10.99,8.58,8.31,19.388889,11.3,27.45,0.0,,10.444444,57.347078
US_KY_21071,2022-05-04,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,12549,198,2,20357,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-10,6.27,6.27,19.09,13.09,7.09,5.18,14.18,4.91,,16.91,5.18,6.0,5.73,,12.0,33.01,10.64,15.28,6.0,6.82,49.1,3.82,10.09,6.0,5.73,18.975309,15.759259,23.969136,3.683,,13.765432,72.023784
US_KY_21071,2022-05-05,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,12549,198,0,20357,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,4,5.53,8.58,17.16,11.35,6.64,6.36,14.66,5.26,4.43,16.88,4.98,4.15,5.26,4.43,12.73,24.9,8.02,12.73,7.19,8.58,45.93,6.09,11.9,8.02,,16.5,10.246914,24.709877,0.254,,10.950617,69.839777
US_KY_21071,2022-05-06,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,12549,198,8,20365,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,3,-7,6.34,3.96,14.01,9.52,5.55,6.34,11.1,7.67,8.19,14.54,6.34,,6.08,4.23,12.69,26.43,8.19,9.52,4.23,7.4,44.14,4.76,8.19,11.63,5.82,17.65,13.294444,22.272222,9.736667,,15.383333,86.689947
US_KY_21071,2022-05-07,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,12549,198,3,20368,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-5,6.15,7.54,17.33,10.34,4.19,3.91,5.87,6.99,,8.66,6.15,6.99,,4.47,10.34,27.11,4.75,5.03,,3.91,42.76,,6.71,7.83,5.31,12.962963,10.993827,16.160494,36.491333,,12.376543,96.316992
US_KY_21071,2022-05-08,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,12549,198,2,20370,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-11,6.03,5.17,16.94,8.61,5.74,4.31,9.19,7.18,4.31,10.34,5.46,6.89,,,11.48,24.12,4.88,6.03,,,38.76,4.02,9.19,11.2,6.32,11.648148,8.08642,17.45679,0.8255,,8.462963,81.216056
US_KY_21071,2022-05-09,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,22,8,12571,206,1,20371,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-9,9.17,7.82,18.07,15.64,6.47,4.58,12.4,5.39,5.93,12.94,6.47,,3.77,,10.25,30.2,7.01,12.94,,6.47,49.61,4.31,12.67,5.12,6.2,15.583333,9.238889,24.272222,0.0,,7.65,60.166243
US_KY_21071,2022-05-10,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,12571,206,2,20373,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,20,2,5.46,7.36,21.82,8.46,8.18,,13.64,10.09,7.09,13.09,3.82,8.18,5.73,4.91,9.0,36.27,10.91,12.0,6.55,8.73,40.91,5.18,10.09,8.73,5.46,18.122222,7.666667,27.116667,0.0,,6.716667,47.994421
US_KY_21071,2022-05-11,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,12571,206,0,20373,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-9,8.57,4.55,20.35,12.59,5.36,,12.86,8.03,3.75,12.59,4.02,4.02,5.09,4.55,12.59,34.01,14.73,8.57,,10.71,46.33,4.29,13.66,9.11,9.64,18.616667,10.709877,27.955556,0.0,,7.894444,49.944973
US_KY_21071,2022-05-12,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,12571,206,3,20376,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,0,8.67,8.39,18.18,9.51,5.59,5.87,9.51,9.23,5.59,14.54,8.95,4.47,3.92,,11.46,30.2,6.15,11.46,8.11,7.83,47.82,,10.63,9.23,7.83,17.65,10.296296,27.771605,0.0,,7.611111,52.072935
US_KY_21071,2022-05-13,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,12571,206,4,20380,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,0,7.4,8.82,19.92,12.24,8.25,7.97,12.24,8.25,5.41,14.8,6.26,9.39,,5.12,10.25,32.45,4.84,15.37,6.26,8.25,43.55,4.27,15.65,8.82,5.41,20.697531,12.740741,27.018519,0.0,,13.592593,63.913772
US_KY_21071,2022-05-14,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,4,20384,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-9,6.35,7.26,18.75,7.86,5.75,6.05,7.56,6.65,,7.56,5.75,7.56,6.05,7.26,7.56,24.8,5.14,9.07,,,47.48,,11.49,5.44,5.44,19.388889,14.567901,26.216049,1.2065,,15.469136,78.260973
US_KY_21071,2022-05-15,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,7,20391,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-4,6.13,7.3,14.31,8.18,8.18,7.6,10.81,10.22,5.26,10.52,4.09,6.43,5.55,5.84,9.35,33.01,4.09,14.02,4.09,6.13,43.53,4.38,15.48,9.06,4.09,20.41358,14.296296,27.154321,0.127,,15.530864,73.87301
US_KY_21071,2022-05-16,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,3,20394,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-11,3.77,11.05,20.49,13.48,5.12,10.51,15.63,8.63,,17.25,7.82,4.85,3.77,,10.78,35.58,5.93,10.24,,6.47,46.64,3.77,13.48,9.71,5.66,19.0,14.598765,25.111111,3.894667,,14.098765,73.338742
US_KY_21071,2022-05-17,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,3,20397,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-15,7.85,7.58,20.85,8.94,,5.69,10.02,9.21,8.12,14.08,4.88,5.69,,,13.0,21.67,6.77,10.83,4.33,7.58,41.71,5.15,10.02,7.31,5.69,14.594444,6.694444,26.141975,0.0,,6.094444,57.548102
US_KY_21071,2022-05-18,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,1,20398,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-8,8.05,7.51,22.27,8.85,9.12,6.71,13.95,8.32,,15.56,5.63,,6.44,5.1,8.05,28.17,5.9,12.07,5.63,6.17,43.73,6.97,12.07,5.9,9.39,18.858025,11.283951,26.592593,0.0,,10.993827,60.386807
US_KY_21071,2022-05-19,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,0,20398,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,7,-3,6.18,6.46,24.45,11.81,,7.87,10.96,8.15,6.75,17.15,5.62,7.03,6.75,7.31,10.4,35.98,6.75,14.9,6.75,4.5,41.88,5.06,15.46,10.12,3.94,20.944444,14.734568,28.030864,5.757333,,16.611111,76.325587
US_KY_21071,2022-05-20,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,0,20398,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,0,-8,4.28,,16.83,14.26,7.99,,12.27,5.99,6.28,9.7,5.71,,6.56,5.13,9.41,35.66,6.28,12.55,4.85,7.42,40.22,5.99,11.41,6.28,6.85,24.253086,17.098765,31.308642,0.508,,17.166667,64.945278
US_KY_21071,2022-05-21,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,2,20400,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-10,6.34,4.44,19.66,6.03,6.34,6.34,12.05,4.76,,9.2,4.76,5.07,5.39,,12.05,35.83,7.61,11.41,5.71,4.76,39.95,4.76,9.2,10.15,,25.135802,19.345679,30.598765,0.0,,16.925926,60.657798
