location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,cumulative_confirmed,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,openstreetmap_id,latitude,longitude,area_sq_km,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_PR_72011,2020-07-24,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,0,97,,,25596,4468537,18.316111,-67.139722,116,28.236111,25.520833,31.048611,0.508,24.569444,80.135164
US_PR_72011,2020-07-25,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,2,99,,,25596,4468537,18.316111,-67.139722,116,29.347222,26.513889,31.791667,0.28575,24.75,74.421703
US_PR_72011,2020-07-26,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,2,101,,,25596,4468537,18.316111,-67.139722,116,29.027778,27.055556,31.548611,0.1905,24.458333,73.880636
US_PR_72011,2020-07-27,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,2,103,,,25596,4468537,18.316111,-67.139722,116,28.8125,26.076389,32.166667,1.2065,23.277778,69.975292
US_PR_72011,2020-07-28,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,2,105,,,25596,4468537,18.316111,-67.139722,116,29.416667,26.534722,32.048611,0.60325,24.611111,74.52948
US_PR_72011,2020-07-29,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,0,105,,,25596,4468537,18.316111,-67.139722,116,28.763889,26.3125,31.513889,0.084667,24.236111,76.457981
US_PR_72011,2020-07-30,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,3,108,,,25596,4468537,18.316111,-67.139722,116,26.555556,24.785714,28.960317,18.3388,24.486111,89.385032
US_PR_72011,2020-07-31,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,0,108,,,25596,4468537,18.316111,-67.139722,116,28.694444,25.916667,30.944444,11.8745,24.388889,77.217641
US_PR_72011,2020-08-01,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,14,122,,,25596,4468537,18.316111,-67.139722,116,28.458333,25.958333,30.944444,0.725714,24.236111,77.762663
US_PR_72011,2020-08-02,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,2,124,,,25596,4468537,18.316111,-67.139722,116,28.444444,25.541667,31.166667,2.667,24.180556,78.024183
US_PR_72011,2020-08-03,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,1,125,,,25596,4468537,18.316111,-67.139722,116,29.520833,26.423611,32.479167,0.03175,24.263889,73.236716
US_PR_72011,2020-08-04,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,3,128,,,25596,4468537,18.316111,-67.139722,116,29.458333,27.034722,31.638889,0.28575,25.069444,76.965354
US_PR_72011,2020-08-05,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,2,130,,,25596,4468537,18.316111,-67.139722,116,29.104167,26.958333,31.576389,0.03175,23.902778,73.654408
US_PR_72011,2020-08-06,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,1,131,,,25596,4468537,18.316111,-67.139722,116,28.847222,26.381944,31.229167,0.0,23.194444,71.089528
US_PR_72011,2020-08-07,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,0,131,,,25596,4468537,18.316111,-67.139722,116,28.652778,25.819444,31.243056,0.0,23.527778,73.421763
US_PR_72011,2020-08-08,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,3,134,,,25596,4468537,18.316111,-67.139722,116,29.381944,26.791667,31.451389,0.1905,24.708333,75.425534
US_PR_72011,2020-08-09,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,8,142,,,25596,4468537,18.316111,-67.139722,116,29.291667,26.944444,31.493056,0.03175,23.875,71.932193
US_PR_72011,2020-08-10,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,3,145,,,25596,4468537,18.316111,-67.139722,116,28.444444,25.888889,31.0,0.254,23.666667,73.346341
US_PR_72011,2020-08-11,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,2,147,,,25596,4468537,18.316111,-67.139722,116,28.472222,25.604167,31.361111,0.15875,23.375,73.131932
US_PR_72011,2020-08-12,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,3,150,,,25596,4468537,18.316111,-67.139722,116,28.604167,26.409722,31.0625,0.725714,24.708333,79.225622
US_PR_72011,2020-08-13,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,0,150,,,25596,4468537,18.316111,-67.139722,116,29.208333,26.381944,31.666667,1.93675,24.305556,74.364133
US_PR_72011,2020-08-14,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,1,151,,,25596,4468537,18.316111,-67.139722,116,28.531746,26.507937,30.888889,0.217714,24.277778,74.920136
US_PR_72011,2020-08-15,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,2,153,,,25596,4468537,18.316111,-67.139722,116,28.791667,25.958333,31.361111,1.36525,24.25,75.72119
US_PR_72011,2020-08-16,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,3,156,,,25596,4468537,18.316111,-67.139722,116,28.826389,26.236111,31.215278,0.072571,25.041667,80.153352
US_PR_72011,2020-08-17,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,5,161,,,25596,4468537,18.316111,-67.139722,116,29.583333,26.972222,31.673611,0.0635,24.888889,75.693834
US_PR_72011,2020-08-18,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,5,166,,,25596,4468537,18.316111,-67.139722,116,29.722222,27.465278,31.888889,0.03175,24.166667,71.495948
US_PR_72011,2020-08-19,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,0,166,,,25596,4468537,18.316111,-67.139722,116,29.833333,27.395833,32.486111,0.0,23.847222,70.478393
US_PR_72011,2020-08-20,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,0,166,,,25596,4468537,18.316111,-67.139722,116,29.229167,26.798611,31.819444,0.0,23.486111,70.063377
US_PR_72011,2020-08-21,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,3,169,,,25596,4468537,18.316111,-67.139722,116,29.152778,26.909722,32.173611,1.632857,25.152778,78.422634
US_PR_72011,2020-08-22,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,6,175,,,25596,4468537,18.316111,-67.139722,116,27.055556,25.069444,30.069444,1.27,24.555556,88.015156
US_PR_72011,2020-08-23,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,2,177,,,25596,4468537,18.316111,-67.139722,116,28.972222,26.375,31.236111,1.74625,24.986111,80.160255
US_PR_72011,2020-08-24,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,2,179,,,25596,4468537,18.316111,-67.139722,116,27.944444,25.145833,30.784722,0.471714,23.791667,79.629608
US_PR_72011,2020-08-25,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,1,180,,,25596,4468537,18.316111,-67.139722,116,27.576389,25.201389,30.694444,1.233714,23.916667,79.096011
US_PR_72011,2020-08-26,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,0,180,,,25596,4468537,18.316111,-67.139722,116,29.305556,26.229167,31.3125,0.4445,24.736111,76.814495
US_PR_72011,2020-08-27,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,2,182,,,25596,4468537,18.316111,-67.139722,116,28.861111,25.951389,31.368056,0.036286,24.555556,77.178639
US_PR_72011,2020-08-28,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,6,188,,,25596,4468537,18.316111,-67.139722,116,29.368056,26.930556,31.583333,0.22225,24.833333,75.627851
US_PR_72011,2020-08-29,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,3,191,,,25596,4468537,18.316111,-67.139722,116,29.305556,26.798611,31.840278,0.0,23.958333,72.257715
US_PR_72011,2020-08-30,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,1,192,,,25596,4468537,18.316111,-67.139722,116,29.305556,26.979167,31.770833,0.03175,23.819444,71.265422
US_PR_72011,2020-08-31,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,0,192,,,25596,4468537,18.316111,-67.139722,116,29.965278,27.479167,32.097222,0.15875,25.277778,75.952933
US_PR_72011,2020-09-01,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,1,193,,,25596,4468537,18.316111,-67.139722,116,28.652778,26.576389,31.375,0.907143,25.222222,81.506161
US_PR_72011,2020-09-02,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,-1,192,,,25596,4468537,18.316111,-67.139722,116,28.826389,26.458333,31.819444,0.508,24.986111,79.008773
US_PR_72011,2020-09-03,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,1,193,,,25596,4468537,18.316111,-67.139722,116,28.298611,25.666667,31.1875,0.254,23.902778,77.614995
US_PR_72011,2020-09-04,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,0,193,,,25596,4468537,18.316111,-67.139722,116,28.416667,25.645833,30.951389,2.032,24.305556,77.685254
US_PR_72011,2020-09-05,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,1,194,,,25596,4468537,18.316111,-67.139722,116,28.923611,26.458333,31.263889,0.036286,24.347222,76.052889
US_PR_72011,2020-09-06,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,0,194,,,25596,4468537,18.316111,-67.139722,116,28.694444,25.965278,31.3125,0.41275,24.0,75.050258
US_PR_72011,2020-09-07,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,0,194,,,25596,4468537,18.316111,-67.139722,116,28.069444,25.729167,30.6875,0.217714,23.791667,76.804828
US_PR_72011,2020-09-08,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,0,194,,,25596,4468537,18.316111,-67.139722,116,27.958333,25.520833,30.652778,2.975429,24.138889,80.204196
US_PR_72011,2020-09-09,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,0,194,,,25596,4468537,18.316111,-67.139722,116,28.465278,25.423611,31.340278,2.975429,24.277778,77.806681
US_PR_72011,2020-09-10,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,2,196,,,25596,4468537,18.316111,-67.139722,116,28.388889,25.493056,31.097222,0.0,23.722222,74.911388
US_PR_72011,2020-09-11,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,2,198,,,25596,4468537,18.316111,-67.139722,116,27.902778,25.208333,30.673611,0.15875,23.333333,75.225083
US_PR_72011,2020-09-12,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,2,200,,,25596,4468537,18.316111,-67.139722,116,28.024691,25.574074,30.91358,0.169333,23.144444,74.272473
US_PR_72011,2020-09-13,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,1,201,,,25596,4468537,18.316111,-67.139722,116,28.493827,25.611111,31.265432,0.1905,23.766667,76.207801
US_PR_72011,2020-09-14,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,1,202,,,25596,4468537,18.316111,-67.139722,116,28.975309,25.975309,31.95679,0.508,24.366667,77.001482
US_PR_72011,2020-09-15,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,4,206,,,25596,4468537,18.316111,-67.139722,116,29.055556,26.358025,31.771605,0.056444,24.411111,76.444701
US_PR_72011,2020-09-16,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,0,206,,,25596,4468537,18.316111,-67.139722,116,29.141975,26.166667,31.820988,0.028222,24.333333,75.989313
US_PR_72011,2020-09-17,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,3,209,,,25596,4468537,18.316111,-67.139722,116,29.308642,26.290123,32.12963,0.0,23.933333,72.633081
US_PR_72011,2020-09-18,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,0,209,,,25596,4468537,18.316111,-67.139722,116,28.771605,25.888889,31.598765,0.03175,23.7,74.002345
US_PR_72011,2020-09-19,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,8,217,,,25596,4468537,18.316111,-67.139722,116,28.364198,25.487654,31.271605,0.112889,23.333333,73.757493
US_PR_72011,2020-09-20,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,1,218,,,25596,4468537,18.316111,-67.139722,116,28.030864,24.716049,31.283951,0.056444,22.688889,73.105906
US_PR_72011,2020-09-21,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,1,219,,,25596,4468537,18.316111,-67.139722,116,28.5,25.549383,31.407407,0.028222,22.911111,72.041561
US_PR_72011,2020-09-22,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,0,219,,,25596,4468537,18.316111,-67.139722,116,28.851852,25.32716,32.111111,0.0635,23.755556,74.311471
US_PR_72011,2020-09-23,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,0,219,,,25596,4468537,18.316111,-67.139722,116,28.728395,25.802469,32.666667,0.042333,23.644444,76.644148
US_PR_72011,2020-09-24,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,0,219,,,25596,4468537,18.316111,-67.139722,116,28.438272,25.734568,31.962963,1.30175,23.877778,77.860858
US_PR_72011,2020-09-25,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,1,220,,,25596,4468537,18.316111,-67.139722,116,28.580247,25.506173,31.740741,0.0,24.133333,76.522142
US_PR_72011,2020-09-26,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,0,220,,,25596,4468537,18.316111,-67.139722,116,28.555556,25.611111,31.345679,2.229556,24.033333,76.107394
US_PR_72011,2020-09-27,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,2,222,,,25596,4468537,18.316111,-67.139722,116,28.481481,25.382716,31.740741,0.5715,23.688889,74.962108
US_PR_72011,2020-09-28,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,0,222,,,25596,4468537,18.316111,-67.139722,116,28.240741,24.62963,31.753086,0.169333,23.255556,74.768283
US_PR_72011,2020-09-29,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,3,225,,,25596,4468537,18.316111,-67.139722,116,28.240741,25.0,31.67284,2.358571,23.755556,77.832859
US_PR_72011,2020-09-30,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,1,226,,,25596,4468537,18.316111,-67.139722,116,28.981481,26.277778,32.166667,0.959556,24.5,78.71956
US_PR_72011,2020-10-01,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,3,229,,,25596,4468537,18.316111,-67.139722,116,28.450617,25.17284,31.623457,1.919111,23.466667,75.249286
US_PR_72011,2020-10-02,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,1,230,,,25596,4468537,18.316111,-67.139722,116,28.253086,25.290123,31.179012,1.233714,23.477778,76.115839
US_PR_72011,2020-10-03,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,0,230,,,25596,4468537,18.316111,-67.139722,116,27.308642,24.753086,30.345679,0.653143,23.088889,78.722732
US_PR_72011,2020-10-04,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,0,230,,,25596,4468537,18.316111,-67.139722,116,27.197531,24.617284,30.111111,2.69875,23.5,80.90744
US_PR_72011,2020-10-05,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,0,230,,,25596,4468537,18.316111,-67.139722,116,27.45679,24.611111,30.580247,1.4605,23.477778,79.750925
US_PR_72011,2020-10-06,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,0,230,,,25596,4468537,18.316111,-67.139722,116,27.765432,24.432099,30.851852,0.818444,22.855556,73.664191
US_PR_72011,2020-10-07,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,0,230,,,25596,4468537,18.316111,-67.139722,116,26.95679,24.08642,30.290123,0.66675,22.577778,77.077263
US_PR_72011,2020-10-08,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,1,231,,,25596,4468537,18.316111,-67.139722,116,27.987654,25.179012,31.0,0.141111,23.855556,79.042566
US_PR_72011,2020-10-09,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,4,235,,,25596,4468537,18.316111,-67.139722,116,28.246914,24.876543,31.333333,0.0,23.922222,77.93127
US_PR_72011,2020-10-10,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,1,236,,,25596,4468537,18.316111,-67.139722,116,28.012346,25.351852,30.851852,2.38125,24.433333,79.784024
US_PR_72011,2020-10-11,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,1,237,,,25596,4468537,18.316111,-67.139722,116,27.82716,25.740741,31.055556,0.544286,24.222222,81.036209
US_PR_72011,2020-10-12,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,0,237,,,25596,4468537,18.316111,-67.139722,116,28.228395,25.45679,31.092593,0.03175,23.6,76.229494
US_PR_72011,2020-10-13,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,0,237,,,25596,4468537,18.316111,-67.139722,116,28.012346,24.901235,31.246914,0.0,23.655556,77.459739
US_PR_72011,2020-10-14,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,1,238,,,25596,4468537,18.316111,-67.139722,116,27.512346,25.191358,30.660494,1.834444,24.033333,81.84697
US_PR_72011,2020-10-15,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,0,238,,,25596,4468537,18.316111,-67.139722,116,27.487654,24.95679,30.641975,0.0,23.811111,80.483847
US_PR_72011,2020-10-16,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,1,239,,,25596,4468537,18.316111,-67.139722,116,27.475309,25.0,30.555556,2.413,24.211111,83.470659
US_PR_72011,2020-10-17,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,0,239,,,25596,4468537,18.316111,-67.139722,116,27.555556,24.82716,30.592593,0.4445,23.666667,78.965917
US_PR_72011,2020-10-18,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,0,239,,,25596,4468537,18.316111,-67.139722,116,27.45679,24.487654,30.345679,0.479778,23.288889,78.18351
US_PR_72011,2020-10-19,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,1,240,,,25596,4468537,18.316111,-67.139722,116,27.481481,23.987654,30.32716,0.0,22.833333,75.60802
US_PR_72011,2020-10-20,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,3,243,,,25596,4468537,18.316111,-67.139722,116,27.518519,24.37037,30.41358,0.0,22.522222,74.738311
US_PR_72011,2020-10-21,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,0,243,,,25596,4468537,18.316111,-67.139722,116,27.790123,24.444444,30.845679,0.0,22.644444,74.020788
US_PR_72011,2020-10-22,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,1,244,,,25596,4468537,18.316111,-67.139722,116,28.506173,25.549383,31.561728,0.0,23.355556,73.882554
US_PR_72011,2020-10-23,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,13,257,,,25596,4468537,18.316111,-67.139722,116,28.759259,25.969136,31.617284,0.22225,24.033333,76.141611
US_PR_72011,2020-10-24,ChIJcSxqA_awAowRyjKGPPnYNlk,Q2390910,geoId/72011,US,United States of America,PR,Puerto Rico,72011,Añasco Municipio,US,USA,2,5,262,,,25596,4468537,18.316111,-67.139722,116,29.160494,26.246914,32.271605,0.0,23.588889,72.701213
