location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AK_02122,2020-06-24,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,0,0,128,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,44,35,-21,3,4.42,6.54,4.6,8.84,9.02,4.24,5.66,5.13,3.89,3.36,3.18,3.54,4.42,7.25,2.48,6.19,3.89,3.71,3.18,3.36,7.42,22.1,6.72,8.66,5.48,3.18,3.54,35.36,4.77,5.83,5.66,3.71,4.07,10.972222,7.847222,14.409722,1.80975,7.101852,77.742034
US_AK_02122,2020-06-25,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,6,0,134,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,42,40,-22,2,3.92,6.94,3.03,10.68,7.83,6.23,5.16,5.34,8.37,,3.74,3.56,5.16,6.76,3.38,5.52,2.85,3.56,3.03,6.94,6.41,26.7,5.7,8.01,4.27,4.45,6.59,43.79,3.92,3.03,6.41,3.56,7.48,11.583333,7.006944,15.972222,2.3495,5.861111,67.973885
US_AK_02122,2020-06-26,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,2,0,136,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,36,41,-21,3,2.47,5.46,4.23,13.91,5.64,5.46,,3.17,7.93,,2.82,,6.17,5.99,,4.05,,,3.17,3.7,5.11,24.48,4.93,8.28,,2.47,5.28,32.58,3.52,6.34,5.28,,4.93,12.319444,7.375,16.875,0.127,6.472222,68.073647
US_AK_02122,2020-06-27,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,2,0,138,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,60,,-2,,,8.21,8.02,7.45,8.4,4.96,5.35,2.87,9.74,3.63,,3.25,6.3,5.92,,3.25,6.88,4.39,,3.63,4.01,17.38,6.68,6.68,3.82,4.2,4.96,35.52,3.25,,6.11,4.2,4.2,11.673611,6.6875,16.444444,3.7465,6.777778,71.333752
US_AK_02122,2020-06-28,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,3,0,141,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,76,,7,,5.4,6.1,5.92,9.24,6.27,4.71,4.71,2.96,6.1,,,3.14,2.61,6.1,3.14,6.1,4.36,3.49,5.4,3.49,3.14,23.18,5.05,7.84,4.01,4.01,4.36,36.08,3.66,5.4,7.49,3.66,2.79,12.131944,7.958333,16.305556,0.0,6.194444,66.727019
US_AK_02122,2020-06-29,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,10,0,151,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,45,37,-21,1,4.35,6.96,6.09,9.91,7.3,5.74,5.22,2.96,5.22,2.96,,2.96,5.74,8.17,2.61,4.7,5.39,2.78,4.7,2.78,6.61,21.04,3.65,5.04,4.17,4.52,3.13,38.61,3.83,5.91,4.87,3.3,3.3,11.347222,7.798611,15.208333,1.61925,7.898148,80.097148
US_AK_02122,2020-06-30,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,8,0,159,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,44,37,-21,2,3.07,7.4,5.96,11.73,6.68,4.69,5.24,5.24,7.76,,3.07,,3.79,9.93,3.61,3.07,5.96,4.88,3.97,3.07,6.86,21.66,5.24,6.5,4.33,3.25,6.68,32.86,6.14,6.14,5.42,5.24,3.07,12.708333,7.986111,16.881944,0.0,7.25,69.078375
US_AK_02122,2020-07-01,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,5,0,164,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,66,63,-19,0,4.1,8.21,3.75,13.56,5.89,5.71,7.13,2.5,6.6,,,5.71,3.21,6.96,3.75,4.1,6.6,,,3.39,6.42,20.51,6.6,7.67,,4.46,4.46,36.57,5.17,5.89,3.92,3.39,,13.368056,7.819444,18.333333,0.0,6.574074,65.218132
US_AK_02122,2020-07-02,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,7,0,171,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,62,74,-24,0,3.98,6.15,5.61,13.74,6.87,6.51,5.61,2.71,6.15,3.44,5.06,3.44,3.44,8.32,3.07,5.61,3.25,5.79,5.06,3.8,5.24,20.98,3.25,8.14,3.62,3.25,2.71,31.47,4.88,8.14,6.69,3.62,2.89,14.041667,7.916667,18.729167,0.0,7.296296,66.872565
US_AK_02122,2020-07-03,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,6,0,177,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,62,77,-41,3,3.45,5.45,,11.99,5.45,6.54,3.81,3.09,5.63,2.91,,2.91,4.36,6.72,2.72,4.36,5.45,2.72,3.81,4.72,5.45,19.98,4.18,8.17,2.72,4.72,4.0,30.69,,7.26,5.27,2.54,2.54,15.243056,8.770833,20.3125,0.0,8.712963,66.722031
US_AK_02122,2020-07-04,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,1,0,178,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,53,,-16,,,4.75,6.46,14.45,5.13,7.22,2.85,,4.75,2.85,,2.66,,3.42,,3.8,2.66,2.85,3.61,3.8,4.18,16.16,4.18,10.46,,,3.42,24.52,,5.89,8.74,,2.66,15.930556,9.618056,21.368056,0.0,11.055556,73.906544
US_AK_02122,2020-07-05,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,2,0,180,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,97,,6,,3.44,6.72,3.1,14.98,7.58,6.54,4.65,4.31,4.65,3.44,,4.31,4.48,4.13,,3.27,3.44,2.93,2.58,5.51,5.34,18.77,4.31,10.68,,5.51,4.13,35.48,3.79,8.96,6.89,2.58,,15.347222,10.770833,20.972222,0.0,10.907407,76.23526
US_AK_02122,2020-07-06,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,3,0,183,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,55,40,-22,2,3.44,6.23,4.59,11.81,6.89,8.53,6.72,3.61,5.58,2.46,3.77,3.77,3.94,7.05,5.25,5.58,4.43,3.28,4.75,3.61,5.74,30.34,8.04,10.0,3.77,4.1,5.08,36.24,4.26,7.71,6.23,3.44,5.08,13.0625,11.263889,17.041667,0.22225,10.666667,85.824057
US_AK_02122,2020-07-07,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,2,0,185,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,50,39,-23,2,,7.4,4.4,14.97,6.17,7.05,4.23,4.23,6.17,,2.64,3.35,4.4,5.64,3.7,5.64,5.64,3.7,2.47,3.35,3.88,25.36,3.35,12.33,3.35,4.76,4.93,31.35,5.81,8.28,10.39,3.35,4.23,12.326389,8.875,16.590278,1.42875,9.935185,85.917883
US_AK_02122,2020-07-08,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,10,0,195,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,53,47,-23,4,4.34,5.67,5.67,9.85,6.68,7.51,3.67,3.5,6.34,4.67,2.67,,5.17,8.68,4.34,3.17,6.18,3.34,2.5,3.67,6.84,22.7,6.34,6.68,4.51,6.68,6.68,37.06,4.34,2.5,5.84,3.17,4.67,13.993056,10.416667,17.611111,1.016,10.666667,81.515314
US_AK_02122,2020-07-09,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,7,0,202,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,52,49,-22,2,4.16,4.85,5.54,13.86,5.2,6.93,5.37,3.29,7.8,,,4.5,2.77,8.84,2.77,4.85,3.29,4.5,,3.12,5.54,23.04,6.24,9.01,,4.5,3.64,41.75,,6.76,7.1,2.94,2.77,12.590278,9.5625,16.666667,4.09575,10.361111,86.000534
US_AK_02122,2020-07-10,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,7,0,209,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,48,45,-21,3,4.59,5.27,3.91,13.1,6.98,4.25,6.12,4.25,8.51,3.4,5.1,,5.79,7.15,,2.72,4.59,,,2.38,6.46,21.61,4.42,7.49,3.91,,4.59,33.35,5.1,4.25,5.44,3.4,,14.368056,9.833333,18.493056,0.60325,10.240741,76.662268
US_AK_02122,2020-07-11,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,2,0,211,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,70,,6,,4.17,7.82,4.0,10.25,6.08,5.21,5.21,3.3,7.3,3.3,2.78,3.65,4.69,6.08,3.82,4.34,3.48,2.96,,4.34,5.21,21.55,4.34,8.52,4.17,3.82,2.43,32.67,4.34,5.56,7.65,2.78,3.3,14.861111,10.069444,19.076389,0.1905,10.768519,76.961793
US_AK_02122,2020-07-12,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,10,0,221,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,105,,7,,6.0,5.49,2.4,10.12,6.35,4.63,4.46,4.46,6.17,4.12,2.57,2.57,3.26,7.89,4.29,2.57,6.17,2.4,4.29,3.94,3.94,27.27,3.94,6.69,2.4,3.94,2.57,31.22,3.94,6.0,7.55,3.26,3.09,13.895833,10.708333,17.277778,2.95275,10.12037,76.596002
US_AK_02122,2020-07-13,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,4,0,225,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,64,44,-22,0,4.92,8.21,4.27,13.62,6.07,5.91,6.24,3.12,5.91,3.28,2.95,,3.28,9.68,2.79,4.92,4.76,4.1,4.1,4.59,6.56,21.99,6.07,6.56,3.12,2.79,5.25,39.71,4.27,6.07,5.25,5.25,3.28,12.708333,8.958333,16.875,1.7145,8.537037,75.489078
US_AK_02122,2020-07-14,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,7,0,232,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,67,47,-23,0,5.61,5.43,5.26,12.26,6.83,6.31,4.55,4.38,7.36,2.63,,2.98,4.73,6.83,5.08,4.55,6.13,2.63,4.55,4.03,7.36,24.7,4.73,6.83,4.38,4.73,4.91,38.72,3.15,5.26,7.01,5.08,3.15,14.02381,7.071429,19.722222,1.233714,8.944444,72.175759
US_AK_02122,2020-07-15,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,0,0,232,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,76,64,-21,0,2.87,6.42,3.72,12.0,7.27,5.92,6.25,3.55,4.39,4.39,,2.87,5.07,6.93,3.89,5.58,4.06,5.24,2.37,3.04,5.24,21.98,4.56,9.64,5.24,5.24,6.59,31.1,4.39,7.61,7.44,3.89,2.71,15.65873,7.857143,21.087302,0.0,9.648148,68.598386
US_AK_02122,2020-07-16,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,12,0,244,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,73,72,-21,1,2.95,5.58,4.59,14.77,6.07,4.1,3.28,3.61,5.74,2.79,,2.79,4.92,7.38,5.41,3.94,4.59,2.95,4.1,5.74,8.04,22.8,4.26,8.53,2.46,6.89,3.94,34.29,5.41,8.53,7.71,4.26,3.61,15.47619,9.150794,20.222222,0.0,10.009259,71.557971
US_AK_02122,2020-07-17,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,6,0,250,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,63,68,-23,4,4.27,4.11,5.38,9.96,5.54,5.54,5.69,4.27,6.48,2.85,,2.85,5.06,7.12,4.59,3.79,2.53,3.48,2.85,4.74,4.9,19.45,3.16,6.96,2.69,3.79,4.74,35.9,3.95,6.01,8.06,2.69,,14.965278,10.229167,19.354167,0.635,11.074074,78.037714
US_AK_02122,2020-07-18,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,8,0,258,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,96,,2,,4.36,4.02,4.36,11.23,6.87,6.2,4.02,2.68,8.04,2.35,3.18,3.18,3.85,6.2,4.86,4.69,3.85,2.85,,4.36,4.19,17.26,6.2,7.71,,4.36,4.52,32.51,2.51,4.86,6.7,,3.18,14.548611,11.333333,17.611111,1.23825,11.416667,82.33837
US_AK_02122,2020-07-19,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,7,0,265,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,136,,9,,4.3,6.85,5.58,14.5,6.21,4.94,5.1,5.26,5.58,,2.23,,3.19,7.33,2.55,5.26,3.82,2.39,5.1,4.62,4.78,20.39,4.78,8.6,3.19,3.98,4.14,35.37,2.87,4.3,4.46,3.98,,14.555556,12.25,17.659722,0.072571,11.648148,82.685685
US_AK_02122,2020-07-20,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,6,0,271,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,91,65,-21,-2,5.17,6.14,5.98,10.02,7.76,5.66,6.3,4.2,7.11,,2.91,2.42,4.85,7.92,4.2,2.75,4.36,3.07,3.72,2.91,3.88,28.61,5.98,7.27,2.59,2.59,2.59,35.72,2.26,6.14,4.36,4.36,4.53,14.34127,12.047619,18.428571,10.123714,11.5,84.756509
US_AK_02122,2020-07-21,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,8,0,279,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,91,70,-23,0,3.9,5.71,3.9,11.41,6.61,4.36,5.56,4.5,5.41,,3.75,2.25,3.3,5.11,3.45,3.15,,3.9,3.15,4.36,6.16,19.37,5.56,5.71,4.66,5.71,3.9,31.54,2.7,5.86,5.41,3.15,4.21,15.847222,11.652778,19.729167,1.143,10.842593,72.908267
US_AK_02122,2020-07-22,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,3,0,282,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,85,76,-20,3,4.37,7.14,2.91,11.95,4.22,5.39,5.68,2.33,5.54,,,2.77,2.04,7.14,3.64,3.79,3.79,4.52,2.62,3.79,5.83,19.96,7.14,5.97,4.66,2.77,4.37,37.15,3.06,5.25,6.56,2.77,4.22,14.090278,10.159722,18.472222,1.016,9.777778,75.774162
US_AK_02122,2020-07-23,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,1,0,283,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,85,74,-20,1,3.06,5.63,4.03,11.91,7.25,6.12,4.51,4.51,6.44,3.06,3.38,2.9,4.19,6.12,4.67,3.7,3.06,4.35,,3.7,7.25,21.25,4.19,7.41,3.7,4.03,5.15,35.9,4.67,4.03,7.25,3.86,,12.881944,7.506944,18.145833,1.397,9.194444,78.957682
US_AK_02122,2020-07-24,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,12,0,295,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,64,69,-20,5,,6.96,5.3,9.23,7.87,4.69,4.24,3.48,4.39,2.42,2.42,2.42,2.88,6.36,3.48,4.09,2.12,,3.48,3.33,5.14,21.04,6.51,5.45,3.63,,3.33,28.3,2.57,2.72,4.99,3.33,3.33,13.305556,8.902778,18.388889,0.66675,9.814815,80.348484
US_AK_02122,2020-07-25,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,32,0,327,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,95,,0,,3.48,3.96,4.91,10.29,5.7,2.69,4.43,5.22,5.7,4.27,2.85,2.22,4.12,7.76,3.32,3.64,3.64,2.69,2.85,2.22,5.54,18.36,5.7,7.92,4.59,2.53,3.96,30.23,3.17,5.7,6.01,,2.69,12.4375,10.930556,14.701389,5.207,10.842593,91.122118
US_AK_02122,2020-07-26,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,40,0,367,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,140,,9,,3.13,6.75,5.93,11.53,7.08,7.08,3.13,4.94,6.42,,2.47,2.8,4.12,4.28,4.28,3.29,,3.46,3.13,3.95,4.28,17.62,2.63,7.57,3.95,4.28,3.13,29.8,4.94,6.42,7.25,,2.31,12.340278,9.340278,16.208333,1.93675,9.212963,82.408109
US_AK_02122,2020-07-27,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,4,0,371,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,82,57,-19,-1,4.78,5.09,3.82,10.67,7.17,8.92,5.25,3.66,6.69,2.87,2.55,3.18,2.55,7.48,2.87,6.53,4.3,,4.46,,4.14,20.86,4.3,7.8,2.55,3.5,3.98,32.96,3.02,3.98,6.53,3.82,3.02,13.347222,7.9375,17.222222,0.1905,9.166667,76.201828
US_AK_02122,2020-07-28,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,17,0,388,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,73,56,-20,1,3.81,5.47,4.64,9.94,6.46,12.6,4.81,2.98,5.47,5.63,,2.82,2.98,8.45,2.65,5.14,5.3,3.65,,,5.47,23.86,7.13,6.46,,3.15,3.48,36.62,4.47,6.13,5.3,3.48,4.31,13.680556,8.340278,18.159722,0.0,9.592593,77.189446
US_AK_02122,2020-07-29,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,19,0,407,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,76,66,-19,0,3.34,4.85,4.01,12.54,7.86,15.55,5.35,4.51,6.02,,3.01,4.01,3.85,6.69,4.01,4.35,4.18,2.68,3.34,4.35,5.52,25.08,7.86,7.69,5.52,4.51,3.85,36.79,6.69,8.7,7.53,4.01,4.85,14.763889,9.013889,18.993056,0.0,10.537037,77.514921
US_AK_02122,2020-07-30,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,29,0,436,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,72,58,-21,1,3.23,5.5,6.3,11.96,5.82,11.15,6.79,,5.98,,2.42,3.4,5.98,7.28,3.07,3.4,4.2,2.75,3.72,3.56,7.6,22.47,4.2,6.14,3.72,3.56,5.01,36.05,2.75,8.08,7.11,3.4,3.4,15.381944,10.159722,19.479167,0.0,10.203704,71.408672
US_AK_02122,2020-07-31,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,1,0,437,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,58,54,-21,3,3.06,6.13,4.14,9.5,5.51,7.5,6.74,3.83,4.14,,3.06,2.3,3.06,8.73,2.3,2.45,2.14,2.45,,3.52,6.89,21.9,5.36,6.43,2.76,3.22,3.22,30.48,4.14,7.35,6.13,3.37,3.98,15.354167,11.208333,18.972222,0.0,10.157407,71.955278
US_AK_02122,2020-08-01,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,7,0,444,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,67,,-1,,3.19,6.69,4.14,10.52,6.21,7.97,4.94,2.71,4.78,2.23,2.87,2.23,4.3,12.27,3.98,2.39,2.23,2.71,4.14,4.14,3.35,21.03,6.37,4.46,2.39,4.14,2.39,31.86,3.03,4.46,6.69,2.87,4.14,13.583333,11.416667,17.701389,1.778,11.444444,89.350305
US_AK_02122,2020-08-02,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,3,0,447,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,97,,12,,4.81,5.3,2.98,8.12,5.14,7.62,4.48,2.49,6.8,4.81,4.14,,4.14,15.58,5.47,4.31,4.64,3.98,2.49,3.65,5.3,22.21,6.13,6.96,2.98,3.81,5.14,33.48,3.48,6.8,4.97,2.82,3.48,13.634921,11.420635,15.793651,7.438571,12.055556,91.683912
US_AK_02122,2020-08-03,ChIJFfW41gNZwVYRamRfTxj0RdY,Q512713,geoId/02122,US,United States of America,AK,Alaska,02122,Kenai Peninsula Borough,US,USA,2,7,0,454,1,,,58558,30540,28018,7321,7200,7002,7251,6742,8576,8755,4170,1541,2605325,60.416667,-151.25,64114,80.166667,68,39,-19,0,2.89,6.26,3.85,10.12,6.59,8.51,5.14,,5.94,2.57,,3.05,5.46,9.64,3.85,5.14,2.89,3.53,2.25,3.37,4.18,23.61,5.94,6.1,4.5,4.18,5.62,35.82,2.25,4.98,6.75,3.69,4.98,13.761905,11.396825,16.253968,1.415143,11.822222,88.785622
