location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_sleep_disorder,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_ID_16057,2021-05-13,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,8,0,3153,10,90,14311,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,8,12,-29,3,2.56,5.29,5.61,4.01,15.71,12.02,4.97,2.56,5.93,5.29,4.17,5.93,2.89,3.85,7.05,2.56,3.85,4.81,6.25,2.89,8.98,3.85,2.4,,6.41,4.49,,3.37,,3.53,3.05,5.61,27.09,5.77,,7.21,2.73,5.61,3.53,,4.17,42.96,3.37,6.41,8.66,2.24,2.56,7.7,4.65,4.01,2.56,2.4,4.49,,14.688889,4.694444,23.033333,0.0,,2.820988,44.51954
US_ID_16057,2021-05-14,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,4,0,3157,10,92,14403,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,11,14,-29,3,2.75,5.15,7.72,8.06,9.78,8.58,4.63,,4.29,5.49,3.43,4.63,3.26,3.26,7.2,4.12,3.43,,5.15,,8.58,6.52,,,5.32,3.77,,3.26,,4.97,3.26,5.15,25.21,5.32,2.75,7.38,,5.15,4.46,,7.89,30.7,,4.63,7.89,,,7.2,3.94,3.26,3.09,3.94,3.6,,15.416667,5.838889,24.277778,0.0,,2.666667,42.086431
US_ID_16057,2021-05-15,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,0,0,3157,10,227,14630,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,19,,-23,-4,,4.37,4.16,5.82,15.6,9.15,5.82,,6.86,6.24,7.28,3.54,,,6.03,4.37,6.45,3.74,6.03,,7.7,6.24,,,4.99,5.62,2.91,,4.99,3.54,,4.16,17.68,3.54,,8.94,,3.95,5.62,,4.99,36.19,,,6.86,,,9.98,6.03,3.12,,4.78,,4.58,16.011111,5.761111,25.838889,0.0,,1.240741,36.79517
US_ID_16057,2021-05-16,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,0,0,3157,10,248,14878,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,34,,-22,,,4.07,9.57,5.09,15.27,9.37,4.07,,6.31,5.9,,3.46,,,7.13,5.7,3.46,3.26,5.09,,8.14,4.89,,,3.67,3.87,,6.92,5.5,4.89,4.48,4.07,21.38,5.5,,7.33,3.67,4.28,6.92,3.26,4.28,41.12,3.46,3.87,7.13,,,6.31,5.09,,,4.07,4.48,,17.533333,6.461111,27.483333,0.0,,1.962963,35.25763
US_ID_16057,2021-05-17,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,16,0,3173,10,0,14878,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,11,9,-16,1,,3.95,6.86,6.18,16.82,9.95,7.21,2.57,4.46,6.35,4.46,4.63,3.09,2.75,7.38,2.4,3.95,3.77,6.18,,9.27,6.01,2.92,,5.49,3.77,2.57,3.43,4.98,4.29,,5.32,19.73,5.83,2.57,4.46,2.4,3.95,4.63,,5.32,40.84,,3.09,8.24,2.4,,7.72,4.8,2.92,3.09,3.43,6.52,2.4,18.261111,7.583333,27.872222,0.0,,3.358025,37.028541
US_ID_16057,2021-05-18,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,2,0,3175,10,23,14901,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,5,,-33,3,,4.54,9.24,4.71,15.7,10.12,5.58,,5.58,6.63,4.19,2.79,,,9.24,2.96,3.49,3.84,5.75,2.44,8.55,4.54,3.31,2.44,5.41,4.19,,,3.66,2.96,3.31,4.19,22.32,5.06,3.49,5.41,4.19,5.06,4.01,2.62,6.8,39.77,2.44,2.96,7.85,2.62,2.62,5.23,3.14,3.66,3.49,2.96,4.88,2.62,14.277778,8.3,24.983333,0.0508,,0.314815,39.682795
US_ID_16057,2021-05-19,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,6,0,3181,10,44,14945,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,-1,,-36,4,3.31,3.31,6.98,4.23,15.99,11.58,5.88,2.94,3.67,5.14,,4.59,2.57,,9.19,2.94,3.31,,5.33,,9.92,2.76,3.67,3.12,6.62,3.49,3.31,3.31,6.62,4.78,,7.17,21.87,5.14,4.59,7.53,3.67,5.14,4.23,2.94,7.17,38.59,,3.49,6.8,4.78,,5.51,4.04,2.76,,,4.96,,8.061111,3.25,15.738889,0.0762,,-2.493827,47.696738
US_ID_16057,2021-05-20,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,1,0,3182,10,129,15074,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,-3,-1,-33,5,,2.92,7.13,8.41,11.88,10.24,6.4,2.92,5.48,6.4,4.39,4.75,,,6.58,5.67,,5.12,6.21,2.92,7.68,4.57,,3.29,4.2,3.84,2.56,4.02,4.94,6.21,3.84,6.58,18.1,5.85,4.39,5.48,4.57,5.12,5.12,,5.85,41.68,3.11,4.2,6.4,2.56,,3.66,,3.11,2.92,,5.85,,7.155556,3.705556,11.005556,1.4478,,2.87037,75.443521
US_ID_16057,2021-05-21,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,2,0,3184,10,0,15074,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,-9,-3,-32,3,,,7.08,6.7,12.06,8.61,6.12,3.44,5.55,6.89,3.64,,,3.06,8.8,3.06,4.97,4.21,3.83,,9.19,3.25,2.68,,5.36,4.97,4.21,3.25,4.78,4.59,,8.99,26.79,8.42,3.25,5.55,3.25,3.44,5.17,5.17,2.68,35.98,,4.02,5.36,,4.97,8.04,4.78,2.68,,3.06,2.87,,7.711111,2.383333,13.872222,2.3876,,0.969136,64.726671
US_ID_16057,2021-05-22,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,0,0,3184,10,128,15202,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,-15,,-32,,,3.68,8.06,5.07,14.97,8.98,3.22,,3.68,5.76,3.45,,,,6.68,,3.91,3.22,6.68,,5.99,3.22,,4.38,4.83,5.53,,3.91,4.83,4.38,,5.07,22.33,5.99,3.91,5.76,5.07,4.14,4.61,,8.06,43.75,4.14,6.68,5.3,3.68,,6.68,,5.07,,,3.91,,10.488889,2.605556,17.872222,0.0,,-0.598765,48.552725
US_ID_16057,2021-05-23,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,0,0,3184,10,186,15388,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,-6,,-31,,,3.28,9.63,8.54,13.14,8.54,8.54,,4.82,,5.25,6.13,,,6.35,,,,4.82,3.5,10.51,5.25,,,5.69,,3.06,3.06,5.47,3.06,,3.72,20.14,7.22,4.6,6.79,,4.16,3.28,,6.13,42.47,,6.35,5.91,,3.5,9.2,5.25,4.16,,3.28,4.38,3.72,10.155556,2.833333,18.783333,0.028222,,3.839506,65.921114
US_ID_16057,2021-05-24,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,7,0,3191,10,25,15413,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,2,-3,-14,1,2.7,5.4,5.58,6.3,16.2,6.48,5.4,2.7,6.66,9.0,,4.32,,2.52,7.92,3.6,4.68,3.78,4.68,3.06,9.0,4.14,,,5.76,3.96,3.06,,3.42,4.32,,7.56,18.54,8.82,,5.22,3.78,5.04,3.24,,5.76,44.29,3.06,4.68,7.2,,,8.46,4.14,,,3.24,3.6,,12.116667,4.661111,18.533333,2.6924,,4.882716,64.046965
US_ID_16057,2021-05-25,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,0,0,3191,10,16,15429,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,4,,-34,3,2.68,4.47,8.23,2.5,12.7,12.34,4.47,4.11,,6.26,5.54,3.94,,,5.01,3.22,4.83,,6.08,,8.41,5.19,2.5,,5.72,,3.04,3.76,5.19,6.62,2.86,8.94,22.72,8.59,3.04,7.69,3.4,,5.9,,4.47,42.93,,4.29,5.54,3.22,,7.69,6.8,5.9,2.68,,3.4,2.5,12.633333,6.072222,19.088889,1.665111,,6.253086,66.598766
US_ID_16057,2021-05-26,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,2,0,3193,10,29,15458,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,4,,-36,3,,5.49,6.43,3.79,13.82,13.63,5.87,,4.73,6.43,3.6,,,3.41,9.09,3.22,6.06,3.03,6.81,,4.54,5.3,,2.84,4.35,,,6.06,3.6,3.79,,3.79,21.01,5.3,,5.87,3.41,4.92,4.16,,5.87,41.07,3.79,2.84,7.19,,3.6,6.81,4.16,2.65,3.6,3.22,5.3,,12.544444,7.094444,19.616667,0.4064,,6.901235,69.668812
US_ID_16057,2021-05-27,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,1,0,3194,10,51,15509,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,0,4,-34,2,,3.96,5.66,6.41,10.75,10.75,5.28,3.21,4.9,5.66,3.77,4.72,,,6.04,5.09,,,4.34,,9.05,3.58,,3.02,5.85,5.66,3.02,3.21,5.66,3.21,3.58,8.3,22.64,5.85,3.77,6.79,4.53,3.4,4.72,,5.28,33.01,,5.09,6.04,,4.15,8.11,4.72,3.21,5.28,4.53,3.4,,15.161111,7.305556,22.977778,0.056444,,5.277778,52.267406
US_ID_16057,2021-05-28,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,2,0,3196,10,39,15548,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,-3,13,-37,0,,4.23,6.65,6.05,13.91,7.26,3.02,,4.84,7.86,4.23,5.04,,,6.05,3.63,5.24,,3.02,3.43,10.28,3.43,,,7.06,3.63,3.02,,4.23,4.03,,6.25,19.96,7.86,2.82,4.23,4.64,3.63,4.23,3.43,,38.31,3.63,4.23,6.25,,,6.45,6.25,,2.82,3.83,3.23,,11.377778,5.827778,20.988889,0.818444,,1.87037,53.482348
US_ID_16057,2021-05-29,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,0,0,3196,10,63,15611,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,-11,,-37,,3.92,,7.58,5.75,12.28,5.75,5.22,,6.53,6.53,,3.92,,,9.4,,5.49,,,,6.79,5.49,,,6.53,,,,3.66,5.22,,,18.55,4.7,5.75,6.53,4.96,,,,,39.18,,6.79,7.58,,,5.49,4.96,4.7,,,4.18,5.49,11.733333,2.816667,21.733333,0.0508,,0.771605,46.931181
US_ID_16057,2021-05-30,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,0,0,3196,10,45,15656,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,-5,,-41,,3.57,4.08,7.14,7.14,13.27,8.68,7.4,,5.1,6.38,7.66,4.59,5.36,,6.63,4.34,,4.59,6.63,,4.34,3.57,,,4.59,,4.08,,3.83,5.36,,4.85,16.84,5.36,3.83,11.48,4.34,,5.1,,5.1,39.04,5.87,5.61,7.91,,4.59,5.87,,,,,,3.57,15.388889,3.588889,25.416667,0.0,,1.067901,37.971989
US_ID_16057,2021-05-31,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,0,0,3196,10,0,15656,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,-2,2,-73,7,,3.87,6.38,,17.09,6.84,4.79,,4.33,4.56,3.65,3.87,4.79,3.87,7.52,3.87,4.33,,6.61,,8.89,,,,7.06,4.33,,4.33,,3.19,,5.47,21.88,4.1,5.01,12.08,,3.19,3.65,4.33,5.01,34.18,,3.87,7.52,3.42,,7.97,3.87,3.19,,4.1,3.65,,18.0,5.761111,27.733333,0.0,,3.092593,37.422395
US_ID_16057,2021-06-01,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,3,0,3199,10,37,15693,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,5,,-36,1,,4.16,6.99,3.21,18.13,8.12,4.53,4.16,3.78,7.18,2.83,2.83,6.23,,6.04,2.83,2.64,4.53,5.29,3.02,9.82,4.91,,,9.44,3.78,,,5.29,5.86,,5.67,23.23,5.86,2.83,10.2,2.83,5.86,5.86,2.64,8.88,39.1,4.34,7.18,10.01,3.78,,6.8,5.1,,,,4.72,,20.627778,8.616667,30.3,0.0,,6.790123,40.954224
US_ID_16057,2021-06-02,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,0,1,3199,11,9,15702,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,1,,-36,1,,2.66,7.42,6.08,15.59,9.32,4.18,,3.8,6.28,4.37,4.37,3.04,,7.23,5.13,2.66,4.37,3.42,,11.03,4.37,,4.18,4.75,2.85,,3.99,3.99,3.8,2.66,4.75,22.82,4.37,3.23,8.37,,3.8,4.18,3.04,7.23,45.07,3.04,7.42,9.7,3.42,3.61,6.28,6.08,3.8,,,3.61,,22.966667,11.677778,33.422222,0.0,,8.87037,40.81707
US_ID_16057,2021-06-03,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,1,0,3200,11,36,15738,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,0,12,-36,2,5.23,5.42,8.52,4.65,18.39,9.87,6.0,2.9,,6.39,5.03,2.71,3.48,,6.58,3.87,4.65,3.1,6.58,4.65,6.2,7.74,,,5.23,,3.68,,4.07,5.03,,8.52,27.49,5.23,2.9,11.03,4.45,4.07,5.42,,7.74,37.36,,6.58,8.52,4.84,,8.32,4.07,3.1,,4.07,4.45,,23.866667,13.511111,33.405556,0.0,,9.54321,40.743137
US_ID_16057,2021-06-04,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,0,0,3200,11,46,15784,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,-2,5,-35,1,,5.07,4.46,4.66,15.2,7.9,5.67,,3.85,6.28,6.89,3.85,,,9.93,2.84,,,4.46,2.84,9.73,6.89,5.27,,3.85,4.66,,3.85,3.65,4.46,,6.69,17.43,7.3,3.24,11.15,5.47,5.67,3.65,,5.67,37.9,,6.08,7.9,4.26,,5.88,3.65,2.84,3.85,3.04,5.07,,22.3,14.083333,31.688889,0.127,,7.141975,38.747992
US_ID_16057,2021-06-05,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,0,0,3200,11,21,15805,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,-8,,-32,,3.52,4.46,6.57,6.81,19.48,7.51,5.16,,4.46,4.46,6.57,3.52,,,7.98,3.29,6.34,,5.4,,8.45,3.99,,4.22,5.16,7.51,,,3.76,3.76,,7.28,17.6,4.69,4.46,7.75,,3.29,5.87,,7.75,37.79,,4.22,7.04,,,7.04,3.76,,,3.29,6.1,,17.327778,10.333333,27.688889,0.0,,0.864198,34.003551
US_ID_16057,2021-06-06,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,0,0,3200,11,19,15824,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,-7,,-36,,,6.33,11.53,7.69,15.61,8.82,4.3,,4.97,5.43,,3.62,,,7.01,,6.11,3.85,7.92,,6.79,3.39,,3.17,4.52,,,3.62,5.2,4.3,,4.52,24.65,5.65,,8.37,4.3,6.11,4.75,,6.11,38.67,,4.3,7.46,,3.17,6.56,3.39,,,,4.75,,10.716667,5.333333,19.705556,0.1524,,0.648148,50.685389
US_ID_16057,2021-06-07,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,3,0,3203,11,52,15876,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,9,1,-22,1,,5.74,7.47,5.17,15.32,8.04,6.51,2.68,5.55,6.7,5.17,6.13,,,8.04,4.6,2.68,3.83,4.21,,10.91,4.21,,,7.28,2.68,,3.06,4.02,4.02,3.25,11.11,22.59,7.08,5.17,9.57,4.21,3.83,,3.06,8.04,40.02,3.06,3.25,6.51,,,6.32,6.51,4.02,,2.87,5.55,,9.755556,3.155556,17.472222,0.056444,,0.808642,54.470115
US_ID_16057,2021-06-08,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,1,0,3204,11,27,15903,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,11,,-37,2,,,6.41,6.22,12.82,7.19,7.77,,5.05,7.19,4.27,4.27,2.72,3.11,6.22,4.47,,4.27,5.83,,10.1,6.02,2.91,4.86,4.47,2.72,,,5.25,6.22,,10.68,25.25,9.13,,6.61,3.11,6.8,4.86,,5.63,43.9,,5.63,7.38,2.91,,5.44,4.47,3.69,3.5,2.72,4.47,,13.333333,3.838889,21.483333,1.1176,,2.197531,47.845829
US_ID_16057,2021-06-09,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,3,0,3207,11,17,15920,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,8,,-37,3,,6.04,8.38,6.04,12.87,8.58,5.26,,6.63,6.04,4.09,4.09,,,8.77,5.26,5.26,3.7,4.68,2.73,10.92,3.7,,,5.26,7.41,,,,5.07,,7.6,21.83,5.85,,6.82,3.51,6.04,5.26,,7.6,40.35,,4.29,7.99,3.31,,4.48,4.48,,,2.92,4.87,3.12,14.066667,8.233333,21.372222,0.141111,,5.024691,55.822582
US_ID_16057,2021-06-10,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,1,0,3208,11,56,15976,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,5,10,-39,4,,5.14,7.71,5.74,15.04,9.89,6.33,,6.13,4.55,6.13,3.76,5.14,3.36,9.69,4.75,5.34,3.36,6.13,,10.88,5.54,,,4.95,4.55,,,4.75,5.14,3.76,5.93,24.93,7.12,3.36,5.93,3.17,5.34,5.34,,6.92,42.73,,,6.73,,,5.93,3.96,4.35,,,4.15,,12.488889,7.955556,19.422222,2.1336,,4.660494,60.956101
US_ID_16057,2021-06-11,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,0,0,3208,11,14,15990,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,1,4,-41,3,,4.61,4.61,4.82,13.41,7.96,3.56,,4.19,7.54,5.24,3.56,,,6.49,3.14,4.19,3.98,7.75,,9.63,7.54,3.14,,5.03,,4.4,,3.56,3.14,,6.07,20.74,6.28,,6.7,,6.49,5.03,,7.75,37.08,3.77,4.19,5.24,,3.14,6.91,5.03,4.19,,2.93,3.98,4.4,12.705556,5.561111,21.088889,0.084667,,1.635802,48.117101
US_ID_16057,2021-06-12,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,0,0,3208,11,67,16057,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,-12,,-37,,,3.36,6.25,6.0,11.77,7.93,3.6,,,6.0,,4.8,,,6.49,,3.6,,6.73,,6.25,4.8,,,4.08,4.56,,4.08,,3.84,,4.56,16.81,6.49,3.36,9.85,3.36,3.6,6.73,,5.04,44.2,,4.8,6.0,,3.84,8.17,,,,,5.04,,14.594444,7.077778,22.783333,1.552222,,7.469136,62.715351
US_ID_16057,2021-06-13,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,0,0,3208,11,39,16096,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,-6,,-36,,,5.07,9.22,3.92,14.06,10.14,5.07,,3.23,5.99,4.84,5.99,3.23,,8.76,,4.61,5.53,5.53,,8.76,4.61,,,3.23,3.69,,3.23,6.45,5.53,,3.92,20.28,8.3,,10.83,3.23,4.61,3.69,3.69,5.53,46.56,4.38,3.69,7.61,,,8.07,4.61,,,,4.38,,20.266667,9.95,31.905556,0.508,,8.611111,48.127753
US_ID_16057,2021-06-14,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,3,0,3211,11,448,16544,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,8,5,-28,1,2.83,5.05,8.29,3.23,16.98,9.1,7.28,3.03,7.07,7.68,5.86,3.84,6.06,3.64,6.87,3.03,4.04,,7.48,,9.5,4.24,,,6.87,,,3.03,2.83,,3.64,6.47,18.39,5.66,,10.31,4.45,5.46,4.24,3.03,7.07,43.45,3.44,4.24,9.1,,,8.49,4.65,3.64,,,5.46,,22.272222,13.311111,31.966667,0.0,,10.975309,49.283934
US_ID_16057,2021-06-15,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,0,0,3211,11,28,16572,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,4,,-41,3,,3.72,6.85,7.44,12.91,8.61,7.04,,6.26,7.63,3.72,5.28,,,7.04,2.74,5.09,3.33,5.09,,8.02,3.91,,,6.46,3.72,,4.3,3.13,4.3,4.5,6.26,21.92,8.61,,10.57,5.87,5.28,5.48,,7.24,41.29,2.94,4.89,7.04,,,7.04,5.28,4.89,,2.74,4.5,,17.711111,11.805556,29.161111,2.624667,,10.37037,62.824966
US_ID_16057,2021-06-16,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,0,0,3211,11,1,16573,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,8,,-40,3,3.31,5.58,8.47,,13.84,8.47,5.37,3.72,,5.58,4.96,4.75,,,8.68,3.51,5.17,5.58,6.82,,9.92,6.41,2.89,3.1,6.61,,,,5.17,5.17,,5.58,19.83,6.82,3.72,6.82,3.51,6.82,4.75,,5.58,49.59,3.31,4.13,5.79,,,6.82,5.99,2.89,3.1,,3.31,,13.127778,6.888889,22.205556,4.769556,,7.154321,67.157877
