location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_SC_45053,2021-06-18,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,1,1,2420,50,31,6157,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,32,36,59,106,-11,2,5.91,5.91,,14.93,4.22,6.76,,4.51,10.98,5.91,,7.88,4.79,5.07,4.22,4.22,4.51,6.2,18.59,6.48,9.29,,8.17,,46.19,3.94,5.35,7.6,,4.22,26.333333,21.055556,31.588889,0.0,,20.623457,71.271764
US_SC_45053,2021-06-19,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,2420,50,23,6180,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,47,39,61,,-13,-1,,8.36,,14.93,8.96,5.38,6.27,,7.47,,,8.66,,4.78,4.18,,7.76,5.97,19.41,6.57,9.56,,4.48,,43.9,,10.45,9.26,6.57,,26.133333,22.216667,30.844444,0.0,,22.012346,78.608412
US_SC_45053,2021-06-20,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,2420,50,13,6193,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,33,25,26,120,-30,,,10.19,4.5,12.29,8.1,,9.29,5.7,6.3,,,7.8,7.5,,,5.1,5.7,9.89,20.99,4.5,7.5,,,,37.48,5.1,6.3,,,4.2,26.838889,23.561111,30.544444,1.9812,,22.679012,78.574214
US_SC_45053,2021-06-21,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,1,0,2421,50,31,6224,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,24,15,21,95,-14,2,5.28,6.74,4.11,14.37,8.21,7.04,5.86,,6.74,6.45,4.4,8.8,5.86,5.86,,4.99,,7.62,22.58,6.45,9.09,4.4,,5.28,42.22,,8.5,4.99,,5.57,27.511111,23.55,33.061111,21.336,,22.432099,74.330406
US_SC_45053,2021-06-22,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,2421,50,15,6239,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,25,10,15,44,-18,7,5.88,9.25,3.92,15.41,6.73,5.88,7.01,,8.41,5.61,,12.33,3.92,4.2,,3.92,4.2,8.13,23.26,8.69,12.61,5.04,7.29,5.88,43.44,4.2,6.45,11.49,5.32,5.04,24.755556,22.3,29.555556,2.9972,,21.32716,81.323299
US_SC_45053,2021-06-23,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,2,0,2423,50,354,6593,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,26,16,39,50,-15,2,5.12,7.11,4.84,10.24,7.11,7.11,6.26,3.98,8.53,6.54,,5.41,5.41,7.11,,6.54,5.97,10.24,21.05,8.82,9.39,3.98,7.4,9.1,46.93,,6.54,5.97,4.55,5.12,25.361111,22.038889,30.655556,2.398889,,21.012346,77.026265
US_SC_45053,2021-06-24,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,1,0,2424,50,27,6620,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,31,18,50,74,-9,2,4.81,8.77,,10.47,4.81,8.21,5.38,,9.05,,,11.6,4.24,,3.96,5.94,4.53,9.9,26.88,4.53,10.47,,5.66,7.92,43.85,7.92,11.03,7.92,,3.96,24.604938,21.185185,28.962963,0.0,,18.486111,69.08787
US_SC_45053,2021-06-25,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,2424,50,36,6656,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,25,19,50,98,-9,2,,6.65,,12.72,7.81,9.54,5.78,,7.81,4.05,4.05,11.57,5.21,5.49,5.21,7.81,6.07,9.25,19.08,10.7,6.94,,6.36,,44.82,,5.21,6.36,6.07,6.94,24.794444,20.066667,29.933333,0.0,,18.074074,66.391202
US_SC_45053,2021-06-26,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,2424,50,23,6679,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,43,34,78,,-13,,6.34,9.23,,14.42,9.23,6.06,4.9,5.19,6.06,,4.61,8.07,6.34,5.48,,,6.06,8.07,19.9,6.06,9.52,,7.79,6.63,44.12,,8.07,6.92,5.19,4.04,25.611111,21.91358,29.777778,0.6985,,22.194444,81.611652
US_SC_45053,2021-06-27,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,2424,50,256,6935,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,47,29,41,141,-25,,5.07,8.34,6.85,14.0,7.15,7.15,5.07,,7.75,4.77,7.75,11.32,6.55,4.47,,,5.66,9.83,25.03,6.55,10.73,,6.55,,40.22,5.96,11.62,7.15,5.36,6.85,26.567901,23.148148,30.580247,0.762,,22.541667,78.550012
US_SC_45053,2021-06-28,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,3,0,2427,50,126,7061,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,11,8,1,63,-15,4,7.01,8.63,5.13,16.73,9.71,8.36,6.74,,11.87,4.05,4.86,9.71,4.59,,,5.39,4.59,9.71,21.85,7.82,5.39,7.28,4.86,5.67,42.89,7.55,8.09,8.09,6.21,4.59,24.7,22.011111,28.077778,3.048,,22.290123,86.853296
US_SC_45053,2021-06-29,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,2427,50,8,7069,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,22,12,23,53,-15,1,6.03,7.76,6.89,13.5,,8.62,7.76,,8.91,,4.31,12.07,,5.75,,4.88,,9.48,24.13,4.02,8.04,4.02,5.75,5.17,44.53,4.02,9.77,8.33,5.75,6.32,26.061111,22.272222,30.4,3.471333,,22.648148,81.44083
US_SC_45053,2021-06-30,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,2,0,2429,50,149,7218,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,27,19,37,62,-11,3,6.47,7.03,4.5,13.78,8.16,5.63,6.19,,6.75,,,8.72,4.78,5.06,,3.94,5.91,8.44,27.85,8.44,7.88,,7.31,5.06,40.51,5.34,10.13,7.88,,,26.455556,23.2,30.1,0.0,,22.975309,81.344052
US_SC_45053,2021-07-01,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,2,0,2431,50,22,7240,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,35,24,59,116,-13,2,7.48,4.31,7.48,16.96,,5.75,6.9,,7.76,,,11.21,4.03,4.31,8.05,4.6,,9.78,30.77,5.17,8.91,6.9,4.6,4.89,42.84,5.17,10.06,5.75,6.61,4.6,26.127778,22.233333,30.227778,0.181429,,22.839506,82.488016
US_SC_45053,2021-07-02,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,2431,50,13,7253,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,38,35,72,165,-13,4,4.13,6.89,3.86,11.02,7.72,6.34,7.44,4.68,6.62,,6.06,7.44,6.06,5.24,,,4.13,7.99,27.01,8.54,5.79,4.41,4.96,3.86,36.1,4.68,8.54,6.89,5.24,4.13,25.233333,22.95,29.122222,1.524,,22.364198,84.785578
US_SC_45053,2021-07-03,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,2431,50,7,7260,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,48,43,44,,-10,,6.57,9.55,4.18,13.73,7.16,7.76,7.46,6.87,7.76,,,9.25,,,,4.78,5.67,6.57,18.21,5.97,14.33,,6.87,4.78,42.68,,7.16,5.97,5.67,5.37,25.240741,22.407407,29.024691,1.143,,21.597222,80.319284
US_SC_45053,2021-07-04,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,2431,50,15,7275,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,17,22,0,121,-23,,4.89,9.78,,11.08,6.84,,9.78,,13.36,5.87,,4.89,,,,,,5.21,21.84,8.8,12.71,,,4.89,37.8,5.54,9.12,8.15,,10.1,24.845679,20.098765,29.944444,0.0,,19.465278,72.865361
US_SC_45053,2021-07-05,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,5,0,2436,50,0,7275,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,30,19,70,181,-48,13,4.54,8.22,,14.74,7.37,5.39,5.67,5.67,12.76,5.39,4.82,12.19,6.24,4.82,,4.82,,9.07,25.23,7.09,11.34,,,5.39,48.77,4.25,10.21,12.19,6.52,6.52,25.430556,20.368056,31.0,0.0,,19.111111,68.556803
US_SC_45053,2021-07-06,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,2436,50,34,7309,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,36,21,47,99,-12,4,6.89,6.89,,12.13,7.45,7.45,6.34,5.79,6.07,4.69,,3.86,4.69,5.24,4.41,,4.96,11.03,23.72,6.07,11.86,4.41,5.52,4.14,44.68,,10.76,8.55,4.41,4.96,26.35,22.788889,30.311111,6.477,,22.098765,77.870982
US_SC_45053,2021-07-07,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,2436,50,7,7316,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,16,15,2,45,-18,8,6.52,7.6,,10.05,6.79,5.16,6.79,7.87,10.86,4.07,4.62,10.86,4.34,8.15,,,7.06,6.25,25.8,7.33,11.4,6.52,4.07,4.89,44.53,,7.06,5.43,4.34,6.79,26.395062,23.617284,29.895062,3.4544,,23.902778,86.606771
US_SC_45053,2021-07-08,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,1,0,2437,50,18,7334,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,23,13,39,80,-15,6,5.08,5.08,4.23,12.12,5.64,8.46,7.89,4.51,7.33,4.51,,10.15,,4.23,,,4.51,9.59,22.84,7.89,10.15,,,6.49,47.66,4.51,5.92,6.49,,6.77,25.858025,23.049383,30.759259,57.6072,,22.6875,82.790749
US_SC_45053,2021-07-09,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,2437,50,24,7358,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,24,18,63,150,-9,3,,8.45,4.08,10.78,7.29,6.7,4.08,,9.04,4.37,,11.37,5.54,4.08,,6.12,5.83,11.37,21.28,5.54,8.16,4.96,6.12,4.96,38.77,,,8.45,8.16,7.87,27.91358,23.845679,33.790123,14.840857,,22.666667,73.077615
US_SC_45053,2021-07-10,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,2437,50,19,7377,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,46,34,64,,-4,-1,6.72,8.18,,11.98,5.84,5.26,6.72,,6.72,6.72,,12.27,4.67,,4.38,4.67,6.43,9.06,23.66,5.84,8.18,,4.38,6.43,37.1,4.67,7.3,4.67,4.09,5.55,26.080247,22.518519,32.598765,0.036286,,21.833333,77.602201
US_SC_45053,2021-07-11,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,2437,50,24,7401,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,46,35,51,,-22,,5.05,7.14,,17.24,5.65,6.84,6.84,4.76,9.22,5.05,,11.3,6.54,,4.16,5.35,,5.05,20.52,5.95,11.0,,,6.24,48.46,,10.11,8.62,5.65,6.24,26.481481,22.993827,31.925926,3.979333,,22.159722,77.383657
US_SC_45053,2021-07-12,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,10,0,2447,50,21,7422,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,15,16,15,112,-16,3,5.13,8.54,3.99,15.66,6.84,8.54,4.84,,13.39,5.7,,11.68,8.26,,4.27,7.12,,11.11,25.35,5.41,14.53,,,5.41,43.29,3.99,12.25,4.27,6.55,8.54,27.179012,22.901235,31.432099,3.005667,,22.951389,78.081225
US_SC_45053,2021-07-13,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,2447,50,7,7429,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,20,13,21,70,-15,3,6.11,9.02,4.36,11.05,7.56,8.14,5.82,6.11,4.94,4.07,,9.6,6.98,5.82,4.65,,6.98,5.24,25.3,5.53,10.47,4.94,6.11,7.85,44.5,4.07,8.72,7.27,5.82,7.56,26.320988,23.166667,30.45679,0.0,,22.534722,80.163128
US_SC_45053,2021-07-14,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,1,0,2448,50,-46,7383,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,24,23,37,68,-15,2,,5.53,4.66,10.48,7.86,9.02,6.11,5.53,9.02,,5.82,11.06,4.66,5.53,8.15,4.95,6.11,7.57,28.24,4.95,9.31,,4.37,8.44,45.41,4.66,9.9,6.4,6.11,7.28,27.372222,23.15,31.338889,1.778,,22.08642,73.34073
US_SC_45053,2021-07-15,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,2,-1,2450,49,20,7403,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,33,19,38,94,-12,2,,7.45,4.58,16.61,6.59,8.02,6.3,4.01,9.16,,,8.59,,6.01,,,5.16,10.31,22.62,8.3,11.74,,6.3,,45.82,7.73,8.02,9.16,7.16,7.45,27.1,23.322222,31.35,0.0,,22.623457,76.972142
US_SC_45053,2021-07-16,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,1,0,2451,49,19,7422,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,27,26,61,144,-11,1,6.18,6.18,,12.36,8.15,3.93,,,7.02,3.93,4.49,11.8,,5.9,5.34,,,7.58,23.03,6.74,14.04,,7.3,6.46,41.01,4.21,10.39,8.15,4.49,3.93,27.461111,23.666667,31.733333,0.0,,22.648148,75.462727
US_SC_45053,2021-07-17,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,2451,49,11,7433,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,57,37,66,,-14,-1,4.98,9.08,,14.65,5.57,,5.57,4.1,15.24,6.74,,12.02,,6.15,4.4,,,7.62,21.98,5.57,10.84,4.1,4.98,6.74,48.06,,7.62,9.08,6.74,,27.641975,24.203704,32.493827,0.0,,22.965278,76.005342
US_SC_45053,2021-07-18,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,2451,49,23,7456,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,49,33,49,,-23,,6.38,12.17,,11.88,6.67,4.35,4.93,6.38,11.3,6.96,4.64,7.53,,4.35,,6.08,,5.22,23.47,4.35,11.88,,5.51,4.35,43.18,4.93,8.4,7.53,,4.35,26.703704,23.962963,31.475309,4.0132,,23.222222,82.021231
US_SC_45053,2021-07-19,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,5,0,2456,49,17,7473,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,18,16,6,107,-17,3,5.46,5.73,,11.73,10.64,5.18,6.55,4.91,10.09,,,10.37,6.82,5.46,,,7.09,11.19,31.65,4.37,9.28,5.46,7.37,,43.1,6.28,9.55,7.37,6.82,7.37,25.677778,22.961111,31.333333,4.1656,,22.364198,82.434387
US_SC_45053,2021-07-20,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,2,0,2458,49,0,7473,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,19,12,18,78,-13,4,6.8,7.93,5.95,13.31,8.21,7.36,,,8.78,4.25,,11.33,3.96,6.23,3.96,6.8,6.8,5.1,27.47,4.25,10.48,3.96,5.38,4.25,45.87,,7.36,5.95,5.95,5.1,25.038889,22.744444,29.394444,6.985,,23.0,89.06321
US_SC_45053,2021-07-21,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,8,0,2466,49,22,7495,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,23,17,32,68,-13,2,5.99,8.27,,16.54,8.84,7.13,7.99,,11.12,4.56,4.85,13.4,5.7,4.28,5.13,7.13,5.99,6.27,24.81,8.27,10.84,4.28,6.56,6.27,43.63,4.85,9.41,8.27,4.28,4.56,26.188889,22.5,31.844444,9.482667,,22.728395,81.396202
US_SC_45053,2021-07-22,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,5,0,2471,49,26,7521,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,27,21,32,83,-15,3,6.34,7.44,5.79,13.51,6.34,6.07,3.86,3.86,9.93,6.34,4.41,9.93,,6.07,,5.51,6.07,11.3,33.09,7.17,8.82,,4.14,,46.87,6.07,7.17,7.17,,4.96,26.75,23.655556,31.505556,0.6604,,23.820988,84.218718
US_SC_45053,2021-07-23,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,6,0,2477,49,11,7532,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,23,21,43,106,-12,3,,8.17,4.79,15.78,9.86,6.2,5.35,3.94,8.45,3.94,,11.55,,4.23,,5.35,3.94,7.89,29.87,5.64,12.12,,4.51,,42.55,5.64,5.64,4.51,5.07,7.04,26.305556,22.577778,31.527778,2.88925,,23.098765,82.693847
US_SC_45053,2021-07-24,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,2477,49,10,7542,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,45,37,46,,-9,-2,,8.26,4.42,14.74,6.78,,5.6,,10.91,5.31,,7.08,4.42,5.6,6.78,5.31,6.49,7.37,21.23,4.42,8.55,,4.72,4.13,45.41,,7.08,6.78,,7.37,27.0,23.238889,31.094444,0.9652,,22.0,74.477337
US_SC_45053,2021-07-25,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,2477,49,24,7566,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,50,38,34,177,-23,,8.74,6.12,4.95,13.69,9.03,4.37,4.95,,12.23,7.57,,9.32,6.41,,5.24,,4.37,7.28,24.47,6.7,13.11,,5.83,6.99,49.23,6.7,5.53,4.95,,,26.172222,21.566667,31.438889,0.0,,21.179012,74.366827
US_SC_45053,2021-07-26,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,31,0,2508,49,10,7576,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,18,22,5,80,-16,4,4.72,7.22,4.44,13.04,6.94,7.49,10.82,4.72,9.44,4.16,5.27,9.71,5.55,6.11,,4.16,5.27,8.05,24.7,8.6,11.66,8.33,6.66,5.55,49.4,,4.44,7.22,,5.0,27.272222,23.533333,31.811111,1.850571,,23.987654,82.711014
US_SC_45053,2021-07-27,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,3,0,2511,49,7,7583,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,19,16,15,57,-16,5,4.98,6.92,4.42,14.11,6.36,,6.36,4.15,13.0,8.57,4.7,8.85,,5.53,4.7,5.25,4.98,8.3,27.66,5.81,13.28,,5.81,6.36,47.85,,8.3,10.23,8.02,6.64,27.394444,24.722222,31.194444,7.493,,24.925926,86.538177
US_SC_45053,2021-07-28,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,10,0,2521,49,10,7593,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,16,16,18,62,-18,4,10.67,7.5,7.21,12.98,6.92,6.63,5.77,4.62,15.29,5.19,4.04,9.81,6.06,4.62,,4.33,9.23,12.4,28.56,6.92,12.4,,,4.33,49.33,,9.52,10.38,7.21,6.35,26.183333,23.333333,30.772222,5.4864,,24.012346,88.130017
US_SC_45053,2021-07-29,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,10,0,2531,49,8,7601,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,25,21,38,85,-15,2,7.68,9.68,3.98,11.95,7.4,,7.12,5.98,7.97,5.98,4.27,7.12,4.84,5.41,3.98,5.69,5.12,11.95,23.62,7.12,7.68,,5.69,5.98,42.69,6.26,7.4,5.41,,7.12,27.466667,23.461111,32.572222,1.8288,,24.006173,81.685758
US_SC_45053,2021-07-30,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,17,0,2548,49,3,7604,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,24,20,42,102,-15,2,5.47,5.18,4.61,10.94,4.9,8.06,5.18,6.62,14.69,7.49,,11.23,4.9,6.62,,4.9,5.76,7.49,28.22,7.2,8.93,4.61,4.9,,32.54,5.18,9.22,4.61,9.22,,29.011111,24.627778,34.322222,0.0,,24.580247,77.071558
US_SC_45053,2021-07-31,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,2548,49,15,7619,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,49,38,71,,-6,,,11.43,,12.57,9.14,7.43,9.14,8.57,14.86,6.86,5.14,7.14,4.0,6.29,4.86,5.14,5.71,8.29,24.58,6.57,9.72,,4.29,6.57,39.44,4.29,7.43,6.57,4.0,5.14,29.927778,25.988889,34.838889,0.0,,25.135802,75.703327
