location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51685,2021-07-10,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1223,11,1,203,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-22,,8.09,12.94,7.28,7.68,,,17.39,14.16,29.12,6.88,24.338889,19.4,30.988889,9.144,,17.179012,64.78841
US_VA_51685,2021-07-11,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1223,11,1,204,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-28,,11.68,9.42,9.04,,6.4,,16.2,7.53,25.23,6.4,26.316667,20.3,32.544444,0.0762,,20.296296,70.098886
US_VA_51685,2021-07-12,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1223,11,0,204,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-29,7,10.53,14.15,7.99,9.8,5.81,7.62,22.87,7.99,34.48,7.99,28.144444,22.35,33.522222,0.0,,22.58642,72.144666
US_VA_51685,2021-07-13,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1223,11,1,205,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-31,5,6.71,10.6,5.65,6.36,9.19,5.65,18.73,9.54,34.28,5.65,29.016667,23.433333,34.461111,0.0,,21.555556,64.561184
US_VA_51685,2021-07-14,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1223,11,0,205,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-34,6,9.97,12.82,9.97,9.62,7.48,,13.53,7.48,41.31,7.84,27.594444,22.366667,34.088889,1.382889,,20.54321,66.072696
US_VA_51685,2021-07-15,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,-1,0,1222,11,1,206,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-36,6,8.95,10.38,6.09,9.66,6.8,5.37,17.9,9.66,25.77,5.01,25.783333,19.955556,33.233333,0.1778,,20.37037,72.735341
US_VA_51685,2021-07-16,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1222,11,2,208,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-32,4,6.78,11.67,,,9.79,,19.58,9.79,32.0,9.41,27.805556,20.638889,34.194444,0.0635,,20.179012,64.156066
US_VA_51685,2021-07-17,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1222,11,0,208,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-20,,9.21,11.51,7.29,,9.21,,14.2,,33.0,,28.033333,21.955556,34.416667,0.0,,21.987654,70.524124
US_VA_51685,2021-07-18,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1222,11,1,209,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-26,,6.43,10.58,,10.21,7.18,6.05,23.81,8.69,37.42,6.43,24.983333,20.922222,32.372222,0.931333,,18.222222,66.885635
US_VA_51685,2021-07-19,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,1,0,1223,11,2,211,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-30,7,6.86,10.47,5.05,7.94,6.5,5.05,20.94,11.91,29.24,6.14,25.161111,19.588889,31.494444,0.0,,17.462963,63.16362
US_VA_51685,2021-07-20,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1223,11,0,211,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-32,6,8.21,11.77,5.71,7.14,5.71,,24.26,10.7,32.47,6.78,26.011111,18.916667,33.05,0.0,,18.024691,62.356262
US_VA_51685,2021-07-21,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1223,11,1,212,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-33,5,14.98,9.86,6.21,,6.58,6.94,19.36,13.15,38.36,5.11,26.672222,19.883333,33.066667,0.798286,,19.160494,64.273456
US_VA_51685,2021-07-22,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,3,0,1226,11,0,212,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-34,7,7.98,14.88,,7.98,7.62,,21.41,10.89,28.31,7.98,24.044444,17.622222,31.161111,1.2446,,13.691358,53.053397
US_VA_51685,2021-07-23,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,2,0,1228,11,2,214,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-32,4,8.55,8.94,,,8.94,,24.49,8.55,33.04,7.38,22.966667,17.027778,29.988889,0.0,,13.228395,55.263409
US_VA_51685,2021-07-24,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1228,11,0,214,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-27,,7.69,11.73,8.5,,10.12,,17.4,6.07,35.21,6.88,23.855556,17.777778,30.411111,0.225778,,17.216049,67.379789
US_VA_51685,2021-07-25,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1228,11,0,214,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-32,,9.12,7.14,,9.12,6.35,5.95,19.04,,31.34,6.74,26.316667,19.544444,32.411111,0.3302,,20.425926,70.268256
US_VA_51685,2021-07-26,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,1,0,1229,11,1,215,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-32,6,7.72,9.19,,9.19,6.25,,23.15,,30.5,,27.777778,21.316667,34.433333,0.28575,,20.808642,66.393723
US_VA_51685,2021-07-27,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1229,11,0,215,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-30,5,11.76,10.33,9.26,10.69,7.48,,18.88,8.9,35.62,5.7,26.505556,20.561111,34.477778,8.2804,,19.703704,66.950552
US_VA_51685,2021-07-28,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1229,11,1,216,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-31,5,11.45,14.31,7.51,7.87,5.72,5.01,23.26,11.45,33.28,7.87,27.322222,20.861111,34.138889,0.0,,18.080247,57.869629
US_VA_51685,2021-07-29,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1229,11,0,216,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-35,6,5.72,15.01,6.79,8.57,6.79,8.93,17.15,8.22,33.94,,25.372222,20.411111,32.483333,5.221111,,20.845679,76.624519
US_VA_51685,2021-07-30,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,1,0,1230,11,0,216,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-30,4,7.41,13.7,6.67,12.59,7.78,,17.03,10.37,32.95,9.26,27.038889,21.311111,32.394444,5.842,,19.333333,63.229161
US_VA_51685,2021-07-31,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1230,11,1,217,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-20,,,10.27,6.57,,,,19.31,9.04,29.99,,23.133333,18.311111,30.861111,0.0,,14.320988,58.430355
US_VA_51685,2021-08-01,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1230,11,1,218,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-21,,8.74,11.78,5.7,8.74,,,16.72,15.96,35.72,5.7,23.216667,19.094444,27.688889,4.318,,19.388889,79.446744
US_VA_51685,2021-08-02,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,2,0,1232,11,0,218,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-31,6,10.04,9.68,,7.89,,,21.52,5.74,32.64,,22.322222,15.716667,27.938889,2.95275,,14.950617,63.651397
US_VA_51685,2021-08-03,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1232,11,1,219,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-32,4,9.12,10.59,6.93,6.57,8.03,8.76,17.89,12.04,31.39,,21.538889,16.044444,27.705556,0.0,,15.296296,68.815953
US_VA_51685,2021-08-04,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1232,11,0,219,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-32,5,12.08,7.93,6.42,,12.46,5.66,20.77,10.57,35.11,7.55,22.005556,17.027778,27.972222,0.0,,14.925926,65.003219
US_VA_51685,2021-08-05,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1232,11,1,220,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-37,4,10.79,10.42,8.19,8.93,6.33,9.3,18.98,12.28,34.99,8.93,22.488889,14.955556,30.555556,0.0,,14.635802,62.21761
US_VA_51685,2021-08-06,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1232,11,0,220,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-34,4,12.85,9.45,12.09,7.56,,,19.27,8.69,32.49,5.67,24.9,15.994444,32.016667,0.0,,17.160494,62.905768
US_VA_51685,2021-08-07,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1232,11,2,222,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-20,,8.43,9.63,7.62,,,,16.45,12.44,32.91,,22.216667,18.072222,30.338889,4.3688,,18.290123,79.496321
US_VA_51685,2021-08-08,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1232,11,0,222,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-19,,8.45,,6.84,,6.03,,22.53,10.86,35.0,6.44,23.144444,16.266667,32.105556,0.635,,17.228395,70.323091
US_VA_51685,2021-08-09,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1232,11,0,222,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-32,7,,11.25,7.98,9.8,,,21.77,12.34,34.47,9.44,26.172222,18.011111,33.1,0.2032,,20.641975,71.893772
US_VA_51685,2021-08-10,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1232,11,0,222,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-33,6,11.87,11.13,7.42,6.68,,7.79,24.48,12.61,35.61,7.05,27.533333,21.994444,34.366667,0.1524,,21.944444,71.174379
US_VA_51685,2021-08-11,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1232,11,1,223,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-36,7,5.66,14.14,7.78,,4.95,,19.8,10.96,27.93,7.07,26.238889,21.194444,35.461111,7.474857,,21.185185,76.247533
US_VA_51685,2021-08-12,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1232,11,0,223,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-35,7,9.7,8.21,11.19,7.83,,,19.03,11.94,38.43,6.34,26.8,20.605556,35.705556,2.737556,,21.469136,73.266912
US_VA_51685,2021-08-13,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,1,0,1233,11,2,225,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-34,6,11.31,10.94,8.3,9.8,,,18.85,10.56,30.54,6.79,28.811111,22.044444,35.766667,3.7465,,22.179012,68.448791
US_VA_51685,2021-08-14,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1233,11,5,230,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-26,,8.3,10.27,9.48,6.72,11.46,7.11,25.28,7.11,29.23,7.51,25.894444,21.255556,34.405556,0.846667,,21.111111,75.699701
US_VA_51685,2021-08-15,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1233,11,0,230,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-27,,,10.78,,6.54,,,13.09,8.85,31.95,7.31,24.561111,21.127778,31.016667,24.13,,19.666667,75.105479
US_VA_51685,2021-08-16,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,4,0,1237,11,1,231,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-35,9,5.97,15.81,9.14,16.16,7.03,5.97,19.68,13.35,34.79,9.14,23.888889,21.55,28.027778,2.25425,,21.018519,85.046313
US_VA_51685,2021-08-17,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1237,11,1,232,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-34,6,7.41,10.94,,9.88,9.88,6.71,18.35,9.18,32.47,7.06,24.638889,21.044444,30.166667,21.24075,,21.777778,84.92811
US_VA_51685,2021-08-18,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,3,0,1240,11,0,232,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-34,7,10.18,11.63,7.27,5.09,5.82,6.91,19.99,8.0,34.53,6.18,26.433333,21.994444,31.055556,6.223,,23.006173,82.229829
US_VA_51685,2021-08-19,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1240,11,0,232,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-34,5,10.32,8.85,7.37,8.48,5.53,9.58,18.06,9.58,34.65,6.27,27.355556,22.472222,32.95,2.4765,,21.506173,71.253878
US_VA_51685,2021-08-20,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1240,11,3,235,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-37,8,9.83,5.83,6.19,6.55,,,16.75,8.38,31.68,5.1,24.172222,21.322222,30.238889,18.908889,,21.0,83.302992
US_VA_51685,2021-08-21,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1240,11,1,236,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-20,,7.11,11.85,9.09,7.11,8.69,,15.8,9.48,35.16,5.93,24.866667,20.216667,30.733333,5.588,,20.234568,76.509759
US_VA_51685,2021-08-22,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1240,11,1,237,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-20,,7.39,11.27,9.72,8.55,8.55,,20.6,10.5,26.05,,24.883333,20.322222,30.405556,2.257778,,20.438272,77.245347
US_VA_51685,2021-08-23,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,4,0,1244,11,2,239,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-32,5,7.63,8.01,10.68,9.15,6.1,,22.12,6.86,26.69,,26.666667,20.827778,33.688889,3.7846,,20.512346,69.686852
US_VA_51685,2021-08-24,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,-1,0,1243,11,0,239,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-32,3,9.14,9.53,6.36,10.72,5.96,,20.66,9.93,30.98,10.33,27.911111,21.644444,33.805556,0.733778,,20.858025,66.197922
US_VA_51685,2021-08-25,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,2,0,1245,11,0,239,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-32,4,7.69,8.46,8.46,14.99,6.92,,25.76,7.3,36.91,7.3,27.1,21.461111,34.027778,0.141111,,21.530864,72.605145
US_VA_51685,2021-08-26,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,1,0,1246,11,2,241,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-34,4,6.86,6.1,5.71,11.81,6.48,6.48,22.86,8.38,35.81,,26.566667,21.927778,33.661111,9.694333,,22.166667,77.182042
US_VA_51685,2021-08-27,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,1,0,1247,11,1,242,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-30,4,12.73,14.28,11.19,11.96,7.72,,16.98,9.26,31.64,7.72,27.0,22.083333,33.788889,6.38175,,22.641975,77.253519
US_VA_51685,2021-08-28,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1247,11,0,242,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-21,,8.62,12.54,11.37,9.41,6.66,,19.21,12.94,27.83,6.27,27.377778,22.311111,33.588889,3.556,,22.895062,76.857812
US_VA_51685,2021-08-29,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1247,11,1,243,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-30,,11.14,8.54,8.17,8.17,,,20.42,9.65,26.73,10.4,24.788889,22.572222,31.338889,4.289778,,21.901235,84.519709
US_VA_51685,2021-08-30,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,1,0,1248,11,0,243,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-29,5,7.98,9.51,9.12,11.03,9.88,7.6,23.57,,35.74,6.84,25.927778,22.172222,33.166667,0.0508,,22.141975,80.507295
US_VA_51685,2021-08-31,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1248,11,0,243,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-28,3,,10.16,7.04,10.16,10.56,,21.5,8.6,39.1,5.87,25.277778,21.516667,31.516667,0.395111,,21.339506,79.846671
US_VA_51685,2021-09-01,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1248,11,0,243,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-35,8,7.9,10.06,8.26,14.37,,,17.24,8.26,33.41,5.03,24.861111,20.455556,28.777778,11.90625,,22.666667,88.45908
US_VA_51685,2021-09-02,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1248,11,2,245,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-32,2,5.71,12.55,13.31,10.65,7.61,,20.92,9.13,32.34,6.47,21.25,16.366667,27.55,13.3985,,12.641975,58.378774
US_VA_51685,2021-09-03,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1248,11,2,247,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-36,4,,9.21,,8.06,,,16.12,5.76,28.79,8.44,19.311111,13.2,26.35,0.0,,11.388889,61.395868
US_VA_51685,2021-09-04,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1248,11,0,247,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-21,,10.31,10.31,,7.84,,,18.97,9.9,33.41,8.66,19.955556,13.411111,26.938889,0.0,,14.580247,72.189985
US_VA_51685,2021-09-05,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1248,11,0,247,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-23,,5.8,13.91,6.96,13.91,,8.11,17.0,12.75,32.84,8.5,22.022222,16.15,26.716667,0.0,,18.222222,79.77767
US_VA_51685,2021-09-06,ChIJubEj6XNbtokRHIdv7zwLvKc,Q502269,geoId/51685,US,United States of America,VA,Virginia,51685,Manassas Park,US,USA,2,0,0,1248,11,0,247,17149,8841,8308,2474,2422,2496,2963,2621,2175,1158,559,281,206609,38.773564,-77.453542,62,6,80.35,,,-72,,9.57,13.61,5.89,5.52,5.52,5.52,16.19,11.04,29.43,6.25,24.55,19.7,29.666667,1.2065,,17.358025,64.53163
