location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_AR_05149,2020-10-10,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,2,0,1293,30,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-11,,,9.06,,,18.68,10.76,38.5,,20.740741,16.654321,27.024691,1.157111,,17.432099,81.515064
US_AR_05149,2020-10-11,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,0,0,1293,30,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-23,,,13.32,,8.53,23.98,9.06,34.1,10.66,21.216049,15.277778,29.265432,0.620889,,17.691358,80.479976
US_AR_05149,2020-10-12,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,0,0,1293,30,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-20,,,,,11.34,30.36,8.91,28.75,,22.018519,17.04321,26.864198,0.0,,14.623457,63.227765
US_AR_05149,2020-10-13,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,1,0,1294,30,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-16,,,9.48,6.32,5.92,33.58,11.85,29.63,,14.561728,6.080247,25.796296,0.0,,7.555556,63.155488
US_AR_05149,2020-10-14,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,5,0,1299,30,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-12,,7.0,10.49,,,22.15,6.61,30.7,6.22,15.283951,6.117284,26.728395,0.0,,9.765432,69.950152
US_AR_05149,2020-10-15,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,4,0,1303,30,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-15,,6.61,,5.83,9.33,21.38,9.33,33.82,,17.098765,12.839506,21.524691,0.0,,10.709877,67.019673
US_AR_05149,2020-10-16,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,7,0,1310,30,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-16,,,9.23,8.77,7.39,24.01,,30.47,,13.888889,5.604938,20.419753,0.282222,,2.37037,46.174393
US_AR_05149,2020-10-17,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,6,0,1316,30,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-14,,,,9.64,,23.5,12.65,33.74,,11.358025,3.716049,21.228395,0.0,,3.845679,60.363556
US_AR_05149,2020-10-18,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,5,0,1321,30,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-11,,,,,9.28,18.02,,31.67,9.28,18.753086,15.265432,24.58642,0.169333,,13.734568,72.803262
US_AR_05149,2020-10-19,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,-1,0,1320,30,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-18,,,11.28,,7.14,16.92,,25.94,,20.123457,17.080247,24.592593,0.85725,,17.524691,85.207991
US_AR_05149,2020-10-20,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,5,0,1325,30,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-15,,5.65,10.17,5.65,6.03,18.08,8.29,35.04,6.4,19.790123,15.487654,28.37037,1.11125,,16.685185,82.406986
US_AR_05149,2020-10-21,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,2,0,1327,30,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-9,,,,,7.49,18.14,7.49,34.71,,21.783951,15.166667,29.518519,0.762,,17.925926,78.987473
US_AR_05149,2020-10-22,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,3,0,1330,30,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-17,,,11.48,7.91,10.29,14.64,9.89,29.28,6.73,21.975309,16.12963,29.074074,0.0,,17.901235,77.988865
US_AR_05149,2020-10-23,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,3,0,1333,30,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-16,,,11.31,6.63,,13.65,6.63,29.25,,19.41358,11.45679,26.691358,0.0,,16.061728,81.162177
US_AR_05149,2020-10-24,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,4,1,1337,31,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-18,,,8.84,,11.79,25.35,,35.37,,9.67284,7.876543,12.604938,2.173111,,5.265432,74.203373
US_AR_05149,2020-10-25,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,2,0,1339,31,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-25,,8.8,,,,16.5,9.9,35.2,,10.419753,8.716049,13.037037,0.056444,,7.549383,82.548109
US_AR_05149,2020-10-26,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,0,0,1339,31,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-17,,5.84,8.95,,8.56,19.85,,31.52,,10.179012,8.753086,11.962963,0.47625,,8.185185,87.558123
US_AR_05149,2020-10-27,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,2,0,1341,31,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-13,,7.22,6.84,6.84,10.64,16.34,,33.83,6.08,7.728395,5.41358,9.401235,12.954,,6.691358,93.184966
US_AR_05149,2020-10-28,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,4,0,1345,31,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-11,,,7.44,7.07,8.93,15.25,5.95,34.6,,9.641975,8.148148,11.783951,3.90525,,8.715278,94.830102
US_AR_05149,2020-10-29,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,2,0,1347,31,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-12,,6.45,5.69,6.83,6.07,15.94,7.21,27.33,,8.993827,5.740741,12.197531,50.83175,,7.154321,88.278949
US_AR_05149,2020-10-30,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,7,0,1354,31,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-15,,,,8.15,6.11,20.78,,22.0,,8.0,1.37037,17.54321,0.395111,,4.018519,76.102254
US_AR_05149,2020-10-31,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,9,0,1363,31,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-16,,,,,,18.43,,26.42,,8.87037,2.024691,18.277778,0.0,,5.253086,78.301218
US_AR_05149,2020-11-01,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,5,0,1368,31,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-17,,,12.9,12.34,8.41,20.75,,36.45,10.09,11.055556,3.740741,20.117284,0.112889,,3.364198,59.127563
US_AR_05149,2020-11-02,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,4,1,1372,32,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-15,,,9.89,7.52,11.08,21.36,6.72,26.9,5.93,7.839506,0.203704,17.160494,1.439333,,-0.259259,57.031689
US_AR_05149,2020-11-03,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,0,0,1372,32,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-13,,,8.34,6.53,8.7,17.77,,26.47,,10.148148,1.432099,23.432099,0.0,,4.067901,66.417079
US_AR_05149,2020-11-04,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,2,0,1374,32,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-8,,7.49,7.85,6.06,7.13,18.19,,23.54,,12.253086,3.382716,23.141975,0.0,,6.240741,67.263475
US_AR_05149,2020-11-05,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,10,0,1384,32,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-12,,,7.89,,8.64,16.91,7.51,33.44,5.26,14.5,7.240741,23.45679,0.0,,9.425926,72.304804
US_AR_05149,2020-11-06,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,12,0,1396,32,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-14,,5.34,7.63,,8.78,15.65,,31.67,,13.907407,6.820988,23.320988,0.0,,9.777778,76.538423
US_AR_05149,2020-11-07,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,8,0,1404,32,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-13,,9.64,11.34,,,17.02,8.51,34.03,,14.209877,7.376543,24.666667,0.0,,10.173611,77.003442
US_AR_05149,2020-11-08,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,7,0,1411,32,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-14,,,,11.6,9.49,20.57,10.02,24.79,,17.537037,12.240741,23.444444,0.0,,15.340278,86.760151
US_AR_05149,2020-11-09,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,7,0,1418,32,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-16,,6.33,7.07,,8.56,18.6,8.19,33.49,5.58,20.12963,14.981481,25.32716,0.338667,,17.604938,85.553386
US_AR_05149,2020-11-10,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,10,0,1428,32,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-14,,,7.25,5.73,11.45,14.51,,23.67,,20.925926,16.037037,25.530864,0.874889,,17.574074,81.320775
US_AR_05149,2020-11-11,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,24,0,1452,32,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-15,,,5.34,8.01,13.35,18.31,,23.65,5.72,12.469136,4.981481,21.259259,0.112889,,5.179012,61.361243
US_AR_05149,2020-11-12,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,11,1,1463,33,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-16,,5.83,7.39,7.78,7.39,15.94,,24.88,,9.41358,2.216049,19.932099,0.0,,3.537037,66.969673
US_AR_05149,2020-11-13,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,16,0,1479,33,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-15,,7.37,10.47,11.64,,22.11,,30.64,5.82,13.339506,8.271605,18.87037,0.762,,6.216049,62.59093
US_AR_05149,2020-11-14,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,17,0,1496,33,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-17,,,,8.87,,27.73,,27.17,11.09,14.845679,8.716049,22.765432,0.508,,9.790123,72.336449
US_AR_05149,2020-11-15,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,8,0,1504,33,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-20,,8.64,9.72,8.64,9.18,34.55,,35.09,,16.141975,8.611111,23.055556,2.286,,3.432099,42.801428
US_AR_05149,2020-11-16,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,3,0,1507,33,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-18,,8.23,9.41,10.19,,21.56,,31.36,,7.722222,-0.345679,20.314815,1.241778,,-0.549383,56.077975
US_AR_05149,2020-11-17,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,2,0,1509,33,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-18,,6.29,,,7.07,16.51,7.07,29.87,,9.802469,1.222222,20.259259,0.0,,0.796296,53.8558
US_AR_05149,2020-11-18,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,12,0,1521,33,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-12,,,6.34,9.52,8.33,22.6,,36.48,,9.376543,0.814815,20.598765,0.0,,0.567901,54.663715
US_AR_05149,2020-11-19,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,24,0,1545,33,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-17,,,12.81,10.01,,17.22,,28.83,,13.290123,5.820988,22.240741,0.0,,3.703704,53.929588
US_AR_05149,2020-11-20,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,18,0,1563,33,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-17,,,6.76,,,23.9,,43.73,,15.679012,10.753086,20.555556,0.0,,12.368056,79.060011
US_AR_05149,2020-11-21,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,11,0,1574,33,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-16,,,9.2,8.62,,30.46,,40.23,,16.419753,11.561728,22.592593,0.03175,,14.020833,85.90638
US_AR_05149,2020-11-22,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,14,0,1588,33,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-14,,,,,,18.39,,32.69,,13.808642,9.802469,18.888889,5.36575,,11.623457,86.742009
US_AR_05149,2020-11-23,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,2,0,1590,33,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-23,,,10.14,,8.21,21.73,7.73,38.15,,6.685185,0.425926,14.506173,6.067778,,3.203704,78.561739
US_AR_05149,2020-11-24,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,10,0,1600,33,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-27,,,15.38,,,21.62,,31.71,12.97,9.123457,3.160494,16.074074,0.0,,5.432099,78.044376
US_AR_05149,2020-11-25,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,17,0,1617,33,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-31,,,7.88,,,19.43,,34.13,,11.969136,7.888889,16.617284,19.2405,,8.969136,81.977734
US_AR_05149,2020-11-26,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,4,0,1621,33,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-79,,,12.92,,,19.38,,27.45,,6.888889,0.91358,17.41358,6.999111,,4.092593,82.446235
US_AR_05149,2020-11-27,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,8,0,1629,33,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-50,,8.26,8.26,8.77,,23.74,,32.52,,10.487654,5.012346,16.641975,2.229556,,7.425926,81.498944
US_AR_05149,2020-11-28,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,17,0,1646,33,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-27,,,,9.41,,17.16,,37.08,,8.419753,1.722222,14.716049,0.536222,,2.148148,64.906087
US_AR_05149,2020-11-29,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,8,0,1654,33,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-16,,,9.38,13.02,,23.44,,28.13,,5.537037,2.333333,9.345679,1.80975,,3.12963,84.694764
US_AR_05149,2020-11-30,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,3,1,1657,34,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-16,,5.78,8.09,7.32,11.95,15.03,5.39,26.2,,4.660494,0.012346,9.271605,7.732889,,-4.833333,50.267036
US_AR_05149,2020-12-01,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,10,0,1667,34,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-13,,5.83,9.71,8.16,8.16,22.92,9.32,30.69,,1.54321,-6.660494,13.160494,0.0,,-6.475309,55.417133
US_AR_05149,2020-12-02,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,14,0,1681,34,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-9,,,,9.75,10.12,25.5,5.25,34.12,,3.604938,-2.617284,10.617284,0.0,,-1.506173,69.895157
US_AR_05149,2020-12-03,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,15,0,1696,34,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-15,,,8.81,13.03,5.75,23.76,,27.98,6.51,5.882716,4.154321,8.339506,12.7635,,3.820988,86.85516
US_AR_05149,2020-12-04,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,60,0,1756,34,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-13,,,,,14.34,16.28,5.43,23.64,6.2,6.641975,3.5,11.858025,1.298222,,2.67284,75.891164
US_AR_05149,2020-12-05,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,18,1,1774,35,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-14,,,10.2,10.76,10.2,30.58,10.76,33.42,,5.432099,-1.858025,17.148148,0.028222,,0.407407,70.26557
US_AR_05149,2020-12-06,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,21,0,1795,35,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-16,,7.98,14.36,8.51,10.11,26.59,9.04,39.36,,5.876543,-0.388889,14.240741,0.0,,1.62963,74.555495
US_AR_05149,2020-12-07,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,1,0,1796,35,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-20,,,7.75,,11.63,29.08,8.14,32.57,,5.703704,-1.160494,14.462963,0.0,,0.62963,70.014585
US_AR_05149,2020-12-08,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,16,0,1812,35,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-15,,,7.17,7.96,6.37,21.89,5.97,32.64,6.77,6.401235,-1.567901,18.438272,0.0,,0.537037,66.329427
US_AR_05149,2020-12-09,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,22,0,1834,35,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-14,,,6.95,8.18,9.4,19.62,6.13,30.25,,8.04321,-0.660494,23.048611,0.0,,0.703704,60.382291
US_AR_05149,2020-12-10,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,30,0,1864,35,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-19,,,9.12,7.93,10.31,16.65,,31.32,,9.018519,-0.401235,23.388889,0.0,,1.969136,61.666693
US_AR_05149,2020-12-11,ChIJKWW2vMtHzIcRvqHbsk-N0uo,Q61317,geoId/05149,US,United States of America,AR,Arkansas,05149,Yell County,US,USA,2,24,1,1888,36,,,21509,10802,10707,2855,2980,2474,2463,2657,3023,2472,1613,972,1826615,34.998333,-93.4525,949,75.88,,,,-16,,,6.05,,6.05,17.35,,26.23,,12.376543,6.604938,18.037037,0.0,,8.416667,75.020598
