location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IA_19151,2020-09-23,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,2,0,156,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-11,35.11,44.56,18.961111,11.511111,27.211111,0.0,13.816667,72.261818
US_IA_19151,2020-09-24,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,0,0,156,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-12,21.26,31.89,19.844444,14.233333,27.938889,0.0,15.85,77.935621
US_IA_19151,2020-09-25,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,1,0,157,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-11,,24.39,21.188889,14.394444,31.555556,0.0,15.883333,71.81529
US_IA_19151,2020-09-26,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,2,0,159,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,,,29.18,20.505556,13.388889,29.933333,0.0,15.461111,72.88148
US_IA_19151,2020-09-27,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,4,0,163,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,,28.27,34.23,18.016667,13.872222,25.677778,0.0,7.455556,50.146917
US_IA_19151,2020-09-28,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,2,0,165,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-14,28.22,33.35,11.811111,8.794444,16.272222,0.108857,7.461111,74.840556
US_IA_19151,2020-09-29,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,1,0,166,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-14,,47.45,12.122222,4.811111,23.361111,0.846667,5.572222,64.591988
US_IA_19151,2020-09-30,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,2,0,168,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-7,,31.7,15.594444,11.094444,20.327778,0.127,4.083333,46.593524
US_IA_19151,2020-10-01,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,6,0,174,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-13,26.91,47.09,10.45,6.855556,15.322222,0.0,1.583333,54.468203
US_IA_19151,2020-10-02,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,3,0,177,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-9,24.85,,4.883333,-2.2,13.188889,0.0,-0.772222,66.906076
US_IA_19151,2020-10-03,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,0,0,177,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,,,42.24,8.033333,4.244444,12.288889,0.072571,2.966667,70.510706
US_IA_19151,2020-10-04,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,1,0,178,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,,37.11,,6.844444,-2.25,15.511111,0.0508,1.755556,70.08542
US_IA_19151,2020-10-05,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,0,0,178,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-12,31.76,44.99,12.894444,7.005556,23.822222,0.0,4.483333,56.714119
US_IA_19151,2020-10-06,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,2,0,180,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-11,39.94,36.08,16.3,5.761111,28.05,0.0,6.994444,54.197557
US_IA_19151,2020-10-07,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,3,0,183,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-3,23.71,36.27,17.505556,7.194444,25.883333,0.0,5.588889,45.556854
US_IA_19151,2020-10-08,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,6,0,189,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-9,27.67,27.67,13.961111,4.005556,24.461111,0.0,1.905556,44.158334
US_IA_19151,2020-10-09,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,0,0,189,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-12,,31.06,20.805556,15.577778,29.261111,0.0,11.222222,54.298463
US_IA_19151,2020-10-10,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,2,0,191,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,,,,17.088889,9.2,23.988889,0.0,7.427778,53.077851
US_IA_19151,2020-10-11,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,0,0,191,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,,,39.52,17.05,9.227778,27.744444,0.0,8.411111,56.998323
US_IA_19151,2020-10-12,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,0,0,191,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-7,25.05,31.64,14.555556,7.566667,24.605556,13.335,7.5,62.654548
US_IA_19151,2020-10-13,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,4,0,195,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-10,31.61,42.99,12.116667,7.161111,17.916667,0.7874,2.183333,50.730141
US_IA_19151,2020-10-14,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,0,0,195,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-5,37.9,,12.677778,5.272222,19.583333,0.0,3.372222,53.217131
US_IA_19151,2020-10-15,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,3,0,198,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-9,29.91,38.88,6.4,-0.894444,14.95,0.0,-2.505556,52.997282
US_IA_19151,2020-10-16,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,4,0,202,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-24,,25.95,4.472222,-1.083333,10.65,0.0,-3.4,56.668416
US_IA_19151,2020-10-17,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,0,0,202,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,,,30.44,10.644444,3.911111,18.85,0.0,-0.95,44.978618
US_IA_19151,2020-10-18,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,1,0,203,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,,,34.23,3.233333,-0.411111,8.255556,0.0,-3.777778,60.211681
US_IA_19151,2020-10-19,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,6,0,209,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-7,23.66,39.42,0.827778,-1.261111,2.972222,0.0,-3.566667,72.587929
US_IA_19151,2020-10-20,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,2,0,211,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-7,,49.68,1.455556,0.138889,4.283333,0.1016,0.683333,94.76483
US_IA_19151,2020-10-21,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,4,0,215,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-3,23.57,40.59,4.277778,1.038889,7.938889,0.5334,2.616667,89.047283
US_IA_19151,2020-10-22,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,2,0,217,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-6,,38.21,3.527778,1.288889,5.505556,0.4572,2.466667,92.836708
US_IA_19151,2020-10-23,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,2,0,219,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-6,21.38,21.38,1.183333,0.138889,2.761111,4.233333,-0.022222,91.809282
US_IA_19151,2020-10-24,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,2,0,221,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,,35.86,,-3.477778,-8.511111,0.4,0.0508,-6.466667,79.901146
US_IA_19151,2020-10-25,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,2,0,223,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,,,36.37,-2.033333,-3.777778,-0.766667,0.042333,-3.883333,87.263966
US_IA_19151,2020-10-26,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,3,0,226,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-7,18.79,48.14,-5.088889,-9.127778,-1.688889,0.4572,-7.633333,82.495399
US_IA_19151,2020-10-27,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,7,0,233,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,0,24.31,,-4.944444,-10.961111,2.027778,0.0,-8.266667,77.714853
US_IA_19151,2020-10-28,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,5,0,238,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-11,,36.08,1.6,-4.427778,12.377778,0.084667,-3.633333,68.455143
US_IA_19151,2020-10-29,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,7,0,245,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-5,32.91,35.9,1.555556,-1.677778,6.661111,0.0254,-0.972222,83.488851
US_IA_19151,2020-10-30,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,8,0,253,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-5,30.76,35.15,2.011111,-3.177778,9.988889,0.0,-1.65,76.868381
US_IA_19151,2020-10-31,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,8,0,261,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,,,31.3,7.361111,1.55,16.566667,0.0,2.033333,69.139262
US_IA_19151,2020-11-01,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,5,0,266,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,,,,2.705556,-2.894444,10.988889,0.0,-5.705556,53.989487
US_IA_19151,2020-11-02,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,7,0,273,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-10,52.86,44.73,3.477778,-4.927778,17.488889,0.0,-5.522222,51.841953
US_IA_19151,2020-11-03,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,14,0,287,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-10,21.83,39.8,10.794444,1.411111,25.344444,0.0,0.816667,50.247081
US_IA_19151,2020-11-04,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,11,0,298,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-5,24.39,20.73,12.077778,2.722222,23.55,0.028222,3.827778,57.694472
US_IA_19151,2020-11-05,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,14,0,312,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-11,45.75,30.5,12.3,2.488889,23.688889,0.0,4.583333,59.555846
US_IA_19151,2020-11-06,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,10,0,322,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-24,31.75,52.5,13.794444,5.211111,24.538889,0.0,6.194444,60.295151
US_IA_19151,2020-11-07,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,17,0,339,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,,,33.61,16.472222,11.961111,22.2,0.0,12.527778,77.649014
US_IA_19151,2020-11-08,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,19,0,358,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,,,45.25,16.544444,11.95,21.933333,0.0,11.55,72.481087
US_IA_19151,2020-11-09,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,16,0,374,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-17,26.96,40.44,14.994444,2.616667,19.611111,1.6256,12.805556,86.894144
US_IA_19151,2020-11-10,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,13,0,387,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-16,30.07,27.66,-0.144444,-2.894444,2.688889,8.805333,-0.777778,95.988217
US_IA_19151,2020-11-11,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,21,0,408,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-19,21.41,30.22,-2.15,-6.305556,4.672222,1.552222,-3.044444,93.6975
US_IA_19151,2020-11-12,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,12,0,420,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-17,,27.69,-0.530864,-4.790123,2.932099,0.0,-1.709877,91.835813
US_IA_19151,2020-11-13,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,13,0,433,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-17,,26.62,-3.972222,-10.494444,4.038889,0.169333,-6.638889,81.845411
US_IA_19151,2020-11-14,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,8,0,441,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,,,28.12,2.316667,-1.311111,8.544444,0.0,-0.955556,79.229034
US_IA_19151,2020-11-15,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,3,0,444,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,,28.58,42.03,3.366667,0.588889,6.877778,0.0,-0.744444,75.242633
US_IA_19151,2020-11-16,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,18,0,462,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-15,24.57,28.08,1.055556,-5.372222,9.961111,0.0,-2.677778,76.422727
US_IA_19151,2020-11-17,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,13,0,475,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-12,24.98,29.53,-1.033333,-7.544444,6.655556,0.0,-3.738889,82.109916
US_IA_19151,2020-11-18,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,10,0,485,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-13,25.52,29.35,5.866667,0.338889,17.255556,0.0,-1.083333,61.236328
US_IA_19151,2020-11-19,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,7,0,492,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-9,25.39,36.82,12.85,7.761111,18.694444,0.0,4.45,57.131163
US_IA_19151,2020-11-20,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,3,0,495,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-10,27.76,23.8,5.188889,0.477778,10.65,0.0,2.677778,84.076398
US_IA_19151,2020-11-21,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,12,0,507,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,,31.49,36.47,-0.666667,-7.144444,6.383333,0.0,-3.061111,83.882551
US_IA_19151,2020-11-22,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,0,0,507,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,,,,2.455556,-2.077778,8.211111,0.0,-1.172222,77.06467
US_IA_19151,2020-11-23,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,12,0,519,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-5,22.54,32.56,-2.077778,-7.994444,4.466667,0.0,-3.883333,87.602416
US_IA_19151,2020-11-24,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,25,0,544,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-9,,26.01,2.116667,1.011111,3.988889,0.719667,1.8,97.836627
US_IA_19151,2020-11-25,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,7,0,551,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-18,,32.33,2.194444,0.622222,3.583333,1.806222,1.688889,96.53295
US_IA_19151,2020-11-26,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,2,0,553,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-76,,41.01,1.511111,-1.177778,5.661111,0.1016,0.277778,91.636724
US_IA_19151,2020-11-27,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,4,0,557,2,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-50,,31.3,-0.138889,-4.783333,5.6,0.0254,-2.288889,85.529624
US_IA_19151,2020-11-28,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,0,2,557,4,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,,,29.64,2.544444,-2.25,11.672222,0.0,-1.266667,76.271845
US_IA_19151,2020-11-29,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,1,0,558,4,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,,,29.4,1.272222,-2.694444,5.694444,0.0,-2.544444,76.026262
US_IA_19151,2020-11-30,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,6,0,564,4,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-6,,36.89,-4.416667,-9.905556,1.438889,0.0,-9.038889,70.443056
US_IA_19151,2020-12-01,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,20,0,584,4,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-6,34.48,44.33,-4.738889,-11.733333,6.35,0.0,-9.688889,68.542263
US_IA_19151,2020-12-02,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,14,0,598,4,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-6,41.86,34.25,-2.466667,-9.9,7.727778,0.0,-8.077778,65.476014
US_IA_19151,2020-12-03,ChIJkceSd5OT8ocRVWzfpxjFsLk,Q485950,geoId/19151,US,United States of America,IA,Iowa,19151,Pocahontas County,US,USA,2,4,0,602,4,,,6833,3398,3435,821,883,656,676,644,1055,978,646,474,1788775,42.734444,-94.6775,376,1500,77.6,-4,19.35,27.82,-1.605556,-7.427778,6.527778,0.0,-5.016667,77.662629
