location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TN_47107,2021-05-09,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,6508,98,79,11193,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,11,30,,49,-15,-1,4.92,7.58,2.84,18.94,6.82,6.44,3.41,3.79,3.6,5.49,,9.66,4.36,4.36,4.36,4.54,7.39,4.36,,2.84,,3.41,4.73,3.79,,6.82,27.65,7.76,,11.74,,,3.79,4.54,37.69,6.44,12.31,8.14,3.6,4.73,3.6,3.79,16.616667,8.45,25.488889,0.903111,,9.216049,61.176384
US_TN_47107,2021-05-10,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,10,0,6518,98,60,11253,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,3,21,,33,-14,5,6.55,8.15,4.8,16.31,9.43,5.92,4.48,7.83,3.04,3.84,2.56,12.15,4.48,6.71,3.68,3.52,9.91,6.24,,6.08,3.84,10.07,5.76,4.8,6.08,9.59,23.66,7.51,3.04,11.03,4.16,4.0,4.48,6.39,47.96,5.6,11.03,7.67,6.24,6.08,4.16,3.68,15.972222,10.816667,21.183333,17.102667,,14.308642,87.825315
US_TN_47107,2021-05-11,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,4,0,6522,98,45,11298,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,0,30,,37,-10,1,5.44,7.09,4.29,13.69,9.89,5.44,4.29,6.59,4.45,3.3,,10.22,,5.61,2.97,5.77,8.9,4.95,4.12,5.61,3.46,11.21,3.13,3.63,12.7,10.88,24.4,5.94,4.78,10.39,2.47,7.75,4.95,6.92,39.9,5.28,8.74,4.29,4.95,4.95,3.63,3.13,14.016667,8.677778,21.716667,0.2794,,9.345679,71.706573
US_TN_47107,2021-05-12,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,6,0,6528,98,78,11376,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,3,21,,26,-15,4,6.09,8.97,3.05,16.59,8.13,7.11,5.08,6.09,4.74,3.39,,8.63,4.57,6.09,,4.4,12.7,4.91,4.06,6.09,3.56,7.28,3.72,4.57,5.92,7.79,24.38,6.26,3.89,8.13,4.74,6.43,4.74,6.09,47.4,4.57,10.16,5.59,6.94,6.6,2.54,3.72,14.227778,9.888889,19.45,1.778,,7.524691,64.48822
US_TN_47107,2021-05-13,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,6,0,6534,98,126,11502,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,0,25,,35,-12,2,4.37,6.55,4.2,17.3,8.73,6.04,5.21,7.72,3.69,3.86,3.19,7.39,3.69,6.38,4.2,5.37,11.42,3.02,3.53,7.05,,6.04,4.87,5.21,3.02,8.73,21.83,5.54,4.53,12.09,2.52,2.69,7.22,5.04,42.48,7.22,9.4,6.55,4.37,4.37,3.36,2.69,12.777778,6.272222,20.272222,0.9144,,5.271605,60.002416
US_TN_47107,2021-05-14,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,7,0,6541,98,78,11580,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-7,15,,46,-14,2,5.56,10.42,3.65,17.89,7.29,4.52,,5.91,5.21,4.34,3.13,9.55,4.86,7.99,2.95,4.17,10.25,4.52,,5.21,3.82,7.12,4.69,5.38,3.3,10.07,23.97,4.34,,10.6,3.3,5.04,5.04,7.82,39.6,4.86,9.03,4.69,4.34,,2.95,3.3,13.694444,5.35,21.977778,0.0,,4.901235,55.237453
US_TN_47107,2021-05-15,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,6541,98,94,11674,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-1,24,,,-7,-2,4.51,6.67,6.48,15.51,7.46,5.5,3.93,5.5,4.51,4.51,,9.23,5.5,6.08,3.53,5.1,7.85,4.12,3.53,4.91,5.1,,2.94,4.91,,5.3,19.63,3.93,,10.8,5.1,3.34,4.12,6.87,41.42,7.26,12.76,6.28,4.32,5.5,,,14.777778,5.688889,23.683333,0.0,,6.37037,56.881852
US_TN_47107,2021-05-16,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,6541,98,140,11814,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,1,27,,50,-11,0,4.85,8.58,5.41,18.66,10.82,6.72,3.17,5.41,4.48,3.73,4.85,11.94,4.85,7.46,4.29,5.22,8.77,2.61,,5.41,8.21,5.78,3.17,4.48,4.1,6.16,22.95,5.78,3.54,14.93,3.36,3.54,4.48,6.16,44.59,7.28,13.43,4.85,3.36,4.85,4.66,4.48,17.688889,10.844444,24.116667,0.0,,10.561728,62.543833
US_TN_47107,2021-05-17,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,18,0,6559,98,0,11814,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,4,17,,35,-10,3,5.35,7.19,4.51,21.73,7.69,4.51,4.68,6.35,5.68,3.68,,12.37,3.34,7.02,2.34,7.02,11.03,4.51,5.68,5.01,5.01,4.51,3.51,3.01,4.18,9.03,28.25,5.68,3.18,11.03,,4.51,3.85,8.86,39.28,2.67,13.87,6.35,5.18,5.35,3.68,3.01,18.005556,10.688889,24.755556,0.0,,11.808642,66.388399
US_TN_47107,2021-05-18,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,6,1,6565,99,66,11880,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,1,23,,37,-9,1,5.92,8.46,,20.48,8.97,4.06,5.25,6.26,3.89,2.88,2.54,12.19,4.57,6.43,4.91,4.23,10.83,4.06,3.55,5.08,3.38,5.42,5.08,4.23,2.37,8.63,29.28,5.92,3.72,11.17,4.4,5.92,4.57,6.6,41.97,5.08,11.17,7.45,6.09,6.26,2.71,3.22,19.572222,13.75,24.35,0.0,,13.506173,67.63389
US_TN_47107,2021-05-19,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,2,0,6567,99,97,11977,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,3,26,,20,-13,2,6.25,7.46,5.9,23.25,12.66,3.82,3.3,5.38,5.2,2.6,2.95,9.54,5.2,7.29,2.6,4.86,11.1,6.42,2.6,5.9,3.82,6.07,4.16,5.2,4.68,11.28,27.41,5.38,2.6,12.49,3.3,4.51,6.94,5.03,40.94,3.99,9.02,8.33,6.94,6.42,4.68,4.51,21.122222,16.461111,26.766667,0.056444,,14.08642,63.770591
US_TN_47107,2021-05-20,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,3,0,6570,99,110,12087,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,0,30,,30,-11,2,2.95,5.9,2.43,21.34,10.58,4.86,3.82,7.11,4.86,2.6,,9.89,5.73,6.94,3.47,4.34,5.38,4.68,4.34,7.29,3.3,4.34,5.38,5.73,3.64,10.76,25.33,6.07,2.6,9.89,2.95,6.25,5.03,5.55,41.47,5.21,10.41,7.81,4.51,3.12,4.51,3.64,21.433333,14.638889,27.655556,0.0508,,13.067901,58.543375
US_TN_47107,2021-05-21,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,-2,0,6568,99,0,12087,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-5,22,,36,-9,2,4.37,8.74,9.1,19.84,8.19,7.65,,5.64,,3.1,2.91,11.29,5.83,5.83,3.82,4.19,9.47,6.19,2.91,3.28,5.46,4.55,3.64,4.19,4.37,9.29,24.4,4.19,3.64,12.74,2.73,5.46,4.55,5.28,43.15,2.91,13.29,7.65,6.19,4.19,2.73,4.37,21.133333,12.205556,29.033333,0.0,,12.037037,55.746337
US_TN_47107,2021-05-22,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,6568,99,132,12219,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-8,31,,,2,-3,7.49,10.05,5.32,18.91,7.88,6.5,2.76,5.51,2.96,,,12.21,,6.11,,4.33,9.26,4.92,2.76,4.53,3.74,5.71,3.74,6.3,3.94,7.88,23.83,9.65,3.15,11.82,3.74,,5.71,4.73,41.56,6.3,13.39,4.73,4.73,3.94,3.94,,21.183333,12.555556,29.233333,0.0,,14.067901,63.321442
US_TN_47107,2021-05-23,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,6568,99,110,12329,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,0,22,,44,-7,0,5.86,7.42,3.32,17.57,11.52,6.64,3.52,5.66,5.66,3.71,3.71,10.35,3.12,5.86,2.93,4.69,9.96,6.83,4.69,2.73,4.3,6.25,5.27,4.49,2.93,7.62,22.46,7.22,3.52,11.13,3.12,4.88,3.52,,42.57,5.27,14.06,7.81,4.88,4.3,7.62,,22.472222,13.944444,30.35,0.0,,15.049383,62.216853
US_TN_47107,2021-05-24,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,4,0,6572,99,54,12383,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,2,14,,39,-15,4,5.66,7.96,3.01,19.27,9.2,8.13,3.89,6.54,5.13,3.18,4.07,9.37,3.71,8.31,3.71,6.37,11.49,6.01,6.01,6.19,3.71,5.66,6.01,5.66,3.89,9.02,31.48,6.54,,19.1,3.36,4.24,,5.13,47.39,5.13,11.85,10.61,4.24,7.96,3.36,3.01,22.394444,14.033333,30.777778,0.0,,14.925926,61.953417
US_TN_47107,2021-05-25,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,3,0,6575,99,41,12424,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,0,26,,26,-14,2,5.18,9.28,5.53,17.31,8.39,5.0,4.28,5.89,4.46,3.21,3.57,11.07,2.5,6.42,5.35,3.57,10.53,6.78,2.68,6.6,6.96,4.64,4.46,5.53,4.64,9.99,26.24,6.42,4.82,15.88,4.82,4.46,5.0,5.35,51.05,6.6,14.81,8.75,5.53,5.35,3.39,,23.333333,14.811111,31.394444,0.028222,,16.395062,64.31235
US_TN_47107,2021-05-26,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,4,0,6579,99,44,12468,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,3,26,,29,-15,2,5.86,7.11,4.26,19.9,8.0,6.93,3.73,7.64,4.26,2.49,,11.37,2.67,6.75,4.26,4.44,8.53,4.97,3.55,4.26,6.04,4.97,5.86,5.51,4.97,9.06,27.9,7.46,3.2,13.68,4.44,5.33,6.4,6.75,47.97,,14.21,9.77,5.51,6.4,4.62,3.55,23.722222,16.388889,30.555556,0.0254,,16.407407,63.232174
US_TN_47107,2021-05-27,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,3,0,6582,99,76,12544,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,1,26,,46,-16,4,3.91,8.53,2.67,17.77,9.24,7.11,4.8,4.62,5.86,2.67,2.49,10.84,3.91,6.04,,2.84,9.6,5.33,2.67,5.33,3.38,6.4,3.73,4.44,2.49,10.84,23.81,5.86,,13.86,4.26,5.15,6.75,7.82,40.87,4.62,11.73,9.06,5.86,7.82,,2.49,22.961111,16.383333,30.183333,0.3302,,16.728395,67.088841
US_TN_47107,2021-05-28,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,3,2,6585,101,65,12609,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-10,16,,48,-18,6,5.28,7.74,4.4,13.2,8.98,3.87,5.81,3.7,6.34,2.82,4.75,9.86,3.7,5.81,2.82,5.28,10.21,5.46,,5.98,5.1,3.52,4.58,4.58,2.64,10.03,24.64,5.81,2.64,14.61,2.82,4.93,5.46,7.22,36.96,5.63,11.26,6.69,5.98,4.58,,4.22,22.427778,18.205556,28.194444,2.483556,,18.851852,79.220949
US_TN_47107,2021-05-29,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,6585,101,76,12685,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-4,25,,,-17,0,4.11,7.43,4.5,17.59,6.25,2.93,6.06,9.38,5.28,3.52,2.74,8.21,2.93,5.67,4.11,4.5,8.99,5.47,,8.99,5.47,4.3,3.52,5.67,4.11,6.06,23.85,4.3,,12.71,,4.69,,4.3,41.05,3.52,8.8,8.01,3.52,5.28,,2.93,17.188889,13.144444,24.211111,9.652,,14.290123,81.55153
US_TN_47107,2021-05-30,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,6585,101,60,12745,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,3,28,,38,-16,1,5.25,6.41,5.25,18.85,10.88,4.47,4.47,8.36,4.66,3.3,4.66,9.33,3.3,5.05,3.3,5.05,10.3,4.86,,7.38,4.47,2.92,5.25,,3.69,9.91,24.29,5.25,4.08,14.77,5.44,4.47,3.11,5.25,42.37,7.0,13.8,7.77,4.47,6.03,4.08,3.3,13.788889,10.438889,19.911111,0.1016,,8.54321,69.46171
US_TN_47107,2021-05-31,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,6585,101,0,12745,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-10,8,,34,-63,15,5.0,5.57,4.42,14.99,9.03,5.38,2.69,5.19,3.08,,,10.76,6.34,5.57,2.69,4.61,9.03,4.61,,2.69,4.8,3.27,2.69,3.84,,8.46,21.52,4.23,3.65,11.53,5.19,4.04,5.0,7.11,40.17,5.57,13.26,7.11,2.88,4.61,3.46,4.8,15.822222,7.633333,25.85,0.0,,9.598765,65.813078
US_TN_47107,2021-06-01,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,9,0,6594,101,50,12795,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,1,29,,37,-13,3,5.53,7.78,3.63,17.46,8.47,6.22,3.8,6.39,3.63,3.28,,10.89,4.84,5.7,3.11,6.91,11.41,6.05,3.28,6.22,4.15,6.05,4.49,5.53,4.15,8.64,24.2,5.7,3.28,9.85,2.77,4.15,4.15,5.7,41.31,2.94,12.44,7.26,5.7,6.05,3.11,3.63,19.533333,11.016667,26.244444,0.0,,13.012346,65.28624
US_TN_47107,2021-06-02,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,6594,101,17,12812,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,3,26,,33,-13,4,6.22,6.91,5.53,18.49,8.64,5.36,3.46,8.81,4.67,,5.01,7.78,4.15,6.22,3.11,4.49,10.54,3.63,4.49,5.7,3.46,3.8,5.01,4.32,2.94,7.95,27.99,6.57,,11.06,4.84,6.74,5.53,4.49,49.93,5.36,11.58,7.08,4.67,5.53,2.42,3.11,19.75,15.1,25.0,0.0635,,15.364198,75.149966
US_TN_47107,2021-06-03,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,3,0,6597,101,54,12866,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-1,25,,40,-17,6,7.14,10.2,5.95,15.13,7.31,6.8,5.27,7.14,3.4,2.72,2.38,8.84,3.23,5.78,4.59,5.1,9.01,4.42,2.89,5.27,,3.91,4.42,4.93,3.74,9.35,26.85,10.71,,12.58,3.4,5.44,3.91,6.29,46.91,5.1,11.39,8.33,3.91,,3.23,3.91,20.288889,17.077778,25.077778,8.692444,,17.765432,84.874891
US_TN_47107,2021-06-04,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,6597,101,39,12905,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-8,18,,38,-14,3,4.56,7.37,2.46,16.67,8.95,4.91,3.16,5.79,2.63,3.69,2.98,8.25,2.81,4.04,3.16,6.14,8.43,4.56,3.33,4.56,5.97,4.04,5.44,4.04,3.69,11.41,23.17,6.32,,11.76,2.63,3.86,4.04,6.14,43.35,3.51,9.48,8.6,2.98,4.74,,2.63,21.338889,15.855556,28.088889,14.25575,,17.030864,75.009071
US_TN_47107,2021-06-05,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,6597,101,90,12995,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-4,28,,,0,-2,4.66,6.01,4.85,17.27,7.76,4.27,3.3,4.85,,,2.91,7.76,,6.4,4.27,4.07,8.15,,3.69,3.69,3.49,,3.3,3.88,,5.24,20.76,6.4,5.82,13.58,,3.69,,7.76,38.41,4.46,9.89,11.64,5.43,5.43,,,22.061111,15.072222,30.033333,0.0,,16.450617,69.685325
US_TN_47107,2021-06-06,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,6597,101,0,12995,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-1,18,,64,-6,0,7.14,5.67,3.48,17.2,9.15,6.22,,6.04,3.11,3.48,,9.51,3.84,5.86,5.31,3.11,7.87,4.57,4.76,5.86,4.21,5.67,,5.86,2.75,7.32,21.41,7.5,3.84,13.91,3.66,5.31,4.03,7.68,38.42,4.94,12.08,6.4,3.84,2.93,4.39,4.39,22.95,18.527778,27.833333,1.61925,,20.04321,82.97268
US_TN_47107,2021-06-07,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,-2,0,6595,101,33,13028,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-3,12,,41,-14,5,6.59,5.58,4.73,15.04,10.65,4.56,4.39,7.44,3.89,3.38,3.38,8.79,3.55,5.24,3.55,5.24,13.35,6.25,3.55,4.22,3.38,6.42,4.06,5.92,5.24,9.13,22.98,3.38,3.38,12.34,4.06,5.24,7.27,8.45,39.88,5.24,11.83,6.76,6.59,3.89,4.39,3.89,23.711111,20.983333,28.066667,3.273778,,20.839506,83.012015
US_TN_47107,2021-06-08,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,6595,101,33,13061,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-3,20,,37,-13,3,6.67,6.16,2.74,17.95,8.55,5.47,2.74,6.16,2.56,3.42,2.56,8.38,3.59,3.93,3.93,5.64,12.48,5.13,4.45,4.79,3.93,5.81,4.62,4.96,3.08,10.77,22.4,6.84,3.25,13.68,4.1,5.81,5.81,7.35,46.5,4.27,12.48,9.23,5.81,4.27,4.79,4.1,23.977778,20.138889,29.111111,4.289778,,20.555556,80.426236
US_TN_47107,2021-06-09,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,-1,0,6594,101,55,13116,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-2,18,,21,-13,4,6.21,6.38,4.31,17.25,6.55,6.9,2.93,7.93,4.66,2.42,2.59,7.76,4.31,2.42,3.1,5.0,11.38,5.17,4.31,5.52,3.97,6.55,2.93,6.55,4.48,10.35,27.77,6.04,,14.31,5.17,3.45,5.35,7.42,45.7,7.24,12.25,7.76,6.04,3.97,2.42,3.45,23.055556,19.761111,27.894444,3.217333,,20.734568,85.86647
US_TN_47107,2021-06-10,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,5,0,6599,101,43,13159,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-1,25,,34,-15,5,7.43,9.85,3.8,15.55,7.95,7.6,3.63,7.78,3.28,2.59,3.28,8.47,6.39,4.32,3.46,5.36,11.23,7.43,2.77,3.28,3.11,5.53,2.77,2.94,3.46,11.92,24.54,3.8,2.94,11.23,,3.28,3.8,7.95,45.62,4.67,12.62,9.16,5.01,5.01,,4.15,23.011111,20.072222,27.277778,1.016,,20.641975,85.712383
US_TN_47107,2021-06-11,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,13,0,6612,101,0,13159,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-10,11,,38,-13,4,7.52,5.77,4.72,13.29,5.42,5.59,4.02,6.82,3.15,,,6.47,4.2,4.89,4.55,4.72,12.41,5.25,2.97,5.25,,6.99,3.67,5.25,2.8,9.27,21.16,6.64,,9.62,4.55,4.2,5.94,7.34,40.21,4.72,10.14,8.22,4.89,2.62,2.45,2.45,23.011111,21.072222,27.772222,5.644444,,21.141975,88.57132
US_TN_47107,2021-06-12,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,6612,101,58,13217,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-6,28,,,-3,-2,4.05,7.34,6.95,16.99,5.21,6.57,4.63,6.57,4.44,2.9,3.28,10.23,5.21,5.79,3.28,3.67,8.88,5.21,3.67,4.05,3.28,6.76,4.44,3.48,4.05,11.59,29.93,7.53,5.02,13.13,3.86,5.99,3.67,4.44,48.08,6.18,11.78,7.92,5.02,5.41,4.05,4.05,24.833333,20.211111,30.977778,7.902222,,20.882716,78.066581
US_TN_47107,2021-06-13,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,6612,101,54,13271,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,2,25,,75,-3,-1,5.76,5.56,5.76,16.31,10.36,6.91,3.45,7.29,4.22,3.45,4.03,9.21,,4.22,4.41,4.6,11.89,3.07,4.41,6.14,,3.84,3.84,4.22,,8.44,27.05,5.76,4.22,11.89,4.03,3.45,3.84,4.8,41.06,5.56,11.32,9.78,6.14,5.37,,,23.977778,17.477778,31.844444,1.298222,,19.098765,73.248717
