location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18131,2021-08-31,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,9,0,1429,50,8,4712,0,0,1,2,1,0,1,2,1,1,2,14,36,74,45,212,185,209,227,180,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,6,648,773,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-8,13.27,26.53,41.27,21.216049,15.030864,27.703704,0.0,,15.901235,71.824349
US_IN_18131,2021-09-01,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,16,0,1445,50,8,4720,0,0,1,5,0,2,2,4,0,2,2,14,37,79,45,214,187,213,227,182,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,11,5,659,778,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-12,12.33,38.52,36.98,21.116667,16.883333,25.627778,0.0,,14.283333,65.704644
US_IN_18131,2021-09-02,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,10,0,1455,50,33,4753,0,0,2,1,0,0,4,0,0,2,2,14,39,80,45,214,191,213,227,184,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,9,660,787,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-11,13.71,35.04,31.99,18.685185,11.524691,25.462963,0.0,,12.0,65.246997
US_IN_18131,2021-09-03,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,13,0,1468,50,5,4758,0,0,1,2,1,2,1,2,2,0,2,14,40,82,46,216,192,215,229,184,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,7,666,794,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-20,,41.49,39.93,18.160494,11.919753,25.234568,0.03175,,12.432099,69.413376
US_IN_18131,2021-09-04,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,8,0,1476,50,25,4783,0,0,0,2,0,3,0,0,3,0,2,14,40,84,46,219,192,215,232,184,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,6,668,800,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-32,16.11,29.53,33.11,19.333333,16.308642,23.277778,0.762,,15.425926,78.330372
US_IN_18131,2021-09-05,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,1,0,1477,50,0,4783,0,0,0,1,0,0,0,0,0,0,2,14,40,85,46,219,192,215,232,184,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,668,801,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,20.93,27.04,27.91,20.907407,14.722222,26.858025,1.524,,14.851852,68.388969
US_IN_18131,2021-09-06,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,1,0,1478,50,0,4783,0,0,0,1,0,0,0,0,0,0,2,14,40,86,46,219,192,215,232,184,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,668,802,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-72,,23.26,30.15,19.907407,12.987654,27.253086,0.0,,12.876543,64.211426
US_IN_18131,2021-09-07,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,14,0,1492,50,8,4791,0,0,2,1,1,1,4,0,3,0,2,14,42,87,47,220,196,215,235,184,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,9,5,677,807,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-10,27.3,28.77,36.89,21.345679,13.839506,30.790123,0.5715,,15.006173,67.242187
US_IN_18131,2021-09-08,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,9,0,1501,50,3,4794,0,0,0,0,0,0,4,3,2,0,2,14,42,87,47,220,200,218,237,184,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,3,683,810,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-6,17.77,43.28,42.5,20.691358,14.938272,26.938272,0.435429,,13.567901,64.251057
US_IN_18131,2021-09-09,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,4,0,1505,50,1,4795,1,0,1,0,0,0,1,0,0,0,3,14,43,87,47,220,201,218,237,184,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,685,812,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-8,,21.51,41.48,17.844444,11.6,24.183333,0.0,,11.605556,66.983214
US_IN_18131,2021-09-10,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,38,0,1543,50,12,4807,0,1,0,4,0,4,11,6,8,0,3,15,43,91,47,224,212,224,245,184,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,24,14,709,826,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-7,13.84,28.44,39.97,17.061111,9.861111,26.138889,0.0,,10.888889,67.075713
US_IN_18131,2021-09-11,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,5,0,1548,50,21,4828,0,0,0,0,0,0,0,2,2,1,3,15,43,91,47,224,212,226,247,185,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,2,712,828,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,17.38,23.46,37.36,20.9,14.033333,29.177778,0.0,,14.305556,66.082574
US_IN_18131,2021-09-12,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,1,0,1549,50,22,4850,0,0,0,0,0,0,0,0,1,0,3,15,43,91,47,224,212,226,248,185,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,712,829,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,,25.34,48.93,24.905556,19.744444,31.283333,0.0,,17.122222,62.041704
US_IN_18131,2021-09-13,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,16,0,1565,50,0,4850,0,0,1,1,0,5,3,2,3,1,3,15,44,92,47,229,215,228,251,186,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,11,5,723,834,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-4,19.23,26.63,42.16,23.938889,18.727778,31.294444,0.0,,17.794444,68.681187
US_IN_18131,2021-09-14,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,16,0,1581,50,10,4860,0,0,0,4,1,1,1,4,0,3,3,15,44,96,48,230,216,232,251,189,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,9,7,732,841,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-3,14.94,23.16,38.84,24.872222,20.083333,32.0,0.0,,18.411111,67.428804
US_IN_18131,2021-09-15,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,15,0,1596,50,7,4867,0,0,2,0,0,4,3,3,1,1,3,15,46,96,48,234,219,235,252,190,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,7,740,848,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-6,15.93,35.65,50.81,20.466667,15.694444,25.6,0.338667,,14.594444,69.170365
US_IN_18131,2021-09-16,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,11,0,1607,50,14,4881,0,0,1,1,0,2,1,1,2,2,3,15,47,97,48,236,220,236,254,192,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,4,747,852,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-8,,30.72,43.77,18.037037,9.635802,27.746914,0.0,,10.462963,61.315741
US_IN_18131,2021-09-17,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,35,1,1642,51,3,4884,1,2,4,2,0,7,10,2,4,1,4,17,51,99,48,243,230,238,258,193,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,28,7,775,859,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-13,12.04,23.32,33.86,22.311111,14.133333,31.005556,0.0,,15.05,63.750466
US_IN_18131,2021-09-18,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,5,0,1647,51,19,4903,0,0,0,0,0,1,1,1,0,2,4,17,51,99,48,244,231,239,258,195,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,4,776,863,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,15.19,17.87,22.33,22.994444,17.5,30.466667,0.112889,,16.95,68.807435
US_IN_18131,2021-09-19,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,3,0,1650,51,10,4913,0,0,0,1,0,0,0,0,2,0,4,17,51,100,48,244,231,239,260,195,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,,779,863,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,13.34,36.68,38.35,23.016667,16.111111,32.266667,0.0,,16.1,65.127013
US_IN_18131,2021-09-20,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,22,0,1672,51,8,4921,1,1,3,1,0,5,2,2,5,2,5,18,54,101,48,249,233,241,265,197,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,14,787,877,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-4,16.12,24.18,42.98,22.805556,19.522222,28.066667,3.1496,,19.033333,79.369033
US_IN_18131,2021-09-21,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,13,0,1685,51,6,4927,0,0,1,3,1,2,1,2,2,1,5,18,55,104,49,251,234,243,267,198,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,7,793,884,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-8,11.57,12.29,39.04,20.472222,15.983333,22.916667,4.1148,,18.555556,88.84681
US_IN_18131,2021-09-22,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,11,0,1696,51,10,4937,0,1,1,2,0,1,2,1,1,1,5,19,56,106,49,252,236,244,268,199,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,3,801,887,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-7,11.69,24.84,37.98,13.527778,11.538889,17.2,10.3632,,11.472222,87.754479
US_IN_18131,2021-09-23,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,4,0,1700,51,6,4943,0,0,0,0,0,1,2,0,0,0,5,19,56,106,49,253,238,244,268,199,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,803,889,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-6,11.7,20.48,39.5,12.95,9.611111,16.377778,6.646333,,7.955556,71.993648
US_IN_18131,2021-09-24,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,6,0,1706,51,9,4952,1,0,2,0,0,1,0,1,1,0,6,19,58,106,49,254,238,245,269,199,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,3,806,892,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-6,18.69,24.92,38.94,14.494444,7.227778,24.711111,0.7112,,6.622222,59.304511
US_IN_18131,2021-09-25,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,6,0,1712,51,2,4954,0,0,0,2,0,0,2,1,1,0,6,19,58,108,49,254,240,246,270,199,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,4,808,896,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,16.47,22.54,23.41,16.455556,9.905556,21.738889,4.0132,,8.566667,59.644907
US_IN_18131,2021-09-26,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,1,0,1713,51,11,4965,0,0,0,0,0,0,1,0,0,0,6,19,58,108,49,254,241,246,270,199,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,808,897,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,16.04,29.68,40.1,16.5,9.233333,26.555556,0.0,,6.344444,51.329078
US_IN_18131,2021-09-27,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,8,0,1721,51,6,4971,0,0,2,2,0,1,2,0,1,0,6,19,60,110,49,255,243,246,271,199,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,6,810,903,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-3,20.11,24.42,34.48,22.011111,16.388889,30.577778,0.0,,11.25,50.517962
US_IN_18131,2021-09-28,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,4,0,1725,51,0,4971,0,0,0,1,0,1,1,0,0,0,6,19,60,111,49,256,244,246,271,199,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,811,906,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-3,11.85,24.39,38.33,19.233333,13.316667,26.422222,0.0,,13.95,71.577266
US_IN_18131,2021-09-29,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,6,0,1731,51,0,4971,1,0,0,1,0,0,1,1,1,1,7,19,60,112,49,256,245,247,272,200,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,5,812,911,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-5,,25.03,46.48,17.705556,10.072222,27.455556,0.0,,10.655556,63.407448
US_IN_18131,2021-09-30,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,8,0,1739,51,3,4974,0,0,1,2,0,0,2,0,1,2,7,19,61,114,49,256,247,247,273,202,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,2,818,913,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-3,12.44,30.0,34.4,18.761111,11.594444,26.394444,0.0,,10.188889,58.398525
US_IN_18131,2021-10-01,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,7,0,1746,51,5,4979,0,0,0,0,0,3,0,1,0,1,7,19,61,114,49,259,247,248,273,203,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,3,822,916,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-8,,31.97,48.69,19.222222,11.944444,28.094444,0.0,,11.038889,59.65236
US_IN_18131,2021-10-02,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,4,0,1750,51,15,4994,0,0,0,0,0,0,1,1,0,1,7,19,61,114,49,259,248,249,273,204,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,,825,916,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,19.02,23.16,33.91,18.816667,14.144444,24.505556,0.4445,,14.227778,74.850387
US_IN_18131,2021-10-03,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,3,0,1753,51,10,5004,0,0,0,0,0,0,2,1,0,0,7,19,61,114,49,259,250,250,273,204,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,827,917,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,17.65,24.07,47.34,19.844444,16.9,23.75,12.9032,,18.566667,92.37821
US_IN_18131,2021-10-04,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,8,0,1761,51,10,5014,0,0,0,1,0,1,2,1,2,0,7,19,61,115,49,260,252,251,275,204,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,6,829,923,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-3,13.34,20.68,48.02,18.433333,15.822222,22.122222,6.7056,,16.988889,91.42177
US_IN_18131,2021-10-05,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,9,1,1770,52,2,5016,0,0,0,1,0,1,1,2,2,0,7,19,61,116,49,261,253,253,277,204,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,5,833,928,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-4,21.08,23.18,54.1,18.905556,16.672222,22.816667,1.0668,,16.972222,88.605081
US_IN_18131,2021-10-06,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,6,0,1776,52,3,5019,0,0,0,1,0,0,0,3,0,0,7,19,61,117,49,261,253,256,277,204,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,4,835,932,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-2,12.22,33.05,34.49,18.75,16.955556,21.577778,0.1016,,16.811111,88.539934
US_IN_18131,2021-10-07,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,2,0,1778,52,3,5022,0,0,0,0,0,1,0,0,1,0,7,19,61,117,49,262,253,256,278,204,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,837,932,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-5,10.44,29.22,45.92,20.072222,17.6,24.761111,4.064,,17.494444,85.183356
US_IN_18131,2021-10-08,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,7,0,1785,52,15,5037,0,0,0,0,0,0,1,1,3,2,7,19,61,117,49,262,254,257,281,206,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,1,843,933,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-8,,27.27,37.76,19.161111,15.855556,23.638889,0.508,,16.711111,85.809835
US_IN_18131,2021-10-09,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,6,0,1791,52,11,5048,0,0,0,0,1,1,0,2,1,1,7,19,61,117,50,263,254,259,282,207,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,3,846,936,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,,15.63,49.49,19.45,14.005556,27.016667,1.487714,,15.461111,77.981451
US_IN_18131,2021-10-10,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,4,0,1795,52,0,5048,0,0,0,1,0,1,1,0,0,1,7,19,61,118,50,264,255,259,282,208,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,848,938,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,17.68,19.36,36.2,22.844444,19.461111,28.666667,0.169333,,17.377778,71.385831
US_IN_18131,2021-10-11,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,11,1,1806,53,0,5048,0,0,1,0,0,2,1,2,3,0,7,19,62,118,50,266,256,261,285,208,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,4,855,942,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-3,11.5,30.43,34.49,22.633333,17.144444,27.05,2.0955,,17.611111,73.326896
US_IN_18131,2021-10-12,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,7,0,1813,53,2,5050,0,0,0,0,0,2,0,1,1,2,7,19,62,118,50,268,256,262,286,210,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,4,858,946,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-1,14.56,28.39,26.94,16.95,15.111111,21.483333,15.1384,,15.4,90.662315
US_IN_18131,2021-10-13,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,7,0,1820,53,5,5055,0,0,1,1,0,0,2,0,1,1,7,19,63,119,50,268,258,262,287,211,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,2,863,948,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-5,16.03,29.88,45.91,16.033333,10.072222,23.4,0.9144,,12.661111,80.480476
US_IN_18131,2021-10-14,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,4,1,1824,54,6,5061,0,0,1,0,0,0,0,2,0,1,7,19,64,119,50,268,258,264,287,212,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,1,866,949,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-8,13.54,24.95,44.91,19.455556,14.655556,23.188889,2.4384,,17.655556,89.384286
