location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_ME_23027,2021-06-13,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,3,0,1046,21,164,20897,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,,,,-11,,2.61,3.06,2.72,8.4,4.2,2.27,2.27,2.04,3.18,,1.7,1.59,2.61,3.52,3.18,2.04,1.59,1.93,2.04,1.93,,3.29,10.67,2.5,,7.26,,1.59,1.7,17.94,2.84,10.1,3.86,1.82,1.59,,18.208333,7.743056,27.131944,0.0,,9.972222,58.522719
US_ME_23027,2021-06-14,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,1,0,1047,21,0,20897,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,,25,,-26,2,2.31,3.61,2.31,11.44,4.32,3.11,3.41,,2.91,2.61,2.71,,1.91,3.61,2.41,2.21,1.5,2.11,1.71,1.81,,4.92,12.34,3.81,1.81,8.33,2.61,1.71,2.71,21.37,3.31,11.24,4.01,2.01,2.41,,17.520833,9.923611,26.243056,0.0,,12.453704,72.980752
US_ME_23027,2021-06-15,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,1047,21,169,21066,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,36,34,,-26,4,1.85,4.38,2.43,6.81,4.38,3.7,3.31,,4.09,1.56,2.53,1.75,3.02,5.06,1.36,3.79,2.43,,1.75,1.85,2.14,2.73,13.23,4.18,,6.23,2.92,2.24,3.02,20.82,2.73,8.27,4.57,2.24,2.14,2.63,16.104167,13.263889,20.409722,1.68275,,15.296296,93.714055
US_ME_23027,2021-06-16,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,1047,21,15,21081,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,54,28,,-21,2,,2.65,2.86,7.64,3.92,3.92,4.46,2.12,3.29,1.49,1.59,1.91,,4.46,2.33,2.23,2.02,1.8,1.91,,,4.67,10.5,1.8,,6.05,2.76,2.12,1.59,19.62,2.02,8.27,3.92,,1.59,2.44,17.354167,13.020833,22.069444,0.66675,,10.324074,62.802442
US_ME_23027,2021-06-17,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,1,0,1048,21,256,21337,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,42,,,-22,0,2.48,3.71,2.89,9.08,3.71,1.96,3.61,1.44,3.1,2.27,2.27,,1.55,4.85,1.96,3.3,2.17,2.58,1.65,,1.86,3.92,13.72,2.37,1.86,4.95,1.96,2.17,3.71,17.85,2.58,9.7,3.2,1.96,1.75,,16.881944,8.541667,23.576389,0.0,,7.027778,52.623869
US_ME_23027,2021-06-18,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,1,0,1049,21,95,21432,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,45,26,,-28,0,1.83,3.12,4.09,8.39,2.26,3.01,3.12,,3.66,1.72,2.48,1.72,1.61,4.63,2.04,,1.83,2.04,1.83,1.94,,3.34,12.91,4.41,1.51,5.06,3.12,1.61,2.04,19.91,2.04,8.82,2.04,2.48,,,17.902778,8.381944,25.555556,0.0,,9.231481,57.381855
US_ME_23027,2021-06-19,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,1049,21,76,21508,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,47,33,,-13,,2.69,4.73,2.04,7.41,3.76,2.26,2.15,3.87,3.98,,2.47,1.72,3.22,4.3,1.93,2.79,1.5,1.61,,,,2.47,9.99,3.54,1.93,5.8,,,2.15,18.05,2.47,8.38,3.22,2.47,2.04,,19.208333,13.6875,25.25,0.653143,,14.962963,77.038823
US_ME_23027,2021-06-20,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,1049,21,6,21514,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,,,,-10,,3.04,3.27,2.25,9.24,3.83,3.38,2.37,,4.62,3.38,2.48,1.58,2.93,4.06,2.03,2.59,,1.69,,1.92,,2.25,13.41,1.8,,7.44,1.58,1.69,3.15,22.42,3.04,10.48,3.27,1.69,1.8,1.58,21.104167,13.888889,28.340278,2.159,,13.953704,62.700131
US_ME_23027,2021-06-21,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,1049,21,9,21523,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,,22,,-27,1,3.68,3.08,2.58,9.84,2.29,4.37,3.18,1.49,2.98,1.69,1.89,1.49,,5.47,2.19,3.68,2.38,2.09,1.39,,,3.28,12.42,3.38,,6.96,1.89,2.19,1.89,22.46,3.98,9.24,3.58,2.19,1.39,2.38,20.027778,13.402778,28.5,0.03175,,16.842593,82.129838
US_ME_23027,2021-06-22,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,1049,21,116,21639,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,38,31,,-27,4,2.24,3.12,2.53,7.8,3.51,3.9,2.63,2.05,4.29,,2.92,,2.24,4.58,2.92,3.51,2.53,1.46,1.56,2.24,,4.58,12.67,3.12,,6.14,1.85,2.83,2.83,19.98,2.05,11.21,3.12,1.56,2.34,2.73,20.173611,14.319444,26.625,0.435429,,18.462963,89.112971
US_ME_23027,2021-06-23,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,1049,21,38,21677,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,60,32,,-22,2,1.65,3.19,,7.42,4.54,1.65,3.4,1.65,3.71,1.65,2.58,1.65,,4.12,2.06,3.09,,2.37,2.27,2.58,1.65,4.43,10.93,3.5,1.85,6.6,2.17,3.09,4.33,20.41,3.09,8.14,2.99,2.17,3.4,1.75,16.104167,11.097222,25.0625,6.985,,8.990741,62.361379
US_ME_23027,2021-06-24,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,1049,21,43,21720,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,48,,,-23,0,2.57,2.99,2.16,6.38,3.5,3.29,2.68,1.44,3.5,2.27,1.65,2.47,3.09,5.97,2.37,2.88,1.44,,,2.37,1.65,2.99,10.5,2.47,,6.49,3.5,2.68,2.78,18.12,2.16,6.9,2.68,3.4,1.85,1.44,15.868056,7.3125,23.145833,0.4445,,9.111111,64.510413
US_ME_23027,2021-06-25,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,1049,21,30,21750,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,33,21,,-28,3,1.64,3.58,2.45,7.16,3.89,1.94,2.45,2.04,3.99,1.74,2.56,2.56,2.86,4.19,,2.35,,1.64,,2.15,1.94,3.99,10.84,3.58,1.53,4.7,2.97,2.04,,19.12,2.15,8.18,3.58,1.64,2.66,2.56,14.256944,7.604167,22.048611,0.22225,,12.712963,90.340734
US_ME_23027,2021-06-26,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,1049,21,34,21784,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,67,33,,-3,,,3.41,2.42,6.71,3.19,2.53,2.53,,2.64,2.75,1.54,1.87,1.87,3.52,2.75,2.64,,,1.87,2.2,,2.2,13.41,1.98,1.54,5.17,,1.65,2.09,17.15,2.86,8.36,3.63,,,1.87,18.666667,11.865079,23.595238,1.632857,,17.222222,90.445366
US_ME_23027,2021-06-27,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,1049,21,7,21791,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,,,,-1,,2.38,3.46,,9.07,3.56,2.59,3.02,,3.24,1.73,2.27,,2.92,3.35,3.02,3.13,2.81,2.48,1.62,1.94,1.94,5.08,10.26,1.94,2.59,6.91,1.62,2.05,3.02,19.88,3.02,10.05,4.32,2.81,,,23.507937,16.97619,28.801587,0.145143,,20.022222,80.181437
US_ME_23027,2021-06-28,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,1,0,1050,21,22,21813,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,,27,,-27,0,2.6,4.7,2.9,9.61,4.3,2.5,2.8,1.4,4.5,3.5,2.5,,2.4,4.6,2.1,2.9,2.6,1.9,,2.2,,3.4,14.21,3.1,,8.1,,2.7,3.7,16.91,2.8,9.21,3.1,2.3,2.8,,26.198413,19.634921,32.928571,0.0,,21.266667,74.055909
US_ME_23027,2021-06-29,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,2,0,1052,21,80,21893,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,49,36,,-28,0,2.26,2.56,2.16,6.39,2.85,3.54,2.56,,2.95,1.87,2.46,1.87,2.26,5.7,2.46,,1.48,2.06,,2.06,,5.11,16.91,3.15,3.05,7.37,2.56,1.38,1.48,19.57,4.62,11.5,4.42,2.95,2.65,2.56,26.81746,20.007937,33.309524,1.778,,20.955556,68.981857
US_ME_23027,2021-06-30,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,1052,21,36,21929,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,59,30,,-22,2,2.9,4.73,2.51,8.6,4.73,2.8,3.28,1.74,5.41,1.54,2.99,,1.64,5.89,2.7,1.83,,1.93,,3.28,,3.67,14.78,5.12,,7.24,1.74,2.22,2.7,20.28,2.99,8.11,3.28,2.9,2.61,1.35,25.468254,20.015873,32.769841,0.0,,20.7,74.043138
US_ME_23027,2021-07-01,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,1052,21,222,22151,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,69,,,-23,0,,2.88,2.58,6.66,4.77,2.38,1.89,1.59,5.26,,,1.49,2.19,4.57,2.58,2.29,,1.89,2.09,2.29,1.99,3.97,12.62,3.58,1.59,7.45,2.38,3.08,4.07,19.07,3.18,9.14,4.67,1.89,1.49,1.69,22.888889,20.368056,28.965278,2.6035,,17.675926,72.334961
US_ME_23027,2021-07-02,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,1052,21,126,22277,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,43,30,,-32,4,3.39,3.39,2.32,7.36,3.97,2.9,2.32,1.84,2.71,2.61,1.65,1.65,2.42,3.48,2.13,1.84,1.74,2.13,1.94,,,3.87,11.52,2.13,,5.23,2.52,,1.55,18.68,3.29,8.71,4.07,1.65,1.45,1.45,15.277778,12.569444,23.3125,5.6515,,13.314815,87.824347
US_ME_23027,2021-07-03,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,1052,21,57,22334,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,57,46,,-2,,2.9,2.38,3.84,7.26,2.9,2.7,2.38,,3.73,1.97,1.76,2.07,1.76,3.94,3.32,3.11,,2.18,2.59,2.7,,1.45,15.14,3.42,,4.98,1.76,2.49,2.28,19.8,1.55,6.95,4.04,2.49,1.87,1.76,13.875,12.368056,16.555556,1.016,,11.444444,85.094245
US_ME_23027,2021-07-04,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,1052,21,2,22336,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,,,,-15,,2.59,1.73,2.5,5.66,2.3,2.88,2.11,,4.13,1.63,2.02,1.92,2.11,4.61,2.88,2.69,1.63,1.82,2.3,2.78,,2.59,12.77,2.3,,5.18,,2.5,2.3,19.68,2.4,5.38,3.65,2.88,2.21,1.82,12.965278,11.854167,15.166667,17.199429,,12.212963,94.696165
US_ME_23027,2021-07-05,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,1052,21,0,22336,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,,44,,-63,5,3.16,2.44,3.05,6.62,2.75,3.56,,,3.67,2.65,,2.65,1.93,4.58,3.16,3.36,1.93,,,2.65,,2.04,10.79,2.04,1.43,6.41,2.34,1.63,3.46,17.21,2.44,7.84,2.85,2.34,2.04,,15.270833,8.111111,22.930556,8.22325,,10.564815,73.803903
US_ME_23027,2021-07-06,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,1052,21,4,22340,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,68,45,,-29,3,1.59,3.47,1.97,6.28,4.59,3.94,2.34,2.72,3.94,2.81,1.88,1.59,2.34,5.34,3.0,3.47,2.62,2.25,1.97,1.69,2.25,4.12,13.5,2.91,,6.09,2.62,2.62,3.47,17.53,3.75,6.84,2.72,2.72,1.78,1.41,19.361111,9.576389,26.576389,0.0,,17.537037,87.62445
US_ME_23027,2021-07-07,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,1052,21,36,22376,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,77,37,,-22,3,2.57,3.81,2.19,7.04,4.19,3.43,2.38,1.62,4.28,2.28,2.38,,2.0,5.24,2.67,1.71,,1.33,1.71,1.81,1.43,2.48,11.42,2.85,,5.33,2.09,2.19,1.62,20.46,4.57,8.38,3.9,1.9,,2.48,22.076389,15.895833,26.770833,0.0635,,15.518519,65.918559
US_ME_23027,2021-07-08,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,1,0,1053,21,14,22390,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,64,,,-23,2,2.11,2.48,2.57,5.23,4.04,4.04,2.29,1.47,4.04,1.56,2.11,1.38,1.28,4.77,1.74,1.83,,2.57,1.38,2.11,1.65,3.21,12.75,3.3,,5.41,1.83,2.57,2.57,21.55,1.93,6.6,3.12,1.83,2.02,,17.104167,14.055556,25.201389,0.0635,,11.148148,67.640366
US_ME_23027,2021-07-09,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,1,0,1054,21,26,22416,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,26,16,,-32,9,2.48,2.94,2.2,6.7,5.23,3.76,3.67,,3.95,1.65,2.02,,2.48,6.06,2.57,1.93,2.48,1.93,1.84,2.02,1.65,2.94,11.2,3.49,2.02,4.87,2.66,,2.39,19.28,2.94,5.78,2.11,2.66,2.2,1.56,16.465278,13.888889,19.652778,2.413,,16.157407,97.583166
US_ME_23027,2021-07-10,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,1054,21,26,22442,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,68,53,,-3,,2.41,3.17,2.08,6.79,5.58,2.63,,2.41,4.38,2.3,,,2.19,4.82,2.52,2.19,2.74,3.28,3.39,1.53,2.63,2.52,10.4,3.61,,5.04,,1.75,2.3,19.92,2.3,7.01,4.05,2.19,,,19.708333,14.277778,24.875,46.4185,,15.111111,73.914499
US_ME_23027,2021-07-11,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,1054,21,0,22442,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,,,,-1,,2.9,2.48,3.11,7.77,3.31,2.38,2.69,1.76,3.52,1.45,1.66,1.66,1.45,2.8,1.76,2.17,2.17,1.97,2.48,3.0,1.55,3.11,11.8,2.59,,4.76,1.76,2.8,,19.36,2.28,7.04,4.45,2.17,2.38,,18.944444,11.756944,26.180556,0.0,,14.712963,75.487671
US_ME_23027,2021-07-12,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,1054,21,4,22446,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,,38,,-26,1,1.71,2.57,2.95,7.51,4.38,2.28,1.71,1.81,3.71,2.19,3.14,1.52,2.38,4.95,2.19,3.9,1.9,2.0,1.62,1.9,,3.33,11.98,4.18,,6.09,1.52,2.0,2.09,20.36,1.9,7.13,3.04,2.47,2.57,1.33,20.381944,12.861111,25.590278,0.28575,,17.009259,81.023377
US_ME_23027,2021-07-13,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,5,0,1059,21,54,22500,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,56,47,,-23,2,2.88,4.23,1.73,7.69,4.9,3.17,2.5,2.98,4.23,1.92,2.6,1.92,3.46,5.96,1.83,3.17,2.31,2.6,1.35,2.02,1.63,3.46,13.17,3.08,2.6,5.19,3.65,1.83,2.21,19.8,2.21,5.86,3.85,2.31,2.02,,17.784722,13.319444,24.368056,0.03175,,14.925926,82.359143
US_ME_23027,2021-07-14,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,4,0,1063,21,13,22513,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,56,33,,-21,4,2.64,4.52,1.6,6.03,4.52,3.29,2.92,,3.58,1.51,2.07,,2.35,5.65,1.7,3.11,2.07,1.7,,2.26,,3.48,12.99,4.14,1.98,4.33,3.2,2.07,3.29,19.68,2.54,6.21,3.2,1.32,2.45,1.32,17.347222,14.055556,21.375,0.254,,16.138889,91.513845
US_ME_23027,2021-07-15,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,2,0,1065,21,28,22541,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,57,,,-19,0,2.23,2.33,2.33,6.11,4.56,2.91,2.13,2.33,4.36,1.94,3.01,,2.62,4.95,2.62,2.04,2.23,1.65,,2.62,,3.98,12.89,2.52,,4.65,2.33,2.13,2.13,18.32,2.71,6.3,4.56,1.65,,1.94,20.347222,15.743056,25.826389,1.3335,,19.222222,91.058275
US_ME_23027,2021-07-16,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,2,0,1067,21,27,22568,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,38,34,,-28,3,2.79,3.17,2.5,6.64,4.14,2.98,2.4,2.02,4.33,1.35,1.44,1.64,2.12,4.62,1.83,1.92,1.92,2.31,1.83,2.31,,3.27,14.72,3.37,2.02,4.62,3.46,2.12,2.12,19.33,2.69,6.54,2.98,1.64,2.21,1.54,21.701389,17.305556,28.555556,0.0,,19.731481,86.577169
US_ME_23027,2021-07-17,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,1,0,1068,21,52,22620,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,53,41,,-3,,2.07,2.9,3.52,6.0,3.72,2.17,2.69,,3.52,,1.66,,2.59,3.41,1.66,,,2.07,,1.45,,3.1,12.93,3.93,,6.1,,2.27,2.17,18.51,3.21,6.1,4.45,1.97,2.59,,20.618056,16.777778,27.722222,2.2225,,16.787037,77.541663
US_ME_23027,2021-07-18,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,1068,21,2,22622,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,,,,-12,,2.47,3.32,2.37,5.79,3.23,1.52,2.85,,4.08,1.33,4.08,2.09,2.18,2.56,1.33,1.71,1.99,2.94,1.71,2.75,2.09,3.32,13.86,3.89,1.33,5.7,,2.37,2.09,18.61,2.94,5.13,3.32,1.33,,1.42,18.298611,16.222222,23.368056,3.71475,,17.416667,94.495813
US_ME_23027,2021-07-19,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,1068,21,6,22628,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,,34,,-25,2,2.15,5.51,2.06,7.2,4.39,3.36,3.08,1.31,3.83,2.71,1.68,,4.77,5.79,2.06,2.9,1.5,1.68,2.06,2.24,1.5,4.3,13.64,2.62,1.77,5.51,2.52,1.96,2.15,19.81,2.62,8.5,3.83,2.9,2.15,1.68,18.305556,16.423611,20.881944,12.85875,,17.722222,94.821595
US_ME_23027,2021-07-20,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,4,0,1072,21,0,22628,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,60,45,,-24,2,2.91,3.56,3.38,7.5,3.56,2.91,3.0,1.41,2.91,2.16,1.69,,2.72,3.56,2.35,2.06,1.5,3.38,,1.59,2.16,3.94,11.63,4.6,2.16,5.54,2.35,1.97,2.63,20.36,2.35,6.0,2.44,3.28,3.38,1.31,20.854167,16.486111,26.972222,0.03175,,18.824074,85.352622
US_ME_23027,2021-07-21,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,1072,21,43,22671,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,67,32,,-21,4,2.51,3.44,2.42,8.17,3.81,3.25,3.16,1.58,3.81,3.16,1.95,2.23,3.06,5.39,2.23,3.16,,,1.58,2.14,,2.88,12.54,2.88,2.51,4.46,2.79,2.32,4.18,22.47,1.86,4.92,3.9,2.88,1.86,1.95,19.534722,16.534722,26.013889,0.889,,18.305556,89.555999
US_ME_23027,2021-07-22,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,5,0,1077,21,20,22691,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,69,,,-18,-1,3.1,3.3,2.62,7.18,4.85,2.33,2.42,1.46,6.21,,3.2,2.04,2.62,6.21,1.94,3.1,,1.94,1.55,2.42,1.65,4.66,12.41,3.49,,3.69,,2.33,1.46,19.01,2.13,5.92,3.88,1.84,1.75,1.46,18.180556,14.5,24.611111,2.159,,14.064815,75.565877
