location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_PA_42065,2020-08-31,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,0,0,97,1,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,,,,,3,5.24,5.66,,9.85,11.95,3.56,5.03,5.87,7.55,,,5.45,5.45,8.8,3.14,5.03,,3.35,2.94,5.66,5.24,22.01,4.61,3.98,6.71,4.82,5.03,37.31,,4.61,6.29,5.03,4.61,17.133333,12.272222,22.783333,0.225778,13.311111,78.310616
US_PA_42065,2020-09-01,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,0,0,97,1,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,,,,,3,3.5,5.35,,7.61,8.23,7.41,4.12,3.7,7.0,3.29,,2.88,7.0,8.44,5.76,5.14,5.76,,2.88,2.88,7.2,20.99,5.97,8.23,4.12,3.5,3.91,40.74,4.53,8.44,4.94,3.91,4.12,19.561111,13.666667,23.333333,0.22225,16.683333,83.534005
US_PA_42065,2020-09-02,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,0,0,97,1,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,,,,,2,6.58,4.79,3.39,11.76,10.37,5.98,5.78,4.58,5.98,2.99,,3.99,5.18,8.57,4.39,6.38,3.19,5.58,3.79,5.58,5.58,21.93,5.98,6.38,4.39,4.39,6.78,42.06,3.39,8.57,5.38,6.38,6.18,21.905556,18.544444,26.266667,2.82575,20.0,88.965696
US_PA_42065,2020-09-03,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,1,0,98,1,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,,,,,1,5.08,6.71,3.25,9.76,10.16,6.3,4.27,,7.73,3.86,3.66,,3.05,8.34,3.25,6.51,3.46,4.47,4.07,4.27,9.15,23.58,7.32,7.32,,4.47,4.68,40.87,4.27,7.73,6.91,3.86,5.69,20.183333,17.227778,23.611111,5.418667,18.333333,89.225922
US_PA_42065,2020-09-04,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,1,0,99,1,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,,,,,1,4.57,7.61,3.04,12.61,13.91,5.0,3.04,4.35,8.04,3.91,,,5.22,8.04,5.43,4.35,3.48,3.7,,5.87,6.52,25.0,6.3,6.74,5.87,5.0,6.09,35.87,6.09,5.43,6.52,,8.91,20.627778,16.961111,24.211111,2.286,14.433333,67.746903
US_PA_42065,2020-09-05,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,0,0,99,1,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,,,,,,,6.54,5.49,7.58,4.97,4.71,4.18,8.37,5.23,4.44,,,4.71,6.27,4.18,,,,,4.71,7.06,18.56,6.27,10.72,,,4.18,41.82,,10.46,6.27,,,16.511111,9.016667,24.161111,0.1778,9.266667,62.423798
US_PA_42065,2020-09-06,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,0,0,99,1,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,,,,,,6.33,4.81,,12.91,4.56,5.82,,,7.34,,,3.54,,7.85,4.05,6.84,3.8,,3.54,3.54,5.06,24.56,,12.15,,,6.33,30.64,6.33,10.63,6.58,4.3,,18.933333,10.994444,24.744444,0.2032,11.75,63.15236
US_PA_42065,2020-09-07,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,1,1,100,2,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,,,,-69,,,6.55,3.06,12.01,8.96,5.24,8.3,4.37,5.46,3.06,3.28,3.06,5.02,6.77,3.93,6.33,,6.77,,3.71,5.02,20.09,7.21,7.21,,4.15,,38.66,,7.21,4.59,,5.24,19.133333,13.755556,25.466667,0.0,13.861111,71.821631
US_PA_42065,2020-09-08,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,0,0,100,2,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,,,,,2,3.69,4.72,,12.72,10.88,7.8,5.95,3.9,8.62,3.28,3.69,3.28,4.93,7.39,3.28,4.93,,3.69,,4.51,7.59,20.32,6.77,8.41,3.08,4.31,5.75,37.35,3.69,9.85,5.34,,3.9,21.827778,14.777778,29.083333,2.7686,15.733333,68.597385
US_PA_42065,2020-09-09,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,0,0,100,2,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,,,,,1,7.05,6.43,2.9,12.03,11.2,6.22,4.77,,9.96,3.32,3.73,,4.98,11.2,4.77,4.77,4.77,5.39,,3.11,8.51,23.24,10.79,8.3,5.81,4.77,6.64,42.53,,7.05,8.3,3.32,6.43,21.994444,14.777778,28.772222,0.0,16.594444,71.53315
US_PA_42065,2020-09-10,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,1,0,101,2,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,,,,,-1,4.28,5.71,,11.82,8.35,4.89,5.5,3.87,11.0,4.28,4.08,,6.32,7.74,3.67,4.69,5.5,,,,3.46,22.01,6.32,6.11,5.91,,6.52,43.61,3.87,6.32,4.28,,4.48,22.083333,15.75,28.494444,0.0,17.483333,75.269846
US_PA_42065,2020-09-11,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,0,0,101,2,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,8,-5,4,-16,-1,,5.64,3.34,8.15,7.52,4.18,4.18,,6.27,,3.97,3.13,3.34,6.48,2.93,6.27,,3.76,,3.13,7.32,22.57,5.43,8.99,3.55,4.81,3.34,36.78,3.55,5.85,8.99,,,20.111111,16.688889,26.761111,0.0,15.938889,77.004366
US_PA_42065,2020-09-12,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,0,0,101,2,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,10,0,25,2,,5.22,6.71,4.72,10.43,6.96,6.71,5.22,3.73,8.45,5.47,,5.22,5.71,8.2,5.22,4.97,,,3.73,,5.71,22.11,5.71,9.69,3.73,3.48,,38.76,4.47,8.7,,,4.22,16.366667,11.205556,22.822222,0.0,12.277778,79.789187
US_PA_42065,2020-09-13,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,0,0,101,2,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,,5,31,-4,,4.66,5.55,4.0,13.76,5.33,5.33,6.88,5.11,7.77,4.22,3.11,,5.55,8.21,5.77,5.11,4.0,5.77,,6.66,7.55,22.42,5.99,9.32,,4.66,4.88,37.74,,8.21,5.33,,4.0,18.761111,14.816667,22.077778,0.072571,15.987654,85.091151
US_PA_42065,2020-09-14,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,0,0,101,2,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,10,-2,4,-13,0,4.18,3.34,3.76,11.49,10.03,5.22,6.47,2.92,10.03,,6.27,3.55,4.39,11.7,4.39,5.22,5.22,3.97,,5.43,7.52,20.26,4.8,5.01,5.85,7.1,6.27,41.56,3.55,7.52,5.01,3.97,5.01,17.088889,13.616667,21.561111,3.697111,11.895062,72.817079
US_PA_42065,2020-09-15,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,3,0,104,2,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,16,-1,5,-14,1,3.8,5.07,4.43,10.77,8.23,7.81,8.23,5.91,8.02,3.17,4.43,6.12,5.91,10.55,,6.33,4.01,5.07,4.43,3.38,5.7,25.96,6.97,7.6,4.01,3.17,7.6,41.79,6.33,4.43,5.7,,4.64,11.594444,3.916667,19.311111,0.0,5.351852,68.026302
US_PA_42065,2020-09-16,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,3,0,107,2,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,13,-5,7,-15,1,5.47,5.05,3.79,10.09,10.51,5.89,6.31,2.94,10.09,,5.89,5.05,5.89,7.78,3.58,,5.26,3.58,,4.63,6.1,21.87,7.99,5.05,4.21,4.0,7.78,34.91,3.79,9.67,5.68,3.37,4.63,13.588889,4.572222,22.138889,0.0,8.2,70.025027
US_PA_42065,2020-09-17,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,0,0,107,2,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,8,6,16,-16,0,4.77,7.05,,11.83,8.71,6.02,4.36,,8.71,3.11,3.73,,4.98,10.58,4.77,5.39,5.19,4.36,3.32,3.73,8.51,21.58,6.64,6.22,5.19,3.94,4.98,37.35,3.73,7.68,3.53,6.43,4.57,15.461111,7.144444,22.744444,0.0254,11.55,77.693002
US_PA_42065,2020-09-18,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,-1,0,106,2,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,3,7,11,-13,1,,7.14,3.78,9.03,7.77,6.09,4.2,4.2,6.72,4.62,,2.94,,6.09,3.99,3.78,,4.62,,2.94,6.72,23.94,5.04,7.35,4.2,,6.3,30.87,,7.14,6.93,4.2,3.99,14.533333,10.144444,20.5,0.0,8.82716,69.619609
US_PA_42065,2020-09-19,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,1,0,107,2,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,6,14,13,-8,,,5.1,,11.73,8.42,7.4,4.33,,12.75,,3.83,6.89,4.33,7.65,,,,,,4.08,5.1,19.64,3.83,10.46,,4.08,4.59,35.45,4.59,5.1,6.12,,8.42,9.4,0.711111,17.516667,0.0,-0.141975,53.906128
US_PA_42065,2020-09-20,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,2,0,109,2,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,,20,31,-2,,6.38,4.73,3.54,12.52,8.03,7.56,6.14,,10.4,3.54,4.25,7.33,5.91,6.85,4.73,4.96,5.2,3.54,,4.73,4.02,17.25,6.14,5.91,4.25,5.2,,34.26,,6.85,7.33,,6.14,10.05,0.635802,18.15,0.0,-0.006173,52.801842
US_PA_42065,2020-09-21,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,0,1,109,3,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,11,6,11,-15,1,3.53,5.61,,13.49,8.72,5.81,4.57,5.4,11.42,3.53,5.81,3.32,4.98,9.55,3.53,4.36,3.32,3.94,,5.81,3.94,20.76,5.4,4.78,7.06,5.4,,39.65,,7.47,5.81,4.78,3.94,10.322222,1.488889,18.461111,0.0,0.54321,52.656238
US_PA_42065,2020-09-22,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,0,0,109,3,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,8,7,3,-15,2,5.49,5.28,,10.77,6.54,6.33,6.33,4.22,8.87,4.43,5.49,,2.96,8.02,4.01,5.7,,4.01,,4.64,6.54,23.43,5.49,7.18,5.28,4.01,9.08,38.21,4.22,4.64,5.91,4.22,3.59,10.65,0.816667,20.005556,0.0,2.209877,57.647809
US_PA_42065,2020-09-23,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,0,0,109,3,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,9,12,11,-13,1,7.0,6.79,,8.65,9.47,9.47,3.91,4.53,10.09,,7.41,3.71,3.91,10.71,4.12,6.38,4.74,4.12,,4.53,7.21,25.32,7.0,4.74,4.94,4.53,5.97,41.38,,7.62,5.97,5.35,6.79,15.394444,4.988889,24.488889,0.0,8.04321,62.871787
US_PA_42065,2020-09-24,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,2,0,111,3,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,3,8,12,-12,0,,6.94,,10.41,8.37,6.33,6.53,4.08,6.94,,4.08,,6.74,8.78,,5.31,4.08,,3.27,5.1,9.39,21.84,8.57,8.17,5.31,4.7,6.12,46.95,,8.17,5.72,4.9,4.7,16.988889,9.188889,24.061111,0.0,12.194444,73.512425
US_PA_42065,2020-09-25,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,0,0,111,3,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,5,11,13,-12,1,3.38,4.23,4.86,9.3,5.5,4.02,5.08,,8.25,,5.5,,5.29,6.34,6.98,,3.81,4.02,,,7.4,23.26,3.38,7.61,4.23,,5.08,30.88,4.44,6.56,3.17,,4.65,16.766667,9.5,24.8,0.0,12.011111,73.600915
US_PA_42065,2020-09-26,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,1,0,112,3,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,11,22,25,-1,-4,4.86,6.39,,10.99,8.43,6.39,6.64,6.13,10.73,4.09,7.41,6.13,,7.92,3.83,8.18,,4.34,,4.6,6.13,20.96,4.34,5.88,,,6.13,40.12,,7.67,4.34,,,16.883333,10.35,24.238889,0.0,12.755556,76.684114
US_PA_42065,2020-09-27,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,1,0,113,3,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,,21,27,1,,6.78,8.88,4.68,9.82,9.12,,4.21,3.98,8.42,,5.85,,3.98,6.31,4.68,4.68,4.91,4.21,4.68,3.27,7.48,24.55,4.44,8.65,5.14,5.61,6.08,36.48,4.91,9.12,5.14,,,18.283333,11.083333,25.238889,0.0,13.961111,75.94698
US_PA_42065,2020-09-28,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,-1,0,112,3,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,2,6,12,-12,2,5.93,6.54,,11.45,8.59,6.54,6.34,3.27,6.95,4.91,5.11,3.68,7.77,9.0,6.54,3.68,5.73,4.09,,5.32,9.0,19.84,6.34,11.25,4.7,6.34,5.52,42.33,3.48,10.84,4.91,4.7,5.32,19.822222,13.9,25.716667,0.0,14.566667,71.755502
US_PA_42065,2020-09-29,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,0,0,112,3,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,0,6,6,-12,3,5.16,3.38,,10.52,10.32,5.96,6.35,3.18,8.73,2.98,4.96,,4.17,13.89,3.97,6.95,,4.76,,3.57,6.15,18.66,5.76,6.55,,3.77,4.76,44.86,3.77,7.94,5.56,3.97,5.16,15.127778,11.4,24.094444,3.33375,12.7,85.476276
US_PA_42065,2020-09-30,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,0,0,112,3,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,8,10,9,-12,2,3.27,,3.48,11.46,7.57,5.53,6.34,4.09,7.78,5.32,4.09,,,9.21,4.71,5.53,4.09,4.71,,3.27,5.93,24.55,6.14,4.5,4.3,4.09,5.73,37.85,3.89,7.98,5.73,3.68,4.5,12.172222,9.244444,18.233333,10.216444,8.361111,77.61606
US_PA_42065,2020-10-01,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,4,0,116,3,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,9,12,16,-12,0,5.25,5.04,3.99,10.49,8.39,7.13,6.5,3.78,7.97,,7.13,,6.5,9.86,5.04,4.62,5.88,3.15,3.36,,6.92,20.98,4.2,7.76,5.67,4.2,9.44,35.67,,6.08,4.41,3.57,4.2,12.711111,8.188889,16.833333,0.635,6.738889,67.388875
US_PA_42065,2020-10-02,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,1,0,117,3,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,3,10,14,-12,2,4.55,3.72,3.72,10.34,6.62,6.41,5.79,,8.89,4.55,4.96,2.9,,7.24,6.0,5.58,3.1,4.14,,3.52,4.55,22.55,4.55,5.79,3.93,,8.89,37.23,4.14,9.1,4.96,3.72,3.52,8.477778,4.672222,14.861111,0.310444,5.377778,80.993611
US_PA_42065,2020-10-03,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,0,0,117,3,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,5,11,24,-5,-4,5.17,6.89,3.69,10.84,8.37,4.92,3.94,5.42,11.57,3.94,7.39,,,5.66,4.68,4.92,,5.42,,4.68,,18.22,5.66,6.89,,3.94,6.4,36.2,4.19,9.36,4.19,,3.94,7.622222,1.4,14.144444,0.2286,2.711111,71.192218
US_PA_42065,2020-10-04,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,1,0,118,3,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,,11,28,-4,,3.64,8.63,4.77,11.36,7.5,6.82,4.77,3.86,8.86,5.91,,3.86,6.13,9.77,,4.77,3.18,6.13,4.77,4.54,5.91,25.0,8.18,5.91,4.77,5.23,7.73,35.45,4.32,9.54,6.13,,3.41,9.722222,2.222222,16.35,0.028222,5.205556,73.601747
US_PA_42065,2020-10-05,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,2,0,120,3,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,-1,1,12,-12,1,5.8,7.04,3.52,9.53,9.53,7.46,6.84,2.9,13.47,5.18,4.76,,7.67,14.29,4.56,5.59,3.73,3.73,,4.14,5.59,23.82,7.46,5.8,5.8,2.9,6.63,35.01,,5.8,5.18,5.39,5.39,10.822222,6.033333,15.611111,2.906889,7.261111,78.811721
US_PA_42065,2020-10-06,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,1,0,121,3,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,4,0,7,-12,1,6.73,6.31,3.15,11.78,7.57,6.52,4.84,4.84,8.41,,3.79,,7.15,8.83,4.84,5.26,3.15,4.63,2.94,3.58,8.2,23.55,6.31,9.25,6.1,4.84,7.36,38.06,4.63,9.04,6.94,3.37,6.1,9.411111,1.95,17.772222,0.5588,4.505556,71.564022
US_PA_42065,2020-10-07,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,2,0,123,3,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,3,9,15,-12,1,3.03,7.67,4.24,12.11,8.68,6.06,6.46,4.84,10.3,5.25,3.03,,4.24,11.91,5.45,6.06,6.86,3.43,,4.04,8.48,23.01,7.47,5.86,6.06,5.45,6.26,41.38,4.64,4.84,5.86,7.27,5.45,15.516667,11.2,20.75,0.0,7.011111,57.158314
US_PA_42065,2020-10-08,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,3,0,126,3,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,4,9,17,-10,1,4.58,6.86,3.12,8.73,6.86,8.11,5.62,4.37,8.32,3.54,4.99,3.33,4.99,9.57,4.37,4.78,4.16,3.12,,4.99,7.9,20.59,5.82,9.77,3.74,5.82,4.58,43.88,,6.45,5.2,3.95,3.74,11.594444,5.911111,18.972222,0.2286,4.938889,63.907066
US_PA_42065,2020-10-09,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,0,0,126,3,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,4,8,10,-13,1,4.74,7.11,3.88,8.4,8.4,8.83,,4.96,8.19,,3.88,3.02,6.68,10.56,,6.03,6.25,4.53,4.31,6.03,7.76,21.33,7.11,7.54,5.82,7.76,5.17,38.57,6.89,8.62,5.6,3.88,,11.405556,3.322222,21.272222,0.0,4.472222,62.517141
US_PA_42065,2020-10-10,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,5,0,131,3,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,10,24,32,-2,-3,7.45,5.21,,10.68,8.2,4.22,7.95,4.97,7.7,,3.48,3.48,4.97,10.93,5.71,3.97,,,,,4.47,22.85,4.72,10.18,3.97,4.22,5.21,38.49,3.97,7.45,6.21,9.44,5.21,17.083333,10.85,23.038889,0.0,10.933333,67.308358
US_PA_42065,2020-10-11,ChIJG0U4It3pzIkRm_wUxTgIM5g,Q494156,geoId/42065,US,United States of America,PA,Pennsylvania,42065,Jefferson County,US,USA,2,5,0,136,3,,,43818,21777,22041,5108,5198,4902,4852,5111,6380,6119,3735,2413,416696,41.13,-79.0,1701,77.746154,,15,29,-2,,4.56,7.52,4.33,11.85,7.29,,5.92,,6.61,6.84,3.42,3.65,6.84,9.12,,4.33,4.79,4.79,3.65,4.79,7.52,20.51,5.24,7.29,5.92,4.56,5.92,38.97,5.01,9.34,5.47,5.7,3.65,17.172222,13.733333,21.788889,0.217714,13.938889,81.515223
