location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AZ_04012,2020-09-26,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,-1,0,544,15,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-46,-46,-63,-12,-52,,,,,8.7,,8.7,17.4,,33.64,,30.816667,21.344444,39.272222,0.0,2.876543,17.546765
US_AZ_04012,2020-09-27,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,0,0,544,15,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-42,-46,-70,-9,-51,,10.47,11.02,9.92,10.47,13.22,,20.93,9.37,36.36,,30.416667,20.35,38.35,0.0,3.401235,19.013802
US_AZ_04012,2020-09-28,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,0,0,544,15,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-51,,-82,-6,-42,3,,8.71,,7.68,,11.78,22.54,,38.41,,30.577778,20.983333,38.827778,0.0,0.833333,15.07398
US_AZ_04012,2020-09-29,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,1,0,545,15,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-51,,-80,-5,-45,3,,8.4,,,8.93,8.4,17.34,8.4,28.37,,31.061111,22.033333,38.561111,0.0,-1.314815,12.772605
US_AZ_04012,2020-09-30,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,-1,0,544,15,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-47,-48,-73,3,-40,4,,12.91,,,12.91,,22.2,7.74,34.59,,31.0,19.972222,40.105556,0.0,-1.623457,12.64807
US_AZ_04012,2020-10-01,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,1,0,545,15,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-45,,-72,3,-45,0,7.82,9.77,,,10.75,11.23,24.42,,30.29,7.82,29.433333,18.155556,40.288889,0.0,-3.555556,12.013836
US_AZ_04012,2020-10-02,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,3,0,548,15,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-42,-39,-70,-12,-43,1,,9.05,,9.55,16.59,,13.07,,26.64,,29.857143,18.912698,40.769841,0.0,-6.342593,9.584285
US_AZ_04012,2020-10-03,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,0,0,548,15,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-47,-42,-64,-12,-53,,,,,,9.05,,27.72,9.62,38.46,,29.238095,17.984127,40.626984,0.0,-5.87037,10.83148
US_AZ_04012,2020-10-04,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,0,0,548,15,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-39,-39,-69,-9,-52,,,12.87,8.95,,,8.39,21.82,11.19,31.33,,29.048611,17.847222,39.944444,0.0,-4.960317,11.57956
US_AZ_04012,2020-10-05,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,0,0,548,15,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-46,,-77,-6,-44,2,,15.14,,,11.35,,21.62,8.11,29.19,,29.883333,19.2,39.444444,0.0,-4.296296,10.89158
US_AZ_04012,2020-10-06,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,1,0,549,15,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-47,,-71,0,-48,2,,7.93,8.99,11.1,,10.04,19.03,8.46,36.48,,28.882716,18.283951,39.253086,0.0,-3.486111,12.238232
US_AZ_04012,2020-10-07,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,5,0,554,15,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-44,-46,-70,1,-43,4,,,,9.66,10.73,9.66,15.57,,38.11,,28.916667,18.577778,38.577778,0.0,-3.574074,12.123062
US_AZ_04012,2020-10-08,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,3,0,557,15,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-44,,-66,5,-46,3,,8.95,,,,,24.21,,26.85,,28.994444,18.988889,37.616667,0.0,-0.808642,14.889453
US_AZ_04012,2020-10-09,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,6,0,563,15,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-40,-39,-69,-3,-43,4,,9.23,,7.69,8.21,9.23,17.44,8.21,32.32,,28.683333,19.411111,37.061111,0.0,0.475309,16.562212
US_AZ_04012,2020-10-10,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,5,1,568,16,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-41,-39,-56,-4,-52,,,,,,10.38,8.19,15.29,8.19,38.78,,26.877778,17.688889,34.827778,0.0,1.555556,19.730905
US_AZ_04012,2020-10-11,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,0,0,568,16,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-32,-31,-64,1,-49,,,10.19,9.17,10.7,9.17,,17.83,,30.05,8.15,26.344444,17.188889,33.972222,0.0,3.574074,23.426033
US_AZ_04012,2020-10-12,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,3,0,571,16,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-47,,-72,0,-48,4,8.38,9.43,9.43,8.91,13.1,,30.39,,29.87,,27.244444,17.711111,36.188889,0.0,1.950617,19.713264
US_AZ_04012,2020-10-13,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,1,0,572,16,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-47,,-69,-4,-42,3,,,,,12.18,,18.02,,38.96,,27.259259,16.95679,38.0,0.0,-0.722222,16.339833
US_AZ_04012,2020-10-14,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,3,0,575,16,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-42,-41,-65,-1,-39,4,,10.39,,8.03,11.81,,19.83,,28.81,,27.988889,17.383333,37.905556,0.0,-1.475309,14.755413
US_AZ_04012,2020-10-15,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,2,0,577,16,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-39,,-65,-1,-42,2,,8.66,,,10.58,10.58,14.91,,25.49,,27.955556,17.333333,37.722222,0.0,0.246914,16.966788
US_AZ_04012,2020-10-16,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,4,0,581,16,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-41,-36,-60,-7,-40,4,,,,,8.49,,21.21,,38.66,7.54,29.272222,19.122222,37.077778,0.0,-3.148148,12.245183
US_AZ_04012,2020-10-17,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,8,0,589,16,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-47,-41,-62,-9,-51,,,11.22,,10.15,,9.62,18.16,10.69,38.47,,27.227778,17.516667,36.160494,0.0,-4.444444,12.603844
US_AZ_04012,2020-10-18,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,0,0,589,16,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-36,-33,-62,-2,-49,,,,7.66,,9.71,,15.84,,38.32,,25.938889,15.6,35.6,0.0,-3.160494,15.060996
US_AZ_04012,2020-10-19,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,1,0,590,16,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-47,,-68,-7,-39,4,,,10.13,8.29,7.83,,15.66,,33.16,,26.216667,16.161111,35.366667,0.0,-0.425926,17.991291
US_AZ_04012,2020-10-20,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,16,0,606,16,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-45,,-66,-4,-43,3,,7.98,8.92,,7.04,,19.24,,35.67,,25.7,15.577778,35.7,0.0,-0.351852,18.415341
US_AZ_04012,2020-10-21,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,0,0,606,16,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-41,-40,-65,0,-37,3,,12.04,8.34,,6.95,10.19,19.91,,32.42,,25.327778,15.4,35.438889,0.0,-1.067901,17.96038
US_AZ_04012,2020-10-22,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,4,0,610,16,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-38,,-64,6,-41,1,,12.07,7.43,,8.36,,14.86,,22.29,,25.705556,15.777778,34.283333,0.0,3.037037,24.051853
US_AZ_04012,2020-10-23,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,1,0,611,16,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-32,-24,-61,-6,-40,2,,11.53,6.92,,,,11.99,,30.91,,25.494444,17.016667,33.116667,0.0,7.981481,33.548533
US_AZ_04012,2020-10-24,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,0,1,611,17,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-38,-33,-50,-8,-49,,,,,9.4,,,18.32,11.38,34.16,,24.488889,17.85,30.983333,0.0,9.135802,38.404611
US_AZ_04012,2020-10-25,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,2,0,613,17,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-25,-28,-64,2,-51,,9.31,,8.82,7.84,11.76,8.82,20.58,,38.23,,24.05,18.311111,29.805556,0.0,8.567901,37.739769
US_AZ_04012,2020-10-26,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,0,0,613,17,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-42,,-73,1,-37,6,7.7,,8.15,8.15,7.25,8.61,17.21,7.7,29.89,6.79,16.475309,10.87037,27.222222,0.0,-7.4375,19.196483
US_AZ_04012,2020-10-27,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,3,0,616,17,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-38,,-56,3,-40,4,,12.38,10.47,12.85,7.62,11.42,18.09,11.42,30.94,,14.411111,8.816667,20.366667,0.0,-15.32716,12.124446
US_AZ_04012,2020-10-28,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,2,0,618,17,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-40,-38,-53,0,-38,3,,9.31,,9.31,7.92,8.38,19.56,,27.01,,14.488889,6.433333,23.244444,0.0,-7.95679,21.416321
US_AZ_04012,2020-10-29,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,2,0,620,17,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-37,,-56,4,-40,2,,,,,,10.17,12.94,6.93,32.34,,17.961111,7.566667,28.3,0.0,-5.018519,20.76636
US_AZ_04012,2020-10-30,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,4,0,624,17,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-37,-27,-54,-12,-39,2,7.08,,,7.08,12.74,7.55,19.34,,33.5,,20.677778,10.077778,29.911111,0.0,-3.308642,19.750103
US_AZ_04012,2020-10-31,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,3,0,627,17,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-41,-33,-42,-14,-48,,,9.62,,,,,13.36,9.62,21.37,,21.105556,11.694444,30.272222,0.0,-1.981481,21.379363
US_AZ_04012,2020-11-01,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,1,0,628,17,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-39,-32,-60,-12,-50,,11.17,7.29,15.54,,,,17.48,,28.17,,24.355556,13.544444,34.572222,0.0,-2.320988,17.016419
US_AZ_04012,2020-11-02,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,0,0,628,17,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-43,,-62,-9,-36,3,,9.11,,8.24,9.11,,14.75,,37.75,,26.203704,17.5,34.864198,0.0,-1.965278,15.831064
US_AZ_04012,2020-11-03,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,2,1,630,18,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-32,,-57,-1,-41,2,,7.33,7.33,6.52,5.71,8.56,20.78,,26.89,5.71,25.283333,15.888889,34.305556,0.0,0.209877,19.290481
US_AZ_04012,2020-11-04,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,3,0,633,18,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-39,-38,-55,-2,-37,4,5.82,8.54,5.82,,6.21,5.43,10.87,,25.62,,23.622222,13.661111,33.983333,0.0,0.95679,22.493669
US_AZ_04012,2020-11-05,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,2,0,635,18,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-35,,-57,1,-40,1,,,,,9.31,7.29,13.77,6.88,21.87,,25.733333,14.922222,35.522222,0.0,0.635802,19.393833
US_AZ_04012,2020-11-06,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,1,0,636,18,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-33,-35,-55,-7,-36,3,,9.71,8.87,,7.6,6.33,18.16,5.91,24.91,,26.111111,18.483333,33.4,0.0,-0.166667,17.992016
US_AZ_04012,2020-11-07,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,3,0,639,18,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-36,-37,-50,-8,-47,,,9.27,,8.81,8.34,,12.98,,27.35,,21.493827,16.382716,29.709877,0.0,3.347222,30.676891
US_AZ_04012,2020-11-08,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,7,0,646,18,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-30,-35,-62,-5,-50,,8.0,7.55,,7.55,,11.55,19.55,,24.43,7.55,13.655556,7.177778,20.0,0.0508,0.685185,41.665523
US_AZ_04012,2020-11-09,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,2,0,648,18,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-36,,-62,-3,-35,4,,7.08,5.83,9.58,7.91,7.91,18.74,,32.48,7.5,12.205556,6.166667,18.027778,0.8636,-0.401235,43.000277
US_AZ_04012,2020-11-10,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,9,0,657,18,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-32,,-53,0,-39,5,8.92,9.34,8.49,7.22,8.92,7.64,19.53,,31.42,,11.216667,3.861111,18.522222,0.0,-4.691358,33.639593
US_AZ_04012,2020-11-11,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,8,0,665,18,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-34,-36,-51,2,-51,9,,,,13.94,8.36,8.36,17.19,,27.88,,12.611111,3.972222,20.4,0.0,-5.685185,28.541128
US_AZ_04012,2020-11-12,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,1,0,666,18,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-32,,-52,3,-42,4,6.64,7.89,9.13,12.04,7.89,,22.41,,29.47,,13.333333,4.8,21.8,0.0,-4.351852,29.654107
US_AZ_04012,2020-11-13,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,4,0,670,18,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-31,-36,-58,-12,-39,4,,6.87,8.59,8.16,10.73,,13.31,,26.19,,14.477778,5.677778,23.555556,0.0,-4.580247,26.995788
US_AZ_04012,2020-11-14,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,6,0,676,18,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-34,-32,-35,-9,-50,,,12.14,7.0,8.4,8.87,7.94,13.54,7.47,33.15,,16.105556,6.538889,24.244444,0.0,-3.611111,25.845522
US_AZ_04012,2020-11-15,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,5,0,681,18,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-30,-31,-57,-4,-45,,,11.19,,9.4,7.16,10.3,16.57,,28.66,,16.805556,7.227778,26.455556,0.0,-5.62963,21.567909
US_AZ_04012,2020-11-16,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,3,0,684,18,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-37,,-54,-6,-38,5,7.06,8.3,11.21,,,6.64,18.68,,29.07,,19.077778,8.838889,29.616667,0.0,-6.17284,17.872355
US_AZ_04012,2020-11-17,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,3,0,687,18,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-37,,-50,-4,-39,5,,6.32,5.9,7.16,8.85,10.96,20.23,6.32,27.39,,20.394444,9.977778,29.7,0.0,-4.574074,18.447574
US_AZ_04012,2020-11-18,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,20,0,707,18,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-31,-33,-49,0,-37,6,,8.8,,8.38,10.47,10.05,21.79,6.29,27.65,,20.694444,11.4,30.027778,0.0,-2.234568,21.58524
US_AZ_04012,2020-11-19,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,15,0,722,18,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-31,,-47,1,-40,4,5.79,7.85,,6.2,8.68,8.26,17.36,,35.54,7.44,20.316667,11.488889,28.961111,0.0,0.950617,27.670707
US_AZ_04012,2020-11-20,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,18,0,740,18,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-28,-24,-54,-5,-39,5,,7.61,7.61,9.72,8.03,10.57,20.71,,26.21,,19.272222,11.088889,28.038889,0.0,-0.419753,27.188832
US_AZ_04012,2020-11-21,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,4,0,744,18,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-32,-33,-40,7,-44,,,,,7.28,8.19,8.65,18.21,,34.6,,20.394444,12.994444,27.2,0.0,-0.635802,25.248094
US_AZ_04012,2020-11-22,ChIJ3f7Q5PTk04ARcPUqZ1wzDcg,Q58759,geoId/04012,US,United States of America,AZ,Arizona,04012,La Paz County,US,USA,2,6,0,750,18,,,20706,10634,10072,1921,1914,1844,1730,1604,2271,3001,4198,2223,1832197,33.840278,-113.942778,11690,76.728571,-28,-25,-52,-4,-43,,,10.5,,8.22,8.22,9.13,25.11,,26.02,,19.261111,11.577778,26.677778,0.0,-1.320988,25.847142
