location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MI_26123,2021-08-07,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,0,0,4965,69,67,16997,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,23,39,170,6,-3,2.97,7.33,4.16,14.07,7.53,3.57,3.96,3.77,5.55,2.77,3.57,2.97,4.56,8.12,2.97,3.17,,3.57,4.76,3.57,2.77,4.16,19.02,4.36,3.37,11.89,2.77,4.95,6.93,33.29,5.75,11.89,7.13,3.96,2.97,2.97,22.105556,17.316667,26.75,1.721556,,18.598765,80.297474
US_MI_26123,2021-08-08,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,0,0,4965,69,21,17018,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,36,44,,12,-2,4.06,6.83,3.32,13.65,4.98,4.8,5.53,,6.09,4.06,3.14,5.35,3.5,5.17,3.14,,4.24,,4.06,3.69,,4.61,21.95,3.87,,11.44,,,2.95,35.41,4.8,7.75,6.09,,3.69,,23.333333,19.044444,28.822222,9.144,,20.524691,83.936198
US_MI_26123,2021-08-09,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,10,0,4975,69,0,17018,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,19,16,,-19,6,4.76,8.61,4.76,13.74,7.88,3.3,3.85,3.11,6.23,4.03,3.11,5.5,5.68,7.69,4.21,4.95,3.11,3.3,4.4,5.68,3.48,7.33,19.05,7.51,3.11,10.81,2.56,3.85,5.13,36.63,6.59,10.62,4.4,3.3,4.76,4.76,23.85,20.883333,27.972222,4.03225,,20.641975,82.146832
US_MI_26123,2021-08-10,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,0,0,4975,69,0,17018,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,26,23,,-21,2,5.97,3.92,,11.94,9.14,6.15,3.92,3.54,7.27,3.92,3.73,3.36,4.66,7.46,3.36,4.66,4.29,4.29,4.29,4.1,,6.15,21.07,5.41,2.8,11.19,2.8,3.92,3.36,36.92,4.85,10.07,4.48,3.73,3.92,2.61,23.344444,20.961111,27.661111,13.36675,,20.975309,85.894589
US_MI_26123,2021-08-11,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,5,0,4980,69,34,17052,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,3,18,,-31,-1,6.24,,,14.1,6.04,4.43,5.64,4.43,6.24,,,4.43,2.82,5.44,4.83,5.24,3.22,3.02,3.83,2.82,,5.64,18.93,5.44,3.63,7.65,4.03,4.63,,31.22,3.22,7.05,4.43,,4.03,,24.144444,20.733333,28.222222,3.65125,,20.746914,82.453579
US_MI_26123,2021-08-12,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,0,0,4980,69,0,17052,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,39,28,,-23,-1,3.56,4.95,,15.84,4.16,5.15,5.74,4.95,8.52,,4.36,2.77,3.17,7.72,3.37,5.94,,,,2.97,2.77,7.53,22.77,4.16,,10.69,2.77,5.15,3.56,31.48,5.15,12.67,5.15,3.37,4.16,3.76,24.033333,20.005556,27.655556,9.11225,,19.512346,75.788406
US_MI_26123,2021-08-13,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,12,0,4992,69,40,17092,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,23,21,,-23,2,4.81,6.81,3.4,14.22,5.41,5.21,5.81,3.81,6.41,3.21,3.61,3.21,4.01,7.41,3.81,3.4,3.4,3.81,,2.8,,5.81,25.24,3.61,,9.82,,2.8,,27.44,4.41,9.01,7.41,5.41,5.41,,22.7,18.488889,26.155556,0.0508,,16.018519,66.085633
US_MI_26123,2021-08-14,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,0,0,4992,69,25,17117,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,38,48,158,8,-5,5.52,5.72,,13.49,6.95,5.31,3.47,,7.36,3.68,3.06,,,8.18,3.88,4.91,4.7,3.27,4.5,,3.27,4.91,22.68,3.88,,9.4,,,4.5,33.31,,9.2,4.91,,4.29,,19.25,11.661111,24.916667,0.0,,11.08642,59.933945
US_MI_26123,2021-08-15,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,0,0,4992,69,18,17135,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,47,51,,12,-4,4.62,7.9,,13.1,5.2,4.43,4.24,,9.05,2.89,2.89,,,6.55,3.66,4.43,3.66,2.89,,,,5.59,18.69,4.82,3.47,6.74,3.85,,,29.67,2.89,7.13,6.17,3.47,4.05,,18.916667,12.027778,25.166667,0.0,,12.518519,67.920539
US_MI_26123,2021-08-16,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,11,1,5003,70,13,17148,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,29,24,,-20,4,4.67,3.89,3.31,11.87,7.78,5.45,4.47,,8.17,3.11,,3.5,4.86,7.78,6.03,,,,3.5,2.72,,3.89,23.54,4.08,,12.26,3.7,4.47,6.03,41.63,3.11,7.2,7.2,4.08,2.72,,19.355556,12.772222,25.572222,0.0,,13.611111,70.281301
US_MI_26123,2021-08-17,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,0,0,5003,70,7,17155,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,28,22,,-20,3,3.72,3.92,2.94,14.31,7.45,3.92,4.51,,8.04,,6.08,3.33,5.49,7.25,4.9,3.92,2.94,3.33,3.33,4.7,,6.86,21.36,8.43,3.53,12.54,3.53,,5.49,36.26,6.08,9.41,5.68,,5.49,,19.75,12.855556,26.433333,0.0,,15.037037,74.638258
US_MI_26123,2021-08-18,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,8,0,5011,70,26,17181,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,30,22,,-19,4,4.21,5.81,3.4,15.22,7.01,4.61,5.41,,5.01,6.21,4.81,,5.01,7.81,8.21,,4.41,,2.8,2.8,4.0,7.61,20.43,5.61,,13.22,2.8,4.81,5.21,29.04,3.81,11.21,6.41,3.4,,,21.905556,15.677778,28.344444,0.0,,17.154321,74.679716
US_MI_26123,2021-08-19,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,0,0,5011,70,33,17214,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,28,22,,-20,2,5.12,5.12,4.93,11.04,7.29,7.1,3.75,4.14,8.08,,6.11,,3.35,8.87,4.34,4.53,,2.76,,4.34,5.72,5.12,20.11,5.32,,11.83,,3.55,5.32,37.84,4.53,7.49,4.93,3.55,4.53,2.96,23.027778,16.766667,29.288889,0.0,,17.938272,73.157656
US_MI_26123,2021-08-20,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,23,0,5034,70,27,17241,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,9,20,,-24,4,6.0,4.4,2.8,12.6,5.4,7.2,4.0,,11.4,5.6,3.0,2.8,3.6,7.0,,3.8,4.2,2.8,3.6,3.2,,3.2,21.2,5.8,,9.4,,3.6,5.0,36.4,2.8,8.2,5.8,3.4,5.8,,23.144444,16.7,29.383333,0.0,,17.944444,72.66858
US_MI_26123,2021-08-21,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,0,0,5034,70,27,17268,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,22,38,140,5,-3,3.18,5.16,4.17,13.51,3.18,5.76,6.16,,7.35,4.96,4.17,2.78,,5.36,2.98,3.58,2.78,,4.57,4.17,3.97,4.37,20.06,5.16,,10.33,3.38,5.56,5.56,32.97,,10.53,4.96,4.96,,,24.511111,18.9,30.127778,0.0,,19.67284,74.83509
US_MI_26123,2021-08-22,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,0,0,5034,70,22,17290,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,39,51,,14,-4,5.58,5.39,4.81,15.02,6.54,4.43,7.32,,7.7,3.66,4.04,2.89,2.69,7.7,3.85,4.62,2.89,3.85,3.27,3.85,3.66,5.0,20.41,2.89,2.69,11.94,,,2.69,35.81,4.24,11.36,5.78,5.0,5.2,3.46,23.061111,19.594444,27.505556,0.0,,19.092593,78.334695
US_MI_26123,2021-08-23,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,21,0,5055,70,3,17293,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,25,18,,-20,4,3.54,5.9,4.72,14.54,6.68,5.7,5.31,,8.85,4.72,4.13,2.75,2.95,8.06,7.27,3.54,3.15,4.32,,,3.54,7.08,23.98,6.68,,14.15,3.54,3.34,3.93,41.28,,9.63,8.85,2.75,2.75,3.15,21.0,14.722222,27.433333,0.0,,16.537037,75.628597
US_MI_26123,2021-08-24,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,0,0,5055,70,9,17302,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,27,18,,-21,4,3.03,3.03,3.41,11.73,6.62,5.3,7.76,,9.46,4.16,,,3.03,7.19,3.41,4.92,3.6,3.6,3.6,3.79,,8.14,24.03,5.49,3.79,9.27,3.22,4.54,6.62,39.36,4.73,7.19,6.62,3.79,4.92,,23.227778,17.783333,30.172222,7.239,,19.654321,80.422314
US_MI_26123,2021-08-25,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,15,0,5070,70,20,17322,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,28,18,,-22,3,4.12,5.49,3.53,16.28,6.47,,5.49,3.53,8.04,3.14,,3.73,,8.43,3.92,5.1,4.12,2.75,,3.92,3.14,5.88,23.54,6.28,2.94,14.52,4.51,3.92,4.12,35.7,5.3,11.18,6.87,3.53,7.06,,23.75,19.616667,29.455556,0.310444,,20.166667,80.173778
US_MI_26123,2021-08-26,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,0,0,5070,70,31,17353,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,25,16,,-20,3,2.75,,4.71,15.49,5.29,6.28,3.53,5.1,7.84,,4.51,,3.73,8.82,4.12,3.92,4.71,,3.73,,,8.23,21.18,2.94,,10.79,4.9,2.75,3.92,34.9,5.69,8.23,6.28,3.53,4.12,2.94,24.288889,19.744444,28.927778,0.0,,20.919753,81.28565
US_MI_26123,2021-08-27,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,14,0,5084,70,20,17373,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,11,2,,-23,5,3.3,5.44,,13.98,6.99,4.08,5.63,5.05,8.16,,4.27,3.3,4.66,8.55,6.02,5.44,3.69,,2.72,4.86,,9.52,18.45,6.6,,11.27,,5.44,4.86,27.97,4.86,9.13,4.27,4.08,3.11,5.63,23.216667,19.611111,27.838889,5.305778,,20.228395,82.974033
US_MI_26123,2021-08-28,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,0,0,5084,70,0,17373,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,17,24,108,8,-2,3.8,7.21,2.8,10.01,5.0,4.61,4.0,4.2,8.81,,5.61,,,4.0,4.61,4.2,4.8,5.21,3.0,5.41,,6.61,19.82,4.41,,15.02,,4.8,3.6,31.03,6.41,12.01,5.61,,3.8,,24.805556,20.65,29.633333,13.151556,,21.728395,82.531866
US_MI_26123,2021-08-29,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,0,0,5084,70,91,17464,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,33,35,,11,-1,4.19,6.86,3.05,16.76,8.0,5.33,4.76,,7.81,4.38,4.38,4.0,3.24,5.9,2.67,6.29,2.67,4.76,3.62,4.95,2.86,3.24,21.14,4.0,3.62,13.9,2.86,4.95,3.24,33.14,,8.95,6.86,,4.76,,25.383333,22.016667,29.411111,1.17475,,22.0,80.940277
US_MI_26123,2021-08-30,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,26,0,5110,70,10,17474,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,35,13,,-21,3,4.26,6.49,3.15,17.05,8.34,,5.37,2.59,7.23,,5.75,2.78,4.82,6.67,4.45,5.0,2.96,,2.96,5.37,3.15,5.75,20.75,4.08,3.34,8.52,5.0,4.45,4.26,31.5,3.34,8.34,5.56,3.71,,,22.805556,18.255556,27.205556,0.1524,,16.808642,69.298924
US_MI_26123,2021-08-31,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,0,0,5110,70,10,17484,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,29,18,,-21,3,4.69,3.61,2.71,10.29,8.66,6.13,6.32,2.53,6.5,5.05,3.25,2.89,4.87,8.12,3.97,4.33,,4.15,2.71,3.61,,6.86,20.75,4.87,2.89,6.68,4.33,3.07,3.97,33.02,5.05,8.12,5.41,3.61,4.15,,19.938889,15.088889,24.683333,0.0,,14.709877,72.701925
US_MI_26123,2021-09-01,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,26,0,5136,70,16,17500,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,29,14,,-20,2,4.5,6.05,2.42,12.11,6.4,5.54,6.05,4.33,8.3,,2.42,2.77,5.54,7.44,3.98,5.54,4.5,3.46,,4.15,,5.02,20.24,5.36,2.77,10.55,3.81,2.42,3.46,32.7,4.33,8.48,5.02,3.98,3.98,,18.883333,12.961111,24.733333,0.0,,12.271605,65.83514
US_MI_26123,2021-09-02,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,0,0,5136,70,33,17533,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,29,16,,-21,0,4.03,2.45,,16.63,5.25,4.03,2.8,,6.13,,4.38,2.8,3.33,9.45,4.38,3.5,3.68,,,4.38,,6.13,22.06,5.43,,10.33,3.85,3.85,3.5,32.73,4.03,8.93,5.25,4.55,,,17.083333,9.527778,24.0,0.0,,9.728395,62.656222
US_MI_26123,2021-09-03,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,20,1,5156,71,58,17591,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,28,25,,-29,5,4.45,6.77,3.1,14.51,5.61,6.96,2.71,3.87,10.25,2.9,5.42,3.1,2.71,9.87,,3.68,3.87,3.29,,4.06,,7.35,24.18,5.8,,10.45,3.1,2.9,,33.47,4.06,12.77,4.45,3.48,3.68,,17.405556,11.811111,22.744444,0.028222,,11.358025,68.442905
US_MI_26123,2021-09-04,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,0,0,5156,71,25,17616,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,32,47,128,-8,1,3.29,9.32,4.02,14.62,8.04,4.75,3.47,2.56,7.86,3.47,5.85,,3.47,5.3,4.75,2.74,4.93,3.11,,3.29,4.2,4.57,24.13,7.68,,7.31,4.39,4.2,3.29,36.56,4.57,9.14,7.13,2.92,4.02,2.56,18.966667,15.861111,22.227778,0.145143,,14.703704,76.515884
US_MI_26123,2021-09-05,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,0,0,5156,71,0,17616,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,60,,,3,-4,5.42,4.86,2.8,16.8,4.48,3.17,6.72,6.35,8.22,4.29,2.8,2.8,2.8,7.47,4.48,4.86,4.29,4.67,4.11,3.36,,4.29,21.1,3.73,,11.58,3.73,3.73,4.11,34.54,,11.39,6.16,4.11,6.16,,19.766667,15.211111,24.122222,0.544286,,14.524691,72.337484
US_MI_26123,2021-09-06,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,0,0,5156,71,0,17616,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,18,22,,-73,16,3.68,5.15,4.59,14.15,6.25,5.88,5.33,,8.46,4.04,5.51,,4.04,5.51,4.41,5.51,4.78,,3.12,4.41,,7.54,18.38,7.9,,8.27,,5.15,4.59,31.98,4.96,8.09,5.7,,4.23,,18.094444,12.383333,23.0,0.282222,,11.425926,65.79854
US_MI_26123,2021-09-07,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,42,0,5198,71,47,17663,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,16,11,,-20,4,3.32,3.32,4.32,13.13,6.98,5.32,5.32,3.65,9.14,2.49,2.99,3.16,2.83,6.81,5.32,2.66,3.32,2.49,2.83,3.16,,5.98,22.27,4.49,,5.32,3.65,4.65,4.15,32.23,4.15,6.15,5.65,3.65,4.65,,16.838889,10.927778,24.694444,2.7305,,13.493827,81.804164
US_MI_26123,2021-09-08,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,11,0,5209,71,6,17669,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,24,13,,-18,2,3.88,4.76,2.65,11.11,6.53,,4.58,2.65,9.17,,4.06,2.82,4.76,8.82,4.23,3.88,4.58,3.17,,4.94,3.0,5.82,22.22,3.53,,6.88,4.06,3.7,5.82,31.39,3.0,6.7,4.41,4.41,5.11,4.06,18.7,14.338889,23.027778,1.80975,,13.549383,72.727684
US_MI_26123,2021-09-09,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,0,0,5209,71,25,17694,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,23,16,,-17,2,4.0,2.43,2.61,9.9,5.39,5.04,6.95,4.17,9.56,2.43,6.08,2.43,4.87,6.95,5.73,5.21,,,2.43,2.61,2.61,3.65,25.2,5.39,,6.78,4.52,2.61,4.0,34.23,,6.25,3.48,2.95,4.69,2.43,16.566667,11.75,21.355556,0.036286,,10.882716,70.631348
US_MI_26123,2021-09-10,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,39,1,5248,72,29,17723,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,11,10,,-17,2,3.83,3.31,3.31,11.15,6.79,4.7,4.7,4.01,9.06,,5.4,,2.44,6.45,3.14,3.14,,3.14,,3.66,2.44,6.1,23.34,4.01,3.48,4.53,,3.14,4.18,25.61,2.96,7.14,4.7,2.79,3.14,,16.455556,10.738889,23.561111,0.254,,11.962963,75.802481
US_MI_26123,2021-09-11,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,0,0,5248,72,23,17746,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,22,24,124,6,-3,4.22,4.83,,11.07,7.85,3.62,6.04,4.22,10.26,4.43,3.62,2.82,,6.84,5.23,3.62,3.82,,2.82,4.43,,8.25,20.12,8.25,,6.44,,3.22,3.22,29.98,,5.83,6.04,,5.63,,19.455556,14.411111,24.622222,0.0254,,15.345679,77.805012
US_MI_26123,2021-09-12,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,0,0,5248,72,22,17768,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,21,28,75,9,-1,5.27,6.59,4.14,12.23,6.59,3.01,,,11.29,2.82,5.65,,2.82,4.71,4.71,4.33,5.46,3.39,3.2,3.01,,6.78,20.52,6.21,2.82,6.02,3.95,3.01,4.52,30.3,4.33,9.79,4.52,4.52,5.08,2.63,20.388889,16.261111,23.683333,2.76225,,17.641975,83.987942
US_MI_26123,2021-09-13,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,32,0,5280,72,0,17768,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,16,7,,-19,4,4.87,5.04,4.54,11.59,7.06,4.71,3.53,3.87,14.28,,5.88,4.54,3.02,6.38,3.02,6.22,4.03,5.38,3.02,4.37,3.36,8.23,20.67,4.03,2.86,7.06,2.86,4.54,2.52,32.43,3.19,6.05,4.87,5.54,4.2,3.36,16.016667,12.861111,20.866667,7.366,,14.493827,91.129577
US_MI_26123,2021-09-14,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,0,0,5280,72,3,17771,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,21,16,,-17,3,3.73,6.77,5.93,9.82,6.43,5.25,5.08,2.37,11.01,4.06,5.93,,4.91,4.91,2.71,6.77,5.93,3.39,2.71,4.23,,7.96,26.75,4.06,,5.93,5.25,4.91,4.57,36.91,3.39,5.08,3.56,2.88,3.89,3.22,20.038889,16.255556,25.338889,4.699,,17.462963,85.034238
US_MI_26123,2021-09-15,ChIJC6ndsmEZGYgR-4VzGiNqDhU,Q74290,geoId/26123,US,United States of America,MI,Michigan,26123,Newaygo County,US,USA,2,58,-1,5338,71,29,17800,48320,24271,24049,5729,6232,5470,5252,5445,7473,6713,3932,2074,1907329,43.55,-85.8,2231,78.054545,25,13,,-17,2,5.16,3.03,4.98,9.61,5.7,4.63,4.98,3.56,12.99,3.56,8.72,,3.92,9.79,3.38,4.27,2.85,2.49,,4.98,,4.98,24.56,6.41,,5.7,3.2,3.03,3.92,31.86,2.67,6.59,8.54,2.49,4.98,3.03,18.505556,13.666667,23.25,0.028222,,13.012346,71.013518
