location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_6,cumulative_confirmed_age_6,new_deceased_age_6,cumulative_deceased_age_6,new_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_6,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WA_53047,2021-04-28,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,11,0,2413,37,91,16084,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,16,,-17,1,7.53,6.37,5.5,11.58,6.95,5.79,4.63,4.63,5.79,,4.92,10.42,,5.79,5.5,5.5,5.5,,7.24,29.52,,7.81,4.34,5.5,5.5,37.91,5.5,8.97,9.26,4.63,7.53,12.016667,4.427778,18.833333,0.0,,1.154321,48.465375
US_WA_53047,2021-04-29,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,12,0,2425,37,103,16187,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,17,,-15,0,6.85,9.13,5.42,11.7,7.99,6.56,5.14,6.28,5.42,,,8.28,,5.99,4.28,,,5.99,5.99,22.55,4.85,7.42,4.57,5.42,4.57,44.81,4.57,5.99,6.28,4.57,,14.666667,7.144444,22.644444,0.1016,,6.018519,57.783823
US_WA_53047,2021-04-30,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,8,1,2433,38,209,16396,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,16,,-14,0,5.87,6.74,7.92,10.26,7.33,7.62,,,4.99,,,6.74,4.11,5.57,,,4.99,,6.45,22.87,5.57,9.09,4.11,6.45,4.11,41.93,4.11,9.09,7.04,4.99,4.11,15.372222,8.966667,24.477778,0.0,,3.302469,44.553896
US_WA_53047,2021-05-01,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,12,0,2445,38,83,16479,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,18,,-6,,6.12,,,12.23,7.65,5.35,,,6.88,,5.74,9.18,,5.74,7.26,,,6.12,7.26,28.29,,7.65,,5.74,10.32,40.15,,12.23,,,,14.094444,6.777778,22.011111,1.2446,,0.716049,39.754251
US_WA_53047,2021-05-02,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,0,0,2445,38,0,16479,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,32,,-13,,5.96,7.07,,11.17,8.93,6.33,6.33,,5.21,,7.07,9.68,,6.33,5.58,,,7.44,5.96,20.84,5.21,8.56,5.96,,8.19,34.99,,10.42,7.82,5.58,,11.583333,3.016667,19.594444,0.4064,,-1.234568,41.351478
US_WA_53047,2021-05-03,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,1,0,2446,38,380,16859,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,20,,-14,0,5.41,7.12,5.69,11.1,7.97,6.55,6.55,4.84,8.26,4.84,5.69,12.24,4.84,4.27,,7.97,,,8.26,29.04,7.4,9.68,7.12,3.99,5.12,38.72,,6.55,7.97,6.83,,11.288889,2.733333,19.522222,0.0,,-0.469136,45.069242
US_WA_53047,2021-05-04,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,8,0,2454,38,7,16866,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,24,,-18,0,4.67,6.6,7.97,15.4,10.45,5.78,9.35,3.85,8.8,,6.6,10.45,3.85,,,,,4.67,7.42,17.6,4.4,4.95,3.85,3.85,8.8,34.65,,7.7,4.95,6.6,,12.461111,4.083333,19.611111,0.0508,,0.820988,45.26251
US_WA_53047,2021-05-05,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,13,1,2467,39,86,16952,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,24,,-17,0,5.46,10.06,4.02,11.78,10.35,5.17,4.6,5.17,5.75,,4.02,8.34,4.31,8.05,,,5.75,,5.17,22.42,6.04,11.21,4.89,5.75,4.02,40.52,6.04,7.47,6.04,4.02,5.75,12.427778,2.25,21.522222,0.254,,-0.512346,41.151626
US_WA_53047,2021-05-06,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,7,0,2474,39,80,17032,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,27,,-17,0,,8.01,,10.87,8.29,5.72,4.0,,4.86,,6.29,11.72,,6.0,,,,5.43,9.44,22.3,6.0,6.29,5.15,4.58,4.86,40.89,5.43,7.15,7.72,4.86,,15.016667,5.5,23.505556,0.0,,2.179012,42.689537
US_WA_53047,2021-05-07,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,11,0,2485,39,152,17184,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,20,,-17,0,6.13,4.96,7.3,9.05,9.92,,,4.67,,,,9.92,4.67,,,4.09,,,8.76,23.06,4.09,6.13,4.67,,9.92,37.65,,5.55,,,,12.783333,5.6,22.844444,0.1524,,-1.333333,36.732487
US_WA_53047,2021-05-08,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,7,0,2492,39,167,17351,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,44,,-4,,5.63,8.64,,14.65,6.01,7.14,5.63,,,,,7.89,6.76,,9.39,,6.39,,,16.91,,5.26,5.26,,,46.21,5.26,10.52,7.14,,,9.588889,2.844444,16.227778,0.6604,,-3.240741,40.893907
US_WA_53047,2021-05-09,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,0,0,2492,39,155,17506,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,59,,-8,,8.42,6.96,5.49,16.48,6.22,7.32,6.96,,6.59,,6.22,10.99,,6.96,,,,,,21.61,,8.42,5.86,8.06,5.49,44.31,5.13,9.15,8.79,,,10.472222,1.416667,18.433333,0.0,,-2.438272,40.547217
US_WA_53047,2021-05-10,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,6,0,2498,39,175,17681,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,27,,-16,0,5.4,8.52,6.25,13.64,6.25,6.25,8.24,6.25,5.11,,6.25,7.1,,,5.97,,,4.54,6.82,24.71,7.95,7.1,,3.98,7.1,42.9,,7.95,7.67,,,11.961111,2.344444,20.038889,0.0,,0.111111,44.054431
US_WA_53047,2021-05-11,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,2,0,2500,39,29,17710,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,26,,-14,1,4.96,5.78,,10.19,10.19,6.06,5.23,4.13,5.78,5.51,6.33,9.36,4.13,9.91,4.68,,,,6.06,25.06,6.33,8.26,4.41,4.13,9.64,46.26,,7.16,7.71,6.88,5.78,13.85,4.766667,21.911111,0.0,,0.617284,40.35211
US_WA_53047,2021-05-12,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,17,0,2517,39,62,17772,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,26,,-19,1,6.76,4.5,,11.26,9.85,8.16,5.07,,5.63,,6.76,9.01,8.16,6.76,4.22,5.91,4.5,4.5,7.6,23.37,7.32,5.07,5.07,,5.91,41.38,5.35,9.57,5.91,8.45,,13.1,5.083333,22.466667,0.0,,2.055556,47.882067
US_WA_53047,2021-05-13,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,14,0,2531,39,71,17843,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,23,,-16,-1,,7.98,4.27,8.55,9.97,7.41,,,6.55,,7.41,9.12,,9.4,3.99,,6.84,4.27,9.4,23.93,5.98,7.98,4.56,,6.55,40.46,5.13,7.98,5.13,3.99,,14.58642,7.030864,23.185185,0.4445,,5.548611,55.938871
US_WA_53047,2021-05-14,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,10,0,2541,39,119,17962,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,21,,-15,-1,,6.09,,12.19,9.58,4.93,6.67,,5.22,4.06,5.22,10.45,,6.38,,4.64,4.64,,10.16,23.51,4.64,8.42,5.8,,5.8,42.08,,8.13,4.64,,4.35,16.574074,6.685185,25.530864,0.0,,3.479167,41.44853
US_WA_53047,2021-05-15,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,7,0,2548,39,110,18072,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,34,,-7,,5.54,6.27,,13.28,5.9,5.17,,6.64,12.18,,7.75,,6.64,,,,,,5.54,22.14,10.33,9.22,,,,42.43,,9.22,11.07,,,18.41358,8.722222,27.592593,0.0,,3.423611,36.327259
US_WA_53047,2021-05-16,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,0,0,2548,39,185,18257,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,49,,-12,,,6.78,,12.85,5.0,6.78,8.93,5.0,7.5,,6.78,9.64,6.07,,,,,,7.14,22.14,6.07,10.0,,6.07,5.0,48.2,,11.07,8.57,,,19.425926,8.814815,28.728395,0.0,,3.909722,35.211076
US_WA_53047,2021-05-17,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,4,0,2552,39,0,18257,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,29,,-14,2,6.15,7.27,5.31,15.65,6.71,,8.11,,6.43,5.87,7.55,5.87,,5.59,,5.31,4.47,,5.59,27.67,7.27,8.66,,,6.15,47.79,3.91,6.15,6.43,,6.43,19.005556,9.716667,28.605556,0.0,,5.222222,39.992466
US_WA_53047,2021-05-18,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,3,0,2555,39,35,18292,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,22,,-17,1,8.91,7.83,5.67,12.96,11.34,8.1,4.59,4.59,11.34,4.59,6.48,8.64,4.59,7.02,6.48,4.86,4.59,6.21,8.64,25.93,9.72,6.75,5.67,7.56,6.75,47.54,7.02,8.1,6.75,4.32,,14.0,8.738889,22.894444,0.5588,,-1.296296,34.273796
US_WA_53047,2021-05-19,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,10,0,2565,39,69,18361,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,22,,-16,1,,4.68,4.4,12.93,10.18,6.6,6.33,5.78,7.7,,,8.25,3.85,7.7,,,,3.85,6.88,23.66,,6.05,4.13,,7.15,36.03,4.95,4.68,4.68,,3.85,9.488889,1.738889,16.227778,1.721556,,-4.018519,38.454803
US_WA_53047,2021-05-20,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,13,1,2578,40,97,18458,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,22,,-16,2,5.94,5.4,3.78,12.14,8.1,8.37,7.83,5.4,5.67,5.13,5.4,7.02,4.05,5.4,5.13,,,6.21,8.63,20.24,6.75,6.48,7.55,,5.4,42.36,4.05,6.21,6.75,,4.05,10.4,3.894444,16.505556,0.141111,,1.530864,54.026022
US_WA_53047,2021-05-21,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,9,0,2587,40,0,18458,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,29,,-10,-1,5.43,10.87,7.44,11.16,12.87,8.01,4.0,,,,5.43,6.58,,8.87,,,4.29,4.86,10.87,25.17,6.29,10.58,,4.58,,44.34,6.01,7.72,7.15,6.29,4.86,11.15,2.9,20.55,1.439333,,1.981481,53.215733
US_WA_53047,2021-05-22,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,0,0,2587,40,215,18673,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,29,,-3,,,6.79,,15.01,8.93,8.22,6.79,6.43,8.22,,,6.43,,8.22,,,,,5.72,18.94,8.58,7.15,,,,44.67,,6.08,5.36,,7.5,14.05,3.761111,22.533333,0.0,,-0.444444,37.13788
US_WA_53047,2021-05-23,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,0,0,2587,40,132,18805,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,54,,-8,,6.86,6.52,8.57,10.63,,7.89,4.8,6.52,6.17,4.8,5.49,11.66,5.49,5.14,,,,5.49,5.83,25.73,8.92,6.52,,4.8,4.8,44.25,5.14,8.92,,6.17,,14.905556,4.9,24.15,0.0,,3.222222,45.234621
US_WA_53047,2021-05-24,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,9,0,2596,40,149,18954,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,25,,-13,1,5.21,7.13,3.84,12.35,12.35,5.76,6.59,4.94,8.51,8.78,,8.51,,6.31,6.86,,,,6.04,22.23,6.31,9.06,6.04,,4.67,35.4,4.12,6.86,6.59,,,15.838889,8.827778,22.255556,0.6858,,5.104938,48.958496
US_WA_53047,2021-05-25,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,1,0,2597,40,13,18967,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,21,,-17,0,,6.1,7.42,12.73,8.48,5.04,7.42,3.71,5.04,5.83,5.3,10.61,5.04,4.24,,,,3.98,8.48,21.74,7.16,5.83,7.16,5.3,5.83,43.75,4.51,5.83,6.63,,4.77,15.572222,8.094444,22.45,0.3556,,4.790123,48.381858
US_WA_53047,2021-05-26,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,10,0,2607,40,67,19034,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,31,,-17,-1,,5.47,4.37,15.85,8.47,5.74,4.92,5.47,6.83,7.11,4.65,12.57,9.84,4.1,,4.1,6.29,5.74,8.47,20.22,6.29,6.83,4.37,7.11,7.65,41.27,5.74,9.02,7.11,4.92,,15.633333,8.272222,23.5,0.9652,,5.740741,51.739712
US_WA_53047,2021-05-27,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,9,0,2616,40,93,19127,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,39,,-18,0,5.59,6.66,,13.31,11.45,7.46,5.86,4.79,6.66,6.12,6.39,8.79,,5.06,,,6.66,,9.05,21.03,7.19,7.46,7.72,5.33,5.59,37.01,,6.92,5.59,4.53,,16.222222,7.966667,23.216667,0.1016,,2.641975,39.180762
US_WA_53047,2021-05-28,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,13,0,2629,40,2,19129,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,51,,-18,-1,,3.98,,14.5,7.11,5.68,5.68,4.55,5.12,7.11,,7.39,5.12,5.12,,4.26,,,7.67,18.19,7.11,6.82,,,,33.54,,10.52,4.83,,,13.627778,7.85,20.472222,4.628444,,0.395062,39.433118
US_WA_53047,2021-05-29,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,6,0,2635,40,193,19322,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,58,,-11,,,9.57,6.74,14.54,5.32,5.67,,,6.74,,,7.45,6.03,6.74,,5.67,,,,22.34,,6.74,,7.09,5.32,37.94,5.32,8.51,9.57,5.32,,13.477778,3.861111,23.5,1.0414,,0.055556,39.614172
US_WA_53047,2021-05-30,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,0,0,2635,40,100,19422,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,87,,-19,,4.59,6.56,4.59,16.08,8.2,6.56,6.56,4.59,10.17,6.56,5.91,10.5,5.91,,4.92,4.59,,,9.52,20.02,4.92,9.85,,,,39.05,5.58,9.52,7.88,4.59,,16.6,5.583333,25.938889,0.0,,1.191358,35.071765
US_WA_53047,2021-05-31,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,0,0,2635,40,0,19422,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,51,,-61,8,7.1,10.5,5.87,13.28,7.72,8.03,5.25,,8.64,,,7.72,4.94,6.79,,,,,9.26,23.46,6.48,14.82,7.1,,,36.74,4.32,9.57,7.41,5.25,4.32,19.272222,9.25,28.883333,0.0,,5.320988,39.881616
US_WA_53047,2021-06-01,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,3,1,2638,41,12,19434,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,46,,-17,0,5.6,7.38,4.32,16.53,8.14,6.11,6.36,3.81,6.87,4.07,4.58,8.9,4.07,6.36,4.07,,3.81,4.58,6.36,23.15,3.81,13.48,4.32,4.32,5.6,39.43,5.6,10.94,10.18,,,22.355556,11.038889,31.166667,0.0,,8.783951,41.368733
US_WA_53047,2021-06-02,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,6,0,2644,41,86,19520,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,40,,-17,-1,,7.28,4.04,18.06,7.28,7.01,5.66,,8.63,3.77,6.2,11.05,,5.12,,4.04,,,5.66,22.11,5.93,13.21,7.82,4.04,4.85,38.28,4.04,10.78,13.21,5.66,,25.8,14.15,34.522222,0.0,,8.746914,32.687172
US_WA_53047,2021-06-03,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,22,0,2666,41,155,19675,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,33,,-14,-1,6.2,7.28,,18.06,6.74,5.93,4.04,,5.66,4.04,11.32,10.24,5.66,5.39,,4.58,7.28,3.77,5.39,19.95,4.85,7.28,6.47,5.66,7.28,44.22,3.77,10.24,6.74,,3.77,25.088889,13.044444,34.783333,0.0,,7.728395,32.078693
US_WA_53047,2021-06-04,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,2,0,2668,41,178,19853,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,38,,-13,-1,4.85,6.56,3.99,18.25,6.84,9.13,7.42,,9.13,,5.42,9.7,4.85,4.28,3.99,,9.41,4.28,7.7,21.67,5.42,8.27,,,7.7,38.78,5.7,7.99,9.41,4.85,,22.044444,13.677778,31.272222,0.0,,4.765432,31.56292
US_WA_53047,2021-06-05,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,4,0,2672,41,1,19854,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,47,,-3,,6.21,9.32,6.56,16.57,4.83,6.56,6.9,,5.52,4.83,,6.9,,5.18,,,,,7.59,23.82,6.21,9.32,8.28,,6.9,43.49,,14.84,5.52,5.52,,17.194444,11.127778,27.166667,0.620889,,2.728395,38.306655
US_WA_53047,2021-06-06,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,0,0,2672,41,301,20155,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,53,,-15,,4.51,,6.76,13.53,4.51,5.8,4.51,,9.34,4.51,5.8,6.44,6.76,6.12,,,10.95,,,22.55,6.44,7.09,5.15,,5.48,34.15,,11.27,8.05,,5.48,11.366667,4.311111,18.777778,1.241778,,-0.104938,45.334115
US_WA_53047,2021-06-07,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,2,0,2674,41,51,20206,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,42,,-15,2,5.19,10.11,4.64,11.75,6.83,8.2,4.92,,6.28,4.64,5.46,8.2,4.92,6.28,3.83,,,5.46,7.92,23.5,7.65,10.65,8.74,4.37,5.74,40.71,8.47,12.57,6.01,6.83,5.46,10.666667,4.533333,17.494444,2.370667,,2.530864,57.388805
US_WA_53047,2021-06-08,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,7,0,2681,41,32,20238,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,33,,-17,0,3.86,4.69,3.86,9.93,6.35,4.14,5.79,,6.62,3.86,,9.38,9.66,7.45,5.52,,4.14,,9.11,30.35,6.9,7.17,5.24,,6.07,33.39,3.86,7.45,,5.79,7.17,13.011111,5.311111,20.961111,0.084667,,1.604938,45.910303
US_WA_53047,2021-06-09,ChIJ9aTB4k_onFQR98C58DrE7kA,Q483958,geoId/53047,US,United States of America,WA,Washington,53047,Okanogan County,US,USA,2,11,0,2692,41,1,20239,,,,,,,,,,,,,,41915,21146,20769,5489,5136,4352,4619,4584,5360,6589,3902,1884,1153069,48.55,-119.75,13766,80.52,36,,-17,0,6.11,7.27,,13.09,8.15,6.98,8.15,,6.98,,5.24,8.15,5.53,6.4,,,4.36,,6.69,26.47,7.27,15.42,4.36,7.27,6.98,42.47,4.36,9.6,4.36,,,14.75,7.377778,21.4,1.495778,,3.45679,46.808384
