location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55121,2020-07-07,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,3,0,140,0,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-24,7,,5.07,9.29,3.94,6.47,,5.63,,4.5,6.47,,6.19,5.07,,4.79,16.32,,10.13,5.07,,28.43,,7.6,6.47,,24.188889,18.844444,31.0,3.3655,,20.077778,78.453054
US_WI_55121,2020-07-08,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,18,0,158,0,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-25,6,5.12,7.4,12.52,6.83,,5.41,5.98,,3.98,5.41,,5.98,4.84,,,21.91,,9.11,,4.27,29.6,5.41,11.95,6.55,4.27,25.0,18.633333,32.766667,3.838222,,20.7,77.439844
US_WI_55121,2020-07-09,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,10,0,168,0,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,2,-26,9,4.88,5.69,8.39,,10.02,4.06,4.88,,4.88,6.23,,,5.69,4.33,5.42,19.5,4.06,6.23,,,33.31,,8.12,6.5,4.06,23.911111,19.216667,31.005556,0.34925,,20.95679,83.135117
US_WI_55121,2020-07-10,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,4,0,172,0,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,15,-25,5,,7.4,8.88,,,,8.29,,4.15,8.0,,,,5.33,,16.29,6.81,8.29,,4.74,26.06,,7.4,,,22.477778,18.411111,28.2,10.414,,17.511111,74.181077
US_WI_55121,2020-07-11,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,6,0,178,0,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,8,,,8.34,9.95,4.81,6.09,,,,,5.77,,,,6.42,4.81,21.49,4.81,6.09,,5.45,24.06,,5.13,4.49,,21.977778,15.738889,28.705556,0.056444,,17.183333,74.673002
US_WI_55121,2020-07-12,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,2,0,180,0,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-2,,,4.86,12.14,,6.98,,7.29,,4.55,6.38,,5.46,4.55,5.46,4.86,16.7,,11.23,,,33.09,,9.71,6.07,,21.783333,15.233333,27.25,0.0762,,15.972222,70.023906
US_WI_55121,2020-07-13,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,4,0,184,0,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-26,5,4.73,6.67,10.57,6.95,4.45,4.45,6.67,4.17,4.45,8.06,,5.0,5.84,,,12.23,,10.57,,4.45,33.37,4.17,10.01,4.73,4.17,21.638889,14.094444,28.988889,0.0,,16.0,70.60177
US_WI_55121,2020-07-14,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,3,0,187,0,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-26,9,,5.45,10.38,3.63,,4.67,8.04,,,5.45,,5.71,,,3.63,13.49,6.75,8.04,,,33.21,,5.71,7.0,,23.433333,19.672222,28.338889,6.152444,,18.605556,74.558425
US_WI_55121,2020-07-15,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,7,0,194,0,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-25,6,,8.86,11.08,5.54,,,4.16,,,8.03,5.26,4.71,6.37,,7.48,19.95,,9.14,,4.16,22.99,4.71,10.25,4.99,,18.511111,14.094444,23.85,8.763,,15.938889,85.418018
US_WI_55121,2020-07-16,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,19,0,213,0,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-25,5,,6.04,12.09,4.89,4.89,4.61,6.62,,,6.04,4.61,4.89,4.61,,6.04,19.57,,6.62,,,25.9,,7.48,4.89,,18.466667,11.222222,26.961111,0.6604,,13.95,75.553537
US_WI_55121,2020-07-17,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,6,0,219,0,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,7,-26,7,5.82,7.66,7.35,,,4.9,7.66,6.43,,6.12,,5.21,,,4.29,23.58,6.12,8.57,,,32.15,,10.11,6.43,,23.333333,16.188889,30.338889,0.0,,18.022222,72.454536
US_WI_55121,2020-07-18,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,8,0,227,0,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,11,-5,,,6.15,11.38,,4.92,,,5.85,,5.54,,5.23,5.85,,4.31,20.0,6.77,12.92,5.85,5.23,25.23,,7.38,6.77,,25.894444,20.427778,31.461111,1.693333,,21.9,78.888283
US_WI_55121,2020-07-19,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,0,1,227,1,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-4,,4.37,6.86,9.98,,5.3,,6.24,,,5.93,4.37,,,,,20.59,,8.73,,,33.69,4.37,8.11,8.11,,25.522222,20.822222,29.683333,10.19175,,19.294444,68.803378
US_WI_55121,2020-07-20,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,1,0,228,1,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-26,5,,8.17,7.61,6.2,5.35,,7.61,,5.92,6.48,,,,5.07,3.94,24.79,6.48,7.61,4.79,7.33,33.53,3.94,11.83,6.48,,20.955556,14.016667,26.755556,0.6858,,14.45,66.694888
US_WI_55121,2020-07-21,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,10,0,238,1,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-25,8,,6.83,11.19,5.46,4.37,6.01,9.28,3.82,,7.92,4.64,4.37,7.1,3.82,4.09,20.48,5.73,8.74,,4.91,27.57,,7.92,5.73,,20.288889,15.305556,25.744444,1.7145,,16.833333,80.82137
US_WI_55121,2020-07-22,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,4,0,242,1,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-25,7,,8.88,11.45,4.58,4.01,7.16,5.44,5.15,,6.87,4.29,5.73,5.15,4.01,4.87,20.33,4.58,7.73,5.15,5.15,27.2,5.44,6.3,6.59,,18.927778,15.194444,23.872222,1.411111,,15.627778,81.415661
US_WI_55121,2020-07-23,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,3,0,245,1,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-25,5,,6.93,14.16,5.2,4.04,,4.33,,4.33,5.49,5.2,,,4.33,4.91,22.54,4.33,8.38,5.49,,30.91,,8.67,4.04,,18.205556,11.738889,26.461111,0.0,,14.55,79.397392
US_WI_55121,2020-07-24,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,10,0,255,1,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,4,-28,7,,10.1,12.24,,,4.29,4.9,4.59,,6.73,,6.12,,,8.27,15.3,,8.57,,,30.3,,6.73,6.43,,22.477778,15.766667,30.444444,0.0,,17.7,74.687506
US_WI_55121,2020-07-25,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,1,0,256,1,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,10,-3,,,4.57,9.8,,5.88,,5.22,,5.88,8.16,,6.2,,6.53,,16.33,,10.12,5.55,,30.37,7.18,7.84,,,26.022222,21.35,31.338889,0.479778,,22.116667,79.287174
US_WI_55121,2020-07-26,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,6,0,262,1,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-3,,4.09,7.3,7.88,5.84,4.09,4.09,4.38,,,6.42,,4.67,5.55,4.09,,22.48,4.96,7.3,,5.55,28.32,,,6.72,,25.9,23.016667,29.366667,4.100286,,22.927778,83.957921
US_WI_55121,2020-07-27,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,0,0,262,1,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-26,6,3.92,5.88,8.4,3.92,5.04,,,,3.92,6.16,,5.6,3.92,4.48,5.32,17.37,,7.56,4.76,,33.05,4.2,7.0,6.72,,23.222222,16.416667,28.277778,2.032,,17.038889,68.616339
US_WI_55121,2020-07-28,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,15,0,277,1,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-25,7,,8.73,7.32,,13.24,6.76,9.57,4.22,,6.2,,5.91,,7.04,,24.5,4.79,7.04,5.35,5.63,29.85,,8.73,,5.63,22.177778,15.911111,29.072222,0.09525,,16.422222,70.173879
US_WI_55121,2020-07-29,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,4,0,281,1,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-25,5,4.92,5.5,9.55,,6.65,4.05,9.84,,4.34,7.81,,,5.79,,4.63,20.83,4.05,7.23,,,33.27,,6.94,8.1,4.05,22.111111,14.611111,28.888889,0.0762,,16.216667,69.46285
US_WI_55121,2020-07-30,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,4,0,285,1,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-27,6,,5.7,9.69,,6.84,4.56,5.13,,3.99,5.99,,5.42,,5.99,4.56,21.66,,7.98,,3.99,26.79,,7.12,,5.13,20.716667,14.1,27.033333,0.0,,15.005556,70.425499
US_WI_55121,2020-07-31,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,16,1,301,2,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,9,-23,5,,8.98,11.98,,4.19,,6.59,,,4.79,,,5.69,,,21.26,,5.99,4.49,,26.65,4.79,6.59,,,19.861111,11.041667,27.888889,0.0,,13.486111,66.980644
US_WI_55121,2020-08-01,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,4,0,305,2,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,15,5,,,5.95,9.59,5.62,6.28,4.63,5.29,,,4.63,,,,,,19.18,,10.91,,,25.14,,9.92,,5.95,20.544444,12.661111,28.261111,0.0,,14.572222,68.860759
US_WI_55121,2020-08-02,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,2,0,307,2,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,3,,,7.88,12.43,7.88,,,,,,13.64,4.24,,,5.46,,16.06,5.15,10.3,,6.06,23.34,,12.12,7.27,,19.416667,16.305556,24.794444,1.49225,,15.644444,79.257085
US_WI_55121,2020-08-03,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,0,0,307,2,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-23,4,,7.89,7.89,,6.76,,5.92,,3.95,7.89,,5.07,,,,13.81,,11.56,4.51,7.05,24.24,,6.76,,,15.733333,9.316667,21.038889,0.0,,9.877778,68.470585
US_WI_55121,2020-08-04,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,6,0,313,2,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-23,6,3.98,5.97,9.67,6.25,,,5.12,,,5.97,3.98,,,,,15.64,3.98,5.4,5.69,,30.14,,4.55,5.12,,15.577778,7.783333,24.227778,0.0,,9.883333,69.168412
US_WI_55121,2020-08-05,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,9,0,322,2,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-23,5,3.98,9.38,10.24,4.26,4.83,,6.25,,4.83,8.53,,5.4,3.98,4.83,5.97,20.47,6.25,11.37,4.26,7.39,26.16,,12.23,,,17.95,10.788889,25.5,0.0,,11.444444,66.181076
US_WI_55121,2020-08-06,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,7,0,329,2,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-24,5,,9.03,9.03,4.95,5.24,7.86,5.24,,,7.86,,,,,6.41,18.05,,8.44,,,34.64,,6.7,5.24,4.66,18.6,11.122222,25.944444,0.0,,12.605556,68.436796
US_WI_55121,2020-08-07,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,3,0,332,2,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,13,-25,5,8.01,6.83,12.47,,,5.05,4.75,,,4.75,,,,,8.31,16.32,,12.47,,4.45,25.53,,11.28,5.05,,20.711111,14.527778,27.838889,0.0,,15.161111,70.833968
US_WI_55121,2020-08-08,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,4,0,336,2,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,5,,,5.41,10.83,4.78,,4.46,5.09,,4.46,5.09,,,4.78,,,14.65,5.41,9.55,4.46,,28.34,,6.69,8.28,,24.405556,20.383333,30.616667,0.60325,,19.166667,72.829473
US_WI_55121,2020-08-09,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,0,0,336,2,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-2,,,8.83,14.43,7.95,4.42,5.0,5.3,,4.42,5.89,,,,,,16.49,4.42,9.13,4.42,5.3,30.32,,7.07,4.42,,22.911111,17.833333,29.044444,1.995714,,19.972222,83.739385
US_WI_55121,2020-08-10,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,2,0,338,2,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-25,5,,8.08,12.39,6.2,,4.31,7.81,4.85,,6.73,,4.58,,4.85,5.66,16.7,4.04,8.35,3.77,4.31,23.43,,8.89,6.46,,23.077778,19.577778,27.516667,1.49225,,19.266667,79.678374
US_WI_55121,2020-08-11,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,7,0,345,2,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-24,5,,6.84,10.27,3.99,4.28,,8.27,,,6.56,4.28,4.56,,,,18.82,3.99,5.99,,5.13,30.8,3.99,9.7,4.85,,19.255556,10.533333,28.605556,0.9906,,12.466667,65.045311
US_WI_55121,2020-08-12,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,9,0,354,2,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-26,5,4.75,6.98,9.5,5.59,,5.31,5.03,,,7.54,,,,,,19.27,,8.38,,,27.09,,7.26,3.91,,19.733333,11.894444,26.955556,0.0,,14.361111,71.372529
US_WI_55121,2020-08-13,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,6,0,360,2,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-24,4,,4.92,9.55,4.34,,4.34,4.63,,4.05,6.08,,,,,,20.83,,8.68,,4.63,27.77,5.79,5.5,8.1,,22.522222,16.65,29.911111,0.141111,,17.194444,72.117648
US_WI_55121,2020-08-14,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,4,0,364,2,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,11,-27,5,5.28,5.87,12.62,4.4,4.4,,5.87,,,5.87,4.7,,,6.16,,19.37,,7.63,4.11,,31.11,,7.63,6.16,5.28,23.533333,16.75,29.983333,0.0,,18.027778,71.509911
US_WI_55121,2020-08-15,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,6,0,370,2,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,15,2,,,6.76,11.16,,5.75,,5.07,,,7.44,,,,,,18.94,5.41,15.22,5.41,9.13,31.11,,9.47,5.41,5.41,20.605556,15.733333,27.033333,8.98525,,15.605556,73.33598
US_WI_55121,2020-08-16,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,1,0,371,2,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,0,,6.09,10.66,14.31,,,4.26,5.18,,,6.39,,,,,,14.62,,12.18,,,26.19,,7.0,5.48,,19.838889,12.672222,28.15,1.4986,,14.355556,71.002951
US_WI_55121,2020-08-17,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,-1,0,370,2,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,,3,5.66,4.24,13.85,5.09,,4.52,5.37,,4.52,4.24,4.52,5.37,,,4.81,20.07,6.22,10.18,,5.94,33.65,,7.63,7.35,,20.383333,15.161111,25.938889,0.169333,,14.0,67.053658
US_WI_55121,2020-08-18,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,15,0,385,2,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,,5,3.93,7.59,10.4,6.18,8.99,,7.59,,,5.62,,,,,,19.11,3.93,10.4,,4.5,28.94,,6.46,5.9,,17.694444,9.694444,25.466667,0.0,,11.2,65.971743
US_WI_55121,2020-08-19,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,2,0,387,2,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,,4,,6.56,14.55,6.28,,5.71,5.71,,3.99,5.42,,,,,5.42,16.83,,11.7,,7.7,27.1,4.28,7.42,,5.99,18.761111,10.522222,27.705556,0.0,,12.861111,68.836425
US_WI_55121,2020-08-20,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,2,0,389,2,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,,3,,7.69,10.54,4.27,,5.13,5.98,,,11.39,,3.99,,,,16.23,,9.68,,6.83,27.34,,7.97,,4.84,22.238889,16.022222,28.122222,0.0,,15.35,65.214504
US_WI_55121,2020-08-21,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,3,0,392,2,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,,4,5.09,5.68,11.37,6.28,,,5.98,,,5.38,,,,,5.68,19.45,5.38,6.58,,4.49,25.13,,5.09,,4.49,22.7,16.233333,30.311111,0.0,,16.283333,67.330626
US_WI_55121,2020-08-22,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,3,0,395,2,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,,,,5.22,10.43,8.15,5.87,,,,,6.19,,,,,,17.28,,6.19,5.54,,21.84,,9.78,4.89,,22.644444,17.888889,28.016667,6.12775,,18.083333,75.669426
US_WI_55121,2020-08-23,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,0,0,395,2,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,,,4.56,5.17,8.82,6.99,5.78,4.56,,,,7.6,,,5.78,,4.86,21.28,,15.81,,,24.93,4.56,9.12,,,23.516667,16.711111,31.694444,0.6858,,19.277778,77.283678
US_WI_55121,2020-08-24,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,0,0,395,2,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,,4,4.06,7.58,13.27,5.15,6.77,,4.06,,3.79,7.04,,,,6.5,3.79,20.32,3.79,10.56,4.33,,31.15,5.69,6.23,4.61,4.61,23.927778,17.977778,30.633333,0.0,,19.494444,76.518767
US_WI_55121,2020-08-25,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,5,0,400,2,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,,5,,7.55,16.78,5.04,5.59,4.75,8.11,,,6.15,,,,,4.75,15.38,3.92,7.55,,4.75,24.62,4.2,8.95,5.59,,24.944444,20.038889,31.211111,1.016,,20.683333,77.567069
US_WI_55121,2020-08-26,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,7,0,407,2,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,,4,,7.12,11.51,6.85,,,5.21,,,8.22,,4.38,,,7.4,16.17,,8.77,,5.75,24.93,4.66,8.22,4.11,,26.838889,21.15,33.011111,0.635,,19.733333,65.532659
