location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01123,2020-07-01,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,3,0,570,70,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,15,26,-26,7,5.78,9.13,,14.17,5.03,3.17,2.8,3.73,10.62,4.29,4.1,4.47,6.9,5.41,6.9,4.66,4.66,5.03,5.03,8.76,27.59,8.02,13.23,3.35,3.35,5.96,38.21,5.03,11.0,5.96,3.35,5.22,23.638889,20.461111,29.833333,7.478889,21.409722,86.738743
US_AL_01123,2020-07-02,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,9,0,579,70,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,21,44,-28,7,3.56,7.11,,11.42,5.62,3.56,5.43,4.3,9.55,2.62,4.68,4.87,7.49,3.37,3.0,4.3,5.43,,,4.87,21.53,5.24,11.61,4.3,3.37,3.74,29.58,5.05,7.11,5.43,,6.93,25.211111,20.922222,31.277778,6.35,21.861111,81.436245
US_AL_01123,2020-07-03,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,11,0,590,70,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,10,46,-54,,4.36,6.73,,13.27,4.36,3.64,3.27,2.91,8.18,3.82,3.82,4.36,4.73,4.18,,,4.36,4.0,2.54,6.91,27.27,3.45,8.54,2.73,2.54,,29.45,2.91,11.82,5.09,2.73,4.73,26.65,22.111111,32.594444,0.9144,22.8125,79.292113
US_AL_01123,2020-07-04,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,5,0,595,70,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,-22,44,-30,,4.17,8.14,,8.52,5.3,4.74,3.03,,7.01,3.41,3.98,3.41,4.92,4.17,4.36,,3.6,3.6,4.36,5.11,17.8,4.92,9.28,4.74,2.84,2.84,24.43,4.54,7.01,6.63,3.03,6.25,26.772222,21.883333,32.855556,1.016,22.583333,77.755009
US_AL_01123,2020-07-05,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,3,0,598,70,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,-5,8,-13,,4.04,8.43,4.39,15.45,4.04,6.5,4.92,3.16,7.37,3.51,,3.69,6.32,2.46,4.21,3.69,4.04,4.92,3.51,3.51,25.64,,12.12,2.63,2.98,3.86,33.54,5.09,8.78,7.02,2.98,4.04,27.038889,21.966667,32.866667,0.7366,21.881944,72.987356
US_AL_01123,2020-07-06,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,14,0,612,70,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,-5,18,-22,7,4.27,6.58,3.38,14.4,6.58,5.87,6.05,8.0,9.07,3.73,3.73,4.45,7.29,5.69,3.2,3.2,3.73,3.91,5.16,10.31,25.61,6.05,7.83,5.16,5.87,3.02,36.1,4.62,7.83,8.0,3.91,6.22,25.538889,21.883333,31.388889,3.556,22.104167,80.954468
US_AL_01123,2020-07-07,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,0,0,612,70,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,-5,23,-21,8,,6.59,3.11,16.28,6.4,5.85,5.3,4.39,6.4,3.48,2.74,3.48,7.13,4.94,8.05,3.29,3.11,2.56,5.49,10.24,22.68,4.21,11.16,4.21,5.12,5.67,36.95,6.59,8.96,5.3,3.29,4.39,25.211111,22.311111,30.211111,13.010444,22.645833,86.020046
US_AL_01123,2020-07-08,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,2,0,614,70,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,0,16,-22,7,3.3,5.87,,12.65,6.42,5.68,5.68,3.67,9.72,3.12,,4.03,7.33,2.57,5.68,4.58,4.03,4.95,3.85,6.97,25.66,3.3,8.98,3.67,6.05,4.03,34.46,2.93,6.23,4.22,5.13,7.15,25.344444,22.716667,30.261111,6.067778,22.951389,86.223753
US_AL_01123,2020-07-09,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,11,0,625,70,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,2,25,-21,6,3.08,5.97,,10.41,5.59,5.2,6.75,,9.06,5.4,4.82,,7.9,6.75,3.47,4.24,4.43,,5.2,9.64,27.75,3.08,7.52,4.24,6.17,5.01,37.39,2.7,7.71,6.55,4.05,5.4,25.427778,22.15,31.622222,7.2898,22.236111,82.366535
US_AL_01123,2020-07-10,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,9,0,634,70,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,-1,18,-22,7,2.87,7.28,3.45,12.26,7.86,7.28,4.21,3.07,9.39,4.41,3.83,3.07,8.81,3.26,4.02,5.17,3.64,2.68,4.21,8.05,24.34,4.41,9.2,,3.64,4.21,38.13,4.21,9.96,6.9,4.02,7.28,27.788889,23.044444,33.355556,0.3302,23.583333,77.64068
US_AL_01123,2020-07-11,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,3,0,637,70,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,1,31,2,,5.61,6.41,3.2,11.81,6.81,5.81,3.0,4.0,9.01,,4.0,4.8,7.41,,3.2,,3.2,,,6.81,20.22,4.0,10.01,,,2.8,33.84,4.0,9.61,,,2.8,27.772222,21.944444,33.061111,0.536222,20.923611,66.103806
US_AL_01123,2020-07-12,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,3,0,640,70,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,-4,7,-9,,6.27,7.03,3.8,8.55,6.08,5.13,5.89,4.37,10.07,,3.42,,7.41,3.8,3.42,5.32,3.23,2.85,4.18,5.32,18.81,5.13,9.69,,3.8,6.27,31.16,,7.22,4.56,3.23,4.18,24.555556,19.433333,32.533333,7.253111,20.326389,76.880228
US_AL_01123,2020-07-13,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,3,0,643,70,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,-5,18,-21,5,5.41,7.46,3.92,11.38,4.85,6.53,,5.78,8.77,2.8,2.98,4.85,5.78,3.36,6.71,5.97,2.98,3.54,3.36,8.77,25.92,5.78,9.7,3.92,3.73,3.54,34.69,5.04,8.39,4.85,2.8,4.48,24.433333,20.033333,32.15,6.1468,21.451389,82.904262
US_AL_01123,2020-07-14,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,17,0,660,70,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,-4,28,-21,6,5.76,6.51,3.35,12.09,6.32,5.02,4.28,4.09,8.74,2.98,2.98,4.83,7.62,2.98,6.51,4.65,5.58,4.83,4.83,9.67,26.03,4.09,11.16,3.53,4.46,4.46,39.24,4.46,6.88,6.69,4.28,5.95,27.211111,21.038889,33.566667,0.0,21.972222,72.535439
US_AL_01123,2020-07-15,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,16,3,676,73,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,3,19,-25,6,3.99,7.03,3.04,10.06,3.99,5.51,3.42,3.99,7.97,3.61,2.66,,7.59,4.37,3.61,4.18,4.18,3.42,3.61,10.06,20.13,,9.49,,2.66,5.13,33.23,3.61,8.36,7.03,,6.84,27.372222,21.577778,34.072222,2.2352,22.451389,74.090918
US_AL_01123,2020-07-16,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,11,0,687,73,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,1,31,-22,7,4.89,8.21,2.93,14.47,4.69,4.11,3.72,5.28,8.41,3.13,5.87,2.74,8.61,2.93,3.52,3.13,4.89,4.5,3.33,8.02,26.6,6.06,9.0,3.52,5.87,5.48,33.84,5.08,7.24,5.67,2.74,3.33,26.822222,22.533333,33.055556,4.4958,21.555556,72.90121
US_AL_01123,2020-07-17,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,6,0,693,73,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,-3,13,-24,9,2.73,6.82,,12.48,8.77,4.87,4.87,4.29,10.72,,5.46,,7.99,3.12,5.85,6.43,5.46,,4.87,8.38,26.12,4.68,9.94,3.9,6.24,4.68,29.63,3.31,6.63,5.07,4.29,5.46,28.027778,22.044444,34.655556,0.0,22.423611,71.081122
US_AL_01123,2020-07-18,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,14,0,707,73,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,1,26,-4,,5.79,7.59,2.8,11.19,5.99,3.4,5.39,5.99,10.39,,3.6,,6.19,5.79,3.0,,3.0,,4.79,8.39,20.58,3.8,8.59,,4.59,2.8,37.16,4.59,8.39,7.79,,3.2,28.3,22.577778,34.65,0.0,22.8125,72.015331
US_AL_01123,2020-07-19,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,11,0,718,73,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,-2,16,-18,,6.85,8.42,,14.1,5.88,6.07,5.88,8.42,8.03,3.72,3.52,,7.05,3.52,4.5,3.52,5.88,4.31,,4.89,22.32,6.46,8.62,3.92,5.09,5.88,32.51,,7.05,4.89,5.09,4.11,28.338889,22.616667,34.988889,0.423333,22.694444,71.464175
US_AL_01123,2020-07-20,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,12,0,730,73,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,-10,9,-20,6,4.72,8.31,3.21,13.78,8.31,5.29,5.1,3.02,6.61,,4.91,4.15,5.67,3.02,5.48,4.34,4.53,3.59,,9.63,24.36,7.93,9.25,3.78,3.59,3.59,32.85,4.15,7.93,5.85,,5.1,28.244444,22.788889,35.238889,0.0,23.090278,72.769429
US_AL_01123,2020-07-21,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,14,0,744,73,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,-9,16,-21,8,4.98,7.66,,13.59,6.7,4.4,6.12,5.74,10.34,3.25,4.4,2.68,5.74,4.79,2.87,4.4,3.25,4.98,4.59,10.53,22.01,6.89,6.12,3.44,4.21,5.36,33.69,,7.08,5.36,4.02,3.83,27.161111,22.2,34.705556,3.175,22.597222,75.396138
US_AL_01123,2020-07-22,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,7,2,751,75,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,1,17,-23,6,4.98,9.96,3.38,11.95,4.58,5.77,4.98,4.38,12.74,,2.99,4.18,8.56,4.78,3.78,,7.37,3.58,4.58,7.96,28.47,4.58,6.57,5.38,4.78,6.37,34.84,4.38,6.57,4.58,3.98,5.97,27.672222,22.516667,34.355556,6.76275,22.013889,70.654315
US_AL_01123,2020-07-23,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,14,1,765,76,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,-5,18,-22,7,4.68,9.55,5.46,9.94,7.21,6.82,5.26,3.12,5.07,3.9,3.12,,6.43,2.73,3.7,3.12,5.26,,3.7,9.16,24.55,6.24,7.21,3.7,5.07,4.68,37.02,5.46,8.96,4.68,3.9,7.01,27.333333,21.627778,34.1,0.282222,21.736111,71.446825
US_AL_01123,2020-07-24,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,14,3,779,79,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,-7,12,-23,8,,5.34,,8.3,3.36,4.15,5.93,,6.13,4.55,,3.95,7.91,3.56,3.95,,3.76,2.96,3.56,10.28,22.54,5.34,7.51,2.96,4.74,4.35,32.22,3.36,6.72,,4.15,4.74,25.666667,22.05,32.522222,8.03275,22.111111,80.423512
US_AL_01123,2020-07-25,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,8,0,787,79,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,-8,22,-4,,4.13,7.29,3.15,9.06,5.91,6.7,2.95,5.12,7.88,3.54,5.12,2.95,7.29,4.92,3.15,,3.74,2.76,2.76,5.71,16.34,4.13,7.09,,3.54,4.53,32.29,3.54,6.5,5.32,5.12,5.51,26.283333,21.972222,33.488889,0.197556,22.25,78.074861
US_AL_01123,2020-07-26,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,14,0,801,79,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,-5,13,-12,,4.29,7.61,,8.19,6.05,6.44,2.73,6.24,7.61,4.29,3.12,3.51,7.8,,,3.71,4.1,,,6.44,20.09,6.24,8.58,3.12,2.73,4.1,33.94,5.27,8.19,6.63,4.1,3.12,25.322222,20.927778,32.977778,27.573111,21.395833,78.577087
US_AL_01123,2020-07-27,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,8,0,809,79,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,-9,12,-20,6,6.51,8.61,,12.25,6.51,7.46,5.93,5.93,7.85,5.36,4.78,4.59,7.66,2.87,4.59,,4.78,5.17,,7.46,29.09,4.59,9.19,5.17,,3.44,35.02,4.78,8.8,5.55,5.74,4.78,26.444444,21.044444,33.138889,1.016,21.736111,75.226294
US_AL_01123,2020-07-28,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,1,0,810,79,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,-9,16,-23,7,2.87,6.89,2.68,13.97,5.36,19.71,5.17,4.02,11.29,2.68,3.25,4.59,7.08,4.4,3.25,4.4,4.78,4.02,4.59,8.99,24.87,8.23,10.14,5.17,5.36,4.21,37.12,3.06,6.31,5.17,4.02,6.12,26.394444,22.366667,31.977778,0.92075,22.916667,81.300912
US_AL_01123,2020-07-29,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,3,0,813,79,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,-2,14,-23,7,3.06,5.17,3.44,6.89,6.89,10.33,4.21,3.63,7.08,3.06,4.78,2.87,7.84,4.78,4.78,,3.25,3.83,5.36,8.99,22.19,4.59,7.65,2.68,5.74,6.7,37.5,6.12,6.7,4.59,3.83,5.93,25.25,22.966667,30.566667,5.87375,22.833333,86.161944
US_AL_01123,2020-07-30,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,11,0,824,79,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,-4,15,-21,8,6.04,9.54,2.73,13.44,7.59,8.96,3.7,5.06,8.37,3.31,5.26,4.48,9.74,3.51,5.06,4.29,3.31,4.09,4.09,8.37,27.07,,6.62,,6.62,7.01,32.33,5.65,7.79,5.06,3.9,5.84,26.222222,23.177778,31.9,6.1468,23.145833,83.165263
US_AL_01123,2020-07-31,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,21,0,845,79,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,0,12,-24,7,3.36,8.7,4.55,10.29,4.55,8.11,5.74,3.56,9.69,4.95,4.55,,7.12,4.95,,3.17,4.35,2.97,4.55,7.52,24.33,5.74,9.3,4.15,4.35,4.95,35.21,3.17,7.12,4.95,3.76,5.34,27.475309,23.203704,33.635802,3.81,23.436508,78.312177
US_AL_01123,2020-08-01,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,3,0,848,79,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,-1,23,-2,,3.8,8.79,3.4,7.0,5.8,5.2,4.4,3.2,6.59,3.6,4.2,4.6,7.39,2.8,4.2,,3.0,,5.6,7.0,20.79,5.0,7.99,4.6,5.2,6.0,34.38,5.2,7.99,8.99,,3.4,26.395062,21.987654,32.524691,4.233333,22.357143,77.700172
US_AL_01123,2020-08-02,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,6,0,854,79,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,-1,15,-16,,4.27,7.37,3.88,13.0,6.99,5.63,5.63,2.91,8.35,3.1,,,15.14,5.05,3.88,5.05,3.3,,3.3,6.21,21.54,4.85,9.9,,2.72,5.05,34.35,4.85,7.37,4.08,3.88,4.08,26.993827,22.209877,32.808642,0.846667,22.404762,75.04731
US_AL_01123,2020-08-03,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,11,0,865,79,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,0,21,-18,4,3.82,4.01,3.06,14.14,4.01,4.97,5.92,,8.41,,4.97,4.39,8.98,5.54,4.01,4.01,3.82,4.59,2.87,11.85,24.27,4.97,11.08,4.78,2.67,6.11,30.95,4.39,7.07,6.88,3.82,4.97,27.594444,22.994444,32.783333,0.705556,21.916667,70.301906
US_AL_01123,2020-08-04,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,8,0,873,79,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,-1,20,-19,7,5.39,6.74,,11.37,7.71,6.17,4.05,5.2,7.71,,,,5.78,3.47,3.85,4.05,3.08,4.24,,10.4,21.96,5.97,11.56,3.66,3.66,5.2,36.61,5.78,7.9,5.2,2.7,3.66,25.888889,20.194444,32.627778,0.0,20.583333,72.480857
US_AL_01123,2020-08-05,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,6,0,879,79,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,5,13,-23,5,7.22,8.2,5.27,14.44,3.51,7.42,3.9,4.1,5.66,,3.32,4.1,9.95,5.86,4.68,4.68,,,4.88,9.56,20.3,10.54,9.76,4.49,4.68,4.49,33.18,4.49,6.05,5.66,5.66,4.29,27.427778,21.666667,33.583333,0.7874,20.923611,66.871357
US_AL_01123,2020-08-06,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,21,1,900,80,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,-2,17,-21,6,3.58,8.95,4.57,10.34,5.77,6.16,4.97,,5.96,3.58,3.58,3.58,9.74,,4.37,3.98,4.57,5.17,4.77,8.95,18.69,8.55,7.75,3.78,4.77,3.98,36.18,3.98,8.15,8.15,5.77,2.78,26.838889,21.688889,33.405556,1.524,21.791667,73.291934
US_AL_01123,2020-08-07,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,17,0,917,80,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,-3,13,-23,6,4.89,4.89,5.48,11.74,4.3,6.46,,,9.0,3.52,4.7,4.3,6.65,3.72,2.74,5.28,4.5,4.89,2.74,8.02,17.81,5.48,9.78,3.13,4.5,3.13,36.0,4.7,9.39,6.26,4.5,5.48,26.755556,20.872222,33.577778,0.8128,20.881944,69.617904
US_AL_01123,2020-08-08,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,5,0,922,80,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,-4,20,-5,,,7.72,10.49,10.09,4.35,7.52,4.16,2.97,8.9,3.36,,2.97,8.11,3.17,5.14,3.17,3.76,4.35,3.56,5.34,21.96,8.9,5.74,2.97,4.55,,35.41,2.97,6.92,6.53,,3.96,27.044444,20.638889,34.344444,0.0,20.979167,68.685231
US_AL_01123,2020-08-09,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,3,0,925,80,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,-1,10,-11,,4.5,6.85,6.46,11.93,4.69,5.87,5.67,,8.02,3.52,3.91,4.89,6.46,4.3,5.08,3.72,5.08,2.93,4.5,6.65,20.93,4.89,8.41,,3.13,6.46,35.99,5.67,7.82,7.04,,5.48,27.783951,21.265432,35.080247,0.169333,21.984127,70.189138
US_AL_01123,2020-08-10,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,10,0,935,80,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,-7,11,-21,6,3.46,6.34,3.27,12.88,7.11,5.77,6.73,3.08,6.73,5.58,3.08,3.46,8.27,4.61,,,6.15,,4.04,9.23,26.53,5.77,12.5,3.27,4.23,4.42,39.8,3.85,8.46,5.19,3.65,3.27,27.858025,22.166667,35.191358,3.07975,22.47619,72.410293
US_AL_01123,2020-08-11,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,16,0,951,80,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,-4,18,-22,6,5.35,5.94,3.37,11.49,6.34,5.55,2.77,2.97,8.32,,2.77,4.75,8.52,5.35,4.95,,,,3.76,10.9,22.78,8.32,9.9,6.54,,3.57,29.32,4.16,9.31,5.94,4.16,4.75,26.135802,21.851852,34.67284,6.35,22.269841,79.214024
