location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_FL_12075,2020-08-11,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,11,0,698,5,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,-7,-8,-19,-24,5,4.52,,4.52,13.85,8.2,6.5,7.07,,9.89,3.96,5.09,12.44,3.96,7.92,5.37,5.37,,5.94,7.35,26.86,5.37,10.46,,4.52,5.65,48.34,5.65,13.0,9.61,7.35,5.65,26.790123,23.191358,32.962963,0.036286,23.765432,83.78868
US_FL_12075,2020-08-12,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,11,0,709,5,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,0,-11,,-23,5,7.7,11.69,,15.97,12.26,5.42,4.56,7.98,8.55,,,8.55,5.42,,4.56,5.99,4.56,4.56,11.69,27.95,5.13,7.41,,5.42,4.85,43.63,5.13,6.56,7.98,,4.56,26.234568,22.382716,31.925926,5.660571,23.123457,83.173512
US_FL_12075,2020-08-13,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,11,0,720,5,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,0,-7,-3,-23,5,5.59,5.87,4.75,14.81,8.94,6.15,5.59,4.19,6.71,5.31,5.87,8.66,,5.03,5.59,3.91,4.47,,6.99,22.92,5.03,9.22,5.59,5.31,4.75,41.65,5.87,13.42,,3.91,6.43,27.265432,22.839506,32.864198,0.53975,23.450617,79.897304
US_FL_12075,2020-08-14,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,16,0,736,5,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,-6,-14,-2,-23,6,4.53,9.92,6.52,10.48,7.65,8.78,3.97,6.52,8.5,,7.37,7.08,4.25,3.97,4.53,3.97,,6.23,5.38,26.63,7.65,8.78,5.38,3.97,,36.55,5.67,8.5,9.92,,7.08,27.092593,23.123457,32.240741,0.15875,23.765432,82.280501
US_FL_12075,2020-08-15,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,18,0,754,5,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,-5,-8,-5,-13,,,7.21,6.34,14.99,6.92,8.07,5.48,,6.05,6.92,,8.36,4.32,4.9,6.05,,5.19,6.34,9.8,28.54,4.61,10.38,,6.34,7.21,44.1,6.05,12.39,6.34,,6.05,27.340278,23.743056,31.930556,0.508,24.270833,83.556901
US_FL_12075,2020-08-16,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,13,1,767,6,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,1,-4,13,-22,,6.85,8.0,18.85,13.71,6.28,5.71,10.28,4.28,6.28,6.0,6.57,15.42,5.71,7.71,4.57,7.14,,,7.71,26.84,5.14,9.99,,4.85,,49.69,,5.43,7.71,,4.57,27.986111,24.104167,32.611111,1.481667,24.333333,80.641171
US_FL_12075,2020-08-17,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,18,0,785,6,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,,,,,4,5.86,10.45,7.14,10.71,7.14,7.39,5.61,,7.9,4.33,6.63,11.98,,11.73,3.57,5.35,,4.84,11.47,24.22,5.61,7.9,3.57,,,36.45,4.08,6.37,5.1,4.59,7.65,26.909722,23.881944,31.513889,0.3048,24.263889,85.711956
US_FL_12075,2020-08-18,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,9,-1,794,5,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,,,,,3,,7.49,4.5,15.23,10.24,6.99,5.99,,6.24,3.5,5.0,8.24,4.25,,4.25,,,,11.74,19.73,6.99,7.49,4.0,,6.49,33.97,,4.75,9.49,4.0,4.0,26.666667,23.256944,31.805556,0.592667,23.986111,85.505151
US_FL_12075,2020-08-19,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,9,0,803,5,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,,,,,5,5.26,7.76,4.51,10.77,5.51,5.51,,4.26,6.26,3.75,,9.01,4.51,3.75,4.01,4.76,4.76,5.76,10.27,25.29,5.26,8.26,3.5,4.76,,35.55,4.51,6.01,5.51,4.26,3.75,26.425926,23.191358,31.41358,1.814286,22.993827,81.867299
US_FL_12075,2020-08-20,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,18,0,821,5,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,,,,,4,3.37,6.74,,10.12,7.47,4.33,6.74,5.06,7.71,4.82,5.54,11.08,4.33,,5.3,4.09,,5.78,8.91,23.36,3.61,7.95,4.33,6.74,6.26,34.44,,7.22,5.54,3.37,5.54,25.518519,21.919753,30.425926,9.978571,23.111111,86.693844
US_FL_12075,2020-08-21,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,14,0,835,5,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,,,,,7,3.53,7.3,,9.89,6.12,4.95,3.53,,5.65,,4.0,9.42,,4.71,3.53,5.42,,3.77,7.77,17.9,,9.42,4.24,4.47,4.47,32.27,3.3,8.48,3.77,3.53,4.24,24.228395,21.876543,28.993827,6.168571,22.716049,91.388498
US_FL_12075,2020-08-22,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,12,0,847,5,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,,,,,,,8.41,6.09,10.15,10.15,6.38,6.38,,8.12,4.93,4.93,11.02,4.35,,6.38,,,,10.15,24.37,5.8,11.89,4.93,,4.35,37.42,4.06,6.09,6.38,,4.64,24.746914,22.259259,29.37037,7.982857,23.098765,90.670447
US_FL_12075,2020-08-23,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,8,0,855,5,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,,,,,,4.55,9.95,4.83,10.52,7.96,6.82,7.96,4.26,9.66,4.83,,6.82,10.23,,,4.83,3.98,,7.39,24.44,7.39,11.37,,4.83,,39.79,4.83,11.94,4.83,4.83,4.83,26.123457,22.450617,33.37037,8.019143,23.567901,85.936229
US_FL_12075,2020-08-24,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,3,0,858,5,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,,,,,4,5.47,6.18,,9.99,9.27,3.57,7.85,,5.94,3.33,4.04,9.27,,3.57,3.33,3.57,3.8,,5.94,21.87,,7.37,3.8,3.8,5.94,36.38,5.94,8.08,7.61,4.99,4.99,27.771605,23.944444,33.808642,2.104571,25.277778,86.420197
US_FL_12075,2020-08-25,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,10,1,868,6,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,,,,,4,8.12,8.36,,13.62,6.45,4.78,5.97,5.97,6.45,,4.78,8.6,5.26,4.78,4.54,4.06,6.21,3.58,10.51,21.5,,9.08,7.17,3.58,,39.19,5.02,11.23,5.5,5.74,3.58,27.981481,24.012346,33.796296,9.361714,24.876543,83.441633
US_FL_12075,2020-08-26,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,6,0,874,6,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,,,,,5,5.33,6.54,3.63,11.15,6.06,6.3,4.12,4.12,7.03,,6.54,9.94,4.36,4.36,5.57,4.12,,,8.72,23.51,7.03,12.6,4.12,3.88,,37.32,5.82,8.0,6.3,6.3,4.61,28.814815,24.654321,34.12963,0.677333,25.08642,80.385958
US_FL_12075,2020-08-27,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,12,0,886,6,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,,,,,4,4.45,6.43,,6.43,9.15,4.2,3.46,3.71,11.37,,3.71,12.11,5.44,7.91,,3.71,,4.94,9.15,25.71,6.92,7.42,3.96,3.96,5.19,44.0,4.2,4.7,7.42,6.43,5.19,28.277778,24.530864,33.5,0.181429,25.04321,82.733555
US_FL_12075,2020-08-28,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,5,0,891,6,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,,,,,5,5.97,5.97,,10.7,9.46,6.47,,,6.72,,5.23,11.45,4.23,5.48,,3.48,4.48,3.73,7.22,25.64,4.73,9.71,4.98,4.73,4.23,39.08,,8.21,3.48,6.22,4.73,27.395062,24.08642,32.364198,2.31775,24.882716,86.280727
US_FL_12075,2020-08-29,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,8,0,899,6,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,,,,,,9.46,8.88,,12.03,7.45,8.88,4.87,5.73,11.46,,4.58,10.31,5.73,6.02,4.87,6.59,,,,28.37,7.74,9.74,,4.58,,40.4,6.3,8.31,5.73,5.16,5.44,27.382716,24.376543,31.851852,7.656286,25.179012,87.938379
US_FL_12075,2020-08-30,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,8,0,907,6,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,,,,,,4.27,3.99,4.56,11.39,9.97,7.98,,,8.26,4.27,5.13,8.55,5.13,4.84,5.7,,6.55,6.55,6.55,19.94,5.98,9.4,7.69,5.98,3.99,39.31,,7.12,3.99,4.27,8.55,25.944444,23.432099,30.919753,11.575143,24.111111,89.769827
US_FL_12075,2020-08-31,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,4,0,911,6,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,,,,,4,8.6,6.69,3.58,11.94,7.88,8.12,5.49,5.73,6.21,3.34,4.78,6.45,5.02,4.78,3.34,4.78,4.06,5.73,10.51,26.75,4.54,7.88,5.97,3.82,4.3,39.41,,8.12,5.25,5.49,6.93,25.67284,23.901235,29.388889,11.357429,24.41358,92.993804
US_FL_12075,2020-09-01,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,10,0,921,6,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,,,,,4,4.6,6.3,4.36,15.26,6.78,6.78,5.33,,6.06,4.6,3.63,8.96,4.12,5.09,4.6,4.12,,3.39,8.72,22.04,5.57,8.23,4.12,3.63,3.39,38.03,3.88,5.33,5.33,4.36,4.36,26.524691,24.265432,30.5,12.446,25.055556,91.753043
US_FL_12075,2020-09-02,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,2,0,923,6,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,,,,,3,6.37,6.13,,13.23,7.35,4.9,8.82,5.15,5.88,,3.68,8.33,4.41,4.66,,6.86,4.9,3.92,7.11,25.98,6.13,8.82,,,6.13,37.74,,9.07,6.13,6.86,5.39,27.814815,23.845679,32.598765,3.471333,24.703704,83.261805
US_FL_12075,2020-09-03,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,4,0,927,6,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,,,,,1,5.43,5.92,4.44,12.59,6.17,4.69,,4.2,7.9,,,9.38,3.95,6.42,,,,3.95,10.86,18.26,7.4,5.92,3.46,3.95,5.68,32.58,4.69,7.16,5.18,6.17,5.68,28.339506,23.993827,33.314815,0.3175,24.666667,80.621907
US_FL_12075,2020-09-04,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,3,1,930,7,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,,,,,3,4.66,8.09,5.64,9.8,5.15,5.39,6.13,,9.31,,4.66,9.07,4.17,6.13,3.92,4.17,4.41,3.43,9.56,27.94,6.62,9.07,3.92,3.68,5.39,36.27,,6.37,5.39,,6.86,28.62963,24.574074,34.345679,0.0,24.777778,79.82636
US_FL_12075,2020-09-05,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,5,0,935,7,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,,,,,,5.13,6.84,4.28,9.41,5.99,3.99,5.7,4.56,8.27,4.28,,5.13,3.99,6.27,3.99,5.99,8.27,7.41,5.7,23.09,6.27,5.7,7.98,5.99,7.41,34.5,,5.7,6.27,3.99,4.28,28.901235,24.641975,34.919753,0.889,24.450617,77.02445
US_FL_12075,2020-09-06,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,6,1,941,8,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,,,,,,4.25,4.82,4.54,9.07,4.82,4.54,6.24,4.54,9.64,4.25,,7.65,6.52,7.65,,,,4.82,7.94,20.69,9.64,11.34,7.08,5.95,5.95,42.8,4.25,8.79,6.52,5.1,6.24,28.024691,23.401235,34.098765,0.0,23.858025,78.224325
US_FL_12075,2020-09-07,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,4,0,945,8,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,,,,-62,,6.87,8.87,5.44,11.45,10.59,8.01,6.3,4.87,8.87,5.72,5.44,10.3,7.44,4.29,,,,4.58,9.16,26.9,5.44,11.73,,5.44,6.58,50.94,7.44,9.44,9.16,4.01,4.58,25.623457,22.845679,32.111111,1.959429,23.382716,87.511283
US_FL_12075,2020-09-08,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,3,0,948,8,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,,,,,1,6.65,6.41,,11.34,6.16,5.91,4.19,6.65,7.15,3.45,3.94,10.1,,,4.68,3.7,4.19,3.7,9.61,24.89,4.93,7.15,5.91,,4.43,40.17,4.68,5.42,5.42,4.93,5.91,25.814815,22.425926,31.907407,1.741714,23.037037,84.780988
US_FL_12075,2020-09-09,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,1,0,949,8,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,,,,,2,4.62,6.56,,10.21,6.8,4.86,5.35,5.1,7.29,,3.89,9.48,4.37,3.89,3.89,,,5.35,7.53,24.54,5.59,7.53,4.62,7.05,3.89,31.34,5.1,7.53,3.65,5.1,3.89,26.234568,22.919753,32.203704,1.415143,23.67284,85.901869
US_FL_12075,2020-09-10,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,7,0,956,8,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,,,,,-1,4.9,5.14,,9.06,11.02,6.12,3.67,5.39,6.37,4.41,4.9,11.02,4.65,,3.43,7.83,,6.12,8.81,22.52,7.59,6.37,5.14,5.88,3.43,40.15,4.9,6.37,8.57,5.14,4.16,26.203704,23.407407,32.290123,10.922,24.271605,89.200996
US_FL_12075,2020-09-11,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,3,0,959,8,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,-12,-13,-15,-21,-1,4.81,6.73,3.61,12.74,6.49,6.01,6.01,,7.45,6.49,6.25,9.86,6.73,3.37,,3.85,3.61,4.33,6.97,27.89,8.41,7.69,,,5.05,35.34,5.05,8.65,5.77,4.09,10.1,26.055556,23.777778,32.04321,5.043714,24.802469,92.867715
US_FL_12075,2020-09-12,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,3,0,962,8,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,-4,-13,-6,-17,,4.58,6.02,5.16,12.32,,4.58,,4.58,8.31,,,8.6,,6.88,,4.58,,,10.03,21.49,8.6,8.88,4.87,5.73,5.73,32.38,,5.73,5.16,5.16,5.73,26.283951,23.895062,31.932099,3.193143,24.617284,90.637257
US_FL_12075,2020-09-13,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,1,0,963,8,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,-4,-8,-10,-24,,3.98,7.39,5.97,11.08,7.39,7.1,7.96,,8.81,5.68,4.83,7.96,,,3.98,5.12,6.25,,7.96,22.16,6.54,8.81,,5.12,5.12,51.15,4.55,7.67,8.24,5.12,,25.919753,23.851852,30.320988,4.209143,24.228395,90.492012
US_FL_12075,2020-09-14,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,1,0,964,8,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,-3,-5,-23,-16,0,3.66,7.08,4.88,11.97,5.86,4.64,7.57,7.33,7.33,8.3,5.37,10.01,3.66,3.42,5.13,4.4,3.42,8.06,10.74,26.62,7.33,9.52,5.62,4.88,5.86,34.68,3.91,7.08,5.13,,4.64,26.012346,24.253086,29.709877,1.923143,24.475309,91.331775
US_FL_12075,2020-09-15,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,7,0,971,8,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,-1,-11,-24,-17,1,7.88,4.93,3.94,13.06,10.35,4.93,6.41,5.17,6.9,,5.17,7.88,,6.65,,4.93,4.68,6.65,8.13,24.89,5.42,11.09,7.88,3.45,4.43,42.63,4.68,8.38,5.17,4.93,5.42,25.932099,24.296296,29.290123,8.091714,24.654321,92.72122
US_FL_12075,2020-09-16,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,1,0,972,8,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,1,-14,-13,-16,2,6.05,6.29,,10.16,8.95,6.29,6.05,5.32,8.23,5.08,7.98,7.26,3.63,5.08,,3.39,4.6,,14.52,19.6,6.05,9.44,5.08,6.53,4.11,40.65,5.08,5.32,3.87,6.05,6.78,26.271605,23.62963,31.191358,1.923143,24.320988,89.092328
US_FL_12075,2020-09-17,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,17,0,989,8,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,-4,-12,-22,-20,2,6.54,7.03,4.12,12.11,6.06,6.54,5.57,,6.3,5.09,,9.45,6.3,3.88,3.63,3.63,3.39,,10.42,23.5,5.81,6.54,5.57,,4.84,34.16,,6.3,,5.33,,26.475309,24.549383,30.191358,4.390571,25.018519,91.843177
US_FL_12075,2020-09-18,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,3,1,992,9,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,-8,-13,-2,-18,2,6.47,5.99,5.03,13.66,7.19,5.99,3.35,,5.51,4.79,3.83,10.31,5.51,3.35,5.03,4.07,3.35,3.83,7.67,21.57,6.71,8.15,4.55,4.07,4.79,34.27,4.07,6.47,6.47,,3.35,26.41358,23.08642,30.364198,10.16,23.148148,82.349075
US_FL_12075,2020-09-19,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,9,0,1001,9,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,-6,-9,-6,-15,,5.01,6.19,,7.36,12.08,4.42,6.78,4.42,6.19,4.42,6.19,10.9,,,,6.19,,,8.54,21.5,4.71,10.02,4.71,,4.12,40.35,,5.89,6.19,5.3,,24.419753,21.67284,29.012346,0.072571,22.419753,88.80611
US_FL_12075,2020-09-20,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,3,0,1004,9,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,-3,-7,3,-24,,8.13,5.81,5.81,14.23,7.55,,4.94,,9.59,,6.97,10.75,,4.36,,,4.36,,9.88,23.82,4.36,10.46,4.94,4.94,,40.96,,9.59,9.01,5.52,,23.049383,20.506173,25.814815,0.435429,21.216049,89.62551
US_FL_12075,2020-09-21,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,2,0,1006,9,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,1,-7,-20,-16,1,5.16,6.64,3.69,12.29,9.34,5.66,7.38,,8.85,,4.67,8.61,,6.15,3.44,5.16,4.67,6.64,5.41,24.59,8.61,8.61,,6.15,9.34,42.53,5.41,10.08,5.66,3.44,,23.87037,21.191358,28.561728,0.141111,19.796296,78.086825
US_FL_12075,2020-09-22,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,3,0,1009,9,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,-3,-10,-13,-16,2,4.2,7.16,4.94,12.83,6.91,4.94,5.18,3.7,8.39,,4.2,11.35,4.2,4.2,4.44,,,,5.68,27.64,8.64,10.86,4.44,,6.42,39.98,4.69,5.92,7.65,3.95,6.42,23.12963,19.549383,28.425926,0.036286,18.45679,75.170256
US_FL_12075,2020-09-23,ChIJ7908BbD26IgRFinrUKJ6BFA,Q501022,geoId/12075,US,United States of America,FL,Florida,12075,Levy County,US,USA,2,3,0,1012,9,,,40276,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110,1210721,29.28,-82.79,3658,74.925,-2,-9,-17,-15,3,3.5,6.76,3.5,11.51,7.76,7.01,5.25,6.51,7.76,5.0,4.25,9.51,3.5,7.76,3.75,4.5,,5.25,11.26,25.02,5.25,7.51,,3.5,6.76,42.04,3.75,5.5,4.5,7.51,8.01,23.617284,18.537037,29.524691,0.0,17.91358,70.544111
