location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13237,2020-11-06,ChIJSV5U3puW9ogREoRjbSJhMhQ,Q498341,geoId/13237,US,United States of America,GA,Georgia,13237,Putnam County,US,USA,2,7,0,915,28,,,0,1,1,0,0,0,1,2,0,0,16,30,54,157,99,117,134,114,79,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,8,0,0,0,0,0,0,0,1,0,0,0,0,1,3,4,3,9,17,19,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,21692,10588,11104,2389,2472,2208,2317,2395,3056,3508,2364,983,1029448,33.32,-83.37,934,75.766667,0,,,-19,,8.92,10.7,,5.71,9.99,5.35,21.05,,30.68,7.49,16.466667,10.1,24.327778,0.0,,12.012346,74.592791
US_GA_13237,2020-11-07,ChIJSV5U3puW9ogREoRjbSJhMhQ,Q498341,geoId/13237,US,United States of America,GA,Georgia,13237,Putnam County,US,USA,2,1,0,916,28,,,0,0,0,0,0,0,1,1,0,0,16,30,54,157,99,117,135,115,79,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,8,0,0,0,0,0,0,0,1,0,0,0,0,1,3,4,3,9,18,19,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,21692,10588,11104,2389,2472,2208,2317,2395,3056,3508,2364,983,1029448,33.32,-83.37,934,75.766667,,,,-1,,9.14,10.33,6.36,,7.15,,17.09,9.54,37.35,7.15,18.938889,13.794444,25.383333,0.381,,15.901235,82.259358
US_GA_13237,2020-11-08,ChIJSV5U3puW9ogREoRjbSJhMhQ,Q498341,geoId/13237,US,United States of America,GA,Georgia,13237,Putnam County,US,USA,2,2,0,918,28,,,0,0,0,0,0,0,1,0,0,1,16,30,54,157,99,117,136,115,79,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,9,18,19,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,21692,10588,11104,2389,2472,2208,2317,2395,3056,3508,2364,983,1029448,33.32,-83.37,934,75.766667,,,,-7,,7.48,9.05,6.69,,11.41,,22.04,9.05,35.03,6.69,19.8,16.338889,24.822222,0.9144,,17.290123,85.243526
US_GA_13237,2020-11-09,ChIJSV5U3puW9ogREoRjbSJhMhQ,Q498341,geoId/13237,US,United States of America,GA,Georgia,13237,Putnam County,US,USA,2,3,0,921,28,,,0,0,0,1,0,0,1,1,0,0,16,30,54,158,99,117,137,116,79,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,9,18,19,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,21692,10588,11104,2389,2472,2208,2317,2395,3056,3508,2364,983,1029448,33.32,-83.37,934,75.766667,,,,-11,3,7.37,11.06,10.69,7.37,12.16,8.85,26.91,7.37,44.6,,21.061111,17.644444,26.188889,0.762,,17.530864,79.889259
US_GA_13237,2020-11-10,ChIJSV5U3puW9ogREoRjbSJhMhQ,Q498341,geoId/13237,US,United States of America,GA,Georgia,13237,Putnam County,US,USA,2,0,0,921,28,,,0,0,0,-2,1,1,0,0,0,0,16,30,54,156,100,118,137,116,79,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,8,0,0,0,0,0,0,0,1,0,0,0,0,1,3,4,3,9,19,19,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,21692,10588,11104,2389,2472,2208,2317,2395,3056,3508,2364,983,1029448,33.32,-83.37,934,75.766667,,,,-18,5,6.49,9.73,10.1,6.13,5.05,8.65,22.71,9.37,44.34,,20.605556,18.944444,23.861111,0.550333,,19.037037,90.268176
US_GA_13237,2020-11-11,ChIJSV5U3puW9ogREoRjbSJhMhQ,Q498341,geoId/13237,US,United States of America,GA,Georgia,13237,Putnam County,US,USA,2,7,0,928,28,,,0,1,0,0,0,0,0,2,2,0,16,31,54,156,100,118,137,118,81,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,8,0,0,0,0,0,0,0,0,1,0,0,0,1,3,4,3,9,19,20,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,21692,10588,11104,2389,2472,2208,2317,2395,3056,3508,2364,983,1029448,33.32,-83.37,934,75.766667,,,,-22,7,6.67,11.24,8.78,8.78,9.48,11.59,24.93,7.37,43.89,,23.055556,20.811111,27.233333,9.525,,22.126984,93.10387
US_GA_13237,2020-11-12,ChIJSV5U3puW9ogREoRjbSJhMhQ,Q498341,geoId/13237,US,United States of America,GA,Georgia,13237,Putnam County,US,USA,2,4,0,932,28,,,0,0,0,1,2,0,1,1,0,0,16,31,54,157,102,118,138,119,81,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,8,0,0,0,0,0,0,0,0,1,0,0,0,1,3,4,3,9,19,21,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,21692,10588,11104,2389,2472,2208,2317,2395,3056,3508,2364,983,1029448,33.32,-83.37,934,75.766667,,,,-15,6,7.51,10.73,9.3,11.81,9.3,9.66,25.05,9.3,33.99,,22.344444,20.183333,26.277778,32.977667,,20.876543,91.019823
US_GA_13237,2020-11-13,ChIJSV5U3puW9ogREoRjbSJhMhQ,Q498341,geoId/13237,US,United States of America,GA,Georgia,13237,Putnam County,US,USA,2,9,0,941,28,,,0,0,0,0,0,2,0,2,1,0,16,31,54,157,102,120,138,121,82,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,9,19,21,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,21692,10588,11104,2389,2472,2208,2317,2395,3056,3508,2364,983,1029448,33.32,-83.37,934,75.766667,,,,-16,,7.09,9.7,11.2,6.72,8.96,6.72,17.54,7.09,33.97,,19.205556,14.877778,25.338889,6.096,,14.290123,72.976664
US_GA_13237,2020-11-14,ChIJSV5U3puW9ogREoRjbSJhMhQ,Q498341,geoId/13237,US,United States of America,GA,Georgia,13237,Putnam County,US,USA,2,1,0,942,28,,,0,0,0,0,0,0,1,-1,0,0,16,31,54,157,102,120,139,120,82,48,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,2,8,9,8,0,0,0,0,0,0,1,-1,0,0,0,0,1,3,4,3,10,18,21,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,21692,10588,11104,2389,2472,2208,2317,2395,3056,3508,2364,983,1029448,33.32,-83.37,934,75.766667,,,,-8,,10.73,13.2,,,7.01,7.43,18.56,,37.13,,14.433333,7.444444,23.005556,0.0,,9.04321,69.918164
US_GA_13237,2020-11-15,ChIJSV5U3puW9ogREoRjbSJhMhQ,Q498341,geoId/13237,US,United States of America,GA,Georgia,13237,Putnam County,US,USA,2,0,0,942,28,,,0,0,0,0,0,0,0,0,0,0,16,31,54,157,102,120,139,120,82,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,10,18,21,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,21692,10588,11104,2389,2472,2208,2317,2395,3056,3508,2364,983,1029448,33.32,-83.37,934,75.766667,,,,-12,,,11.9,,6.75,7.14,8.33,30.95,9.92,38.89,8.33,15.727778,9.683333,23.372222,0.0,,13.936508,88.382736
US_GA_13237,2020-11-16,ChIJSV5U3puW9ogREoRjbSJhMhQ,Q498341,geoId/13237,US,United States of America,GA,Georgia,13237,Putnam County,US,USA,2,2,0,944,28,,,0,0,0,0,0,0,1,0,0,0,16,31,54,157,102,120,140,120,82,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,10,18,21,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,21692,10588,11104,2389,2472,2208,2317,2395,3056,3508,2364,983,1029448,33.32,-83.37,934,75.766667,,,,-13,3,,12.53,9.58,9.58,11.42,8.84,24.68,7.74,35.37,6.26,12.066667,4.172222,20.277778,0.0,,3.17284,54.368765
US_GA_13237,2020-11-17,ChIJSV5U3puW9ogREoRjbSJhMhQ,Q498341,geoId/13237,US,United States of America,GA,Georgia,13237,Putnam County,US,USA,2,1,0,945,28,,,0,0,0,0,0,0,0,0,0,0,16,31,54,157,102,120,140,120,82,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,10,18,21,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,21692,10588,11104,2389,2472,2208,2317,2395,3056,3508,2364,983,1029448,33.32,-83.37,934,75.766667,,,,-15,4,,10.03,6.32,10.78,11.89,7.06,21.18,6.32,40.5,,10.933333,3.777778,19.477778,0.0,,-0.728395,44.741341
US_GA_13237,2020-11-18,ChIJSV5U3puW9ogREoRjbSJhMhQ,Q498341,geoId/13237,US,United States of America,GA,Georgia,13237,Putnam County,US,USA,2,2,0,947,28,,,0,0,0,0,0,0,0,1,1,0,16,31,54,157,102,120,140,121,83,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,10,18,21,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,21692,10588,11104,2389,2472,2208,2317,2395,3056,3508,2364,983,1029448,33.32,-83.37,934,75.766667,,,,-17,5,7.06,8.54,11.51,9.29,11.88,11.88,17.08,,34.91,5.2,8.938889,1.694444,17.138889,0.0,,-2.771605,44.020075
US_GA_13237,2020-11-19,ChIJSV5U3puW9ogREoRjbSJhMhQ,Q498341,geoId/13237,US,United States of America,GA,Georgia,13237,Putnam County,US,USA,2,4,0,951,28,,,0,1,0,0,0,0,1,2,0,0,16,32,54,157,102,120,141,123,83,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,10,18,21,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,21692,10588,11104,2389,2472,2208,2317,2395,3056,3508,2364,983,1029448,33.32,-83.37,934,75.766667,,,,-11,3,5.23,7.09,8.21,8.21,6.72,8.59,19.78,8.59,34.71,,7.505556,0.555556,16.366667,0.0,,0.462963,60.995367
US_GA_13237,2020-11-20,ChIJSV5U3puW9ogREoRjbSJhMhQ,Q498341,geoId/13237,US,United States of America,GA,Georgia,13237,Putnam County,US,USA,2,5,0,956,28,,,0,0,0,0,0,0,0,0,3,1,16,32,54,157,102,120,141,123,86,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,9,8,0,0,0,0,0,0,0,0,1,0,0,0,1,3,4,3,10,18,22,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,21692,10588,11104,2389,2472,2208,2317,2395,3056,3508,2364,983,1029448,33.32,-83.37,934,75.766667,-1,,,-15,,9.36,8.58,6.24,8.97,8.19,6.24,23.39,7.41,35.86,8.58,10.45,2.422222,21.705556,0.0,,5.302469,70.375156
US_GA_13237,2020-11-21,ChIJSV5U3puW9ogREoRjbSJhMhQ,Q498341,geoId/13237,US,United States of America,GA,Georgia,13237,Putnam County,US,USA,2,6,2,962,30,,,0,0,0,1,1,0,0,1,-1,0,16,32,54,158,103,120,141,124,85,49,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,8,9,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,10,18,22,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,21692,10588,11104,2389,2472,2208,2317,2395,3056,3508,2364,983,1029448,33.32,-83.37,934,75.766667,,,,-3,,10.43,10.43,5.84,7.09,6.26,,21.7,6.68,38.39,,13.572222,5.772222,22.577778,0.0,,10.154321,79.827826
US_GA_13237,2020-11-22,ChIJSV5U3puW9ogREoRjbSJhMhQ,Q498341,geoId/13237,US,United States of America,GA,Georgia,13237,Putnam County,US,USA,2,3,0,965,30,,,0,0,0,1,0,0,0,0,0,1,16,32,54,159,103,120,141,124,85,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,9,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,10,18,22,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,21692,10588,11104,2389,2472,2208,2317,2395,3056,3508,2364,983,1029448,33.32,-83.37,934,75.766667,,,,-7,,,10.98,6.91,8.95,7.32,,19.11,,39.84,,13.577778,7.277778,22.633333,0.0,,10.611111,81.120347
US_GA_13237,2020-11-23,ChIJSV5U3puW9ogREoRjbSJhMhQ,Q498341,geoId/13237,US,United States of America,GA,Georgia,13237,Putnam County,US,USA,2,4,0,969,30,,,0,0,1,0,1,0,1,0,0,1,16,32,55,159,104,120,142,124,85,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,9,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,10,18,22,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,21692,10588,11104,2389,2472,2208,2317,2395,3056,3508,2364,983,1029448,33.32,-83.37,934,75.766667,,,,-15,3,8.25,6.75,8.25,8.63,9.38,10.13,18.01,9.38,44.65,,14.05,8.45,20.3,0.0,,8.308642,68.29067
US_GA_13237,2020-11-24,ChIJSV5U3puW9ogREoRjbSJhMhQ,Q498341,geoId/13237,US,United States of America,GA,Georgia,13237,Putnam County,US,USA,2,2,0,971,30,,,0,0,1,0,-1,1,1,0,0,0,16,32,56,159,103,121,143,124,85,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,9,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,10,18,22,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,21692,10588,11104,2389,2472,2208,2317,2395,3056,3508,2364,983,1029448,33.32,-83.37,934,75.766667,,,,-23,2,9.51,7.13,,8.32,11.88,9.9,22.98,7.92,39.22,,8.305556,2.305556,16.538889,0.0,,2.555556,67.119826
US_GA_13237,2020-11-25,ChIJSV5U3puW9ogREoRjbSJhMhQ,Q498341,geoId/13237,US,United States of America,GA,Georgia,13237,Putnam County,US,USA,2,4,0,975,30,,,0,0,0,1,2,0,0,0,0,0,16,32,56,160,105,121,143,124,85,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,9,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,10,18,22,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,21692,10588,11104,2389,2472,2208,2317,2395,3056,3508,2364,983,1029448,33.32,-83.37,934,75.766667,,,,-30,3,,14.26,9.63,6.94,,6.94,16.96,7.32,35.07,6.94,13.7,8.222222,22.777778,0.931333,,8.938272,72.386931
US_GA_13237,2020-11-26,ChIJSV5U3puW9ogREoRjbSJhMhQ,Q498341,geoId/13237,US,United States of America,GA,Georgia,13237,Putnam County,US,USA,2,4,0,979,30,,,0,0,0,1,1,0,0,0,0,0,16,32,56,161,106,121,143,124,85,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,9,10,0,0,0,-1,0,0,0,0,0,0,0,0,1,2,4,3,10,18,22,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,21692,10588,11104,2389,2472,2208,2317,2395,3056,3508,2364,983,1029448,33.32,-83.37,934,75.766667,-78,,,-77,,5.93,7.91,,,,7.51,19.37,5.93,31.63,,18.561111,13.716667,23.794444,12.996333,,16.740741,88.98136
US_GA_13237,2020-11-27,ChIJSV5U3puW9ogREoRjbSJhMhQ,Q498341,geoId/13237,US,United States of America,GA,Georgia,13237,Putnam County,US,USA,2,1,0,980,30,,,0,0,0,0,0,0,0,1,0,0,16,32,56,161,106,121,143,125,85,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,9,10,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3,10,18,22,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,21692,10588,11104,2389,2472,2208,2317,2395,3056,3508,2364,983,1029448,33.32,-83.37,934,75.766667,-16,,,-47,,9.09,12.37,5.09,8.73,5.82,7.64,18.55,6.55,25.1,7.64,15.533333,8.933333,22.905556,6.985,,9.882716,68.8048
US_GA_13237,2020-11-28,ChIJSV5U3puW9ogREoRjbSJhMhQ,Q498341,geoId/13237,US,United States of America,GA,Georgia,13237,Putnam County,US,USA,2,5,0,985,30,,,0,0,0,1,0,1,1,2,0,1,16,32,56,162,106,122,144,127,85,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,9,10,0,0,0,0,0,0,1,0,0,0,0,0,1,2,4,3,11,18,22,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,21692,10588,11104,2389,2472,2208,2317,2395,3056,3508,2364,983,1029448,33.32,-83.37,934,75.766667,,,,-12,,5.65,7.53,,9.79,5.65,,14.31,6.03,44.81,6.78,14.4,10.827778,20.388889,6.434667,,11.438272,82.55562
US_GA_13237,2020-11-29,ChIJSV5U3puW9ogREoRjbSJhMhQ,Q498341,geoId/13237,US,United States of America,GA,Georgia,13237,Putnam County,US,USA,2,1,0,986,30,,,0,0,0,-1,1,0,0,1,0,0,16,32,56,161,107,122,144,128,85,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,9,10,0,0,0,0,0,0,0,1,0,0,0,0,1,2,4,3,11,19,22,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,21692,10588,11104,2389,2472,2208,2317,2395,3056,3508,2364,983,1029448,33.32,-83.37,934,75.766667,,,,-23,,6.13,8.81,6.13,9.2,5.37,,20.69,9.2,39.85,5.37,12.755556,11.155556,15.361111,2.370667,,11.968254,92.59211
US_GA_13237,2020-11-30,ChIJSV5U3puW9ogREoRjbSJhMhQ,Q498341,geoId/13237,US,United States of America,GA,Georgia,13237,Putnam County,US,USA,2,4,0,990,30,,,1,0,0,0,2,0,1,0,0,0,17,32,56,161,109,122,145,128,85,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,9,10,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3,11,19,22,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,21692,10588,11104,2389,2472,2208,2317,2395,3056,3508,2364,983,1029448,33.32,-83.37,934,75.766667,,,,-11,4,5.55,9.02,4.86,11.45,6.59,10.75,22.2,5.2,39.88,7.98,11.361111,4.466667,16.75,30.310667,,8.246914,80.376772
US_GA_13237,2020-12-01,ChIJSV5U3puW9ogREoRjbSJhMhQ,Q498341,geoId/13237,US,United States of America,GA,Georgia,13237,Putnam County,US,USA,2,5,0,995,30,,,0,0,0,1,0,0,0,0,0,0,17,32,56,162,109,122,145,128,85,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,9,10,1,0,0,0,0,0,0,0,0,0,1,0,1,2,4,3,11,19,22,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,21692,10588,11104,2389,2472,2208,2317,2395,3056,3508,2364,983,1029448,33.32,-83.37,934,75.766667,,,,-13,4,8.43,11.0,,10.63,5.87,9.17,24.2,6.6,38.87,5.13,3.372222,0.394444,7.388889,1.7272,,-3.283951,61.376027
US_GA_13237,2020-12-02,ChIJSV5U3puW9ogREoRjbSJhMhQ,Q498341,geoId/13237,US,United States of America,GA,Georgia,13237,Putnam County,US,USA,2,15,0,1010,30,,,0,0,0,1,3,0,3,1,1,0,17,32,56,163,112,122,148,129,86,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,9,10,0,0,0,0,0,0,0,0,0,0,1,0,1,2,4,3,11,19,22,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,21692,10588,11104,2389,2472,2208,2317,2395,3056,3508,2364,983,1029448,33.32,-83.37,934,75.766667,,,,-11,3,6.67,8.89,8.89,11.86,6.3,10.75,27.43,5.93,44.84,5.56,3.427778,-2.583333,13.033333,0.0,,-4.135802,57.986242
US_GA_13237,2020-12-03,ChIJSV5U3puW9ogREoRjbSJhMhQ,Q498341,geoId/13237,US,United States of America,GA,Georgia,13237,Putnam County,US,USA,2,13,0,1023,30,,,0,0,0,2,1,1,2,0,0,0,17,32,56,165,113,123,150,129,86,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,9,10,0,0,0,0,0,0,0,0,0,0,1,0,1,2,4,3,11,19,22,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,21692,10588,11104,2389,2472,2208,2317,2395,3056,3508,2364,983,1029448,33.32,-83.37,934,75.766667,,,,-10,5,,9.92,9.18,8.82,7.35,9.92,20.57,6.98,42.25,8.08,4.511111,-1.877778,14.033333,0.0,,-0.154321,71.792586
US_GA_13237,2020-12-04,ChIJSV5U3puW9ogREoRjbSJhMhQ,Q498341,geoId/13237,US,United States of America,GA,Georgia,13237,Putnam County,US,USA,2,9,1,1032,31,,,0,0,1,0,2,0,0,3,1,0,17,32,57,165,115,123,150,132,87,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,9,10,0,0,0,0,0,0,0,0,0,0,1,0,1,2,4,3,11,19,22,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,21692,10588,11104,2389,2472,2208,2317,2395,3056,3508,2364,983,1029448,33.32,-83.37,934,75.766667,-3,,,-14,,5.82,7.64,10.91,10.91,8.37,9.82,25.46,5.46,39.28,5.09,9.833333,3.983333,16.855556,3.81,,6.777778,81.430114
US_GA_13237,2020-12-05,ChIJSV5U3puW9ogREoRjbSJhMhQ,Q498341,geoId/13237,US,United States of America,GA,Georgia,13237,Putnam County,US,USA,2,6,0,1038,31,,,0,0,0,0,0,1,1,1,1,0,17,32,57,165,115,124,151,133,88,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,9,10,0,0,0,0,0,0,0,0,1,0,1,0,1,2,4,3,11,19,23,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,21692,10588,11104,2389,2472,2208,2317,2395,3056,3508,2364,983,1029448,33.32,-83.37,934,75.766667,,,,-12,,9.12,6.63,10.78,11.2,11.2,,18.66,9.12,37.73,9.95,8.794444,3.088889,15.877778,3.33375,,3.555556,69.242414
US_GA_13237,2020-12-06,ChIJSV5U3puW9ogREoRjbSJhMhQ,Q498341,geoId/13237,US,United States of America,GA,Georgia,13237,Putnam County,US,USA,2,0,0,1038,31,,,0,0,0,0,0,0,0,0,0,0,17,32,57,165,115,124,151,133,88,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,9,10,0,0,0,0,0,0,0,0,0,0,1,0,1,2,4,3,11,19,23,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,21692,10588,11104,2389,2472,2208,2317,2395,3056,3508,2364,983,1029448,33.32,-83.37,934,75.766667,,,,-19,,7.62,9.23,10.83,6.82,6.02,,18.85,,32.49,,7.677778,1.45,15.177778,0.0,,3.833333,76.856121
US_GA_13237,2020-12-07,ChIJSV5U3puW9ogREoRjbSJhMhQ,Q498341,geoId/13237,US,United States of America,GA,Georgia,13237,Putnam County,US,USA,2,11,0,1049,31,,,0,0,0,4,0,1,1,1,3,0,17,32,57,169,115,125,152,134,91,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,9,10,0,0,0,0,1,0,0,0,0,1,1,0,1,2,5,3,11,19,23,17,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,21692,10588,11104,2389,2472,2208,2317,2395,3056,3508,2364,983,1029448,33.32,-83.37,934,75.766667,,,,-14,3,,13.89,,6.77,7.12,9.97,19.24,6.77,40.61,4.99,9.155556,4.483333,13.572222,1.693333,,5.895062,79.544859
