location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_AR_05093,2020-04-23,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,1,0,10,0,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,-9,,-27,-31,11,4.78,9.16,,10.15,7.37,4.38,4.58,3.38,9.36,,3.58,,6.97,2.79,4.98,4.58,4.58,6.77,4.38,11.35,23.69,3.98,8.96,2.79,3.58,4.38,29.47,,6.77,4.78,3.19,3.58,15.320988,13.246914,18.685185,5.7912,,13.709877,90.215221
US_AR_05093,2020-04-24,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,0,0,10,0,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,-14,-6,-21,-33,,,8.75,,8.75,7.9,6.19,4.27,6.19,6.4,,4.05,2.99,4.91,4.05,,2.99,4.27,3.2,3.2,8.75,21.34,6.4,7.26,4.27,4.05,3.84,26.47,4.48,5.98,5.55,,4.7,16.006944,9.208333,22.263889,0.544286,,12.409722,79.269421
US_AR_05093,2020-04-25,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,1,0,11,0,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,-9,,-16,-16,,,8.66,3.37,9.86,5.05,4.57,4.33,5.05,6.49,4.33,3.85,,3.85,4.57,4.57,,5.05,5.29,4.09,6.01,22.37,5.53,7.94,,4.09,5.05,30.79,,6.25,6.97,,4.57,16.430556,13.041667,19.895833,0.804333,,12.930556,79.932207
US_AR_05093,2020-04-26,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,0,0,11,0,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,,,-25,-15,,5.3,10.85,,6.81,7.32,,,3.78,5.3,3.78,5.55,4.79,5.55,4.54,3.78,,,4.29,5.3,6.31,21.95,,7.57,3.53,,3.53,31.28,,5.3,,,5.05,14.354167,8.916667,21.229167,0.41275,,6.805556,60.580444
US_AR_05093,2020-04-27,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,2,0,13,0,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,-6,,-24,-32,10,3.37,7.57,,12.83,8.2,4.84,6.1,4.0,9.88,,5.89,4.0,9.46,4.84,3.58,2.94,4.63,,5.26,5.47,23.34,7.36,8.83,3.15,3.15,4.63,31.96,,6.52,4.84,5.05,7.15,16.388889,10.17284,22.759259,0.0,,8.302469,59.270728
US_AR_05093,2020-04-28,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,1,0,14,0,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,-3,,-15,-32,2,5.92,6.55,,9.3,7.82,,,4.44,6.55,,,5.5,3.38,2.96,3.17,,4.86,,4.44,3.8,22.83,6.97,6.55,,5.28,4.02,28.75,3.17,5.5,4.02,,4.23,19.895062,15.080247,25.154321,0.108857,,12.876543,64.318568
US_AR_05093,2020-04-29,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,1,0,15,0,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,1,,-21,-32,10,3.66,9.56,,8.54,5.49,6.91,5.49,4.27,9.15,4.88,4.07,5.69,9.15,,3.25,2.85,3.25,3.66,3.05,5.29,24.6,4.68,9.76,3.66,2.85,4.47,28.46,2.85,6.3,5.9,5.49,6.1,17.654321,14.932099,21.506173,17.526,,13.296296,75.646381
US_AR_05093,2020-04-30,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,4,0,19,0,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,1,,-16,-28,8,4.44,6.55,,10.98,7.18,3.59,4.86,,8.03,,,3.59,8.03,3.38,,3.38,,3.38,3.17,6.55,23.87,4.01,6.55,,4.44,5.92,32.11,,4.01,3.17,4.22,3.38,16.104938,10.783951,22.716049,0.818444,,8.191358,59.447445
US_AR_05093,2020-05-01,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,1,0,20,0,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,1,,-19,-32,8,5.45,7.5,3.18,7.73,7.5,4.09,,4.32,8.86,3.18,,3.86,4.09,,4.32,3.18,,5.0,5.23,6.82,21.82,3.86,9.54,6.59,,,29.54,,5.68,5.23,,7.27,18.5,9.975309,26.783951,0.0,,8.771605,53.641031
US_AR_05093,2020-05-02,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,0,0,20,0,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,9,,-9,-3,,5.23,6.01,,12.02,4.71,3.66,,3.66,10.19,,3.66,5.49,6.27,,,,4.97,3.66,,7.06,23.52,4.44,8.89,,4.18,4.71,32.41,,7.84,4.71,,7.06,22.104167,14.763889,28.916667,0.0,,13.472222,58.164268
US_AR_05093,2020-05-03,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,0,0,20,0,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,,,-22,-15,,,9.79,,9.79,5.02,4.3,,,9.55,,,3.58,5.97,3.58,3.58,,,,4.06,5.02,17.2,4.06,10.03,,5.25,5.02,35.59,3.34,5.25,5.73,,3.58,21.979167,17.625,26.701389,0.0,,17.076389,73.893237
US_AR_05093,2020-05-04,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,3,0,23,0,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,-5,,-13,-29,10,,5.98,,10.3,9.07,4.74,3.71,4.53,8.65,,4.33,5.15,6.8,3.5,4.53,5.15,5.77,,2.88,5.56,21.43,4.33,10.3,,,4.95,35.24,3.3,6.59,5.77,4.53,4.53,20.722222,17.487654,24.771605,7.662333,,17.623457,82.654437
US_AR_05093,2020-05-05,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,18,0,41,0,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,4,,-8,-28,8,3.79,5.9,,9.48,4.85,5.06,3.79,3.79,10.54,3.79,2.95,3.37,5.9,,,5.48,3.58,2.95,,5.9,25.71,3.58,10.33,,4.64,5.69,31.61,3.16,6.95,5.69,,3.16,20.024691,17.209877,24.0,1.044222,,15.308642,74.475389
US_AR_05093,2020-05-06,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,1,0,42,0,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,-1,,-12,-29,8,4.89,8.72,,10.63,6.59,4.04,5.32,,11.27,,4.25,2.98,5.53,,,5.53,3.4,3.19,4.04,8.93,21.06,4.47,7.02,,3.4,6.17,31.9,4.25,8.08,4.68,,3.4,15.493827,12.024691,21.290123,0.0,,7.185185,57.794739
US_AR_05093,2020-05-07,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,0,0,42,0,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,-5,,-21,-27,7,,7.32,,10.76,6.46,4.95,3.01,,8.18,,3.66,3.23,7.75,,3.44,4.73,3.01,4.52,3.23,5.16,22.81,3.66,9.68,,,3.87,32.27,4.95,7.75,,4.09,4.73,15.17284,8.845679,21.950617,0.0,,6.444444,56.57194
US_AR_05093,2020-05-08,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,5,0,47,0,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,-11,-2,-17,-32,,,8.91,5.87,8.91,5.87,,4.78,3.26,9.13,3.69,,3.48,6.96,,,,4.13,4.13,3.04,6.52,24.12,4.56,7.17,4.78,4.13,3.69,27.38,3.48,8.91,,,3.26,15.246914,11.932099,19.209877,6.265333,,11.135802,76.737792
US_AR_05093,2020-05-09,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,0,0,47,0,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,10,,-7,-8,,4.18,9.15,,8.89,6.8,4.71,5.49,5.23,10.46,4.71,,,3.92,,,4.45,4.71,,5.49,3.92,18.04,,7.06,,6.01,,29.02,,7.58,,,,12.6875,5.618056,18.652778,4.73075,,3.381944,53.178134
US_AR_05093,2020-05-10,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,5,0,52,0,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,,,-10,-13,,5.05,6.92,,8.51,5.85,,5.32,5.85,6.65,,8.51,4.52,3.99,,,5.05,4.26,,,5.32,20.75,3.73,6.65,,,4.52,28.2,3.73,6.38,6.92,,4.52,15.618056,7.013889,23.527778,0.0,,6.513889,54.772504
US_AR_05093,2020-05-11,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,0,0,52,0,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,-5,,-11,-27,9,6.21,7.07,,7.28,7.07,5.35,5.14,3.64,10.28,,3.0,,4.5,3.43,4.5,4.5,3.21,4.5,3.43,7.92,25.48,4.07,6.85,3.43,3.85,4.71,31.26,3.85,9.21,7.07,3.0,4.5,14.339506,8.493827,20.185185,0.0,,3.32716,47.98228
US_AR_05093,2020-05-12,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,1,0,53,0,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,-6,,-13,-30,10,5.22,6.26,,10.44,7.1,3.97,6.68,4.38,9.39,,3.13,4.59,4.59,,3.97,2.92,,5.63,3.76,6.68,22.75,3.76,7.72,5.43,3.13,6.47,31.31,2.92,5.01,,3.76,,11.802469,9.851852,14.790123,1.27,,8.444444,80.115548
US_AR_05093,2020-05-13,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,1,0,54,0,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,3,,-15,-27,8,4.49,10.06,,7.7,6.85,3.0,4.07,,10.91,3.42,3.85,4.49,4.49,4.07,,7.49,3.64,,3.42,7.28,25.25,,7.28,3.21,5.14,3.85,30.39,,9.85,5.14,4.07,3.0,17.061728,11.901235,26.049383,6.604,,14.141975,83.280852
US_AR_05093,2020-05-14,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,1,0,55,0,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,2,8,-8,-27,6,3.49,6.11,5.9,10.7,5.46,4.8,,3.06,5.9,,3.27,3.27,7.86,,6.11,,,3.93,,8.3,19.22,4.37,9.39,,3.71,,29.04,3.71,8.73,5.9,4.59,4.15,23.308642,17.660494,28.339506,0.028222,,16.734568,67.507346
US_AR_05093,2020-05-15,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,3,0,58,0,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,-8,-2,-13,-31,9,4.25,6.48,,10.73,8.04,6.03,3.13,,8.49,,,5.36,8.49,3.8,,4.69,3.58,4.02,,6.7,17.88,5.14,8.04,,3.58,6.03,34.19,3.35,5.36,5.59,3.13,,23.166667,18.888889,27.246914,0.0,,18.580247,75.628945
US_AR_05093,2020-05-16,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,3,0,61,0,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,3,,-5,-8,,,7.92,,10.47,6.39,4.34,,5.62,5.37,,,3.58,5.37,,3.83,,4.09,,,5.62,21.72,5.11,10.99,,,6.39,31.68,,8.69,8.43,3.58,4.6,23.194444,19.159722,28.118056,0.0,,19.618056,80.567543
US_AR_05093,2020-05-17,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,0,0,61,0,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,5,,-16,-10,,3.92,9.3,,9.79,6.12,4.65,4.89,,4.65,,,6.61,6.61,,4.65,3.43,4.41,,4.41,8.57,17.62,5.14,11.5,,3.43,,30.11,3.43,8.08,4.89,3.92,4.65,23.826389,20.881944,27.854167,2.709333,,19.847222,78.643518
US_AR_05093,2020-05-18,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,1,0,62,0,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,-4,,-10,-23,7,3.48,6.1,,11.1,5.66,11.1,5.88,5.23,7.18,3.92,4.14,,7.62,4.14,3.7,,4.57,,5.01,3.05,22.43,5.01,9.58,4.14,3.48,5.88,33.31,5.01,6.31,4.36,,6.53,20.407407,17.098765,24.808642,3.81,,15.080247,71.844061
US_AR_05093,2020-05-19,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,3,1,65,1,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,2,13,-14,-24,5,5.41,7.58,,9.09,12.12,8.66,4.76,3.46,9.53,3.03,3.68,,6.93,,5.2,,3.68,5.2,6.06,7.36,21.87,6.93,7.36,4.11,,8.44,35.07,3.25,7.79,8.01,,,17.635802,14.506173,22.166667,0.0,,12.845679,73.64097
US_AR_05093,2020-05-20,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,1,0,66,1,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,2,9,-17,-24,5,,7.97,,9.75,4.87,7.31,6.64,5.32,6.42,4.87,4.43,3.54,6.42,3.32,5.09,,3.77,4.87,,6.87,19.71,5.98,8.2,4.65,5.32,7.09,28.35,4.65,7.31,3.1,,,19.104167,15.423611,24.006944,0.338667,,14.902778,76.700892
US_AR_05093,2020-05-21,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,3,0,69,1,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,0,13,-6,-24,4,4.76,8.84,3.4,12.24,4.76,7.25,4.31,,4.99,3.4,3.4,,6.12,,,4.76,,5.44,3.63,7.93,21.31,,9.29,3.63,6.8,7.48,35.82,6.12,9.07,6.12,5.44,5.89,20.305556,15.680556,25.881944,0.15875,,15.611111,74.665121
US_AR_05093,2020-05-22,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,1,0,70,1,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,-13,-7,-11,-31,9,4.94,8.47,,12.0,5.18,4.24,4.71,,8.0,,4.47,,8.0,,,,,3.29,3.76,6.82,22.11,,11.06,,4.24,7.06,33.41,4.24,5.88,7.06,4.47,5.41,21.5,17.958333,27.902778,1.9304,,18.111111,81.278308
US_AR_05093,2020-05-23,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,0,0,70,1,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,3,,-3,-11,,,8.62,4.45,12.51,5.56,4.17,4.45,,6.67,,,,6.95,,5.0,,,,5.0,7.23,22.51,5.0,10.84,,,7.23,30.57,,9.45,10.01,,,23.256944,18.3125,30.590278,4.7625,,18.583333,75.164461
US_AR_05093,2020-05-24,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,0,0,70,1,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,7,,-22,-11,,,6.36,5.26,11.34,6.36,4.7,,,7.75,,4.7,,5.53,,3.87,,,4.15,,6.92,19.09,4.98,15.22,,3.87,,34.58,5.26,9.41,7.47,,5.26,25.090278,20.680556,30.090278,0.036286,,20.604167,76.357051
US_AR_05093,2020-05-25,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,0,1,70,2,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,-20,,-28,-65,,,7.72,,9.05,5.59,6.92,,,8.25,,6.12,,6.66,5.06,4.79,,,4.26,,4.79,24.23,,9.85,,,6.66,33.28,6.39,7.72,9.32,,4.79,26.208333,20.680556,32.013889,2.370667,,20.548611,71.252106
US_AR_05093,2020-05-26,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,2,0,72,2,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,-2,15,-15,-25,6,3.81,8.53,,11.44,6.06,4.04,4.71,,8.53,3.14,5.39,4.04,5.39,3.59,3.59,4.71,3.14,,3.81,5.61,23.34,5.83,9.87,4.94,3.59,3.59,37.03,3.14,8.53,6.96,3.59,4.94,25.284722,22.347222,28.958333,0.169333,,19.9375,72.512059
US_AR_05093,2020-05-27,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,0,0,72,2,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,3,10,-14,-24,6,5.37,8.73,,9.85,4.7,4.25,3.13,3.36,7.38,3.58,,3.36,6.27,,4.48,,4.48,3.13,3.58,5.82,21.04,,11.64,5.59,,4.25,35.13,4.7,9.85,4.92,4.92,4.03,23.506173,20.635802,28.32716,0.616857,,19.308642,77.680994
US_AR_05093,2020-05-28,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,1,0,73,2,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,0,8,-8,-23,5,5.1,8.42,,11.08,7.09,,3.1,4.87,7.09,5.54,,,5.76,4.21,3.77,3.77,3.77,4.65,,6.65,20.16,3.77,9.08,5.32,,4.43,30.57,,5.76,3.32,3.77,,22.666667,19.228395,27.277778,0.471714,,18.246914,76.524978
US_AR_05093,2020-05-29,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,0,0,73,2,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,-5,0,-4,-22,5,4.52,7.85,4.04,10.94,7.37,,,3.33,10.23,,3.33,,8.8,,3.81,,5.23,5.0,,6.18,20.69,,7.37,3.57,,4.52,31.39,,5.95,5.47,5.95,4.76,22.574074,18.160494,28.364198,1.467556,,17.037037,71.101898
US_AR_05093,2020-05-30,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,2,0,75,2,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,6,,3,9,,,10.29,,10.29,4.61,,4.06,,7.58,,4.88,,10.84,4.61,,5.15,4.61,3.79,,5.42,15.98,,6.77,,,,27.09,4.06,7.58,7.86,6.77,,22.409722,16.166667,27.826389,0.0,,13.097222,55.848709
US_AR_05093,2020-05-31,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,0,0,75,2,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,14,,-8,2,,,11.15,,8.76,4.25,7.7,,3.72,8.76,,,3.72,9.82,,4.25,3.98,,5.04,4.51,,17.52,3.72,10.62,,,3.72,32.65,,8.23,5.84,,4.51,22.277778,15.506944,28.465278,0.0,,12.263889,53.274785
US_AR_05093,2020-06-01,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,1,0,76,2,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,7,,2,-20,4,,4.81,3.67,8.94,4.81,3.9,3.21,3.21,5.04,3.44,,,5.27,4.35,3.44,,4.81,,4.35,5.04,20.16,4.35,8.25,4.58,3.67,4.35,31.84,3.9,7.56,8.25,3.21,,23.308642,16.691358,29.901235,0.0,,10.395062,44.388377
US_AR_05093,2020-06-02,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,2,0,78,2,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,7,12,0,-21,5,,7.06,3.42,13.89,4.78,,5.7,3.65,4.33,,3.42,5.24,5.7,,6.15,,3.65,4.1,5.47,7.97,20.73,4.1,9.79,5.01,3.65,7.52,33.71,3.87,7.97,8.2,,3.19,24.611111,16.716049,32.018519,0.0,,13.253086,50.020415
US_AR_05093,2020-06-03,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,0,0,78,2,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,14,9,-14,-22,4,4.0,8.44,,8.66,7.99,,4.88,4.66,7.33,3.11,,4.22,6.22,,3.77,,3.33,,4.44,6.88,16.65,4.66,10.44,,4.22,5.77,35.97,4.0,8.44,4.66,,4.44,26.45679,20.802469,32.530864,0.0,,18.679012,62.866024
US_AR_05093,2020-06-04,ChIJ86DhFR1bf4gR8wi7Cg8YkMU,Q61157,geoId/05093,US,United States of America,AR,Arkansas,05093,Mississippi County,US,USA,2,1,0,79,2,,,42112,20533,21579,6040,6083,5690,5139,4801,5715,4685,2545,1414,1818421,35.776667,-90.054444,2382,74.358333,-1,9,-6,-23,5,4.41,5.95,3.08,7.93,8.15,,4.63,5.51,4.41,,3.31,3.75,7.05,,3.08,,4.19,,3.75,5.51,16.96,4.41,8.81,,4.41,5.73,27.98,5.07,7.71,3.97,4.41,4.63,24.759259,21.598765,29.858025,0.072571,,21.425926,81.838878
