location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_LA_22075,2021-03-17,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,1,0,2411,25,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-22,7,4.2,7.97,7.76,6.29,5.03,4.41,4.41,,7.13,4.2,,3.57,5.87,15.94,5.87,6.08,7.13,31.67,3.78,3.57,23.222222,21.680556,25.708333,0.03175,21.513889,84.510415
US_LA_22075,2021-03-18,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,5,0,2416,25,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-25,3,3.29,5.04,11.18,8.11,,,4.82,3.51,4.82,5.26,3.95,4.38,5.92,17.97,4.6,10.74,5.92,26.96,7.67,4.82,17.579365,14.873016,21.031746,10.704286,12.791667,67.908541
US_LA_22075,2021-03-19,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,2416,25,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-24,5,,7.29,9.11,5.01,3.19,4.33,6.15,,4.78,,4.55,,5.24,21.41,4.78,7.74,,27.1,7.74,3.19,13.055556,11.965278,14.756944,0.0,6.097222,61.036519
US_LA_22075,2021-03-20,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,2416,25,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,-28,-34,,5.0,4.7,10.88,5.29,4.41,5.58,9.11,,4.41,6.76,4.7,,,20.57,5.0,11.76,4.41,31.74,,5.58,13.083333,11.645833,15.895833,0.0,7.680556,68.619244
US_LA_22075,2021-03-21,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,2416,25,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-24,,6.29,8.87,10.3,6.29,,5.43,4.86,6.29,7.15,,,4.29,,8.87,7.44,4.86,7.15,30.6,8.29,8.29,16.111111,12.986111,19.256944,0.0,9.208333,63.972973
US_LA_22075,2021-03-22,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,5,0,2421,25,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-24,4,3.04,4.99,11.07,5.43,4.12,7.17,8.47,7.17,8.68,5.43,5.86,,5.43,18.45,6.95,4.56,7.6,29.53,5.86,4.99,17.298611,13.166667,21.277778,0.0,11.777778,71.909347
US_LA_22075,2021-03-23,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,4,0,2425,25,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-26,11,6.38,3.09,9.06,5.56,4.94,3.71,7.0,3.5,6.38,3.71,3.09,3.5,5.56,17.71,5.35,4.74,6.18,31.92,3.91,3.71,19.479167,16.729167,22.895833,19.1135,16.25,79.705887
US_LA_22075,2021-03-24,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,2,0,2427,25,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-29,10,,8.67,10.15,7.61,3.38,4.65,7.19,5.29,6.13,3.17,,3.59,7.4,18.39,3.81,6.34,3.59,30.65,4.23,,18.131944,16.076389,21.958333,49.911,15.291667,83.578124
US_LA_22075,2021-03-25,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,6,0,2433,25,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-21,4,3.69,5.64,8.46,6.72,,6.29,5.64,,8.67,4.34,4.99,3.25,7.16,18.21,5.2,5.85,6.07,34.48,5.64,4.77,22.520833,20.416667,24.527778,2.3495,21.041667,88.486014
US_LA_22075,2021-03-26,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,-1,1,2432,26,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-26,4,3.64,5.46,9.32,9.1,,7.5,7.28,,10.23,4.32,4.55,5.0,6.37,20.01,5.0,5.68,3.87,28.65,3.64,5.68,22.895833,20.805556,25.881944,0.28575,21.527778,88.375469
US_LA_22075,2021-03-27,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,2432,26,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-25,,4.68,7.32,9.07,6.15,4.98,5.27,6.15,,9.07,4.68,,4.98,5.27,12.88,,6.15,,28.98,5.86,5.27,24.125,22.631944,26.569444,0.03175,22.305556,85.546491
US_LA_22075,2021-03-28,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,2432,26,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-22,,5.36,8.18,11.84,7.33,5.08,5.08,7.89,3.95,7.61,3.95,,,5.36,16.07,5.08,10.15,5.64,31.86,4.51,,23.0625,19.798611,25.520833,0.0,20.944444,84.296268
US_LA_22075,2021-03-29,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,13,0,2445,26,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-20,5,8.01,9.56,12.01,9.34,4.22,5.56,8.23,4.45,7.34,3.34,,3.11,5.34,16.23,5.34,7.56,5.12,36.03,5.56,5.12,17.75,14.951389,20.895833,0.09525,9.402778,58.296347
US_LA_22075,2021-03-30,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,3,0,2448,26,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-25,5,6.11,7.86,10.26,8.73,3.28,4.59,5.9,3.93,8.3,3.06,,,4.37,19.43,4.59,4.37,5.68,31.01,4.59,4.59,20.604167,17.944444,25.263889,0.0,18.416667,82.783973
US_LA_22075,2021-03-31,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,1,0,2449,26,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-22,5,3.29,5.27,10.32,5.49,7.47,5.71,8.79,4.17,5.93,3.95,4.83,3.29,8.79,19.99,7.25,7.25,3.29,31.85,3.51,7.47,23.055556,19.048611,26.784722,0.03175,21.069444,85.386326
US_LA_22075,2021-04-01,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,4,0,2453,26,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-25,3,,6.46,10.84,8.3,,3.69,4.84,,8.3,4.15,4.15,,5.77,16.38,5.3,5.54,3.46,24.91,5.07,5.07,15.3125,12.597222,19.638889,0.4445,3.236111,43.6879
US_LA_22075,2021-04-02,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,2453,26,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-50,,,10.24,7.68,5.69,3.98,3.98,9.67,4.26,5.12,5.4,,,5.69,17.91,,5.69,5.12,30.42,5.12,5.97,12.8125,9.854167,16.305556,0.0,0.291667,42.326458
US_LA_22075,2021-04-03,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,2453,26,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-34,,4.44,7.29,9.52,8.56,,4.44,6.98,,7.93,,6.03,6.34,5.71,16.81,5.08,9.52,,30.13,,,14.015873,9.547619,19.261905,0.0,6.055556,61.650424
US_LA_22075,2021-04-04,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,2453,26,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-32,,6.14,5.5,11.97,6.79,6.14,4.53,7.12,,,,,,,13.26,6.79,,4.85,28.79,6.47,6.47,16.801587,13.396825,20.269841,0.0,9.847222,63.720532
US_LA_22075,2021-04-05,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,9,0,2462,26,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-39,,6.13,5.6,11.73,8.0,,8.0,8.0,3.73,7.46,5.33,,,5.33,14.13,,8.0,5.6,37.05,4.53,5.07,17.293651,13.079365,22.18254,0.0,12.083333,73.404473
US_LA_22075,2021-04-06,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,-1,0,2461,26,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-35,5,,7.05,11.23,7.05,5.22,5.75,8.88,,6.01,,5.22,5.75,5.22,21.41,4.44,7.05,,36.04,6.79,5.22,20.888889,17.547619,25.055556,0.0,16.819444,76.126081
US_LA_22075,2021-04-07,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,3,0,2464,26,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-35,5,,8.69,11.58,7.63,3.95,5.0,11.58,5.26,8.95,,,,6.84,15.79,,5.79,7.9,35.27,6.05,4.47,22.420635,20.071429,25.492063,0.036286,18.513889,76.081088
US_LA_22075,2021-04-08,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,7,0,2471,26,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-35,6,,6.95,9.27,9.52,4.12,3.6,8.75,,9.01,,4.12,,6.69,19.82,4.89,5.66,8.24,36.81,5.15,6.69,21.992063,17.888889,25.071429,17.453429,18.597222,77.445781
US_LA_22075,2021-04-09,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,-3,0,2468,26,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-35,,3.66,6.79,9.67,9.14,4.44,5.22,4.7,,6.79,4.18,4.7,3.66,6.27,14.89,7.32,7.05,,32.14,5.22,,24.007937,22.02381,27.325397,0.290286,21.722222,84.193275
US_LA_22075,2021-04-10,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,2468,26,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,-42,-33,,5.3,7.25,12.82,5.02,,5.02,6.97,4.74,8.36,,,4.18,5.02,15.06,5.58,6.69,6.97,33.46,4.18,5.86,22.142857,17.97619,24.373016,14.913429,20.194444,85.137423
US_LA_22075,2021-04-11,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,2468,26,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-20,,4.14,12.43,13.54,4.97,5.25,4.7,,,6.08,5.25,,6.36,4.7,20.17,6.91,4.97,6.63,30.12,5.53,6.08,22.071429,19.904762,24.563492,6.495143,17.527778,72.399634
US_LA_22075,2021-04-12,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,1,0,2469,26,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-22,3,,4.77,10.45,10.0,3.86,6.59,7.27,4.54,7.73,3.41,,,7.73,19.09,,6.14,6.36,34.32,6.14,5.68,22.131944,18.965278,25.236111,0.0,16.111111,70.045447
US_LA_22075,2021-04-13,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,2,0,2471,26,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-26,8,3.35,7.97,7.97,6.71,6.08,4.61,6.71,4.19,7.76,4.19,2.94,,5.66,17.83,3.35,5.87,4.61,31.67,5.03,6.08,21.923611,18.701389,24.645833,0.290286,19.402778,83.884773
US_LA_22075,2021-04-14,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,6,0,2477,26,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-24,8,4.64,6.11,9.27,6.53,,3.16,5.27,3.37,7.38,3.37,,4.0,7.17,19.18,5.69,6.53,7.17,29.3,3.37,7.17,21.5,19.118056,23.645833,9.55675,17.944444,78.236698
US_LA_22075,2021-04-15,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,2,0,2479,26,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-26,7,3.87,6.24,10.76,5.17,5.6,4.52,5.38,,7.96,3.01,,,7.96,15.93,6.03,6.67,4.52,29.06,3.01,5.81,21.486111,19.666667,23.909722,11.20775,19.902778,85.966106
US_LA_22075,2021-04-16,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,-2,0,2477,26,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-25,,,,11.46,3.97,5.07,5.29,3.75,,7.93,5.51,,4.41,3.75,14.76,5.29,6.61,4.41,32.83,5.07,5.07,20.861111,17.395833,21.611111,6.19125,18.388889,80.014701
US_LA_22075,2021-04-17,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,2477,26,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-31,,5.27,8.04,8.04,6.38,,,3.88,,,3.88,,,4.44,8.6,4.44,8.04,3.88,28.57,6.38,6.66,20.291667,18.513889,22.138889,7.402286,18.736111,86.270556
US_LA_22075,2021-04-18,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,2477,26,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-15,,4.51,7.05,7.62,7.05,4.23,,7.62,3.95,5.36,6.21,3.95,,5.92,18.62,,7.33,4.23,25.39,4.23,5.92,18.8125,16.875,20.645833,3.302,15.513889,76.016863
US_LA_22075,2021-04-19,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,9,0,2486,26,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-22,4,,7.86,11.23,7.19,,7.19,7.42,,6.96,4.04,4.72,4.04,4.94,21.57,5.39,8.54,5.17,30.33,6.07,3.15,19.1875,16.743056,21.569444,0.0,12.513889,61.953641
US_LA_22075,2021-04-20,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,6,0,2492,26,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-24,4,,7.29,8.66,7.29,3.87,6.83,4.1,7.29,6.15,6.61,3.42,3.65,5.7,16.63,6.61,6.38,,32.58,5.7,6.38,20.4375,18.388889,23.618056,0.03175,13.583333,62.183256
US_LA_22075,2021-04-21,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,3,0,2495,26,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-22,4,3.18,6.59,7.27,6.59,6.13,4.77,6.81,,8.86,4.77,5.22,4.54,8.18,19.3,5.68,,6.13,35.2,5.22,5.91,18.75,14.861111,22.638889,0.0,13.069444,65.760226
US_LA_22075,2021-04-22,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,8,0,2503,26,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-24,4,5.64,6.32,10.38,8.57,4.06,5.41,7.22,3.61,3.83,,3.38,,7.67,19.4,3.61,7.22,4.51,30.0,3.83,5.19,17.763889,15.4375,20.229167,0.0,10.541667,60.612598
US_LA_22075,2021-04-23,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,-1,0,2502,26,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-23,4,4.59,4.13,9.41,5.97,3.67,5.28,6.2,3.9,5.97,3.44,4.82,,8.03,17.9,5.51,6.2,5.05,34.66,7.57,5.51,20.472222,17.25,23.930556,0.09525,16.0,72.729474
US_LA_22075,2021-04-24,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,2502,26,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,-27,-29,,7.77,6.57,8.37,4.18,,9.56,8.07,,6.27,4.78,4.18,,7.77,20.32,4.18,5.68,,33.16,8.07,6.27,23.979167,21.673611,26.388889,0.41275,21.486111,83.404112
US_LA_22075,2021-04-25,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,2502,26,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-20,,,9.09,9.66,4.54,4.26,5.96,5.4,,7.67,,,5.96,3.98,16.76,,7.67,4.26,27.83,11.08,4.26,20.784722,17.722222,24.736111,0.0,16.194444,72.171113
US_LA_22075,2021-04-26,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,7,0,2509,26,,6757,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-22,4,3.64,4.78,11.61,6.37,3.64,,6.6,4.1,10.24,4.78,,5.24,8.42,22.3,5.92,7.51,5.01,33.23,5.69,5.01,21.194444,18.076389,25.013889,0.0,16.777778,74.686658
US_LA_22075,2021-04-27,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,2509,26,9,6766,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-24,4,4.01,6.46,9.14,4.9,3.79,4.24,11.14,,8.25,3.34,,3.34,7.36,23.85,5.13,7.58,5.57,31.65,3.12,3.34,23.854167,21.979167,26.777778,0.0,21.013889,82.924573
US_LA_22075,2021-04-28,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,3,0,2512,26,208,6974,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-24,5,,8.02,12.92,4.68,5.79,5.12,6.24,4.23,5.79,,,5.12,6.9,24.5,5.34,9.58,7.13,30.73,6.01,3.34,24.916667,23.404762,27.68254,0.0,21.75,81.681017
US_LA_22075,2021-04-29,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,3,0,2515,26,159,7133,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-24,3,,6.34,9.4,4.15,4.59,,5.9,5.03,7.65,,4.37,,8.09,23.18,3.5,10.06,6.34,30.83,7.21,5.47,24.979167,23.285714,28.603175,0.0,21.75,81.491768
US_LA_22075,2021-04-30,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,2,0,2517,26,1,7134,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-23,2,,8.06,9.85,6.72,4.7,5.6,5.37,3.36,4.92,,,,,18.8,,7.16,5.15,26.64,4.92,4.7,24.951389,23.0,27.138889,0.0,22.486111,86.048777
US_LA_22075,2021-05-01,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,2517,26,2,7136,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-28,,,8.77,8.21,8.21,7.36,5.38,5.94,8.21,4.81,,,,5.66,16.98,,9.62,5.09,30.85,7.08,7.64,23.951389,22.034722,25.833333,0.0,19.375,76.026079
US_LA_22075,2021-05-02,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,2517,26,0,7136,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-22,,6.59,6.07,9.49,4.75,5.54,5.8,8.44,4.75,6.33,4.22,,5.01,6.07,16.09,6.59,9.23,6.33,32.18,7.38,5.28,23.534722,21.395833,25.548611,2.3495,20.694444,82.660906
US_LA_22075,2021-05-03,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,2517,26,61,7197,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-22,4,3.38,5.63,11.49,6.31,5.63,4.73,5.63,3.15,8.11,,,3.83,5.86,17.8,3.83,4.28,5.41,32.9,4.73,5.63,24.965278,22.263889,27.083333,7.765143,22.805556,86.344263
US_LA_22075,2021-05-04,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,1,0,2518,26,3,7200,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-23,6,4.27,6.52,12.6,8.1,4.5,4.27,9.22,3.37,9.22,4.72,,,8.55,15.07,4.5,9.67,7.2,31.04,9.0,5.17,25.965278,25.103175,27.936508,0.15875,23.444444,85.47014
US_LA_22075,2021-05-05,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,1,0,2519,26,2,7202,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-24,8,3.82,6.97,8.77,5.62,4.72,4.05,8.99,5.17,11.02,4.05,4.72,3.15,6.3,22.94,4.95,10.12,3.37,32.16,8.32,3.82,23.590278,22.0,26.611111,12.54125,21.597222,88.366858
