location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_LA_22101,2021-06-20,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,0,0,4976,142,34,13669,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-1,8,,,-37,1,4.35,6.29,,11.12,8.22,7.01,4.84,6.53,,8.71,3.63,6.04,3.63,6.53,6.77,3.63,4.84,5.08,4.84,5.32,4.11,,6.04,19.59,3.87,,10.16,,,,40.62,,10.88,6.04,3.87,4.59,,27.283333,23.988889,30.961111,0.15875,24.174603,82.915766
US_LA_22101,2021-06-21,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,17,0,4993,142,31,13700,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-12,-7,,,-29,6,4.63,10.47,4.23,14.09,8.46,5.64,4.43,4.43,,8.46,3.42,5.84,,,11.27,5.84,5.64,,5.23,4.23,4.43,4.63,8.05,26.17,4.03,4.63,10.27,6.04,4.63,6.24,41.87,3.42,9.26,6.04,7.25,6.44,5.23,26.344444,23.544444,29.927778,1.143,23.039683,82.133564
US_LA_22101,2021-06-22,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,0,0,4993,142,14,13714,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-3,1,,,-26,5,6.59,7.83,,14.63,7.0,6.39,8.24,3.09,2.88,6.39,4.12,6.18,6.59,4.74,8.45,5.36,4.33,,4.94,4.74,4.53,,11.95,23.69,7.21,,10.3,4.33,9.48,4.53,45.32,6.18,6.18,6.39,5.56,6.59,4.53,26.188889,23.811111,30.766667,5.9055,24.309524,89.734533
US_LA_22101,2021-06-23,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,14,0,5007,142,25,13739,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,6,1,,,-24,3,6.23,9.14,4.99,13.29,9.55,5.4,4.57,4.57,,11.84,4.36,6.23,4.36,3.95,9.55,3.53,4.15,4.36,5.82,6.85,6.44,3.74,11.01,31.36,6.65,,10.59,4.78,4.78,4.36,40.5,4.78,9.76,6.23,4.36,6.02,2.91,27.41358,24.611111,31.012346,8.89,24.777778,86.115625
US_LA_22101,2021-06-24,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,11,0,5018,142,33,13772,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,3,0,,,-26,3,4.6,6.91,3.14,11.51,6.7,6.49,5.44,5.65,,8.79,8.16,6.91,3.56,4.6,10.67,4.81,2.93,,4.81,7.12,4.81,4.6,10.04,28.88,8.37,,8.37,6.07,,3.56,41.85,4.39,10.67,7.95,5.44,9.0,2.93,27.677778,24.838889,31.705556,5.043714,25.18254,86.623758
US_LA_22101,2021-06-25,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,8,1,5026,143,43,13815,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-10,-5,,6,-31,6,6.01,4.01,,15.15,5.57,5.57,6.24,,4.23,7.35,3.79,5.35,,3.12,10.02,4.46,3.79,3.79,7.57,5.79,3.79,5.35,8.46,26.5,5.35,,12.7,,,7.8,38.76,4.01,7.8,7.57,4.68,4.46,4.46,27.277778,24.372222,31.477778,6.69925,24.571429,85.469204
US_LA_22101,2021-06-26,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,0,0,5026,143,0,13815,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-2,0,,,-23,1,7.55,6.09,4.38,11.69,6.82,7.8,6.09,3.41,,7.31,,3.65,5.6,,10.47,,3.41,3.65,4.63,,6.33,,6.58,21.93,7.8,,4.14,,7.07,3.41,45.8,5.12,10.23,5.12,4.63,7.31,3.65,26.733333,23.894444,30.944444,4.79425,23.706349,83.904997
US_LA_22101,2021-06-27,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,0,0,5026,143,56,13871,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-2,5,,,-30,1,5.32,6.47,,10.4,7.4,5.55,5.32,,,8.55,3.47,6.47,,3.93,8.79,3.24,7.17,,3.7,3.47,5.78,,,22.89,6.71,,7.86,5.78,,5.55,43.0,3.47,6.71,7.63,5.55,5.55,3.47,26.222222,23.727778,30.283333,5.334,23.531746,85.470734
US_LA_22101,2021-06-28,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,34,0,5060,143,50,13921,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-2,1,,,-28,3,3.52,6.42,,10.57,7.05,7.05,6.01,4.77,,14.51,3.32,3.52,5.39,5.18,10.36,5.39,4.14,6.01,4.97,,3.73,3.52,8.5,32.12,6.63,4.77,11.61,6.42,3.32,3.94,43.73,3.52,8.08,9.33,6.01,6.42,4.77,25.727778,23.377778,29.255556,3.81,23.396825,87.442401
US_LA_22101,2021-06-29,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,10,0,5070,143,15,13936,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-1,1,,,-26,2,6.09,8.19,3.36,12.8,8.39,5.04,5.88,5.04,,10.07,3.57,3.36,3.78,3.99,12.38,3.36,4.41,6.3,5.04,4.41,3.57,,9.44,35.05,8.39,3.99,13.64,4.83,3.36,4.83,45.54,5.67,8.39,9.02,7.14,5.67,3.57,26.405556,23.622222,30.9,8.763,23.380952,83.999809
US_LA_22101,2021-06-30,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,10,0,5080,143,19,13955,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,8,6,,,-28,3,7.85,7.02,,11.36,6.2,4.54,5.99,4.54,3.51,13.02,5.17,6.4,2.89,4.96,9.92,5.17,5.79,4.13,6.4,4.96,,3.1,7.64,28.92,6.61,,9.92,3.31,3.72,7.02,42.56,3.31,7.44,7.02,5.79,5.99,,26.677778,23.544444,31.255556,0.705556,23.31746,82.114242
US_LA_22101,2021-07-01,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,34,0,5114,143,194,14149,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,13,9,,,-28,2,4.94,7.62,2.88,12.77,6.59,4.74,4.94,4.12,4.94,12.15,3.09,5.15,3.3,,8.65,4.74,3.91,4.12,3.71,3.3,5.77,4.94,10.3,24.72,6.18,,8.45,,4.74,5.56,39.96,3.5,7.83,4.94,6.8,5.56,4.33,26.922222,23.044444,31.805556,2.398889,23.142857,79.895283
US_LA_22101,2021-07-02,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,10,0,5124,143,44,14193,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,0,4,,0,-33,4,5.6,6.5,4.93,9.86,5.15,6.05,4.93,3.14,4.03,9.41,4.03,6.5,4.03,5.6,8.96,3.58,4.93,3.14,3.36,5.83,6.5,3.81,9.63,25.77,4.03,,11.65,,3.81,3.36,44.82,4.71,7.84,4.26,4.03,4.03,4.48,27.772222,24.238889,31.866667,1.806222,23.738095,78.832888
US_LA_22101,2021-07-03,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,0,0,5124,143,67,14260,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-2,3,,,-27,3,4.66,6.87,,14.24,8.59,6.87,,4.66,,13.26,6.38,6.14,4.17,4.42,11.29,7.12,3.68,,,3.68,4.91,,7.61,27.0,6.87,,8.35,3.68,,3.44,38.79,4.91,14.48,4.66,3.44,5.65,3.44,25.711111,23.722222,29.944444,9.11225,23.873016,89.715564
US_LA_22101,2021-07-04,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,0,0,5124,143,0,14260,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-2,20,,,-32,-3,6.47,9.06,,12.94,7.76,,6.21,5.69,,12.42,4.4,4.66,4.92,,7.5,7.25,4.14,4.92,3.88,5.69,5.17,,7.25,25.88,4.14,,7.25,4.66,4.66,4.66,34.42,4.4,9.32,3.88,,5.69,,26.194444,23.161111,31.255556,14.19225,23.373016,84.427178
US_LA_22101,2021-07-05,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,0,0,5124,143,0,14260,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-9,-7,,,-61,12,5.5,7.26,,10.34,6.82,6.6,6.82,5.5,,10.78,4.62,7.04,6.82,5.28,9.46,4.84,3.96,,3.74,4.4,5.28,,7.48,24.42,7.26,,14.52,,4.4,4.18,46.64,5.28,10.56,5.72,5.5,3.3,4.62,26.783333,23.388889,31.666667,2.2225,23.920635,84.222871
US_LA_22101,2021-07-06,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,46,0,5170,143,69,14329,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,2,8,,,-27,3,7.97,6.5,4.2,14.27,9.44,4.2,7.97,3.36,,9.23,3.36,7.55,4.2,5.87,7.97,4.41,6.71,2.94,3.99,5.24,4.41,3.57,10.49,30.84,5.24,,9.02,6.71,4.62,4.62,51.19,4.62,8.39,9.65,4.2,6.08,3.36,26.588889,23.677778,29.905556,4.47675,24.174603,86.698011
US_LA_22101,2021-07-07,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,19,0,5189,143,31,14360,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-1,2,,,-28,4,6.0,6.43,4.29,13.07,7.28,6.86,7.07,4.07,,14.35,9.64,7.71,3.43,3.21,10.93,3.21,4.93,4.07,4.93,5.78,4.29,5.14,12.43,28.07,8.14,4.29,7.71,5.78,6.43,5.36,46.28,6.64,8.57,5.36,6.86,6.21,3.64,26.466667,23.633333,30.766667,12.03325,23.539683,84.448143
US_LA_22101,2021-07-08,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,18,0,5207,143,41,14401,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,0,0,,,-26,5,6.33,9.29,4.22,13.72,10.13,6.76,5.07,3.8,,14.99,4.86,8.45,3.8,4.86,10.98,4.22,4.43,5.49,4.86,3.17,5.07,4.22,8.02,33.15,8.23,3.38,6.33,5.28,4.86,7.39,43.5,4.86,9.08,7.81,,5.7,3.17,26.638889,23.555556,31.166667,0.145143,23.97619,85.194712
US_LA_22101,2021-07-09,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,22,1,5229,144,47,14448,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-9,-5,,-7,-30,6,4.35,5.87,,13.91,7.61,5.87,4.56,4.13,4.13,15.64,,8.04,4.56,3.48,10.65,5.65,7.17,3.48,5.43,3.48,5.0,3.48,7.82,34.77,8.47,3.91,8.26,5.43,,4.78,36.29,4.56,8.04,7.17,5.43,8.04,,25.966667,23.722222,29.838889,10.4775,24.222222,90.388944
US_LA_22101,2021-07-10,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,0,0,5229,144,39,14487,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-2,0,,,-20,2,4.9,9.07,4.41,12.99,6.62,4.41,4.9,4.41,,13.48,4.9,7.84,5.14,,10.29,4.17,5.88,7.35,6.37,4.66,4.9,,7.6,30.38,7.35,,10.05,,,3.92,38.96,,7.11,7.11,3.43,8.09,3.67,28.083333,25.305556,31.277778,0.254,25.301587,84.678718
US_LA_22101,2021-07-11,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,0,0,5229,144,41,14528,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-2,11,,,-23,1,4.95,8.02,,11.09,8.49,4.95,6.13,3.77,5.19,12.5,5.19,6.84,,7.55,8.49,7.78,3.77,5.66,3.77,5.9,5.66,,7.55,33.73,4.72,3.77,13.68,3.54,7.08,3.54,45.52,4.72,12.5,6.6,4.01,5.9,5.42,28.395062,25.179012,32.074074,0.254,24.809524,81.100526
US_LA_22101,2021-07-12,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,58,0,5287,144,17,14545,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-3,4,,,-28,4,4.88,10.58,3.25,12.0,7.32,6.31,7.73,,,12.81,3.87,5.29,2.85,5.9,13.22,8.14,4.88,5.7,4.88,2.85,,3.25,9.15,38.24,8.34,,9.97,3.25,3.25,5.7,47.6,5.7,6.1,6.71,8.34,7.93,3.66,27.394444,23.705556,31.222222,1.80975,23.873016,83.433687
US_LA_22101,2021-07-13,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,27,0,5314,144,10,14555,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-1,4,,,-26,4,8.02,8.23,,14.35,8.86,5.28,6.33,6.33,,18.57,5.28,8.23,,5.49,10.97,4.43,5.28,4.85,5.7,4.64,4.85,5.07,7.17,39.88,7.17,4.85,9.29,3.38,4.85,5.49,46.22,5.07,8.44,5.7,6.54,6.33,3.17,26.977778,22.883333,32.322222,2.31775,23.206349,80.200504
US_LA_22101,2021-07-14,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,38,0,5352,144,35,14590,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,4,4,,,-26,4,5.85,7.47,3.23,12.11,6.06,5.45,6.86,4.24,2.83,14.54,3.84,8.28,3.03,,10.3,5.45,5.45,3.63,4.44,4.24,4.64,3.84,14.54,31.09,7.67,,9.69,4.84,4.84,6.46,41.59,3.63,7.67,6.46,5.45,6.86,4.04,26.983333,23.261111,32.561111,1.451429,23.285714,80.185592
US_LA_22101,2021-07-15,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,39,0,5391,144,37,14627,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,4,6,,,-28,3,5.97,9.47,4.74,13.18,8.03,7.21,5.76,5.76,,9.88,,7.41,,3.09,9.27,6.59,3.71,4.32,2.88,,5.35,2.88,10.91,30.88,4.94,3.09,11.32,4.74,4.53,4.94,49.41,3.29,7.82,7.82,5.56,4.74,4.53,26.683333,23.666667,30.738889,3.156857,24.02381,85.069907
US_LA_22101,2021-07-16,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,40,1,5431,145,31,14658,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-4,-3,,-2,-30,5,4.06,8.77,4.71,12.19,7.49,5.56,5.99,3.42,,13.9,3.85,7.49,4.49,4.28,10.48,3.42,3.21,5.13,4.71,4.92,3.64,4.92,4.92,29.3,5.56,,8.98,4.28,2.99,4.49,37.64,3.21,6.63,5.99,4.92,6.63,2.99,27.133333,24.261111,31.75,4.741333,24.190476,84.60887
US_LA_22101,2021-07-17,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,0,0,5431,145,20,14678,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-1,1,,,-23,2,4.54,5.02,4.54,10.28,7.17,5.26,6.22,,,15.54,5.02,11.96,4.07,3.59,8.61,5.5,6.93,4.78,,4.54,5.74,,11.24,28.7,6.93,3.59,10.52,5.5,5.02,5.02,45.2,,6.7,8.13,3.59,6.46,5.5,26.65,24.205556,32.033333,9.3345,24.277778,87.014932
US_LA_22101,2021-07-18,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,0,0,5431,145,0,14678,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,4,8,,,-27,1,3.32,6.39,4.74,16.82,6.39,7.58,5.45,6.63,,18.0,4.74,13.03,4.26,,9.24,5.68,4.74,6.63,3.79,3.32,5.21,4.26,4.74,31.74,5.68,4.5,7.11,3.55,6.39,,38.61,4.5,5.68,5.68,6.63,5.45,3.79,27.622222,23.927778,32.594444,0.85725,24.531746,83.63538
US_LA_22101,2021-07-19,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,114,2,5545,147,47,14725,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,0,6,,,-29,5,4.91,9.21,,14.74,7.78,6.55,4.91,5.32,2.87,14.13,4.91,9.42,4.5,3.48,11.67,4.71,4.71,3.89,3.69,,5.12,3.69,10.24,32.35,8.19,2.87,7.58,3.48,3.69,5.94,44.43,6.14,5.53,5.32,6.55,9.01,,27.716667,24.572222,32.05,0.471714,24.619048,83.413939
US_LA_22101,2021-07-20,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,16,0,5561,147,0,14725,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,1,4,,,-28,5,5.95,8.82,3.28,14.77,9.03,6.77,4.92,3.69,,20.11,5.54,9.85,,3.49,9.85,6.36,4.51,6.57,,5.74,2.87,,9.44,28.93,5.54,3.9,7.8,5.13,3.49,5.13,37.34,3.28,10.26,5.13,6.57,6.36,4.31,25.555556,23.75,29.505556,17.610667,23.769841,89.403039
US_LA_22101,2021-07-21,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,79,0,5640,147,24,14749,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,4,3,,,-28,3,5.47,8.0,2.95,19.15,6.95,5.68,6.31,5.89,,20.62,,9.47,3.37,4.84,8.21,5.05,6.1,4.84,6.95,6.73,8.21,,9.47,35.35,8.84,4.21,10.94,4.0,5.68,5.26,46.09,4.63,9.05,5.68,3.37,6.31,,27.3,23.516667,32.194444,4.713111,23.603175,79.91836
US_LA_22101,2021-07-22,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,51,0,5691,147,34,14783,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,6,4,,,-29,4,5.03,9.01,,14.04,8.59,5.87,3.56,3.77,,15.93,3.77,9.01,3.14,4.4,10.27,3.35,6.29,4.4,3.98,3.56,5.66,,9.64,40.24,6.5,3.14,9.01,4.19,4.4,5.87,44.22,4.82,8.17,6.5,5.66,7.96,3.56,28.788889,25.022222,33.261111,0.3556,24.198413,76.554674
US_LA_22101,2021-07-23,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,56,0,5747,147,33,14816,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-9,-6,,-10,-30,6,4.03,8.07,3.4,15.49,7.0,8.49,6.16,4.88,,16.98,4.25,6.16,4.46,4.03,6.58,4.25,6.16,4.25,5.09,5.31,,,10.4,35.87,5.31,3.61,7.85,,3.82,2.97,42.03,7.0,9.34,5.52,3.18,7.22,,28.811111,25.405556,32.966667,1.016,24.97619,79.216357
US_LA_22101,2021-07-24,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,0,0,5747,147,26,14842,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-3,2,,,-21,2,3.51,6.09,,15.92,6.32,5.62,6.79,4.21,3.75,15.92,4.92,9.37,,,9.6,7.49,6.32,5.15,4.21,7.26,4.68,,6.56,31.85,5.15,,7.26,4.68,6.09,4.45,44.02,3.51,8.2,6.56,6.79,6.56,,29.533333,25.577778,34.411111,1.016,25.420635,78.055575
US_LA_22101,2021-07-25,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,0,0,5747,147,36,14878,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,4,6,,,-23,0,6.01,5.08,4.39,16.4,9.24,4.85,6.47,5.31,,18.25,3.7,9.93,5.31,4.85,7.16,4.62,3.93,6.47,4.85,6.01,4.39,,6.93,34.42,3.23,3.93,12.47,3.46,,5.31,42.5,,12.24,6.93,5.54,5.78,6.01,29.25,25.194444,34.016667,0.0,24.753968,76.413793
US_LA_22101,2021-07-26,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,166,0,5913,147,22,14900,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,1,0,,,-29,5,4.24,9.29,,16.35,10.5,4.44,5.65,4.24,3.43,16.76,3.43,11.31,3.84,3.63,10.3,4.24,6.66,4.44,4.24,5.45,5.45,,7.07,39.77,6.06,2.83,11.1,5.25,5.25,4.24,48.25,6.26,9.89,6.26,6.86,5.25,3.63,29.411111,25.516667,34.611111,0.0,25.111111,77.147825
US_LA_22101,2021-07-27,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,50,0,5963,147,1,14901,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,1,6,,,-28,5,5.6,7.67,,19.07,8.71,7.46,6.63,6.43,3.94,18.45,4.15,9.33,,3.52,10.37,4.77,3.94,4.15,4.97,3.32,5.6,4.15,8.91,36.07,9.95,4.77,9.12,4.15,4.77,4.97,44.57,3.73,9.12,7.05,4.77,8.91,4.97,28.972222,24.405556,34.055556,0.22225,24.198413,75.086435
US_LA_22101,2021-07-28,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,55,0,6018,147,14,14915,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,9,5,,,-28,3,3.51,6.61,,19.01,7.65,8.68,6.41,,3.72,12.81,3.93,7.85,4.13,5.99,11.57,6.2,,8.89,4.96,4.34,4.75,4.55,9.09,30.59,7.65,3.31,7.85,3.51,5.99,4.96,46.71,4.34,7.44,7.03,4.75,6.82,,28.316667,24.188889,34.155556,5.757333,23.896825,76.911251
