location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IA_19057,2022-03-19,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,0,0,9094,134,6,19965,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,4,,-44,9,0,5.89,8.21,,10.1,11.15,6.73,5.26,4.0,,,,11.15,2.95,4.63,4.42,5.47,8.21,6.1,4.42,3.37,6.52,7.16,,,5.89,18.1,6.1,4.21,8.0,3.79,4.21,4.63,5.26,39.56,4.63,5.05,5.68,3.58,4.42,4.0,4.21,5.305556,1.816667,12.005556,7.62,2.472222,82.030152
US_IA_19057,2022-03-20,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,0,0,9094,134,0,19965,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,6,,-38,-5,-2,5.29,5.95,,11.89,9.03,3.52,,3.3,3.3,,,12.33,5.72,6.83,3.52,5.5,6.61,5.95,3.52,7.05,6.83,3.74,4.4,3.96,6.61,22.68,4.18,3.3,6.61,,3.52,5.95,7.05,41.4,5.95,7.27,5.29,4.84,5.07,3.96,,8.9,0.766667,20.988889,0.127,0.716667,56.823317
US_IA_19057,2022-03-21,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,0,0,9094,134,0,19965,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,0,46,-44,-7,1,3.6,4.97,2.57,12.0,9.26,4.46,5.83,5.83,4.46,2.57,3.09,9.77,3.77,6.0,3.09,4.12,8.06,3.94,4.29,3.26,4.29,3.43,6.17,4.63,6.17,20.06,4.97,2.74,7.03,2.57,6.69,4.8,6.69,39.95,,4.12,5.66,4.46,5.14,,4.12,15.716667,9.333333,24.038889,0.0,3.216667,43.404274
US_IA_19057,2022-03-22,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,0,0,9094,134,11,19976,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,-5,38,-48,-5,3,5.59,4.07,4.07,11.69,9.32,4.23,4.57,4.74,3.9,5.08,,10.16,4.23,5.59,,3.39,14.06,4.07,6.61,5.76,3.05,4.23,3.73,,9.32,19.82,6.78,5.08,7.79,5.93,4.23,3.39,7.28,38.45,,6.27,8.13,7.79,5.59,,3.05,12.538889,9.572222,18.988889,4.699,9.161111,79.975701
US_IA_19057,2022-03-23,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,12,2,9106,136,6,19982,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,-6,38,-43,-6,2,4.73,7.26,4.56,10.81,8.28,5.24,5.74,7.26,3.72,3.88,,8.95,6.08,4.39,2.7,5.91,7.94,5.91,5.24,2.37,4.39,4.56,3.55,2.53,8.61,21.45,5.24,2.7,8.61,3.88,5.91,5.91,6.42,41.21,2.87,5.57,6.59,5.07,4.9,2.7,3.04,8.844444,5.722222,13.011111,7.408333,8.623457,98.262491
US_IA_19057,2022-03-24,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,0,0,9106,136,4,19986,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,-3,26,-33,-8,3,4.93,3.74,3.23,12.74,10.37,5.78,5.27,6.97,3.57,4.08,3.06,10.03,5.27,7.31,2.89,5.95,8.33,4.59,5.1,,3.91,5.1,3.57,2.89,9.86,18.18,6.97,4.59,4.59,4.42,5.78,6.29,3.74,42.65,2.89,4.42,5.44,5.95,6.8,3.4,3.4,3.722222,1.6,6.511111,7.027333,2.927778,94.630171
US_IA_19057,2022-03-25,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,0,0,9106,136,5,19991,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,5,,,-3,1,4.89,5.76,4.54,11.17,7.68,6.46,3.67,4.71,3.67,,3.67,8.55,4.89,4.89,,7.85,8.72,3.84,,4.54,5.24,3.32,4.19,2.62,8.55,21.99,6.28,,7.5,,5.93,4.54,6.11,36.82,2.97,4.89,6.98,4.01,4.36,3.49,,5.761111,3.572222,10.783333,0.0508,1.961111,76.692142
US_IA_19057,2022-03-26,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,0,0,9106,136,10,20001,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,1,,-43,5,1,4.63,6.32,5.68,11.16,13.05,5.05,5.47,5.05,,,4.21,9.68,5.05,7.37,4.63,3.16,6.11,6.11,,4.21,2.95,7.37,,,8.21,17.05,7.16,9.26,8.63,,7.58,4.0,4.84,40.42,6.74,7.16,5.89,,3.16,3.37,,2.2,-1.716667,7.188889,0.0,-6.305556,53.571302
US_IA_19057,2022-03-27,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,0,0,9106,136,0,20001,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,9,,-63,-8,,4.44,5.07,2.96,9.51,10.57,6.13,5.07,9.51,4.86,,3.17,10.78,,,3.81,,12.26,4.23,3.59,4.86,3.81,22.2,5.5,3.17,8.88,21.77,8.67,2.96,8.24,4.23,3.38,5.29,7.61,44.18,3.17,8.88,4.23,7.82,6.34,4.65,,-0.411111,-4.566667,4.322222,0.0,-8.883333,53.033434
US_IA_19057,2022-03-28,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,0,0,9106,136,0,20001,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,-2,43,-51,-9,3,6.05,8.07,3.53,13.12,8.91,4.88,4.54,6.73,4.37,2.69,3.87,9.25,,5.21,3.03,4.54,9.25,5.89,7.74,3.03,5.55,34.15,3.87,2.35,8.07,23.89,5.21,4.54,7.4,4.21,6.73,5.55,3.87,39.19,5.55,6.22,9.59,6.9,4.54,,2.35,-0.038889,-4.95,6.583333,0.0,-10.183333,46.656451
US_IA_19057,2022-03-29,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,0,0,9106,136,8,20009,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,-8,37,-46,-6,3,4.96,7.7,3.59,10.27,8.04,8.04,3.94,6.16,4.28,3.59,2.4,9.93,4.96,5.99,4.45,5.65,10.1,4.28,4.45,2.57,3.42,11.12,5.3,,8.21,22.59,9.58,3.08,6.84,4.45,3.77,4.28,5.48,45.34,3.59,5.65,4.79,5.13,4.62,4.62,3.59,3.688889,0.505556,9.027778,0.0,-5.238889,52.35906
US_IA_19057,2022-03-30,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,4,0,9110,136,1,20010,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,-9,33,-43,-7,2,6.23,3.03,4.21,10.61,8.25,4.72,4.38,4.55,4.21,2.86,,9.27,3.2,3.88,2.53,4.55,10.61,5.9,7.58,4.72,5.73,8.42,3.88,3.37,9.1,24.59,8.76,4.21,4.38,2.36,6.23,4.55,4.88,39.92,3.71,5.39,5.56,6.74,3.71,4.38,,8.537037,4.08642,13.271605,2.074333,5.753086,82.754106
US_IA_19057,2022-03-31,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,0,0,9110,136,5,20015,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,-6,29,-41,-8,3,4.32,7.14,3.98,10.13,6.97,5.48,5.48,3.15,5.48,3.98,,10.79,3.65,4.32,3.65,5.81,9.46,5.98,4.32,4.65,2.32,6.97,4.65,,10.62,29.38,7.8,3.15,5.98,,3.65,4.65,8.13,38.01,5.48,6.64,6.64,4.48,5.15,2.82,3.65,2.018519,0.450617,5.253086,7.62,0.993827,93.030175
US_IA_19057,2022-04-01,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,0,0,9110,136,2,20017,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,9,,,-2,0,4.39,5.8,2.99,10.19,7.56,2.81,4.57,4.57,4.92,,,8.61,4.57,4.92,,3.52,9.67,4.04,4.75,3.69,3.52,5.1,5.27,2.99,7.03,19.16,4.75,,7.56,4.39,5.1,5.62,6.68,32.87,3.87,6.15,5.27,5.98,5.1,3.52,4.39,2.549383,-1.006173,9.524691,0.108857,-2.493827,69.689876
US_IA_19057,2022-04-02,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,0,0,9110,136,11,20028,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,-3,,-50,9,0,3.17,4.23,,9.09,8.67,5.08,,5.92,3.38,,,12.05,3.17,7.19,4.23,4.02,8.04,5.71,4.44,,,6.98,,3.6,5.92,20.72,7.82,3.17,6.77,,4.65,2.96,4.02,43.35,4.86,8.25,5.08,4.44,5.71,4.02,3.6,4.722222,0.876543,10.234568,0.296333,1.561728,80.172607
US_IA_19057,2022-04-03,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,0,0,9110,136,0,20028,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,9,,-56,-3,-2,5.17,6.25,4.53,12.71,5.82,5.6,3.23,5.17,5.17,4.74,,7.97,7.11,4.96,5.17,3.88,9.7,4.09,6.25,3.23,4.53,7.54,4.31,4.96,4.09,18.1,9.7,,8.19,3.66,6.68,4.09,7.54,44.17,4.96,8.19,6.25,4.09,4.31,,5.17,5.858025,-0.962963,12.796296,1.4732,0.975309,71.093169
US_IA_19057,2022-04-04,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,0,0,9110,136,1,20029,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,0,45,-46,-7,1,5.09,5.43,3.06,11.03,9.51,3.23,5.43,6.45,7.13,4.58,2.89,7.64,5.09,5.6,2.89,5.09,10.19,7.3,4.75,2.89,3.56,5.26,4.75,3.4,11.37,25.8,4.58,3.4,7.64,3.73,9.34,5.77,7.64,43.63,5.43,7.98,6.11,6.79,4.41,3.23,3.4,7.358025,3.123457,11.04321,1.5748,4.166667,80.521949
US_IA_19057,2022-04-05,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,0,0,9110,136,16,20045,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,-7,42,-45,-3,2,4.76,4.08,4.42,11.56,8.16,4.25,5.1,5.27,4.59,4.08,2.89,10.88,4.59,4.76,3.57,4.59,9.35,6.29,6.29,3.74,5.1,6.12,3.91,3.91,8.5,22.11,5.95,3.4,8.33,3.23,7.65,3.91,5.61,39.11,3.91,7.82,6.12,6.29,3.91,4.42,3.23,5.277778,-0.512346,11.864198,0.127,3.617284,89.221019
US_IA_19057,2022-04-06,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,5,0,9115,136,0,20045,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,1,46,-36,-3,0,3.88,7.09,,11.82,8.95,4.73,3.55,5.24,4.05,,,5.74,5.41,6.08,3.21,5.57,12.67,6.76,5.57,4.05,3.72,,4.9,2.7,11.15,25.17,5.91,3.38,5.41,,5.74,4.56,6.08,40.03,3.21,5.24,7.26,5.91,2.7,4.05,2.53,9.296296,5.882716,12.246914,12.446,5.537037,77.494782
US_IA_19057,2022-04-07,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,0,0,9115,136,6,20051,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,-1,34,-40,-8,1,5.34,6.17,,10.17,7.5,5.34,4.84,4.5,2.67,3.67,2.83,10.17,4.0,7.84,4.34,7.17,9.51,6.5,4.67,3.67,4.84,3.17,5.0,,5.84,19.84,4.34,,6.34,,6.17,3.5,5.5,35.85,,6.17,4.84,4.84,4.0,3.0,3.0,4.872222,3.055556,8.172222,0.169333,0.461111,73.184531
US_IA_19057,2022-04-08,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,0,0,9115,136,4,20055,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,2,,,3,2,5.66,5.31,4.11,10.11,11.83,3.43,6.17,6.68,,,,7.37,4.97,6.17,3.26,5.31,9.77,5.49,4.8,3.6,2.91,3.94,4.63,3.6,7.54,18.34,4.63,,6.17,4.46,3.6,3.08,5.66,37.71,3.08,5.31,6.51,4.11,4.8,2.91,2.4,2.2,0.261111,4.644444,0.6604,-0.188889,84.319539
US_IA_19057,2022-04-09,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,0,0,9115,136,10,20065,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,0,,-56,9,-2,4.46,6.24,3.34,10.91,6.46,4.01,4.46,4.9,7.13,3.12,,11.14,3.79,8.24,3.12,4.01,4.46,7.35,5.79,,5.35,,5.35,3.34,6.91,18.71,5.12,,5.35,,3.79,3.56,5.35,45.88,,5.12,7.13,3.56,,,,4.544444,-1.405556,12.327778,0.084667,-2.644444,59.711535
US_IA_19057,2022-04-10,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,0,0,9115,136,0,20065,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,11,,-50,-1,-2,5.53,9.29,5.31,12.39,9.29,5.97,5.53,7.74,,3.76,3.54,7.08,,4.87,,4.87,10.62,7.3,5.97,4.64,3.98,5.31,,3.1,6.64,21.46,7.3,,6.86,3.54,,4.64,3.54,40.26,4.87,5.53,3.76,,,3.76,3.98,10.233333,1.988889,22.433333,0.0,-0.094444,48.839303
US_IA_19057,2022-04-11,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,0,0,9115,136,2,20067,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,3,38,-46,-13,1,5.61,5.24,4.11,14.58,7.85,5.42,3.74,6.92,5.42,3.55,4.49,8.23,6.17,5.61,3.37,4.86,9.91,6.92,4.67,4.49,5.61,2.99,4.49,,8.04,27.3,5.42,3.37,7.1,3.74,4.49,5.79,4.67,40.94,3.74,8.23,6.36,,5.61,2.62,3.18,13.588889,6.055556,20.872222,0.0,2.416667,46.855952
US_IA_19057,2022-04-12,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,0,0,9115,136,15,20082,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,-3,53,-44,-13,3,8.07,4.88,3.75,11.26,7.32,6.76,2.63,5.07,4.69,4.69,4.88,8.82,3.94,5.26,5.26,6.2,10.7,5.82,4.5,3.0,6.01,,5.44,4.88,7.7,21.78,5.26,,5.82,3.38,4.32,5.26,5.44,42.05,3.75,8.26,5.82,5.63,4.5,3.0,,11.677778,2.888889,22.138889,0.0,4.561111,61.763104
US_IA_19057,2022-04-13,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,15,1,9130,137,2,20084,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,-4,31,-44,-14,3,6.7,4.71,2.72,11.59,10.51,5.62,4.35,4.89,4.89,3.08,,10.32,2.9,6.52,4.17,4.71,8.69,3.08,3.44,,4.71,4.53,3.08,3.26,9.96,23.36,5.62,,5.25,,5.43,5.8,5.98,41.11,4.17,5.62,5.8,4.53,3.98,3.8,,14.111111,1.422222,22.072222,2.667,11.366667,83.600047
US_IA_19057,2022-04-14,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,0,0,9130,137,3,20087,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,7,52,-42,-17,1,5.68,6.81,5.68,13.06,8.14,3.79,4.16,5.68,2.84,3.22,,9.08,4.54,6.81,5.11,5.3,12.11,4.54,,,5.11,5.68,2.65,,7.95,23.84,3.79,2.65,7.57,3.03,4.92,,4.35,37.09,3.03,5.68,5.87,4.54,3.41,3.22,4.73,4.144444,0.011111,12.111111,4.064,-3.1,59.436736
US_IA_19057,2022-04-15,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,0,0,9130,137,5,20092,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,10,,,-26,4,3.1,6.2,5.17,14.06,7.03,3.93,3.72,5.17,4.76,4.34,3.93,8.27,4.34,4.96,,7.03,6.83,6.41,4.34,3.52,4.14,,6.2,3.1,9.51,23.37,7.24,3.31,5.58,,3.52,4.96,5.17,37.02,4.34,8.07,7.03,3.1,2.9,4.76,4.34,7.433333,2.35,11.383333,0.0,-4.733333,41.980615
US_IA_19057,2022-04-16,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,0,0,9130,137,10,20102,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,0,,-48,1,0,6.5,6.28,7.39,8.74,9.64,6.05,3.59,4.03,,,3.36,8.29,,3.81,,4.93,8.52,4.93,3.59,3.81,3.81,4.03,3.59,3.14,6.28,15.69,6.5,4.03,6.72,3.14,3.36,4.93,6.5,38.99,6.28,6.05,5.38,5.83,3.81,4.03,,4.533333,-1.155556,10.494444,0.0,-4.411111,52.403017
US_IA_19057,2022-04-17,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,0,0,9130,137,0,20102,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,-33,,-55,-22,-1,3.27,6.1,3.48,9.14,7.62,6.75,4.35,7.84,3.92,,4.14,8.27,5.22,5.44,,4.14,7.4,5.22,5.44,4.79,3.48,3.92,3.48,3.48,7.18,20.25,5.44,,8.27,5.88,,3.05,4.79,42.24,3.7,6.31,7.18,,4.35,4.14,,3.172222,-2.061111,8.338889,0.465667,-4.388889,57.727814
US_IA_19057,2022-04-18,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,0,0,9130,137,0,20102,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,2,45,-46,-20,4,3.92,5.03,5.41,11.93,6.34,6.34,4.1,6.15,4.85,4.1,3.92,9.32,2.8,5.78,,4.29,9.32,6.9,5.96,3.54,3.35,2.98,,3.35,8.02,26.66,6.34,3.35,7.64,3.92,5.59,4.47,5.22,39.52,3.73,8.2,4.1,3.92,5.03,5.96,5.22,2.35,-0.505556,6.922222,3.598333,-0.505556,81.522554
US_IA_19057,2022-04-19,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,0,0,9130,137,12,20114,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,-5,35,-38,-7,2,4.27,7.68,2.56,13.15,9.39,7.0,6.66,5.29,5.29,3.93,3.93,9.56,6.83,5.81,2.56,3.24,8.71,5.63,6.83,4.61,3.42,3.42,6.49,2.39,7.86,22.71,5.46,2.39,8.03,2.39,2.56,6.32,5.81,42.69,3.76,5.46,5.63,4.78,4.27,3.24,,3.188889,-2.683333,10.122222,0.0254,-4.411111,57.671408
US_IA_19057,2022-04-20,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,8,1,9138,138,2,20116,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,-6,33,-40,-9,2,5.7,4.52,3.02,9.38,7.37,8.04,4.69,5.7,5.03,4.52,2.51,8.38,4.69,5.87,3.52,5.53,11.39,5.53,7.21,6.87,5.36,4.19,5.2,2.35,8.71,17.93,9.05,3.35,6.7,,5.36,5.03,4.86,46.42,3.69,8.21,6.03,6.03,5.2,3.18,3.85,7.988889,6.85,9.888889,5.037667,2.65,69.151849
US_IA_19057,2022-04-21,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,0,0,9138,138,7,20123,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,3,42,-30,-8,0,3.52,4.58,3.0,11.27,8.63,3.0,3.17,6.69,3.88,4.4,,9.69,3.7,4.58,2.82,5.46,11.98,2.47,7.05,5.81,5.29,4.4,3.52,3.35,6.34,23.78,4.4,2.82,8.28,3.88,5.64,3.7,6.69,41.22,4.4,6.87,6.69,4.76,4.4,,,12.105556,6.772222,19.961111,5.551714,8.694444,79.767942
US_IA_19057,2022-04-22,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,0,0,9138,138,8,20131,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,5,,,-1,0,4.89,4.19,2.79,13.45,7.16,3.15,6.64,5.94,4.02,,,10.31,3.84,3.84,2.62,5.59,6.46,6.46,8.21,4.54,3.67,4.19,3.49,3.49,11.01,18.34,4.19,,8.39,,5.42,5.59,4.72,40.01,4.02,7.51,6.46,3.32,4.54,3.32,3.15,17.05,12.477778,26.411111,0.846667,12.35,73.981135
US_IA_19057,2022-04-23,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,0,0,9138,138,4,20135,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,2,,-38,9,-3,4.79,5.02,3.88,14.37,7.75,4.33,3.88,6.16,5.47,,,8.44,4.11,5.25,3.42,,8.44,5.25,6.16,,,3.19,6.16,5.7,7.53,24.63,4.56,5.7,8.67,3.65,,,4.33,43.34,6.39,8.21,7.53,3.42,,,,22.822222,17.05,28.205556,0.889,14.777778,60.599823
US_IA_19057,2022-04-24,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,0,0,9138,138,0,20135,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,13,,,-7,-1,7.07,5.36,3.86,13.72,7.07,7.29,3.0,5.14,,,,10.5,,6.43,5.57,6.0,8.79,4.71,3.64,4.71,3.0,6.0,4.29,,6.64,22.51,7.07,,8.14,3.64,4.5,,4.5,44.58,3.86,7.07,10.5,3.86,3.21,,5.57,17.616667,12.8,25.227778,2.54,10.433333,62.854505
