location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01021,2021-03-17,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,5,0,3984,106,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,-6,12,,-3,-26,9,4.21,3.86,,6.84,8.25,,4.04,3.16,5.44,3.51,,5.26,7.19,2.98,3.86,,3.51,,4.04,4.39,17.02,3.16,4.74,4.74,3.33,3.33,29.48,,5.09,4.39,3.51,3.33,18.494444,16.216667,22.116667,35.1155,17.5,94.149461
US_AL_01021,2021-03-18,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,9,0,3993,106,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,22,21,,36,-15,1,5.65,7.54,4.9,10.18,6.03,4.9,6.22,,6.22,3.77,3.02,4.52,12.06,3.02,5.84,3.02,5.46,,6.03,6.03,20.54,4.14,6.78,5.28,5.28,5.84,37.49,4.14,6.97,5.28,5.46,5.65,17.161111,10.672222,21.577778,33.274,13.166667,77.102909
US_AL_01021,2021-03-19,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,6,1,3999,107,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,8,7,,23,-16,3,4.95,3.48,3.12,11.56,4.95,4.77,5.14,,7.7,3.48,7.34,4.22,9.17,6.97,3.48,,3.12,5.5,,6.97,17.61,5.14,4.59,3.12,5.14,5.87,30.63,4.22,5.32,4.04,4.4,4.77,9.744444,7.855556,14.266667,2.6162,4.706349,70.817146
US_AL_01021,2021-03-20,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,6,0,4005,107,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,21,27,,72,-4,-2,5.73,7.27,,10.79,6.83,4.41,4.63,3.31,7.05,3.31,5.51,6.39,8.59,3.31,5.07,4.41,7.05,4.41,,7.49,18.29,4.85,6.61,3.08,3.52,4.85,33.05,3.52,6.39,5.07,5.95,4.41,11.927778,8.911111,16.866667,0.0,2.333333,51.584328
US_AL_01021,2021-03-21,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,2,0,4007,107,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,12,25,,45,-10,1,4.38,3.72,,12.27,6.57,,4.82,6.13,7.01,4.16,6.35,4.16,6.35,4.6,4.16,3.5,5.04,4.16,,7.23,13.8,4.82,6.79,3.72,,5.48,31.11,,7.89,6.57,3.72,4.38,10.327778,2.933333,19.311111,0.0,2.214286,56.073344
US_AL_01021,2021-03-22,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,1,0,4008,107,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,13,17,,11,-26,2,4.16,7.0,,10.71,8.75,3.72,5.69,4.81,8.75,3.28,4.81,5.03,8.75,5.47,5.9,3.72,4.59,4.16,5.69,9.84,20.56,5.03,8.97,6.56,5.25,8.31,37.39,5.69,7.43,7.65,3.5,4.81,15.022222,7.016667,23.722222,0.0,7.865079,60.503649
US_AL_01021,2021-03-23,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,-2,1,4006,108,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,7,7,,11,-25,5,6.63,7.91,,15.18,11.76,4.92,2.99,3.85,9.19,,4.06,,7.7,3.42,5.34,5.13,5.77,5.77,6.41,8.12,23.73,3.42,9.83,4.92,6.63,6.2,38.48,,6.84,5.56,6.2,,17.111111,14.194444,21.211111,3.556,11.293651,67.64132
US_AL_01021,2021-03-24,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,8,1,4014,109,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,13,11,,51,-26,3,,5.98,3.77,13.51,11.52,5.98,6.42,,9.3,,4.65,,8.86,3.77,4.87,,6.42,5.32,5.76,4.87,21.05,4.87,7.53,6.65,,6.87,41.2,4.43,6.2,9.3,4.21,3.54,17.688889,13.544444,24.072222,10.639778,13.785714,77.193735
US_AL_01021,2021-03-25,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,0,0,4014,109,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,-3,-1,,31,-30,11,4.86,8.66,2.96,10.13,7.6,,4.43,3.38,2.96,4.01,3.59,7.39,8.02,4.64,5.28,,2.96,4.64,3.17,9.71,15.84,2.96,5.7,,2.96,5.07,32.94,,7.6,5.91,4.64,6.54,20.205556,16.527778,25.15,12.66825,17.626984,85.031085
US_AL_01021,2021-03-26,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,5,0,4019,109,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,3,5,,66,-29,4,6.23,8.54,,14.54,6.92,5.77,5.77,3.23,8.08,,3.46,5.08,7.85,,6.46,3.46,4.15,4.38,,8.31,19.85,7.62,3.92,5.08,3.69,3.69,36.23,3.92,4.85,7.15,,5.31,21.088889,17.0,24.222222,25.5905,17.261905,78.311897
US_AL_01021,2021-03-27,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,3,0,4022,109,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,21,14,,128,-4,-1,6.85,10.16,4.42,10.38,7.29,3.31,4.42,,3.98,3.76,,7.07,6.41,3.76,4.42,,,3.98,4.42,7.29,14.58,4.64,3.76,3.76,6.41,,31.37,3.54,5.08,7.07,,3.09,22.6,17.422222,28.822222,0.6096,18.619048,77.564665
US_AL_01021,2021-03-28,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,3,0,4025,109,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,10,5,,74,-14,4,6.67,7.09,4.17,13.35,10.63,3.96,5.63,3.75,5.0,3.96,3.34,4.8,9.38,4.17,3.34,3.96,4.8,4.17,6.25,6.88,17.31,5.63,6.67,5.84,5.84,3.13,33.99,,7.92,5.0,3.13,,20.594444,15.088889,26.572222,3.46075,16.547619,77.628384
US_AL_01021,2021-03-29,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,4,0,4029,109,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,16,9,,36,-12,0,5.82,5.26,4.32,13.15,10.52,4.13,3.57,4.13,5.45,2.82,3.38,6.01,8.64,7.51,4.7,6.2,,6.2,,9.39,21.04,4.13,6.76,4.7,3.94,6.95,35.13,3.19,6.39,5.82,4.13,6.76,12.933333,5.194444,20.672222,6.604,2.071429,47.510293
US_AL_01021,2021-03-30,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,3,0,4032,109,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,21,8,,44,-13,1,4.9,6.97,4.33,16.58,7.73,5.28,3.39,2.83,8.86,,3.2,6.22,9.8,4.33,5.09,,3.58,,4.71,10.18,21.86,5.09,7.16,5.09,4.52,3.96,34.67,4.9,7.35,5.46,3.39,4.9,15.555556,6.572222,26.066667,0.0,9.34127,64.744809
US_AL_01021,2021-03-31,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,2,0,4034,109,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,5,5,,38,-17,7,4.22,6.51,,9.15,10.56,5.45,3.34,4.93,5.81,2.46,3.17,4.93,8.97,3.34,2.81,,4.05,4.58,4.22,7.74,21.82,4.58,6.51,5.1,4.22,6.51,38.36,4.05,4.4,5.1,3.69,3.52,19.166667,10.044444,24.455556,7.493,17.611111,91.012433
US_AL_01021,2021-04-01,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,7,0,4041,109,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,23,22,,79,-14,0,5.45,8.27,4.51,11.84,5.64,4.88,6.76,3.94,5.82,,2.82,5.26,7.51,5.07,4.88,,6.2,4.51,4.13,6.76,18.79,4.13,9.21,4.32,4.13,5.26,33.63,4.13,5.82,4.13,4.32,3.76,8.911111,4.061111,13.366667,29.083,-1.952381,46.35999
US_AL_01021,2021-04-02,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,12,0,4053,109,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,16,22,,76,-21,4,4.51,6.2,4.89,14.66,7.14,5.08,4.32,,6.2,,2.63,4.51,6.58,3.76,4.7,3.38,5.83,3.38,4.7,5.26,15.6,3.38,6.58,5.08,4.32,3.95,31.95,3.38,7.52,6.58,3.38,6.58,7.466667,0.722222,15.394444,0.0,-5.555556,38.739967
US_AL_01021,2021-04-03,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,5,0,4058,109,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,30,45,,103,-11,-1,5.55,6.88,3.77,12.21,8.66,4.22,4.22,,6.21,3.55,,4.44,4.0,,3.55,,3.33,4.66,5.11,4.88,13.98,5.77,9.77,,,3.55,33.96,4.0,8.66,3.77,,4.44,9.011111,0.177778,19.055556,0.0,-2.420635,43.915763
US_AL_01021,2021-04-04,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,2,0,4060,109,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,-1,16,,61,-19,1,5.22,5.46,,14.24,9.26,4.51,4.27,8.54,4.98,,,4.98,,3.56,4.04,,4.98,,4.04,8.78,20.65,5.22,6.17,3.32,3.32,4.75,33.7,,4.98,3.56,,,12.022222,2.105556,22.705556,0.0,2.539683,51.715532
US_AL_01021,2021-04-05,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,4,0,4064,109,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,20,11,,51,-13,0,4.98,5.75,,15.71,10.35,3.83,5.56,3.26,6.71,2.87,5.36,6.51,9.58,6.71,4.41,4.6,,3.06,4.79,8.43,24.33,5.56,5.36,5.17,4.6,5.36,37.55,4.41,6.13,4.21,4.41,5.75,14.605556,4.444444,25.283333,0.0,5.253968,52.667852
US_AL_01021,2021-04-06,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,0,0,4064,109,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,25,10,,46,-13,1,5.86,6.45,3.71,15.44,6.84,6.06,4.69,5.08,8.6,2.74,4.3,4.3,8.99,,5.08,,4.69,3.91,7.43,7.62,20.33,3.32,7.62,5.67,4.5,6.06,38.7,3.52,5.47,5.67,3.52,3.71,16.766667,7.677778,26.383333,0.0,8.888889,58.879124
US_AL_01021,2021-04-07,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,5,0,4069,109,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,25,19,,51,-21,2,4.55,8.28,3.31,12.21,5.59,6.21,6.62,2.9,4.14,,3.93,7.66,9.1,3.31,6.0,3.1,,,6.0,7.66,25.86,7.45,8.07,4.14,5.79,4.34,43.04,8.07,7.45,6.0,6.0,7.24,19.038889,10.877778,27.227778,0.0,12.420635,64.91404
US_AL_01021,2021-04-08,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,4,0,4073,109,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,24,21,,51,-13,2,6.75,6.18,,14.62,6.56,4.12,6.0,5.81,8.99,6.0,6.37,4.12,11.62,3.37,6.18,3.56,3.19,3.94,,8.43,18.93,5.25,5.62,4.31,3.37,4.31,36.35,3.19,6.18,5.06,8.06,5.25,21.638889,16.555556,27.422222,0.544286,15.531746,67.933047
US_AL_01021,2021-04-09,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,3,0,4076,109,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,4,3,,47,-17,5,5.18,5.55,3.88,11.28,5.55,4.81,5.36,3.7,6.29,3.14,2.59,4.99,9.98,2.77,5.55,4.25,4.81,3.33,5.55,8.69,19.04,3.51,7.03,4.81,4.81,5.36,39.38,3.14,4.62,7.21,4.62,5.55,18.872222,15.261111,26.0,7.112,15.984127,83.593231
US_AL_01021,2021-04-10,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,4,0,4080,109,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,15,12,,63,-11,2,5.41,7.35,3.24,9.09,4.11,5.62,6.06,3.68,9.3,3.89,4.11,,6.92,3.68,4.33,,3.24,4.11,,7.14,17.3,3.46,8.87,3.46,5.84,3.24,34.39,3.46,7.14,5.41,4.76,3.89,18.505556,15.855556,23.388889,25.258889,15.880952,84.485215
US_AL_01021,2021-04-11,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,3,0,4083,109,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,17,,,63,-10,1,4.51,7.67,3.83,12.4,10.6,3.61,6.31,4.51,6.99,4.28,4.51,5.86,9.24,5.19,3.16,3.38,5.41,4.28,4.74,6.99,18.94,5.41,11.27,3.61,3.16,,37.66,4.74,9.02,7.44,5.19,5.64,18.288889,13.133333,23.605556,14.5288,11.412698,63.991465
US_AL_01021,2021-04-12,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,0,0,4083,109,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,13,13,,23,-14,-1,5.24,6.99,3.88,13.78,9.9,3.3,6.79,5.05,7.76,,5.24,7.38,9.9,5.24,5.24,4.46,2.91,3.11,3.88,9.9,19.61,4.85,6.02,6.99,3.88,6.79,41.54,4.08,8.93,3.69,4.27,7.76,17.45,7.755556,28.516667,0.0,8.793651,55.830463
US_AL_01021,2021-04-13,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,4,0,4087,109,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,21,5,,37,-14,1,4.03,7.1,7.1,9.41,10.37,2.69,4.8,,7.68,,5.95,7.87,10.75,4.03,5.57,3.65,4.61,3.84,6.14,8.83,25.54,4.8,6.91,6.72,7.68,6.14,43.97,3.65,9.41,5.18,5.76,4.99,19.388889,10.005556,29.3,0.0254,11.301587,58.62076
US_AL_01021,2021-04-14,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,4,0,4091,109,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,10,14,,22,-14,2,3.7,6.62,4.09,13.04,6.23,6.62,4.67,3.7,7.39,3.5,5.06,5.45,10.7,5.25,6.23,3.11,6.62,,4.28,10.89,22.76,7.0,9.73,3.31,3.7,6.03,39.88,6.23,8.56,8.76,6.23,6.23,17.533333,10.588889,25.266667,0.127,13.02381,73.505799
US_AL_01021,2021-04-15,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,9,0,4100,109,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,19,15,,45,-13,1,4.7,6.46,3.72,16.64,9.98,5.87,5.09,3.72,9.0,3.13,6.26,4.11,9.79,3.33,4.7,3.52,,5.48,,9.98,22.31,5.48,9.79,4.89,2.94,6.07,40.32,,10.96,5.29,6.46,6.46,17.794444,13.988889,23.211111,0.254,12.904762,72.716992
US_AL_01021,2021-04-16,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,1,0,4101,109,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,7,5,,31,-14,3,4.84,4.45,3.48,11.81,10.46,4.84,4.84,3.1,7.75,3.1,5.42,4.26,8.13,4.45,3.68,4.26,,3.48,5.42,7.94,20.72,6.2,8.91,4.65,4.45,4.84,38.14,3.1,7.94,4.07,3.87,3.29,15.3,11.616667,20.544444,0.0508,5.571429,51.864214
US_AL_01021,2021-04-17,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,13,1,4114,110,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,20,21,,64,-11,-1,5.51,7.12,4.36,16.31,6.66,5.51,4.13,,8.27,,8.04,4.82,8.96,5.05,5.51,5.28,5.05,,3.9,8.04,19.75,6.43,7.58,,,7.12,36.98,5.05,10.11,7.35,3.9,6.43,16.411111,12.138889,22.544444,0.036286,10.460317,67.385383
US_AL_01021,2021-04-18,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,15,0,4129,110,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,19,,,63,-10,2,4.77,5.91,3.86,15.9,8.41,4.54,7.27,5.91,8.86,,5.23,4.77,8.63,5.45,5.91,4.09,3.63,3.41,,6.82,19.77,3.41,10.68,3.41,,4.09,36.58,3.18,9.77,5.91,,6.36,16.655556,10.383333,21.911111,0.0,7.952381,56.351254
US_AL_01021,2021-04-19,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,1,0,4130,110,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,16,17,,29,-13,1,4.01,7.84,3.25,17.01,9.56,4.59,3.82,2.68,10.51,,6.5,4.78,9.56,6.12,6.5,5.73,4.4,3.25,4.01,7.45,18.73,6.69,10.51,4.97,4.21,5.92,34.4,4.21,10.13,4.21,3.06,6.12,15.355556,7.255556,22.094444,0.0,6.412698,54.77029
US_AL_01021,2021-04-20,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,2,0,4132,110,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,20,11,,31,-12,1,6.34,5.76,4.03,14.22,7.3,5.0,6.34,4.42,9.41,4.03,7.68,5.57,6.92,4.23,3.46,4.61,2.88,,4.03,6.34,19.98,6.34,8.07,3.84,4.23,4.23,38.42,7.49,5.96,5.96,3.27,4.61,16.288889,9.177778,24.605556,0.0254,8.420635,58.589559
US_AL_01021,2021-04-21,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,21,0,4153,110,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,12,13,,41,-16,2,3.45,6.32,3.64,12.83,6.32,6.89,6.7,3.06,11.87,4.02,9.19,5.94,13.98,7.08,6.13,5.94,5.17,4.21,3.45,9.0,26.04,6.51,9.0,3.64,3.06,6.89,41.36,,7.66,4.21,9.0,8.62,12.611111,8.533333,22.677778,0.0,4.888889,59.224738
US_AL_01021,2021-04-22,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,8,1,4161,111,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,17,14,,53,-13,1,,10.06,,12.23,7.1,5.52,6.51,5.52,12.23,5.52,8.29,4.34,8.68,3.55,6.12,3.75,4.34,4.74,4.14,6.51,21.7,4.54,5.13,4.93,6.12,8.09,40.24,2.76,6.12,5.33,3.55,6.31,9.855556,1.522222,18.75,0.0,-0.301587,48.655726
US_AL_01021,2021-04-23,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,6,0,4167,111,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,5,8,,44,-25,4,4.87,4.87,3.25,17.64,9.52,7.19,5.57,5.34,9.05,3.48,6.27,5.57,9.52,5.11,3.71,4.18,7.19,,4.64,6.03,22.74,5.57,8.82,6.27,6.03,4.87,46.41,,8.36,3.71,6.03,3.48,13.422222,5.661111,21.833333,0.0254,4.34127,53.372803
US_AL_01021,2021-04-24,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,8,0,4175,111,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,4,10,,43,-18,5,4.04,6.28,3.36,7.62,6.28,4.04,6.05,,12.33,4.93,6.05,4.48,9.19,,4.71,4.48,4.71,,,7.62,24.22,3.36,6.73,3.59,,5.38,33.63,,7.17,6.95,4.71,4.04,18.555556,11.661111,27.3,20.912667,13.52381,72.241692
US_AL_01021,2021-04-25,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,14,0,4189,111,,,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,19,,,66,-13,1,5.99,7.14,3.91,10.36,7.37,,7.83,4.83,11.74,6.21,4.6,3.91,7.6,,4.37,,5.52,3.45,3.91,5.06,22.79,8.29,10.36,,4.6,5.52,41.2,4.14,6.91,6.45,4.6,,18.038889,11.994444,24.883333,25.4254,10.47619,61.442499
US_AL_01021,2021-04-26,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,4,0,4193,111,,5180,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,13,13,,33,-16,1,4.03,4.8,3.84,16.71,4.03,7.68,5.18,5.76,11.91,5.18,7.11,4.8,10.75,5.57,6.53,5.18,5.38,4.03,3.07,6.72,22.08,4.61,9.41,4.8,3.26,8.06,41.09,4.61,10.95,7.68,4.22,7.49,16.5,7.838889,26.255556,0.0,9.333333,61.378504
