location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NE_31159,2020-09-05,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,1,0,173,2,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,,,13.65,,8.74,,20.75,,35.5,10.92,22.705556,12.594444,35.15,0.0,,15.041667,61.85563
US_NE_31159,2020-09-06,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,0,0,173,2,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,,,17.45,8.99,,,25.91,8.46,31.73,10.05,28.25,23.816667,34.316667,0.0,,18.166667,54.370302
US_NE_31159,2020-09-07,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,0,0,173,2,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,,7.04,12.21,,8.45,,21.6,8.45,32.4,9.86,20.827778,13.227778,31.422222,0.0,,11.659722,55.979507
US_NE_31159,2020-09-08,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,4,0,177,2,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,,5.36,16.45,11.09,6.12,8.42,18.36,6.89,34.43,,10.861111,6.688889,20.666667,3.7084,,6.590278,75.135491
US_NE_31159,2020-09-09,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,2,1,179,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,,5.29,9.07,17.0,6.04,9.07,22.67,10.2,30.98,6.04,7.094444,5.661111,9.666667,26.1366,,5.694444,90.433947
US_NE_31159,2020-09-10,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,0,0,179,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,,6.52,10.35,10.73,5.75,5.37,19.17,,35.27,,8.822222,7.055556,12.627778,13.2334,,7.576389,91.200503
US_NE_31159,2020-09-11,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,2,0,181,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-18,9.0,6.54,,7.77,6.95,21.68,,36.81,,12.283333,10.755556,15.088889,1.5748,,11.215278,92.592132
US_NE_31159,2020-09-12,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,6,0,187,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-7,8.81,13.48,,11.93,,15.56,7.78,32.67,,15.727778,11.655556,23.788889,2.2098,,12.263889,79.723005
US_NE_31159,2020-09-13,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,0,0,187,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-31,,10.22,8.76,8.76,8.27,18.49,8.76,43.3,,16.727778,8.211111,28.277778,0.0,,11.090278,68.828982
US_NE_31159,2020-09-14,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,3,0,190,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-19,9.2,12.55,10.04,7.11,9.2,18.82,8.78,44.76,,18.566667,10.105556,26.888889,0.0,,13.347222,71.481462
US_NE_31159,2020-09-15,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,3,0,193,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-19,8.59,10.15,6.64,8.2,5.86,27.73,5.86,34.76,10.15,19.038889,12.033333,26.966667,0.0,,13.993056,72.201821
US_NE_31159,2020-09-16,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,3,0,196,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-18,7.3,9.99,8.45,7.3,5.38,19.98,9.22,42.26,12.29,18.833333,11.577778,25.572222,0.0,,13.868056,73.3002
US_NE_31159,2020-09-17,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,2,0,198,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-19,10.62,13.37,,5.9,11.4,20.84,7.08,37.75,8.65,15.127778,7.744444,22.988889,0.0,,9.979167,71.311653
US_NE_31159,2020-09-18,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,2,0,200,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-16,,9.16,,8.33,7.5,18.32,,34.56,,14.733333,8.883333,22.205556,0.0762,,8.951389,67.600409
US_NE_31159,2020-09-19,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,3,0,203,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,1,,14.34,,8.5,,25.5,,34.53,11.69,17.055556,11.8,24.644444,0.0762,,10.888889,66.669359
US_NE_31159,2020-09-20,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,3,0,206,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-22,,13.12,9.72,7.77,7.29,25.26,,38.86,7.29,18.772222,13.055556,26.511111,0.0,,12.041667,64.297491
US_NE_31159,2020-09-21,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,1,0,207,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-15,7.46,8.64,8.64,5.89,8.24,17.27,10.21,40.05,,19.216667,11.9,28.083333,0.0,,12.055556,62.761713
US_NE_31159,2020-09-22,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,5,0,212,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-20,7.63,15.26,7.23,6.42,6.42,20.08,10.04,36.54,6.02,19.911111,11.972222,28.394444,0.0,,13.090278,64.535111
US_NE_31159,2020-09-23,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,4,0,216,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-14,,13.82,8.54,10.57,6.1,16.66,,39.02,7.32,19.966667,13.727778,27.594444,0.0,,15.131944,73.569844
US_NE_31159,2020-09-24,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,2,0,218,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-16,,10.83,7.62,10.83,11.63,18.85,6.82,35.3,,21.077778,14.177778,30.205556,0.0,,15.402778,70.046673
US_NE_31159,2020-09-25,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,5,0,223,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-18,,9.2,8.78,6.27,6.69,12.54,,32.18,,21.955556,14.805556,31.938889,0.0,,15.534722,67.563687
US_NE_31159,2020-09-26,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,9,0,232,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,0,,18.64,,,,20.77,,40.47,,22.794444,15.427778,32.65,0.0,,14.256944,59.699676
US_NE_31159,2020-09-27,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,1,0,233,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,,,9.41,,9.41,,20.23,14.11,30.58,9.41,17.688889,13.177778,27.616667,0.508,,8.305556,53.800746
US_NE_31159,2020-09-28,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,0,0,233,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-6,5.33,10.66,8.76,5.71,5.33,16.0,6.86,36.56,,13.411111,8.155556,19.661111,0.733778,,3.6875,51.572908
US_NE_31159,2020-09-29,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,5,0,238,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-15,,10.9,8.95,10.12,7.01,16.35,,33.48,,13.088889,3.433333,27.372222,0.0762,,2.354167,48.388204
US_NE_31159,2020-09-30,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,1,0,239,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-14,7.9,7.9,13.82,10.66,,20.92,,29.21,,16.672222,9.088889,24.744444,0.0,,3.465278,41.252248
US_NE_31159,2020-10-01,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,3,0,242,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-16,11.23,11.62,7.36,9.69,9.69,13.95,6.59,34.86,,10.905556,5.211111,17.766667,0.0,,-0.215278,46.464356
US_NE_31159,2020-10-02,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,5,0,247,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-12,7.04,13.66,7.04,,12.01,16.15,7.87,33.12,6.21,8.083333,0.022222,18.422222,0.0,,0.548611,58.464426
US_NE_31159,2020-10-03,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,2,0,249,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,0,,9.74,9.2,12.44,,25.43,,40.57,,11.061111,5.294444,16.388889,0.4064,,5.097222,66.705546
US_NE_31159,2020-10-04,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,0,0,249,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,,,12.02,7.51,12.02,,19.53,,32.05,,9.2,0.394444,20.516667,0.0,,3.895833,68.437328
US_NE_31159,2020-10-05,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,2,0,251,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-12,,11.34,6.65,9.39,7.43,28.94,6.26,36.37,6.26,15.705556,9.644444,26.188889,0.0,,5.909722,51.701152
US_NE_31159,2020-10-06,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,2,0,253,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-18,,12.62,9.94,9.94,5.74,23.71,,35.18,,16.855556,6.172222,29.411111,0.0,,7.444444,53.331557
US_NE_31159,2020-10-07,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,3,0,256,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-14,,11.62,12.75,10.5,6.37,29.24,,36.74,6.37,19.622222,8.094444,29.3,0.0254,,6.6875,43.309079
US_NE_31159,2020-10-08,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,5,0,261,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-16,6.85,6.47,7.23,11.04,,23.6,9.14,33.88,,18.405556,10.038889,29.255556,0.0,,7.388889,48.173267
US_NE_31159,2020-10-09,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,0,0,261,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-20,,8.88,7.61,8.88,10.57,19.86,8.03,35.08,7.18,22.838889,16.205556,30.933333,0.0508,,12.340278,51.538845
US_NE_31159,2020-10-10,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,5,0,266,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,4,,15.21,,11.95,,14.12,8.69,33.67,,19.038889,10.388889,27.977778,0.0,,9.972222,56.584407
US_NE_31159,2020-10-11,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,1,0,267,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,,,13.31,10.46,9.98,7.13,15.21,9.03,31.38,8.56,20.794444,14.016667,30.583333,0.0,,13.520833,63.185856
US_NE_31159,2020-10-12,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,1,0,268,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-18,,10.96,8.53,8.53,,26.39,10.56,35.33,11.37,15.316667,6.822222,28.238889,5.4102,,5.298611,51.482468
US_NE_31159,2020-10-13,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,6,0,274,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-19,6.64,12.5,8.98,,,19.92,5.86,33.59,,15.1,7.8,21.283333,0.0,,1.576389,40.296842
US_NE_31159,2020-10-14,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,4,0,278,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-14,9.66,6.95,8.11,5.79,8.11,18.15,8.11,30.9,,15.872222,9.994444,24.25,0.0,,3.388889,43.130021
US_NE_31159,2020-10-15,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,6,0,284,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-18,,7.04,,9.0,,19.56,,34.04,,10.311111,2.961111,18.061111,0.0,,-1.6875,43.58975
US_NE_31159,2020-10-16,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,7,0,291,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-26,,,10.47,13.09,,13.96,,21.38,,6.85,0.238889,15.833333,0.0,,-2.8125,50.242792
US_NE_31159,2020-10-17,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,7,0,298,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-13,,10.58,,10.58,,13.92,,36.76,,14.288889,10.377778,21.35,0.0,,-0.472222,36.429897
US_NE_31159,2020-10-18,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,10,0,308,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,,7.32,9.75,,13.17,7.32,23.41,7.32,32.18,,4.872222,1.211111,14.561111,0.959556,,-1.097222,66.260832
US_NE_31159,2020-10-19,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,3,0,311,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-17,8.67,9.54,12.14,12.57,7.8,22.54,,42.04,6.5,4.25,1.222222,9.383333,0.959556,,-1.555556,65.805602
US_NE_31159,2020-10-20,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,3,0,314,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-13,,7.08,10.23,10.62,7.08,25.17,,36.58,5.9,4.733333,1.938889,9.505556,0.084667,,1.201389,76.828637
US_NE_31159,2020-10-21,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,9,0,323,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-10,,7.23,6.83,,,24.91,6.83,37.76,6.83,5.338889,1.05,10.05,0.028222,,3.368056,85.993199
US_NE_31159,2020-10-22,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,6,0,329,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-12,8.33,9.46,10.22,10.22,6.06,24.6,7.19,32.17,6.06,6.922222,2.977778,9.188889,0.254,,6.243056,95.826664
US_NE_31159,2020-10-23,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,145,0,474,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-13,,6.77,7.17,8.76,7.17,17.11,,26.27,,2.077778,0.972222,4.188889,0.5842,,-0.791667,81.421594
US_NE_31159,2020-10-24,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,0,0,474,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-10,,11.62,12.63,7.58,,20.21,,31.32,,-1.355556,-5.394444,2.061111,0.0,,-4.868056,76.140542
US_NE_31159,2020-10-25,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,0,0,474,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,,,,9.07,,,18.15,9.53,39.02,,-0.644444,-3.161111,0.977778,0.0,,-3.604167,80.503167
US_NE_31159,2020-10-26,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,43,0,517,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-12,8.16,10.76,8.91,9.28,7.05,25.98,,36.74,5.2,-4.238889,-7.172222,-0.838889,2.2225,,-8.006944,74.951175
US_NE_31159,2020-10-27,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,0,0,517,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-14,8.86,10.34,5.54,11.81,8.49,21.41,,33.23,,-2.488889,-8.361111,4.994444,0.5842,78.74,-8.25,64.066431
US_NE_31159,2020-10-28,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,38,0,555,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-11,,7.31,9.23,13.85,6.54,21.54,6.54,32.32,6.16,2.05,-5.9,14.905556,0.1524,,-5.513889,57.340451
US_NE_31159,2020-10-29,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,0,0,555,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-13,,8.44,13.43,11.52,6.91,27.25,5.76,33.78,8.83,5.05,-1.911111,10.55,0.0,,-1.444444,62.945021
US_NE_31159,2020-10-30,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,55,0,610,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-12,7.81,10.16,7.03,8.21,,30.48,5.86,35.55,6.64,5.505556,-2.438889,17.905556,0.0,,-1.236111,61.402875
US_NE_31159,2020-10-31,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,0,0,610,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-9,7.95,,,8.48,,28.1,,31.82,,11.627778,5.377778,20.127778,0.0,,2.972222,55.570918
US_NE_31159,2020-11-01,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,0,0,610,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,,,11.42,15.7,11.89,,20.45,,38.06,,6.005556,-1.733333,15.122222,0.0,,-5.263889,44.844122
US_NE_31159,2020-11-02,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,66,0,676,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-15,6.7,7.09,7.88,13.79,7.88,25.21,,35.84,9.06,6.955556,-1.188889,21.427778,0.0,,-4.847222,42.623675
US_NE_31159,2020-11-03,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,0,0,676,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-17,5.95,5.25,8.04,7.69,11.19,23.08,,25.18,4.9,12.3,2.416667,27.738095,0.0,,0.854167,46.276939
US_NE_31159,2020-11-04,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,70,0,746,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-15,4.75,9.85,10.53,9.17,8.15,21.74,5.78,29.21,5.09,14.216667,4.494444,26.355556,0.0,,3.493056,49.818244
US_NE_31159,2020-11-05,ChIJ7TK8k5Mnl4cR9df9IR0bDkQ,Q124637,geoId/31159,US,United States of America,NE,Nebraska,31159,Seward County,US,USA,2,0,0,746,3,,,17203,8740,8463,2188,2717,2291,2003,1808,2260,1942,1137,857,1425433,40.87,-97.14,1491,79.075,,-18,,12.06,13.52,12.79,7.31,24.11,,37.99,5.12,13.266667,2.327778,24.822222,0.0,,3.472222,51.895856
