location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18137,2021-03-23,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,2,0,3304,66,,,0,0,0,0,0,1,0,0,0,1,4,23,74,188,120,547,437,508,483,428,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,1485,1768,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,4,-5,-28,6,,5.8,14.96,5.5,4.89,6.11,8.55,4.58,,9.47,9.16,,5.19,9.47,21.38,5.8,7.02,,5.19,43.98,,7.94,,13.794444,4.483333,21.433333,0.0,,4.211111,52.842881
US_IN_18137,2021-03-24,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,2,0,3306,66,,,0,0,0,0,0,1,1,0,0,0,4,23,74,188,120,548,438,508,483,428,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,1485,1770,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,-1,0,-30,6,5.33,9.1,9.73,8.47,6.28,4.39,7.53,7.53,,8.16,7.22,4.71,4.39,8.47,19.45,5.65,5.65,5.65,5.65,39.53,4.39,4.71,8.79,18.422222,11.044444,23.633333,0.1905,,8.466667,52.309816
US_IN_18137,2021-03-25,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,3,0,3305,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,-7,-8,-30,8,5.0,6.47,10.6,7.06,7.95,6.47,7.06,5.0,,10.3,4.41,,,9.71,21.19,4.41,9.71,4.12,7.65,35.9,5.59,9.42,6.47,13.655556,6.772222,22.394444,1.8415,,9.205556,74.774681
US_IN_18137,2021-03-26,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,1,0,3306,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,-9,-11,-28,7,6.36,7.58,10.3,6.36,,,8.48,,,8.48,,,,9.7,24.85,6.67,5.15,,4.55,33.33,,5.15,4.24,14.15,8.077778,18.672222,9.652,,9.394444,73.190708
US_IN_18137,2021-03-27,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,0,0,3306,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,5,8,-7,,5.03,,9.73,6.04,,,,,,7.05,,,,5.03,16.11,4.7,9.06,4.7,,29.54,,8.39,5.71,12.527778,3.877778,23.2,0.0,,7.277778,70.647895
US_IN_18137,2021-03-28,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,0,0,3306,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,,,-18,,6.11,6.41,10.69,,4.28,6.11,6.72,5.19,5.5,7.94,4.58,5.19,6.72,5.5,23.52,4.58,6.41,,4.28,33.29,,4.28,6.11,12.3,4.9,22.088889,10.724444,,6.588889,68.255956
US_IN_18137,2021-03-29,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,3,0,3309,66,,,0,0,0,0,0,0,2,0,0,1,4,23,74,188,120,548,440,508,483,429,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,1487,1771,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,1,-2,-17,5,4.17,8.35,10.18,10.44,8.09,9.92,7.04,,,7.31,5.48,4.7,,6.79,15.66,5.48,5.22,,7.04,46.45,,4.96,5.74,6.627778,-1.194444,16.266667,0.6604,,-3.005556,50.33286
US_IN_18137,2021-03-30,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,0,0,3306,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,3,4,-19,5,4.09,4.9,14.16,6.81,4.36,8.17,4.63,5.18,7.9,10.08,7.36,3.81,4.9,7.9,16.07,6.54,5.45,4.63,4.63,41.13,4.36,6.54,5.99,13.683333,0.388889,23.833333,0.0,,0.372222,40.410872
US_IN_18137,2021-03-31,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,4,0,3313,66,,,0,0,0,1,0,0,1,1,1,0,4,23,74,189,120,548,441,509,484,429,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,1488,1773,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,-6,-2,-20,7,6.11,7.96,9.56,6.9,8.5,4.25,5.31,,5.31,11.15,4.25,,,8.23,19.65,6.9,5.04,6.37,4.78,39.29,5.04,5.84,7.17,11.477778,5.777778,22.544444,9.115778,,2.133333,52.792935
US_IN_18137,2021-04-01,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,2,0,3315,66,,,0,0,0,0,0,1,0,0,0,1,4,23,74,189,120,549,441,509,484,430,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1489,1774,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,3,-4,-20,5,4.47,,12.37,6.05,4.21,8.69,8.69,4.47,5.53,9.74,5.26,,5.53,8.16,24.22,,6.05,6.84,,33.69,,5.53,7.11,2.427778,-0.772222,11.033333,5.390444,,-7.261111,49.037067
US_IN_18137,2021-04-02,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,2,1,3314,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,-1,6,-46,10,6.26,4.47,8.94,8.05,5.07,8.64,5.36,,5.66,8.05,,,5.66,7.15,17.29,6.26,8.64,,4.47,38.44,7.45,10.73,4.17,1.966667,-4.55,9.4,0.0254,,-8.166667,47.191033
US_IN_18137,2021-04-03,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,1,0,3316,67,,,0,0,0,0,0,0,0,0,0,0,4,23,74,189,120,549,441,509,484,430,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1489,1775,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,3,41,-19,,4.89,7.17,14.02,,,5.22,7.82,4.89,,4.56,,,,9.13,14.34,4.56,12.06,,5.54,29.34,,7.17,,6.977778,-3.788889,17.95,0.0,,-5.855556,40.142742
US_IN_18137,2021-04-04,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,2,0,3315,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,,,-24,,,,8.24,9.96,,4.81,6.87,5.15,4.81,10.98,,,5.84,5.49,15.45,4.81,5.15,4.81,,37.42,,5.15,8.58,13.65,0.894444,23.388889,0.0,,0.444444,40.806873
US_IN_18137,2021-04-05,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,4,0,3320,67,,,0,0,0,0,0,3,1,0,0,0,4,23,74,189,120,552,442,509,484,430,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,1490,1778,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,7,9,-17,4,,3.78,9.45,9.99,4.32,7.56,6.21,,3.78,5.67,,4.59,,8.64,17.82,6.21,8.1,,5.13,38.89,3.78,4.59,4.32,15.905556,4.944444,24.85,0.0,,4.461111,47.037325
US_IN_18137,2021-04-06,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,1,0,3321,67,,,0,0,0,0,0,0,0,0,0,1,4,23,74,189,120,552,442,509,484,431,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1491,1778,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,11,8,-16,1,4.52,4.78,12.22,8.5,5.31,4.78,8.5,3.72,4.25,9.04,,3.99,,8.5,18.34,7.44,6.11,,,46.77,4.52,4.78,5.31,17.416667,6.822222,25.588889,0.0,,7.338889,52.057953
US_IN_18137,2021-04-07,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,1,0,3322,67,,,0,0,0,0,0,0,1,0,0,0,4,23,74,189,120,552,443,509,484,431,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1492,1778,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,4,4,-19,3,,4.85,12.66,6.47,5.66,6.74,7.0,4.04,6.2,11.05,4.85,,5.12,7.0,20.74,4.58,7.54,6.47,3.77,34.75,4.85,7.27,4.31,19.116667,8.611111,27.633333,0.0,,10.633333,58.1185
US_IN_18137,2021-04-08,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,4,0,3326,67,,,0,0,0,0,2,1,0,1,0,0,4,23,74,189,122,553,443,510,484,431,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,,1496,1778,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,1,-2,-16,5,5.64,,6.92,5.38,6.15,4.87,8.46,4.87,,10.51,6.15,,5.13,9.48,21.54,6.67,5.38,5.64,7.43,39.99,3.85,6.15,5.64,18.544444,12.55,26.244444,2.76225,,12.488889,67.926679
US_IN_18137,2021-04-09,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,5,1,3331,68,,,0,0,1,0,0,1,2,0,0,1,4,23,75,189,122,554,445,510,484,432,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,2,1499,1780,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,0,-2,-16,4,,4.51,12.2,10.08,5.3,,7.16,7.16,6.1,7.43,,,5.04,8.49,20.42,5.83,6.63,5.04,3.98,31.3,,5.83,6.9,18.077778,10.972222,26.611111,1.890889,,8.944444,55.608962
US_IN_18137,2021-04-10,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,3,0,3334,68,,,0,0,0,0,0,1,2,0,0,0,4,23,75,189,122,555,447,510,484,432,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,,1502,1780,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,-1,3,-7,,,5.87,5.87,6.79,9.26,7.72,4.32,,5.56,4.32,5.25,5.56,,6.48,17.29,5.87,7.41,,5.25,47.23,,5.87,6.17,16.761111,11.583333,25.144444,0.8255,,11.972222,73.862634
US_IN_18137,2021-04-11,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,3,0,3328,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,,,-14,,5.83,,7.68,8.91,,6.76,4.3,5.53,7.06,9.83,4.91,,,4.61,17.51,7.99,5.53,4.91,5.83,35.63,,5.83,,11.844444,9.416667,18.972222,14.89075,,8.205556,78.699902
US_IN_18137,2021-04-12,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,1,0,3335,68,,,0,0,0,0,0,1,0,0,0,0,4,23,75,189,122,556,447,510,484,432,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1503,1780,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,1,5,-13,2,6.3,5.52,10.51,8.14,7.36,6.04,5.78,,3.94,12.08,6.57,5.25,,8.4,24.43,6.83,6.3,,4.73,39.66,,4.99,3.94,12.583333,8.566667,19.383333,2.144889,,7.727778,72.59831
US_IN_18137,2021-04-13,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,5,0,3340,68,,,0,0,0,0,0,1,0,0,1,0,4,23,75,189,122,557,447,510,485,432,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,3,1505,1783,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,1,5,-17,3,6.29,6.01,12.3,9.02,5.19,,7.65,3.83,6.29,11.21,7.38,6.83,,11.21,21.05,5.47,5.47,4.1,4.65,34.72,,10.12,5.19,12.988889,5.877778,19.722222,0.127,,4.816667,57.886875
US_IN_18137,2021-04-14,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,3,0,3343,68,,,0,0,0,0,1,0,0,0,1,1,4,23,75,189,123,557,447,510,486,433,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,1506,1785,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,-1,5,-18,3,4.34,8.95,11.12,7.86,,6.78,4.34,,4.34,6.78,7.32,,4.61,9.76,20.61,5.69,5.15,4.34,4.34,37.42,,6.24,4.61,12.727778,7.183333,19.116667,0.084667,,3.777778,54.947553
US_IN_18137,2021-04-15,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,5,0,3348,68,,,0,0,0,0,0,1,0,0,2,1,4,23,75,189,123,558,447,510,488,434,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,2,1509,1787,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,5,5,-17,3,,6.17,12.61,7.24,5.9,6.17,8.58,7.24,5.63,9.66,4.02,6.17,4.29,8.58,24.41,9.66,7.24,5.63,5.1,36.48,6.71,7.24,5.37,8.833333,4.35,15.522222,1.0922,,0.638889,56.590087
US_IN_18137,2021-04-16,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,2,0,3350,68,,,0,0,0,1,0,0,0,0,0,0,4,23,75,190,123,558,447,510,488,434,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,1509,1789,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,4,0,-15,2,,5.76,7.68,9.61,7.96,,4.12,,7.14,9.88,4.94,4.12,3.84,5.49,16.47,9.33,6.04,4.67,6.04,35.95,,3.84,9.61,8.716667,0.611111,16.5,0.0,,1.422222,60.30635
US_IN_18137,2021-04-17,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,2,0,3352,68,,,0,0,0,0,0,0,0,0,0,2,4,23,75,190,123,558,447,510,488,436,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1510,1790,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,4,12,-14,,,4.5,14.79,4.82,,6.43,10.61,5.47,,6.11,,,,8.68,16.72,6.75,5.15,4.5,8.36,32.8,,7.72,,9.788889,1.983333,15.944444,0.03175,,4.261111,68.891485
US_IN_18137,2021-04-18,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,2,0,3354,68,,,0,0,0,0,0,0,0,0,0,1,4,23,75,190,123,558,447,510,488,437,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1511,1791,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,,,-10,,,5.23,12.1,8.5,5.23,4.58,9.48,,4.9,4.58,,,5.23,6.87,21.25,4.58,8.17,5.23,4.58,36.94,,7.52,6.54,9.955556,1.655556,17.844444,0.1778,,1.55,56.139947
US_IN_18137,2021-04-19,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,7,0,3361,68,,,0,0,0,1,0,2,0,0,3,0,4,23,75,191,123,560,447,510,491,437,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,4,1514,1795,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,4,8,-12,3,3.87,7.75,11.34,4.98,6.36,7.75,9.13,5.53,3.87,9.68,6.36,,5.81,9.96,21.57,6.36,7.19,5.81,5.53,40.38,4.98,9.4,6.64,12.761111,2.811111,20.061111,0.0,,3.205556,52.409014
US_IN_18137,2021-04-20,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,1,0,3362,68,,,0,0,0,0,0,0,0,0,1,0,4,23,75,191,123,560,447,510,492,437,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1514,1796,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,2,4,-15,4,4.91,4.91,12.54,8.18,8.72,5.18,9.27,4.09,5.45,11.72,4.91,4.36,4.91,7.63,21.53,4.36,5.18,,4.63,37.06,4.36,6.81,3.81,10.427778,3.166667,19.577778,0.0,,3.372222,61.980505
US_IN_18137,2021-04-21,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,3,1,3365,69,,,0,0,0,0,1,2,0,0,0,0,4,23,75,191,124,562,447,510,492,437,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,1516,1797,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,-12,-3,-18,7,4.39,,9.04,8.01,6.72,4.65,5.17,3.62,3.88,9.3,5.68,4.39,,11.63,32.3,6.46,5.68,4.39,4.91,36.44,,3.88,5.68,3.061111,-0.411111,9.277778,6.1595,50.8,-1.483333,72.171133
US_IN_18137,2021-04-22,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,2,0,3367,69,,,0,0,1,0,0,0,0,1,0,0,4,23,76,191,124,562,447,511,492,437,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,1516,1799,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,-2,5,-15,5,6.45,5.37,9.13,7.25,4.57,5.64,9.67,4.57,4.03,6.99,5.11,4.03,4.84,6.72,20.42,4.3,4.57,6.18,7.79,34.39,,4.3,4.84,5.188889,-1.138889,11.961111,1.044222,50.8,-2.383333,58.658062
US_IN_18137,2021-04-23,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,1,0,3368,69,,,0,0,0,0,0,0,0,0,0,1,4,23,76,191,124,562,447,511,492,438,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1517,1799,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,3,-6,-17,4,,4.15,11.9,,4.43,7.19,4.15,3.87,,7.19,,6.64,5.53,7.75,16.05,4.43,6.09,4.7,6.09,32.93,3.87,5.53,11.62,7.35,-0.555556,15.577778,0.0254,,-1.105556,55.317238
US_IN_18137,2021-04-24,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,2,0,3370,69,,,0,0,0,0,0,1,0,0,0,1,4,23,76,191,124,563,447,511,492,439,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1518,1800,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,5,13,-7,,5.81,5.16,8.39,7.42,4.52,,10.97,6.13,,7.74,6.13,,4.52,9.03,18.06,4.52,6.13,4.52,5.81,36.45,,8.39,7.42,10.302469,3.555556,14.759259,0.09525,,5.641975,73.023361
US_IN_18137,2021-04-25,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,0,0,3366,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,,,-10,,5.91,6.24,13.46,7.55,4.92,7.22,6.9,,,6.24,,,4.6,7.22,22.33,,6.9,5.91,9.52,35.13,,6.24,5.25,11.727778,6.088889,17.166667,3.7338,,5.694444,67.400264
US_IN_18137,2021-04-26,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,1,0,3371,69,,7114,0,0,0,0,0,1,0,0,0,0,4,23,76,191,124,564,447,511,492,439,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1518,1801,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,10,8,-15,4,4.47,6.7,14.52,5.58,6.42,4.47,7.26,5.58,4.75,9.77,6.42,4.19,7.82,7.54,23.17,8.38,8.65,,4.47,41.87,,7.26,5.03,12.916667,2.944444,23.577778,0.0,,3.277778,52.2352
US_IN_18137,2021-04-27,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,4,0,3375,69,4,7118,0,0,1,0,0,0,2,0,0,1,4,23,77,191,124,564,449,511,492,440,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,3,1518,1804,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,10,3,-17,2,4.48,3.92,13.43,7.56,5.04,3.92,7.28,,5.32,8.68,6.44,5.04,6.44,7.56,20.15,5.6,11.19,4.76,4.76,40.58,3.92,10.91,4.48,20.25,10.505556,27.838889,0.0,,8.55,47.219628
US_IN_18137,2021-04-28,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,4,0,3379,69,39,7157,0,0,0,1,0,1,0,0,0,2,4,23,77,192,124,565,449,511,492,442,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,1519,1807,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,3,-1,-15,5,,5.85,10.9,8.51,,6.11,10.37,,6.38,7.44,6.11,5.32,,8.24,25.78,6.64,6.11,3.72,7.44,36.41,4.78,9.57,7.97,21.844444,15.827778,27.033333,0.508,,14.355556,62.782154
