location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OR_41049,2021-07-14,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,1,0,1175,16,8,4446,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,,-29,,,,12.61,,23.19,8.07,27.661111,15.872222,37.577778,0.0,,8.685185,31.112603
US_OR_41049,2021-07-15,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,4,1,1179,17,2,4448,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,56,-32,7.62,,,20.32,,26.92,,26.761111,16.594444,37.405556,0.0,,6.08642,27.604838
US_OR_41049,2021-07-16,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,2,0,1181,17,9,4457,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,58,-22,9.07,,9.6,16.0,10.67,28.27,,24.433333,15.9,33.75,0.0,,6.395062,31.993807
US_OR_41049,2021-07-17,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,1181,17,8,4465,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,84,-19,,,,13.68,,20.2,,23.316667,14.333333,32.438889,0.0,,7.037037,35.521508
US_OR_41049,2021-07-18,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,1181,17,3,4468,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,84,-23,11.99,,,14.52,,27.77,,25.266667,14.533333,34.888889,0.0,,8.104938,34.138731
US_OR_41049,2021-07-19,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,9,0,1190,17,0,4468,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,61,-30,,,,17.94,8.97,31.14,,25.3,15.588889,34.938889,0.0,,9.067901,36.471518
US_OR_41049,2021-07-20,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,3,0,1193,17,0,4468,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,50,-27,7.76,,,15.08,7.76,14.65,,25.7,17.005556,33.016667,0.0,,7.530864,32.186066
US_OR_41049,2021-07-21,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,2,0,1195,17,7,4475,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,,-27,7.65,,7.17,,,18.16,,23.344444,15.561111,32.266667,0.0,,5.67284,32.692579
US_OR_41049,2021-07-22,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,3,0,1198,17,0,4475,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,57,-32,,7.99,7.52,17.86,,17.39,,20.655556,10.722222,30.2,0.0,,3.197531,32.700903
US_OR_41049,2021-07-23,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,5,0,1203,17,30,4505,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,58,-22,10.1,,,14.64,,29.79,,21.95,9.833333,32.2,0.0,,2.407407,28.205114
US_OR_41049,2021-07-24,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,1203,17,0,4505,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,65,-22,10.13,,,20.89,,27.22,,24.227778,12.283333,35.5,0.0,,4.32716,28.306767
US_OR_41049,2021-07-25,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,1203,17,19,4524,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,99,-23,9.3,,,15.12,13.37,23.84,,26.327778,13.022222,37.1,0.0,,7.703704,31.299895
US_OR_41049,2021-07-26,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,5,0,1208,17,1,4525,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,40,-32,,,6.06,17.82,,24.95,,26.0,15.122222,37.038889,0.0,,8.462963,33.359646
US_OR_41049,2021-07-27,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,5,0,1213,17,0,4525,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,36,-33,8.63,7.26,,13.17,,21.34,6.81,24.8,16.333333,32.794444,0.056444,,11.04321,42.48734
US_OR_41049,2021-07-28,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,4,0,1217,17,14,4539,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,,-30,7.0,5.83,7.0,18.66,,22.55,,25.233333,16.188889,34.566667,0.127,,12.216049,44.401959
US_OR_41049,2021-07-29,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,6,0,1223,17,7,4546,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,48,-31,,,8.3,18.25,,20.74,,27.616667,16.161111,38.444444,0.0,,9.851852,33.493311
US_OR_41049,2021-07-30,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,6,0,1229,17,7,4553,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,48,-25,,,,19.39,,17.82,,29.338889,17.061111,40.588889,0.0,,9.148148,29.289564
US_OR_41049,2021-07-31,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,1229,17,7,4560,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,75,-18,,,,15.75,,27.87,,30.455556,19.638889,40.088889,0.0,,10.382716,30.040619
US_OR_41049,2021-08-01,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,1229,17,4,4564,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,96,-17,,,,15.82,,29.89,,26.938889,21.238889,36.094444,0.7112,,15.790123,52.99569
US_OR_41049,2021-08-02,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,9,0,1238,17,5,4569,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,49,-32,9.8,9.8,8.95,19.18,8.95,30.27,,27.055556,18.694444,37.122222,1.1176,,14.950617,48.757599
US_OR_41049,2021-08-03,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,5,0,1243,17,0,4569,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,40,-27,,,,13.51,,20.85,,27.422222,17.427778,38.811111,0.620889,,12.549383,39.639674
US_OR_41049,2021-08-04,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,7,0,1250,17,4,4573,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,,-27,7.44,6.2,4.65,12.09,,13.95,,28.072222,17.844444,38.994444,0.2286,,11.882716,37.968725
US_OR_41049,2021-08-05,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,22,0,1272,17,5,4578,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,49,-28,,,,17.3,10.09,21.63,,26.705556,17.805556,37.033333,0.0,,11.820988,40.806457
US_OR_41049,2021-08-06,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,13,0,1285,17,2,4580,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,58,-21,8.88,7.84,,14.11,,23.0,,23.766667,17.072222,33.194444,0.0762,,11.808642,47.31661
US_OR_41049,2021-08-07,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,1285,17,12,4592,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,71,-28,,,,18.15,,21.08,,24.466667,16.3,33.772222,0.0,,11.648148,44.886854
US_OR_41049,2021-08-08,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,1285,17,10,4602,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,107,-30,9.63,,,13.24,,21.67,,22.255556,14.494444,33.683333,0.0,,8.537037,42.488389
US_OR_41049,2021-08-09,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,26,0,1311,17,6,4608,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,46,-36,4.96,5.51,,13.51,,13.51,4.13,19.15,9.088889,29.822222,0.0,,5.265432,40.43838
US_OR_41049,2021-08-10,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,15,0,1326,17,0,4608,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,32,-31,9.14,14.22,7.62,19.3,11.68,31.49,,22.655556,10.094444,34.377778,0.0,,6.833333,36.873443
US_OR_41049,2021-08-11,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,21,0,1347,17,14,4622,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,,-29,7.61,,5.43,17.39,,19.57,,26.983333,13.883333,38.822222,0.0,,9.944444,34.910655
US_OR_41049,2021-08-12,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,14,1,1361,18,0,4622,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,46,-32,8.78,,,18.53,,24.38,,28.844444,16.6,39.194444,0.0,,10.475309,32.622776
US_OR_41049,2021-08-13,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,16,0,1377,18,21,4643,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,62,-24,,7.47,,13.76,,19.66,,26.505556,15.711111,38.311111,0.0,,7.561728,30.996161
US_OR_41049,2021-08-14,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,1377,18,14,4657,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,68,-27,,,,20.24,,17.27,,27.188889,16.227778,37.905556,0.0,,8.95679,32.68014
US_OR_41049,2021-08-15,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,1377,18,0,4657,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,79,-31,,,,25.86,,24.14,,28.472222,17.761111,38.85,0.0,,10.240741,32.948299
US_OR_41049,2021-08-16,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,14,0,1391,18,0,4657,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,36,-31,7.26,6.14,,28.18,4.19,20.09,,28.511111,16.416667,38.644444,0.0,,6.216049,24.830032
US_OR_41049,2021-08-17,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,12,0,1403,18,5,4662,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,25,-30,7.58,6.83,3.22,13.65,2.65,18.2,3.41,22.433333,15.25,36.433333,0.0,,6.790123,37.045685
US_OR_41049,2021-08-18,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,15,0,1418,18,1,4663,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,,-26,5.92,6.58,6.42,18.43,3.29,17.28,,17.877778,13.394444,24.844444,0.6858,,8.987654,56.414255
US_OR_41049,2021-08-19,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,23,0,1441,18,57,4720,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,35,-29,,4.1,4.47,18.25,5.03,18.99,3.72,19.35,10.638889,28.961111,0.0,,8.277778,48.832854
US_OR_41049,2021-08-20,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,11,0,1452,18,16,4736,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,44,-26,4.44,,4.85,16.16,,20.2,,20.9,11.177778,28.938889,0.0,,9.388889,48.214742
US_OR_41049,2021-08-21,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,1452,18,13,4749,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,68,-26,,,,14.35,,18.91,,18.088889,12.194444,26.45,0.5334,,9.185185,56.311157
US_OR_41049,2021-08-22,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,1452,18,9,4758,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,75,-26,,,,14.02,,21.03,,18.65,10.988889,27.166667,0.4318,,7.944444,49.887826
US_OR_41049,2021-08-23,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,29,0,1481,18,3,4761,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,36,-33,4.18,5.44,,15.06,4.18,10.25,,16.622222,8.044444,27.088889,0.0,,3.888889,43.28185
US_OR_41049,2021-08-24,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,7,0,1488,18,1,4762,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,34,-30,6.38,5.23,4.25,14.72,,14.23,,15.911111,5.194444,27.505556,0.0,,1.654321,38.735952
US_OR_41049,2021-08-25,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,9,0,1497,18,0,4762,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,,-30,4.95,3.47,4.29,16.51,,16.35,2.64,18.305556,5.905556,28.777778,0.0,,2.45679,35.418171
US_OR_41049,2021-08-26,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,13,0,1510,18,34,4796,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,40,-32,7.4,5.03,4.44,20.12,4.73,17.75,,21.111111,11.45,28.394444,0.0,,5.740741,37.362722
US_OR_41049,2021-08-27,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,17,0,1527,18,7,4803,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,44,-25,4.21,7.13,2.93,14.63,,10.97,2.56,20.211111,13.866667,27.05,0.0,,8.561728,47.511028
US_OR_41049,2021-08-28,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,1527,18,0,4803,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,53,-23,,,,,,21.25,,18.25,7.894444,29.333333,0.0254,,5.222222,42.665841
US_OR_41049,2021-08-29,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,1527,18,41,4844,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,69,-23,,,,10.38,9.23,23.07,,20.305556,8.338889,32.405556,0.0,,4.709877,37.01749
US_OR_41049,2021-08-30,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,19,2,1546,20,3,4847,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,27,-35,4.22,3.82,5.03,17.9,3.02,17.5,3.22,21.105556,9.338889,32.1,0.0,,4.493827,34.504037
US_OR_41049,2021-08-31,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,6,0,1552,20,1,4848,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,26,-32,6.4,4.37,5.15,16.54,3.28,13.57,3.43,16.916667,9.211111,28.172222,0.0,,3.197531,40.262457
US_OR_41049,2021-09-01,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,7,0,1559,20,23,4871,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,,-24,5.06,3.56,4.31,15.55,,16.68,2.62,15.144444,5.366667,24.222222,0.0,,1.901235,41.37329
US_OR_41049,2021-09-02,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,13,0,1572,20,0,4871,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,35,-27,4.91,4.43,5.15,18.58,1.68,13.3,2.76,15.8,5.155556,25.572222,0.0,,2.179012,40.339043
US_OR_41049,2021-09-03,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,11,0,1583,20,36,4907,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,51,-27,3.67,4.02,4.72,13.47,,11.54,,17.272222,6.244444,28.794444,0.0,,1.981481,35.997695
US_OR_41049,2021-09-04,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,1583,20,21,4928,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,68,-20,,,,11.06,,23.43,,19.316667,7.472222,30.85,0.0,,1.475309,31.886901
US_OR_41049,2021-09-05,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,1583,20,0,4928,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,32,-35,,,,16.91,,21.46,,22.138889,9.516667,32.794444,0.0,,3.660494,30.256389
US_OR_41049,2021-09-06,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,1583,20,0,4928,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,60,-64,,,,12.95,15.89,15.3,,23.433333,12.122222,33.15,0.0,,8.765432,39.681913
US_OR_41049,2021-09-07,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,23,0,1606,20,28,4956,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,28,-31,3.88,5.62,4.46,18.02,4.46,20.54,4.07,21.261111,11.444444,32.783333,0.0,,6.895062,40.809357
US_OR_41049,2021-09-08,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,7,0,1613,20,2,4958,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,,-26,5.78,6.16,5.78,11.94,,20.79,,22.638889,11.738889,33.711111,0.0,,7.006173,37.072051
US_OR_41049,2021-09-09,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,2,0,1615,20,15,4973,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,33,-28,6.96,,,19.56,8.7,20.87,,21.555556,12.772222,32.716667,0.0,,7.703704,41.630216
US_OR_41049,2021-09-10,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,8,0,1623,20,24,4997,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,14,-18,5.61,7.8,,19.96,,17.46,,20.466667,13.216667,29.894444,0.635,,12.685185,62.058026
US_OR_41049,2021-09-11,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,1623,20,17,5014,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,32,-27,,,,10.99,,30.53,,17.038889,11.994444,24.933333,3.6068,,10.858025,66.94092
US_OR_41049,2021-09-12,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,1623,20,21,5035,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,40,-34,,,,11.3,,23.15,,17.572222,9.366667,26.811111,0.0,,8.864198,56.950018
US_OR_41049,2021-09-13,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,12,0,1635,20,0,5035,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,27,-31,,5.01,6.18,20.03,,18.55,6.48,18.177778,9.311111,26.905556,0.0,,7.308642,49.089417
US_OR_41049,2021-09-14,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,13,1,1648,21,4,5039,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,15,-29,8.21,5.37,5.69,17.06,4.74,20.85,6.32,16.194444,6.383333,28.088889,0.0,,3.716049,43.774342
US_OR_41049,2021-09-15,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,8,0,1656,21,17,5056,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,,-26,5.49,8.05,7.32,19.03,,16.47,,19.883333,8.061111,28.183333,0.0,,6.203704,40.831894
