location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48411,2021-06-03,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,781,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,30.91,19.322222,16.211111,26.483333,16.453556,,17.462963,88.402516
US_TX_48411,2021-06-04,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,1,0,782,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,30.0,20.783333,18.138889,25.433333,11.881556,,18.41358,86.17013
US_TX_48411,2021-06-05,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,782,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,34.1,22.072222,18.527778,28.677778,2.7686,,19.012346,82.810727
US_TX_48411,2021-06-06,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,782,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,34.95,23.883333,19.022222,31.05,0.1524,,19.765432,77.444671
US_TX_48411,2021-06-07,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,782,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,25.966667,22.416667,30.877778,0.056444,,22.388889,80.614342
US_TX_48411,2021-06-08,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,-1,0,781,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,26.0,19.95,32.483333,4.0386,,22.123457,79.085108
US_TX_48411,2021-06-09,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,1,0,782,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,49.05,27.194444,22.916667,32.811111,1.905,,22.580247,75.703262
US_TX_48411,2021-06-10,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,782,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,27.9,23.538889,33.527778,0.0,,22.049383,70.106488
US_TX_48411,2021-06-11,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,-1,0,781,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,28.344444,24.277778,33.933333,0.0,,21.685185,66.926203
US_TX_48411,2021-06-12,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,781,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,27.633333,22.055556,33.522222,0.0,,21.388889,68.802902
US_TX_48411,2021-06-13,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,781,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,34.67,27.75,20.95,34.833333,0.0,,20.796296,66.063359
US_TX_48411,2021-06-14,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,781,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,28.672222,22.172222,35.188889,0.0,,20.728395,62.552516
US_TX_48411,2021-06-15,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,781,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,34.32,27.666667,21.933333,34.544444,1.693333,,19.574074,61.930099
US_TX_48411,2021-06-16,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,-1,0,780,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,28.094444,20.983333,34.638889,0.0,,18.746914,57.127017
US_TX_48411,2021-06-17,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,780,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,28.083333,20.438889,35.133333,0.0,,18.104938,55.122249
US_TX_48411,2021-06-18,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,780,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,28.083333,21.472222,34.011111,0.0,,18.679012,56.992017
US_TX_48411,2021-06-19,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,-3,0,777,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,27.322222,19.838889,34.294444,0.0,,17.493827,55.107147
US_TX_48411,2021-06-20,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,777,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,27.894444,21.161111,34.633333,0.0,,18.796296,57.754899
US_TX_48411,2021-06-21,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,777,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,28.972222,24.5,35.133333,0.0,,22.037037,65.952762
US_TX_48411,2021-06-22,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,777,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,27.16,24.027778,20.072222,32.155556,18.203333,,19.469136,75.811471
US_TX_48411,2021-06-23,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,-1,0,776,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,27.172222,22.177778,35.161111,0.2286,,21.567901,71.373696
US_TX_48411,2021-06-24,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,776,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,33.66,28.916667,23.0,34.672222,0.0,,20.91358,61.771158
US_TX_48411,2021-06-25,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,776,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,28.95,23.483333,34.672222,0.0,,20.833333,61.298811
US_TX_48411,2021-06-26,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,3,0,779,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,34.03,28.705556,24.038889,34.383333,0.0,,20.074074,59.266229
US_TX_48411,2021-06-27,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,779,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,26.861111,21.727778,33.061111,0.0,,19.888889,65.591281
US_TX_48411,2021-06-28,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,779,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,45.8,24.466667,20.972222,30.605556,3.753556,,20.567901,78.943263
US_TX_48411,2021-06-29,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,779,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,24.13,24.994444,21.622222,31.088889,0.338667,,20.907407,77.498089
US_TX_48411,2021-06-30,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,779,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,30.65,25.716667,21.833333,32.716667,2.9718,,21.283951,76.225295
US_TX_48411,2021-07-01,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,779,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,28.73,27.488889,21.666667,34.233333,0.028222,,20.611111,66.008984
US_TX_48411,2021-07-02,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,779,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,39.62,28.094444,23.127778,34.0,0.0,,20.969136,65.200652
US_TX_48411,2021-07-03,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,779,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,25.194444,22.283333,29.4,1.552222,,22.006173,82.946233
US_TX_48411,2021-07-04,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,779,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,25.133333,22.761111,30.344444,1.8796,,22.524691,85.354262
US_TX_48411,2021-07-05,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,3,0,782,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,24.882716,22.549383,29.283951,3.27025,,22.645833,86.800333
US_TX_48411,2021-07-06,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,782,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,24.388889,21.932099,30.141975,13.49375,,22.263889,87.628234
US_TX_48411,2021-07-07,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,782,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,39.87,26.055556,21.833333,31.155556,5.6388,,20.839506,73.334986
US_TX_48411,2021-07-08,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,-3,0,779,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,25.966667,20.694444,32.05,0.889,,20.41358,71.077676
US_TX_48411,2021-07-09,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,779,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,24.938889,22.588889,30.072222,3.5306,,21.87037,82.678319
US_TX_48411,2021-07-10,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,-1,0,778,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,25.855556,22.372222,32.438889,3.0226,,22.098765,79.660006
US_TX_48411,2021-07-11,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,778,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,26.733333,22.266667,33.216667,1.890889,,21.487654,72.966306
US_TX_48411,2021-07-12,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,778,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,24.411111,20.883333,30.466667,4.205111,,20.617284,80.055053
US_TX_48411,2021-07-13,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,778,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,29.14,24.916667,20.027778,32.45,4.6482,,20.030864,74.363604
US_TX_48411,2021-07-14,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,1,0,779,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,25.211111,20.055556,32.533333,0.2032,,19.561728,70.721501
US_TX_48411,2021-07-15,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,2,0,781,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,35.45,26.2,21.594444,32.633333,0.0508,,20.438272,70.513909
US_TX_48411,2021-07-16,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,1,0,782,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,27.355556,22.861111,33.055556,0.0,,20.641975,66.663447
US_TX_48411,2021-07-17,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,782,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,27.661111,22.844444,33.25,0.0,,20.734568,65.786462
US_TX_48411,2021-07-18,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,782,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,63.83,27.522222,21.894444,33.894444,0.0,,20.228395,64.351808
US_TX_48411,2021-07-19,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,782,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,27.033333,23.327778,32.905556,0.53975,,20.944444,69.408637
US_TX_48411,2021-07-20,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,782,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,25.133333,20.894444,31.244444,2.370667,,20.487654,75.537687
US_TX_48411,2021-07-21,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,3,0,785,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,25.661111,20.877778,31.883333,0.5842,,19.253086,67.892878
US_TX_48411,2021-07-22,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,1,0,786,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,37.44,25.766667,19.838889,33.233333,7.9756,,19.364198,67.8193
US_TX_48411,2021-07-23,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,1,0,787,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,27.127778,21.772222,34.366667,0.1016,,20.197531,65.507154
US_TX_48411,2021-07-24,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,-1,0,786,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,29.027778,23.672222,36.305556,0.0,,19.654321,56.873245
US_TX_48411,2021-07-25,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,786,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,33.28,29.1,22.044444,37.383333,0.0,,18.037037,51.329223
US_TX_48411,2021-07-26,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,1,0,787,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,29.361111,21.655556,37.027778,0.0,,17.753086,49.98701
US_TX_48411,2021-07-27,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,2,0,789,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,29.68,29.494444,22.361111,36.572222,0.0,,18.308642,51.345758
US_TX_48411,2021-07-28,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,4,0,793,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,28.922222,23.461111,35.161111,0.0,,18.734568,54.205686
US_TX_48411,2021-07-29,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,-1,0,792,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,28.888889,22.483333,35.722222,0.1016,,19.938272,58.650369
US_TX_48411,2021-07-30,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,792,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,35.9,28.416667,22.066667,35.744444,0.3048,,20.314815,61.380031
US_TX_48411,2021-07-31,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,5,0,797,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,30.89,29.322222,22.95,36.544444,0.0,,20.320988,58.390685
US_TX_48411,2021-08-01,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,797,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,28.755556,23.738889,34.75,0.112889,,21.246914,64.040467
US_TX_48411,2021-08-02,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,797,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,25.506173,22.364198,30.814815,8.22325,,21.506944,78.861577
US_TX_48411,2021-08-03,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,-3,0,794,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,25.716049,20.160494,32.660494,7.027333,,18.569444,65.149935
US_TX_48411,2021-08-04,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,3,0,797,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,32.44,26.605556,20.233333,32.966667,0.0,,17.117284,56.92566
US_TX_48411,2021-08-05,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,7,0,804,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,41.42,25.95,21.122222,32.144444,0.1778,,19.209877,66.714018
US_TX_48411,2021-08-06,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,804,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,27.138889,21.861111,34.677778,0.1524,,20.259259,65.993311
US_TX_48411,2021-08-07,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,3,0,807,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,28.166667,22.444444,34.783333,0.2286,,20.623457,63.54738
US_TX_48411,2021-08-08,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,807,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,38.31,28.877778,24.033333,35.04321,0.0,,19.864198,58.092661
US_TX_48411,2021-08-09,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,1,0,808,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,29.466667,24.383333,35.594444,0.0,,20.679012,58.985141
US_TX_48411,2021-08-10,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,2,0,810,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,24.07,29.133333,23.644444,35.55,0.0,,20.061728,57.897468
US_TX_48411,2021-08-11,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,4,0,814,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,28.722222,22.083333,36.033333,0.0,,18.679012,54.715077
US_TX_48411,2021-08-12,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,3,0,817,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,28.56,29.266667,22.677778,35.9,0.0,,19.561728,55.984599
US_TX_48411,2021-08-13,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,2,0,819,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,46.05,28.994444,22.455556,35.588889,0.0,,19.728395,57.225386
US_TX_48411,2021-08-14,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,1,0,820,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,36.48,28.011111,22.494444,35.027778,0.1016,,19.858025,61.481265
US_TX_48411,2021-08-15,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,820,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,24.55,21.711111,31.111111,1.7272,,21.104938,81.895901
US_TX_48411,2021-08-16,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,6,0,826,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,26.91,25.594444,20.15,34.261111,7.0866,,20.425926,73.035629
US_TX_48411,2021-08-17,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,826,23,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,26.48,26.022222,22.105556,31.755556,3.3782,,21.080247,74.932817
US_TX_48411,2021-08-18,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,8,1,834,24,0,0,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,29.18,25.922222,22.877778,33.022222,6.0198,,22.654321,83.183082
