location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_paresthesia,search_trends_perspiration,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NM_35035,2021-06-21,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,8,0,5221,79,101,22822,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,2,-4,36,-33,6,1.86,3.09,8.17,4.46,12.87,1.86,9.53,6.07,1.98,5.08,6.56,3.84,2.35,2.97,1.73,2.72,7.92,3.47,3.47,1.98,2.23,5.2,2.48,11.76,4.08,3.09,3.34,4.33,2.6,1.86,3.96,4.7,,4.7,3.47,2.6,11.14,19.06,5.45,4.46,9.28,2.6,4.46,3.71,2.6,3.71,5.94,43.07,2.72,2.1,2.97,5.32,7.55,3.71,,4.21,7.8,6.19,5.32,3.34,3.59,5.2,1.86,30.45,22.255556,39.105556,0.056444,,5.597222,21.161459
US_NM_35035,2021-06-22,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,4,1,5225,80,7,22829,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,2,-4,46,-30,6,2.25,5.63,6.01,3.13,12.02,2.13,9.14,4.01,2.5,3.5,8.26,4.13,3.13,3.75,2.0,2.5,9.14,2.38,6.13,4.63,2.63,5.51,3.5,9.01,4.51,2.63,2.75,4.51,3.13,3.0,4.13,4.13,2.63,2.88,,2.38,7.26,21.53,4.51,2.88,9.39,4.51,5.51,4.38,2.75,2.88,6.38,43.81,2.5,,,4.63,7.51,2.13,,,5.88,4.38,6.13,3.13,3.13,2.75,2.75,27.305556,19.722222,36.209877,0.0,,11.5,37.37612
US_NM_35035,2021-06-23,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,5,0,5230,80,40,22869,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,2,-5,,-29,6,3.92,6.06,8.21,5.18,10.73,2.27,9.22,4.17,1.77,2.65,7.32,5.05,4.17,,,2.52,7.96,4.8,4.92,4.55,2.65,6.31,2.27,10.61,5.93,3.03,3.41,5.05,4.17,4.04,3.92,3.66,,5.43,,2.4,8.08,20.71,6.06,3.03,6.95,3.28,5.05,4.8,3.16,2.65,6.31,44.95,,3.03,2.9,3.66,7.58,3.28,2.02,2.65,5.93,5.56,5.68,2.78,2.52,3.28,,30.466667,20.472222,37.855556,0.0,,8.152778,24.941559
US_NM_35035,2021-06-24,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,5,0,5235,80,121,22990,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,2,-3,,-32,6,2.12,4.37,7.37,4.0,12.49,,9.62,7.37,2.5,4.25,6.12,3.62,3.12,3.62,2.87,3.37,5.5,2.87,2.75,4.25,2.25,3.62,1.87,8.75,3.5,3.0,2.0,4.37,2.62,4.25,4.87,5.25,,4.0,,3.0,9.99,22.36,7.25,3.37,10.37,4.5,4.62,4.62,,2.25,5.75,42.98,3.25,3.12,5.0,4.62,6.12,2.5,,3.75,6.0,4.0,4.25,2.62,,4.87,2.62,30.4,22.811111,37.366667,0.0,,8.076389,24.938573
US_NM_35035,2021-06-25,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,1,0,5236,80,255,23245,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,3,-5,78,-34,6,1.96,3.27,5.88,4.71,10.59,3.01,6.14,5.88,,3.14,7.19,4.18,2.88,4.58,2.88,2.48,5.1,3.4,4.97,2.22,2.22,3.92,,9.28,3.01,2.09,,4.05,2.62,3.01,5.1,4.84,,3.66,,2.88,9.54,17.52,6.01,1.96,7.45,2.22,3.92,2.62,2.09,3.14,5.36,40.4,2.35,2.62,2.09,5.1,7.71,2.62,,3.14,7.19,4.84,2.88,3.01,3.27,3.4,2.88,29.816667,21.566667,37.427778,0.6858,,10.25,29.85647
US_NM_35035,2021-06-26,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,0,0,5236,80,78,23323,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,-5,-9,37,-18,1,2.13,4.68,6.67,3.83,10.36,,6.81,5.82,2.27,2.41,5.82,4.26,2.27,2.27,2.84,3.69,5.39,4.12,3.41,3.12,1.99,3.69,2.56,9.37,5.25,,2.7,5.25,2.41,2.7,3.27,4.12,,3.69,,2.27,6.67,19.87,6.1,4.54,7.52,2.7,2.7,4.12,2.56,1.99,7.81,31.94,3.55,1.99,,3.27,7.81,,,2.13,5.96,3.98,3.27,3.98,3.41,2.41,,29.905556,20.7,36.477778,0.0,,2.9375,18.505471
US_NM_35035,2021-06-27,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,0,0,5236,80,142,23465,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,-4,-9,20,-10,2,,6.3,7.95,6.72,10.42,,8.22,4.93,,3.15,6.03,2.88,2.88,3.15,2.6,2.47,4.66,3.02,3.43,3.84,,3.7,2.19,7.4,4.8,,4.11,3.84,,4.66,3.43,3.98,,4.66,2.06,3.15,7.26,18.23,4.39,2.33,7.54,2.47,2.74,4.11,,4.39,5.07,34.68,,3.43,3.56,3.43,6.17,2.33,,,6.44,4.25,3.7,,1.92,2.6,2.74,24.927778,17.038889,34.505556,1.74625,,8.576389,37.26563
US_NM_35035,2021-06-28,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,1,0,5237,80,51,23516,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,1,-7,-3,-32,4,,4.68,6.58,4.05,10.0,2.53,7.21,4.93,,2.4,6.33,4.68,1.9,3.16,2.4,2.15,5.95,,5.19,3.54,1.77,4.81,,9.49,4.18,2.15,2.66,5.82,2.91,2.53,4.43,4.3,,6.07,3.04,3.29,6.58,18.6,5.57,3.16,7.59,2.02,4.43,4.18,2.28,2.15,6.07,35.68,3.54,,,3.92,4.81,2.15,2.28,3.29,5.95,4.68,3.04,1.77,2.4,3.29,1.77,17.622222,15.838889,21.777778,17.808222,,15.805556,89.283077
US_NM_35035,2021-06-29,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,2,0,5239,80,49,23565,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,-1,-7,11,-30,6,3.29,6.21,8.36,3.93,8.23,1.77,7.47,7.47,,2.79,6.08,3.04,2.41,4.05,3.04,2.41,6.84,2.79,4.94,3.17,2.28,5.83,3.55,9.63,4.31,2.41,2.41,4.56,4.18,2.28,4.31,3.93,,6.21,2.28,2.79,9.88,19.51,6.46,2.66,6.33,2.91,4.43,5.45,2.03,3.04,8.23,38.89,2.41,,,3.04,4.56,1.9,,4.31,4.69,4.94,5.57,3.17,3.17,3.93,,18.027778,15.972222,21.516667,15.494,,15.958333,87.707968
US_NM_35035,2021-06-30,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,3,1,5242,81,146,23711,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,8,-4,33,-29,6,3.03,5.18,8.85,5.43,11.12,2.53,6.83,6.83,2.02,4.55,3.67,3.54,1.9,3.41,3.16,,6.45,3.67,3.67,3.54,,4.3,1.77,12.13,5.06,3.29,3.54,3.92,3.41,,3.67,3.92,1.77,4.17,2.78,4.42,10.11,21.23,7.33,3.54,6.7,3.79,3.54,6.32,3.29,1.9,3.54,41.08,2.78,2.65,2.53,4.8,5.18,2.65,,2.53,6.19,5.69,4.8,,3.29,4.04,1.77,19.322222,16.633333,25.066667,22.182667,,17.305556,87.321259
US_NM_35035,2021-07-01,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,2,0,5244,81,41,23752,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,8,1,,-32,4,2.81,4.98,8.94,5.49,9.83,,6.26,6.13,2.04,5.11,5.36,2.94,,2.55,,2.68,5.11,3.06,3.06,3.58,2.04,4.09,2.55,10.6,5.36,3.83,2.55,3.7,4.47,2.3,3.58,2.94,2.3,2.43,2.55,2.94,7.41,16.34,4.85,2.43,6.38,2.04,3.06,5.62,1.79,,4.21,38.95,2.3,3.45,2.3,3.19,5.87,3.19,1.92,3.45,6.26,4.98,3.7,2.94,2.55,3.32,,22.227778,18.088889,28.488889,12.474222,,17.854167,76.1172
US_NM_35035,2021-07-02,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,1,0,5245,81,130,23882,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,3,3,74,-44,6,,2.55,7.66,3.36,10.74,,6.71,6.18,2.69,3.09,5.91,4.43,3.22,4.16,2.69,2.42,6.04,4.83,4.03,3.89,2.28,4.57,,9.4,5.37,2.28,2.55,3.89,4.03,,2.28,4.3,1.88,3.63,,1.88,6.71,18.0,6.31,1.88,6.85,2.42,4.83,3.22,2.15,2.42,5.51,32.77,2.42,3.22,2.69,3.49,4.7,2.42,,3.36,6.98,4.03,5.91,1.88,3.36,2.55,1.88,23.155556,18.777778,28.65,2.8194,,17.765432,72.432215
US_NM_35035,2021-07-03,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,0,0,5245,81,70,23952,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,1,6,56,-21,1,,4.46,7.48,5.18,7.91,,6.76,5.18,,3.45,3.31,4.17,,,3.45,3.59,4.46,4.89,3.02,3.74,2.59,4.31,,7.33,5.32,,3.02,5.18,3.16,3.45,2.3,3.31,,4.6,,2.59,5.75,18.55,3.74,2.3,7.04,3.45,4.31,4.03,2.16,3.31,4.31,37.81,2.44,3.59,2.73,4.31,5.75,3.16,,2.59,6.47,2.16,3.59,2.44,2.44,,2.01,24.016667,19.3,31.405556,0.3556,,17.018519,66.242457
US_NM_35035,2021-07-04,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,0,0,5245,81,224,24176,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,5,15,91,-8,-3,,5.68,5.54,5.1,10.2,,5.68,5.97,,,6.12,5.39,4.23,3.64,2.77,,4.95,3.21,2.77,3.21,,3.35,2.04,5.68,4.95,3.35,,2.04,2.91,2.04,3.79,6.7,,5.25,,2.19,5.39,17.78,4.23,2.91,8.6,2.77,3.93,3.35,,,4.08,39.93,3.35,5.25,,5.54,7.14,,,,6.12,3.64,2.19,,3.79,2.04,2.33,26.194444,19.866667,33.844444,2.878667,,16.314815,56.004353
US_NM_35035,2021-07-05,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,0,0,5245,81,0,24176,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,4,3,,-65,14,2.6,4.29,7.93,6.63,11.44,2.47,7.41,5.07,,3.51,5.85,5.46,2.08,2.99,2.08,2.99,6.5,4.42,2.34,4.42,,6.63,3.25,8.06,6.5,,2.99,3.9,3.9,,5.07,3.38,,4.42,,3.64,5.2,18.84,5.07,2.6,8.32,3.64,3.77,5.33,2.86,,6.24,35.87,1.95,2.34,3.12,3.64,7.15,2.08,,1.95,7.02,4.16,5.46,3.12,2.99,2.6,,26.583333,19.838889,34.055556,0.9144,,15.253086,50.598965
US_NM_35035,2021-07-06,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,6,0,5251,81,23,24199,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,7,1,,-29,6,2.22,5.55,6.05,2.96,10.37,3.46,8.27,6.67,1.73,3.58,6.79,5.06,2.1,2.84,2.96,1.73,4.69,3.09,,4.57,2.1,5.31,1.73,8.52,5.43,2.84,2.59,4.57,2.35,1.98,4.07,3.83,,4.81,,,7.28,19.5,5.31,3.21,6.05,4.32,4.07,3.58,2.59,3.46,6.05,37.15,,2.72,3.21,5.8,8.27,2.35,2.35,3.7,6.05,4.57,4.69,1.85,3.46,3.95,,24.977778,19.15,32.438889,7.196667,,16.802469,61.631166
US_NM_35035,2021-07-07,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,0,0,5251,81,13,24212,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,5,-3,,-28,6,3.84,6.32,7.81,4.34,10.41,2.48,7.68,5.58,1.74,3.84,6.2,5.33,,3.47,2.35,2.11,7.68,2.6,5.7,,2.11,4.09,2.23,8.8,4.09,3.1,2.6,6.07,2.98,2.85,2.73,4.21,,3.47,2.48,3.1,6.69,22.56,7.07,2.98,8.18,3.35,3.72,3.72,2.35,,5.21,38.8,2.6,,2.23,4.71,7.68,3.1,,2.48,3.72,3.84,4.96,2.6,3.1,3.97,1.86,23.977778,18.805556,29.811111,2.822222,,16.709877,64.495654
US_NM_35035,2021-07-08,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,3,0,5254,81,55,24267,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,3,-7,,-32,5,2.13,3.76,7.28,4.52,13.05,1.88,10.04,7.15,,4.64,5.39,4.01,2.13,4.64,2.13,3.64,8.66,3.89,6.27,5.27,2.13,4.27,1.88,8.91,3.64,3.89,3.51,5.14,3.01,2.89,4.14,4.01,1.88,3.89,1.76,3.26,7.78,23.21,5.39,5.02,10.29,3.39,3.26,3.89,2.51,1.76,6.9,43.03,2.51,,,3.89,6.9,2.51,2.89,2.51,6.65,5.14,5.14,2.26,2.01,2.51,2.01,24.516667,18.177778,31.722222,3.2766,,14.469136,53.945131
US_NM_35035,2021-07-09,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,5,0,5259,81,56,24323,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,1,-4,96,-30,4,2.08,5.2,4.94,6.11,10.0,3.64,7.27,5.2,,3.64,6.24,2.86,2.21,2.08,2.47,2.6,8.96,3.9,4.68,4.81,2.47,6.37,2.21,8.44,4.03,4.29,2.21,3.64,2.34,2.08,4.16,4.42,2.21,4.29,2.21,3.12,10.13,19.35,4.29,4.16,6.88,2.6,4.29,3.12,1.95,2.21,5.2,39.75,2.47,2.08,2.34,4.55,7.4,2.86,2.34,2.86,5.33,4.81,4.29,2.73,4.55,3.77,2.34,26.688889,19.405556,34.038889,0.0,,12.401235,41.97245
US_NM_35035,2021-07-10,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,0,0,5259,81,37,24360,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,-5,-9,46,-17,1,2.08,4.99,6.38,5.41,14.14,,5.96,4.99,,3.88,5.82,2.91,3.33,2.91,2.91,,5.96,3.74,3.6,4.16,,5.96,,7.76,3.33,3.05,3.46,4.43,3.6,3.46,3.46,,,4.57,,2.5,8.04,21.34,6.65,2.63,9.43,4.02,2.63,3.6,,1.94,6.1,41.44,2.22,2.22,2.63,4.16,7.35,,,,6.65,3.74,3.6,2.91,2.36,2.77,,28.038889,20.116667,35.522222,0.0,,11.734568,37.300149
US_NM_35035,2021-07-11,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,0,0,5259,81,104,24464,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,-3,-4,21,-5,1,2.12,5.7,5.97,3.98,9.02,,6.5,5.04,1.99,2.92,5.3,3.58,2.12,3.85,3.05,1.86,5.57,3.32,4.38,3.45,1.99,4.64,,7.16,5.7,3.18,,5.97,3.71,3.05,4.24,5.7,,3.45,,2.79,7.03,16.05,3.32,2.12,9.15,2.25,,3.98,,2.25,3.32,36.61,,2.92,5.04,3.58,5.84,3.85,,,6.23,1.99,3.05,3.98,3.45,2.25,,28.205556,20.972222,34.75,0.0,,14.179012,44.596609
US_NM_35035,2021-07-12,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,0,0,5259,81,22,24486,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,5,-2,33,-30,4,2.22,5.79,6.53,3.94,10.71,2.46,7.39,6.4,,4.43,7.02,3.82,3.82,4.06,1.97,2.71,8.74,3.69,4.43,3.08,2.46,4.8,2.09,11.45,5.91,2.34,,3.33,3.2,3.33,5.05,4.06,1.72,4.68,2.22,3.45,9.24,22.17,5.54,3.57,8.99,1.85,2.83,4.31,,,3.69,38.91,,,3.45,3.69,5.17,2.59,,2.59,6.16,5.05,4.19,3.69,2.22,3.33,,22.477778,17.677778,31.994444,10.639778,,16.333333,69.210278
US_NM_35035,2021-07-13,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,8,1,5267,82,1,24487,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,7,0,,-26,5,2.51,5.14,5.52,3.89,9.91,2.51,11.91,5.77,2.51,3.51,4.64,6.77,2.63,5.14,3.13,2.76,7.9,2.76,2.38,3.26,2.51,5.02,2.13,9.78,4.14,2.26,2.01,5.89,3.39,3.01,4.01,4.89,,4.39,1.76,3.01,7.15,20.44,5.52,3.89,8.4,3.64,3.76,5.02,2.51,2.26,4.64,39.88,,2.88,2.76,2.63,5.27,2.76,2.38,2.76,6.77,6.52,4.39,2.38,3.64,4.01,,25.616667,18.727778,31.733333,0.0,,13.734568,48.483242
US_NM_35035,2021-07-14,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,2,0,5269,82,56,24543,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,10,3,,-26,5,2.12,4.0,4.37,3.87,14.37,3.0,8.62,6.12,2.25,4.37,7.25,1.75,,3.12,2.75,2.5,7.12,5.25,4.62,3.12,,5.62,2.62,10.12,6.0,2.37,3.37,4.5,2.87,3.0,3.0,2.75,2.25,4.37,3.25,1.75,6.5,22.37,6.0,4.37,8.12,2.25,4.62,5.37,2.87,1.87,4.75,42.11,2.37,,2.5,4.75,6.75,2.37,2.37,3.0,4.75,3.75,3.62,3.5,3.75,,,26.466667,19.677778,33.205556,0.0,,11.04321,38.97786
US_NM_35035,2021-07-15,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,8,2,5277,84,56,24599,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,11,-2,,-29,4,2.38,5.0,9.63,4.63,12.76,2.63,6.25,6.25,2.5,3.25,5.5,5.38,2.0,3.25,,3.75,7.5,3.13,4.88,3.75,,5.25,2.13,10.01,4.5,3.38,3.25,5.13,3.25,1.75,4.38,4.13,,3.75,,2.5,6.25,21.76,5.38,1.88,9.26,3.5,3.63,4.63,2.5,3.25,3.63,42.9,2.25,2.38,3.0,4.5,8.38,2.63,1.88,2.75,6.63,4.88,5.13,3.63,3.63,,2.13,27.394444,21.127778,33.461111,0.028222,,10.518519,35.451468
US_NM_35035,2021-07-16,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,26,0,5303,84,158,24757,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,2,-4,80,-29,4,2.42,4.85,5.74,5.1,12.24,2.55,7.78,4.46,,2.93,6.63,4.08,2.42,2.81,2.17,2.93,6.89,3.83,4.59,3.06,1.91,4.34,2.29,9.31,4.97,3.19,2.17,3.83,2.29,2.68,5.61,2.29,1.91,4.08,,3.06,5.87,20.79,4.08,2.42,8.93,3.95,4.46,2.93,,2.29,3.7,43.1,2.81,2.17,2.29,4.97,8.03,2.29,1.78,,5.74,3.19,5.61,3.32,2.55,3.57,2.42,26.311111,20.477778,33.605556,0.2032,,13.685185,46.310118
US_NM_35035,2021-07-17,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,0,0,5303,84,43,24800,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,2,-7,47,-21,0,,4.17,6.81,5.7,11.12,2.64,7.37,5.0,,3.06,5.28,2.08,2.22,3.47,2.92,,6.53,2.64,3.2,4.17,2.36,2.78,,9.45,3.75,,3.33,4.72,2.92,2.22,5.56,5.0,,2.64,,2.78,5.14,18.07,6.25,2.36,8.06,3.47,3.06,5.56,1.95,4.59,4.31,35.85,,,3.89,4.45,8.34,,2.92,,6.39,4.03,5.28,,3.2,2.92,3.89,27.294444,20.372222,34.088889,0.0508,,13.851852,44.142889
US_NM_35035,2021-07-18,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,0,0,5303,84,55,24855,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,6,0,42,-5,1,,6.0,8.14,4.0,10.94,2.0,7.47,4.8,2.27,,6.8,3.74,,2.94,2.54,3.47,7.21,2.8,3.34,4.8,,3.74,,8.27,3.74,,2.0,3.2,3.2,3.74,2.67,4.94,,4.54,,2.67,6.67,19.88,6.94,2.8,7.47,3.34,4.4,3.47,1.87,2.0,4.4,38.03,2.13,,3.34,4.0,6.67,2.67,,3.6,5.6,5.34,4.54,3.47,2.67,3.2,,25.144444,20.127778,31.838889,1.862667,,15.895062,58.198601
US_NM_35035,2021-07-19,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,26,0,5329,84,76,24931,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,4,-6,42,-30,5,2.37,4.24,7.23,3.99,12.21,2.12,8.22,5.11,,2.24,4.99,2.87,1.99,3.61,2.37,2.37,6.61,3.74,3.99,2.99,1.99,6.61,2.12,10.1,2.99,3.12,2.24,3.99,2.74,,5.36,4.36,,4.49,,2.37,9.1,21.68,4.74,3.49,9.1,3.24,3.99,4.99,2.74,4.49,4.49,40.13,1.99,1.99,3.49,3.74,6.23,3.86,2.99,3.24,5.36,6.23,3.24,1.99,3.37,4.74,,23.394444,18.761111,30.938889,5.8166,,16.901235,67.826351
US_NM_35035,2021-07-20,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,6,1,5335,85,0,24931,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,10,-1,,-27,4,,5.99,8.24,2.37,12.11,2.0,6.99,6.87,1.75,4.74,5.24,5.12,2.25,2.5,,2.12,9.11,3.99,4.74,3.37,2.37,4.62,3.0,9.11,3.0,1.87,2.0,4.62,3.87,2.25,4.24,4.74,2.5,4.24,2.12,4.62,6.37,25.09,5.74,3.12,9.36,3.25,5.37,3.37,1.87,2.12,6.24,40.32,2.62,3.0,3.5,5.49,6.74,,2.25,2.62,6.12,3.99,5.37,2.37,3.62,2.5,2.0,24.777778,19.144444,31.483333,2.921,,15.740741,58.455469
