location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51033,2021-02-10,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,17,0,1711,14,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-8,8,,-9,-28,12,4.98,4.78,,8.77,5.58,3.79,6.18,4.58,3.59,7.37,,,,3.99,7.57,16.34,5.78,5.38,4.58,5.98,33.48,2.99,4.98,4.18,3.19,3.259259,-1.154321,9.345679,1.451429,,-1.777778,70.23649
US_VA_51033,2021-02-11,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,11,0,1722,14,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,,-8,,-16,-30,17,3.02,6.41,6.03,6.78,5.84,5.09,6.03,3.96,,7.35,3.2,5.09,2.83,2.83,6.78,17.52,5.28,3.2,5.84,5.09,31.85,,3.2,5.09,3.2,1.765432,0.580247,2.82716,2.322286,,0.62963,92.316964
US_VA_51033,2021-02-12,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,18,0,1740,14,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-46,-20,,-20,-56,29,6.53,5.19,7.11,3.65,4.8,4.22,5.76,,3.84,6.91,2.88,,,3.65,6.15,14.98,4.8,4.22,5.38,5.38,28.81,3.27,3.84,4.03,,-0.759259,-1.771605,0.598765,7.39775,50.8,-3.364198,83.20615
US_VA_51033,2021-02-13,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,6,0,1746,14,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-58,-38,-52,-30,-35,,3.22,5.83,6.03,4.62,4.22,7.24,3.82,4.22,3.22,7.04,,,,,4.22,13.68,3.22,6.43,4.42,3.82,31.17,,4.62,4.02,,-0.882716,-1.777778,-0.123457,1.87325,30.48,-3.0,86.1565
US_VA_51033,2021-02-14,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,10,0,1756,14,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,,,,-20,-24,,4.12,4.54,7.01,4.33,,2.89,5.57,,3.3,6.18,,3.3,,,4.33,14.43,5.77,5.77,,3.71,28.25,4.54,4.54,4.74,,-0.265432,-1.765432,2.209877,4.826,30.48,-1.388889,92.295638
US_VA_51033,2021-02-15,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,2,0,1758,14,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,,-14,,-7,-41,16,4.6,8.01,9.01,9.21,3.4,3.8,3.2,2.8,5.21,8.21,4.0,4.2,3.4,5.41,9.61,16.41,5.41,7.21,5.61,4.0,31.63,6.61,5.8,5.8,3.6,1.925926,0.203704,3.598765,2.721429,30.48,-0.444444,84.667347
US_VA_51033,2021-02-16,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,0,0,1758,14,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,,-7,,-10,-29,11,3.45,8.23,8.23,6.13,4.6,7.08,5.17,2.68,5.36,8.81,3.25,6.32,3.06,2.87,4.98,19.53,6.51,3.64,4.6,6.13,31.21,,3.83,6.32,,4.419753,1.666667,10.246914,14.57325,,2.481481,87.319082
US_VA_51033,2021-02-17,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,8,0,1766,14,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,,27,,-8,-27,9,4.7,6.13,8.18,6.13,3.89,4.29,6.95,,3.89,9.82,2.86,5.52,,3.68,5.11,16.97,4.5,5.73,3.07,4.09,32.31,3.27,3.89,4.7,3.68,-0.308642,-4.080247,6.635802,2.624667,,-9.808642,49.150801
US_VA_51033,2021-02-18,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,5,0,1771,14,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,,,,-38,-72,38,4.45,8.17,6.31,8.72,4.64,5.57,4.27,4.08,5.01,7.42,2.6,4.27,3.15,3.71,6.87,17.82,6.12,4.27,2.97,6.12,30.62,,5.38,4.27,3.34,-1.055556,-3.41358,1.574074,2.82575,,-4.604938,76.980516
US_VA_51033,2021-02-19,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,3,0,1774,14,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-42,-24,,-33,-47,26,4.07,6.2,8.33,6.2,4.46,5.23,4.84,,3.49,8.14,3.1,6.2,,3.68,7.94,17.82,6.97,4.46,3.1,3.49,31.77,,3.1,5.04,2.71,0.160494,-1.32716,3.851852,9.62025,,-1.475309,88.955697
US_VA_51033,2021-02-20,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,5,0,1779,14,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-15,-24,-19,-17,-1,,4.71,8.4,7.17,7.99,3.48,5.53,4.92,,3.48,9.43,3.07,3.69,,3.07,5.53,12.5,3.89,7.17,,,35.45,,5.12,4.71,4.1,-0.305556,-3.855556,2.038889,0.9144,,-9.355556,51.623487
US_VA_51033,2021-02-21,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,4,0,1783,14,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,,,,-15,-9,,2.81,7.44,11.06,6.64,4.22,5.43,3.82,3.22,4.83,6.84,,4.22,3.22,5.63,7.04,10.26,3.82,5.03,3.62,3.62,33.98,,3.42,3.42,,-2.027778,-8.372222,4.355556,0.0,,-11.561111,48.360956
US_VA_51033,2021-02-22,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,3,0,1786,14,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,,-18,,-16,-27,13,4.37,5.51,8.18,6.66,,4.37,5.32,2.85,,8.94,2.66,3.23,3.99,4.37,6.08,16.54,2.66,7.23,4.37,4.56,33.47,,7.42,4.37,3.61,1.1,-3.661111,5.722222,6.660444,,-3.755556,70.199783
US_VA_51033,2021-02-23,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,2,1,1788,15,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-9,-9,,-7,-26,10,4.5,6.45,10.56,4.89,5.28,4.5,5.28,3.33,4.3,6.65,3.33,3.72,3.72,4.3,7.43,17.99,4.69,8.8,5.08,5.08,30.12,3.72,5.87,3.33,2.93,6.366667,-1.605556,16.688889,4.6228,,-0.716667,61.214027
US_VA_51033,2021-02-24,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,1,4,1789,19,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,4,-11,,-8,-28,10,4.84,4.64,10.08,7.46,4.43,6.25,7.26,3.23,3.02,9.47,4.84,4.03,3.83,4.03,5.44,18.14,3.83,6.65,3.63,5.84,34.27,3.23,6.85,4.23,2.82,7.494444,-2.033333,19.877778,0.0,,-2.344444,50.176248
US_VA_51033,2021-02-25,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,9,0,1798,19,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,,-9,,-12,-26,12,3.47,5.59,7.71,7.13,2.89,4.62,4.05,,4.05,7.13,4.24,6.55,3.47,3.66,9.83,16.57,2.89,5.01,4.62,4.24,31.99,3.28,6.36,4.24,4.82,11.555556,4.5,16.483333,0.0,,-3.116667,36.356932
US_VA_51033,2021-02-26,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,14,3,1812,22,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-11,-12,,-12,-26,12,4.13,4.92,8.46,7.68,4.72,6.89,5.71,2.76,,8.66,4.92,6.69,4.72,4.33,5.91,14.17,5.31,6.1,4.53,,35.63,,,4.33,4.72,4.372222,-1.477778,12.438889,0.1524,,-4.45,53.236383
US_VA_51033,2021-02-27,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,9,0,1821,22,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-11,,-27,-9,0,,4.93,7.18,10.06,7.59,4.11,5.13,5.54,3.08,3.08,9.03,4.31,3.08,,3.9,5.95,19.09,6.16,7.18,3.08,5.13,33.87,4.52,5.34,5.34,4.31,5.433333,0.855556,11.422222,8.353778,,3.822222,89.480593
US_VA_51033,2021-02-28,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,4,0,1825,22,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,,,,-12,-9,,4.69,6.65,8.21,8.02,3.52,4.69,5.48,3.33,3.52,6.65,6.45,3.52,,2.74,5.67,16.23,5.08,4.69,3.52,4.69,35.4,3.33,6.65,4.5,4.11,8.024691,4.907407,10.123457,5.23875,,7.277778,95.107593
US_VA_51033,2021-03-01,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,2,2,1827,24,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-15,-11,,-9,-26,11,5.54,8.22,7.65,5.35,3.44,4.97,5.93,4.59,3.82,6.88,,9.37,,4.78,6.69,17.78,5.74,7.08,4.21,7.84,37.67,3.63,4.78,5.74,3.06,10.005556,7.688889,13.172222,11.232444,,6.711111,80.592628
US_VA_51033,2021-03-02,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,20,0,1847,24,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-9,-14,,-7,-26,9,3.9,6.44,7.81,7.81,5.27,4.1,5.47,3.32,5.27,6.44,6.64,8.01,3.51,3.9,6.83,19.13,3.71,2.73,3.71,5.47,32.8,,3.71,6.05,3.9,4.827778,-0.233333,10.905556,3.8354,,-8.527778,37.985519
US_VA_51033,2021-03-03,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,3,3,1850,27,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-1,-7,,-7,-28,10,6.32,4.48,9.37,7.74,3.06,5.7,5.91,3.67,5.09,7.33,3.46,6.52,3.26,2.85,7.13,16.7,4.07,7.13,4.48,5.5,33.82,2.85,5.3,5.7,3.06,4.716667,-3.244444,15.855556,0.0254,,-5.605556,47.648352
US_VA_51033,2021-03-04,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,3,0,1853,27,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-2,-10,,-8,-27,10,3.99,6.97,9.77,9.17,5.18,5.98,4.18,2.79,6.18,9.77,4.38,3.79,3.59,5.58,7.17,18.14,5.18,5.98,2.99,6.38,35.07,4.78,5.38,5.98,,7.027778,-1.122222,15.072222,0.0,,-3.055556,49.092576
US_VA_51033,2021-03-05,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,-1,0,1852,27,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-8,-12,,-15,-27,11,5.2,5.0,4.4,9.6,2.8,4.6,6.2,4.0,5.0,7.6,3.4,9.0,3.4,5.2,7.0,16.8,4.8,4.2,5.0,4.4,31.0,5.4,2.8,5.2,5.0,2.983333,-2.577778,10.805556,0.0,,-11.322222,34.540843
US_VA_51033,2021-03-06,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,1,1,1853,28,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,0,-13,-71,-6,-5,,5.88,8.4,11.13,6.3,4.2,5.67,4.2,,3.15,8.19,3.99,4.83,2.94,4.83,6.93,15.54,3.15,7.14,3.57,4.62,30.65,,6.72,6.72,4.41,3.305556,-4.244444,10.366667,0.0,,-10.527778,36.014944
US_VA_51033,2021-03-07,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,0,1,1853,29,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,,,,-9,-8,,3.2,4.81,6.01,7.41,4.41,,7.21,3.6,4.81,5.61,4.41,3.81,3.2,2.8,4.81,14.62,4.0,8.01,4.0,8.21,30.04,2.8,3.81,5.21,,1.755556,-5.7,9.644444,0.0,,-9.333333,44.414763
US_VA_51033,2021-03-08,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,3,1,1856,30,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-11,-7,,-12,-26,10,4.35,6.43,9.64,8.13,2.65,3.02,5.11,4.16,6.24,8.51,3.59,4.16,3.4,4.73,7.94,16.83,5.29,6.24,,7.37,32.14,2.65,5.29,5.29,3.21,2.644444,-5.894444,13.788889,0.0,,-9.144444,41.880031
US_VA_51033,2021-03-09,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,2,0,1858,30,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-6,-11,,-4,-28,9,3.91,7.81,10.23,7.62,5.02,4.09,5.58,,5.02,8.74,2.79,3.72,2.98,3.16,5.21,16.37,5.95,6.14,2.6,5.77,29.57,,3.91,5.58,4.46,8.216667,-3.044444,21.627778,0.0,,-5.383333,39.013
US_VA_51033,2021-03-10,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,8,0,1866,30,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,,-6,,-7,-27,10,6.66,6.25,9.48,9.08,5.04,5.25,5.85,3.23,3.43,8.88,,5.25,5.25,5.85,8.07,15.74,4.84,4.24,4.44,6.66,35.31,,4.84,6.86,3.23,11.827778,0.044444,23.794444,0.0,,-0.938889,41.778342
US_VA_51033,2021-03-11,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,0,0,1866,30,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,9,-7,,-5,-27,10,3.79,5.98,9.17,6.98,5.78,5.98,7.58,2.99,3.99,7.97,2.99,5.78,,3.59,6.38,17.75,3.79,6.58,3.99,5.38,35.69,3.99,5.18,5.58,3.19,16.488889,7.661111,26.011111,0.0,,-0.455556,32.766234
US_VA_51033,2021-03-12,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,11,0,1877,30,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-5,-5,,-6,-27,11,4.64,4.26,12.58,8.13,3.87,5.03,4.26,,4.45,6.58,4.26,3.68,,3.1,8.71,19.15,4.26,8.71,3.1,7.16,33.66,3.87,6.0,6.58,3.48,17.794444,11.955556,23.683333,0.0,,5.883333,46.337804
US_VA_51033,2021-03-13,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,3,0,1880,30,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,14,,-50,6,-4,,4.62,7.76,11.75,6.5,4.41,3.57,6.29,,,6.5,,,,,6.71,15.11,,6.92,5.04,5.04,29.16,,6.29,4.41,,13.261111,8.372222,19.072222,0.0,,-4.6,30.019495
US_VA_51033,2021-03-14,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,1,0,1881,30,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,,,,6,0,,2.89,4.95,8.87,4.74,3.71,4.95,6.18,3.5,4.33,4.95,3.3,3.5,3.71,3.5,5.36,14.84,2.89,6.39,4.12,4.12,26.8,2.89,5.98,2.89,,8.677778,-1.366667,19.288889,0.0,,-4.594444,39.618541
US_VA_51033,2021-03-15,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,1,0,1882,30,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,2,-10,,1,-28,9,,5.31,12.99,7.08,3.54,2.95,5.9,,4.13,9.25,,3.74,,,6.69,16.13,4.72,5.31,,5.9,31.29,3.15,5.12,6.1,3.15,6.922222,0.338889,16.355556,0.0,,-14.683333,20.678917
US_VA_51033,2021-03-16,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,-2,0,1880,30,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,,-11,,0,-27,10,4.54,5.72,10.07,6.71,3.35,4.74,7.11,4.93,4.93,7.11,,4.34,,4.14,4.74,13.82,3.95,4.54,3.75,2.96,32.96,3.16,5.33,4.74,3.35,4.927778,2.033333,8.205556,1.6256,,-1.555556,64.154499
US_VA_51033,2021-03-17,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,6,1,1886,31,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,,-6,,-5,-29,10,,5.38,10.55,9.95,5.77,2.99,4.38,,4.78,6.57,3.78,,,3.78,5.38,10.75,4.98,5.77,3.78,4.98,28.07,3.19,4.78,5.18,,7.077778,4.216667,10.411111,0.34925,,4.994444,86.808075
US_VA_51033,2021-03-18,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,2,0,1888,31,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,,-10,,-7,-27,12,4.75,5.93,6.13,11.08,3.36,4.95,3.56,2.97,8.31,10.09,4.75,5.14,3.36,4.75,7.12,13.65,4.75,5.74,,7.52,33.62,,6.53,3.96,4.15,9.588889,6.777778,12.2,9.200444,,8.37037,91.272456
US_VA_51033,2021-03-19,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,11,0,1899,31,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-9,-11,,0,-28,10,4.76,6.74,11.1,6.34,4.56,,4.56,,3.57,9.32,2.77,5.35,,3.96,7.14,14.67,5.75,6.74,2.97,4.16,32.71,2.97,4.96,5.95,2.97,7.983333,3.805556,11.811111,7.874,,-0.638889,55.487476
US_VA_51033,2021-03-20,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,26,0,1925,31,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,7,,-58,2,-6,,5.8,6.66,6.88,5.8,7.73,5.16,8.16,3.87,4.94,9.02,4.3,3.44,3.01,,6.23,12.46,4.3,4.73,4.3,6.45,33.94,,5.59,3.22,5.16,5.116667,-1.711111,13.122222,1.143,,-8.888889,37.148527
US_VA_51033,2021-03-21,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,1,0,1926,31,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,,,,4,-2,,3.9,7.8,8.0,7.8,3.49,4.31,6.36,,,5.13,3.08,3.49,3.9,4.93,6.77,11.49,2.87,4.93,3.08,3.49,32.02,3.08,,2.87,2.87,6.372222,-2.833333,17.616667,0.0,,-4.894444,45.156611
US_VA_51033,2021-03-22,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,6,0,1932,31,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-2,-11,,-2,-26,9,,4.34,8.48,9.46,4.14,4.93,5.32,3.35,4.34,8.08,5.13,5.52,,4.34,8.28,14.59,3.94,7.1,,4.93,31.55,3.75,7.69,4.93,4.34,8.061111,-2.316667,19.066667,0.0762,,-1.1,52.865463
US_VA_51033,2021-03-23,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,9,0,1941,31,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,0,-9,,0,-26,7,4.05,5.06,12.34,6.47,5.87,3.44,8.09,,3.85,10.93,,4.05,4.45,6.47,8.9,17.61,5.67,8.3,4.45,3.85,33.59,5.87,5.67,6.68,,11.233333,1.933333,19.672222,0.0,,4.705556,64.461483
US_VA_51033,2021-03-24,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,2,0,1943,31,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-1,-18,,-6,-30,12,2.73,6.43,9.36,7.8,4.49,4.88,6.04,2.73,3.12,10.34,3.71,4.29,2.92,4.09,9.16,18.72,3.51,7.8,4.49,6.63,31.98,,5.26,5.85,3.71,13.594444,10.411111,17.744444,10.357556,,11.555556,87.646507
US_VA_51033,2021-03-25,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,9,0,1952,31,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,1,-10,,-2,-26,9,3.57,7.73,10.9,8.52,5.35,5.94,7.53,5.15,3.76,8.52,4.16,6.14,4.36,3.17,9.11,16.05,6.54,7.33,,7.33,30.11,3.37,3.57,6.14,2.77,15.027778,11.233333,21.633333,14.647333,,13.339506,88.909957
US_VA_51033,2021-03-26,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,8,0,1960,31,,,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,0,-4,,9,-26,8,6.47,5.46,8.29,8.09,6.47,3.23,4.45,,4.25,5.86,4.25,4.04,5.05,2.83,5.46,15.97,3.23,5.46,,4.85,34.97,4.65,5.46,6.47,3.84,21.877778,15.722222,28.55,0.3175,,12.377778,55.19355
