location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_ID_16011,2020-10-12,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,0,0,1241,11,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,8,22,,-9,-2,2.87,6.64,3.41,10.59,6.46,6.82,5.92,3.05,10.59,,5.21,3.05,3.95,11.49,,,5.03,4.49,3.77,4.85,2.51,5.92,22.98,7.36,3.41,5.03,4.31,3.95,6.46,39.49,,4.67,2.87,7.18,2.87,3.95,8.049383,2.006173,15.203704,1.580444,,-1.206349,50.376593
US_ID_16011,2020-10-13,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,75,1,1316,12,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,2,,-50,-16,3,3.77,4.66,2.51,11.84,6.46,5.74,4.48,3.59,8.97,2.87,5.2,3.23,5.2,8.61,,7.71,5.02,4.48,3.23,6.63,,6.28,18.65,3.94,,5.2,3.41,3.23,3.94,34.97,2.69,5.74,,4.48,,2.87,9.765432,3.438272,16.302469,0.0,,1.269841,54.384506
US_ID_16011,2020-10-14,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,10,0,1326,12,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,6,,,-17,3,6.87,5.92,4.01,7.82,9.92,5.72,5.53,6.11,8.97,3.44,5.53,,7.06,8.59,3.24,4.96,4.77,4.96,3.82,4.2,4.2,6.87,20.23,4.96,3.63,4.58,3.82,3.24,5.34,37.21,3.24,4.01,6.11,,3.82,3.05,11.216049,5.339506,16.506173,1.778,,-0.761905,42.744056
US_ID_16011,2020-10-15,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,19,1,1345,13,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,9,,,-14,2,3.18,7.67,4.3,9.35,8.6,4.12,5.24,2.99,9.91,2.62,3.74,3.93,4.3,8.04,,7.11,3.74,3.55,3.93,5.61,2.99,7.29,24.88,3.93,2.99,5.05,4.49,3.37,5.99,35.17,3.55,4.49,,3.74,4.68,,3.981481,-1.759259,12.265432,0.084667,,-6.84127,45.139077
US_ID_16011,2020-10-16,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,34,1,1379,14,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,7,17,,-26,3,3.61,7.22,5.42,12.87,7.68,3.16,6.1,3.39,8.58,4.06,6.55,4.29,3.84,9.26,,5.42,3.16,,3.84,4.06,,7.9,22.13,3.84,4.29,6.55,,3.84,,34.09,4.06,4.06,5.87,4.29,3.16,4.29,5.160494,-2.604938,15.061728,0.0,,-5.492063,45.641719
US_ID_16011,2020-10-17,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,8,1,1387,15,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,1,,,-10,-1,5.09,8.96,4.6,9.2,6.78,4.12,3.39,3.39,9.93,3.88,6.05,,4.36,8.48,5.81,3.39,5.57,,4.6,4.12,,6.54,21.07,5.09,3.88,4.36,3.39,,,39.96,5.09,5.81,6.54,4.36,5.33,,11.592593,5.592593,16.604938,0.084667,,0.238095,44.96365
US_ID_16011,2020-10-18,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,0,0,1387,15,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,,,,-21,0,3.4,7.49,,8.4,8.85,5.68,7.49,4.09,12.94,,4.54,,5.9,8.17,3.4,4.54,3.4,4.54,5.68,5.22,4.31,6.13,20.89,4.54,3.4,9.08,5.22,5.9,4.54,44.5,5.68,7.04,5.68,5.0,4.77,3.4,10.302469,6.37037,16.728395,0.34925,,-1.119048,44.276572
US_ID_16011,2020-10-19,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,40,1,1427,16,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,2,12,,-3,-2,5.44,9.47,3.68,8.07,9.47,5.96,3.16,3.68,11.23,2.63,5.44,4.21,7.89,7.02,3.16,4.38,4.56,4.91,3.51,4.21,3.51,4.74,23.5,5.26,2.81,5.44,4.38,3.16,5.79,34.73,3.51,5.61,6.14,2.63,5.09,,11.04321,6.888889,16.185185,1.890889,,1.960317,52.057401
US_ID_16011,2020-10-20,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,23,0,1450,16,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,7,,-54,-16,3,4.89,8.16,5.26,8.16,8.88,3.81,6.34,2.9,13.96,3.62,6.53,3.44,4.53,9.97,,3.99,5.44,2.54,3.08,3.08,,7.97,26.64,5.98,3.26,6.89,3.81,3.81,3.62,35.16,,5.26,2.54,4.53,3.26,2.9,10.135802,6.358025,14.475309,0.0,,-0.746032,46.184007
US_ID_16011,2020-10-21,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,29,1,1479,17,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,7,,,-14,2,5.66,8.31,2.65,8.14,7.96,4.25,4.07,4.42,9.55,,3.54,,3.54,7.96,4.6,4.42,3.18,,3.54,4.78,3.36,6.72,22.11,4.07,2.48,5.13,4.25,5.48,7.08,38.38,3.01,5.48,4.6,3.54,2.83,2.48,9.820988,6.259259,14.0,0.0,,0.706349,51.42986
US_ID_16011,2020-10-22,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,18,0,1497,17,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,12,,,-15,2,2.82,5.64,,9.79,9.22,4.33,4.7,3.95,8.84,,4.33,,4.7,9.22,4.14,,,4.7,3.01,4.14,,8.09,19.57,5.46,3.39,4.33,4.33,7.34,5.27,32.18,2.63,4.89,,5.08,4.14,2.82,2.969136,-2.530864,13.0,0.0,,-6.690476,48.387672
US_ID_16011,2020-10-23,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,29,0,1526,17,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,6,11,,-25,3,6.42,9.17,,7.8,8.48,4.59,5.04,3.67,7.11,,4.59,4.82,6.88,6.42,4.59,5.96,5.5,,5.73,5.73,4.82,3.44,23.62,5.27,,5.96,4.59,,,36.92,3.9,4.59,5.04,,5.5,,-2.765432,-9.833333,7.604938,0.112889,,-12.420635,46.776566
US_ID_16011,2020-10-24,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,35,0,1561,17,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,-2,,,-12,2,3.77,4.48,,8.49,5.19,4.25,3.54,4.72,9.2,,,4.48,4.48,7.78,3.77,4.48,3.77,,4.01,4.01,,6.13,23.11,4.01,,6.84,4.95,5.19,6.13,34.91,,6.13,3.77,3.77,4.01,3.77,4.524691,-1.685185,8.191358,0.53975,,-6.380952,44.522593
US_ID_16011,2020-10-25,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,0,0,1561,17,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,,,,-20,,4.07,4.74,5.2,8.81,7.45,4.29,5.65,4.97,12.65,3.61,4.74,,7.68,7.0,3.39,4.52,4.07,,5.42,4.97,,7.45,23.04,6.55,,4.29,4.97,5.65,4.29,36.59,,5.42,5.42,3.84,,,-5.358025,-9.888889,4.475309,6.1595,,-11.674603,60.550019
US_ID_16011,2020-10-26,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,18,2,1579,19,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,5,20,,-2,-1,,6.1,3.83,4.01,7.84,5.05,4.18,5.05,9.93,,3.48,,3.66,6.79,3.31,4.36,4.36,5.23,4.01,3.14,2.96,,26.31,7.32,,3.83,6.1,,4.18,32.4,3.31,6.79,2.79,3.66,3.48,4.7,-9.87037,-18.067901,0.302469,0.423333,,-16.68254,56.198689
US_ID_16011,2020-10-27,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,26,0,1605,19,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,2,,,-15,4,4.49,6.46,3.77,7.0,8.61,5.74,5.92,3.95,10.04,2.87,3.77,4.49,4.84,12.2,3.23,5.38,6.46,3.41,3.23,5.2,,6.46,31.57,7.17,2.69,5.74,4.13,5.74,5.38,34.08,2.87,5.92,5.02,5.38,4.49,3.95,-2.87037,-9.851852,4.833333,0.0,,-10.714286,53.764463
US_ID_16011,2020-10-28,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,12,3,1617,22,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,9,,,-11,3,4.72,6.17,5.08,9.08,12.35,5.27,5.08,3.27,7.08,,3.09,,6.17,11.62,3.09,4.72,3.81,4.9,2.54,3.63,2.9,5.99,25.78,4.9,3.45,6.54,5.08,4.36,5.63,32.5,,5.81,5.99,6.36,4.0,,-0.493827,-8.919753,10.308642,0.310444,,-6.460317,63.713946
US_ID_16011,2020-10-29,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,13,1,1630,23,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,8,,,-16,3,2.71,6.77,4.84,7.74,9.09,2.9,6.0,3.68,9.87,2.71,3.48,4.06,4.06,10.06,3.68,6.0,5.61,3.48,3.29,2.71,2.9,6.19,19.35,4.45,2.71,7.16,4.84,3.1,4.06,35.02,4.84,6.77,4.45,4.26,3.29,,2.259259,-7.296296,13.567901,0.0,,-4.444444,61.59299
US_ID_16011,2020-10-30,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,18,0,1648,23,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,8,19,,-27,4,3.26,10.24,3.96,8.14,7.21,4.42,7.45,,8.84,,4.65,,3.72,10.0,,6.28,6.75,4.65,,4.42,,,20.47,5.12,3.49,6.05,,4.42,6.28,38.15,,6.05,5.58,3.96,3.49,3.96,3.67284,-6.117284,17.185185,0.0,,-5.309524,51.76721
US_ID_16011,2020-10-31,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,26,0,1674,23,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,7,,,-12,-1,4.75,7.99,3.75,8.24,6.74,,5.75,3.5,11.74,3.75,4.5,4.25,,9.99,5.75,5.0,,3.5,3.75,5.75,,,14.49,4.0,,6.0,,5.5,4.0,33.72,3.5,5.25,4.75,5.75,3.75,,7.604938,-1.469136,14.722222,0.0,,-5.722222,38.230412
US_ID_16011,2020-11-01,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,0,0,1674,23,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,,,,-22,,6.33,8.81,,10.62,16.05,4.29,7.23,6.33,7.91,3.39,4.29,,10.85,8.81,,4.29,5.42,3.62,,6.78,,5.42,22.15,7.01,4.75,7.01,7.01,5.2,4.07,36.39,,5.88,4.52,4.07,3.84,5.2,2.364198,-6.475309,15.160494,0.0,,-7.5,48.293371
US_ID_16011,2020-11-02,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,37,0,1711,23,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,4,13,,-1,-2,2.61,3.65,3.31,10.44,17.05,5.22,5.74,3.48,10.96,2.96,4.7,,7.66,8.53,2.61,4.17,5.57,4.35,2.96,4.52,3.13,7.83,21.4,4.35,,3.65,5.74,5.39,6.79,32.53,3.48,5.04,3.13,5.39,4.17,2.78,4.228395,-5.975309,18.097222,0.0,,-7.865079,42.204721
US_ID_16011,2020-11-03,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,24,1,1735,24,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,10,,,-21,3,2.76,6.72,3.45,8.96,13.45,7.07,5.17,,9.82,2.59,5.0,,8.1,9.65,2.59,3.96,,4.65,3.27,3.79,3.27,6.21,17.75,3.45,4.48,5.52,6.72,3.79,5.17,34.99,2.41,4.83,5.17,3.27,2.59,3.27,4.907407,-4.567901,18.67284,0.0,,-7.0,42.712585
US_ID_16011,2020-11-04,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,31,1,1766,25,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,0,,,-13,4,2.86,6.2,4.29,8.58,11.6,3.34,4.92,2.7,9.85,2.86,4.45,2.54,6.2,9.21,3.34,3.02,5.56,3.18,4.61,5.08,2.86,5.4,19.38,5.88,3.81,5.56,3.02,5.08,7.31,27.96,4.45,5.08,6.51,3.5,2.7,2.86,7.018519,-3.518519,19.179012,0.0,,-4.928571,42.724341
US_ID_16011,2020-11-05,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,21,0,1787,25,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,4,,,-15,4,3.81,5.19,5.89,10.39,10.56,3.98,3.98,2.77,9.87,3.29,5.89,3.64,5.37,5.89,3.29,3.98,2.77,5.02,3.12,3.98,2.6,7.27,20.77,4.33,,6.58,,4.5,10.39,29.43,5.19,6.41,4.16,2.6,5.37,3.81,7.685185,-2.604938,18.944444,0.0,,-6.674603,35.623781
US_ID_16011,2020-11-06,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,58,0,1845,25,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,-3,9,-61,-25,6,4.49,5.99,,9.84,7.06,4.92,5.56,4.07,14.12,,5.56,3.21,5.35,8.77,3.64,4.71,5.99,3.21,4.07,8.13,,7.7,21.82,6.42,3.0,5.99,4.49,4.07,7.27,39.58,,4.28,5.56,5.13,5.35,,8.561728,0.987654,18.938272,0.0,,-4.912698,37.739993
US_ID_16011,2020-11-07,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,52,0,1897,25,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,-3,,,-7,2,3.88,8.68,5.48,7.99,5.25,,4.34,3.88,13.47,,6.85,,,9.13,3.42,5.02,3.88,6.39,4.57,5.25,,7.08,21.92,6.85,,7.76,,,4.57,33.56,3.65,4.79,5.94,4.79,6.85,,10.024691,2.759259,16.858025,0.0,,-2.952381,40.851555
US_ID_16011,2020-11-08,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,0,0,1897,25,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,,,,-19,,,8.05,,6.31,7.18,5.44,6.53,3.7,8.7,,5.0,,5.0,5.22,6.09,4.13,4.35,,4.35,3.26,,6.53,19.14,6.53,,8.27,,5.87,5.44,39.37,,4.35,3.48,,3.92,,0.740741,-2.469136,9.339506,5.30225,,-2.087302,79.524853
US_ID_16011,2020-11-09,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,47,1,1944,26,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,-1,7,,-2,0,2.43,6.25,2.78,6.94,10.59,4.86,5.9,3.47,9.89,2.6,2.6,2.43,4.17,7.29,2.95,3.47,5.9,6.07,,4.51,2.6,4.69,22.21,4.34,3.3,7.98,3.12,3.65,6.94,38.18,,3.12,6.42,,5.03,,-4.024691,-6.895062,1.697531,0.98425,,-8.515873,69.971028
US_ID_16011,2020-11-10,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,18,0,1962,26,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,-1,4,,-15,6,,5.84,,9.02,9.91,3.36,5.66,5.48,7.08,,3.01,,6.19,7.61,4.78,,4.25,3.89,4.78,4.25,2.48,8.31,20.7,3.89,,5.13,4.78,5.66,7.78,36.09,4.42,4.07,5.31,5.31,4.6,2.65,-4.419753,-6.944444,-1.185185,0.09525,,-8.992063,68.684078
US_ID_16011,2020-11-11,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,41,0,2003,26,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,1,9,,-20,7,5.04,6.26,4.17,9.04,7.82,5.74,3.3,4.34,9.56,3.65,7.13,2.78,5.04,9.21,4.52,2.61,5.74,3.65,4.0,4.34,2.61,6.43,20.51,5.21,2.43,5.21,4.87,4.52,4.52,35.8,5.56,6.78,3.82,5.56,3.65,,-2.969136,-5.222222,-0.876543,2.19075,,-6.865079,73.789893
US_ID_16011,2020-11-12,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,62,0,2065,26,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,-1,3,,-14,5,3.4,6.8,2.87,8.06,6.45,4.83,4.3,5.19,11.46,3.58,5.73,3.22,5.19,8.24,5.73,5.73,4.66,5.01,2.51,5.01,3.58,6.98,22.03,3.94,3.4,5.91,3.76,4.66,3.58,38.5,3.22,5.37,4.48,3.58,,,-5.851852,-12.160494,-0.62963,2.76225,,-10.230159,69.813275
US_ID_16011,2020-11-13,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,56,0,2121,26,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,-6,5,,-29,9,3.68,5.42,,9.97,10.4,,4.77,6.28,11.05,,4.55,3.47,6.28,10.83,4.33,,3.03,,3.9,,3.47,11.27,16.68,3.25,,6.07,4.33,4.12,5.2,36.4,4.12,8.02,4.12,5.2,,,-5.228395,-12.240741,1.901235,0.127,,-9.531746,68.905153
US_ID_16011,2020-11-14,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,42,0,2163,26,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,-5,6,,-13,5,5.49,7.32,6.4,6.63,5.94,,4.34,5.26,8.46,3.2,4.57,,5.49,9.83,4.8,3.66,3.43,4.8,4.57,3.66,,5.03,18.29,5.49,3.66,5.26,3.43,4.8,3.2,32.24,3.2,5.03,4.57,,,3.2,-1.197531,-8.234568,1.95679,7.3025,,-4.769841,73.448378
US_ID_16011,2020-11-15,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,0,0,2163,26,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,,,,-17,,6.25,7.98,5.82,10.35,12.29,8.84,6.68,3.67,11.86,3.45,6.04,5.17,4.1,9.27,,6.25,6.9,3.23,,4.74,,3.88,21.35,6.04,,5.39,,3.45,4.31,47.44,5.39,7.76,4.53,3.88,4.74,3.67,-1.067901,-4.5,2.228395,1.143,,-3.912698,77.590818
US_ID_16011,2020-11-16,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,47,1,2210,27,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,-2,7,,0,-1,4.0,6.25,6.08,11.47,9.38,6.6,7.65,,9.04,,6.6,,7.82,10.08,5.21,5.21,5.21,3.48,4.87,4.69,,6.6,22.59,6.6,3.65,3.82,5.56,4.87,5.04,35.97,3.13,4.0,5.73,4.17,6.43,,2.617284,-1.925926,7.54321,4.03225,,0.52381,82.388183
US_ID_16011,2020-11-17,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,55,1,2265,28,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,-3,8,,-13,5,4.31,7.36,5.38,9.15,10.41,7.0,6.28,4.84,11.12,3.77,6.28,2.87,5.56,12.92,4.31,7.18,5.02,2.87,3.59,3.95,,5.02,21.89,5.38,2.87,8.79,4.67,5.2,4.49,38.57,3.59,4.84,4.67,5.56,4.84,,1.271605,-5.049383,10.339506,0.141111,,-2.206349,75.505799
US_ID_16011,2020-11-18,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,50,0,2315,28,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,2,,,-14,5,2.7,6.67,4.14,10.81,9.37,5.77,7.57,5.05,11.71,3.42,5.95,3.6,5.23,9.01,5.05,7.03,3.96,4.87,3.79,3.06,3.6,7.39,24.33,7.93,4.14,5.05,4.69,,4.51,32.8,6.49,4.69,3.96,5.95,3.24,3.6,6.037037,-0.339506,10.833333,0.0,,-0.563492,59.588092
US_ID_16011,2020-11-19,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,58,0,2373,28,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,-2,,,-17,6,3.56,5.81,3.0,8.43,7.87,5.24,3.0,4.87,10.49,5.06,4.5,,5.99,12.36,5.43,4.31,5.24,,3.37,3.75,3.18,5.99,22.29,7.49,,6.37,3.56,4.5,5.06,35.4,4.12,3.75,2.62,5.99,4.68,,2.444444,-0.537037,5.858025,3.683,,-1.134921,74.649654
US_ID_16011,2020-11-20,ChIJC96h0OOkVVMRw8mHhmNBGno,Q488548,geoId/16011,US,United States of America,ID,Idaho,16011,Bingham County,US,USA,2,59,0,2432,28,,,45884,22908,22976,7660,7783,5446,5792,4996,5231,4777,2708,1491,1742076,43.22,-112.4,5491,78.775,-2,4,,-25,7,4.13,8.9,6.08,6.51,11.29,6.08,6.73,,8.25,,5.65,3.69,7.17,10.42,3.04,4.13,8.04,4.56,3.26,4.78,,8.47,21.93,6.08,3.47,3.69,6.3,5.0,6.08,38.0,,5.21,5.21,4.13,5.65,,-2.098765,-8.5,3.709877,0.47625,,-6.015873,71.926322
