location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18133,2020-06-21,ChIJ05EYYTLnbIgRBdFbAFyOkUQ,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2,0,0,163,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37363,19571,17792,3924,5067,5962,4333,4507,5205,4207,2588,1570,1458328,39.67,-86.84,1250,77.757143,9,,-5,,6.04,7.49,4.35,10.39,5.56,3.87,4.83,,5.32,3.38,,6.77,,3.38,,,,3.38,5.56,18.37,4.83,13.78,,4.11,3.38,28.53,3.38,10.88,13.54,,,23.244444,19.194444,31.9,1.157111,,19.308642,79.018185
US_IN_18133,2020-06-22,ChIJ05EYYTLnbIgRBdFbAFyOkUQ,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2,3,0,163,8,,,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,21,38,38,28,22,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,96,67,37363,19571,17792,3924,5067,5962,4333,4507,5205,4207,2588,1570,1458328,39.67,-86.84,1250,77.757143,2,-13,-26,6,,9.77,,12.79,8.84,5.81,4.42,,,5.35,6.28,7.44,3.72,,3.26,,,,7.91,19.3,6.98,11.4,4.19,,4.88,30.93,5.58,8.14,5.58,6.28,5.12,23.444444,17.555556,30.944444,4.2672,,19.12963,76.736542
US_IN_18133,2020-06-23,ChIJ05EYYTLnbIgRBdFbAFyOkUQ,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2,0,0,164,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37363,19571,17792,3924,5067,5962,4333,4507,5205,4207,2588,1570,1458328,39.67,-86.84,1250,77.757143,10,,-27,6,3.78,6.14,4.02,12.52,3.78,7.09,6.14,,,6.14,,10.63,5.43,3.54,,7.09,,,5.43,19.14,5.91,13.47,3.78,4.25,6.14,34.02,4.25,9.21,6.62,3.54,3.31,21.961111,17.822222,29.555556,15.7988,,17.012346,73.636276
US_IN_18133,2020-06-24,ChIJ05EYYTLnbIgRBdFbAFyOkUQ,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2,0,0,164,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37363,19571,17792,3924,5067,5962,4333,4507,5205,4207,2588,1570,1458328,39.67,-86.84,1250,77.757143,4,,-26,5,5.57,5.81,6.54,12.84,6.3,6.78,4.84,,4.84,6.3,4.6,12.11,6.3,4.12,5.33,,,4.12,4.6,23.0,6.05,12.84,,3.88,6.05,37.29,3.63,11.62,7.75,7.26,3.88,21.2,15.7,26.894444,9.2964,,14.067901,64.025905
US_IN_18133,2020-06-25,ChIJ05EYYTLnbIgRBdFbAFyOkUQ,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2,1,0,164,8,,,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,21,38,39,28,22,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,97,67,37363,19571,17792,3924,5067,5962,4333,4507,5205,4207,2588,1570,1458328,39.67,-86.84,1250,77.757143,7,,-26,6,5.06,6.26,4.57,13.72,7.22,5.78,5.54,4.33,,7.46,4.33,7.22,6.26,3.61,6.02,4.82,,,5.78,24.07,,13.48,4.09,3.85,8.19,33.22,4.33,14.45,5.06,,5.06,22.166667,14.938889,29.522222,0.0,,14.246914,60.800475
US_IN_18133,2020-06-26,ChIJ05EYYTLnbIgRBdFbAFyOkUQ,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2,2,0,166,8,,,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,21,38,39,29,22,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,98,68,37363,19571,17792,3924,5067,5962,4333,4507,5205,4207,2588,1570,1458328,39.67,-86.84,1250,77.757143,8,,-27,4,,6.64,,13.27,6.88,4.67,5.41,5.65,7.13,7.13,5.65,9.83,,5.16,,,3.44,5.16,5.41,20.89,7.13,10.57,5.41,3.93,4.42,35.15,4.18,9.83,6.14,5.9,4.18,24.788889,16.366667,32.416667,0.3048,,17.950617,66.218789
US_IN_18133,2020-06-27,ChIJ05EYYTLnbIgRBdFbAFyOkUQ,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2,0,0,167,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37363,19571,17792,3924,5067,5962,4333,4507,5205,4207,2588,1570,1458328,39.67,-86.84,1250,77.757143,5,,-2,,3.4,6.56,,12.15,3.64,5.83,6.07,,5.1,5.1,4.62,5.59,3.64,4.37,,4.62,,,5.1,19.68,5.59,11.17,3.4,3.64,3.64,32.55,,12.63,,,,24.244444,19.233333,31.744444,8.4328,,20.981481,82.002513
US_IN_18133,2020-06-28,ChIJ05EYYTLnbIgRBdFbAFyOkUQ,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2,0,0,167,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37363,19571,17792,3924,5067,5962,4333,4507,5205,4207,2588,1570,1458328,39.67,-86.84,1250,77.757143,8,,-7,,,6.05,4.36,11.13,3.63,3.63,4.84,,3.87,4.6,4.36,5.32,,,,,,3.39,5.81,15.48,,9.92,,,,32.18,3.39,10.4,5.08,,4.84,23.944444,20.938889,29.205556,15.8496,,21.530864,85.81906
US_IN_18133,2020-06-29,ChIJ05EYYTLnbIgRBdFbAFyOkUQ,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2,4,0,170,8,,,0,0,0,0,2,1,0,1,0,0,0,0,1,2,2,22,38,40,29,22,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,100,70,37363,19571,17792,3924,5067,5962,4333,4507,5205,4207,2588,1570,1458328,39.67,-86.84,1250,77.757143,9,,-28,7,,7.61,4.76,16.89,6.42,5.71,5.71,,6.18,,4.76,7.14,4.28,3.33,,,,,5.95,22.84,7.14,9.99,,,6.42,33.3,4.28,9.75,4.76,3.33,,25.966667,21.255556,31.65,4.8514,,22.864198,83.192719
US_IN_18133,2020-06-30,ChIJ05EYYTLnbIgRBdFbAFyOkUQ,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2,1,0,170,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37363,19571,17792,3924,5067,5962,4333,4507,5205,4207,2588,1570,1458328,39.67,-86.84,1250,77.757143,9,,-29,6,4.82,6.99,5.79,9.16,5.06,5.06,5.3,3.62,6.03,,5.3,7.23,,4.1,,,,4.1,5.79,25.32,5.3,9.89,4.58,5.79,7.47,35.93,3.38,10.13,6.03,3.62,6.75,25.283333,20.988889,31.072222,8.297333,,21.493827,78.888241
US_IN_18133,2020-07-01,ChIJ05EYYTLnbIgRBdFbAFyOkUQ,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2,0,0,170,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37363,19571,17792,3924,5067,5962,4333,4507,5205,4207,2588,1570,1458328,39.67,-86.84,1250,77.757143,14,,-30,6,,4.12,4.12,11.62,7.51,4.84,4.84,,5.08,,4.6,7.99,4.36,4.6,4.12,,,3.39,9.2,25.18,4.84,11.87,3.88,4.12,6.78,34.15,5.08,9.2,6.3,6.05,4.36,25.072222,19.772222,31.127778,0.762,,20.932099,77.587524
US_IN_18133,2020-07-02,ChIJ05EYYTLnbIgRBdFbAFyOkUQ,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2,0,0,170,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37363,19571,17792,3924,5067,5962,4333,4507,5205,4207,2588,1570,1458328,39.67,-86.84,1250,77.757143,20,,-37,6,,7.06,3.65,11.93,6.57,3.9,4.63,3.65,4.87,,6.33,9.49,,,4.63,,,3.41,5.11,20.45,4.14,13.63,4.14,,5.36,28.97,,12.42,5.11,,4.63,26.577778,20.227778,32.011111,0.0,,19.123457,63.753945
US_IN_18133,2020-07-03,ChIJ05EYYTLnbIgRBdFbAFyOkUQ,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2,3,0,173,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37363,19571,17792,3924,5067,5962,4333,4507,5205,4207,2588,1570,1458328,39.67,-86.84,1250,77.757143,17,,-59,,,7.24,,10.34,5.68,5.68,,4.91,7.24,,,6.98,,3.62,,3.88,,,6.72,19.38,4.13,6.46,,5.68,4.65,31.01,4.39,6.98,4.91,4.39,,26.172222,19.088889,32.561111,0.0,,18.611111,63.252555
US_IN_18133,2020-07-04,ChIJ05EYYTLnbIgRBdFbAFyOkUQ,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2,1,0,171,8,,,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,23,38,40,29,22,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,101,70,37363,19571,17792,3924,5067,5962,4333,4507,5205,4207,2588,1570,1458328,39.67,-86.84,1250,77.757143,-9,,-28,,3.76,5.91,6.71,14.49,6.17,5.37,6.17,,4.83,,,4.29,,3.76,,,,,4.56,18.79,3.76,14.76,,,,28.45,4.29,11.27,6.71,,,26.961111,19.488889,33.288889,0.0,,20.104938,66.34711
US_IN_18133,2020-07-05,ChIJ05EYYTLnbIgRBdFbAFyOkUQ,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2,1,0,172,8,,,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,23,38,40,30,22,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,102,70,37363,19571,17792,3924,5067,5962,4333,4507,5205,4207,2588,1570,1458328,39.67,-86.84,1250,77.757143,3,,-12,,3.4,5.34,4.37,15.29,5.83,5.1,,,4.37,,4.13,,4.13,6.31,,4.61,5.58,3.64,5.58,20.14,4.13,12.86,,4.85,,38.59,,11.16,6.8,3.88,3.64,27.122222,20.477778,33.761111,0.254,,20.808642,68.968336
US_IN_18133,2020-07-06,ChIJ05EYYTLnbIgRBdFbAFyOkUQ,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2,2,0,174,8,,,0,0,0,0,0,1,1,0,0,0,0,0,1,2,2,24,39,40,30,22,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,103,71,37363,19571,17792,3924,5067,5962,4333,4507,5205,4207,2588,1570,1458328,39.67,-86.84,1250,77.757143,11,-6,-33,,4.24,6.82,,14.12,6.12,6.12,4.71,5.65,6.59,4.94,4.94,8.94,4.24,,,3.29,3.29,3.29,8.47,22.59,4.24,17.65,4.24,4.71,8.24,35.3,3.53,15.29,6.35,3.77,3.77,27.111111,21.005556,33.805556,0.127,,21.32716,70.556123
US_IN_18133,2020-07-07,ChIJ05EYYTLnbIgRBdFbAFyOkUQ,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2,1,0,175,8,,,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,24,39,41,30,22,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,103,72,37363,19571,17792,3924,5067,5962,4333,4507,5205,4207,2588,1570,1458328,39.67,-86.84,1250,77.757143,7,,-32,7,6.02,4.58,,16.87,6.26,6.75,5.78,4.34,6.51,3.37,4.58,7.71,6.02,3.85,3.85,,,4.34,8.19,23.86,6.26,16.63,3.61,4.58,3.37,42.65,4.82,15.42,5.78,,3.85,26.805556,21.077778,33.583333,4.28625,,21.783951,74.177638
US_IN_18133,2020-07-08,ChIJ05EYYTLnbIgRBdFbAFyOkUQ,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2,0,0,175,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37363,19571,17792,3924,5067,5962,4333,4507,5205,4207,2588,1570,1458328,39.67,-86.84,1250,77.757143,0,,-31,6,4.8,4.56,4.08,14.15,6.72,3.84,5.76,3.36,7.68,3.84,5.04,7.68,3.6,4.56,4.32,,4.56,6.0,6.96,24.47,5.76,14.39,3.36,4.08,7.2,40.55,,12.96,6.24,,4.56,26.65,21.344444,33.833333,3.3655,,21.981481,75.030866
US_IN_18133,2020-07-09,ChIJ05EYYTLnbIgRBdFbAFyOkUQ,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2,3,0,178,8,,,0,0,0,0,0,0,1,1,1,0,0,0,1,2,2,24,40,42,31,22,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,105,73,37363,19571,17792,3924,5067,5962,4333,4507,5205,4207,2588,1570,1458328,39.67,-86.84,1250,77.757143,5,,-33,7,5.45,5.93,,10.2,7.83,4.03,7.11,4.74,7.59,4.03,5.22,7.59,3.32,6.4,4.98,,3.79,,8.54,22.53,6.88,12.09,4.03,5.22,,39.13,4.98,12.8,6.4,3.32,4.03,26.3,20.261111,33.65,0.536222,,21.092593,72.916066
US_IN_18133,2020-07-10,ChIJ05EYYTLnbIgRBdFbAFyOkUQ,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2,2,0,180,8,,,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,24,40,42,32,22,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,106,74,37363,19571,17792,3924,5067,5962,4333,4507,5205,4207,2588,1570,1458328,39.67,-86.84,1250,77.757143,2,,-33,,6.27,3.62,4.1,13.99,9.65,4.34,4.82,,6.03,3.62,3.38,7.24,3.62,3.62,,,3.86,5.55,4.82,18.57,4.82,14.23,4.1,,8.2,27.49,4.58,11.82,5.31,3.62,,26.211111,20.85,32.544444,0.34925,,20.691358,71.388249
US_IN_18133,2020-07-11,ChIJ05EYYTLnbIgRBdFbAFyOkUQ,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2,1,0,178,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37363,19571,17792,3924,5067,5962,4333,4507,5205,4207,2588,1570,1458328,39.67,-86.84,1250,77.757143,13,,-7,,,5.91,3.44,9.35,7.88,,4.68,,5.17,3.69,4.43,6.89,,,3.94,,3.44,,3.94,20.67,4.43,9.35,,,,35.19,4.68,8.86,3.69,,4.68,24.483333,18.255556,31.75,1.9304,,18.179012,68.349389
US_IN_18133,2020-07-12,ChIJ05EYYTLnbIgRBdFbAFyOkUQ,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2,0,0,178,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37363,19571,17792,3924,5067,5962,4333,4507,5205,4207,2588,1570,1458328,39.67,-86.84,1250,77.757143,7,,-7,,6.68,5.44,3.96,9.89,6.43,4.95,,3.71,6.68,,5.69,9.89,4.7,6.68,,3.46,3.96,5.2,4.95,24.49,3.71,13.85,,4.21,,35.38,4.95,11.87,6.43,,4.21,21.816667,17.4,30.311111,18.4404,,18.351852,80.184688
US_IN_18133,2020-07-13,ChIJ05EYYTLnbIgRBdFbAFyOkUQ,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2,7,0,187,8,,,0,0,0,1,0,0,3,2,0,1,0,0,1,3,2,24,43,44,32,23,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,2,111,76,37363,19571,17792,3924,5067,5962,4333,4507,5205,4207,2588,1570,1458328,39.67,-86.84,1250,77.757143,10,-4,-27,6,3.94,6.72,4.63,12.28,8.11,3.71,6.26,7.42,8.57,3.24,5.79,10.43,3.94,4.63,7.18,4.87,,6.26,7.18,22.48,,8.81,5.33,6.26,3.94,42.64,4.4,10.89,5.79,,4.63,22.277778,15.566667,28.577778,9.3472,,16.320988,69.389201
US_IN_18133,2020-07-14,ChIJ05EYYTLnbIgRBdFbAFyOkUQ,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2,4,0,191,8,,,0,0,0,0,0,0,2,0,1,1,0,0,1,3,2,24,45,44,33,24,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,113,78,37363,19571,17792,3924,5067,5962,4333,4507,5205,4207,2588,1570,1458328,39.67,-86.84,1250,77.757143,11,,-28,6,,,,11.51,5.06,3.68,5.75,4.37,5.52,,3.45,10.36,6.67,,5.52,,,3.91,7.14,15.88,4.37,8.29,3.22,4.83,3.68,34.3,,8.75,5.75,5.06,,22.877778,15.388889,29.733333,0.0,,16.345679,67.056282
US_IN_18133,2020-07-15,ChIJ05EYYTLnbIgRBdFbAFyOkUQ,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2,2,0,193,8,,,0,0,0,0,0,1,0,0,0,1,0,0,1,3,2,25,45,44,33,25,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,113,80,37363,19571,17792,3924,5067,5962,4333,4507,5205,4207,2588,1570,1458328,39.67,-86.84,1250,77.757143,2,,-29,6,3.91,5.06,3.22,11.27,4.6,5.29,5.06,3.68,7.13,,4.37,7.36,,6.67,3.22,3.22,,3.91,5.98,20.02,4.37,10.81,5.29,3.91,4.6,35.66,4.6,11.73,6.21,4.6,4.83,24.355556,16.405556,31.15,0.0,,18.419753,69.719963
US_IN_18133,2020-07-16,ChIJ05EYYTLnbIgRBdFbAFyOkUQ,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2,2,0,195,8,,,0,0,0,0,1,0,0,1,0,0,0,0,1,3,3,25,45,45,33,25,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,114,81,37363,19571,17792,3924,5067,5962,4333,4507,5205,4207,2588,1570,1458328,39.67,-86.84,1250,77.757143,0,,-29,7,,7.67,5.12,14.19,6.74,3.72,4.19,,5.81,4.42,,8.6,,3.26,,3.49,4.65,,5.58,25.11,4.19,8.37,4.65,,,28.84,4.19,10.46,4.88,5.35,4.65,24.305556,18.0,30.677778,3.81,,20.709877,80.286393
US_IN_18133,2020-07-17,ChIJ05EYYTLnbIgRBdFbAFyOkUQ,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2,4,0,199,8,,,0,0,0,1,0,0,1,2,0,0,0,0,1,4,3,25,46,47,33,25,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,116,83,37363,19571,17792,3924,5067,5962,4333,4507,5205,4207,2588,1570,1458328,39.67,-86.84,1250,77.757143,1,,-30,6,3.87,8.47,4.36,10.4,6.78,3.87,6.05,3.87,5.08,3.39,4.36,9.68,3.63,,3.87,,5.32,,8.23,22.26,4.84,9.68,,4.11,6.78,34.84,4.84,7.5,9.2,5.32,6.05,24.227778,17.788889,31.188889,0.0508,,19.753086,75.796291
US_IN_18133,2020-07-18,ChIJ05EYYTLnbIgRBdFbAFyOkUQ,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2,1,0,200,8,,,0,0,0,0,0,0,0,0,1,0,0,0,1,4,3,25,46,47,34,25,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,117,83,37363,19571,17792,3924,5067,5962,4333,4507,5205,4207,2588,1570,1458328,39.67,-86.84,1250,77.757143,6,,-9,,,6.1,5.59,11.69,4.07,4.07,3.81,5.08,7.88,,4.58,7.63,5.85,,4.58,,,,5.85,16.02,5.85,15.76,,5.34,,31.78,,9.15,6.36,4.83,,26.527778,18.9,32.594444,0.0,,21.993827,76.32516
US_IN_18133,2020-07-19,ChIJ05EYYTLnbIgRBdFbAFyOkUQ,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2,1,0,195,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37363,19571,17792,3924,5067,5962,4333,4507,5205,4207,2588,1570,1458328,39.67,-86.84,1250,77.757143,2,,-14,,3.41,7.8,,11.95,8.53,5.85,,,10.73,,4.39,5.12,3.66,5.36,,3.41,,7.07,5.85,19.02,5.36,12.43,4.14,,,29.01,3.9,13.16,4.14,,3.41,27.272222,21.055556,32.222222,4.572,,23.154321,79.131317
US_IN_18133,2020-07-20,ChIJ05EYYTLnbIgRBdFbAFyOkUQ,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2,4,0,204,8,,,0,0,0,1,0,0,0,2,1,0,0,0,1,5,3,25,46,49,35,25,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,119,85,37363,19571,17792,3924,5067,5962,4333,4507,5205,4207,2588,1570,1458328,39.67,-86.84,1250,77.757143,5,-8,-26,7,4.21,6.31,,15.19,7.71,4.44,3.97,,5.61,4.44,3.97,5.38,3.97,5.61,,,3.27,3.97,9.58,21.27,4.91,10.98,3.27,5.84,4.21,34.59,,9.35,8.18,4.21,,24.266667,20.888889,31.183333,10.668,,20.604938,80.421474
US_IN_18133,2020-07-21,ChIJ05EYYTLnbIgRBdFbAFyOkUQ,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2,2,0,206,8,,,0,0,0,0,0,0,1,0,0,0,0,0,1,5,3,25,47,49,35,25,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,119,87,37363,19571,17792,3924,5067,5962,4333,4507,5205,4207,2588,1570,1458328,39.67,-86.84,1250,77.757143,-1,,-28,7,7.61,5.71,5.71,11.65,6.66,5.95,,4.52,9.27,,4.28,7.13,4.28,6.66,,,5.47,,5.71,21.88,4.28,13.55,,3.57,6.18,34.01,4.04,11.41,5.95,4.04,5.95,24.8,20.361111,30.555556,5.0292,,21.160494,81.199976
US_IN_18133,2020-07-22,ChIJ05EYYTLnbIgRBdFbAFyOkUQ,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2,3,0,209,8,,,0,0,0,0,0,1,0,0,0,2,0,0,1,5,3,26,47,49,35,27,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,121,88,37363,19571,17792,3924,5067,5962,4333,4507,5205,4207,2588,1570,1458328,39.67,-86.84,1250,77.757143,1,,-29,7,5.96,5.49,3.34,14.31,6.92,,,3.34,8.82,3.34,4.53,7.39,5.49,3.34,5.96,3.81,,4.05,4.77,24.56,5.49,11.21,,4.29,,36.72,5.01,10.49,5.96,3.58,3.34,22.983333,18.666667,30.188889,19.8882,,20.41358,86.162308
US_IN_18133,2020-07-23,ChIJ05EYYTLnbIgRBdFbAFyOkUQ,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2,1,0,203,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37363,19571,17792,3924,5067,5962,4333,4507,5205,4207,2588,1570,1458328,39.67,-86.84,1250,77.757143,6,,-27,6,,7.24,3.38,14.0,5.31,4.34,5.07,,8.45,4.58,6.52,7.96,3.62,4.34,4.83,3.38,4.34,4.83,8.69,26.79,4.58,11.1,5.79,3.62,6.52,39.34,,11.83,7.0,4.83,4.34,24.466667,19.427778,29.005556,4.1656,,20.024691,76.424253
US_IN_18133,2020-07-24,ChIJ05EYYTLnbIgRBdFbAFyOkUQ,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2,1,0,210,8,,,0,0,0,0,0,0,0,1,0,0,0,0,1,5,3,26,47,50,35,27,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,121,89,37363,19571,17792,3924,5067,5962,4333,4507,5205,4207,2588,1570,1458328,39.67,-86.84,1250,77.757143,0,,-29,5,5.08,6.29,,11.36,7.25,5.32,5.8,,8.46,6.53,3.87,8.7,,4.11,,,,4.11,7.49,22.96,3.87,12.33,4.11,3.63,4.83,29.98,4.83,6.77,8.22,4.59,,23.027778,16.3,29.633333,0.0508,,17.722222,72.895628
US_IN_18133,2020-07-25,ChIJ05EYYTLnbIgRBdFbAFyOkUQ,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2,1,0,211,8,,,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,26,47,50,35,27,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,121,90,37363,19571,17792,3924,5067,5962,4333,4507,5205,4207,2588,1570,1458328,39.67,-86.84,1250,77.757143,7,,-10,,,,3.59,12.82,5.13,5.13,4.87,,4.1,,3.59,12.82,6.67,4.87,,,,4.87,5.64,23.08,5.38,9.49,4.87,5.64,3.85,26.67,,6.41,3.59,4.62,,23.905556,16.994444,30.911111,0.0,,18.759259,73.095998
