location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_6,cumulative_confirmed_age_6,new_deceased_age_6,cumulative_deceased_age_6,new_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_6,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WA_53001,2020-08-04,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,7,0,407,4,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,60,-34,19.68,10.42,8.68,29.52,13.89,29.52,11.58,23.761111,13.738889,32.95,0.0,,7.561728,34.435978
US_WA_53001,2020-08-05,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,0,0,407,4,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,10,,61,-30,,,,16.29,,50.63,,24.538889,13.15,35.388889,0.0,,7.820988,33.690153
US_WA_53001,2020-08-06,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,0,0,407,4,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,13,,60,-32,14.94,10.76,,19.12,,44.82,,24.611111,14.605556,35.4,0.112889,,9.41358,37.432056
US_WA_53001,2020-08-07,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,10,0,417,4,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,20,,70,-28,,,12.42,18.62,,31.66,,17.844444,9.961111,28.55,0.5842,,5.253086,43.10362
US_WA_53001,2020-08-08,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,0,0,417,4,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,14,,,-8,,,,16.85,,32.4,,20.411111,11.716667,28.572222,0.0,,6.135802,38.232773
US_WA_53001,2020-08-09,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,17,1,434,5,,,2,21,,4,0,2,0-11,12-19,20-34,35-49,50-64,65-79,80-,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,33,,107,-9,,11.13,18.34,24.23,13.75,33.4,11.13,20.7,11.6,29.183333,0.0,,5.395062,35.931625
US_WA_53001,2020-08-10,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,18,0,452,5,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,-29,18.72,11.7,,30.43,,27.5,,21.983333,11.211111,33.194444,0.0,,5.623457,33.588599
US_WA_53001,2020-08-11,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,0,0,452,5,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,74,-31,,10.06,,24.25,,29.58,,24.211111,11.711111,33.261111,0.0,,4.611111,27.648236
US_WA_53001,2020-08-12,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,0,0,452,5,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,57,-26,11.28,,11.87,19.0,11.87,26.71,,21.111111,14.65,31.861111,0.0,,2.308642,28.377712
US_WA_53001,2020-08-13,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,8,0,460,5,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,13,,74,-31,10.65,,10.65,17.16,,25.45,,17.233333,8.666667,25.761111,0.0,,3.635802,39.479945
US_WA_53001,2020-08-14,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,0,0,460,5,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,23,,71,-31,13.55,,,20.32,10.47,30.8,,18.866667,7.838889,29.972222,0.0,,2.018519,31.602894
US_WA_53001,2020-08-15,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,19,0,479,5,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,21,,,-6,12.52,11.82,,15.3,13.9,28.51,11.12,22.711111,8.472222,34.922222,0.0,,4.611111,30.119409
US_WA_53001,2020-08-16,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,25,1,504,6,,,0,21,,4,1,3,0-11,12-19,20-34,35-49,50-64,65-79,80-,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,27,,110,-10,14.14,,,20.56,13.49,37.91,,26.344444,12.911111,39.481481,0.0,,6.925926,28.568192
US_WA_53001,2020-08-17,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,0,0,504,6,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,16.07,8.61,8.61,23.54,10.91,32.72,9.19,30.255556,17.877778,39.416667,0.0,,9.987654,28.106
US_WA_53001,2020-08-18,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,5,0,509,6,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,9.99,14.7,9.41,19.4,,41.15,9.99,30.483333,20.266667,39.08642,1.7272,,11.092593,29.866907
US_WA_53001,2020-08-19,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,-4,0,505,6,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,9.88,,11.63,26.74,,37.21,,27.85,18.527778,38.098765,0.0254,,8.030864,28.282546
US_WA_53001,2020-08-20,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,16,0,521,6,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,11.21,9.44,,18.29,15.93,33.03,10.62,24.755556,17.233333,33.966667,0.1778,,6.54321,30.243957
US_WA_53001,2020-08-21,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,3,0,524,6,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,18.03,,9.01,22.83,,42.66,,24.45,16.561111,32.55,0.0254,,9.222222,36.891805
US_WA_53001,2020-08-22,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,12,0,536,6,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,10.44,,,15.31,,36.88,,22.516667,13.577778,32.2,0.0,,8.820988,41.22101
US_WA_53001,2020-08-23,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,13,0,549,6,,,1,22,1,5,1,4,0-11,12-19,20-34,35-49,50-64,65-79,80-,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,,,,20.28,,37.19,,20.038889,9.716667,31.6,0.0,,5.58642,37.858789
US_WA_53001,2020-08-24,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,3,0,552,6,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,,9.77,,17.82,10.92,41.38,,21.85,10.105556,31.927778,0.0,,6.234568,35.381256
US_WA_53001,2020-08-25,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,16,0,568,6,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,13.15,,18.53,17.34,19.73,44.24,8.97,22.283333,12.255556,31.027778,0.0,,7.166667,36.820351
US_WA_53001,2020-08-26,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,8,0,576,6,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,11.81,12.38,11.25,22.5,10.69,36.56,,21.161111,10.866667,30.183333,0.0,,5.987654,36.354317
US_WA_53001,2020-08-27,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,20,1,596,7,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,11.15,8.5,,18.06,,38.77,7.97,20.694444,9.483333,30.261111,0.0,,4.351852,33.097528
US_WA_53001,2020-08-28,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,23,0,619,7,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,8.9,,,15.19,,26.7,,20.466667,9.127778,31.294444,0.0,,3.635802,32.131491
US_WA_53001,2020-08-29,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,1,0,620,7,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,11.88,,,17.47,,34.93,,21.15,9.461111,31.361111,0.0,,3.271605,30.187415
US_WA_53001,2020-08-30,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,5,0,625,7,,,2,24,,5,0,4,0-11,12-19,20-34,35-49,50-64,65-79,80-,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,9.49,,,17.08,,31.0,,19.333333,9.072222,29.983333,0.0,,-0.487654,26.055727
US_WA_53001,2020-08-31,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,9,0,634,7,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,12.38,11.34,8.77,22.69,,35.06,,20.133333,11.866667,26.011111,0.028222,,3.253086,32.490106
US_WA_53001,2020-09-01,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,1,0,635,7,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,10.91,,8.32,19.75,,36.9,,20.627778,12.333333,31.327778,0.0,,7.302469,40.934225
US_WA_53001,2020-09-02,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,6,1,641,8,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,,,8.49,19.97,,32.46,7.49,24.283333,12.061111,33.922222,0.0,,8.95679,36.779659
US_WA_53001,2020-09-03,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,23,0,664,8,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,,10.08,,18.14,8.57,37.29,,23.533333,11.966667,33.394444,0.0,,6.419753,32.64463
US_WA_53001,2020-09-04,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,7,0,671,8,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,9.25,,10.33,15.23,,26.65,,23.261111,11.594444,35.844444,0.0,,6.561728,33.709434
US_WA_53001,2020-09-05,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,0,0,671,8,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,,12.45,,19.37,,33.89,,24.605556,13.455556,35.844444,0.0,,7.12963,31.629993
US_WA_53001,2020-09-06,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,33,0,704,8,,,2,26,0,5,1,5,0-11,12-19,20-34,35-49,50-64,65-79,80-,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,,,,13.28,,34.51,,22.855556,12.088889,33.872222,0.0,,5.12963,31.039947
US_WA_53001,2020-09-07,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,0,0,704,8,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,,,,16.16,,30.35,,22.827778,16.188889,33.411111,0.0,,4.296296,29.215653
US_WA_53001,2020-09-08,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,5,0,709,8,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,9.02,7.52,8.52,18.55,8.52,27.07,,14.522222,5.177778,24.633333,0.0,,-4.277778,26.487041
US_WA_53001,2020-09-09,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,15,1,724,9,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,11.68,12.69,,12.18,,29.44,,16.055556,4.983333,28.533333,0.0,,-1.012346,30.653886
US_WA_53001,2020-09-10,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,5,0,729,9,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,13.29,,8.69,18.91,,32.71,,19.238889,6.972222,30.855556,0.0,,3.388889,34.446609
US_WA_53001,2020-09-11,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,2,0,731,9,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,17,,67,-35,8.82,8.3,8.82,20.24,,31.14,,19.616667,8.666667,30.966667,0.0,,3.462963,34.155506
US_WA_53001,2020-09-12,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,4,0,735,9,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,71,-19,12.11,9.08,,14.53,9.08,26.04,11.5,19.288889,10.383333,30.394444,0.0,,3.265432,33.955149
US_WA_53001,2020-09-13,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,11,0,746,9,,,2,28,1,6,1,6,0-11,12-19,20-34,35-49,50-64,65-79,80-,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,68,-13,9.38,,,12.31,,24.62,,15.755556,9.066667,25.983333,0.0,,4.802469,47.655444
US_WA_53001,2020-09-14,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,17,0,763,9,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,54,-32,9.95,,8.46,21.89,9.45,30.34,,16.244444,9.877778,23.855556,0.0,,6.925926,54.169851
US_WA_53001,2020-09-15,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,5,0,768,9,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,35,-32,,,7.84,12.73,9.8,31.35,,16.355556,9.505556,26.538889,0.0,,7.339506,54.955313
US_WA_53001,2020-09-16,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,1,0,769,9,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,42,-32,,,9.38,18.26,,31.09,,17.577778,9.022222,26.994444,0.0,,7.851852,52.651737
US_WA_53001,2020-09-17,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,11,0,780,9,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,3,,36,-31,11.09,,8.57,26.2,,36.28,,16.761111,8.766667,26.694444,0.0,,8.660494,57.882253
US_WA_53001,2020-09-18,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,5,0,785,9,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,15,,47,-29,10.18,,11.79,15.0,,33.22,,16.155556,9.061111,25.672222,0.0,,9.166667,62.003609
US_WA_53001,2020-09-19,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,14,0,799,9,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,18,,88,-10,9.93,,,27.13,,37.72,,17.488889,10.35,25.15,0.1778,,10.166667,61.440729
US_WA_53001,2020-09-20,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,9,0,808,9,,,0,28,,6,0,6,0-11,12-19,20-34,35-49,50-64,65-79,80-,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,27,,96,-4,,,,17.52,,37.54,,17.294444,10.433333,24.394444,1.4986,,8.91358,57.13852
US_WA_53001,2020-09-21,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,0,0,808,9,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,57,-28,8.76,9.79,,20.09,9.79,32.45,,15.861111,7.311111,25.372222,0.0,,7.481481,55.660411
US_WA_53001,2020-09-22,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,6,0,814,9,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,47,-28,9.7,10.72,11.74,26.04,,40.34,,17.816667,8.677778,25.733333,0.0,,7.388889,49.190947
US_WA_53001,2020-09-23,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,4,1,818,10,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,40,-27,8.61,12.66,10.64,22.29,8.61,34.95,,18.583333,11.422222,25.55,0.0,,7.530864,47.622807
US_WA_53001,2020-09-24,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,13,0,831,10,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,4,,38,-29,7.93,,,22.29,,35.67,,17.294444,12.077778,24.4,3.4544,,8.925926,57.650127
US_WA_53001,2020-09-25,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,4,0,835,10,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,19,,55,-29,,10.29,,15.94,,38.06,,13.561111,7.833333,21.188889,0.381,,7.240741,64.578672
US_WA_53001,2020-09-26,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,7,0,842,10,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,14,,76,-7,10.13,,,16.21,,37.14,,13.283333,4.838889,20.183333,1.8288,,5.240741,57.267173
US_WA_53001,2020-09-27,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,4,0,846,10,,,0,28,,6,0,6,0-11,12-19,20-34,35-49,50-64,65-79,80-,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,27,,84,-8,,,,20.25,,37.43,,12.844444,4.277778,20.511111,0.2286,,4.851852,56.871514
US_WA_53001,2020-09-28,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,12,0,858,10,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,47,-27,8.22,13.88,10.28,23.64,,44.71,,12.672222,3.583333,23.872222,0.0,,3.895062,53.391458
US_WA_53001,2020-09-29,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,6,0,864,10,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,45,-28,7.95,7.46,7.46,15.91,,35.79,,15.088889,4.516667,27.172222,0.0,,5.475309,51.326551
US_WA_53001,2020-09-30,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,2,0,866,10,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,10,,39,-27,,,8.54,11.56,,33.67,,16.6,6.177778,27.872222,0.0,,7.203704,52.593741
US_WA_53001,2020-10-01,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,4,0,870,10,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,8,,39,-30,10.15,,7.61,16.75,,33.5,,16.211111,7.666667,27.75,0.0,,7.925926,56.532028
US_WA_53001,2020-10-02,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,5,0,875,10,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,14,,56,-28,,,8.97,16.36,,29.55,,17.45,8.45,26.961111,0.0,,9.135802,57.403122
US_WA_53001,2020-10-03,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,0,0,875,10,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,17,,71,-6,,,10.72,12.06,,34.16,,16.811111,8.516667,27.205556,0.0,,8.728395,57.661872
