location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TN_47123,2022-03-30,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,8,0,14490,235,3,20102,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,14,18,,-17,4,5.37,7.95,5.57,15.31,7.95,5.37,4.77,2.78,8.75,3.58,3.38,3.98,5.17,11.93,4.57,3.98,,,7.95,4.57,9.54,18.69,7.36,11.53,4.37,4.37,4.37,36.39,5.57,7.56,7.56,5.96,7.56,17.2,9.905556,25.894444,0.0,,4.238889,43.225078
US_TN_47123,2022-03-31,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,14490,235,2,20104,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,14,26,,-19,5,6.34,8.72,3.17,12.48,6.14,6.14,6.14,4.76,7.53,5.55,4.36,,5.55,12.48,7.73,5.75,2.97,7.93,5.75,,7.73,20.21,4.36,6.54,6.74,3.77,4.95,39.04,7.73,8.12,7.33,6.54,4.36,18.933333,12.055556,24.855556,7.01675,,9.644444,55.517463
US_TN_47123,2022-04-01,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,14490,235,4,20108,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,12,22,,-16,4,6.23,10.05,3.82,14.27,8.64,5.83,4.22,4.62,7.03,3.21,4.82,,4.82,11.86,5.02,5.63,,5.63,6.63,,12.06,20.9,6.63,7.03,5.83,3.42,5.02,40.79,5.83,8.04,6.03,5.63,4.82,10.159722,5.673611,16.381944,0.616857,,1.020833,53.620673
US_TN_47123,2022-04-02,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,14490,235,0,20108,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,13,33,,-4,-1,6.47,8.34,6.67,15.02,4.59,5.21,5.63,2.92,7.93,4.59,2.92,,5.63,10.43,7.09,3.13,,3.13,7.09,4.38,7.93,21.07,5.63,11.06,,6.26,6.88,41.72,3.34,7.72,6.47,5.63,5.63,8.694444,0.402778,17.527778,0.0,,-0.791667,51.485775
US_TN_47123,2022-04-03,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,14490,235,0,20108,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,19,29,,-24,2,5.44,6.9,,14.64,5.02,6.06,5.23,5.02,7.53,3.35,,4.18,,10.04,5.02,5.23,3.56,4.39,7.53,3.56,8.15,21.54,6.06,12.34,,,5.44,43.28,4.18,10.66,6.06,,6.69,11.541667,2.590278,18.0,0.0,,-0.576389,43.311947
US_TN_47123,2022-04-04,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,14490,235,0,20108,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,25,26,,0,3,5.16,6.41,4.09,13.52,9.43,6.23,5.52,4.98,3.38,3.56,2.49,,,11.92,5.87,5.69,3.38,5.34,3.56,2.67,8.54,19.75,10.32,9.43,4.98,4.09,5.87,34.87,4.98,8.19,5.52,5.52,5.87,11.034722,1.319444,22.166667,0.0,,-1.3125,42.358948
US_TN_47123,2022-04-05,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,14490,235,24,20132,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,9,22,,-7,5,5.6,4.38,4.38,13.83,11.03,6.3,6.3,5.43,6.48,3.5,3.5,,5.25,11.9,2.8,5.6,,5.78,3.33,5.6,11.73,23.45,7.35,7.53,3.15,4.73,5.43,44.45,6.48,8.75,5.78,6.48,4.9,12.296296,5.308642,20.179012,8.236857,,6.41358,67.753647
US_TN_47123,2022-04-06,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,19,1,14509,236,5,20137,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,9,21,,-8,3,5.42,6.46,3.49,13.1,7.34,8.56,4.54,4.19,7.16,4.02,4.72,3.84,2.79,12.4,3.32,6.29,4.37,5.24,4.37,4.37,9.08,22.71,6.64,10.3,3.32,6.81,8.56,37.2,4.19,8.73,5.94,6.11,5.24,16.777778,8.450617,25.808642,4.064,,13.067901,78.930874
US_TN_47123,2022-04-07,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,14509,236,5,20142,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,15,22,,-9,2,7.62,5.14,4.25,12.94,7.8,6.21,4.61,4.08,6.21,3.55,3.72,3.72,4.96,12.23,4.25,6.03,3.01,2.66,6.74,3.37,10.64,18.61,6.91,10.99,4.79,3.37,6.38,36.52,,6.91,4.96,6.91,5.85,14.660494,10.037037,21.345679,11.575143,,5.641975,55.588362
US_TN_47123,2022-04-08,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,14509,236,3,20145,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,8,14,,-6,5,4.7,5.39,,13.22,6.79,5.22,5.05,5.39,6.09,4.0,3.65,3.65,4.0,10.44,3.83,4.87,5.05,2.78,4.87,2.96,11.31,18.27,3.13,7.48,2.78,4.18,9.92,42.98,4.18,7.31,4.35,4.87,,7.648148,2.635802,15.450617,0.036286,,-0.462963,56.738381
US_TN_47123,2022-04-09,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,14509,236,4,20149,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,8,25,,-8,2,5.93,5.53,,12.69,6.96,4.71,3.27,3.27,8.8,3.68,5.12,3.68,4.71,12.07,5.53,3.68,3.27,5.32,8.39,5.32,9.82,21.69,7.57,8.6,4.5,6.55,6.14,40.32,4.09,6.96,5.12,6.14,4.3,4.888889,2.302469,10.685185,0.399143,,-1.339506,64.749758
US_TN_47123,2022-04-10,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,14509,236,0,20149,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,22,32,,-20,2,4.41,4.41,,14.7,6.93,7.56,7.98,3.99,10.71,4.83,4.83,4.2,,8.4,5.46,4.83,,4.2,5.25,5.46,9.24,22.05,6.93,10.08,2.94,4.62,4.83,43.47,4.2,10.92,4.2,4.83,6.3,7.625,-1.986111,21.263889,0.4445,,-1.75,51.513756
US_TN_47123,2022-04-11,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,14509,236,0,20149,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,21,26,,3,3,6.21,4.61,2.84,14.91,6.92,6.74,4.97,5.68,9.58,3.55,3.55,,3.73,11.89,5.86,5.68,3.02,3.9,,4.08,10.29,22.71,5.32,5.32,4.08,7.45,7.63,30.7,4.44,6.92,5.68,7.1,4.08,13.598765,4.987654,19.91358,0.0,,5.993827,60.203358
US_TN_47123,2022-04-12,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,14509,236,8,20157,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,9,23,,-6,5,5.89,3.29,3.98,13.33,6.41,5.71,6.75,2.42,4.67,3.46,4.67,3.98,5.89,7.62,4.16,5.37,3.12,4.33,3.64,3.98,9.87,21.12,6.75,7.96,4.67,5.02,6.06,41.73,4.33,8.14,3.64,5.71,5.19,16.265432,9.018519,23.691358,7.220857,,12.117284,77.404757
US_TN_47123,2022-04-13,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,46,5,14555,241,9,20166,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,19,30,,-8,2,4.77,4.58,3.12,13.39,8.62,7.7,5.32,3.48,5.69,,4.04,,5.13,10.45,5.13,5.13,3.48,4.4,,6.24,9.72,19.99,8.44,2.94,3.85,5.87,6.6,39.43,2.75,6.24,7.15,4.58,3.85,20.259259,14.17284,26.45679,4.66725,,12.611111,61.789006
US_TN_47123,2022-04-14,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,14555,241,6,20172,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,24,35,,-14,4,4.94,7.94,2.82,10.94,6.53,4.76,3.53,2.47,6.7,3.7,4.23,,4.41,13.4,5.12,5.12,3.17,5.29,4.94,4.06,9.52,19.22,5.12,6.53,2.82,3.88,5.82,41.62,4.41,6.53,7.23,5.64,2.47,17.111111,12.345679,24.080247,10.087429,,9.932099,62.761957
US_TN_47123,2022-04-15,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,14555,241,7,20179,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,12,23,,-43,9,4.17,5.63,3.76,14.19,5.43,5.22,5.63,4.8,5.84,5.43,,4.17,5.43,9.81,,3.55,,4.59,5.63,3.55,11.06,22.75,4.59,12.52,4.38,3.76,5.84,40.28,5.84,8.14,7.93,4.59,5.84,13.709877,4.055556,23.253086,2.737556,,0.154321,39.959784
US_TN_47123,2022-04-16,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,14555,241,2,20181,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,12,45,,-17,3,3.44,5.27,,16.82,5.67,4.66,7.5,3.44,8.11,5.07,3.65,4.05,4.46,7.9,5.07,,5.07,4.86,5.27,4.05,9.93,19.25,5.07,8.91,,,5.07,38.09,4.46,8.71,5.47,4.86,3.65,16.12963,10.333333,21.506173,12.845143,,9.722222,65.946396
US_TN_47123,2022-04-17,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,14555,241,0,20181,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,-13,11,,-38,3,7.29,5.36,4.71,14.57,7.93,4.71,3.21,3.86,8.14,3.0,3.64,,3.64,6.43,3.43,3.64,,4.07,6.21,4.29,6.64,19.07,6.86,10.93,4.93,3.21,7.07,42.22,4.29,10.5,5.36,6.43,3.21,14.756944,9.229167,21.097222,2.032,,8.756944,68.01485
US_TN_47123,2022-04-18,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,14555,241,1,20182,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,11,19,,-1,5,4.81,5.15,2.4,13.73,8.76,7.73,6.18,5.84,10.99,4.81,6.18,3.09,4.81,13.39,3.95,6.01,2.4,3.95,4.98,4.12,11.33,22.49,5.67,8.07,4.81,3.6,9.44,39.83,6.52,8.24,5.15,5.15,5.84,13.228395,9.160494,18.012346,5.588,,9.320988,77.437015
US_TN_47123,2022-04-19,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,14555,241,29,20211,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,12,23,,-7,2,5.32,5.69,,15.42,4.04,3.85,7.16,4.04,7.16,3.49,3.67,3.85,5.88,12.48,5.32,6.43,6.98,4.59,2.94,3.31,11.2,28.46,7.16,6.98,5.88,4.22,8.08,38.19,4.77,7.71,6.24,9.0,4.59,8.524691,3.432099,15.364198,0.733778,,-2.259259,46.87255
US_TN_47123,2022-04-20,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,36,2,14591,243,0,20211,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,18,21,,-6,2,5.58,3.91,3.35,16.94,8.93,6.33,6.33,4.09,8.75,,6.33,2.98,5.4,10.61,3.35,4.47,,3.72,3.16,3.35,11.91,22.33,6.7,4.65,4.28,5.21,7.07,41.13,6.14,9.12,6.51,5.58,5.03,10.845679,1.530864,21.358025,0.0,,-0.17284,46.69156
US_TN_47123,2022-04-21,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,14591,243,5,20216,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,20,25,,-7,2,5.69,7.4,4.93,15.56,8.16,6.83,6.64,3.04,8.92,3.98,4.55,,4.17,11.0,3.79,4.93,,5.69,4.74,5.31,12.14,22.2,6.26,11.19,4.17,4.74,9.68,46.86,6.07,9.11,6.83,6.07,7.59,17.263889,12.777778,23.638889,0.0,,7.861111,54.320199
US_TN_47123,2022-04-22,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,14591,243,1,20217,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,13,16,,-6,2,4.16,4.72,3.02,16.81,8.31,8.5,5.67,4.53,5.86,3.59,4.16,3.02,4.16,8.88,4.53,4.72,2.64,4.34,5.48,,8.88,20.4,5.48,8.5,4.34,4.16,7.55,39.66,4.16,8.5,6.42,4.34,4.72,18.277778,10.08642,27.450617,0.028222,,11.382716,64.429117
US_TN_47123,2022-04-23,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,14591,243,7,20224,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,21,31,,-4,-2,4.33,5.85,,13.87,6.5,6.72,5.42,5.85,8.45,6.72,4.33,,5.85,9.1,5.63,4.12,3.25,5.63,,4.12,8.24,21.89,7.59,11.27,4.99,4.99,3.03,44.22,4.33,10.62,7.59,3.69,4.33,20.722222,12.030864,27.722222,0.0,,11.962963,57.638479
US_TN_47123,2022-04-24,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,14591,243,0,20224,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,24,31,,-20,1,5.12,5.33,4.27,18.35,6.83,4.27,4.7,4.7,8.32,4.91,3.41,,2.99,10.03,,4.7,4.7,4.27,5.33,3.41,8.96,22.83,3.84,10.88,3.84,,5.33,38.2,5.12,12.8,8.32,4.7,5.76,20.5,12.479167,27.368056,0.0,,11.472222,56.27471
US_TN_47123,2022-04-25,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,14591,243,0,20224,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,25,24,,-1,3,5.83,7.83,3.46,23.32,7.83,6.74,7.11,6.01,9.65,4.55,7.11,,4.74,10.57,4.37,8.38,3.64,4.92,5.65,4.92,11.66,27.14,5.83,14.76,4.74,4.74,7.11,42.63,5.28,12.39,8.2,5.1,5.28,20.759259,13.253086,28.092593,0.0,,12.5,59.49888
US_TN_47123,2022-04-26,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,14591,243,7,20231,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,9,24,,-6,4,3.67,5.95,3.85,13.65,7.88,7.17,3.5,3.67,6.12,4.03,3.67,3.33,5.95,8.05,5.25,5.25,2.8,4.38,4.55,,12.07,18.9,4.55,9.8,4.03,5.42,7.0,41.3,4.55,11.9,5.95,4.38,4.9,16.283951,11.518519,25.253086,11.647714,,11.814815,75.144694
US_TN_47123,2022-04-27,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,79,1,14670,244,2,20233,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,17,26,,-9,2,5.39,6.5,2.79,14.12,4.46,6.13,2.6,3.34,7.25,5.76,5.02,3.9,3.16,9.48,3.72,4.64,5.02,4.64,4.09,4.46,10.59,23.23,4.83,8.18,,2.6,6.5,41.99,3.34,9.85,6.5,4.64,4.64,12.851852,4.265432,21.475309,3.386667,,1.938272,47.623917
US_TN_47123,2022-04-28,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,14670,244,0,20233,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,22,28,,-7,2,5.67,4.94,,19.19,8.59,5.85,4.39,4.57,9.32,4.39,5.85,,4.57,10.24,3.66,5.85,3.84,4.94,4.75,2.74,9.51,23.03,4.94,9.32,7.13,3.47,6.58,41.68,,12.43,5.85,7.5,5.48,13.901235,4.722222,23.487654,0.0,,3.888889,51.494554
US_TN_47123,2022-04-29,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,14670,244,9,20242,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,17,22,,-5,2,4.95,6.78,6.05,18.15,7.88,3.48,5.5,5.13,7.33,,4.95,4.4,3.85,8.43,4.22,4.4,2.75,6.23,5.87,3.48,9.72,22.0,4.58,9.9,2.75,2.75,5.32,37.22,4.22,8.07,5.87,4.22,,17.0,8.635802,24.425926,0.0,,7.67284,54.480575
US_TN_47123,2022-04-30,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,14670,244,3,20245,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,23,38,,-10,-2,3.18,6.99,5.08,19.27,6.56,3.81,5.93,3.81,10.59,2.96,5.08,3.39,6.56,9.11,3.39,4.02,4.66,,3.81,6.14,6.99,22.66,3.39,14.61,3.81,3.6,6.56,37.69,4.24,14.61,6.56,4.87,4.24,18.5625,9.854167,25.881944,0.0,,11.076389,61.751502
US_TN_47123,2022-05-01,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,14670,244,0,20245,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,17,32,,-21,3,3.8,6.0,5.4,18.19,9.99,5.4,6.79,4.4,8.19,3.2,3.8,3.6,5.0,11.99,5.6,4.8,2.8,4.6,2.8,3.2,8.39,22.78,4.6,12.39,3.0,3.0,6.0,39.97,3.4,8.19,8.39,7.39,4.6,21.62963,15.95679,25.91358,0.689429,,14.901235,65.616889
US_TN_47123,2022-05-02,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,14670,244,0,20245,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,25,31,,0,3,5.09,5.45,5.62,15.46,9.13,6.32,5.09,3.69,7.38,3.16,5.27,4.04,6.5,9.49,5.62,5.09,4.39,5.09,5.45,4.57,11.59,24.24,7.55,10.01,4.39,3.51,3.51,41.99,5.09,8.96,5.97,5.09,5.09,20.17284,12.660494,28.259259,2.2225,,12.895062,63.048581
US_TN_47123,2022-05-03,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,14670,244,4,20249,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,30,42,,-12,3,4.23,7.3,4.04,20.37,9.61,8.07,8.26,3.84,6.34,4.23,4.61,5.57,3.27,13.26,4.61,4.42,3.07,4.23,3.84,3.65,10.76,26.13,7.11,11.34,5.0,3.84,6.34,52.84,4.42,12.68,8.45,6.53,3.84,21.740741,14.080247,28.512346,0.0,,14.314815,62.899761
US_TN_47123,2022-05-04,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,6,0,14676,244,5,20254,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,26,30,,-6,2,3.73,7.46,3.37,19.18,6.93,5.15,6.22,6.57,7.81,3.37,5.86,2.66,4.62,9.59,3.73,8.7,3.02,3.37,3.73,4.62,9.06,26.11,5.86,9.06,3.73,5.33,6.22,36.94,6.75,9.59,6.04,5.5,5.5,22.203704,16.45679,27.617284,1.778,,15.790123,67.3572
US_TN_47123,2022-05-05,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,14676,244,0,20254,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,23,35,,-7,0,7.24,4.71,4.16,18.28,7.96,5.79,4.52,3.98,6.15,3.26,3.44,4.89,3.62,11.22,5.79,5.07,4.16,2.53,3.44,3.26,7.6,25.15,5.07,12.85,4.34,5.25,5.61,43.25,5.79,12.85,5.07,5.07,4.34,19.611111,11.777778,28.520833,0.072571,,13.152778,66.396058
US_TN_47123,2022-05-06,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,14676,244,7,20261,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,8,19,,-10,6,3.93,4.82,,13.21,7.5,6.43,6.25,4.29,6.61,2.5,,3.57,,10.0,4.11,3.93,3.75,4.82,4.11,2.68,11.96,21.43,7.14,11.07,3.75,,5.36,41.07,5.18,10.18,6.96,6.07,5.36,20.549383,14.709877,26.259259,9.470571,,17.055556,80.672537
US_TN_47123,2022-05-07,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,14676,244,1,20262,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,28,37,,-9,-1,4.18,7.1,3.34,15.03,8.14,7.31,5.01,4.8,6.26,3.34,3.13,2.92,3.34,11.06,3.97,,,,4.18,,10.65,28.81,4.59,8.98,5.22,4.18,3.76,38.83,4.38,11.48,4.18,4.38,6.47,14.798611,12.645833,20.680556,11.472333,,11.763889,82.296595
US_TN_47123,2022-05-08,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,14676,244,0,20262,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,27,37,,-20,0,4.57,9.58,3.05,12.62,7.4,4.79,6.31,,6.31,3.48,8.71,6.09,4.35,13.71,4.57,4.35,3.7,3.48,,3.7,6.97,22.42,3.27,9.14,3.92,,4.79,34.39,4.14,11.75,6.75,5.22,6.75,14.972222,10.666667,21.347222,0.544286,,10.347222,74.045564
