location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IA_19015,2021-06-28,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2686,34,64,13371,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,57,,-32,1,7.12,6.84,13.41,5.2,,5.2,,,11.22,5.2,,4.65,8.49,21.63,6.02,11.22,6.02,37.51,6.3,7.39,23.155556,18.033333,28.627778,0.0254,,19.419753,79.605284
US_IA_19015,2021-06-29,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2686,34,12,13383,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,43,,-33,4,,6.77,12.46,8.13,5.69,8.67,6.5,,9.21,4.06,,4.88,6.5,22.75,7.31,6.5,6.23,38.46,9.48,8.4,23.555556,19.783333,28.327778,1.0795,,20.734568,83.956795
US_IA_19015,2021-06-30,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2686,34,14,13397,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,63,,-30,2,,8.35,9.7,7.0,,5.93,4.58,4.58,9.16,5.66,,,5.93,22.36,4.58,10.24,,30.71,5.39,4.31,23.822222,18.255556,29.361111,1.5748,,19.419753,76.459504
US_IA_19015,2021-07-01,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2686,34,15,13412,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,54,,-32,3,4.82,7.08,13.32,7.65,6.52,5.38,7.08,5.95,6.8,,,,5.95,15.59,,8.22,,38.26,7.37,4.82,23.805556,17.111111,30.155556,0.0,,17.17284,66.89533
US_IA_19015,2021-07-02,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2686,34,3,13415,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,,,-36,1,,8.58,8.88,6.51,,,7.4,,4.44,5.03,,,7.7,22.79,6.81,8.88,8.88,30.48,6.21,6.51,24.383333,17.955556,29.988889,0.0,,17.87037,67.288893
US_IA_19015,2021-07-03,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2686,34,37,13452,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,41,,-14,,,5.57,16.06,6.88,,5.57,7.21,,,6.55,,,,23.27,,8.19,,30.15,10.81,4.92,23.35,15.927778,30.438889,0.0508,,17.611111,70.334677
US_IA_19015,2021-07-04,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2686,34,20,13472,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,,,-20,,,4.58,14.4,5.89,,8.84,7.86,,6.22,,,,,20.95,,12.11,4.58,35.35,11.13,6.87,25.3,18.555556,31.516667,0.0,,19.58642,70.623089
US_IA_19015,2021-07-05,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2686,34,0,13472,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,51,,-71,13,6.5,5.08,12.71,5.65,5.65,6.21,,,7.06,4.8,,,3.96,19.77,5.37,11.58,,46.32,7.34,5.08,26.405556,20.316667,32.772222,0.0,,20.345679,69.408803
US_IA_19015,2021-07-06,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2686,34,29,13501,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,51,,-31,6,,10.37,13.56,6.12,4.52,5.58,4.79,,9.84,,,,6.65,19.14,5.32,14.09,4.79,37.49,7.44,3.99,26.588889,20.855556,32.105556,0.254,,20.185185,67.898127
US_IA_19015,2021-07-07,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,2,0,2688,34,9,13510,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,53,,-33,4,,7.07,13.35,4.19,6.02,4.45,7.33,4.19,8.9,4.97,,,4.19,21.2,4.71,10.99,3.93,37.95,9.42,5.76,22.577778,18.622222,29.455556,1.735667,,19.203704,81.947249
US_IA_19015,2021-07-08,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2688,34,17,13527,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,48,,-32,4,3.88,3.88,10.54,5.27,3.88,,6.93,5.27,9.15,,,3.88,8.32,18.3,4.99,8.6,4.44,37.99,7.21,7.21,18.294444,13.5,24.15,1.17475,,15.117284,82.734969
US_IA_19015,2021-07-09,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2688,34,23,13550,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,,,-31,5,3.8,7.88,10.86,4.07,6.79,4.34,7.33,4.34,7.6,,,,7.6,11.4,5.16,5.7,7.88,31.5,4.62,6.52,20.705556,15.455556,26.011111,4.699,,18.592593,88.00085
US_IA_19015,2021-07-10,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2688,34,18,13568,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,39,,-8,,,7.37,8.5,,6.52,,6.52,4.25,5.67,,4.82,,4.82,23.8,,7.93,,28.9,10.48,5.1,20.422222,17.944444,24.055556,16.467667,,18.666667,90.338941
US_IA_19015,2021-07-11,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2688,34,26,13594,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,,,-12,,8.31,6.88,11.18,6.02,4.87,,7.17,4.87,8.89,4.59,,4.59,5.45,23.51,6.31,8.03,10.04,38.42,10.9,7.17,20.016667,15.811111,25.972222,8.128,,15.981481,77.445464
US_IA_19015,2021-07-12,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2688,34,0,13594,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,56,,-33,4,6.29,5.74,11.49,6.84,7.38,7.66,7.93,,6.56,,4.1,,5.47,22.7,6.29,7.38,5.74,36.92,8.48,7.11,19.8,13.166667,25.255556,0.0762,,15.32716,75.485777
US_IA_19015,2021-07-13,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2688,34,4,13598,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,54,,-33,5,6.28,7.92,13.92,7.1,6.28,6.82,7.64,4.37,7.92,6.0,,4.37,6.82,24.29,7.1,16.65,3.82,35.76,7.37,7.64,21.788889,14.872222,27.933333,0.127,,17.981481,79.51452
US_IA_19015,2021-07-14,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,4,0,2692,34,8,13606,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,49,,-31,4,8.21,8.75,15.32,8.75,7.38,5.47,7.38,3.83,8.21,5.2,,4.38,7.38,20.79,4.65,5.74,4.65,36.65,6.29,5.74,23.444444,18.966667,29.522222,3.27025,,21.074074,87.465308
US_IA_19015,2021-07-15,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2692,34,10,13616,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,77,,-31,4,,8.79,10.99,5.5,5.5,5.77,10.17,3.85,10.17,4.4,,,6.87,22.53,4.12,9.62,4.4,35.17,6.32,6.59,21.561111,16.95,28.15,7.220857,,18.82716,84.919309
US_IA_19015,2021-07-16,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2692,34,15,13631,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,,,-33,2,6.52,6.52,16.16,5.67,,4.25,6.52,5.67,10.78,,,5.39,5.1,23.25,5.67,10.21,3.97,29.49,13.33,7.09,21.238889,14.733333,27.522222,0.508,,17.5,79.414267
US_IA_19015,2021-07-17,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2692,34,8,13639,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,83,,-13,,,6.05,13.0,7.56,4.84,9.38,8.17,4.54,,5.44,,,,16.63,5.75,8.77,,32.06,11.79,5.75,21.861111,15.138889,27.616667,0.0,,18.08642,79.267753
US_IA_19015,2021-07-18,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2692,34,0,13639,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,,,-9,,,8.32,15.21,8.89,,,6.6,4.88,6.31,,,,6.6,18.65,,10.04,5.16,35.58,10.62,7.75,22.15,15.627778,28.244444,0.0,,17.648148,76.092836
US_IA_19015,2021-07-19,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2692,34,0,13639,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,58,,-31,5,5.4,8.64,12.15,5.94,4.59,5.4,9.99,7.02,7.02,4.59,,,4.32,24.03,3.78,11.07,9.45,34.83,7.56,7.29,22.383333,15.572222,28.916667,0.0,,17.611111,74.693071
US_IA_19015,2021-07-20,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2692,34,0,13639,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,54,,-30,5,,6.53,13.87,8.97,4.35,5.71,7.07,4.35,7.88,5.71,,,4.89,22.57,5.98,14.41,,31.54,11.15,4.62,22.966667,15.661111,29.305556,0.0,,18.0,74.088329
US_IA_19015,2021-07-21,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,20,0,2712,34,40,13679,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,60,,-29,3,,6.42,13.68,6.7,4.47,4.47,8.93,6.7,8.93,4.75,4.47,,6.98,28.75,6.42,8.09,5.3,34.61,10.89,5.02,23.677778,16.894444,29.9,0.0,,19.049383,75.677891
US_IA_19015,2021-07-22,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2712,34,16,13695,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,45,,-31,5,5.86,6.97,9.21,8.37,,4.74,7.53,7.25,7.25,3.9,,4.18,5.58,19.25,5.86,8.93,,33.75,3.9,5.86,24.233333,18.016667,29.894444,0.0,,19.82716,76.968067
US_IA_19015,2021-07-23,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2712,34,18,13713,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,,,-30,3,,,11.79,5.61,4.21,5.05,6.46,4.49,5.61,6.46,3.93,4.21,7.86,21.05,5.33,7.02,6.46,30.32,8.7,6.18,25.311111,18.738889,32.455556,0.0,,20.685185,75.98216
US_IA_19015,2021-07-24,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2712,34,29,13742,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,52,,-7,,5.41,6.31,12.61,4.8,4.8,5.11,,,9.01,6.31,,,7.81,21.32,6.01,6.91,,37.84,12.01,6.61,27.011111,21.816667,32.827778,0.0,,22.32716,75.853095
US_IA_19015,2021-07-25,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2712,34,0,13742,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,,,-12,,5.83,4.96,13.41,5.54,,5.25,7.58,,7.29,5.83,,,5.83,21.57,4.08,10.5,4.08,33.53,10.79,8.16,24.838889,17.111111,31.733333,0.0,,20.0,74.879452
US_IA_19015,2021-07-26,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2712,34,0,13742,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,47,,-32,6,4.04,4.3,10.22,8.61,4.04,6.73,,4.04,11.3,4.3,,,4.04,19.37,,13.18,5.11,37.67,10.22,9.15,24.816667,16.95,31.822222,0.112889,,19.160494,71.20724
US_IA_19015,2021-07-27,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2712,34,28,13770,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,43,,-33,7,5.73,11.19,14.19,9.28,6.82,4.64,9.0,5.73,6.27,,,3.82,6.82,23.46,9.55,10.37,5.73,39.01,5.73,6.0,24.972222,16.838889,33.244444,0.0,,20.222222,75.217793
US_IA_19015,2021-07-28,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,25,1,2737,35,12,13782,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,52,,-29,5,4.61,6.5,11.92,7.04,6.5,6.23,9.48,4.61,10.02,4.06,3.79,,4.88,18.96,4.61,11.92,4.88,34.94,12.46,10.02,28.25,21.533333,34.511111,0.0,,24.166667,78.42966
US_IA_19015,2021-07-29,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2737,35,9,13791,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,36,,-30,6,3.73,7.2,12.27,5.87,5.33,4.0,7.2,3.73,4.8,5.6,,,3.73,23.2,6.67,8.53,5.07,33.6,9.87,4.27,28.472222,23.727778,33.0,0.0,,24.314815,78.41405
US_IA_19015,2021-07-30,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2737,35,12,13803,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,,,-33,3,4.18,5.58,12.83,8.65,,4.46,8.93,5.02,5.58,5.02,,,3.9,22.03,,10.88,6.14,31.8,9.76,5.58,22.322222,16.522222,30.255556,0.09525,,18.95679,81.814671
US_IA_19015,2021-07-31,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2737,35,11,13814,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,50,,-14,,6.06,4.54,10.6,4.24,5.15,4.54,7.27,6.36,6.06,,,,4.85,19.39,4.85,7.88,,33.02,8.79,5.76,21.3,17.85,26.966667,21.632333,,18.728395,85.416271
US_IA_19015,2021-08-01,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2737,35,0,13814,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,,,-15,,5.51,8.4,11.59,4.93,6.38,5.51,6.67,,6.08,,5.22,,,21.44,6.38,10.43,,42.02,10.72,8.11,21.855556,15.65,26.811111,10.033,,15.950617,69.10006
US_IA_19015,2021-08-02,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2737,35,0,13814,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,50,,-33,5,6.54,,12.81,4.09,7.36,5.45,7.9,,10.08,5.45,,,6.81,21.8,5.18,10.36,8.45,34.89,8.99,5.45,19.133333,12.133333,25.894444,0.0,,13.259259,69.097352
US_IA_19015,2021-08-03,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2737,35,40,13854,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,54,,-30,5,4.99,6.37,10.8,6.37,3.88,5.82,8.86,5.82,9.97,,,,6.09,18.28,6.09,9.42,,43.21,9.97,7.75,19.522222,11.644444,26.477778,0.0,,14.018519,70.952801
US_IA_19015,2021-08-04,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,37,0,2774,35,5,13859,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,69,,-30,3,,3.88,14.95,8.03,6.37,,11.63,,9.14,4.98,4.98,5.54,9.69,24.92,6.37,8.03,4.43,32.39,10.24,6.37,20.372222,12.194444,27.322222,0.0,,15.012346,71.946016
US_IA_19015,2021-08-05,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2774,35,21,13880,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,44,,-31,5,4.21,13.18,13.46,5.33,,8.41,7.85,7.85,10.1,3.93,,5.33,7.57,22.16,7.01,12.9,6.45,39.55,11.5,6.17,21.377778,16.127778,27.072222,3.2004,,18.12963,81.796873
US_IA_19015,2021-08-06,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2774,35,20,13900,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,,,-31,2,5.15,,6.87,5.72,4.87,,7.73,4.87,7.44,,,,4.01,26.34,4.58,7.44,,36.93,6.01,,23.216667,17.566667,29.927778,5.503333,,19.604938,80.36985
US_IA_19015,2021-08-07,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2774,35,22,13922,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,64,,-5,,5.4,6.3,8.71,,5.71,,10.21,6.91,8.41,,,7.21,6.0,21.92,4.2,6.0,,30.93,6.0,,25.305556,20.605556,29.227778,0.0,,22.555556,85.090998
US_IA_19015,2021-08-08,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2774,35,0,13922,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,,,-10,,4.17,6.68,11.13,10.02,,,9.18,4.45,8.07,,5.01,,6.12,17.25,,10.29,,33.1,11.13,8.62,23.938889,19.6,28.472222,6.985,,21.296296,85.74504
US_IA_19015,2021-08-09,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2774,35,0,13922,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,46,,-34,5,4.41,8.82,11.57,11.02,4.68,5.79,7.16,5.79,5.51,6.34,,,8.27,23.97,4.96,12.12,4.13,34.99,10.47,4.68,25.183333,20.25,30.9,1.9685,,22.54321,85.718249
US_IA_19015,2021-08-10,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2774,35,0,13922,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,46,,-32,6,,9.13,11.89,10.51,7.74,5.25,7.74,,7.19,3.87,6.08,5.25,4.7,24.06,6.64,10.23,6.91,40.93,10.79,6.36,26.938889,22.2,31.194444,0.705556,,24.67284,87.960078
US_IA_19015,2021-08-11,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,34,0,2808,35,55,13977,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,53,,-30,4,3.79,10.03,13.55,6.24,4.07,4.07,10.03,6.24,7.05,6.24,4.34,5.15,4.61,28.19,6.51,11.93,,35.51,10.03,3.79,27.383333,23.566667,32.0,0.0254,,23.820988,81.206732
US_IA_19015,2021-08-12,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2808,35,0,13977,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,39,,-32,6,5.04,8.4,11.21,3.92,,,10.93,4.76,6.72,,,,7.84,26.61,6.16,9.53,6.44,38.94,8.12,6.16,24.227778,16.15,31.622222,0.0,,18.561728,71.550554
US_IA_19015,2021-08-13,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2808,35,30,14007,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,,,-33,1,,,12.74,5.63,,6.22,6.52,5.93,8.3,,,,5.33,26.97,6.52,4.15,5.04,34.67,9.48,9.78,21.827778,14.905556,29.327778,0.0,,13.611111,60.471542
US_IA_19015,2021-08-14,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2808,35,28,14035,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,48,,-12,,,7.27,13.6,11.38,8.85,7.27,7.27,4.74,,,,5.38,,21.5,6.96,10.75,,40.78,9.8,6.01,20.0,10.366667,28.116667,0.0,,11.567901,58.809093
US_IA_19015,2021-08-15,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2808,35,0,14035,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,,,-15,,,,12.33,6.02,6.32,5.42,5.71,,6.92,4.51,,4.51,,21.66,4.21,11.13,,32.79,6.62,5.42,19.616667,10.466667,27.522222,0.0,,13.080247,66.641371
US_IA_19015,2021-08-16,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2808,35,0,14035,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,53,,-32,3,3.87,9.68,18.26,5.26,,5.26,8.02,6.09,10.51,5.81,,,6.36,22.13,6.09,9.13,9.13,33.48,8.58,3.87,20.722222,12.716667,28.144444,0.0,,15.765432,73.365019
US_IA_19015,2021-08-17,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,2808,35,61,14096,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,48,,-31,4,3.88,5.83,8.32,3.88,5.55,,8.32,,8.05,4.16,,3.88,5.0,26.09,5.55,5.55,5.55,43.85,8.32,6.38,22.133333,14.188889,30.627778,0.0,,17.376543,74.663875
