location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_workplaces,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IA_19185,2020-08-13,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,21,1,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-25,40.38,25.605556,20.722222,30.983333,0.0,22.0,80.692426
US_IA_19185,2020-08-14,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,21,1,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,50.31,25.55,20.338889,30.977778,0.0,21.179012,76.908875
US_IA_19185,2020-08-15,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,21,1,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,23.883333,19.35,28.655556,3.664857,18.092593,70.008943
US_IA_19185,2020-08-16,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,4,0,25,1,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,21.738889,14.027778,30.4,0.282222,15.055556,65.799874
US_IA_19185,2020-08-17,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,1,26,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,42.27,22.394444,16.327778,28.65,0.0,16.993827,71.739911
US_IA_19185,2020-08-18,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,26,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,60.99,19.638889,12.561111,26.544444,0.0,12.962963,65.183569
US_IA_19185,2020-08-19,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,27,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,41.91,19.811111,11.511111,27.85,0.0,13.376543,66.501264
US_IA_19185,2020-08-20,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,4,0,31,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,60.23,20.933333,13.127778,28.611111,0.0,14.234568,65.858487
US_IA_19185,2020-08-21,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,31,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,21.716667,13.927778,30.711111,0.0,15.17284,66.509344
US_IA_19185,2020-08-22,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,3,0,34,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,23.288889,16.733333,31.444444,0.0,17.95679,72.283055
US_IA_19185,2020-08-23,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,-1,0,33,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,49.28,26.405556,19.65,34.827778,0.0,19.679012,66.528679
US_IA_19185,2020-08-24,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,5,0,38,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,27.366667,21.016667,34.677778,0.0,20.154321,64.772959
US_IA_19185,2020-08-25,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,39,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,36.35,26.738889,19.822222,34.116667,0.0,19.771605,65.744654
US_IA_19185,2020-08-26,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,39,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,57.05,26.722222,20.544444,35.011111,0.0,19.308642,64.080623
US_IA_19185,2020-08-27,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,6,0,45,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,36.83,26.961111,21.533333,33.877778,0.0,20.765432,69.070213
US_IA_19185,2020-08-28,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,2,0,47,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,26.344444,19.338889,34.466667,0.0,20.592593,70.836313
US_IA_19185,2020-08-29,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,47,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,22.477778,17.011111,28.95,0.649111,16.074074,66.769972
US_IA_19185,2020-08-30,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,48,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,18.855556,10.783333,27.372222,0.0,11.277778,61.532261
US_IA_19185,2020-08-31,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,2,0,50,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,19.638889,14.938889,25.488889,0.0,14.555556,72.658154
US_IA_19185,2020-09-01,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,2,0,52,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,18.238889,14.672222,23.2,3.175,13.932099,75.64605
US_IA_19185,2020-09-02,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,2,0,54,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,56.87,22.127778,15.255556,31.288889,1.6002,15.938272,67.822476
US_IA_19185,2020-09-03,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,4,0,58,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,37.86,22.372222,17.7,28.422222,0.0,13.919753,59.038625
US_IA_19185,2020-09-04,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,2,0,60,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,18.388889,9.027778,28.15,0.0,8.308642,51.811639
US_IA_19185,2020-09-05,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,61,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,21.377778,13.05,31.061111,0.0,12.635802,57.799388
US_IA_19185,2020-09-06,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,3,0,64,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,48.02,26.261111,20.961111,33.111111,0.0,20.203704,69.617819
US_IA_19185,2020-09-07,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,64,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,41.97,22.316667,15.072222,30.322222,0.03175,12.888889,54.818049
US_IA_19185,2020-09-08,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,4,0,68,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,39.83,12.4,9.072222,21.9,10.922,10.277778,86.62671
US_IA_19185,2020-09-09,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,69,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,38.53,9.405556,8.277778,11.583333,10.075333,8.925926,96.481332
US_IA_19185,2020-09-10,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,69,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,57.11,10.377778,9.188889,12.344444,7.704667,9.919753,96.708468
US_IA_19185,2020-09-11,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,2,0,71,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,13.366667,11.633333,16.583333,17.907,13.04321,97.435575
US_IA_19185,2020-09-12,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,72,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,17.061111,14.472222,22.066667,14.441714,15.561728,90.291116
US_IA_19185,2020-09-13,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,73,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,56.94,15.977778,9.483333,24.544444,0.3302,12.851852,81.392199
US_IA_19185,2020-09-14,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,3,0,76,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-13,37.46,17.888889,10.372222,25.805556,0.0,14.228395,79.481146
US_IA_19185,2020-09-15,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,76,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-18,36.02,19.111111,12.45,27.266667,0.0,14.753086,75.993043
US_IA_19185,2020-09-16,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,76,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-22,34.42,20.016667,13.827778,28.361111,0.0,15.623457,75.755117
US_IA_19185,2020-09-17,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,77,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-21,56.81,16.288889,9.327778,22.855556,0.0,10.802469,69.505045
US_IA_19185,2020-09-18,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,2,0,79,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,55.8,13.877778,8.044444,20.855556,0.0,7.833333,66.905664
US_IA_19185,2020-09-19,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,2,0,81,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,13.605556,7.894444,20.388889,0.0,8.648148,72.01204
US_IA_19185,2020-09-20,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,82,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,65.58,14.655556,8.238889,23.022222,0.0,8.006173,64.583159
US_IA_19185,2020-09-21,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,2,0,84,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-14,,16.372222,9.261111,25.533333,0.0,10.783951,69.811335
US_IA_19185,2020-09-22,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,84,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-20,44.74,17.894444,10.488889,26.572222,0.0,12.679012,71.858903
US_IA_19185,2020-09-23,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,84,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-16,47.94,18.35,11.888889,26.072222,0.0,14.703704,79.433063
US_IA_19185,2020-09-24,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,85,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-13,,19.777778,14.227778,27.411111,0.0,15.209877,75.193202
US_IA_19185,2020-09-25,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,86,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,31.87,21.233333,15.361111,29.588889,0.0,16.191358,73.275129
US_IA_19185,2020-09-26,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,86,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,22.166667,17.394444,30.077778,0.0,17.487654,75.028122
US_IA_19185,2020-09-27,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,87,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,47.52,18.044444,11.788889,27.244444,2.6924,13.666667,75.612809
US_IA_19185,2020-09-28,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,87,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-7,56.54,12.055556,8.566667,17.961111,5.418667,8.845679,80.790698
US_IA_19185,2020-09-29,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,88,2,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-13,59.73,12.227778,7.477778,19.044444,0.635,7.253086,71.668218
US_IA_19185,2020-09-30,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,1,89,3,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-16,40.34,15.633333,11.205556,20.933333,0.0,5.160494,49.753251
US_IA_19185,2020-10-01,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,89,3,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-13,30.6,11.144444,6.916667,16.461111,0.0,2.617284,56.053251
US_IA_19185,2020-10-02,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,90,3,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,7.966667,1.344444,14.611111,0.0,1.475309,63.423869
US_IA_19185,2020-10-03,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,91,3,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,51.8,8.238889,5.488889,11.394444,3.005667,5.993827,85.820921
US_IA_19185,2020-10-04,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,91,3,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,44.57,8.061111,2.272222,14.861111,0.9525,3.567901,73.358368
US_IA_19185,2020-10-05,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,3,0,94,3,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-10,37.47,11.3,4.9,20.95,0.0,3.660494,59.565344
US_IA_19185,2020-10-06,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,94,3,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-6,37.27,16.605556,8.422222,26.833333,0.0,8.364198,58.006902
US_IA_19185,2020-10-07,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,3,0,97,3,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-11,48.08,20.022222,12.088889,27.583333,0.0508,8.660494,48.366157
US_IA_19185,2020-10-08,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,98,3,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-3,58.0,16.783951,9.320988,25.135802,0.0,5.694444,47.813377
US_IA_19185,2020-10-09,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,3,0,101,3,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,43.93,20.290123,13.697531,29.216049,0.0,12.743056,61.856566
US_IA_19185,2020-10-10,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,101,3,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,54.61,20.660494,14.919753,26.901235,0.0,15.701389,73.271381
US_IA_19185,2020-10-11,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,102,3,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,19.462963,13.549383,27.512346,0.0,14.4375,72.286175
US_IA_19185,2020-10-12,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,4,0,106,3,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-9,49.66,17.32716,10.907407,24.123457,0.0,7.972222,54.576234
US_IA_19185,2020-10-13,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,3,0,109,3,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-6,,13.645833,7.013889,21.868056,0.0,1.936508,45.147087
US_IA_19185,2020-10-14,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,109,3,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-16,60.91,14.91358,7.123457,25.216049,0.0,4.284722,49.027878
US_IA_19185,2020-10-15,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,110,3,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-14,39.73,11.077778,5.044444,19.161111,0.0,-2.506173,38.750467
US_IA_19185,2020-10-16,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,110,3,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,6.116667,0.561111,12.944444,0.0,-4.185185,47.491829
US_IA_19185,2020-10-17,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,111,3,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,12.172222,5.25,20.133333,0.0,-1.469136,38.687311
US_IA_19185,2020-10-18,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,111,3,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,39.53,6.688889,1.305556,16.255556,0.4064,0.919753,66.349152
US_IA_19185,2020-10-19,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,112,3,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,34.05,2.288889,0.622222,4.811111,1.100667,-2.08642,72.180058
US_IA_19185,2020-10-20,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,112,3,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-11,45.76,2.716667,0.233333,6.483333,0.592667,1.679012,91.899854
US_IA_19185,2020-10-21,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,3,0,115,3,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-11,42.0,6.277778,0.438889,10.977778,0.889,5.098765,91.79342
US_IA_19185,2020-10-22,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,-2,0,113,3,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-10,43.68,12.227778,7.094444,24.127778,8.466667,11.209877,91.379236
US_IA_19185,2020-10-23,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,3,0,116,3,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,4.505556,2.372222,10.736111,27.813,3.37037,91.626203
US_IA_19185,2020-10-24,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,117,3,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,52.62,1.339506,-1.166667,3.666667,3.781778,-1.541667,80.837176
US_IA_19185,2020-10-25,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,3,0,120,3,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,1.746914,0.179012,2.851852,0.0,-0.756944,83.208107
US_IA_19185,2020-10-26,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,121,3,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-6,,-1.255556,-3.338889,1.383333,0.1905,-3.537037,84.282616
US_IA_19185,2020-10-27,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,11,0,132,3,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-5,70.87,-0.944444,-3.361111,2.833333,0.1524,-6.648148,64.98193
