location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13119,2021-06-12,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,0,0,2720,52,0,1350,0,0,0,0,0,0,0,0,0,0,27,58,193,455,307,355,358,316,188,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,18,20,0,0,0,0,0,0,0,0,0,0,3,0,6,10,6,13,24,33,34,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,29,,,14,-24,,6.74,16.42,,8.84,,,22.32,9.69,37.9,11.37,25.617284,21.364198,32.271605,2.032,,21.055556,76.33813
US_GA_13119,2021-06-13,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,0,0,2720,52,0,1350,0,0,0,0,0,0,0,0,0,0,27,58,193,455,307,355,358,316,188,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,18,20,0,0,0,0,0,0,0,0,0,0,3,0,6,10,6,13,24,33,34,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,16,-30,,9.43,14.15,,8.15,8.57,6.43,23.15,12.43,34.3,10.29,24.549383,20.0,31.432099,2.249714,,20.006944,76.112746
US_GA_13119,2021-06-14,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,0,0,2720,52,0,1350,0,0,0,0,0,0,0,0,0,0,27,58,193,455,307,355,358,316,188,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,18,20,0,0,0,0,0,0,0,0,0,0,3,0,6,10,6,13,24,33,34,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,5,,11,-30,3,10.14,20.67,8.97,6.24,9.36,7.02,24.57,15.6,38.61,12.87,25.777778,20.012346,32.993827,0.03175,,20.895833,74.630996
US_GA_13119,2021-06-15,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,-1,1,2719,53,0,1350,0,0,0,0,0,1,1,0,0,0,27,58,193,455,307,356,359,316,188,88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,18,20,0,0,0,0,0,0,0,0,0,0,3,0,6,10,6,13,24,33,34,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,13,,13,-31,3,7.56,13.53,,11.54,10.34,6.76,33.02,11.54,40.58,12.73,26.246914,19.537037,32.919753,0.028222,,16.680556,56.0555
US_GA_13119,2021-06-16,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,-1,0,2718,53,0,1350,0,0,0,0,0,0,0,0,0,0,27,58,193,455,307,356,359,316,188,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,18,20,0,0,0,0,0,0,0,0,0,0,3,0,6,10,6,13,24,33,34,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,13,-30,3,7.15,14.7,9.53,10.33,11.92,9.53,27.01,13.9,36.94,11.52,23.895062,16.907407,31.234568,0.0,,12.930556,50.747401
US_GA_13119,2021-06-17,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,0,0,2718,53,91,1441,0,0,0,0,0,0,0,0,0,0,27,58,193,455,307,356,359,316,188,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,18,20,0,0,0,0,0,0,0,0,0,0,3,0,6,10,6,13,24,33,34,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,10,-28,2,5.46,16.37,5.46,,9.74,10.52,17.93,12.86,40.15,8.57,23.364198,15.759259,30.598765,0.0,,13.347222,53.774252
US_GA_13119,2021-06-18,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,0,0,2718,53,0,1441,0,0,0,0,0,0,0,0,0,0,27,58,193,455,307,356,359,316,188,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,18,20,0,0,0,0,0,0,0,0,0,0,3,0,6,10,6,13,24,33,34,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,26,8,,14,-30,3,9.67,11.69,9.27,,12.09,9.67,22.16,14.1,43.52,8.87,24.364198,16.191358,32.746914,0.0,,15.708333,58.956039
US_GA_13119,2021-06-19,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,1,0,2719,53,0,1441,0,0,0,0,0,0,1,0,0,0,27,58,193,455,307,356,360,316,188,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,18,20,0,0,0,0,0,0,0,0,0,0,3,0,6,10,6,13,24,33,34,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,32,,,16,-24,,7.84,11.14,,,7.84,7.01,22.27,14.85,46.19,9.49,23.740741,18.376543,31.092593,0.471714,,19.215278,75.882233
US_GA_13119,2021-06-20,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,0,0,2719,53,0,1441,0,0,0,0,0,0,0,0,0,0,27,58,193,455,307,356,360,316,188,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,18,20,0,0,0,0,0,0,0,0,0,0,3,0,6,10,6,13,24,33,34,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,9,-30,,6.99,12.34,9.05,6.58,6.17,8.22,22.21,13.98,39.89,14.39,22.228395,19.475309,28.024691,30.879143,,20.6875,91.445064
US_GA_13119,2021-06-21,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,0,0,2719,53,0,1441,0,0,0,0,0,0,0,0,0,0,27,58,193,455,307,356,360,316,188,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,18,20,0,0,0,0,0,0,0,0,0,0,3,0,6,10,6,13,24,33,34,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,3,,12,-31,5,15.07,14.7,6.78,6.03,7.54,9.42,22.23,12.06,49.74,9.42,25.302469,20.216049,31.259259,4.09575,,21.784722,80.941777
US_GA_13119,2021-06-22,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,1,1,2720,54,69,1510,0,0,0,0,0,0,0,0,1,0,27,58,193,455,307,356,360,316,189,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,18,20,0,0,0,0,0,0,0,0,1,0,3,0,6,10,6,13,24,33,35,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,8,,6,-31,5,12.11,10.16,12.89,6.25,6.64,9.38,21.49,11.33,34.78,11.33,23.567901,20.32716,28.882716,5.261429,,19.513889,77.962036
US_GA_13119,2021-06-23,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,2,0,2722,54,0,1510,0,0,0,0,0,0,0,0,0,0,27,58,193,455,307,356,360,316,189,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,18,20,0,0,0,0,0,0,0,0,0,0,3,0,6,10,6,13,24,33,35,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,6,-29,4,9.45,9.45,,11.81,9.45,9.05,26.77,15.35,45.27,12.99,22.055556,15.882716,28.623457,1.919111,,15.715278,67.124891
US_GA_13119,2021-06-24,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,0,0,2722,54,0,1510,0,0,0,0,0,0,0,0,0,0,27,58,193,455,307,356,360,316,189,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,18,20,0,0,0,0,0,0,0,0,0,0,3,0,6,10,6,13,24,33,35,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,12,-29,3,,7.57,11.16,,8.37,7.17,20.32,11.56,45.43,9.56,22.469136,17.716049,27.950617,0.0,,17.506944,74.154457
US_GA_13119,2021-06-25,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,0,0,2722,54,0,1510,0,0,0,0,0,0,0,0,0,0,27,58,193,455,307,356,360,316,189,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,18,20,0,0,0,0,0,0,0,0,0,0,3,0,6,10,6,13,24,33,35,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,25,5,,12,-27,4,7.4,12.85,8.96,9.74,7.79,10.52,25.32,11.29,41.67,7.4,22.475309,17.024691,28.246914,0.0,,15.805556,65.909408
US_GA_13119,2021-06-26,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,0,0,2722,54,0,1510,0,0,0,0,0,0,0,0,0,0,27,58,193,455,307,356,360,316,189,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,18,20,0,0,0,0,0,0,0,0,0,0,3,0,6,10,6,13,24,33,35,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,23,-20,,6.55,12.7,7.37,6.96,,,23.35,12.29,34.41,15.97,22.58642,16.333333,30.154321,0.0,,17.805556,75.029484
US_GA_13119,2021-06-27,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,0,0,2722,54,0,1510,0,0,0,0,0,0,0,0,0,0,27,58,193,455,307,356,360,316,189,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,18,20,0,0,0,0,0,0,0,0,0,0,3,0,6,10,6,13,24,33,35,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,30,-25,,11.99,16.12,10.75,11.58,9.92,9.51,26.05,14.47,35.15,13.23,25.092593,19.308642,30.876543,1.451429,,21.256944,79.52558
US_GA_13119,2021-06-28,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,1,0,2723,54,0,1510,0,0,0,0,0,0,0,0,0,0,27,58,193,455,307,356,360,316,189,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,18,20,0,0,0,0,0,0,0,0,0,0,3,0,6,10,6,13,24,33,35,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,7,,18,-30,1,,15.94,7.78,6.61,10.5,6.61,20.22,15.55,47.44,13.22,25.876543,20.450617,31.722222,1.306286,,20.875,73.730461
US_GA_13119,2021-06-29,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,0,0,2723,54,135,1645,0,0,0,0,0,0,0,0,0,0,27,58,193,455,307,356,360,316,189,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,18,20,0,0,0,0,0,0,0,0,0,0,3,0,6,10,6,13,24,33,35,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,-1,,9,-30,5,10.77,15.77,8.85,,10.39,8.46,28.47,12.7,49.24,14.62,25.32716,21.493827,30.876543,0.544286,,21.243056,78.611914
US_GA_13119,2021-06-30,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,0,0,2723,54,3,1648,0,0,0,0,0,0,0,0,0,0,27,58,193,455,307,356,360,316,189,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,18,20,0,0,0,0,0,0,0,0,1,0,3,0,6,10,6,13,24,33,36,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,14,-30,4,,18.32,,9.36,14.03,5.85,29.62,15.98,41.71,15.98,25.148148,19.660494,32.308642,1.5875,,20.541667,75.518769
US_GA_13119,2021-07-01,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,0,0,2723,54,6,1654,0,0,0,0,0,0,1,0,0,0,27,58,193,455,307,356,361,316,189,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,18,20,0,0,0,0,0,0,0,0,0,0,3,0,6,10,6,13,24,33,36,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,19,-29,3,5.46,11.69,7.79,,12.86,7.79,28.06,16.76,38.58,10.52,25.018519,19.858025,31.5,0.0635,,20.333333,75.110525
US_GA_13119,2021-07-02,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,1,0,2724,54,0,1654,0,0,0,1,1,0,0,0,0,0,27,58,193,456,308,356,361,316,189,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,18,20,0,0,0,0,0,0,0,0,0,0,3,0,6,10,6,13,24,33,36,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,33,17,,15,-32,5,5.7,11.02,,7.22,7.98,14.05,23.17,12.15,32.29,10.26,24.179012,20.969136,29.598765,7.220857,,21.305556,83.894492
US_GA_13119,2021-07-03,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,0,0,2724,54,14,1668,0,0,0,0,0,0,0,0,0,0,27,58,193,456,308,356,361,316,189,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,18,20,0,0,0,0,0,0,0,0,0,0,3,0,6,10,6,13,24,33,36,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,36,,,22,-34,,,12.92,7.32,6.89,10.77,6.46,22.39,7.32,40.05,8.61,22.95679,17.259259,28.271605,3.1115,,16.111111,65.572197
US_GA_13119,2021-07-04,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,0,0,2724,54,0,1668,0,0,0,0,0,0,0,0,0,0,27,58,193,456,308,356,361,316,189,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,18,20,0,0,0,0,0,0,0,0,0,0,3,0,6,10,6,13,24,33,36,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,-11,-34,,6.65,11.98,,13.75,7.54,,20.85,12.86,33.71,12.42,22.722222,16.0,29.753086,0.0,,16.027778,66.270078
US_GA_13119,2021-07-05,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,0,0,2724,54,0,1668,0,0,0,0,0,0,0,0,0,0,27,58,193,456,308,356,361,316,189,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,18,20,0,0,0,0,0,0,0,0,0,0,3,0,6,10,6,13,24,33,36,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,5,,6,-65,12,,13.96,9.06,,15.09,8.3,25.66,13.96,40.0,16.23,24.790123,17.222222,31.895062,0.0,,17.798611,65.110284
US_GA_13119,2021-07-06,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,21,2,2745,56,19,1687,0,0,0,0,1,1,1,4,7,7,27,58,193,456,309,357,362,320,196,95,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,3,19,22,0,0,0,0,0,0,0,1,4,0,3,0,6,10,6,13,24,34,40,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,12,,2,-35,5,6.71,13.79,7.83,5.59,9.69,11.93,26.46,11.93,38.76,9.69,25.098765,18.067901,31.567901,0.0,,18.090278,65.032495
US_GA_13119,2021-07-07,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,14,0,2759,56,4,1691,0,0,0,0,0,1,0,3,4,6,27,58,193,456,309,358,362,323,200,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,19,22,0,0,0,0,0,0,0,0,0,0,3,0,6,10,6,13,24,34,40,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,9,-32,6,10.18,12.0,10.18,10.18,9.09,7.27,30.55,12.73,40.0,5.09,24.944444,19.845679,30.833333,0.592667,,19.895833,73.790723
US_GA_13119,2021-07-08,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,10,0,2769,56,14,1705,0,0,0,1,0,1,1,1,0,6,27,58,193,457,309,359,363,324,200,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,19,22,0,0,0,0,0,0,0,0,0,0,3,0,6,10,6,13,24,34,40,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,16,-30,5,,12.78,12.4,9.39,11.27,13.53,33.44,9.39,43.96,9.77,23.864198,20.154321,30.530864,12.808857,,20.479167,81.507041
US_GA_13119,2021-07-09,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,2,1,2771,57,0,1705,0,0,0,0,0,0,1,1,0,0,27,58,193,457,309,359,364,325,200,107,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,19,23,0,0,0,0,1,0,0,0,0,0,3,0,6,10,7,13,24,34,40,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,17,4,,17,-27,5,5.83,7.39,,9.34,8.17,12.84,27.62,12.84,38.51,9.34,24.030864,20.45679,30.018519,2.358571,,21.319444,84.571601
US_GA_13119,2021-07-10,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,0,0,2771,57,0,1705,0,0,0,0,0,0,0,0,0,0,27,58,193,457,309,359,364,325,200,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,19,23,0,0,0,0,0,0,0,0,0,0,3,0,6,10,7,13,24,34,40,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,27,,,20,-19,,,15.36,,7.68,10.11,,14.15,14.15,42.04,14.15,24.469136,19.895062,31.123457,3.338286,,20.951389,80.319388
US_GA_13119,2021-07-11,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,0,0,2771,57,0,1705,0,0,0,0,0,0,0,0,0,0,27,58,193,457,309,359,364,325,200,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,19,23,0,0,0,0,0,0,0,0,0,0,3,0,6,10,7,13,24,34,40,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,24,-29,,,10.32,6.19,8.26,12.8,,28.08,14.04,40.88,10.74,23.962963,20.0,30.228395,4.064,,21.368056,85.603717
US_GA_13119,2021-07-12,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,8,0,2779,57,23,1728,0,0,0,1,0,0,1,2,1,5,27,58,193,458,309,359,365,327,201,112,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,19,24,0,0,0,0,0,0,1,0,0,1,3,0,6,10,7,13,25,34,40,27,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,0,,13,-28,3,7.63,16.79,8.01,9.16,9.54,8.39,24.04,12.97,33.95,10.3,24.117284,20.549383,30.364198,1.451429,,20.805556,82.137509
US_GA_13119,2021-07-13,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,0,0,2779,57,0,1728,0,0,0,0,0,0,0,0,0,0,27,58,193,458,309,359,365,327,201,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,19,24,0,0,0,0,0,0,0,0,0,0,3,0,6,10,7,13,25,34,40,27,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,10,-31,5,7.98,15.96,7.22,11.02,11.02,11.4,29.26,11.4,41.8,10.26,22.820988,19.82716,29.549383,18.142857,,20.131944,84.947166
