location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_6,cumulative_confirmed_age_6,new_deceased_age_6,cumulative_deceased_age_6,new_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_6,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WA_53017,2022-04-11,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,0,0,11059,69,0,26788,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-15,-5,,-6,1,5.48,3.16,5.81,3.99,13.12,12.29,3.65,3.82,4.65,2.66,3.32,2.66,9.13,4.65,5.15,2.33,5.98,7.14,5.81,2.99,3.99,3.49,5.65,3.99,3.82,2.82,7.47,21.09,5.65,4.48,6.64,,2.82,4.65,3.99,36.7,3.32,7.14,2.49,6.14,3.82,4.32,2.49,6.48,4.82,3.65,2.644444,-2.572222,9.111111,1.721556,,-3.493827,65.961109
US_WA_53017,2022-04-12,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,0,0,11059,69,7,26795,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-15,-12,-48,-5,2,2.29,6.72,5.24,3.11,9.99,10.65,5.73,5.57,4.75,6.06,2.46,3.93,13.43,5.41,10.32,2.29,5.9,8.52,5.57,3.44,6.88,4.59,4.42,3.28,7.86,2.79,7.86,23.76,6.72,,5.24,2.29,6.72,7.04,4.59,36.86,4.42,6.39,3.93,6.88,4.59,5.73,3.11,4.59,5.41,2.79,2.094444,-1.822222,6.288889,2.3368,,-4.555556,65.282383
US_WA_53017,2022-04-13,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,6,0,11065,69,8,26803,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-13,-5,-35,-3,2,3.69,3.85,5.19,4.69,13.4,10.55,3.35,4.69,5.19,4.19,,2.51,15.24,4.52,5.19,,6.2,6.87,5.86,2.85,3.18,4.19,3.35,3.35,3.85,3.02,5.36,18.76,5.36,4.19,6.7,4.52,7.71,4.36,6.87,35.34,4.36,8.38,3.69,6.03,3.52,4.36,3.52,2.35,3.35,3.02,2.044444,-2.233333,7.377778,4.826,,-6.469136,56.868455
US_WA_53017,2022-04-14,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,6,0,11071,69,4,26807,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-21,-13,-50,-12,6,,4.67,6.44,2.74,9.66,5.31,6.76,3.22,4.35,4.19,3.22,4.03,10.79,3.7,4.35,,5.96,10.14,5.15,,3.38,2.74,2.74,4.03,3.54,,6.6,20.61,5.79,2.58,5.15,2.58,2.58,4.35,5.79,28.82,,6.6,3.06,4.51,6.28,,3.54,3.06,3.22,3.54,1.788889,-2.694444,8.022222,2.4384,,-5.092593,64.279311
US_WA_53017,2022-04-15,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,1,0,11072,69,4,26811,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-14,1,-40,-9,2,,5.78,8.23,6.48,9.98,10.16,4.73,4.9,4.9,4.55,,,10.33,3.68,5.6,3.5,6.65,9.98,5.25,,,4.38,3.5,4.03,2.8,,9.11,19.61,4.2,,4.55,,3.5,2.63,7.7,36.07,,4.55,2.98,3.33,3.5,3.15,2.45,3.33,2.98,3.68,1.761111,-3.766667,8.761111,1.9304,30.48,-4.0,68.361654
US_WA_53017,2022-04-16,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,0,0,11072,69,4,26815,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-19,11,,-12,1,,6.87,7.67,5.05,9.49,9.29,4.24,3.43,5.45,4.24,,4.24,9.69,4.24,8.48,3.84,5.66,7.27,,3.03,4.85,4.24,2.83,4.85,4.85,,4.04,21.2,5.25,3.63,7.47,3.63,4.24,4.04,6.87,38.98,4.64,4.44,4.44,3.03,4.64,3.63,3.84,3.03,,,2.744444,-4.522222,8.822222,0.3302,,-4.092593,62.442515
US_WA_53017,2022-04-17,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,0,0,11072,69,0,26815,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-51,4,,-21,,,4.52,6.78,5.96,12.13,8.02,7.19,3.7,8.84,,4.32,,12.74,4.32,7.19,4.73,3.29,7.4,5.96,,7.4,4.93,,7.19,4.52,,4.52,18.29,7.19,3.49,6.78,4.11,4.93,3.49,7.6,41.52,5.14,5.34,3.9,7.4,,5.14,,4.52,3.08,3.29,4.294444,-2.194444,11.972222,0.959556,,-3.660494,58.705256
US_WA_53017,2022-04-18,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,3,0,11075,69,0,26815,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-18,-11,,-5,1,,3.64,8.44,4.8,13.57,8.27,5.96,2.98,4.63,5.29,2.81,4.63,11.91,4.63,5.46,5.79,3.97,9.6,5.63,3.31,3.97,4.8,2.32,3.48,3.31,,6.95,20.68,4.63,4.3,6.45,3.31,4.14,2.98,5.96,36.41,2.32,5.96,2.32,5.96,4.3,2.32,2.48,2.98,3.48,2.98,6.405556,-0.444444,12.122222,0.127,,-2.808642,53.060154
US_WA_53017,2022-04-19,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,0,0,11075,69,5,26820,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-11,-10,-23,-6,0,,4.43,7.5,5.79,11.93,7.5,5.79,5.28,7.16,3.75,3.24,,11.59,3.41,4.09,3.92,4.43,8.35,5.79,3.41,7.5,,3.75,5.62,4.6,2.56,6.82,21.99,6.14,2.73,4.94,2.73,4.43,4.6,7.67,38.18,5.28,7.67,,6.99,3.92,4.43,,2.56,3.07,,5.988889,-0.416667,12.005556,3.937,,-0.802469,62.307675
US_WA_53017,2022-04-20,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,12,0,11087,69,6,26826,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-15,-3,-35,-2,0,2.4,6.84,6.84,7.02,13.35,7.02,3.76,4.45,6.33,3.94,3.42,,9.58,3.76,5.48,,8.21,8.73,4.11,,4.45,2.74,5.3,4.11,3.42,,9.24,22.93,4.79,3.25,4.28,2.74,5.3,3.25,5.99,35.76,3.76,5.48,2.74,6.33,4.11,5.48,,3.42,,,4.644444,-2.372222,12.238889,0.635,,-1.969136,62.99292
US_WA_53017,2022-04-21,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,0,0,11087,69,6,26832,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-13,-8,-43,-3,1,3.26,3.26,5.66,3.26,7.2,9.43,4.29,6.17,5.83,,3.43,,13.2,3.6,7.89,2.57,4.46,8.4,5.83,,4.63,4.97,3.09,4.29,4.46,,8.91,22.29,6.51,3.09,6.17,2.4,3.6,4.97,4.29,34.97,6.17,6.69,,6.17,4.63,4.8,3.6,3.6,3.43,,7.027778,0.038889,13.616667,2.8702,,3.191358,76.367967
US_WA_53017,2022-04-22,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,6,0,11093,69,2,26834,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-13,-5,-43,-4,0,,4.83,6.26,4.83,11.26,9.47,6.08,3.04,4.83,3.58,3.4,2.68,10.73,4.65,7.87,2.5,4.29,9.12,5.36,,6.08,5.0,4.65,4.47,5.54,3.22,8.76,27.35,5.0,3.4,7.15,,4.47,6.26,4.83,35.57,,6.79,3.04,7.51,5.0,,2.68,2.5,,,7.138889,-0.238889,15.411111,1.6002,,0.253086,62.408806
US_WA_53017,2022-04-23,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,0,0,11093,69,2,26836,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-17,4,,-10,-4,,5.65,8.47,5.43,10.43,8.26,4.34,7.39,4.13,3.69,,,14.12,6.08,6.3,5.0,4.13,8.47,3.91,,3.69,5.21,3.26,5.43,4.56,,8.69,22.38,5.65,,10.64,,,5.0,5.21,37.58,3.26,7.17,,6.73,3.04,3.48,,4.13,,,9.244444,0.138889,17.377778,0.2286,,-0.290123,52.495078
US_WA_53017,2022-04-24,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,0,0,11093,69,0,26836,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-8,8,,-11,,3.07,4.91,8.99,4.91,12.88,6.13,3.68,2.86,4.09,6.34,3.07,3.68,14.92,3.88,7.97,3.88,5.72,6.95,4.29,6.13,4.5,7.16,,4.91,6.75,,5.52,20.85,5.52,3.07,9.4,,3.68,3.68,6.54,37.82,6.75,7.36,6.54,7.56,3.07,,,4.7,4.7,2.86,10.088889,0.711111,19.016667,0.0508,,0.018519,49.68975
US_WA_53017,2022-04-25,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,10,0,11103,69,1,26837,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-16,-7,,-4,-1,2.56,5.63,9.21,4.09,10.23,7.67,6.65,5.12,6.82,5.46,6.48,3.24,12.62,3.58,8.53,3.75,5.97,11.09,4.78,,6.65,4.78,3.58,5.29,4.95,,4.78,25.93,6.31,2.39,7.16,2.73,3.75,5.46,5.12,42.13,,6.99,,7.85,5.63,5.46,,4.95,3.24,4.09,11.3,1.533333,19.116667,0.0,,1.179012,50.26497
US_WA_53017,2022-04-26,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,0,0,11103,69,5,26842,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-7,-3,-42,-5,0,,5.94,6.11,4.92,15.79,8.15,5.43,6.62,5.77,5.94,3.73,2.55,12.73,3.9,10.02,3.73,5.6,9.17,5.94,3.4,3.56,5.94,2.55,5.43,3.4,,8.49,28.86,5.43,3.73,6.79,,3.23,3.23,5.94,38.53,4.75,7.3,4.92,8.15,4.58,4.58,4.07,4.07,2.89,2.89,9.477778,4.194444,16.561111,1.2446,,-0.04321,53.073803
US_WA_53017,2022-04-27,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,18,0,11121,69,4,26846,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-10,2,-33,-4,0,,4.78,8.53,3.58,12.46,5.97,3.92,4.61,5.63,4.44,,3.41,14.85,3.92,7.85,,3.41,10.58,5.46,3.24,6.83,5.29,4.09,4.09,4.09,2.56,6.66,20.99,6.66,4.09,5.63,2.39,5.29,2.9,4.78,39.25,4.78,5.97,3.58,6.66,5.29,3.07,2.9,3.75,2.73,2.39,6.203704,0.62963,13.271605,2.681111,,-2.1875,56.773478
US_WA_53017,2022-04-28,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,1,0,11122,69,2,26848,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-12,-8,-38,-2,0,,6.16,7.36,5.99,14.21,10.44,6.33,2.74,5.99,4.96,3.77,2.4,14.9,3.25,7.36,2.74,4.62,8.05,6.51,3.08,13.01,7.02,4.45,4.96,3.77,3.42,7.88,27.05,6.16,3.77,6.68,4.45,2.57,4.28,3.77,39.72,3.94,7.53,3.08,5.99,3.42,5.31,2.74,4.79,2.74,,6.95679,0.166667,14.104938,0.282222,,-2.138889,53.761777
US_WA_53017,2022-04-29,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,9,1,11131,70,1,26849,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-14,-6,-44,-4,0,,3.42,6.66,4.86,15.12,7.02,5.04,3.24,5.58,3.6,3.78,,15.83,3.6,8.46,2.7,6.66,7.38,4.14,3.42,3.42,6.66,3.96,5.22,4.86,,8.46,21.95,5.58,3.06,6.66,,5.22,5.4,5.76,38.33,5.58,5.58,4.86,4.86,4.86,,3.06,3.6,4.32,,9.922222,2.327778,16.172222,0.2286,,-1.37037,47.068067
US_WA_53017,2022-04-30,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,0,0,11131,70,5,26854,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-10,-2,,-11,0,,5.39,6.39,7.39,10.59,7.79,4.39,3.4,4.79,3.0,,,13.98,,8.99,3.0,4.59,6.99,4.79,3.0,4.79,4.59,4.79,5.19,3.4,,7.59,22.97,4.79,,5.99,4.0,4.39,3.79,3.0,38.55,4.39,8.59,3.6,3.79,4.39,4.2,,3.0,,,9.422222,4.35,16.083333,0.6096,,2.574074,63.056086
US_WA_53017,2022-05-01,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,0,0,11131,70,1,26855,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,0,8,,-6,,,5.76,9.67,5.55,10.29,6.99,5.97,2.88,4.73,4.53,4.53,,13.37,4.32,9.67,4.94,4.94,6.17,4.73,,5.35,4.11,3.91,5.76,4.73,,4.32,26.74,7.61,,8.23,4.11,3.91,5.14,4.94,36.62,3.91,7.41,,5.76,,2.88,,4.53,4.11,,9.822222,2.605556,18.5,2.667,,4.024691,68.124311
US_WA_53017,2022-05-02,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,78,0,11209,70,0,26855,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-10,-1,,-5,1,,5.88,5.88,4.54,13.45,9.41,6.05,4.37,5.72,2.86,2.52,,13.95,3.03,10.42,2.35,7.06,6.05,3.87,,5.55,5.72,4.04,4.37,4.2,,3.53,30.43,4.71,4.71,5.88,4.88,3.36,3.7,4.54,41.19,2.86,9.58,3.03,6.72,4.04,5.72,3.03,2.52,,4.04,11.327778,3.827778,18.333333,0.0,,5.030864,66.301266
US_WA_53017,2022-05-03,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,0,0,11209,70,14,26869,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-4,-3,-32,-4,-2,3.32,5.95,9.09,4.02,12.77,11.37,5.95,4.02,4.9,,,,16.26,3.32,7.52,3.5,7.7,8.22,5.07,3.5,8.04,3.67,4.02,4.72,5.6,,6.64,29.03,7.34,4.2,8.39,,6.12,5.25,5.77,39.7,4.02,7.17,,6.12,5.25,3.15,,4.37,,2.8,11.761111,6.438889,19.088889,5.0292,,3.691358,59.216779
US_WA_53017,2022-05-04,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,-39,0,11170,70,4,26873,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-8,4,-35,-5,-1,,5.06,6.46,4.89,11.87,10.47,3.14,3.14,5.06,2.79,3.49,,12.57,3.14,7.33,3.67,5.06,9.78,3.67,2.79,5.76,7.51,4.89,3.67,4.54,,6.81,25.84,7.51,,5.76,2.62,6.63,3.32,6.98,32.47,6.28,8.73,3.84,4.36,5.06,5.59,,4.01,2.44,,13.211111,6.416667,20.772222,0.1524,,4.58642,55.153
US_WA_53017,2022-05-05,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,0,0,11170,70,0,26873,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,2,0,-37,-6,0,,3.26,7.71,6.68,10.8,9.25,5.31,2.91,6.51,4.63,3.43,3.77,12.34,,5.31,2.4,4.28,11.82,4.11,3.43,4.46,6.0,3.08,3.94,,,8.74,23.82,8.57,2.57,4.8,,4.63,4.63,5.66,40.27,2.91,4.63,3.77,6.17,5.31,3.26,3.08,3.43,3.6,,12.977778,6.911111,20.738889,0.3302,,7.246914,67.763354
US_WA_53017,2022-05-06,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,15,0,11185,70,7,26880,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,1,9,-42,-10,0,,2.44,5.75,4.53,11.15,8.71,5.57,2.79,6.44,4.35,3.48,,15.67,3.13,8.01,2.96,3.13,8.36,4.35,,5.4,7.31,4.18,2.96,4.88,3.83,9.06,23.51,7.84,2.96,5.75,,2.96,4.35,7.14,41.1,2.96,4.7,2.96,4.18,6.62,5.92,,2.44,,,9.255556,4.133333,14.644444,6.4008,,4.290123,71.559634
US_WA_53017,2022-05-07,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,0,0,11185,70,3,26883,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-3,13,,-13,-4,,3.9,5.95,6.36,13.75,6.98,5.13,3.69,4.51,5.54,,,12.72,5.95,6.98,,6.57,8.0,5.13,3.69,3.28,2.87,,,3.28,4.1,7.39,20.52,8.0,3.08,5.75,2.87,,3.69,5.33,32.83,3.69,3.9,3.49,7.18,5.54,6.16,3.08,3.69,,3.08,9.344444,4.311111,15.016667,4.4958,,3.222222,66.700581
US_WA_53017,2022-05-08,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,0,0,11185,70,0,26883,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,2,26,,-6,,,5.27,7.1,6.29,11.97,9.33,6.29,3.65,4.67,3.65,3.65,,13.79,5.48,8.52,4.67,4.06,8.52,4.67,,5.48,4.87,3.04,4.87,5.48,,6.49,22.31,5.27,,6.9,,3.25,3.65,6.29,36.91,3.65,7.5,3.85,7.1,4.87,4.06,3.25,,4.06,2.84,6.844444,0.972222,14.205556,2.9972,,-2.648148,52.769174
US_WA_53017,2022-05-09,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,24,0,11209,70,0,26883,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-14,1,,-6,-1,2.6,3.12,7.98,3.47,12.49,12.49,5.21,,4.68,3.47,2.78,,10.58,2.43,7.11,,4.51,9.37,5.72,2.95,5.38,5.03,3.47,5.38,3.47,2.43,7.11,22.21,5.9,5.03,7.63,,3.99,2.95,6.59,34.52,3.64,5.72,5.03,4.34,4.86,5.38,2.43,2.43,3.47,,7.322222,0.638889,13.577778,0.4064,,-2.074074,53.209748
US_WA_53017,2022-05-10,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,2,0,11211,70,3,26886,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-8,2,-31,-7,-1,2.63,5.97,5.09,5.09,11.77,8.43,5.8,2.99,6.68,3.34,3.34,,12.3,4.04,7.91,,3.69,10.89,5.45,,5.62,4.04,2.81,3.51,5.45,2.46,5.09,25.47,6.68,,6.5,3.69,3.16,7.03,8.43,41.81,4.04,6.5,3.87,7.38,4.22,3.51,2.63,3.16,2.99,,8.394444,0.655556,15.25,1.1684,,-2.283951,49.182546
US_WA_53017,2022-05-11,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,35,0,11246,70,4,26890,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-14,4,-31,-5,-1,3.19,6.73,7.79,6.2,13.29,7.44,5.67,5.49,4.07,4.43,3.72,,13.64,,8.15,4.25,6.38,8.33,3.9,4.61,6.02,6.2,2.48,3.19,3.54,2.66,6.55,20.19,6.2,3.37,8.5,,,2.83,7.26,35.43,4.07,9.21,2.66,6.55,5.31,4.43,,,4.25,,9.588889,0.8,17.255556,0.1778,,-2.981481,42.312218
US_WA_53017,2022-05-12,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,0,0,11246,70,1,26891,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-10,-1,-35,-4,0,2.4,5.82,7.19,5.31,12.15,9.41,5.65,5.31,3.77,3.6,3.25,3.6,14.72,,7.7,3.08,5.13,7.19,4.45,2.91,7.53,4.45,4.96,6.16,4.11,,5.82,21.4,6.33,3.6,7.36,,5.48,3.6,3.77,33.89,5.48,6.85,,5.99,3.42,3.94,,2.91,3.6,2.91,10.005556,2.383333,17.272222,0.1778,,-1.462963,46.490375
US_WA_53017,2022-05-13,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,23,0,11269,70,2,26893,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-20,3,-37,-6,1,,5.7,6.05,5.18,12.1,7.43,3.98,,3.28,3.28,3.63,3.46,15.21,5.18,9.85,2.77,5.36,6.74,8.81,,5.01,6.39,,2.77,4.84,2.94,6.74,25.58,,4.84,6.39,3.46,,3.11,5.7,32.49,4.67,7.43,4.32,5.88,5.18,5.36,4.84,2.42,2.94,,7.372222,1.172222,14.533333,3.302,,-1.209877,55.905649
US_WA_53017,2022-05-14,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,4,26897,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-21,6,,-9,-2,,5.95,7.66,3.19,13.18,5.74,6.59,3.19,4.89,3.19,6.8,2.98,17.86,4.25,7.02,,6.17,5.53,4.47,5.32,7.02,4.47,3.62,4.04,3.19,,5.53,21.48,3.62,3.62,8.08,3.83,,2.98,2.98,39.13,4.04,8.08,3.83,7.02,,4.89,,,4.04,,9.4,1.994444,15.533333,0.6096,,1.987654,60.885097
