location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_WI_55113,2021-04-27,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,10,0,1697,25,1,5805,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-1,,8.37,10.83,10.34,23.14,,35.94,,4.422222,2.25,8.677778,6.011333,3.104167,89.641986
US_WI_55113,2021-04-28,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,4,0,1701,25,11,5816,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-3,7.84,13.07,,,12.02,,30.84,,5.922222,1.755556,14.272222,2.991556,2.784722,77.405498
US_WI_55113,2021-04-29,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,5,1,1706,26,51,5867,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-2,,7.25,,,20.3,,32.39,,7.177778,-0.022222,15.9,0.3048,2.395833,69.757924
US_WI_55113,2021-04-30,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,3,0,1709,26,42,5909,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,7,-8,,14.66,10.26,,17.59,,29.31,,7.572222,1.633333,14.061111,0.73025,-3.75,44.287356
US_WI_55113,2021-05-01,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,3,0,1712,26,62,5971,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,25,,-7,,7.93,,,12.17,,33.33,8.99,15.322222,7.744444,28.044444,0.0,-1.180556,32.608872
US_WI_55113,2021-05-02,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,3,0,1715,26,0,5971,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,2,,11.51,,,14.51,11.51,41.02,,13.805556,8.022222,23.972222,0.338667,5.083333,50.614802
US_WI_55113,2021-05-03,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,1,0,1716,26,102,6073,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,22,2,,10.41,,,25.08,,31.23,7.1,9.833333,6.177778,13.638889,0.254,7.125,76.425648
US_WI_55113,2021-05-04,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,4,0,1720,26,6,6079,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,0,,13.37,,9.55,25.78,,40.11,8.12,7.255556,4.233333,11.65,0.254,2.020833,68.523138
US_WI_55113,2021-05-05,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,1720,26,17,6096,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-2,,,,8.15,16.81,,39.23,8.15,6.611111,-0.983333,13.311111,0.0,-2.166667,53.557093
US_WI_55113,2021-05-06,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,4,0,1724,26,31,6127,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,1,,8.84,,,18.66,,32.41,9.82,7.255556,-1.005556,13.738889,0.0,-3.284722,46.707718
US_WI_55113,2021-05-07,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,10,0,1734,26,51,6178,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,18,10,-9,,11.01,8.61,,18.66,7.18,32.54,8.13,5.538889,-0.033333,11.444444,0.85725,-1.493056,60.735029
US_WI_55113,2021-05-08,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,6,0,1740,26,81,6259,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,28,,-7,,10.99,,,17.8,7.85,30.89,,5.705556,-2.811111,14.422222,0.0,-3.923611,50.72778
US_WI_55113,2021-05-09,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,2,0,1742,26,314,6573,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-3,,9.6,,10.73,17.5,11.29,29.36,,6.838889,0.683333,12.377778,0.0,-2.173611,51.352425
US_WI_55113,2021-05-10,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,1742,26,19,6592,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,10,-6,,9.27,,10.25,19.52,8.79,32.7,,4.7,-1.933333,9.827778,0.0,-4.284722,51.612054
US_WI_55113,2021-05-11,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,5,0,1747,26,19,6611,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-3,9.68,15.0,7.26,12.1,22.74,,32.42,11.61,5.266667,-3.344444,13.833333,0.0,-4.472222,49.588135
US_WI_55113,2021-05-12,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,9,1,1756,27,52,6663,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-2,,,10.27,11.74,23.96,,35.7,7.34,9.005556,-1.133333,18.994444,0.0,-3.944444,40.129683
US_WI_55113,2021-05-13,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,2,0,1758,27,26,6689,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-2,,11.34,,9.86,27.61,,34.52,8.38,11.8,1.505556,20.811111,0.0,-1.645833,40.067209
US_WI_55113,2021-05-14,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,22,0,1780,27,85,6774,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,11,-9,,11.51,,,21.11,8.15,25.9,7.2,13.2,4.9,20.7,0.0,-0.520833,40.67787
US_WI_55113,2021-05-15,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,10,0,1790,27,56,6830,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,46,,-7,,10.48,7.48,,21.95,,30.43,7.98,12.205556,6.777778,18.561111,0.435429,5.006944,60.219604
US_WI_55113,2021-05-16,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,1790,27,32,6862,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-4,,12.14,8.98,,22.18,8.98,29.04,14.78,11.755556,4.622222,20.266667,0.4572,7.965278,74.84483
US_WI_55113,2021-05-17,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,2,0,1792,27,0,6862,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,22,0,,7.41,10.87,,24.69,11.36,36.55,11.85,16.044444,6.627778,25.85,0.0,7.847222,57.884675
US_WI_55113,2021-05-18,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,2,0,1794,27,13,6875,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-5,7.66,17.23,,10.53,28.24,11.01,35.42,8.14,17.672222,9.666667,25.477778,0.0,8.875,55.519191
US_WI_55113,2021-05-19,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,2,0,1796,27,28,6903,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-4,,8.94,7.53,7.53,18.34,,41.87,,17.483333,14.533333,22.638889,1.044222,15.444444,85.486405
US_WI_55113,2021-05-20,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,2,0,1798,27,29,6932,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-6,,9.21,,,20.61,16.22,35.96,14.03,18.372222,17.072222,21.483333,2.003778,17.680556,92.17285
US_WI_55113,2021-05-21,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,9,1,1807,28,0,6932,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,14,-13,6.65,12.05,6.65,6.23,16.21,6.65,27.84,8.31,19.322222,16.355556,23.3,19.953111,18.222222,93.090043
US_WI_55113,2021-05-22,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,7,0,1814,28,53,6985,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,40,,0,9.93,11.82,7.09,,14.66,10.4,27.9,12.29,21.1,17.844444,26.833333,7.2898,18.479167,84.388469
US_WI_55113,2021-05-23,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,1814,28,27,7012,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-6,,14.69,,11.48,19.28,11.02,43.15,13.77,14.072222,7.966667,25.123457,1.1684,12.840278,86.647979
US_WI_55113,2021-05-24,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,1814,28,11,7023,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,22,1,6.74,14.73,,,20.2,13.05,33.67,15.57,13.138889,8.916667,21.722222,0.620889,12.916667,88.476036
US_WI_55113,2021-05-25,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,3,0,1817,28,5,7028,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-7,,10.2,7.09,7.09,23.06,10.2,38.58,12.41,20.088889,14.627778,27.677778,2.596444,16.027778,71.171538
US_WI_55113,2021-05-26,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,5,0,1822,28,8,7036,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-10,,20.14,,,15.57,10.07,38.0,,14.383333,8.544444,25.238889,0.7112,5.708333,55.866223
US_WI_55113,2021-05-27,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,2,0,1824,28,21,7057,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-8,,12.21,,10.99,22.39,8.14,29.31,6.11,6.727778,3.65,12.988889,0.366889,2.243056,72.386027
US_WI_55113,2021-05-28,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,3,0,1827,28,31,7088,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,50,-14,,13.06,,,15.1,9.79,27.34,14.28,6.183333,0.522222,13.755556,3.81,-1.979167,54.456
US_WI_55113,2021-05-29,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,1827,28,34,7122,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,111,,-13,,11.44,8.39,,16.77,,30.49,12.96,8.405556,-1.038889,17.194444,0.0,-0.791667,49.773041
US_WI_55113,2021-05-30,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,1827,28,15,7137,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-28,6.01,16.78,6.96,,23.43,10.45,32.92,14.88,10.838889,6.011111,16.6,0.41275,5.493056,70.2773
US_WI_55113,2021-05-31,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,5,0,1832,28,0,7137,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,36,-60,9.77,14.27,7.51,,16.15,10.89,32.3,7.51,13.933333,9.288889,21.083333,6.293556,10.465278,78.458204
US_WI_55113,2021-06-01,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,1832,28,6,7143,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-14,,10.55,6.9,6.5,24.76,7.71,27.2,12.18,14.411111,5.716667,22.466667,0.1778,8.1875,62.778952
US_WI_55113,2021-06-02,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,2,0,1834,28,12,7155,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-11,7.13,13.0,6.29,,20.13,12.58,33.97,17.19,15.972222,9.55,23.405556,0.0,10.173611,66.177691
US_WI_55113,2021-06-03,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,1834,28,10,7165,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-8,,6.92,,9.77,17.51,11.0,24.84,11.81,18.222222,11.466667,25.394444,0.338667,11.506944,63.10908
US_WI_55113,2021-06-04,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,2,0,1836,28,47,7212,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,21,-17,,8.77,6.68,7.52,21.73,14.62,27.57,21.73,21.133333,12.75,31.083333,0.15875,13.923611,58.714611
US_WI_55113,2021-06-05,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,1836,28,1,7213,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,64,,-12,,14.44,7.44,,9.19,17.94,32.38,16.63,26.761111,19.961111,33.355556,0.0,14.1875,45.954072
US_WI_55113,2021-06-06,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,1836,28,85,7298,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-14,6.44,15.29,8.05,,19.32,19.32,36.22,14.49,25.294444,20.116667,30.866667,0.0,14.784722,50.234762
US_WI_55113,2021-06-07,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,9,0,1845,28,2,7300,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,37,-20,8.75,10.73,,5.96,21.07,15.5,43.33,15.9,25.033333,19.822222,30.483333,0.0,16.979167,58.90389
US_WI_55113,2021-06-08,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,-1,0,1844,28,8,7308,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-18,,12.09,,6.45,20.16,18.14,31.44,18.14,24.072222,17.883333,31.361111,3.330222,18.097222,63.898836
US_WI_55113,2021-06-09,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,1,0,1845,28,31,7339,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-15,6.91,13.01,,8.94,21.54,14.63,33.73,18.69,21.561111,15.022222,28.9,1.241778,17.104167,67.732409
US_WI_55113,2021-06-10,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,1845,28,38,7377,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-15,9.99,14.98,5.76,8.07,18.44,14.98,26.13,14.98,23.805556,17.888889,30.366667,1.128889,18.680556,63.843921
US_WI_55113,2021-06-11,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,1,0,1846,28,0,7377,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,39,-24,,12.87,,6.05,21.95,14.0,32.92,11.73,20.038889,15.088889,26.805556,2.866571,17.173611,73.936053
US_WI_55113,2021-06-12,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,1846,28,8,7385,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,55,,-17,,13.89,,6.13,17.16,12.66,40.85,15.93,20.227778,13.216667,26.966667,0.254,12.590278,57.735644
US_WI_55113,2021-06-13,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,1846,28,28,7413,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-14,6.48,17.43,,,20.67,20.67,38.5,16.61,19.683333,10.244444,28.888889,0.0,9.645833,51.477034
US_WI_55113,2021-06-14,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,2,0,1848,28,43,7456,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,59,-13,,13.9,9.65,8.11,18.53,11.97,36.68,12.36,18.127778,9.577778,26.233333,0.0254,9.888889,57.384988
US_WI_55113,2021-06-15,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,1848,28,6,7462,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-15,6.16,8.46,5.39,5.39,20.77,11.54,33.47,10.0,17.477778,9.722222,23.972222,0.0,10.305556,60.260198
US_WI_55113,2021-06-16,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,1848,28,0,7462,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-19,8.63,11.77,7.46,6.67,14.13,10.2,34.14,8.63,16.216667,6.883333,25.166667,0.0,8.298611,57.286112
US_WI_55113,2021-06-17,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,1848,28,38,7500,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-19,5.31,14.03,6.07,5.69,20.85,12.13,36.39,15.16,21.962963,15.703704,28.228395,0.0,13.928571,58.847482
US_WI_55113,2021-06-18,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,1,0,1849,28,18,7518,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,34,-21,,19.33,7.2,,13.64,8.34,35.62,14.02,21.858025,14.314815,28.265432,0.0,10.293651,48.107355
US_WI_55113,2021-06-19,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,1849,28,53,7571,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,73,,-15,6.6,10.49,6.21,,18.25,8.54,25.24,10.49,17.851852,11.320988,26.061728,0.616857,10.365079,59.979488
US_WI_55113,2021-06-20,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,1849,28,10,7581,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-16,,10.37,6.43,6.79,20.37,7.86,30.74,12.51,14.851852,9.617284,20.604938,1.7145,11.809524,81.139247
US_WI_55113,2021-06-21,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,3,0,1852,28,7,7588,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,54,-16,5.27,6.67,,7.73,20.73,6.67,35.48,9.84,12.932099,8.820988,16.648148,18.923,8.166667,73.61222
US_WI_55113,2021-06-22,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,1,0,1853,28,7,7595,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-23,,13.21,9.17,8.44,19.81,6.24,35.95,11.37,13.432099,7.777778,20.512346,0.0,5.31746,59.117646
US_WI_55113,2021-06-23,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,1853,28,12,7607,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-18,5.34,11.45,7.25,6.87,16.41,10.68,31.67,9.54,17.833333,10.740741,26.493827,0.0,9.238095,59.614248
US_WI_55113,2021-06-24,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,1853,28,15,7622,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-17,,9.66,5.37,,17.89,11.8,26.83,10.37,21.746914,18.17284,26.030864,5.3975,18.396825,80.674925
US_WI_55113,2021-06-25,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,1853,28,45,7667,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,43,-19,,8.19,7.12,8.55,19.23,11.04,26.72,9.26,19.58642,11.925926,25.907407,1.806222,14.055556,67.141013
US_WI_55113,2021-06-26,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,1853,28,10,7677,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,111,,-4,6.31,10.87,,7.01,14.73,9.47,28.41,10.17,18.932099,15.277778,23.635802,0.0,15.261905,75.52221
US_WI_55113,2021-06-27,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,1853,28,30,7707,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-10,,11.75,6.05,7.12,17.45,11.75,33.83,11.4,18.055556,15.080247,23.895062,1.378857,14.912698,80.502809
US_WI_55113,2021-06-28,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,1853,28,21,7728,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,54,-20,7.21,9.26,,6.52,23.67,13.72,34.31,11.32,19.209877,13.351852,25.777778,2.88925,16.071429,80.851848
