location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IL_17147,2021-04-23,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,5,0,1425,20,,,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-20,12.77,12.34,,18.3,,32.78,,8.685185,2.475309,14.537037,0.0,0.694444,56.809478
US_IL_17147,2021-04-24,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,4,0,1429,20,,,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,2,13.34,,,16.79,,32.6,,11.117284,8.981481,14.709877,0.616857,7.145833,76.325784
US_IL_17147,2021-04-25,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,1,0,1430,20,,,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,,10.04,8.54,11.04,21.59,8.03,28.11,,10.08642,4.475309,16.364198,0.479778,4.402778,67.541207
US_IL_17147,2021-04-26,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,1,0,1431,20,,4870,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-20,6.67,10.84,18.34,17.09,,36.68,9.59,13.987654,4.08642,26.191358,0.084667,3.104167,47.741557
US_IL_17147,2021-04-27,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,3,0,1434,20,3,4873,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-19,13.81,10.46,6.28,15.9,,41.42,6.28,21.740741,15.080247,28.932099,0.0,10.659722,49.188253
US_IL_17147,2021-04-28,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,3,0,1437,20,8,4881,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-21,,9.63,12.44,19.26,8.03,34.92,,20.888889,18.814815,25.864198,0.508,17.409722,80.363429
US_IL_17147,2021-04-29,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,4,0,1441,20,18,4899,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-21,12.11,9.69,6.46,18.16,,35.92,11.3,15.623457,10.919753,20.395062,18.429111,13.902778,89.364952
US_IL_17147,2021-04-30,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,6,0,1447,20,16,4915,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-20,9.1,,,12.13,,33.36,8.23,14.746914,7.617284,19.62963,2.173111,5.666667,54.669595
US_IL_17147,2021-05-01,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,2,0,1449,20,13,4928,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,3,14.56,,,17.68,7.8,31.2,10.4,14.598765,6.314815,26.950617,0.0,3.840278,48.343829
US_IL_17147,2021-05-02,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,4,0,1453,20,0,4928,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,,14.95,8.97,,16.45,9.97,44.36,10.47,19.861111,15.2,25.483333,0.0,11.592593,59.010569
US_IL_17147,2021-05-03,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,3,0,1456,20,8,4936,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-23,13.04,8.69,9.09,20.15,,33.19,11.06,17.138889,14.483333,22.988889,4.41325,15.475309,89.806693
US_IL_17147,2021-05-04,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,2,0,1458,20,2,4938,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-18,10.88,11.26,6.21,20.59,8.16,39.23,5.83,15.494444,11.888889,21.127778,3.697111,14.296296,92.712795
US_IL_17147,2021-05-05,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,7,0,1465,20,32,4970,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-19,9.22,7.55,10.48,13.0,8.81,34.38,10.06,11.927778,6.555556,17.483333,4.0132,6.067901,67.312692
US_IL_17147,2021-05-06,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,5,0,1470,20,19,4989,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-19,10.45,10.45,6.43,16.88,,35.36,,12.05,7.444444,17.888889,0.508,5.617284,64.941667
US_IL_17147,2021-05-07,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,6,0,1476,20,21,5010,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-21,9.9,11.19,8.18,15.5,,37.46,,12.016667,4.488889,20.783333,0.9906,3.228395,55.216096
US_IL_17147,2021-05-08,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,2,0,1478,20,164,5174,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-9,14.53,10.02,,16.53,10.52,40.57,,9.1,1.3,16.394444,0.0,0.598765,55.385849
US_IL_17147,2021-05-09,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,1,0,1479,20,25,5199,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,,13.13,9.96,,16.75,,38.94,,8.011111,6.183333,11.5,20.799778,6.018519,87.126873
US_IL_17147,2021-05-10,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,3,0,1482,20,12,5211,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-19,10.59,10.18,6.11,18.32,9.37,36.24,7.33,8.822222,1.611111,16.927778,6.8072,3.925926,71.265054
US_IL_17147,2021-05-11,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,4,0,1486,20,28,5239,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-19,9.76,8.13,,15.04,,40.25,6.51,10.155556,5.744444,14.688889,0.9906,3.765432,64.511656
US_IL_17147,2021-05-12,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,8,0,1494,20,12,5251,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-20,7.89,9.55,7.06,14.12,8.31,31.16,6.23,9.388889,1.45,16.7,0.1016,-0.055556,51.658415
US_IL_17147,2021-05-13,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,3,0,1497,20,130,5381,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-21,14.72,7.15,,18.09,,36.6,7.99,11.844444,3.277778,19.538889,0.0,-0.351852,42.902182
US_IL_17147,2021-05-14,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,1,0,1498,20,11,5392,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-17,7.37,9.1,9.53,13.0,7.37,34.23,8.23,13.761111,4.516667,21.211111,0.0,0.419753,40.381362
US_IL_17147,2021-05-15,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,2,0,1500,20,185,5577,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-11,9.14,9.14,13.2,18.78,,21.32,,14.772222,9.577778,19.766667,0.0,3.864198,48.11173
US_IL_17147,2021-05-16,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,1500,20,12,5589,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,,11.73,,8.79,18.08,9.28,31.27,7.82,16.577778,12.122222,22.666667,0.3048,9.216049,61.684928
US_IL_17147,2021-05-17,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,1500,20,0,5589,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-20,9.95,,8.8,28.32,,35.2,8.42,17.016667,14.95,21.133333,19.275778,14.907407,87.383687
US_IL_17147,2021-05-18,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,3,0,1503,20,6,5595,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-20,8.55,11.28,7.0,9.33,7.0,34.6,,17.711111,15.872222,21.172222,7.591778,16.450617,92.361567
US_IL_17147,2021-05-19,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,6,0,1509,20,6,5601,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-20,8.05,8.05,6.44,16.49,,30.17,,19.911111,17.572222,23.777778,2.82575,17.166667,83.99433
US_IL_17147,2021-05-20,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,1,0,1510,20,151,5752,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-20,10.11,10.11,,21.98,9.67,26.37,8.79,22.827778,18.488889,28.311111,1.1176,17.104938,69.882468
US_IL_17147,2021-05-21,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,3,0,1513,20,0,5752,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-20,,10.94,9.57,16.41,10.03,34.65,11.85,23.022222,17.4,28.477778,0.0,15.395062,62.023677
US_IL_17147,2021-05-22,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,1,0,1514,20,170,5922,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-11,11.88,10.26,11.35,16.21,10.26,35.66,10.8,22.694444,17.083333,28.922222,0.0,14.635802,60.400685
US_IL_17147,2021-05-23,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,1514,20,19,5941,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,,13.79,,7.66,17.37,12.77,42.91,8.17,23.65,17.566667,30.322222,0.0,16.746914,65.18715
US_IL_17147,2021-05-24,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,1514,20,11,5952,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-20,12.62,8.41,,25.23,10.09,37.85,7.99,25.055556,18.283333,30.811111,0.0,15.851852,56.625772
US_IL_17147,2021-05-25,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,2,0,1516,20,6,5958,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-22,14.98,9.83,,20.13,11.7,29.96,10.77,24.661111,19.227778,30.772222,0.0,15.864198,58.096485
US_IL_17147,2021-05-26,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,1,0,1517,20,3,5961,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-24,12.74,,9.23,21.09,9.23,28.56,8.35,23.233333,18.905556,29.022222,4.8895,17.351852,69.415392
US_IL_17147,2021-05-27,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,2,0,1519,20,16,5977,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-25,,7.7,8.12,16.67,6.41,30.78,7.7,20.388889,15.272222,27.611111,4.209143,15.160494,71.877233
US_IL_17147,2021-05-28,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,1,0,1520,20,0,5977,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-30,8.0,,,27.1,,30.21,7.11,14.855556,9.738889,20.355556,10.0965,13.981481,94.591333
US_IL_17147,2021-05-29,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,1,0,1521,20,61,6038,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-23,17.6,8.8,,18.7,12.1,43.45,11.55,10.977778,7.055556,17.533333,7.112,5.419753,68.754713
US_IL_17147,2021-05-30,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,1521,20,16,6054,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-34,14.2,,9.83,12.56,9.83,36.59,12.56,13.211111,5.027778,21.5,0.0,4.388889,55.208849
US_IL_17147,2021-05-31,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,1521,20,0,6054,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-77,10.88,11.37,7.42,16.31,10.88,38.07,14.34,16.472222,12.377778,21.466667,0.0,8.981481,61.571548
US_IL_17147,2021-06-01,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,1521,20,17,6071,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-29,7.59,,9.49,23.25,8.54,38.91,8.07,17.8,13.922222,23.433333,0.036286,11.098765,64.935645
US_IL_17147,2021-06-02,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,1521,20,6,6077,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-28,14.33,9.08,10.51,21.98,13.38,31.53,13.38,18.877778,15.277778,23.422222,0.084667,14.074074,74.419224
US_IL_17147,2021-06-03,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,-1,0,1520,20,8,6085,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-32,12.68,10.65,11.67,25.87,11.16,40.07,,21.227778,14.672222,28.783333,0.0254,13.475309,61.473248
US_IL_17147,2021-06-04,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,1520,20,22,6107,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-29,18.47,9.48,,12.98,12.48,31.95,14.98,23.711111,16.322222,30.333333,0.0,11.969136,47.868713
US_IL_17147,2021-06-05,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,1520,20,11,6118,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-14,15.69,13.45,,22.42,10.09,26.9,,24.333333,17.577778,31.016667,0.0,14.549383,54.379229
US_IL_17147,2021-06-06,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,1520,20,2,6120,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,,14.03,,,17.04,10.52,38.59,12.03,23.666667,17.655556,29.283333,0.0,17.0,66.201859
US_IL_17147,2021-06-07,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,1,0,1521,20,29,6149,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-27,15.16,,17.06,20.85,10.9,44.54,14.21,23.922222,20.788889,28.405556,2.721429,20.635802,81.86177
US_IL_17147,2021-06-08,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,1,0,1522,20,15,6164,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-31,14.36,,14.36,28.71,10.4,47.52,9.4,23.511111,18.7,28.666667,3.358444,20.308642,82.300247
US_IL_17147,2021-06-09,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,-2,0,1520,20,16,6180,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-29,15.19,10.29,11.27,23.53,11.27,39.7,11.27,23.555556,19.783333,29.261111,0.733778,20.771605,84.420174
US_IL_17147,2021-06-10,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,2,0,1522,20,40,6220,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-29,12.15,,11.66,17.01,7.29,35.48,12.64,25.25,19.883333,31.444444,3.386667,21.0,77.293517
US_IL_17147,2021-06-11,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,1522,20,0,6220,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-33,9.71,,,15.33,9.71,37.3,10.22,26.905556,19.961111,33.844444,0.0254,20.796296,69.140723
US_IL_17147,2021-06-12,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,1522,20,43,6263,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-18,15.94,,,20.89,11.0,34.64,11.0,27.855556,21.066667,35.088889,0.508,20.981481,66.259787
US_IL_17147,2021-06-13,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,1522,20,22,6285,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,,15.63,,,17.72,10.42,32.31,13.55,25.511111,20.755556,31.277778,5.3594,17.308642,61.06576
US_IL_17147,2021-06-14,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,1,0,1523,20,38,6323,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-33,14.47,10.62,,22.2,8.69,39.57,13.03,24.455556,17.383333,30.033333,0.0,13.820988,51.572111
US_IL_17147,2021-06-15,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,1523,20,16,6339,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-29,17.25,9.64,,25.36,15.22,32.46,9.13,22.205556,13.722222,29.3,0.0,11.308642,50.142131
US_IL_17147,2021-06-16,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,1,0,1524,20,0,6339,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-29,15.66,7.58,9.6,17.17,8.08,38.89,7.58,21.855556,13.805556,28.533333,0.0,9.54321,45.75604
US_IL_17147,2021-06-17,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,1524,20,40,6379,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-33,14.64,,,21.7,11.1,33.31,11.1,22.566667,12.966667,31.6,0.0508,10.191358,45.570486
US_IL_17147,2021-06-18,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,1524,20,21,6400,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-35,12.68,,11.66,18.77,7.61,44.12,,27.705556,23.333333,34.561111,0.03175,19.487654,60.797291
US_IL_17147,2021-06-19,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,1524,20,50,6450,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-24,16.39,7.93,,11.63,14.8,25.38,7.93,24.011111,19.255556,30.027778,15.14475,20.635802,81.225194
US_IL_17147,2021-06-20,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,1524,20,6,6456,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-30,15.39,,,19.64,,31.84,11.14,25.133333,20.144444,30.544444,2.398889,21.376543,79.63037
US_IL_17147,2021-06-21,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,1524,20,25,6481,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-30,12.24,9.88,,23.53,12.71,35.77,12.24,22.811111,18.794444,29.238889,0.254,16.950617,69.710991
US_IL_17147,2021-06-22,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,1524,20,9,6490,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-30,17.63,9.57,10.07,26.19,,45.83,11.08,17.061111,9.277778,23.577778,0.0254,8.574074,57.335347
US_IL_17147,2021-06-23,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,1524,20,6,6496,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-28,13.67,9.76,7.81,26.36,12.2,53.2,13.18,20.2,15.066667,26.827778,0.34925,11.166667,56.48047
US_IL_17147,2021-06-24,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,1524,20,17,6513,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-32,12.66,7.97,,9.85,8.91,33.29,,20.838889,16.3,25.927778,3.1115,15.67284,72.250894
US_IL_17147,2021-06-25,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,1524,20,23,6536,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-32,10.17,7.86,7.4,14.33,,41.14,,23.416667,20.944444,28.683333,24.4475,21.62963,89.619337
