location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13225,2021-03-08,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,1,0,2472,49,,,0,0,0,0,0,0,0,0,0,0,18,19,73,387,291,235,297,251,125,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,7,10,15,0,0,0,0,0,0,0,0,0,0,2,0,1,8,15,19,39,51,38,27,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,19,,4,-20,6,5.15,7.6,10.04,15.19,3.8,7.32,8.95,6.51,11.94,10.58,3.8,,,,7.32,24.96,6.51,7.6,5.15,6.24,41.5,6.24,5.15,5.42,5.42,9.166667,-0.138889,20.255556,0.0,-2.961111,43.157459
US_GA_13225,2021-03-09,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,7,0,2479,49,,,0,0,0,1,0,2,0,0,0,0,18,19,73,388,291,237,297,251,125,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,7,10,15,0,0,0,0,0,0,0,0,0,0,2,0,1,8,15,19,39,51,38,27,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,24,,8,-18,4,,10.16,13.37,9.89,4.81,6.95,8.29,,6.68,10.96,5.08,,,5.08,10.43,25.94,5.35,6.95,4.01,7.75,43.85,5.62,5.62,7.75,5.08,10.683333,0.066667,22.094444,0.0,-0.794444,45.235159
US_GA_13225,2021-03-10,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,5,1,2484,50,,,0,0,0,1,0,0,0,0,2,0,18,19,73,389,291,237,297,251,127,65,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,8,7,11,15,0,0,0,0,0,0,0,-1,0,0,2,0,1,8,15,19,39,50,38,27,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,32,,9,-20,5,6.53,9.53,14.7,5.45,6.26,5.99,8.17,5.45,5.99,8.44,4.36,5.17,,,10.89,22.87,4.36,10.35,,6.53,33.22,,5.72,4.9,5.17,13.005556,1.961111,23.983333,0.0,3.377778,52.233974
US_GA_13225,2021-03-11,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,1,1,2485,51,,,0,0,0,0,0,0,0,1,-1,0,18,19,73,389,291,237,297,252,126,65,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,8,8,11,15,0,0,0,0,0,0,0,1,-1,0,2,0,1,8,15,19,39,51,37,27,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,19,,13,-19,5,5.41,8.66,14.06,11.36,3.79,4.6,10.28,5.14,4.33,8.38,4.87,,3.79,5.41,11.36,22.45,4.6,5.68,4.6,11.36,37.87,,,5.95,4.33,15.838889,4.866667,25.083333,0.0,7.161111,56.459279
US_GA_13225,2021-03-12,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,7,0,2492,51,,,0,0,0,2,1,-1,0,0,0,0,18,19,73,391,292,236,297,252,126,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,8,11,15,0,0,0,1,0,0,0,0,0,1,2,0,1,9,15,19,39,51,37,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,14,,13,-18,4,4.33,9.74,13.26,8.12,4.87,,7.85,5.41,,9.74,5.68,6.49,5.95,,5.68,22.19,5.14,6.22,,5.95,29.22,4.87,5.68,5.95,5.95,16.283333,7.288889,26.538889,0.0,8.927778,62.005365
US_GA_13225,2021-03-13,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,1,1,2493,52,,,0,0,0,1,1,0,0,0,0,0,18,19,73,392,293,236,297,252,126,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,8,11,15,0,0,0,0,0,0,0,0,0,0,2,0,1,9,15,19,39,51,37,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,37,,5,-15,,4.45,11.13,14.31,8.9,,,10.18,5.09,,8.9,,,,,7.0,21.95,5.72,6.36,,6.04,36.26,5.41,7.0,6.36,,18.088889,8.977778,28.116667,0.0,10.494444,61.371912
US_GA_13225,2021-03-14,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,1,0,2494,52,,,1,0,0,1,0,0,0,0,0,0,19,19,73,393,293,236,297,252,126,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,8,11,15,0,0,0,0,0,0,0,0,0,0,2,0,1,9,15,19,39,51,37,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,,,28,-21,,5.76,7.58,13.34,6.06,,4.55,8.49,,,11.82,,,,,8.18,26.67,6.67,7.58,,4.24,38.79,,6.97,11.52,6.06,19.372222,10.116667,28.394444,0.0,11.744444,61.483255
US_GA_13225,2021-03-15,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,3,0,2497,52,,,0,0,0,0,0,1,1,0,0,0,19,19,73,393,293,237,298,252,126,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,8,11,15,0,0,0,0,0,0,0,0,0,0,2,0,1,9,15,19,39,51,37,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,33,,10,-20,3,5.83,7.35,15.71,6.59,6.84,6.33,7.86,5.32,6.33,12.67,5.07,7.6,,4.56,4.82,28.64,,6.33,4.56,5.83,42.32,5.32,5.83,6.08,5.83,18.7,12.055556,26.405556,0.0,12.644444,67.975814
US_GA_13225,2021-03-16,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,4,0,2501,52,,,0,0,0,0,0,0,1,0,0,0,19,19,73,393,293,237,299,252,126,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,8,11,15,0,0,0,0,0,0,1,0,1,0,2,0,1,9,15,19,40,51,38,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,32,,6,-19,5,4.69,6.17,16.54,7.16,,4.69,8.39,4.94,,10.37,3.7,4.69,4.45,,8.64,28.4,7.16,5.18,3.7,6.91,35.56,5.43,4.2,8.64,5.43,16.455556,11.305556,23.733333,1.397,13.45,82.598768
US_GA_13225,2021-03-17,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,3,0,2504,52,,,0,0,0,0,0,0,1,0,0,1,19,19,73,393,293,237,300,252,126,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,8,11,15,0,0,0,0,0,0,1,0,0,0,2,0,1,9,15,19,41,51,38,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,35,,11,-18,5,4.12,3.64,13.82,7.52,4.61,7.03,8.49,8.25,7.03,10.91,4.85,5.09,,,9.7,20.37,5.82,8.0,,6.79,40.99,3.64,6.06,4.12,6.06,14.744444,11.711111,21.194444,20.574,13.333333,91.599743
US_GA_13225,2021-03-18,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,6,0,2510,52,,,0,0,0,0,0,0,1,0,0,0,19,19,73,393,293,237,301,252,126,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,8,11,15,0,0,0,0,0,0,0,0,0,0,2,0,1,9,15,19,41,51,38,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,26,,16,-20,6,4.28,9.56,11.07,6.54,5.03,,4.53,4.28,3.52,14.09,6.54,3.77,3.52,5.79,10.82,20.38,5.53,10.56,5.79,6.54,37.23,4.78,5.79,7.55,5.79,20.316667,15.311111,25.322222,6.900333,15.25,72.800268
US_GA_13225,2021-03-19,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,1,0,2511,52,,,0,0,0,1,0,1,0,0,0,0,19,19,73,394,293,238,301,252,126,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,8,11,15,0,0,0,0,0,0,0,0,0,0,2,0,1,9,15,19,41,51,38,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,22,,23,-19,2,,7.63,14.22,5.53,6.05,5.0,7.63,,,11.06,4.48,3.95,,5.26,7.11,18.69,5.0,8.43,5.26,4.74,32.12,,5.26,5.26,,12.983333,9.033333,19.95,0.2032,5.011111,58.650074
US_GA_13225,2021-03-20,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,3,0,2514,52,,,0,0,0,-1,2,0,0,0,0,0,19,19,73,393,295,238,301,252,126,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,8,11,15,0,0,0,0,0,0,0,0,0,0,2,0,1,9,15,19,41,51,38,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,38,,20,-13,,7.69,8.01,16.98,7.37,,,9.93,,5.13,11.21,,5.13,,,6.09,20.18,5.45,8.97,7.37,7.69,38.12,,6.41,4.8,6.41,11.422222,6.272222,15.966667,0.0,0.066667,45.68986
US_GA_13225,2021-03-21,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,1,0,2515,52,,,0,0,0,0,0,0,0,0,0,0,19,19,73,393,295,238,301,252,126,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,8,11,15,0,0,0,0,0,0,0,0,0,0,2,0,1,9,15,19,41,51,38,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,,,43,-20,,7.72,7.1,13.27,8.03,5.25,5.87,8.03,7.1,,11.11,5.56,5.87,,,9.88,24.08,4.94,7.41,,5.56,37.35,,,7.72,6.17,11.679012,6.851852,18.358025,0.0,3.641975,58.43647
US_GA_13225,2021-03-22,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,1,0,2516,52,,,0,0,0,0,0,0,0,0,0,0,19,19,73,393,295,238,301,252,126,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,8,11,15,0,0,0,0,0,0,0,0,0,0,2,0,1,9,15,19,41,51,38,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,36,,21,-21,4,6.62,8.15,12.73,6.11,5.35,5.35,6.11,4.33,5.35,8.15,4.58,4.33,,6.62,12.47,23.17,6.11,7.64,6.36,3.82,37.42,5.6,,3.82,3.56,16.105556,9.283333,23.727778,0.028222,7.533333,56.929728
US_GA_13225,2021-03-23,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,5,0,2521,52,,,0,0,0,0,0,1,0,1,0,0,19,19,73,393,295,239,301,253,126,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,8,11,15,0,0,0,0,0,0,0,1,0,0,2,0,1,9,15,19,41,52,38,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,28,,7,-21,3,5.07,7.36,16.23,10.15,4.31,7.1,8.37,4.31,6.85,7.61,,6.59,4.82,5.33,8.62,19.02,6.09,8.37,6.85,6.34,38.55,,4.06,8.12,,17.311111,11.244444,24.055556,0.0,9.555556,60.508002
US_GA_13225,2021-03-24,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,3,0,2524,52,,,0,0,0,1,0,0,1,0,1,0,19,19,73,394,295,239,302,253,127,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,8,11,15,0,0,0,0,0,0,0,0,0,0,2,0,1,9,15,19,41,52,38,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,29,,12,-20,5,,5.55,14.9,8.33,4.8,,7.32,4.04,6.82,4.8,4.04,4.29,,,9.85,21.46,5.81,5.55,,7.32,39.13,4.8,4.8,6.31,,18.411111,13.861111,24.422222,5.08,14.066667,75.89856
US_GA_13225,2021-03-25,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,3,0,2527,52,,,0,0,0,0,0,0,0,0,0,0,19,19,73,394,295,239,302,253,127,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,8,11,15,0,0,0,0,0,0,0,0,0,0,2,0,1,9,15,19,41,52,38,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,27,,24,-19,3,5.92,5.41,15.19,13.13,3.6,5.66,8.49,5.41,4.89,10.55,5.41,7.72,4.38,,8.75,21.11,,7.98,3.86,6.95,40.41,5.15,6.18,7.46,5.66,20.422222,15.194444,28.872222,0.943429,15.9,75.358919
US_GA_13225,2021-03-26,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,5,0,2532,52,,,0,0,0,2,1,0,0,0,0,0,19,19,73,396,296,239,302,253,127,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,8,11,15,0,0,0,0,0,0,0,0,0,0,2,0,1,9,15,19,41,52,38,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,18,,24,-22,5,4.33,6.76,11.36,6.49,8.66,7.85,9.74,4.06,,11.63,7.04,6.49,,5.95,8.12,24.62,7.04,7.85,5.68,4.33,34.9,,5.41,6.76,4.87,21.872222,17.627778,27.6,0.5588,18.911111,83.539295
US_GA_13225,2021-03-27,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,4,0,2536,52,,,0,0,0,2,1,0,0,0,0,0,19,19,73,398,297,239,302,253,127,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,8,11,15,0,0,0,0,0,0,0,0,0,0,2,0,1,9,15,19,41,52,38,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,37,,31,-8,,8.4,9.05,15.51,5.49,6.14,7.11,5.17,,,10.34,4.85,5.82,,,8.4,21.32,7.43,,,5.82,41.03,4.85,5.82,8.72,7.11,22.444444,17.691358,29.240741,18.838333,18.759259,79.750715
US_GA_13225,2021-03-28,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,0,0,2536,52,,,0,0,0,0,0,0,0,0,0,0,19,19,73,398,297,239,302,253,127,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,8,11,15,0,0,0,0,0,0,0,0,0,0,2,0,1,9,15,19,41,52,38,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,,,27,-15,,7.57,8.84,16.09,12.94,,6.0,12.94,6.94,,5.68,6.63,,,,7.89,17.67,7.89,7.89,,8.84,40.08,,7.57,,,21.477778,17.183333,27.705556,0.1524,17.661111,79.068345
US_GA_13225,2021-03-29,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,3,0,2539,52,,,0,0,0,0,0,0,0,0,1,0,19,19,73,398,297,239,302,253,128,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,8,11,15,0,0,0,0,0,0,0,0,0,0,2,0,1,9,15,19,41,52,38,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,35,,10,-27,3,,8.03,16.95,11.01,5.95,4.76,12.49,5.95,6.84,12.2,5.35,6.84,,,12.49,27.66,6.25,9.22,4.46,,34.5,,7.73,6.25,5.65,15.205556,7.194444,23.761111,3.0226,4.755556,49.906375
US_GA_13225,2021-03-30,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,4,0,2543,52,,,0,0,0,1,0,0,0,2,0,0,19,19,73,399,297,239,302,255,128,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,8,11,15,0,0,0,0,0,0,0,1,0,0,2,0,1,9,15,19,41,53,38,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,25,,12,-28,4,4.15,8.6,18.1,11.27,5.93,4.75,12.16,8.31,5.04,12.46,5.04,5.64,,4.75,8.9,29.07,5.04,4.15,4.75,,45.98,,5.04,5.93,,15.655556,8.383333,23.822222,0.0,10.361111,70.821335
US_GA_13225,2021-03-31,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,3,0,2546,52,,,0,0,0,1,0,0,1,1,0,0,19,19,73,400,297,239,303,256,128,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,8,11,15,0,0,0,0,0,0,0,0,1,0,2,0,1,9,15,19,41,53,39,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,29,,31,-29,6,,,13.56,11.45,5.12,8.74,13.26,,4.52,8.74,6.63,,4.82,5.42,7.23,22.9,4.82,12.05,4.52,,45.51,,9.95,5.12,,20.294444,14.961111,27.866667,3.302,17.205556,82.632553
US_GA_13225,2021-04-01,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,-1,1,2545,53,,,0,0,0,0,-1,0,0,0,0,0,19,19,73,400,296,239,303,256,128,66,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,8,8,11,15,0,0,0,0,0,1,0,1,0,0,2,0,1,9,15,20,41,54,39,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,34,,20,-28,4,6.72,8.25,13.76,11.01,,5.81,9.78,6.42,6.11,11.31,,4.89,,7.64,,26.59,5.2,6.72,6.11,6.72,42.18,,,5.81,7.03,11.622222,6.238889,17.477778,13.546667,1.494444,49.952549
US_GA_13225,2021-04-02,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,3,2,2548,55,,,0,0,2,0,0,0,0,0,1,0,19,19,75,400,296,239,303,256,129,66,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4,8,9,11,16,0,0,0,0,0,0,0,0,0,0,2,0,1,9,15,20,41,54,39,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,31,,34,-34,4,7.2,7.83,18.78,10.33,,4.38,8.14,4.38,5.01,4.7,6.57,,,,8.14,17.22,6.26,5.63,,,42.57,4.7,5.63,8.45,5.01,7.661111,0.927778,14.972222,0.0,-5.188889,39.879072
US_GA_13225,2021-04-03,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,1,0,2549,55,,,0,0,0,0,0,0,0,0,0,0,19,19,75,400,296,239,303,256,129,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,8,9,11,16,0,0,0,0,0,0,0,0,0,0,2,0,1,9,15,20,41,54,39,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,42,,13,-10,,,6.59,18.74,,9.72,,10.06,5.9,,5.55,,4.86,5.55,5.21,7.29,21.86,6.25,10.76,,9.37,38.52,5.9,9.02,6.94,,8.416667,-0.277778,18.472222,0.0,-1.783333,48.818552
US_GA_13225,2021-04-04,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,1,0,2550,55,,,0,0,0,0,0,0,1,0,0,0,19,19,75,400,296,239,304,256,129,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,8,9,11,16,0,0,0,0,0,0,0,0,0,0,2,0,1,9,15,20,41,54,39,28,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,14,,26,-19,,8.93,5.5,15.46,7.9,8.59,8.59,7.9,12.71,,9.96,6.87,,,5.15,7.9,19.58,,8.93,,5.15,34.0,5.5,5.5,6.87,,11.544444,1.183333,22.566667,0.0,1.461111,50.121214
