location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OK_40041,2020-06-15,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,1,0,109,16,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,18,38,,-18,3,,7.58,18.15,6.77,,6.5,,,,6.23,12.19,5.96,,,,4.33,7.86,24.38,5.15,15.98,4.33,4.06,7.04,41.72,5.42,12.73,7.86,5.15,5.42,25.894444,18.461111,31.85,0.0,,17.427778,59.907639
US_OK_40041,2020-06-16,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,2,0,111,16,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,17,34,,-20,5,4.11,4.66,12.32,,7.12,5.2,5.2,,,4.93,10.13,4.38,,5.2,,,4.66,25.46,5.48,14.24,4.11,3.83,5.75,35.87,7.67,11.5,4.93,5.2,,25.244444,19.322222,31.094444,0.0,,18.016667,64.741273
US_OK_40041,2020-06-17,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,1,0,112,16,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,29,,,-18,3,,10.04,15.34,10.04,7.81,5.58,,7.81,5.86,5.86,10.88,,4.18,6.69,6.13,,10.88,29.84,5.86,10.04,,,,33.18,4.74,13.66,7.53,4.74,4.74,24.805556,18.633333,30.711111,2.5146,,17.122222,62.676901
US_OK_40041,2020-06-18,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,0,0,112,16,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,25,34,,-21,2,6.71,6.71,14.53,6.15,4.75,6.43,5.87,6.43,4.19,5.03,10.9,4.47,6.15,,,6.15,9.22,21.51,10.06,14.25,,4.47,,39.95,6.99,9.22,5.87,5.31,4.19,25.583333,19.527778,31.316667,0.0,,17.5,61.373957
US_OK_40041,2020-06-19,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,2,0,114,16,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,29,43,,-21,2,3.78,4.32,10.8,7.29,6.75,6.75,3.78,7.56,,,5.94,4.05,,4.32,4.05,3.78,7.29,18.64,5.4,10.27,4.05,5.94,4.32,35.66,4.05,10.8,6.21,,4.32,25.327778,20.338889,31.233333,0.0,,18.733333,67.025998
US_OK_40041,2020-06-20,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,1,0,115,16,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,37,,,-5,,3.76,5.63,10.73,5.37,4.83,4.29,4.56,5.9,,3.76,7.24,6.17,5.1,,7.51,4.56,8.32,19.05,6.97,11.27,,5.37,4.56,38.09,4.29,13.41,6.17,,4.29,23.638889,19.627778,27.433333,0.0,,18.466667,72.957851
US_OK_40041,2020-06-21,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,2,0,117,16,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,34,,,-2,,4.04,5.93,15.09,4.85,7.82,,,7.55,,4.04,9.7,5.39,4.58,,,,6.2,21.29,4.58,12.4,3.77,4.58,5.66,37.46,5.66,12.67,5.12,,4.85,23.455556,17.144444,29.655556,0.254,,18.4,73.468149
US_OK_40041,2020-06-22,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,0,0,117,16,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,12,32,,-21,5,4.53,10.13,11.2,8.53,5.6,5.87,,6.93,4.0,4.27,6.67,4.27,4.0,6.4,,5.07,10.67,29.87,7.2,12.0,5.33,6.93,5.07,40.8,,14.67,5.33,4.0,6.67,23.788889,18.883333,30.638889,0.072571,,17.822222,69.476459
US_OK_40041,2020-06-23,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,1,0,118,16,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,17,36,,-23,6,5.56,8.34,14.74,5.56,5.84,5.56,,7.51,,,11.12,,,,,,9.45,27.53,8.34,13.07,,6.67,4.73,36.15,4.73,9.45,5.56,,6.12,24.994444,20.3,29.866667,0.0,,18.005556,65.56706
US_OK_40041,2020-06-24,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,1,0,119,16,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,29,,,-19,4,6.66,9.15,15.26,8.6,6.38,6.38,,10.26,6.38,5.27,9.99,,8.88,,3.88,5.55,9.15,22.19,5.27,10.82,3.88,3.88,7.77,41.61,4.16,8.88,7.49,5.83,6.1,22.345679,13.512346,30.481481,0.056444,,13.228395,56.756815
US_OK_40041,2020-06-25,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,2,0,121,16,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,24,36,,-19,2,4.91,5.46,16.37,5.73,6.55,4.09,4.09,7.37,4.64,,12.28,6.82,7.09,,,6.28,9.0,24.55,4.91,13.37,4.37,7.09,5.46,37.92,6.0,14.73,5.46,6.55,4.64,25.788889,18.05,32.355556,0.0,,15.444444,53.481014
US_OK_40041,2020-06-26,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,3,0,124,16,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,29,46,,-23,3,6.18,4.57,17.21,7.53,8.07,4.3,,7.26,6.99,,6.99,3.77,4.03,5.65,,6.45,10.49,27.7,8.87,10.49,4.03,4.84,5.11,31.73,,11.03,,4.3,,25.366667,20.077778,31.144444,0.0,,19.294444,69.562022
US_OK_40041,2020-06-27,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,3,0,127,16,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,35,,,-3,,5.53,4.22,14.49,4.74,6.59,5.27,,10.01,21.87,3.95,6.06,4.48,5.01,,,,5.01,22.4,7.38,10.28,4.22,5.01,,36.89,,12.65,5.8,,4.74,25.55,21.588889,31.144444,0.0,,20.433333,73.595017
US_OK_40041,2020-06-28,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,5,0,132,16,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,31,,,4,,5.95,6.47,14.75,3.62,,3.62,4.4,5.44,11.65,6.47,8.02,5.44,3.88,,3.88,4.14,8.8,22.78,4.4,14.24,,5.69,5.69,38.83,5.44,11.91,6.21,,,27.15,23.35,32.166667,0.0,,20.955556,69.148373
US_OK_40041,2020-06-29,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,4,0,136,16,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,18,34,,-21,5,,5.79,12.64,9.74,6.58,,,9.48,4.48,3.95,10.27,5.27,5.0,,,5.27,6.84,25.8,7.11,10.53,4.48,6.58,7.37,39.49,5.27,8.95,5.0,3.95,5.0,26.866667,23.55,31.255556,0.846667,,21.144444,71.265878
US_OK_40041,2020-06-30,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,16,0,152,16,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,14,36,,-22,6,5.41,6.18,13.39,6.7,6.96,,3.61,8.5,6.7,3.86,8.24,5.15,,4.89,,4.12,8.24,24.73,5.92,13.39,6.18,3.61,7.21,40.7,,8.5,7.21,,5.41,27.288889,23.7,32.211111,0.6985,,22.338889,74.774059
US_OK_40041,2020-07-01,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,1,0,153,16,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,40,,,-22,2,5.2,8.59,15.87,6.5,6.76,5.72,,8.59,,,8.59,4.42,5.72,4.94,4.16,5.72,7.54,28.88,5.72,12.49,4.42,7.03,6.24,41.89,4.94,9.37,5.2,5.46,4.68,28.177778,23.872222,33.711111,0.0508,,22.644444,72.224757
US_OK_40041,2020-07-02,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,9,0,162,16,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,44,51,,-24,3,4.1,9.48,11.78,5.38,6.4,5.38,3.59,7.68,3.84,,7.43,3.84,4.87,,,4.61,6.92,23.05,5.63,11.78,,4.36,5.89,37.65,,9.22,7.68,,5.63,28.844444,22.8,34.316667,3.338286,,23.172222,71.619044
US_OK_40041,2020-07-03,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,3,0,165,16,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,67,89,,-40,4,4.25,3.77,9.2,5.43,6.61,7.08,4.01,7.79,,4.72,7.55,4.25,,4.72,,,7.08,20.52,,10.62,,4.25,,33.5,4.48,7.31,8.26,4.01,3.77,25.361111,18.883333,33.5,4.2545,,19.35,69.742151
US_OK_40041,2020-07-04,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,7,0,172,16,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,31,,,-16,,3.74,5.84,12.16,6.54,7.01,3.97,4.67,6.31,4.44,3.27,6.08,,4.44,5.14,,,7.01,21.04,5.61,15.43,,4.21,,32.03,6.78,13.79,6.31,3.27,4.44,25.233333,20.822222,31.35,9.779,,20.655556,76.332211
US_OK_40041,2020-07-05,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,3,0,175,16,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,34,,,-6,,5.42,6.84,17.21,7.78,6.37,5.19,3.54,6.13,4.01,5.89,7.31,5.66,4.25,4.48,4.01,,7.31,26.41,4.95,14.86,3.3,4.01,4.95,45.04,3.54,9.67,5.42,5.19,3.3,24.905556,20.061111,31.344444,3.374571,,20.522222,76.96204
US_OK_40041,2020-07-06,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,6,0,181,16,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,23,34,,-27,6,6.71,8.94,15.89,6.95,6.71,4.72,7.7,6.95,5.96,4.47,10.18,4.72,3.97,5.46,,,7.45,31.54,10.68,14.15,,,4.22,37.5,3.48,12.17,9.69,5.21,3.73,26.544444,20.944444,32.166667,0.169333,,20.733333,70.689173
US_OK_40041,2020-07-07,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,18,1,199,17,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,16,32,,-26,6,4.23,7.14,15.6,7.67,6.87,7.14,6.87,10.05,5.02,5.29,10.84,4.76,3.7,4.5,3.7,4.23,5.55,21.15,6.87,14.01,,5.29,5.02,39.92,3.97,12.16,4.76,7.67,4.23,26.75,20.755556,32.977778,0.0,,20.472222,68.8694
US_OK_40041,2020-07-08,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,1,0,200,17,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,27,,,-21,3,4.24,5.3,15.64,9.81,5.57,8.48,4.77,9.01,4.77,4.77,7.16,,5.3,7.69,4.77,3.71,10.34,28.63,6.36,16.44,3.98,,5.04,39.77,6.89,10.87,5.83,7.16,5.04,27.15,21.416667,33.133333,0.0,,20.661111,67.951623
US_OK_40041,2020-07-09,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,18,0,218,17,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,13,17,,-23,6,4.06,7.1,10.14,8.37,6.34,5.07,4.31,8.87,4.31,4.82,9.89,3.55,4.82,5.58,4.06,5.07,4.82,28.65,6.59,8.11,3.55,4.56,5.07,36.26,4.06,9.89,4.56,3.8,5.32,24.361111,20.372222,31.516667,5.715,,20.894444,81.27763
US_OK_40041,2020-07-10,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,11,0,229,17,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,24,37,,-22,3,,6.83,18.64,8.14,6.56,5.51,,6.3,,6.83,8.4,,4.72,,,,5.51,28.09,,12.6,,,3.67,38.59,4.2,10.5,8.4,4.72,3.94,24.144444,19.172222,31.055556,7.52475,,20.588889,80.669124
US_OK_40041,2020-07-11,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,10,0,239,17,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,25,,,-5,,,7.84,15.67,5.49,4.44,,,8.88,,3.66,9.93,4.96,3.66,4.18,4.7,,6.53,24.29,4.7,11.49,,6.01,,31.35,,10.97,5.49,8.36,,27.088889,20.905556,34.211111,0.0,,22.388889,75.614729
US_OK_40041,2020-07-12,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,3,0,242,17,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,30,,,-3,,5.11,6.72,17.48,,6.46,6.19,4.84,6.99,,,7.53,,,5.38,,,4.3,21.79,5.92,10.22,,5.38,,40.61,4.57,11.83,6.46,5.11,6.99,26.255556,20.233333,32.305556,0.296333,,19.25,65.638945
US_OK_40041,2020-07-13,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,2,0,244,17,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,17,31,,-21,4,3.96,9.76,16.35,8.44,4.75,3.69,,11.34,5.8,,6.07,4.48,5.27,5.54,,,8.97,28.22,7.12,16.09,,,4.22,41.14,,11.07,7.12,,4.22,22.95,17.994444,30.211111,0.0,,18.111111,74.409326
US_OK_40041,2020-07-14,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,17,0,261,17,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,6,31,,-23,6,,6.1,13.52,6.89,7.69,4.77,,8.75,3.71,3.98,6.1,4.77,3.98,6.1,7.16,,8.49,26.25,3.98,10.08,,6.36,6.89,41.63,5.57,11.14,6.63,4.77,5.83,27.427778,22.338889,33.672222,0.0,,21.238889,69.201883
US_OK_40041,2020-07-15,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,9,0,270,17,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,25,,,-22,3,,7.11,13.42,7.63,5.79,4.47,,6.32,,4.21,10.27,6.58,6.05,,3.95,5.79,8.69,28.95,6.32,12.9,3.69,6.58,6.32,33.69,7.9,13.69,4.47,4.21,5.79,28.55,24.144444,32.938889,0.0,,21.805556,67.080996
US_OK_40041,2020-07-16,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,2,0,272,17,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,20,31,,-23,4,4.72,7.09,16.01,7.35,5.77,8.14,4.99,12.34,6.3,5.51,6.82,,3.67,,,,7.87,32.02,12.34,17.32,7.09,,4.72,38.32,,12.34,8.14,4.72,5.25,27.577778,22.888889,32.938889,0.0,,22.5,74.043825
US_OK_40041,2020-07-17,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,7,0,279,17,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,26,39,,-21,3,6.58,5.79,17.11,5.27,7.11,5.53,,6.84,4.21,5.27,8.69,3.95,7.37,4.48,3.95,,7.63,23.96,,10.27,3.69,,6.06,32.91,5.79,8.43,5.27,4.21,,28.9,23.627778,34.022222,0.60325,,22.722222,69.465199
US_OK_40041,2020-07-18,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,9,2,288,19,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,32,,,-6,,6.32,6.85,16.86,7.12,6.59,10.01,4.48,8.17,3.95,5.53,8.17,,5.8,,,5.8,6.32,22.66,7.12,18.45,6.59,6.32,,39.0,,13.18,5.53,,3.69,28.311111,23.066667,32.833333,0.0,,21.716667,67.64929
US_OK_40041,2020-07-19,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,2,0,290,19,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,26,,,-2,,,6.25,15.63,10.16,5.47,8.34,3.91,12.51,7.29,4.69,7.56,3.65,4.69,,4.95,5.73,6.51,26.32,4.43,16.68,,4.95,6.77,35.96,5.21,11.72,7.56,4.95,,28.383333,23.294444,33.844444,0.0254,,20.922222,64.143692
US_OK_40041,2020-07-20,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,3,0,293,19,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,10,25,,-24,6,5.05,4.79,13.82,8.51,4.79,5.32,3.99,6.38,6.38,4.52,9.84,3.72,4.52,3.72,5.32,4.79,9.04,28.71,4.25,13.03,3.72,3.99,3.72,38.55,5.85,11.7,4.52,4.52,4.25,28.3,22.194444,33.288889,0.0,,21.027778,64.908773
US_OK_40041,2020-07-21,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,7,0,300,19,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,11,29,,-25,7,,10.44,14.72,6.16,5.09,3.75,,4.55,,,11.51,5.35,5.89,,5.09,,8.83,20.61,5.62,13.65,,5.09,8.57,31.59,6.96,12.05,4.01,4.82,4.01,27.761111,23.044444,32.888889,0.0,,20.766667,65.84251
US_OK_40041,2020-07-22,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,16,0,316,19,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,20,,,-23,4,4.07,7.86,12.47,7.32,6.78,3.79,3.79,10.3,,4.07,10.84,,7.05,,4.34,4.88,4.88,24.94,,13.01,6.78,4.07,3.79,39.04,5.15,8.4,8.4,,7.32,26.911111,21.805556,32.722222,13.244286,,21.316667,71.63846
US_OK_40041,2020-07-23,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,7,0,323,19,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,14,32,,-23,4,4.76,7.15,15.09,6.62,6.88,5.29,3.71,8.21,,3.71,7.15,6.35,,,4.24,4.76,8.47,25.15,,10.85,,,7.15,37.06,3.71,13.24,5.56,,4.24,26.25,20.983333,32.783333,4.995333,,21.183333,73.907872
US_OK_40041,2020-07-24,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,18,0,341,19,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,28,41,5,-24,4,3.96,,14.77,6.86,,,,9.76,3.96,,10.29,5.28,,4.48,4.22,,7.91,20.31,5.54,12.66,4.22,4.75,,36.4,,9.23,5.01,3.69,3.69,28.0,22.061111,34.322222,0.0,,21.311111,67.235117
US_OK_40041,2020-07-25,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,10,0,351,19,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,35,,,-5,,,,13.57,3.99,5.32,5.85,,3.73,,5.06,5.59,3.73,,5.32,,,11.44,23.95,4.26,11.18,6.39,3.99,3.99,39.91,,10.91,6.12,4.79,,27.711111,22.25,32.916667,0.0,,21.35,68.628604
US_OK_40041,2020-07-26,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,12,0,363,19,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,25,,,-1,,,4.41,17.64,7.0,5.45,5.97,7.0,,,5.97,9.86,,5.71,,3.63,3.89,9.86,19.97,4.41,11.15,5.19,,4.67,33.98,,8.56,7.78,4.41,,27.683333,22.361111,33.088889,0.0,,21.372222,68.706677
US_OK_40041,2020-07-27,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,7,0,370,19,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,6,36,,-24,6,4.43,,13.03,8.08,7.04,3.91,,8.08,,,12.25,6.52,,5.73,3.91,5.73,8.08,25.02,7.04,12.25,,7.04,4.69,35.19,4.17,9.64,9.38,7.3,7.56,26.505556,22.111111,31.85,0.0,,21.311111,73.221653
US_OK_40041,2020-07-28,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,9,0,379,19,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,7,26,,-24,6,8.25,5.85,15.16,7.45,14.1,8.25,,9.04,5.85,4.26,9.58,5.32,6.12,5.32,4.79,5.59,6.38,27.4,6.38,10.38,6.65,6.38,5.32,38.31,,9.04,5.05,5.59,4.79,24.916667,21.927778,29.866667,0.181429,,21.622222,82.031401
US_OK_40041,2020-07-29,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,2,0,381,19,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,12,,,-24,4,6.01,,12.8,9.41,19.34,5.49,4.44,7.05,,,9.15,5.23,3.92,5.49,4.96,3.92,8.36,21.43,7.32,13.07,,3.66,4.7,42.59,4.7,10.45,7.58,4.44,4.44,24.838889,22.755556,28.472222,3.513667,,22.366667,86.284689
