location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01039,2020-04-27,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,1,0,34,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,,11,-23,,,9.44,14.71,6.66,7.5,5.55,8.88,4.16,,9.71,,3.89,5.83,10.27,5.27,14.71,25.54,6.94,12.21,5.27,4.16,37.75,4.72,5.83,6.11,,6.38,17.444444,8.505556,25.366667,0.0,4.567901,42.455376
US_AL_01039,2020-04-28,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,1,0,35,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,,9,-27,4,7.36,10.19,13.87,5.38,5.94,5.94,9.9,8.49,,7.92,,,5.66,5.09,6.23,12.45,26.04,6.51,13.3,7.08,8.49,39.34,7.36,12.45,,4.81,6.51,17.988889,8.705556,28.194444,0.0,9.037037,55.755672
US_AL_01039,2020-04-29,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,1,0,36,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,,10,-27,,4.65,10.4,12.05,8.21,5.75,4.38,10.4,4.65,6.57,9.31,,5.48,,7.39,4.93,10.13,28.75,8.21,12.87,4.93,5.48,41.07,5.2,8.21,8.49,5.2,5.75,20.794444,16.383333,25.1,2.8702,16.641975,76.831961
US_AL_01039,2020-04-30,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,0,0,36,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,1,21,-25,,5.75,7.67,15.35,9.59,6.58,6.3,9.87,,4.93,7.95,,3.84,4.66,,5.48,13.43,26.86,4.66,9.32,5.75,7.12,41.38,,8.49,4.93,5.75,5.75,18.783333,11.838889,24.527778,2.6924,11.222222,61.358497
US_AL_01039,2020-05-01,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,2,0,38,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,-2,18,-21,,7.66,8.84,15.03,9.14,5.89,5.01,12.97,6.19,,12.67,,6.19,,7.07,,8.55,26.23,7.07,11.79,,,35.07,5.6,11.49,5.6,6.78,5.3,17.5,7.638889,27.233333,0.0,7.481481,51.664042
US_AL_01039,2020-05-02,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,5,0,43,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,-5,24,-8,,7.82,5.87,14.02,6.85,5.22,5.87,8.15,,5.54,7.17,4.89,4.89,,,4.56,8.8,24.12,,10.43,5.87,6.19,40.42,6.52,9.13,4.56,,5.54,19.588889,9.455556,29.605556,0.0,10.191358,54.289165
US_AL_01039,2020-05-03,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,2,0,45,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,,20,-19,,5.2,9.11,12.36,6.18,7.81,7.48,6.83,,5.2,7.16,4.55,,,5.2,,5.2,21.14,,12.69,,4.55,34.8,7.16,13.34,5.86,,,20.788889,11.083333,30.016667,0.0,12.524691,58.984406
US_AL_01039,2020-05-04,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,0,0,45,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,,25,-15,4,4.57,9.71,12.86,8.86,5.71,8.0,9.14,,,11.43,4.29,5.14,7.14,4.0,,10.57,28.57,8.0,12.57,5.71,5.14,44.0,6.0,12.0,7.71,5.43,4.57,22.372222,13.488889,31.044444,0.0,15.290123,63.827945
US_AL_01039,2020-05-05,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,1,0,46,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,,19,-21,8,5.68,11.36,13.06,6.25,,,10.22,4.54,5.4,9.09,,4.26,8.8,,,9.94,26.7,5.4,8.24,,,41.18,5.11,10.22,8.24,5.11,4.54,23.561111,15.916667,31.122222,0.0508,16.932099,66.104196
US_AL_01039,2020-05-06,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,0,0,46,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,,21,-21,6,4.08,8.46,12.83,10.5,7.88,6.12,6.42,,4.96,7.58,,,,4.67,4.38,11.38,27.42,,10.79,,7.58,42.58,6.12,12.54,4.96,5.25,5.25,23.077778,18.211111,28.244444,0.0,11.858025,49.701038
US_AL_01039,2020-05-07,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,2,0,48,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,-4,19,-24,7,5.68,8.36,14.64,9.56,5.97,5.68,8.36,,4.78,9.26,4.18,5.68,5.68,4.48,,8.96,24.2,7.47,11.95,,4.78,36.74,5.68,10.16,8.06,,6.27,17.290123,7.858025,24.395062,0.0,3.319444,39.234307
US_AL_01039,2020-05-08,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,2,0,50,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,-8,9,-23,,,7.17,12.54,10.75,4.78,,10.15,4.78,5.08,8.36,4.78,6.27,,,,,24.78,4.78,11.94,,5.67,35.82,6.27,8.66,8.36,4.18,,16.783951,7.833333,26.333333,0.0,9.840278,63.413037
US_AL_01039,2020-05-09,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,0,0,50,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,-4,27,-7,,,,13.33,7.0,8.33,5.33,8.33,,5.33,6.33,7.33,6.0,5.33,4.67,,8.33,24.99,,11.33,5.66,,42.65,,9.0,7.0,5.0,5.33,18.166667,11.037037,24.197531,0.056444,8.173611,51.803689
US_AL_01039,2020-05-10,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,3,0,53,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,,22,-11,,5.61,6.6,9.24,8.58,4.62,5.61,6.27,4.62,,8.25,,5.61,,,,4.62,21.78,8.91,7.26,,6.6,38.61,4.95,10.89,6.27,,,17.197531,9.876543,27.555556,0.0,5.527778,46.621396
US_AL_01039,2020-05-11,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,2,0,55,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,,18,-15,5,5.06,10.71,8.62,6.25,5.95,8.33,7.43,5.65,,11.3,,,,5.65,6.25,8.92,26.77,8.33,12.79,6.54,,47.59,4.46,9.52,7.73,5.06,7.14,18.882716,8.820988,27.283951,0.0,6.576389,44.576664
US_AL_01039,2020-05-12,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,1,0,56,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,,16,-21,8,6.32,9.03,15.95,,7.22,8.43,8.73,,4.82,7.22,5.72,6.62,7.82,4.21,,12.64,27.68,6.02,14.45,6.02,6.62,50.56,6.32,7.82,6.92,6.62,8.12,18.037037,8.709877,28.320988,0.0,5.388889,43.511732
US_AL_01039,2020-05-13,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,0,0,56,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,,18,-20,6,4.98,8.79,9.96,4.4,5.28,6.45,9.96,,4.69,9.38,,4.69,7.33,,,11.43,20.52,8.79,12.02,5.86,5.28,47.77,4.4,8.5,,,5.57,20.62963,10.530864,30.802469,0.0,11.298611,54.780029
US_AL_01039,2020-05-14,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,0,0,56,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,-3,10,-21,7,,7.42,13.35,7.42,8.9,,10.09,,,8.3,,7.12,5.93,6.53,4.15,7.12,27.88,5.34,10.38,5.93,5.04,41.23,,8.3,4.15,5.64,4.75,23.055556,15.018519,30.537037,0.0,14.513889,58.246865
US_AL_01039,2020-05-15,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,0,0,56,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,-3,7,-18,,,6.6,12.26,6.6,6.29,,,,4.4,5.97,,,5.97,,7.54,12.57,24.51,5.34,9.74,12.57,6.29,35.2,5.66,9.11,5.03,,4.4,22.845679,16.246914,30.08642,0.0,15.5625,63.073474
US_AL_01039,2020-05-16,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,1,0,57,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,-4,13,-6,,,9.25,15.42,,,,8.91,,4.8,9.94,,,,,5.14,7.2,17.48,7.88,9.94,,,35.98,,8.91,9.94,5.48,,24.030864,16.339506,32.623457,0.0,15.777778,59.560314
US_AL_01039,2020-05-17,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,0,0,57,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,-1,12,-16,,6.42,12.2,9.31,6.1,7.07,5.14,10.28,4.5,,8.99,,,5.46,,8.99,8.35,24.73,5.14,15.74,7.39,,42.07,6.74,14.77,6.42,,5.46,23.524691,17.851852,29.864198,14.139333,18.923611,75.431582
US_AL_01039,2020-05-18,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,1,0,58,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,0,8,-14,,4.02,8.32,10.33,10.05,7.75,,11.2,4.59,5.74,10.33,,4.02,6.32,5.45,6.6,8.9,24.4,6.6,12.92,,8.9,41.05,,10.91,8.04,7.18,7.46,22.753086,19.635802,26.67284,10.780889,20.375,86.487954
US_AL_01039,2020-05-19,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,0,0,58,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,8,16,-20,7,7.56,6.66,11.2,6.66,11.2,7.87,4.84,,4.54,12.4,4.54,9.68,5.14,5.75,,9.98,23.9,,14.22,4.54,6.35,52.34,6.05,4.84,6.35,,4.84,23.518519,16.802469,30.444444,10.795,17.291667,67.55325
US_AL_01039,2020-05-20,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,1,0,59,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,10,13,-17,6,5.09,9.28,12.57,7.48,8.98,4.79,8.08,5.68,4.79,12.27,6.88,,,,,8.08,23.04,5.68,11.37,5.68,9.87,43.69,5.98,9.57,6.58,6.88,,22.901235,18.598765,27.759259,10.696222,17.298611,70.695782
US_AL_01039,2020-05-21,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,3,0,62,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,10,24,-20,6,5.57,11.77,14.86,8.36,6.5,6.19,9.6,,,6.81,4.95,4.64,5.88,6.5,,7.12,32.82,6.19,8.36,,,43.04,8.98,10.22,5.57,5.57,,21.611111,17.12963,27.87037,1.862667,18.152778,80.338749
US_AL_01039,2020-05-22,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,1,0,63,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,1,12,-17,,10.09,8.19,7.56,7.25,7.88,8.51,6.93,,6.62,9.14,,,,,4.73,8.82,25.53,5.04,9.45,,7.88,41.6,,9.45,7.88,,,25.111111,19.796296,32.518519,1.354667,20.972222,77.957667
US_AL_01039,2020-05-23,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,0,0,63,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,2,25,-4,,5.21,,10.07,6.94,7.98,5.55,5.55,,,8.68,,,,5.21,,7.29,15.97,6.6,10.07,,7.98,38.88,,9.72,7.64,,,24.58642,18.58642,32.709877,3.979333,19.256944,72.350994
US_AL_01039,2020-05-24,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,2,0,65,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,1,14,-12,,5.36,8.71,16.09,5.36,,9.05,9.38,,4.69,5.36,6.03,6.37,,,5.03,7.37,26.48,6.7,9.05,8.38,6.7,46.59,6.03,6.7,6.03,,5.03,24.465278,19.201389,33.361111,2.921,19.746032,74.404845
US_AL_01039,2020-05-25,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,2,0,67,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,-3,12,-51,,4.57,9.14,13.06,10.45,8.81,6.2,7.83,,6.85,6.85,,6.53,,,6.2,9.14,28.4,7.18,10.45,,,44.06,5.22,10.12,6.2,,6.2,24.840278,19.909722,32.173611,5.68325,19.65873,72.634813
US_AL_01039,2020-05-26,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,4,0,71,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,4,12,-19,7,,10.5,13.34,6.81,5.39,7.38,,6.81,5.96,10.5,7.38,4.54,4.83,7.1,4.83,8.8,24.69,6.81,7.95,5.96,5.96,43.14,6.53,9.93,3.97,5.11,3.97,23.0,20.432099,27.820988,5.842,20.645833,86.474354
US_AL_01039,2020-05-27,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,4,0,75,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,4,11,-17,6,,8.0,11.85,11.26,8.29,8.29,6.81,,6.81,9.18,,4.15,5.63,4.74,4.74,10.66,24.0,5.92,8.89,4.74,6.52,46.22,5.33,5.92,8.59,5.33,4.44,23.117284,20.382716,28.222222,19.981333,20.5,84.039856
US_AL_01039,2020-05-28,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,2,0,77,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,3,14,-17,5,6.38,10.93,11.54,7.29,7.89,5.16,5.77,,7.59,9.41,4.55,4.55,,6.38,,11.84,27.33,6.07,10.02,,,48.89,,8.5,5.77,5.16,,25.179012,20.135802,32.0,6.716889,19.9375,72.485631
US_AL_01039,2020-05-29,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,0,0,77,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,-1,2,-18,,6.58,5.64,13.79,6.27,7.83,8.77,5.95,4.39,4.7,13.16,6.89,4.39,,4.39,7.21,11.28,21.31,7.83,12.53,5.01,7.21,46.37,6.27,10.03,4.7,5.64,6.89,25.444444,21.018519,31.5,0.846667,20.381944,73.249862
US_AL_01039,2020-05-30,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,0,0,77,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,3,13,3,,,,10.65,7.21,9.96,4.81,4.81,,5.15,12.71,,5.15,,,,6.18,14.43,7.21,14.77,6.18,,46.72,4.81,12.37,5.5,8.59,,26.080247,20.487654,32.592593,3.527778,20.013889,69.10859
US_AL_01039,2020-05-31,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,3,0,80,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,5,14,-11,,5.54,7.62,16.63,5.54,5.2,7.28,6.58,,,6.24,5.2,,,,5.2,5.89,24.6,5.89,11.43,,5.54,35.0,,7.28,6.93,,,25.82716,19.469136,31.790123,0.0,16.638889,56.602522
US_AL_01039,2020-06-01,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,6,0,86,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,18,24,-13,3,,9.97,15.58,7.48,6.54,6.54,9.04,,,10.6,,,4.99,5.61,6.86,9.66,24.31,,12.16,,,41.77,5.92,9.66,5.3,,6.23,25.462963,19.061728,32.987654,0.0,16.9375,58.921305
US_AL_01039,2020-06-02,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,0,0,86,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,8,13,-18,6,,7.21,11.9,8.46,5.95,7.21,4.7,,,13.78,4.7,5.64,8.46,5.64,5.95,5.95,20.67,4.7,11.28,4.38,8.77,46.36,,7.52,7.21,7.52,5.95,24.660494,21.351852,30.623457,7.309556,20.576389,78.551347
US_AL_01039,2020-06-03,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,0,0,86,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,17,19,-16,4,,9.83,13.21,,6.14,,7.37,,,10.75,5.53,5.84,,,7.07,9.83,22.42,6.45,12.59,,,36.25,5.84,9.83,10.14,7.68,,24.271605,20.209877,30.117284,7.329714,20.645833,80.054108
US_AL_01039,2020-06-04,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,1,0,87,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,7,16,-16,5,,6.56,17.18,9.99,5.31,5.0,4.68,,5.62,11.87,5.62,,,4.37,,11.87,23.43,5.0,10.93,,,40.29,,8.74,6.87,8.74,5.0,24.808642,20.179012,31.679012,0.635,20.347222,76.268304
US_AL_01039,2020-06-05,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,1,0,88,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,3,14,-18,,4.49,6.09,10.57,8.01,10.25,6.09,6.41,,4.81,9.93,,4.49,,,,10.25,23.07,7.37,9.61,4.81,4.49,40.38,,5.77,10.25,,,25.987654,19.938272,32.876543,0.310444,20.388889,71.035097
US_AL_01039,2020-06-06,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,1,0,89,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,3,21,0,,4.75,5.08,14.91,10.17,6.44,7.12,5.42,,5.42,6.1,,,5.08,,7.46,8.13,23.72,5.76,12.54,,6.78,42.7,,11.18,9.49,4.75,,25.259259,21.944444,30.160494,3.584222,21.722222,80.772417
US_AL_01039,2020-06-07,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,4,0,93,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,-3,-2,-12,,9.05,9.05,11.63,10.34,7.11,6.14,7.11,,5.49,8.72,,,4.52,4.85,,6.46,18.42,,10.34,6.14,,43.3,,12.93,9.7,,,24.469136,22.481481,29.716049,19.134667,22.222222,87.182283
US_AL_01039,2020-06-08,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,0,0,93,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,6,15,-13,5,6.0,8.71,10.51,9.61,4.5,5.7,8.41,,5.1,11.41,,6.61,,8.41,5.7,10.51,24.02,4.5,13.21,6.0,5.1,44.13,7.21,10.51,5.4,5.7,4.8,26.783951,23.691358,30.888889,33.725556,23.333333,80.78883
US_AL_01039,2020-06-09,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,1,0,94,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,-2,6,-17,8,5.32,7.09,11.82,8.87,5.03,13.01,8.87,5.91,4.14,14.19,7.39,7.98,,5.62,6.5,13.3,23.65,,10.94,7.09,6.8,47.3,5.91,6.8,7.39,5.91,6.21,26.117284,23.537037,30.580247,5.983111,23.6875,86.1413
US_AL_01039,2020-06-10,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,3,0,97,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,6,12,-18,5,4.25,8.79,13.65,8.79,7.58,6.07,6.37,4.85,7.28,15.16,4.55,10.92,4.25,4.55,,7.58,24.56,8.49,10.31,4.85,6.07,53.07,5.16,9.7,8.19,7.28,7.88,27.12963,24.024691,32.209877,36.378444,23.631944,80.903864
US_AL_01039,2020-06-11,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,6,0,103,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,9,18,-17,4,5.02,8.78,12.23,5.33,10.35,6.27,7.53,5.33,,12.23,,,,,,11.6,24.14,5.64,10.35,6.9,6.58,45.15,,6.9,7.84,10.66,5.96,26.283951,20.135802,31.728395,1.185333,19.5625,65.811141
US_AL_01039,2020-06-12,ChIJL6eZvYO9kYgR8JpPeJgyi8I,Q487725,geoId/01039,US,United States of America,AL,Alabama,01039,Covington County,US,USA,2,8,0,111,1,,,37062,17865,19197,4392,4405,4222,4090,4270,5298,4950,3372,2063,1848768,31.241944,-86.4525,2704,74.930769,2,11,-21,,,8.73,11.63,9.05,,8.4,12.93,,6.46,9.7,4.85,6.79,,,4.85,18.42,26.83,4.85,11.96,10.67,4.85,43.63,8.73,10.02,4.53,,,25.5,19.419753,31.820988,0.0,16.895833,58.437129
