location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_SD_46081,2021-07-09,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,3020,48,16,9103,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,59,60,,-17,0,,2.91,10.4,6.86,3.33,4.16,,5.82,3.12,,7.9,4.78,,,,,3.95,17.47,5.82,7.07,3.54,3.33,5.2,28.69,5.2,6.24,7.28,3.12,4.16,22.383333,14.611111,30.727778,1.157111,,12.895833,54.13687
US_SD_46081,2021-07-10,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,3020,48,12,9115,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,49,,,-11,,3.59,5.39,10.1,4.04,,3.59,,4.94,,3.37,5.16,4.04,,,,,6.06,14.81,4.71,5.61,,3.59,3.37,29.17,,6.06,5.39,3.14,,20.088889,13.283333,28.416667,1.0795,,11.840278,57.539948
US_SD_46081,2021-07-11,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,3020,48,2,9117,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,94,,,-9,,4.96,4.74,11.0,5.61,3.45,4.74,,5.61,3.67,3.23,5.82,3.02,6.9,4.53,6.68,4.1,3.02,17.47,4.96,7.76,,3.23,5.82,29.11,3.67,7.76,10.35,,3.88,22.388889,12.677778,31.283333,0.0254,,9.083333,42.130903
US_SD_46081,2021-07-12,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,3020,48,5,9122,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,85,,,-19,-1,3.0,7.21,11.41,6.21,4.6,5.41,3.6,3.8,3.2,4.4,4.0,,4.0,3.6,,,7.01,14.81,3.2,7.81,3.0,,3.4,34.23,3.2,9.01,4.4,,,23.738889,14.311111,31.311111,0.0,,7.493056,34.815891
US_SD_46081,2021-07-13,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,3020,48,23,9145,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,89,,,-24,1,3.57,3.97,12.11,6.15,5.76,6.15,3.37,6.35,3.18,3.57,8.93,4.76,,,3.57,2.98,4.17,15.28,8.14,5.76,,2.98,3.57,32.95,2.98,6.95,4.96,4.37,,21.016667,13.644444,29.427778,2.12725,,9.527778,46.681965
US_SD_46081,2021-07-14,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,6,0,3026,48,12,9157,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,98,,,-22,1,4.27,6.5,9.75,4.88,4.27,4.67,3.25,6.09,4.88,3.05,7.11,5.69,4.47,,6.09,3.86,5.08,15.23,6.5,5.49,2.84,3.66,4.06,31.08,,7.11,3.45,,,18.3,12.733333,25.994444,6.44525,,13.041667,70.337884
US_SD_46081,2021-07-15,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,3026,48,12,9169,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,99,,,-24,-1,3.73,6.62,9.94,4.76,5.8,4.97,,5.17,,,6.21,4.35,,3.52,3.31,3.1,5.38,20.91,3.73,7.04,3.93,3.73,3.1,37.47,3.31,8.07,5.38,3.73,4.76,21.194444,13.538889,30.377778,0.5842,,13.076389,59.717239
US_SD_46081,2021-07-16,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,3026,48,10,9179,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,70,65,,-19,0,,6.84,9.54,3.11,4.15,5.6,,4.35,5.6,,5.6,,,,,4.97,4.56,18.45,5.39,8.08,3.52,3.32,3.11,27.57,,9.74,5.18,2.9,3.73,24.338889,15.316667,31.75,0.0635,,13.076389,49.949894
US_SD_46081,2021-07-17,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,3026,48,7,9186,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,92,,,-15,,5.7,7.02,12.28,4.17,5.92,3.73,3.29,6.8,,3.29,5.48,4.61,,,4.17,,4.61,15.13,4.17,6.14,,3.51,6.36,28.73,4.61,7.46,5.48,3.07,3.95,24.616667,15.966667,33.211111,0.366889,,11.069444,43.375143
US_SD_46081,2021-07-18,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,3026,48,2,9188,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,102,,,-11,,3.93,10.26,11.56,4.15,4.58,4.15,3.06,4.58,,,8.95,3.93,,,,,3.49,14.18,4.8,7.42,3.49,3.49,,29.24,3.93,8.95,3.93,,3.06,25.977778,16.566667,34.455556,0.0508,,11.347222,40.803065
US_SD_46081,2021-07-19,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,3026,48,1,9189,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,94,,,-20,0,5.15,7.73,15.45,6.54,3.37,,,9.31,5.55,4.16,7.33,5.75,7.73,2.77,,,3.76,20.61,6.14,11.1,4.16,3.37,4.75,33.09,,11.69,5.15,5.94,3.57,25.694444,15.977778,34.433333,0.127,,11.902778,42.864261
US_SD_46081,2021-07-20,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,3026,48,0,9189,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,90,,,-23,1,4.13,6.29,9.44,3.93,6.09,5.11,3.73,4.91,3.34,2.95,4.32,2.95,4.52,2.75,3.73,2.95,3.93,20.05,6.68,6.88,3.54,3.73,2.75,33.22,4.32,8.65,6.68,,6.68,26.572222,18.305556,34.744444,0.0,,13.458333,45.087717
US_SD_46081,2021-07-21,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,9,0,3035,48,-4,9185,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,88,,,-25,0,4.61,4.61,12.01,6.01,4.0,6.61,,8.81,,4.21,9.61,5.61,5.21,,,3.4,5.41,18.42,4.8,10.01,,3.0,5.01,31.64,3.6,9.21,5.41,,3.2,26.422222,18.45,33.522222,0.028222,,13.854167,45.640691
US_SD_46081,2021-07-22,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,3035,48,40,9225,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,84,,,-23,1,3.22,4.43,7.86,4.83,3.83,5.04,4.03,8.87,,3.42,7.66,6.04,3.42,,2.82,,5.04,19.95,3.63,8.26,3.02,,3.02,32.03,5.64,8.46,5.64,5.44,2.82,27.805556,19.183333,36.127778,0.381,,13.986111,43.981825
US_SD_46081,2021-07-23,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,3035,48,11,9236,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,56,61,,-19,0,4.34,6.82,11.37,4.75,3.1,3.1,,8.68,3.93,4.13,6.62,4.34,,,3.1,,5.58,19.02,4.55,6.62,4.34,3.72,,31.01,3.72,10.54,6.41,2.89,,23.772222,16.961111,34.538889,0.423333,,15.756944,60.042394
US_SD_46081,2021-07-24,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,3035,48,13,9249,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,42,,,-14,,3.12,4.69,11.16,5.13,4.46,3.57,3.35,6.47,,4.02,7.59,3.57,3.57,,3.79,3.12,3.12,16.96,,10.93,,3.12,4.46,30.12,4.46,10.71,6.69,,,23.922222,14.194444,32.055556,0.0508,,9.111111,39.050725
US_SD_46081,2021-07-25,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,3035,48,3,9252,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,95,,,-8,,,5.37,13.33,5.59,4.08,4.94,,4.73,3.44,3.87,4.51,3.22,,,,,3.22,15.69,4.3,11.82,,,4.73,28.16,,9.67,6.02,,,26.216667,15.844444,35.694444,0.0,,7.680556,30.497301
US_SD_46081,2021-07-26,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,3035,48,3,9255,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,84,,,-20,1,3.18,6.16,13.31,7.95,2.78,3.18,,5.17,5.76,,8.15,3.78,5.56,,,3.98,6.16,20.47,6.16,10.53,3.18,2.78,2.78,27.03,4.77,9.34,6.76,4.77,4.17,28.461111,19.022222,36.472222,0.0,,10.409722,32.414623
US_SD_46081,2021-07-27,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,3035,48,16,9271,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,85,,,-24,3,4.53,5.12,12.41,5.91,5.12,5.32,2.76,5.32,3.55,,6.5,,4.53,,4.92,4.14,7.29,18.12,7.29,8.47,,,,33.29,3.55,9.65,6.89,4.14,5.52,29.361111,18.427778,40.511111,0.0,,7.104167,24.718512
US_SD_46081,2021-07-28,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,11,0,3046,48,5,9276,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,92,,,-25,1,4.59,,11.57,4.19,5.79,3.59,,7.78,4.99,,5.79,2.79,5.19,3.19,3.99,3.19,4.99,19.95,7.38,6.98,4.39,,,36.11,3.39,6.58,7.78,3.39,4.99,30.277778,19.716667,39.988889,0.0,,8.090278,24.766488
US_SD_46081,2021-07-29,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,3046,48,8,9284,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,91,,,-23,0,3.59,3.99,9.37,6.78,4.78,4.18,,7.37,,2.79,5.98,2.79,3.19,2.79,6.38,,,17.34,5.78,4.38,3.99,,3.39,25.51,5.38,7.37,4.58,2.99,,22.994444,17.216667,33.197531,1.100667,,11.090278,45.928502
US_SD_46081,2021-07-30,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,3046,48,13,9297,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,60,63,,-17,2,,4.96,9.31,3.52,3.52,4.76,,6.41,,,6.62,,3.72,,,,4.14,17.99,3.93,4.55,4.14,,,26.26,3.1,6.82,4.34,,3.31,19.877778,13.5,28.705556,6.0325,,12.069444,60.092227
US_SD_46081,2021-07-31,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,3046,48,13,9310,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,59,,,-9,,,,12.08,8.05,4.7,5.37,,4.03,,,4.7,3.58,,3.58,,,3.36,17.0,3.58,8.5,,3.36,4.03,32.22,,10.07,3.58,,4.92,21.811111,13.394444,29.35,1.7272,,12.666667,55.409831
US_SD_46081,2021-08-01,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,3046,48,5,9315,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,90,,,-1,,3.82,5.84,12.13,3.6,3.6,,3.6,8.31,4.27,5.62,4.04,5.17,3.15,3.6,,,4.94,21.35,6.07,7.19,3.37,,3.37,31.46,3.37,8.99,6.29,3.15,4.27,22.011111,12.4,30.366667,0.0,,7.743056,39.075222
US_SD_46081,2021-08-02,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,3046,48,5,9320,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,91,,,-20,0,5.08,6.34,10.36,9.09,5.5,5.5,4.65,11.21,5.08,4.02,4.02,5.08,3.81,3.17,,2.96,2.96,20.51,4.65,7.19,2.96,,4.86,30.24,,6.77,3.6,,2.96,23.211111,13.477778,32.033333,0.0,,6.347222,33.29295
US_SD_46081,2021-08-03,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,3046,48,21,9341,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,101,,,-21,2,,7.73,12.12,7.1,4.6,3.97,3.34,9.4,4.6,4.18,6.48,,3.76,3.76,4.18,,5.22,17.96,3.76,5.85,2.92,,3.34,27.78,,5.01,6.06,,,23.683333,13.855556,32.238889,0.0,,8.770833,38.430513
US_SD_46081,2021-08-04,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,10,1,3056,49,6,9347,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,105,,,-24,1,3.12,5.83,11.04,5.42,3.75,,,6.04,5.21,4.58,7.91,4.17,,,3.75,3.75,,14.37,5.21,4.79,3.12,5.0,,28.53,3.12,5.21,5.83,3.54,2.92,23.55,15.716667,31.738889,0.127,,12.090278,48.11574
US_SD_46081,2021-08-05,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,3056,49,26,9373,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,115,,,-24,0,3.97,6.9,10.87,4.81,5.64,,3.55,6.9,2.93,2.93,6.06,6.06,3.97,3.76,3.97,,3.97,17.14,6.9,9.41,,3.55,6.06,36.38,3.55,8.78,5.43,,3.76,23.5,15.105556,32.805556,0.649111,,8.659722,37.772944
US_SD_46081,2021-08-06,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,3056,49,18,9391,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,79,89,,-17,3,4.24,,9.95,,,4.66,,7.2,3.81,,5.29,3.6,3.81,3.18,,4.02,5.08,17.15,5.93,5.51,,,4.66,24.56,3.18,6.78,4.87,,,22.288889,14.794444,31.988889,0.3302,,11.576389,51.361544
US_SD_46081,2021-08-07,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,3056,49,17,9408,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,102,,,-12,,5.19,5.19,8.65,4.54,5.62,,,6.71,3.03,,4.98,,3.25,,,,4.11,12.98,3.68,7.79,3.25,3.03,3.03,28.34,4.33,7.14,5.41,3.03,,21.188889,14.2,29.933333,30.32125,,11.451389,53.144328
US_SD_46081,2021-08-08,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,3056,49,0,9408,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,196,,,0,,4.5,3.27,10.43,4.29,3.88,3.48,,5.72,4.09,,4.29,3.07,,3.07,3.27,5.52,4.09,16.56,2.86,6.95,,4.29,4.5,23.92,4.29,6.75,6.54,2.86,,24.35,14.055556,35.177778,0.2286,,8.354167,35.582224
US_SD_46081,2021-08-09,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,3056,49,0,9408,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,197,,,-22,1,3.35,3.16,8.68,6.51,3.55,4.74,3.55,7.5,4.14,3.95,3.95,3.35,,,2.76,,4.74,15.78,3.55,7.5,,3.16,3.35,29.99,,6.71,5.33,3.35,,22.4,12.677778,34.905556,0.0,,7.236111,36.847212
US_SD_46081,2021-08-10,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,3056,49,0,9408,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,191,,,-27,1,,5.97,4.85,5.97,4.29,5.22,2.8,6.72,,,5.97,5.04,3.17,,,,,16.98,4.11,2.61,,3.36,2.98,26.49,3.17,4.66,6.34,,3.73,20.966667,10.688889,32.466667,0.0,,4.048611,32.285175
US_SD_46081,2021-08-11,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,27,0,3083,49,36,9444,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,170,,,-25,0,4.66,6.02,11.07,6.61,3.69,4.08,,6.22,4.08,3.11,5.05,4.08,4.66,,,3.3,3.5,16.51,5.05,8.55,,3.3,2.91,28.17,4.66,7.19,6.61,,2.72,23.361111,11.216667,32.966667,0.0,,5.222222,29.900504
US_SD_46081,2021-08-12,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,4,0,3087,49,0,9444,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,147,,,-25,1,,2.83,7.29,6.68,,4.86,,8.51,4.66,,5.47,4.86,,,2.83,,3.24,21.27,3.65,6.68,,2.83,,28.76,3.44,7.49,5.47,,,21.761111,13.65,32.561111,0.0,,5.5625,33.822564
US_SD_46081,2021-08-13,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,5,1,3092,50,29,9473,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,79,94,,-19,1,,4.04,8.07,4.67,5.95,4.46,,4.25,2.97,4.04,6.37,3.4,3.4,,4.04,,5.1,14.87,3.82,8.07,3.4,4.04,3.61,31.64,3.19,7.86,4.25,,4.04,19.777778,11.438889,28.95,0.0,,3.8125,33.77601
US_SD_46081,2021-08-14,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,3092,50,22,9495,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,44,,,-10,,4.91,5.61,11.91,5.37,3.97,3.74,,5.14,,,4.44,,,4.44,,,3.27,19.39,5.61,8.64,3.5,,,28.49,,9.34,3.97,,,23.966667,13.788889,34.011111,0.9144,,8.090278,36.221817
US_SD_46081,2021-08-15,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,3092,50,3,9498,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,70,,,-7,,3.3,4.48,10.62,6.14,3.78,4.01,,6.61,5.43,,,4.96,,,,,5.9,16.76,3.78,8.26,,3.3,3.3,33.04,4.72,5.9,5.19,,,25.694444,14.711111,35.261111,0.0254,,7.645833,32.009181
US_SD_46081,2021-08-16,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,6,0,3098,50,0,9498,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,64,,,-22,1,5.17,3.87,9.69,5.81,4.74,3.66,3.87,7.75,3.87,5.17,7.1,3.44,5.6,5.6,3.66,4.52,6.03,18.08,4.09,7.32,3.87,,3.66,32.07,3.01,5.6,7.1,4.74,4.3,25.844444,14.505556,36.205556,0.0,,4.027778,24.05275
US_SD_46081,2021-08-17,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,25,0,3123,50,29,9527,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,70,,,-25,3,3.99,4.83,12.17,5.88,6.08,5.67,3.57,9.23,,2.94,6.5,4.2,6.08,3.36,3.36,,3.99,18.46,7.13,10.07,,,2.94,31.89,4.62,7.34,6.29,,,28.194444,17.044444,38.394444,0.0,,3.972222,21.318611
US_SD_46081,2021-08-18,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,41,0,3164,50,28,9555,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,70,,,-27,1,3.06,5.68,10.91,5.89,3.71,4.37,3.49,9.61,4.37,5.89,6.11,4.8,3.93,5.02,4.58,4.15,3.93,17.46,4.58,8.08,,5.68,4.37,30.13,3.93,9.17,6.55,3.06,5.02,24.805556,15.038889,37.705556,0.0,,7.0,31.496591
US_SD_46081,2021-08-19,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,15,0,3179,50,24,9579,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,70,,,-24,2,3.12,3.74,12.68,5.4,,,,7.9,4.99,3.12,7.07,3.12,3.12,4.99,5.61,4.57,3.33,19.12,3.95,7.9,3.74,3.53,3.53,30.34,,8.31,3.33,,7.48,15.472222,11.622222,25.322222,2.88925,,10.270833,70.331434
US_SD_46081,2021-08-20,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,10,0,3189,50,15,9594,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,46,53,,-18,4,4.08,8.57,6.53,5.71,2.86,,4.9,5.31,4.08,3.06,4.29,3.88,5.51,,,,3.06,13.47,5.71,3.67,,3.88,,27.34,,4.08,4.69,,,14.783333,11.766667,19.322222,8.692444,,12.166667,82.484213
US_SD_46081,2021-08-21,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,3189,50,18,9612,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,35,,,-13,,4.66,5.59,13.73,5.59,4.42,3.96,3.26,10.94,3.72,4.89,5.59,,5.12,,3.26,,,15.36,4.19,6.75,,3.72,4.66,26.77,3.72,7.45,6.75,5.35,,14.483333,7.111111,24.538889,3.7338,,7.604167,61.652986
US_SD_46081,2021-08-22,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,3189,50,2,9614,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,67,,,-9,,,4.99,10.43,7.49,4.54,5.44,,11.57,4.54,3.17,4.54,3.17,4.76,5.44,,4.54,4.31,22.45,5.22,7.94,,,,26.54,,5.9,5.9,3.17,,20.444444,13.4,26.111111,0.0635,,7.673611,42.500395
