location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_LA_22095,2022-01-29,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,0,0,10053,177,40,24734,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-26,-15,,5,-31,4,4.65,5.26,,7.08,4.65,4.65,,5.46,3.44,,3.03,9.1,,6.67,3.84,,6.67,,2.83,3.44,,5.06,,,4.45,15.57,,,7.89,3.03,,,5.26,27.91,,4.04,3.03,3.64,3.03,,5.06,5.983333,0.605556,12.027778,0.0,-7.430556,38.099815
US_LA_22095,2022-01-30,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,0,0,10053,177,47,24781,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-22,-14,-64,16,-33,,2.71,7.15,,8.5,6.38,3.09,,4.06,4.44,,3.29,8.12,3.29,5.41,4.06,3.29,5.99,2.9,,3.29,5.02,5.99,2.9,2.9,7.73,15.26,3.86,,5.41,2.71,,5.02,5.6,25.12,3.86,6.38,4.44,2.71,,,3.86,9.066667,1.433333,18.433333,0.0,0.798611,56.425685
US_LA_22095,2022-01-31,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,65,0,10118,177,0,24781,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-14,-9,-80,19,-29,4,3.33,6.65,,7.53,5.43,4.73,2.45,3.5,3.15,,3.15,8.58,4.03,7.18,2.8,7.0,5.78,2.62,4.03,4.2,5.43,3.15,3.15,2.8,8.4,18.03,6.3,2.98,6.83,,4.55,4.03,4.2,28.0,2.98,5.43,3.67,4.03,3.33,,4.38,12.161111,4.177778,20.383333,0.0,6.194444,67.039908
US_LA_22095,2022-02-01,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,56,1,10174,178,32,24813,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-16,-3,-80,18,-26,5,5.24,6.15,,6.33,4.7,3.44,4.16,4.52,2.71,3.07,,8.5,2.71,5.79,3.07,3.25,9.4,2.53,6.15,,4.52,3.07,3.25,,9.4,15.91,4.52,,7.23,3.98,3.98,3.07,3.07,27.12,5.24,2.71,6.87,3.07,4.34,,,15.511111,11.055556,19.344444,0.959556,11.493056,76.647861
US_LA_22095,2022-02-02,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,20,0,10194,178,21,24834,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-14,-6,-82,10,-28,5,2.83,4.77,,9.01,7.06,3.0,2.47,4.24,4.77,2.47,5.3,9.18,3.71,4.95,3.0,3.35,6.36,,4.77,2.47,3.0,4.59,3.71,2.83,7.24,19.43,5.12,4.59,3.18,,3.53,3.88,7.77,31.61,3.53,3.18,5.3,3.18,3.71,,2.65,18.0,15.527778,21.038889,5.08,16.798611,92.155427
US_LA_22095,2022-02-03,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,24,1,10218,179,0,24834,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-33,-17,,6,-32,9,,4.94,3.18,9.18,4.76,,2.47,4.06,,,3.18,5.65,3.53,4.41,,3.71,6.53,3.88,,,,4.59,3.53,2.47,5.82,15.18,4.24,4.24,5.29,,3.0,2.47,3.35,26.47,,3.88,4.24,4.94,4.41,2.82,,18.05,10.527778,23.355556,9.8425,17.069444,94.203406
US_LA_22095,2022-02-04,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,25,0,10243,179,58,24892,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-26,0,,2,-31,8,3.67,4.78,,6.98,5.33,2.75,2.94,5.33,4.04,2.57,,9.18,3.12,5.33,,3.12,8.45,,4.04,,3.31,3.12,2.57,3.12,4.41,18.55,3.12,2.94,4.59,,,3.31,,26.82,,5.69,4.41,4.41,4.41,2.94,,4.716667,2.644444,9.522222,37.4015,2.861111,88.690049
US_LA_22095,2022-02-05,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,0,0,10243,179,21,24913,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-18,-5,,24,-28,5,6.04,6.85,,6.64,7.05,4.03,,5.03,3.83,,4.23,6.04,,3.02,3.22,4.23,9.46,,,3.83,,4.63,3.62,,4.83,17.11,6.04,,5.03,3.83,,3.42,5.24,33.02,3.22,5.44,5.64,5.03,,,,3.7,-0.111111,9.977778,1.397,-2.909722,61.895137
US_LA_22095,2022-02-06,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,0,0,10243,179,42,24955,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-17,-6,-60,40,-28,,7.23,7.03,4.02,11.45,5.82,3.41,,3.21,,,,7.63,4.02,4.22,3.62,3.01,8.43,,3.21,,3.82,5.02,4.42,2.81,4.82,14.46,4.42,,5.02,,,3.41,5.62,29.92,,6.03,5.62,3.41,4.62,,,6.027778,0.005556,13.222222,0.0,-1.972222,57.787757
US_LA_22095,2022-02-07,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,43,0,10286,179,39,24994,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-14,-4,,18,-29,3,3.78,5.94,,7.2,5.04,,4.14,4.14,3.42,,3.6,7.92,2.52,6.3,2.52,3.78,4.5,3.78,3.78,2.52,4.32,3.96,4.5,,5.76,17.46,4.68,,6.12,2.52,4.86,4.14,5.58,30.96,5.04,5.22,4.5,4.14,5.4,3.96,,8.272222,4.122222,13.172222,0.0,0.229167,57.527087
US_LA_22095,2022-02-08,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,20,1,10306,180,8,25002,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-11,2,-78,25,-28,3,3.82,6.19,,6.56,4.55,,2.73,4.19,3.28,,4.01,9.29,3.46,5.1,,2.73,9.47,3.1,4.01,3.28,3.82,5.28,3.28,3.28,8.56,20.39,5.46,,6.74,,3.1,2.73,6.01,33.51,2.73,5.46,3.82,4.74,4.92,,2.73,8.95,3.394444,15.405556,0.0,0.3125,55.155124
US_LA_22095,2022-02-09,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,25,0,10331,180,10,25012,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-7,-2,-79,22,-26,1,,7.92,,6.12,3.6,4.32,,4.5,3.42,3.06,4.14,6.3,3.42,4.86,,2.88,7.38,3.42,5.4,4.14,2.7,4.86,3.6,,8.28,16.02,3.78,3.42,5.22,3.06,4.5,3.78,7.02,28.26,3.24,5.04,3.6,4.5,4.86,,3.06,9.555556,2.394444,17.922222,0.0,0.833333,55.475261
US_LA_22095,2022-02-10,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,19,0,10350,180,13,25025,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-13,0,-70,28,-28,2,3.64,8.91,2.91,11.27,4.73,2.54,2.73,6.0,5.09,2.54,3.64,9.45,,5.27,,3.45,8.0,4.18,3.09,3.09,2.54,3.64,4.36,,6.54,19.63,3.45,4.36,4.73,,2.91,5.45,5.45,27.27,3.45,3.27,4.36,5.45,4.91,,5.27,10.994444,2.944444,19.427778,0.0,2.958333,57.858864
US_LA_22095,2022-02-11,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,9,0,10359,180,33,25058,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-17,1,-69,19,-27,2,,4.87,2.52,7.75,5.41,3.79,2.52,4.69,3.42,2.7,,8.29,,3.6,,3.79,6.85,2.88,5.59,3.42,2.52,4.33,3.96,,9.91,16.58,3.79,3.79,5.23,,3.24,2.7,3.06,29.38,3.24,3.79,4.5,,4.14,,,12.355556,4.161111,20.111111,0.0,3.270833,54.288116
US_LA_22095,2022-02-12,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,0,0,10359,180,29,25087,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-14,-1,-58,37,-31,1,3.07,5.94,3.07,8.81,3.28,3.69,4.71,3.69,3.28,,3.89,10.86,,,4.71,4.71,5.94,,4.71,3.28,3.48,4.92,3.89,,6.15,18.03,5.53,,5.94,3.28,3.28,3.48,4.51,24.58,3.28,6.55,5.12,3.07,5.12,,,12.894444,5.488889,21.05,0.0,7.388889,69.503562
US_LA_22095,2022-02-13,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,0,0,10359,180,26,25113,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-20,9,-70,21,-34,,5.52,5.92,3.55,6.9,3.75,,,3.16,,2.96,3.94,8.68,2.76,6.71,,,4.34,,3.16,,,3.75,,,6.11,18.54,5.33,,5.52,3.16,,,4.14,27.81,,3.75,3.94,,3.55,,,8.788889,2.45,17.433333,0.790222,-2.256944,46.14193
US_LA_22095,2022-02-14,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,24,0,10383,180,14,25127,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-10,7,-78,15,-28,1,6.68,5.06,,8.13,6.86,3.25,2.89,3.25,3.43,,2.71,8.85,,5.78,3.97,3.07,7.41,,3.97,3.43,3.43,4.52,3.43,2.89,5.78,17.88,4.7,,6.86,,,,4.33,28.9,3.07,4.52,3.07,2.89,3.07,2.71,,8.966667,0.922222,17.644444,0.0,-1.430556,49.227066
US_LA_22095,2022-02-15,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,11,0,10394,180,0,25127,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-11,-9,-81,31,-25,2,5.26,6.53,,9.25,6.17,3.99,,5.99,4.9,3.08,,9.79,,5.08,,3.99,8.71,3.45,3.08,3.63,3.99,5.99,5.62,3.27,9.61,18.68,2.9,,7.62,,4.17,4.17,7.44,27.2,4.53,5.62,3.63,5.08,3.63,,,11.377778,3.161111,19.25,0.0,4.006944,61.166157
US_LA_22095,2022-02-16,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,10,0,10404,180,6,25133,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-10,-9,-78,20,-27,2,5.04,8.28,,7.92,5.76,2.7,2.88,4.32,3.78,,4.32,9.36,2.52,5.22,3.42,4.14,9.72,,3.24,,2.52,4.5,,,8.46,18.54,5.76,2.88,4.32,2.52,,,3.42,31.67,,4.32,5.94,4.14,4.5,2.7,3.06,17.166667,10.561111,24.866667,0.0,12.472222,73.199286
US_LA_22095,2022-02-17,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,10,0,10414,180,27,25160,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-17,3,-69,14,-26,5,4.88,6.45,,9.07,6.1,4.36,2.79,3.14,2.79,,,10.64,3.84,5.23,4.53,3.14,8.2,4.01,4.01,2.44,3.14,5.23,6.28,,6.45,18.83,4.36,2.79,5.06,,,5.06,4.53,29.82,2.62,3.31,7.5,2.96,4.71,2.44,2.62,22.011111,19.611111,25.583333,0.225778,19.548611,85.395395
US_LA_22095,2022-02-18,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,6,0,10420,180,7,25167,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-19,-5,-75,21,-27,4,3.92,5.78,2.8,6.71,7.08,5.41,,5.03,3.36,,3.54,9.88,2.98,7.64,4.47,,5.22,2.98,,,4.29,,,3.54,11.93,18.27,6.53,,4.85,2.98,3.54,,4.85,30.02,3.54,4.1,4.66,3.36,4.29,2.8,,13.127778,7.783333,23.527778,4.007556,8.333333,73.356924
US_LA_22095,2022-02-19,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,0,0,10420,180,22,25189,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-18,-13,-61,29,-27,1,5.23,5.23,,6.04,5.84,4.03,4.23,,4.83,,,8.25,4.23,3.22,,3.22,8.66,4.83,,,,3.83,3.02,,6.84,13.29,4.23,,3.62,,,3.02,5.23,26.57,,,4.03,3.62,4.03,,,9.472222,4.094444,16.983333,0.0,0.069444,52.12904
US_LA_22095,2022-02-20,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,0,0,10420,180,0,25189,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-15,-11,,45,-33,,2.69,6.14,3.26,8.06,7.48,3.65,,4.6,4.22,,,6.91,,4.41,3.45,4.22,6.33,4.03,3.65,,4.41,4.6,3.84,,6.33,12.47,4.6,2.69,5.18,,2.88,4.41,3.65,28.2,3.26,3.45,6.52,3.07,,2.88,2.69,12.677778,5.927778,20.288889,0.0,5.347222,62.157783
US_LA_22095,2022-02-21,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,12,0,10432,180,0,25189,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-12,-7,-76,22,-27,2,3.73,7.97,3.39,11.36,5.59,3.05,,4.92,2.54,4.41,2.37,7.8,3.05,4.07,3.56,3.39,8.47,5.25,5.08,3.9,3.22,3.73,2.88,3.22,8.3,19.32,5.42,2.37,6.27,,3.56,4.24,3.9,27.62,3.39,4.07,5.76,3.05,4.92,2.71,2.54,19.722222,14.911111,25.927778,0.0,16.125,79.244044
US_LA_22095,2022-02-22,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,8,0,10440,180,18,25207,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-8,2,-75,26,-25,2,3.5,5.0,,11.34,4.5,2.33,3.17,4.0,3.83,,3.83,8.0,2.5,3.0,2.33,3.67,8.34,3.67,3.83,,2.83,3.5,3.17,,7.5,18.34,5.83,3.67,4.67,,3.0,4.67,4.67,32.01,2.83,5.0,4.0,3.33,3.83,,,23.194444,20.655556,27.4,0.0762,20.402778,84.155152
US_LA_22095,2022-02-23,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,5,-1,10445,179,0,25207,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-7,-2,-80,26,-23,1,4.99,4.99,,7.74,5.51,4.65,,6.02,2.75,2.41,2.92,6.88,3.61,3.61,3.44,3.1,9.12,4.99,,3.96,3.79,3.44,3.1,2.92,6.54,18.93,6.71,,6.02,2.41,2.58,3.27,4.3,29.77,2.92,4.65,4.47,4.99,2.58,,2.58,23.294444,20.683333,27.566667,0.1016,20.548611,84.038696
US_LA_22095,2022-02-24,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,3,0,10448,179,1,25208,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-9,2,-66,36,-24,1,4.9,6.47,,9.27,3.85,5.95,2.97,5.59,,2.97,,10.14,3.85,5.25,2.8,,8.22,,2.8,,2.62,3.5,2.62,,7.52,19.76,5.07,2.62,2.8,2.8,,5.07,2.8,31.65,,3.15,6.64,3.67,,2.45,,22.761111,19.833333,27.516667,0.0,19.416667,81.847309
US_LA_22095,2022-02-25,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,5,0,10453,179,24,25232,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-14,1,-73,26,-29,4,4.79,6.45,,7.55,3.87,3.13,,,3.32,,,6.08,4.05,3.32,,,6.63,2.58,2.58,2.76,2.76,2.76,2.58,2.58,6.08,13.27,4.97,,5.16,,3.13,,,25.43,5.71,,3.69,4.24,3.87,,3.32,15.988889,10.566667,24.188889,1.919111,12.75,82.633313
US_LA_22095,2022-02-26,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,0,0,10453,179,6,25238,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-16,-4,-59,39,-27,0,3.99,7.55,3.36,8.81,6.3,2.94,,3.78,3.57,,,9.86,,3.99,3.78,,6.51,,4.62,,2.94,4.41,,2.94,5.46,15.74,3.15,,3.78,,,,4.2,28.12,,5.04,,5.25,4.41,,,12.483333,9.772222,18.25,0.0254,7.958333,73.709873
US_LA_22095,2022-02-27,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,0,0,10453,179,0,25238,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-15,0,,59,-38,,2.83,5.66,,7.48,6.47,3.64,,3.64,3.64,,4.65,6.67,,6.47,,4.85,7.68,3.44,,,3.03,6.27,3.64,,4.04,14.35,3.64,,5.25,3.44,,,3.23,28.9,,,6.06,4.65,3.84,,2.83,14.4,9.961111,17.072222,0.762,11.083333,81.106911
US_LA_22095,2022-02-28,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,0,0,10453,179,22,25260,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-12,1,-78,25,-42,5,4.21,8.43,3.45,8.81,5.36,3.06,,4.41,,,2.87,7.47,3.26,3.83,,5.94,7.85,4.41,3.83,2.87,3.06,3.06,2.87,2.87,6.32,19.34,3.83,3.06,5.17,3.26,,2.87,5.36,31.79,3.06,4.98,5.75,3.26,4.6,,,11.055556,5.694444,18.272222,3.81,3.0,57.686376
US_LA_22095,2022-03-01,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,0,0,10453,179,1,25261,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-27,-15,-81,27,-65,12,3.03,5.46,3.64,9.91,4.85,3.44,3.64,3.03,,,,10.72,3.44,5.66,3.03,,6.07,3.24,2.83,4.65,4.04,5.46,3.44,,3.24,17.8,2.83,,7.08,,,,5.06,29.32,2.83,5.06,5.46,5.06,3.03,,,13.15,5.7,20.894444,0.0,1.75,46.877153
US_LA_22095,2022-03-02,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,4,3,10457,182,0,25261,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-9,-3,-79,35,-35,4,4.51,8.29,3.06,9.19,6.49,3.96,4.33,3.06,2.52,,,10.09,2.52,4.15,,3.6,7.57,3.06,4.15,3.6,4.51,3.6,,,5.77,22.17,6.31,,6.13,,3.42,2.52,6.49,29.92,3.24,,5.77,4.33,6.67,,,14.505556,6.855556,23.016667,0.0,3.652778,48.983497
US_LA_22095,2022-03-03,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,4,0,10461,182,14,25275,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-13,0,-68,19,-31,4,2.58,3.87,2.58,11.62,4.43,5.16,2.77,5.35,5.53,,2.58,10.14,3.87,5.9,3.87,2.58,7.38,3.69,5.16,2.77,4.43,6.08,3.5,3.87,7.56,16.78,3.69,6.27,4.61,,3.13,3.69,2.95,29.69,,6.08,7.38,4.79,6.08,2.58,3.69,15.161111,9.077778,22.305556,0.0,5.597222,54.116724
US_LA_22095,2022-03-04,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,4,1,10465,183,22,25297,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-23,-2,-70,14,-30,5,3.48,6.58,3.29,8.12,4.06,5.61,4.06,3.48,4.64,,2.9,13.93,4.84,6.19,,,7.74,4.84,5.8,,,6.0,,,8.12,18.95,,,6.58,,,,6.0,32.69,2.9,4.06,4.45,4.06,4.45,3.87,3.48,15.061111,7.094444,23.816667,0.0,7.048611,60.125198
US_LA_22095,2022-03-05,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,0,0,10465,183,28,25325,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-19,-8,-58,34,-25,2,3.36,7.51,,8.89,6.32,3.75,,4.15,3.16,3.95,,8.1,,5.53,,3.56,6.52,4.55,3.56,3.95,3.95,3.95,,2.77,5.53,18.38,,3.36,6.72,2.77,,,5.14,32.61,3.56,4.74,5.53,,4.15,,,19.861111,12.705556,26.65,0.0,15.3125,75.752388
US_LA_22095,2022-03-06,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,0,0,10465,183,13,25338,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-16,-1,,45,-33,,3.85,7.12,,10.78,6.54,4.23,,4.04,2.89,2.69,2.69,9.04,3.66,5.2,,,5.77,,3.08,3.27,3.85,3.27,,,6.54,16.16,3.66,3.66,8.08,3.85,2.89,3.46,3.85,30.4,4.23,5.96,9.04,,4.81,,2.89,22.777778,19.166667,27.488889,0.0,19.381944,80.691658
US_LA_22095,2022-03-07,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,2,0,10467,183,5,25343,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-13,-7,-77,13,-21,1,4.85,7.86,,6.18,7.52,3.84,,5.35,,,3.18,8.69,,5.85,3.51,2.34,7.86,2.51,4.18,,3.51,4.01,3.18,,9.03,17.55,3.84,,7.35,,2.34,4.01,3.34,29.25,,4.85,6.85,3.51,3.68,2.84,2.84,23.672222,20.955556,27.688889,0.108857,20.090278,80.339062
