location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MN_27147,2021-06-21,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,0,0,3978,16,29,16560,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,22,37,,-55,-26,4,5.46,7.72,,9.03,6.02,3.95,6.4,4.33,,10.54,3.01,4.33,3.01,5.83,5.65,3.95,4.52,,4.14,4.52,3.58,3.39,6.59,19.39,8.66,,6.78,,5.08,3.01,3.58,31.05,,7.34,6.96,4.33,3.76,,2.63,15.622222,11.683333,21.15,9.863667,,8.894444,64.279449
US_MN_27147,2021-06-22,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,0,0,3978,16,5,16565,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,20,44,,,-24,4,2.85,4.75,3.8,7.23,7.42,3.8,5.71,7.04,4.95,7.8,,2.85,,6.85,7.8,3.99,7.23,3.04,4.18,4.38,3.61,3.04,5.52,17.69,5.33,,7.04,3.61,5.71,3.99,3.23,34.24,4.38,7.8,5.9,3.04,3.8,,,15.555556,8.588889,24.261111,0.0,,5.9,52.780006
US_MN_27147,2021-06-23,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,0,1,3978,17,64,16629,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,26,45,,-57,-26,2,5.24,6.4,3.69,7.18,11.84,3.49,4.66,,,6.21,3.49,5.43,3.3,4.85,6.99,4.46,3.69,2.91,,5.04,3.3,,7.18,18.63,6.01,3.3,6.01,2.91,4.27,3.3,6.01,33.57,5.43,6.01,5.24,6.01,3.49,2.72,2.72,20.777778,13.194444,29.733333,0.0,,13.411111,62.811196
US_MN_27147,2021-06-24,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,1,0,3979,17,35,16664,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,18,38,,-59,-26,4,3.88,4.46,4.27,9.89,3.88,5.82,5.82,,2.91,11.25,3.88,,2.91,4.07,7.76,5.24,3.1,4.07,,4.07,4.46,2.91,6.6,22.89,6.6,,6.98,5.24,3.88,3.3,5.63,37.25,3.69,6.98,7.18,3.1,3.3,,,26.788889,22.894444,31.688889,0.0,,19.583333,64.742295
US_MN_27147,2021-06-25,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,0,0,3979,17,48,16712,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,10,44,,-65,-27,3,4.23,5.64,4.43,11.28,5.44,4.43,5.04,3.83,,7.25,,3.83,2.82,3.42,6.85,4.23,7.25,,,,3.63,,6.65,19.54,4.23,3.63,7.05,,2.82,3.02,3.42,30.02,3.22,6.04,6.25,3.42,4.23,,,23.411111,18.366667,29.05,0.0,,17.794444,70.893052
US_MN_27147,2021-06-26,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,1,1,3980,18,55,16767,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,-1,37,,,3,,5.53,5.75,3.19,7.88,5.11,3.62,4.26,3.83,,7.66,4.9,3.83,4.26,,7.66,4.26,,,,4.04,3.62,,4.47,20.86,5.75,,10.43,,3.41,4.47,3.62,29.38,5.32,6.39,6.6,3.83,3.83,4.26,2.98,21.344444,19.016667,25.488889,10.498667,,19.166667,87.466574
US_MN_27147,2021-06-27,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,3,0,3983,18,53,16820,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,36,,,-60,-10,,5.92,8.46,,10.58,7.19,3.38,4.44,3.6,4.65,9.73,4.23,6.56,3.17,5.71,7.83,6.98,,,3.81,,4.02,2.96,5.92,23.27,6.77,3.17,11.21,,,,,34.48,4.65,8.04,6.56,4.65,5.29,3.81,,20.105556,15.522222,25.533333,5.6515,,16.977778,82.394244
US_MN_27147,2021-06-28,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,0,0,3983,18,32,16852,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,20,33,,-59,-27,3,5.02,5.02,3.16,9.86,7.81,3.35,5.77,,2.98,8.19,3.16,6.14,,6.51,6.51,5.39,4.09,,4.28,3.35,5.77,2.98,6.88,23.81,6.33,,11.72,2.6,3.72,5.77,3.91,32.74,3.91,8.0,8.74,2.98,3.91,4.65,3.91,21.761111,17.027778,27.966667,0.0508,,17.977778,79.240538
US_MN_27147,2021-06-29,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,0,0,3983,18,8,16860,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,21,42,,,-25,3,4.99,8.05,4.41,11.12,8.44,4.99,5.18,4.03,3.07,9.97,3.26,4.03,,3.83,11.12,3.64,3.64,4.99,4.79,3.26,5.56,,6.9,24.93,5.37,3.07,7.09,,,3.83,6.71,35.85,4.03,5.75,6.9,4.99,4.41,4.6,2.68,22.0,18.783333,27.45,1.989667,,18.661111,81.393068
US_MN_27147,2021-06-30,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,0,0,3983,18,335,17195,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,28,47,,-73,-28,2,4.88,6.64,4.88,7.61,5.66,3.32,4.49,3.71,,8.79,3.51,3.12,3.71,5.66,8.01,6.25,5.27,3.51,3.12,4.29,3.12,,6.64,20.89,7.03,2.93,9.37,,2.73,2.93,6.05,33.19,4.49,6.83,6.83,3.32,4.88,3.71,3.12,22.761111,16.85,28.061111,0.5588,,16.555556,68.227728
US_MN_27147,2021-07-01,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,2,0,3985,18,34,17229,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,24,46,,-71,-29,3,5.43,7.04,4.02,9.05,8.05,4.22,6.44,3.42,,6.04,3.62,6.44,4.22,4.02,9.05,7.24,4.83,,3.42,,3.42,,7.65,18.71,4.22,3.62,7.44,,2.82,5.23,6.44,38.43,4.22,6.24,3.02,4.02,4.43,7.04,,23.0,16.038889,29.027778,0.0,,15.85,64.584217
US_MN_27147,2021-07-02,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,1,0,3986,18,38,17267,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,13,51,,-61,-34,2,3.47,4.98,3.9,8.88,5.42,3.25,4.55,3.47,,4.55,,4.12,4.12,,6.93,,6.5,,3.47,5.63,,5.63,5.2,20.79,4.76,,8.45,,3.9,3.9,5.42,29.02,5.2,6.93,6.93,3.47,3.25,3.25,3.9,22.005556,15.511111,27.4,0.0,,13.538889,58.813607
US_MN_27147,2021-07-03,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,1,0,3987,18,31,17298,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,-3,48,,,-10,,3.73,10.95,4.98,9.96,7.72,5.23,4.48,4.23,,5.48,4.48,5.97,3.73,4.23,6.97,6.72,3.98,,,3.73,4.23,,4.48,21.41,4.23,,10.46,4.98,,,4.23,36.84,4.23,5.48,7.22,3.48,,,4.48,21.966667,15.188889,28.638889,0.0,,13.95,60.709132
US_MN_27147,2021-07-04,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,0,0,3987,18,34,17332,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,-2,,,,-29,,4.57,7.61,3.81,10.41,7.61,6.09,6.6,,,8.12,3.81,6.34,,,7.36,6.09,,4.06,3.81,,3.55,,,17.51,5.84,,9.64,3.81,,3.81,,36.8,,7.11,4.32,5.08,,,,25.294444,19.638889,31.361111,0.0,,17.944444,63.875402
US_MN_27147,2021-07-05,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,0,0,3987,18,0,17332,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,30,31,,-63,-73,12,4.34,4.14,4.55,9.72,6.83,4.96,8.28,3.1,,8.69,3.1,5.79,2.9,3.1,7.03,4.14,5.79,3.1,4.96,3.72,3.93,3.72,6.41,20.48,3.52,2.9,7.86,3.93,5.17,3.93,2.9,36.62,4.14,6.62,6.62,4.14,5.59,,,27.238889,21.388889,32.677778,0.0,,18.905556,60.559759
US_MN_27147,2021-07-06,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,1,1,3988,19,30,17362,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,16,43,,,-28,7,6.36,6.17,5.05,13.1,7.3,5.24,4.49,4.68,3.18,8.61,3.74,4.12,4.12,3.37,7.3,5.61,6.36,,3.74,6.17,3.93,3.37,6.74,20.59,5.43,,9.36,,5.24,4.49,6.55,38.55,3.93,7.49,7.11,4.3,4.12,,3.18,24.538889,20.3,31.0,0.635,,20.472222,78.220246
US_MN_27147,2021-07-07,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,2,0,3990,19,5,17367,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,16,43,,-71,-28,5,5.09,7.92,4.71,11.69,6.98,3.96,6.22,,,7.73,4.15,3.96,3.02,4.71,9.99,5.09,5.66,3.39,5.09,5.09,3.58,3.96,6.03,20.74,6.03,,7.54,3.58,3.02,3.96,7.17,34.13,4.9,6.03,5.09,,3.02,,3.21,17.588889,14.061111,21.638889,17.4752,,16.611111,94.063257
US_MN_27147,2021-07-08,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,0,0,3990,19,16,17383,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,15,37,,-68,-27,4,,5.5,,10.61,7.66,3.14,5.7,,,6.87,4.12,7.46,2.95,4.91,8.64,4.71,4.32,,,3.93,3.73,2.75,6.29,19.84,5.3,,10.21,,2.75,4.32,6.09,39.67,4.32,8.64,3.73,,3.93,,2.75,16.488889,13.022222,21.483333,0.1778,,13.405556,82.027733
US_MN_27147,2021-07-09,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,2,0,3992,19,42,17425,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,7,34,,-69,-26,5,3.16,6.12,3.94,9.07,8.29,4.34,3.94,3.35,3.16,10.06,3.94,3.16,3.75,4.14,5.72,3.16,7.69,,3.94,5.33,3.94,,6.71,27.81,3.16,,8.48,2.76,3.55,,4.14,35.7,4.14,4.73,6.31,3.35,2.76,3.16,4.93,18.822222,16.016667,22.377778,0.0,,15.961111,83.514313
US_MN_27147,2021-07-10,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,0,0,3992,19,17,17442,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,2,46,,,-1,,4.67,7.79,4.23,10.68,8.9,4.89,5.12,,,9.57,3.11,4.67,,3.78,4.0,6.01,3.11,,,3.11,,,4.45,24.69,5.56,,9.12,4.67,,,4.23,28.7,,7.34,5.12,,3.11,,3.78,18.744444,15.916667,23.027778,0.689429,,15.75,82.814
US_MN_27147,2021-07-11,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,0,0,3992,19,44,17486,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,32,,,-53,-10,,3.52,8.14,3.96,10.78,7.04,4.4,5.28,3.74,,10.12,5.72,4.4,5.28,,7.48,4.18,4.62,,,3.74,3.96,,6.82,20.67,4.62,,5.94,,3.3,4.84,4.62,42.23,5.72,9.02,7.26,,3.52,3.08,,19.777778,13.038889,26.283333,0.0,,14.105556,69.935091
US_MN_27147,2021-07-12,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,5,0,3997,19,8,17494,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,23,40,,-62,-25,3,5.76,6.91,6.33,12.86,7.87,6.33,4.22,4.22,5.57,8.83,3.84,3.65,2.69,5.57,8.06,3.07,3.65,,5.76,3.65,4.41,,6.72,24.76,6.33,3.07,11.13,4.8,4.61,3.45,5.57,37.23,3.65,10.75,7.49,5.37,,4.41,3.65,19.544444,11.988889,26.044444,0.0,,13.338889,67.580746
US_MN_27147,2021-07-13,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,0,0,3997,19,4,17498,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,23,47,,,-24,4,4.37,5.7,3.04,12.72,4.75,4.37,5.13,,4.18,7.6,3.04,4.94,,4.37,6.65,6.46,3.04,,3.61,4.18,4.75,,7.03,27.16,5.89,,7.22,,2.66,3.61,5.7,36.08,3.04,5.89,5.89,,3.42,,3.23,21.061111,14.038889,27.605556,0.0,,15.605556,71.359557
US_MN_27147,2021-07-14,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,1,0,3998,19,14,17512,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,13,29,,-68,-24,6,5.34,7.0,4.05,11.06,9.03,5.16,4.79,,3.87,9.77,3.5,5.9,3.32,3.32,7.55,4.42,4.79,,4.24,4.42,4.42,,6.45,23.59,4.42,,6.08,,2.58,4.05,,37.78,2.95,6.45,5.71,,3.5,3.13,2.76,20.05,17.411111,25.355556,4.783667,,18.338889,89.916383
US_MN_27147,2021-07-15,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,3,0,4001,19,7,17519,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,19,43,,-69,-24,3,3.87,8.52,4.84,9.87,7.94,4.65,5.23,5.81,5.03,8.52,,4.65,5.81,3.1,6.97,3.68,4.84,,4.07,3.68,4.07,,4.84,19.36,4.26,,6.97,,2.9,3.68,5.23,36.78,4.45,6.78,8.52,4.84,5.03,2.9,3.68,19.205556,15.15,24.688889,5.2832,,16.188889,82.741797
US_MN_27147,2021-07-16,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,1,0,4002,19,52,17571,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,7,38,,-68,-26,2,3.44,5.26,,9.5,6.67,5.26,4.65,3.84,,7.08,4.65,5.26,2.83,3.44,6.67,4.25,3.84,,3.23,3.44,3.44,3.64,5.26,20.22,,,6.27,3.23,,,3.23,32.76,2.83,7.68,7.08,3.84,3.44,,3.84,19.655556,12.716667,26.388889,0.0,,13.655556,68.786303
US_MN_27147,2021-07-17,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,0,0,4002,19,17,17588,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,1,48,,,5,,3.22,5.29,,10.58,3.45,6.44,3.91,,,7.36,4.83,4.37,,4.37,8.74,5.52,,,,,4.37,,5.75,20.48,,,9.66,,,3.22,6.44,31.52,3.45,7.36,5.06,3.91,4.37,,3.91,20.883333,13.55,27.677778,0.0,,14.738889,68.24268
US_MN_27147,2021-07-18,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,0,0,4002,19,54,17642,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,30,,,-62,-11,,6.86,6.43,3.64,12.43,5.79,4.07,6.43,3.21,4.29,7.07,4.29,3.86,3.86,4.71,5.36,4.5,4.07,3.21,3.21,5.79,4.29,,5.79,17.36,6.86,,8.14,3.0,3.86,5.14,3.43,39.43,6.0,6.0,4.71,3.86,,,,21.666667,14.361111,27.622222,0.0,,15.683333,68.979827
US_MN_27147,2021-07-19,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,0,0,4002,19,8,17650,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,24,38,,-69,-26,4,3.75,11.24,3.37,12.74,8.81,4.12,5.25,2.62,3.37,6.0,5.25,4.12,,5.06,6.37,6.18,5.06,3.0,4.31,4.12,2.81,,4.5,23.24,4.5,,12.18,,4.87,,3.75,31.48,3.94,7.5,8.06,3.56,4.87,,3.19,21.777778,14.15,28.3,0.0,,15.994444,69.896032
US_MN_27147,2021-07-20,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,1,0,4003,19,0,17650,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,20,50,,,-23,5,4.31,4.5,4.5,12.38,6.19,4.88,6.56,,2.62,10.13,3.38,4.12,2.81,3.19,6.38,4.5,7.5,3.56,3.38,3.19,,2.62,5.44,20.63,5.44,3.19,10.5,3.94,4.12,2.62,2.62,36.75,4.31,6.19,7.12,3.94,4.31,2.81,3.38,22.938889,17.088889,29.35,0.0,,18.211111,74.915086
US_MN_27147,2021-07-21,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,1,0,4004,19,13,17663,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,22,44,,-71,-25,4,4.72,5.67,3.59,7.37,3.78,5.48,6.04,3.59,4.72,9.63,4.53,4.91,3.78,4.34,9.63,3.59,5.29,5.29,2.64,5.48,,2.83,6.99,23.42,3.97,,7.55,4.34,3.21,3.97,4.72,37.4,5.29,4.91,5.86,4.34,3.97,3.02,3.78,23.111111,18.516667,28.527778,0.0,,19.9,82.169119
US_MN_27147,2021-07-22,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,1,0,4005,19,6,17669,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,24,43,,-75,-25,3,3.93,6.88,2.95,9.82,7.27,5.11,3.34,4.71,3.34,9.04,4.71,6.68,4.13,2.95,7.66,3.34,5.89,3.93,2.75,3.34,3.14,2.95,6.09,22.2,4.52,3.73,7.27,,4.32,4.52,4.52,34.58,5.3,6.29,7.07,2.95,5.5,2.95,3.73,23.95,20.172222,28.744444,0.0,,19.922222,78.228729
US_MN_27147,2021-07-23,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,2,0,4007,19,23,17692,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,13,37,,-69,-27,3,,8.09,,10.52,,4.45,5.66,3.24,2.83,11.73,4.25,4.65,,3.03,8.09,4.04,3.64,,3.03,4.85,3.44,,,21.24,5.46,,7.69,3.44,4.45,2.83,4.04,36.61,,9.3,6.07,,4.65,3.03,5.26,25.516667,20.711111,31.761111,0.0508,,19.861111,71.011444
US_MN_27147,2021-07-24,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,0,0,4007,19,9,17701,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,6,,,,6,,4.33,6.39,5.25,9.36,8.44,5.93,7.07,,5.93,7.76,4.11,3.19,4.33,,5.7,5.48,4.33,3.19,3.42,3.19,3.88,,5.7,20.31,5.48,,8.9,3.19,,,3.19,38.56,,7.3,6.39,,,,3.88,26.411111,21.744444,30.394444,1.651,,20.7,70.966773
US_MN_27147,2021-07-25,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,0,0,4007,19,18,17719,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,31,,,-61,-10,,5.08,6.77,,15.24,7.41,4.87,4.45,,,9.31,,5.5,3.81,4.66,6.14,4.66,4.87,4.23,4.23,4.23,,,3.81,19.05,3.81,,14.82,5.29,,,5.08,37.47,4.02,10.16,4.87,,3.39,,3.6,23.35,15.233333,30.372222,0.2032,,14.683333,58.832924
US_MN_27147,2021-07-26,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,1,0,4008,19,1,17720,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,22,43,,-63,-26,4,3.89,6.29,2.78,11.66,6.85,4.26,6.29,3.7,2.59,8.33,4.63,5.55,3.52,3.89,7.59,5.37,5.74,2.59,4.81,,3.33,,5.0,24.8,4.26,,10.37,5.55,2.59,2.78,4.07,34.06,4.26,8.7,5.92,4.44,4.07,,4.81,24.272222,18.511111,30.011111,0.0,,17.594444,66.758358
US_MN_27147,2021-07-27,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,6,0,4014,19,0,17720,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,22,44,,,-22,5,4.59,6.42,4.59,12.48,5.69,5.51,6.97,3.12,,9.54,,4.77,3.85,2.75,7.34,3.49,4.41,,4.04,4.41,3.67,3.12,3.85,23.31,4.22,,7.16,3.3,,3.67,5.32,39.64,4.77,6.79,3.85,3.85,3.12,2.57,4.22,25.116667,20.388889,32.244444,0.0,,19.438889,70.902233
US_MN_27147,2021-07-28,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,2,0,4016,19,3,17723,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,20,40,,-75,-24,6,3.87,5.53,,11.97,7.18,6.82,6.82,3.5,3.32,6.26,3.5,,3.32,3.13,5.9,4.05,4.42,3.5,,2.76,2.76,,6.82,20.27,5.53,2.58,8.84,4.05,6.45,5.71,6.63,38.32,4.42,3.87,6.08,,2.58,2.58,4.79,25.144444,20.077778,31.755556,3.937,,21.222222,78.958494
US_MN_27147,2021-07-29,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,0,0,4016,19,15,17738,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,16,40,,,-25,4,4.05,5.98,3.86,10.99,7.33,6.17,5.79,,2.7,7.52,4.63,5.59,3.67,4.44,8.29,6.37,4.44,2.89,3.67,2.7,5.21,,4.82,21.41,7.71,,8.68,3.09,4.24,3.28,5.79,40.7,3.86,8.1,4.82,3.86,2.7,,3.86,26.55,22.238889,30.061111,1.143,,21.288889,72.937919
