location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_PA_42115,2020-07-03,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,2,0,185,24,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,24,40,,,-46,,,6.97,5.17,11.7,7.2,4.28,7.87,4.5,6.07,3.38,,3.15,5.4,3.83,4.5,4.5,4.28,,3.38,4.5,22.95,3.38,11.47,,,,35.32,4.05,9.67,5.62,,,24.866667,16.088889,31.744444,0.4572,,17.82716,64.615634
US_PA_42115,2020-07-04,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,0,0,185,24,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,-19,,,9,-24,,4.88,4.88,,15.14,6.84,8.3,7.57,3.42,7.08,5.37,4.15,4.64,5.13,5.37,5.13,8.79,4.15,,3.42,6.59,20.75,5.62,14.65,,,4.64,34.67,3.66,14.16,7.57,3.91,,23.833333,17.616667,31.405556,1.6256,,18.277778,70.571968
US_PA_42115,2020-07-05,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,0,0,185,24,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,20,,,53,-12,,3.47,5.2,3.9,15.17,6.29,5.42,6.93,,3.9,,3.25,4.33,5.2,,4.33,4.55,4.55,3.68,6.29,,23.19,4.33,17.55,,3.47,5.42,37.71,4.55,14.09,9.54,3.47,3.68,23.716667,14.905556,31.822222,0.5334,,14.716049,56.100154
US_PA_42115,2020-07-06,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,1,0,186,24,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,16,19,,,-26,5,4.47,5.96,4.68,14.48,4.47,7.45,6.6,5.75,4.26,2.98,,5.75,8.94,,5.32,3.41,4.04,3.83,4.68,7.24,23.42,5.96,16.39,4.47,5.96,5.11,39.81,,14.48,8.52,5.75,,23.833333,14.916667,32.844444,0.0,,16.506173,63.117501
US_PA_42115,2020-07-07,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,4,1,190,25,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,13,18,,25,-27,4,4.87,6.2,,14.39,6.2,7.53,5.53,,7.53,,3.54,3.32,7.97,4.21,8.63,4.43,3.54,3.1,4.43,5.98,22.8,6.64,12.84,4.43,4.43,4.65,39.62,4.43,10.4,8.85,3.54,4.21,22.877778,16.288889,32.533333,3.0734,,18.450617,76.308001
US_PA_42115,2020-07-08,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,0,0,190,25,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,6,,,30,-25,5,6.27,7.84,,12.54,8.73,6.72,4.48,,8.06,4.25,,4.03,6.27,6.04,6.72,3.13,5.82,3.58,3.36,5.37,25.3,5.82,9.63,4.25,4.7,6.72,33.81,4.25,11.2,8.06,3.13,5.15,23.933333,18.161111,29.955556,0.0762,,20.580247,81.262678
US_PA_42115,2020-07-09,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,0,0,190,25,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,10,,,23,-26,4,4.07,8.37,4.98,14.7,6.79,7.46,4.98,4.75,6.56,,3.85,4.3,8.37,,4.07,3.62,,,5.2,7.92,21.94,5.88,12.89,3.17,3.17,3.17,37.55,7.46,16.74,6.11,3.62,6.11,24.566667,18.977778,32.066667,7.0612,,20.117284,76.060941
US_PA_42115,2020-07-10,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,2,0,192,25,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,0,7,,,-28,8,5.45,6.1,4.14,13.72,8.5,8.93,6.54,4.14,6.75,,,4.14,9.15,5.01,5.88,3.48,,4.36,5.45,,16.56,7.62,10.89,5.88,5.23,5.23,35.94,,9.37,5.66,4.14,,23.611111,19.077778,31.555556,1.2954,,20.209877,81.921055
US_PA_42115,2020-07-11,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,1,0,193,25,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,13,,,,-7,,4.35,7.1,4.81,14.2,9.62,7.33,5.27,,6.42,,,3.44,8.48,5.27,5.73,3.44,,,3.44,6.64,23.14,5.27,12.37,3.67,5.04,3.9,33.45,3.21,12.14,8.48,3.9,3.44,23.566667,19.827778,29.316667,51.435,,20.641975,83.441751
US_PA_42115,2020-07-12,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,2,0,195,25,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,18,,,25,-2,,4.62,6.92,3.23,11.08,5.31,7.15,6.0,3.69,3.46,,,,7.62,4.38,3.46,4.15,,,,7.85,19.38,3.46,12.0,,3.46,3.69,41.54,3.69,10.38,8.77,6.46,,22.894444,18.65,29.144444,15.6718,,17.481481,71.340815
US_PA_42115,2020-07-13,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,1,0,196,25,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,10,11,,29,-23,3,4.75,5.21,3.17,14.48,9.05,5.88,7.24,6.11,5.43,,,9.73,9.73,4.3,4.3,6.34,4.53,,5.43,4.07,26.03,7.02,9.05,,,6.79,38.93,5.21,11.77,9.73,7.92,,21.622222,17.0,28.805556,2.5908,,16.654321,72.6371
US_PA_42115,2020-07-14,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,-1,0,195,25,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,12,20,,,-24,3,5.75,7.59,5.98,11.51,8.52,5.98,7.13,3.91,5.29,3.22,,5.06,9.21,3.68,5.06,4.37,3.45,4.83,,8.29,19.1,6.67,11.05,3.68,4.14,5.06,40.73,4.14,11.97,5.29,3.91,5.29,20.866667,14.3,27.65,0.0254,,15.061728,68.606702
US_PA_42115,2020-07-15,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,0,1,195,26,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,9,,,28,-23,4,7.69,7.69,3.39,12.45,8.82,7.69,7.47,5.43,5.88,5.66,,4.07,7.24,4.07,4.3,8.15,,3.17,4.75,4.75,24.44,6.11,10.18,,4.07,5.88,40.28,,13.58,8.37,3.85,4.07,21.777778,13.988889,29.044444,0.0,,16.012346,69.094429
US_PA_42115,2020-07-16,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,0,0,195,26,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,9,,,29,-23,3,4.3,8.16,4.99,11.1,6.57,5.44,4.3,4.08,5.89,5.67,3.85,4.53,11.1,4.53,,3.17,4.08,,,5.21,22.43,5.44,9.97,3.4,4.53,5.21,41.24,5.44,11.1,6.12,7.7,4.53,21.527778,15.022222,28.905556,0.0254,,17.049383,75.296023
US_PA_42115,2020-07-17,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,0,0,195,26,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,1,13,,,-26,5,4.78,6.15,4.1,13.44,6.61,4.56,5.92,4.1,4.78,,,4.1,4.1,,,4.78,,,5.01,6.15,20.27,6.61,10.71,,4.33,,34.39,4.56,10.25,5.47,4.1,5.69,22.988889,18.505556,29.461111,4.8514,,18.098765,74.174158
US_PA_42115,2020-07-18,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,0,0,195,26,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,7,,,31,0,,3.36,6.96,5.52,9.59,6.24,4.8,6.96,,7.43,,,5.52,6.96,,4.56,5.28,4.56,,5.28,5.76,24.94,6.48,8.87,,4.08,4.08,31.9,,10.55,5.28,,4.32,23.283333,14.45,31.761111,0.381,,16.796296,66.030891
US_PA_42115,2020-07-19,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,0,0,195,26,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,14,,,34,-7,,6.88,9.17,,13.99,8.94,7.8,5.73,3.21,4.36,,,4.59,6.88,3.44,3.21,,6.42,,4.13,10.09,17.89,5.73,13.76,,3.44,3.21,41.51,5.73,12.38,7.57,3.67,,25.2,14.888889,33.283333,0.8382,,19.123457,68.264683
US_PA_42115,2020-07-20,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,0,0,195,26,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,12,,,,-25,4,3.54,5.31,4.65,12.83,6.19,5.31,,3.98,7.08,,,,6.86,3.98,6.64,3.1,3.98,4.42,4.65,7.74,25.22,5.09,15.04,,5.09,3.54,36.95,4.87,10.84,5.09,3.54,,25.644444,18.477778,32.972222,3.640667,,19.660494,68.862719
US_PA_42115,2020-07-21,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,6,0,201,26,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,5,18,,15,-25,4,5.64,4.06,3.16,13.99,8.35,8.35,6.09,3.16,12.19,,4.29,3.84,9.48,4.74,4.96,,6.54,4.29,5.42,4.74,24.82,6.09,12.64,3.61,4.51,4.51,39.04,4.06,9.48,8.35,3.84,,23.416667,16.95,30.833333,1.3716,,17.012346,66.14752
US_PA_42115,2020-07-22,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,1,0,202,26,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,8,,,40,-23,5,3.14,7.18,4.94,16.61,8.53,7.18,5.83,3.14,8.3,,4.49,3.81,7.86,4.94,,6.06,4.49,4.71,4.49,6.06,23.79,6.28,9.43,6.06,5.83,4.49,37.48,5.61,11.67,5.16,6.28,3.37,24.238889,17.438889,30.633333,0.8382,,19.697531,75.123579
US_PA_42115,2020-07-23,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,1,0,203,26,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,8,,,23,-23,4,3.32,4.21,4.43,9.08,7.09,,5.09,4.87,7.75,4.43,,4.65,10.85,4.21,7.53,3.77,,3.77,4.43,6.87,19.71,4.43,9.08,4.65,5.54,4.87,32.34,3.99,11.3,6.42,4.65,3.32,24.155556,19.3,30.5,1.5748,,20.679012,80.53782
US_PA_42115,2020-07-24,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,0,0,203,26,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,3,11,,,-23,6,5.07,8.76,,14.98,7.84,6.46,7.84,5.3,6.46,,4.61,3.92,7.84,4.84,3.46,3.92,,,3.69,7.15,21.44,5.07,8.99,3.23,5.99,6.22,36.66,4.15,11.3,7.61,4.61,5.07,23.327778,19.672222,29.661111,4.7752,,19.518519,78.57907
US_PA_42115,2020-07-25,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,1,0,204,26,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,8,,,32,-1,,3.97,8.18,3.27,14.73,4.67,4.91,3.51,3.97,6.31,3.74,3.27,3.51,5.61,,4.67,4.44,,,3.97,5.14,20.8,5.61,7.95,,3.51,,36.93,6.31,9.12,9.58,5.61,,23.661111,17.6,30.488889,0.0,,18.512346,72.115075
US_PA_42115,2020-07-26,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,0,0,204,26,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,16,,,42,-3,,,5.97,4.13,13.32,6.43,5.74,7.81,,4.82,3.68,,3.68,4.59,,4.13,3.45,,4.82,4.13,3.22,17.92,4.59,11.26,,5.28,,38.13,5.97,13.1,9.19,3.68,,24.561111,16.955556,31.411111,0.0508,,17.574074,64.211652
US_PA_42115,2020-07-27,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,0,0,204,26,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,12,13,,,-26,4,3.3,5.06,3.52,17.59,7.69,5.28,6.37,3.3,3.52,,,4.62,8.13,5.28,4.4,,4.84,3.08,3.74,4.62,23.52,7.47,12.97,3.3,5.5,4.4,37.81,5.5,14.29,8.57,5.28,3.52,25.494444,16.833333,34.177778,0.0,,18.41358,64.428013
US_PA_42115,2020-07-28,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,2,0,206,26,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,6,6,,21,-22,5,4.1,10.03,4.33,15.27,7.75,11.85,7.07,,,4.1,,3.19,7.29,5.01,5.01,,,,3.87,10.26,22.79,5.24,12.31,5.7,3.42,7.07,35.33,4.1,11.39,4.79,3.87,3.65,25.311111,17.716667,33.616667,0.5842,,19.197531,68.402957
US_PA_42115,2020-07-29,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,0,0,206,26,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,7,,,28,-24,5,4.35,6.87,,17.86,6.87,13.28,7.33,4.12,4.58,3.66,3.89,4.81,8.24,5.72,,6.87,3.89,5.72,3.66,5.95,27.48,4.81,12.37,4.81,4.35,3.21,37.79,,13.97,10.08,3.66,4.58,22.722222,15.444444,30.833333,1.397,,15.907407,64.273421
US_PA_42115,2020-07-30,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,2,0,208,26,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,13,,,23,-24,3,,5.62,4.27,12.58,6.74,9.21,4.94,,6.51,,3.59,6.06,7.64,4.04,4.04,3.59,4.04,,,7.86,22.01,6.29,8.09,3.82,,4.49,35.49,3.15,11.23,7.19,4.49,5.39,22.694444,15.727778,30.655556,2.2098,,18.481481,76.238349
US_PA_42115,2020-07-31,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,1,0,209,26,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,9,15,,,-23,4,4.13,6.19,3.21,14.22,6.88,8.26,6.42,,5.73,4.59,3.9,3.21,9.17,,3.9,3.67,,,4.36,8.26,21.78,7.34,10.78,4.36,3.21,3.67,37.6,4.82,10.78,8.26,,4.36,22.572222,15.961111,29.705556,2.8956,,16.364198,66.790273
US_PA_42115,2020-08-01,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,0,0,209,26,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,11,,,,-3,,,7.64,5.25,16.24,6.93,5.49,5.97,4.06,5.73,4.06,4.3,3.58,9.08,,5.97,4.78,4.78,4.3,5.73,4.54,21.26,6.21,8.36,,,3.82,34.64,6.69,11.47,6.21,,6.21,22.522222,14.333333,30.527778,1.2192,,15.314815,62.847311
US_PA_42115,2020-08-02,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,1,0,210,26,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,21,,,39,-8,,3.31,5.52,3.75,16.78,4.2,6.4,3.09,3.75,5.3,3.09,3.53,3.31,18.55,5.08,3.97,3.53,3.75,3.75,5.52,7.95,26.71,5.52,11.7,4.2,3.31,4.2,35.99,4.64,12.81,9.71,,6.18,25.338889,16.255556,31.677778,1.2446,,19.296296,69.141154
US_PA_42115,2020-08-03,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,0,0,210,26,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,15,15,,,-23,2,3.98,6.2,3.32,12.17,6.64,4.65,6.42,4.65,4.87,3.98,3.1,6.42,10.18,4.87,3.98,,3.32,,3.32,6.2,29.2,5.31,12.17,6.42,4.65,3.32,40.49,4.2,12.61,7.74,,4.2,24.211111,19.472222,31.572222,1.7018,,16.734568,63.180714
US_PA_42115,2020-08-04,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,2,1,212,27,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,-11,,,11,-27,9,6.33,6.75,2.95,14.34,10.12,5.7,4.64,4.85,7.17,,,4.85,10.12,,6.75,,4.22,,4.22,9.07,25.95,6.33,12.23,3.16,6.12,4.22,40.08,4.85,10.12,5.48,4.01,,21.338889,19.005556,28.327778,4.826,,18.845679,85.334615
US_PA_42115,2020-08-05,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,0,0,212,27,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,5,,,,-24,4,6.18,8.01,,13.51,8.24,5.72,7.1,4.81,6.41,,,5.95,8.24,4.58,5.5,3.43,,3.21,,6.41,19.46,6.41,11.22,4.35,,4.35,34.57,3.43,9.85,6.64,4.12,4.35,21.111111,16.87037,26.024691,41.091556,,15.701389,70.800855
US_PA_42115,2020-08-06,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,0,0,212,27,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,7,,,22,-22,2,5.75,7.13,3.22,13.35,6.44,6.44,6.91,3.22,7.37,,,3.91,7.83,,3.45,4.6,4.83,3.22,3.68,8.52,22.32,5.52,9.9,4.37,5.29,5.52,42.58,4.6,11.51,7.59,3.22,4.83,19.761111,13.777778,26.283333,0.0254,,13.771605,67.182594
US_PA_42115,2020-08-07,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,1,0,213,27,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,-3,2,,,-27,7,,6.83,5.01,14.56,5.92,7.28,5.92,,5.69,3.19,,3.64,6.83,5.46,3.19,4.32,,3.87,5.23,4.78,22.53,7.28,9.79,3.41,,,38.0,,10.92,7.05,3.41,4.78,20.394444,13.833333,26.194444,4.4196,,17.098765,80.103284
US_PA_42115,2020-08-08,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,1,0,214,27,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,12,,,,-5,,4.84,5.08,7.51,14.77,3.88,5.81,4.12,5.08,6.05,,4.6,4.84,10.41,,7.26,,6.3,3.63,4.6,5.33,20.34,7.99,10.17,5.33,6.54,,31.96,4.36,12.35,10.17,3.39,3.39,21.477778,15.838889,28.422222,2.286,,17.654321,78.47984
US_PA_42115,2020-08-09,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,0,0,214,27,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,23,,,46,-5,,,7.29,3.76,14.11,,7.52,5.41,,6.58,3.53,,5.64,9.17,3.53,5.88,,3.29,5.64,,4.47,20.45,6.11,12.46,,4.7,4.47,35.03,4.94,13.87,7.76,3.53,4.0,23.027778,15.75,30.044444,0.889,,17.432099,70.099041
US_PA_42115,2020-08-10,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,0,0,214,27,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,16,,,,-22,3,4.26,9.65,4.94,11.67,9.43,3.82,4.71,,5.16,,,4.71,12.35,,3.37,5.61,4.49,3.14,4.04,6.73,24.24,7.86,12.79,4.26,,7.86,36.37,3.82,10.33,6.96,4.94,5.16,24.111111,16.9,31.572222,0.0254,,18.512346,70.16835
US_PA_42115,2020-08-11,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,1,0,215,27,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,5,12,,,-26,4,6.82,7.73,3.41,15.24,10.46,4.78,6.82,5.91,4.55,3.41,,5.91,10.46,4.55,4.09,,,4.55,3.87,5.46,22.97,7.05,11.37,4.32,4.55,3.41,35.71,3.41,7.96,6.82,5.23,,24.916667,17.866667,31.916667,3.3274,,19.598765,71.757686
US_PA_42115,2020-08-12,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,2,0,217,27,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,7,,,28,-22,3,5.53,5.3,6.0,12.45,9.22,8.53,6.46,5.76,3.46,3.46,5.3,3.46,7.61,4.61,3.46,3.23,,3.23,4.15,5.53,25.13,6.22,10.61,,3.92,3.23,37.58,,9.22,7.84,,3.23,24.288889,18.783333,31.305556,4.5212,,18.95679,71.093004
US_PA_42115,2020-08-13,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,1,0,218,27,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,9,,,36,-26,3,3.72,9.29,3.72,14.4,7.9,6.04,3.95,4.41,6.27,5.11,6.27,3.48,8.6,6.74,4.65,,4.41,3.48,,6.04,25.56,5.11,11.85,6.97,6.27,3.25,33.69,4.65,11.38,8.36,5.11,5.11,22.155556,16.316667,30.366667,0.0,,16.45679,68.92215
