location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13079,2020-10-17,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,1,0,206,6,,,0,0,0,0,0,0,1,0,0,0,1,1,11,39,27,19,46,33,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,7,10,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,-21,26.01,30.82,14.827778,8.494444,22.35,0.0,6.933333,59.312011
US_GA_13079,2020-10-18,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,0,0,206,6,,,0,0,0,0,0,0,0,0,0,0,1,1,11,39,27,19,46,33,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,7,10,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,20.15,38.47,16.183333,9.216667,25.0,0.0,10.577778,69.555844
US_GA_13079,2020-10-19,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,0,0,206,6,,,0,0,0,0,0,0,0,0,0,0,1,1,11,39,27,19,46,33,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,7,10,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,-19,29.4,37.13,19.005556,11.272222,26.577778,0.0,13.722222,71.622605
US_GA_13079,2020-10-20,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,0,0,206,6,,,0,0,0,0,0,0,0,0,0,0,1,1,11,39,27,19,46,33,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,7,10,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,-21,21.0,32.58,19.805556,13.288889,27.905556,0.0,15.2,74.960855
US_GA_13079,2020-10-21,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,1,0,207,6,,,0,0,0,0,0,1,0,0,0,-1,1,1,11,39,27,20,46,33,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,7,10,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,-19,24.76,31.14,21.127778,15.366667,28.266667,0.0,17.855556,81.83548
US_GA_13079,2020-10-22,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,1,0,208,6,,,0,0,0,0,0,0,1,0,0,1,1,1,11,39,27,20,47,33,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,7,10,3,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,-23,25.83,30.53,21.655556,17.127778,28.066667,0.0635,18.688889,83.351362
US_GA_13079,2020-10-23,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,2,0,210,6,,,0,0,0,1,0,0,0,0,1,0,1,1,11,40,27,20,47,33,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,7,10,3,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,-17,11.33,37.77,22.144444,17.011111,28.966667,0.0,18.488889,79.869635
US_GA_13079,2020-10-24,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,1,0,211,6,,,0,0,0,0,0,0,0,1,0,0,1,1,11,40,27,20,47,34,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,7,10,3,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,-19,20.42,38.89,21.077778,16.422222,28.522222,0.47625,18.333333,84.526847
US_GA_13079,2020-10-25,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,1,0,212,6,,,0,0,0,1,0,0,0,0,0,0,1,1,11,41,27,20,47,34,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,7,10,3,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,13.59,34.42,21.805556,18.577778,26.461111,14.224,19.35,86.042408
US_GA_13079,2020-10-26,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,0,0,212,6,,,0,0,0,0,0,0,0,0,0,0,1,1,11,41,27,20,47,34,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,7,10,3,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,-16,20.24,27.21,20.783333,17.133333,25.305556,0.931333,18.95,89.426798
US_GA_13079,2020-10-27,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,1,0,213,6,,,0,0,0,1,0,0,0,0,0,0,1,1,11,42,27,20,47,34,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,7,10,3,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,-21,23.84,28.45,21.483333,18.283333,26.966667,0.0,19.133333,86.679491
US_GA_13079,2020-10-28,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,0,0,213,6,,,0,0,0,0,0,0,0,0,0,0,1,1,11,42,27,20,47,34,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,7,10,3,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,-17,23.16,31.38,23.9,20.588889,28.85,5.08,21.438889,86.357675
US_GA_13079,2020-10-29,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,0,0,213,6,,,0,0,0,0,0,0,0,0,0,0,1,1,11,42,27,20,47,34,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,7,10,3,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,-20,12.97,32.43,25.527778,22.372222,29.061111,3.5052,21.327778,77.774566
US_GA_13079,2020-10-30,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,0,0,213,6,,,0,0,0,0,0,0,0,0,0,0,1,1,11,42,27,20,47,34,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,7,10,3,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,-21,17.11,24.12,15.333333,9.572222,23.95,0.0,6.988889,57.682624
US_GA_13079,2020-10-31,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,0,0,213,6,,,0,0,0,0,0,0,0,0,0,0,1,1,11,42,27,20,47,34,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,7,10,3,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,19.48,42.03,13.511111,8.95,20.094444,0.0,7.566667,67.400829
US_GA_13079,2020-11-01,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,0,0,213,6,,,0,0,0,0,0,0,0,0,0,0,1,1,11,42,27,20,47,34,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,7,10,3,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,17.1,52.25,16.488889,11.311111,23.122222,0.0,12.111111,75.542239
US_GA_13079,2020-11-02,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,1,0,214,6,,,0,0,0,0,0,0,1,0,0,0,1,1,11,42,27,20,48,34,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,7,10,3,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,-17,24.32,29.64,11.872222,4.65,19.661111,0.0,-2.072222,38.015242
US_GA_13079,2020-11-03,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,0,0,214,6,,,0,0,0,0,0,0,0,0,0,0,1,1,11,42,27,20,48,34,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,7,10,3,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,-22,18.47,26.99,9.061111,1.072222,19.972222,0.0,-0.15,52.978674
US_GA_13079,2020-11-04,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,0,0,214,6,,,0,0,0,0,0,0,0,0,0,0,1,1,11,42,27,20,48,34,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,2,2,7,10,3,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,-20,12.74,31.85,11.290123,1.833333,22.364198,0.0,3.858025,60.481814
US_GA_13079,2020-11-05,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,0,0,214,6,,,0,0,0,0,0,0,0,0,0,0,1,1,11,42,27,20,48,34,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,10,3,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,-22,18.89,32.19,13.716667,5.094444,24.183333,0.0,8.166667,69.384555
US_GA_13079,2020-11-06,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,1,0,215,6,,,0,0,0,0,0,0,0,0,1,0,1,1,11,42,27,20,48,34,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,10,3,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,-20,22.2,22.92,18.144444,10.905556,25.533333,0.0,12.694444,70.6586
US_GA_13079,2020-11-07,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,6,0,221,6,,,0,0,0,0,0,0,0,4,0,0,1,1,11,42,27,20,48,38,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,10,3,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,14.04,47.72,19.872222,15.566667,25.733333,0.6096,16.622222,81.815046
US_GA_13079,2020-11-08,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,1,0,222,6,,,0,0,0,0,0,0,0,0,1,0,1,1,11,42,27,20,48,38,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,10,3,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,15.04,36.28,20.533333,17.277778,25.538889,1.27,17.683333,83.854351
US_GA_13079,2020-11-09,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,0,0,222,6,,,0,0,0,0,0,0,0,0,0,0,1,1,11,42,27,20,48,38,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,10,3,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,-18,25.05,31.49,21.9,18.794444,27.1,0.973667,18.188889,79.621893
US_GA_13079,2020-11-10,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,2,0,224,6,,,0,0,0,0,0,0,0,0,0,0,1,1,11,42,27,20,48,38,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,10,3,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,-21,20.93,41.13,21.755556,20.005556,25.311111,0.1524,19.655556,88.003781
US_GA_13079,2020-11-11,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,0,0,224,6,,,0,0,0,0,0,0,0,-1,0,2,1,1,11,42,27,20,48,37,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,10,3,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,-38,19.11,40.94,24.0,21.311111,28.677778,5.0292,22.377778,90.816148
US_GA_13079,2020-11-12,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,0,0,224,6,,,0,0,0,0,0,0,0,0,0,0,1,1,11,42,27,20,48,37,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,10,3,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,-24,13.85,41.53,22.833333,20.272222,27.161111,28.2956,20.722222,88.059153
US_GA_13079,2020-11-13,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,2,0,226,6,,,0,0,0,-1,2,0,1,0,0,0,1,1,11,41,29,20,49,37,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,10,3,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,-20,17.38,23.63,18.444444,13.677778,25.405556,1.8542,13.511111,73.234753
US_GA_13079,2020-11-14,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,4,0,230,6,,,0,0,0,0,0,1,1,1,0,0,1,1,11,41,29,21,50,38,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,10,3,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,16.46,38.73,15.188889,7.677778,24.666667,0.0,8.727778,65.830169
US_GA_13079,2020-11-15,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,1,0,231,6,,,0,0,0,0,0,0,0,1,0,0,1,1,11,41,29,21,50,39,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,10,3,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,15.44,41.78,16.011111,9.066667,25.044444,0.0,13.427778,84.909716
US_GA_13079,2020-11-16,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,0,0,231,6,,,0,0,0,0,0,0,0,0,0,0,1,1,11,41,29,21,50,39,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,10,3,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,-17,18.2,32.03,13.211111,5.205556,21.794444,0.0,2.505556,48.599651
US_GA_13079,2020-11-17,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,1,0,232,6,,,0,0,0,1,0,0,0,0,0,0,1,1,11,42,29,21,50,39,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,10,3,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,-18,23.46,30.79,10.938889,3.272222,20.188889,0.0,-0.261111,46.143498
US_GA_13079,2020-11-18,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,2,0,234,6,,,0,0,0,0,0,0,0,2,0,0,1,1,11,42,29,21,50,41,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,10,3,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,-16,22.35,38.73,10.094444,2.711111,18.138889,0.0,-2.983333,40.226821
US_GA_13079,2020-11-19,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,2,0,236,6,,,0,0,0,0,0,0,0,1,1,0,1,1,11,42,29,21,50,42,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,10,3,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,-21,18.88,28.32,8.805556,1.322222,18.466667,0.0,0.588889,56.681968
US_GA_13079,2020-11-20,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,2,0,238,6,,,0,0,0,0,1,0,1,0,0,0,1,1,11,42,30,21,51,42,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,10,3,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,-18,20.91,24.65,12.961111,4.138889,23.05,0.0,6.383333,64.673312
US_GA_13079,2020-11-21,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,4,0,242,6,,,0,0,0,0,0,1,1,1,0,0,1,1,11,42,30,22,52,43,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,10,3,3,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,,39.81,14.8,6.644444,23.472222,0.0,10.25,74.368338
