location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55065,2021-07-24,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,0,0,1731,10,5,8151,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-11,,,11.04,26.21,13.11,24.15,26.759259,22.111111,32.228395,0.0,,21.246914,72.051235
US_WI_55065,2021-07-25,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,0,0,1731,10,11,8162,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,9.5,,,12.03,28.5,24.604938,16.506173,31.339506,0.0,,16.185185,59.729279
US_WI_55065,2021-07-26,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,2,0,1733,10,3,8165,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-18,,,,22.21,,37.02,23.783951,14.839506,32.419753,0.0,,15.537037,60.330062
US_WI_55065,2021-07-27,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,0,0,1733,10,1,8166,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-17,,12.66,,26.58,,37.97,23.54321,16.654321,30.734568,0.0,,18.12963,72.010873
US_WI_55065,2021-07-28,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,1,0,1734,10,8,8174,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-19,,15.94,14.1,23.91,,37.4,25.111111,19.111111,30.074074,3.65125,,21.364198,80.030061
US_WI_55065,2021-07-29,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,2,0,1736,10,6,8180,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-18,,,,22.82,,43.1,25.808642,20.481481,30.845679,24.4475,,21.783951,78.660594
US_WI_55065,2021-07-30,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,2,0,1738,10,9,8189,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-17,,,,24.68,,34.43,20.185185,17.530864,27.283951,3.7465,,15.932099,76.724459
US_WI_55065,2021-07-31,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,0,0,1738,10,6,8195,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-3,,,11.82,23.64,11.12,34.07,19.179012,14.209877,25.858025,0.127,,15.765432,80.701126
US_WI_55065,2021-08-01,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,0,0,1738,10,13,8208,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,14.01,,14.67,,31.35,20.722222,15.259259,24.932099,0.056444,,14.753086,68.838517
US_WI_55065,2021-08-02,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,2,0,1740,10,4,8212,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-17,,12.3,12.3,25.22,12.3,49.21,18.475309,11.388889,25.401235,0.282222,,11.487654,63.927028
US_WI_55065,2021-08-03,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,0,0,1740,10,3,8215,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-18,,9.28,,24.75,,45.18,19.814815,11.895062,27.376543,0.0,,12.506173,63.187846
US_WI_55065,2021-08-04,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,0,0,1740,10,5,8220,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-16,1,12.91,14.2,27.75,11.62,40.02,21.253086,13.845679,27.932099,0.0,,14.771605,66.792212
US_WI_55065,2021-08-05,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,0,0,1740,10,5,8225,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-15,,16.11,11.77,17.35,,39.65,20.567901,15.104938,26.814815,0.0,,15.62963,73.848583
US_WI_55065,2021-08-06,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,0,0,1740,10,10,8235,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-18,,13.57,,20.03,11.63,36.18,22.530864,17.524691,29.117284,0.9525,,17.962963,75.671354
US_WI_55065,2021-08-07,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,0,0,1740,10,11,8246,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-8,,,,23.98,,48.63,22.845679,18.438272,29.296296,0.0,,20.0,84.282773
US_WI_55065,2021-08-08,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,0,0,1740,10,17,8263,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,13.17,10.04,11.29,,38.26,25.277778,21.104938,29.796296,7.728857,,20.932099,77.1214
US_WI_55065,2021-08-09,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,4,0,1744,10,4,8267,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-16,,10.95,13.38,23.11,,41.96,24.472222,21.172222,29.25,12.107333,,20.344444,78.255412
US_WI_55065,2021-08-10,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,2,0,1746,10,0,8267,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-16,,10.37,,24.4,10.37,41.48,24.955556,19.494444,32.983333,7.986889,,21.9,83.309894
US_WI_55065,2021-08-11,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,1,0,1747,10,16,8283,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-19,,14.4,13.77,18.16,11.9,40.07,24.427778,20.522222,30.983333,5.08,,21.255556,82.687082
US_WI_55065,2021-08-12,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,3,0,1750,10,0,8283,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-17,,10.2,9.56,26.78,17.21,41.44,24.205556,17.138889,29.816667,1.8034,,18.161111,69.463419
US_WI_55065,2021-08-13,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,6,0,1756,10,19,8302,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-17,,13.17,,24.37,,28.98,22.061111,15.694444,27.933333,0.0,,14.088889,60.735532
US_WI_55065,2021-08-14,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,0,0,1756,10,15,8317,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-5,,16.8,12.6,32.2,,35.7,19.505556,11.722222,26.694444,0.0,,11.238889,59.163423
US_WI_55065,2021-08-15,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,0,0,1756,10,0,8317,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,15.5,,24.26,12.13,43.8,19.461111,11.85,26.655556,0.0,,11.716667,61.175511
US_WI_55065,2021-08-16,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,2,0,1758,10,30,8347,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-19,,9.53,,27.95,,39.38,19.5,12.272222,26.6,0.0,,12.755556,65.270585
US_WI_55065,2021-08-17,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,2,0,1760,10,5,8352,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-19,,,9.79,26.91,9.18,31.2,20.7,13.327778,28.216667,0.0,,14.838889,69.411428
US_WI_55065,2021-08-18,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,3,0,1763,10,15,8367,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-14,1,14.12,10.27,20.54,,44.28,22.75,15.838889,30.244444,0.0,,17.544444,72.591338
US_WI_55065,2021-08-19,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,4,0,1767,10,13,8380,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-16,,15.06,,20.3,10.48,28.82,23.844444,17.005556,30.983333,0.0,,17.961111,69.73832
US_WI_55065,2021-08-20,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,4,0,1771,10,10,8390,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-21,,,10.33,20.67,,36.17,24.011111,17.194444,31.094444,0.0,,18.4,71.004781
US_WI_55065,2021-08-21,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,0,0,1771,10,19,8409,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-8,,13.37,,16.05,,38.11,24.016667,19.911111,28.777778,9.23925,,20.055556,78.758862
US_WI_55065,2021-08-22,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,0,0,1771,10,19,8428,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-15,,17.73,,19.7,16.42,31.52,19.655556,12.594444,26.544444,1.4732,,13.9,69.522334
US_WI_55065,2021-08-23,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,3,0,1774,10,14,8442,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-17,,12.84,,39.75,9.17,45.25,21.272222,15.088889,29.694444,2.4765,,17.55,79.440656
US_WI_55065,2021-08-24,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,0,0,1774,10,3,8445,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-16,,9.17,9.17,27.52,,39.75,24.794444,19.388889,31.577778,5.696857,,21.466667,81.943233
US_WI_55065,2021-08-25,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,1,0,1775,10,16,8461,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-16,,,11.78,30.05,10.61,32.99,22.816667,18.966667,29.594444,11.627556,,19.761111,83.067104
US_WI_55065,2021-08-26,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,5,0,1780,10,12,8473,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-15,,,9.13,31.03,,35.9,24.183333,19.411111,29.411111,0.112889,,21.244444,83.824148
US_WI_55065,2021-08-27,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,3,0,1783,10,23,8496,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-12,,,12.1,22.38,9.07,45.98,25.183333,20.916667,30.755556,4.7625,,21.716667,81.318724
US_WI_55065,2021-08-28,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,0,0,1783,10,0,8496,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,1,,17.4,,22.09,14.06,35.48,26.116667,20.211111,32.138889,13.603111,,21.811111,77.354014
US_WI_55065,2021-08-29,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,0,0,1783,10,43,8539,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,13.74,10.62,27.49,,39.36,25.566667,20.883333,30.061111,3.160889,,20.377778,73.235207
US_WI_55065,2021-08-30,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,4,0,1787,10,7,8546,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-15,,9.29,,24.95,9.29,33.66,21.266667,14.522222,27.722222,0.508,,14.566667,65.797398
US_WI_55065,2021-08-31,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,0,0,1787,10,10,8556,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-15,,14.8,14.21,22.5,14.21,33.74,19.677778,14.944444,25.755556,0.09525,,15.266667,76.025785
US_WI_55065,2021-09-01,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,4,0,1791,10,18,8574,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-16,1,17.39,8.99,25.78,11.39,29.98,18.927778,13.15,25.105556,0.47625,,13.688889,71.732155
US_WI_55065,2021-09-02,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,4,0,1795,10,8,8582,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-11,,11.45,10.36,26.73,11.45,22.91,16.927778,9.383333,24.138889,0.0,,11.655556,71.350835
US_WI_55065,2021-09-03,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,1,0,1796,10,8,8590,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-14,,15.72,,22.53,,26.19,16.777778,11.883333,21.933333,0.072571,,13.294444,80.105745
US_WI_55065,2021-09-04,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,0,0,1796,10,6,8596,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-18,,13.39,,22.77,,33.48,18.794444,17.259259,22.555556,4.100286,,16.383333,86.06934
US_WI_55065,2021-09-05,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,0,0,1796,10,0,8596,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-20,,15.08,10.28,20.57,11.65,35.65,18.55,11.2,26.466667,0.0,,12.072222,66.129954
US_WI_55065,2021-09-06,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,4,0,1800,10,0,8596,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-69,,11.8,18.02,22.98,14.29,37.89,18.961111,10.927778,26.361111,0.0,,11.527778,62.435222
US_WI_55065,2021-09-07,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,2,0,1802,10,41,8637,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-15,2,9.75,8.12,22.74,,36.28,20.538889,12.6,26.744444,0.127,,14.6,68.992683
US_WI_55065,2021-09-08,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,7,0,1809,10,4,8641,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-12,1,11.26,11.26,20.37,9.11,32.16,17.833333,11.033333,24.466667,0.4572,,10.177778,61.181383
US_WI_55065,2021-09-09,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,6,0,1815,10,12,8653,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-10,,9.36,9.91,22.03,,34.15,17.1,9.961111,24.316667,0.0,,11.033333,67.691603
US_WI_55065,2021-09-10,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,7,0,1822,10,5,8658,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-7,,11.56,15.97,24.78,8.26,31.93,18.127778,10.933333,26.516667,0.0,,11.483333,65.498952
US_WI_55065,2021-09-11,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,0,0,1822,10,11,8669,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-4,,19.7,19.02,16.98,,33.97,20.461111,12.55,29.977778,0.0,,15.161111,71.993826
US_WI_55065,2021-09-12,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,0,0,1822,10,15,8684,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,15.97,,20.27,,39.31,22.188889,18.255556,27.7,0.0,,18.611111,80.590454
US_WI_55065,2021-09-13,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,5,0,1827,10,0,8684,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-12,,,17.44,21.14,,33.3,19.8,16.472222,25.605556,5.81025,,16.861111,83.791231
US_WI_55065,2021-09-14,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,4,0,1831,10,16,8700,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-15,,14.07,20.03,24.9,,35.73,21.488889,18.688889,24.822222,1.128889,,15.933333,71.042837
US_WI_55065,2021-09-15,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,8,1,1839,11,24,8724,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-14,1,,14.59,30.3,,34.79,17.822222,10.75,25.077778,0.0254,,9.866667,59.878498
US_WI_55065,2021-09-16,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,15,0,1854,11,10,8734,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-12,,,10.48,22.06,8.27,30.33,18.561111,10.75,28.327778,0.0,,9.333333,55.229645
US_WI_55065,2021-09-17,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,8,0,1862,11,8,8742,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-12,,8.4,17.92,28.55,,28.55,20.594444,12.744444,27.627778,0.0,,12.583333,60.513247
US_WI_55065,2021-09-18,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,0,0,1862,11,8,8750,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,1,,,,16.12,,39.62,17.75,9.666667,27.383333,0.1016,,10.455556,62.713404
US_WI_55065,2021-09-19,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,0,0,1862,11,19,8769,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,12.22,23.23,25.06,11.0,31.17,21.4,13.15,31.877778,0.0,,14.15,63.585916
US_WI_55065,2021-09-20,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,22,0,1884,11,18,8787,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-16,,12.04,13.04,22.07,7.52,32.6,23.166667,18.338889,29.25,0.338667,,17.805556,72.03015
US_WI_55065,2021-09-21,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,1,0,1885,11,4,8791,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-13,,8.77,11.35,26.3,,37.13,18.216667,13.566667,27.2,20.174857,,12.5,69.449498
US_WI_55065,2021-09-22,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,12,0,1897,11,11,8802,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-11,1,14.26,10.97,26.87,,36.74,13.911111,8.555556,19.766667,0.0254,,7.361111,64.878127
US_WI_55065,2021-09-23,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,21,0,1918,11,9,8811,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-10,,14.75,13.66,20.76,8.74,33.33,12.911111,6.455556,21.105556,0.0,,5.655556,61.843511
US_WI_55065,2021-09-24,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,10,0,1928,11,8,8819,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-7,,,14.48,20.92,,27.89,14.8,7.133333,25.75,0.0,,7.855556,63.957129
US_WI_55065,2021-09-25,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,0,0,1928,11,12,8831,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,-5,,10.15,14.21,23.0,,35.85,13.05,6.444444,20.966667,0.73025,,5.788889,61.534006
US_WI_55065,2021-09-26,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,0,0,1928,11,13,8844,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,12.68,17.12,22.19,,40.58,16.927778,8.95,28.35,0.0,,6.5,51.084245
