location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13083,2021-06-16,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,0,0,1489,14,6,1672,0,0,0,1,2,0,0,-2,0,0,23,38,103,233,161,194,178,132,95,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,9,20,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,7,-23,16.87,,9.89,24.43,12.8,47.69,15.7,21.983333,14.327778,29.316667,0.0,,13.230159,56.106374
US_GA_13083,2021-06-17,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,2,0,1491,14,44,1716,0,0,0,0,0,1,1,0,-1,0,23,38,103,233,161,195,179,132,94,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,9,20,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,4,-18,15.22,12.3,9.95,26.35,18.74,42.74,12.88,22.333333,14.261111,30.233333,0.0,,14.849206,61.114129
US_GA_13083,2021-06-18,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,0,0,1491,14,5,1721,0,0,0,0,0,0,0,0,0,0,23,38,103,233,161,195,179,132,94,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,9,20,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,11,-15,10.2,9.07,9.64,19.27,13.04,42.51,9.64,23.85,15.838889,31.561111,0.0,,16.261905,60.929047
US_GA_13083,2021-06-19,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,0,0,1491,14,5,1726,0,0,0,0,0,0,0,0,0,0,23,38,103,233,161,195,179,132,94,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,9,20,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,15,2,13.42,12.3,8.39,21.25,11.74,38.02,11.18,22.522222,18.411111,29.116667,0.0,,19.373016,80.322316
US_GA_13083,2021-06-20,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,0,0,1491,14,6,1732,0,0,0,0,0,0,0,0,0,0,23,38,103,233,161,195,179,132,94,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,9,20,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,17,-18,11.27,10.14,,26.49,13.53,41.7,15.78,23.7,19.683333,30.4,59.266667,,19.579365,76.188946
US_GA_13083,2021-06-21,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,0,0,1491,14,9,1741,0,0,0,0,0,0,0,0,0,0,23,38,103,233,161,195,179,132,94,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,9,20,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,9,-22,10.54,,8.43,25.81,10.01,39.51,10.01,25.627778,21.233333,31.238889,3.937,,21.595238,76.788677
US_GA_13083,2021-06-22,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,-5,0,1486,14,30,1771,0,0,0,0,0,0,-1,0,0,0,23,38,103,233,161,195,178,132,94,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,9,20,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,-2,-17,23.45,,19.63,26.72,16.36,43.62,9.81,22.438889,19.227778,26.461111,13.038667,,18.134921,75.450603
US_GA_13083,2021-06-23,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,0,0,1486,14,3,1774,0,0,0,0,0,0,0,0,0,0,23,38,103,233,161,195,178,132,94,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,9,20,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,10,-20,15.68,10.27,14.59,29.19,15.68,48.11,,20.272222,13.116667,28.294444,5.461,,14.18254,66.331164
US_GA_13083,2021-06-24,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,2,0,1488,14,8,1782,0,-1,0,0,0,0,0,0,1,0,23,37,103,233,161,195,178,132,95,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,9,20,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,13,-19,19.52,13.01,15.72,18.43,14.1,41.21,15.72,23.244444,16.783333,29.161111,0.1524,,17.619048,68.948823
US_GA_13083,2021-06-25,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,0,0,1488,14,7,1789,0,0,0,0,0,0,0,1,0,0,23,37,103,233,161,195,178,133,95,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,9,20,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,11,-14,12.08,9.34,,28.01,11.54,36.25,13.73,24.361111,19.8,28.783333,0.0,,18.261905,67.575107
US_GA_13083,2021-06-26,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,0,0,1488,14,4,1793,0,0,0,0,0,0,0,0,0,0,23,37,103,233,161,195,178,133,95,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,9,20,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,32,0,12.68,,9.22,24.78,16.14,36.31,21.9,24.227778,18.466667,29.561111,0.0,,17.960317,66.419059
US_GA_13083,2021-06-27,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,0,0,1488,14,8,1801,0,0,0,0,0,0,0,0,0,0,23,37,103,233,161,195,178,133,95,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,9,20,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,31,-11,16.7,,,25.05,20.6,38.97,12.25,24.95,19.911111,31.077778,0.34925,,20.420635,73.678194
US_GA_13083,2021-06-28,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,0,0,1488,14,2,1803,0,0,0,0,0,0,1,1,0,0,23,37,103,233,161,195,179,134,95,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,9,20,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,4,-22,16.96,8.76,,26.82,18.61,39.4,14.23,26.088889,21.027778,31.333333,0.0,,20.928571,71.785848
US_GA_13083,2021-06-29,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,0,0,1488,14,31,1834,0,0,0,0,0,0,0,0,0,0,23,37,103,233,161,195,179,134,95,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,9,20,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,-3,-20,20.44,12.71,10.5,24.86,20.44,38.67,20.44,25.438889,20.861111,30.427778,0.036286,,21.333333,76.196095
US_GA_13083,2021-06-30,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,3,0,1491,14,10,1844,0,1,1,-1,0,-1,0,-1,0,1,23,38,104,232,161,194,179,133,95,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,9,20,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,8,-23,12.98,,12.98,23.8,15.15,39.49,11.36,24.911111,20.444444,30.272222,1.3462,,20.373016,75.527383
US_GA_13083,2021-07-01,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,0,0,1491,14,9,1853,0,0,0,0,-2,1,0,0,0,0,23,38,104,232,159,195,179,133,95,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,9,20,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,14,-20,19.12,9.0,15.19,28.12,11.25,47.81,13.5,24.827778,20.655556,30.194444,0.0,,20.722222,76.300979
US_GA_13083,2021-07-02,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,1,0,1492,14,5,1858,0,0,0,0,1,0,0,0,0,0,23,38,104,232,160,195,179,133,95,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,9,20,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,17,-25,16.63,12.75,14.96,26.6,11.09,38.24,13.86,24.855556,21.922222,29.755556,3.937,,21.142857,78.62388
US_GA_13083,2021-07-03,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,0,0,1492,14,53,1911,0,0,0,0,0,0,0,0,0,0,23,38,104,232,160,195,179,133,95,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,9,20,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,19,-12,16.19,12.59,11.99,23.39,14.39,34.78,11.99,22.227778,16.65,27.805556,2.1082,,15.349206,63.393363
US_GA_13083,2021-07-04,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,0,0,1492,14,5,1916,0,0,0,0,0,0,0,0,0,0,23,38,104,232,160,195,179,133,95,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,9,20,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,-5,-25,12.85,14.14,,26.35,14.78,31.49,,21.372222,14.133333,29.455556,0.0,,15.087302,65.703694
US_GA_13083,2021-07-05,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,0,0,1492,14,0,1916,0,0,0,0,0,0,0,0,0,0,23,38,104,232,160,195,179,133,95,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,9,20,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,17,-64,13.79,13.79,9.93,19.31,14.35,41.38,12.14,23.944444,16.805556,31.25,0.0,,17.904762,67.041206
US_GA_13083,2021-07-06,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,-5,0,1487,14,9,1925,0,0,0,0,0,0,0,0,0,0,23,38,104,232,160,195,179,133,95,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,9,20,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,0,-18,18.7,11.95,9.87,25.46,12.99,33.25,12.99,24.338889,18.333333,30.694444,0.0,,19.095238,70.235488
US_GA_13083,2021-07-07,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,0,0,1487,14,4,1929,0,0,0,0,0,0,1,0,0,0,23,38,104,232,160,195,180,133,95,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,9,20,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,9,-21,22.14,9.18,,22.68,16.74,51.85,8.1,23.855556,20.877778,27.7,1.143,,20.888889,82.060276
US_GA_13083,2021-07-08,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,1,0,1488,14,2,1931,0,0,0,0,0,1,0,0,0,0,23,38,104,232,160,196,180,133,95,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,9,20,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,15,-19,9.17,10.25,10.25,23.73,,40.46,11.33,24.005556,20.577778,29.733333,4.826,,20.642857,80.20656
US_GA_13083,2021-07-09,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,1,0,1489,14,7,1938,0,0,0,1,0,0,0,0,0,0,23,38,104,233,160,196,180,133,95,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,9,20,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,17,-16,12.79,9.59,12.26,25.05,9.59,30.38,10.66,24.616667,21.494444,29.3,0.508,,21.912698,83.152176
US_GA_13083,2021-07-10,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,0,0,1489,14,4,1942,0,0,0,0,0,0,0,0,0,0,23,38,104,233,160,196,180,133,95,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,9,20,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,38,1,16.28,,8.98,27.51,10.1,43.78,11.79,24.727778,20.688889,30.822222,12.996333,,21.539683,80.655075
US_GA_13083,2021-07-11,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,0,0,1489,14,11,1953,0,0,0,0,0,0,0,0,0,0,23,38,104,233,160,196,180,133,95,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,9,20,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,34,-19,15.89,,,22.46,14.79,33.42,,25.183333,21.666667,30.594444,0.338667,,21.785714,80.438164
US_GA_13083,2021-07-12,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,4,0,1493,14,11,1964,0,0,0,1,1,0,1,0,0,0,23,38,104,234,161,196,181,133,95,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,9,20,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,10,-21,17.16,8.58,9.11,27.34,15.01,44.49,8.04,23.962963,21.462963,29.314815,8.5852,,21.015873,82.673576
US_GA_13083,2021-07-13,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,0,0,1493,14,1,1965,0,0,0,0,0,0,0,0,0,0,23,38,104,234,161,196,181,133,95,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,9,20,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,8,-22,27.22,,9.61,25.08,14.41,43.23,19.21,23.395062,20.185185,28.820988,5.7912,,20.166667,81.367809
US_GA_13083,2021-07-14,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,3,0,1496,14,10,1975,0,0,1,0,0,1,-1,0,0,0,23,38,105,234,161,197,180,133,95,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,9,20,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,14,-23,11.92,12.46,,27.09,17.88,39.02,12.46,23.438272,19.345679,30.191358,3.048,,20.333333,80.857156
US_GA_13083,2021-07-15,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,0,0,1496,14,2,1977,0,0,0,1,0,0,0,-1,0,0,23,38,105,235,161,197,180,132,95,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,9,20,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,-4,-18,13.93,9.65,,18.76,10.72,43.95,10.72,25.511111,20.527778,31.4,0.4826,,20.738095,74.501368
US_GA_13083,2021-07-16,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,1,0,1497,14,3,1980,0,0,0,0,0,0,0,0,0,0,23,38,105,235,161,197,180,132,95,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,9,20,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,12,-19,17.08,,10.47,20.94,9.92,37.47,12.67,25.516667,20.5,31.566667,0.22225,,21.238095,75.408784
US_GA_13083,2021-07-17,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,0,0,1497,14,3,1983,0,0,0,0,0,0,0,0,0,0,23,38,105,235,161,197,180,132,95,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,9,20,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,22,0,14.63,8.13,10.29,22.21,14.09,35.22,8.67,24.116667,20.827778,29.572222,3.483429,,21.031746,80.958541
US_GA_13083,2021-07-18,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,0,0,1497,14,8,1991,0,0,0,0,0,0,0,0,0,0,23,38,105,235,161,197,180,132,95,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,9,20,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,24,-12,18.07,12.42,9.03,19.2,14.12,35.01,14.68,23.488889,20.988889,28.15,2.721429,,21.230159,85.152525
US_GA_13083,2021-07-19,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,4,0,1501,14,18,2009,2,0,0,2,0,0,1,0,0,0,25,38,105,237,161,197,181,132,95,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,9,20,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,7,-22,20.55,11.35,,35.68,11.89,48.66,14.6,23.022222,21.194444,26.755556,12.446,,21.507937,89.946193
