location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AK_02060,2020-10-04,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,6.685185,2.697531,11.345679,2.201333,5.301587,88.662589
US_AK_02060,2020-10-05,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,6.962963,2.617284,12.364198,0.197556,4.0,81.353576
US_AK_02060,2020-10-06,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,6.697531,2.283951,12.506173,0.141111,2.960317,77.329372
US_AK_02060,2020-10-07,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,5.845679,1.685185,10.382716,1.608667,3.634921,85.229882
US_AK_02060,2020-10-08,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,8.012346,3.969136,9.475309,9.059333,6.579365,90.413593
US_AK_02060,2020-10-09,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,6.271605,4.0,8.95679,5.051778,4.849206,90.220103
US_AK_02060,2020-10-10,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,5.753086,3.259259,9.160494,2.568222,4.587302,92.190658
US_AK_02060,2020-10-11,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,1.875,-2.638889,7.958333,2.032,0.740741,91.647482
US_AK_02060,2020-10-12,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,2.333333,-2.25,7.222222,2.19075,1.277778,91.392111
US_AK_02060,2020-10-13,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,2.561728,-0.537037,7.197531,0.733778,0.65873,86.000522
US_AK_02060,2020-10-14,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,3.04321,-0.660494,7.5,0.056444,-0.0,80.800186
US_AK_02060,2020-10-15,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-1.62963,-6.08642,4.555556,0.169333,-5.960317,72.207147
US_AK_02060,2020-10-16,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-1.580247,-7.092593,5.401235,0.0,-5.214286,76.211119
US_AK_02060,2020-10-17,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,0.62963,-5.709877,5.777778,0.084667,-2.293651,82.738888
US_AK_02060,2020-10-18,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,2.617284,-1.654321,5.648148,3.217333,2.119048,96.254643
US_AK_02060,2020-10-19,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,2.796296,-0.296296,6.703704,0.620889,1.650794,91.64344
US_AK_02060,2020-10-20,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,3.080247,-0.481481,7.055556,1.044222,0.253968,82.538266
US_AK_02060,2020-10-21,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,0.790123,-3.376543,7.006173,0.028222,-2.190476,80.709283
US_AK_02060,2020-10-22,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,3.12963,-1.049383,6.993827,0.0,-2.404762,68.028275
US_AK_02060,2020-10-23,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,5.364198,1.32716,7.91358,4.148667,2.484127,81.867918
US_AK_02060,2020-10-24,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,6.882716,4.654321,9.148148,2.709333,3.952381,82.40081
US_AK_02060,2020-10-25,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,6.506173,4.135802,9.203704,3.894667,4.857143,89.948045
US_AK_02060,2020-10-26,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,3.401235,1.08642,7.58642,11.881556,2.071429,91.118518
US_AK_02060,2020-10-27,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,2.333333,-1.012346,7.771605,1.552222,0.246032,86.641611
US_AK_02060,2020-10-28,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,0.925926,-1.265432,5.395062,0.225778,-1.563492,83.641349
US_AK_02060,2020-10-29,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-1.592593,-3.061728,1.512346,0.0,-4.65873,79.092316
US_AK_02060,2020-10-30,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-4.746914,-7.839506,0.148148,0.0,-7.277778,81.825002
US_AK_02060,2020-10-31,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-6.166667,-10.203704,0.067901,0.0,-10.888889,69.907171
US_AK_02060,2020-11-01,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-6.87037,-11.209877,-1.006173,0.0,-10.690476,76.302849
US_AK_02060,2020-11-02,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-8.141975,-12.234568,-3.277778,0.0,-15.238095,57.324348
US_AK_02060,2020-11-03,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-7.450617,-11.82716,-2.95679,0.0,-12.539683,67.620301
US_AK_02060,2020-11-04,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-7.090278,-12.763889,-2.083333,0.1905,-11.046296,75.145119
US_AK_02060,2020-11-05,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-5.736111,-12.354167,3.145833,2.50825,-8.703704,79.975751
US_AK_02060,2020-11-06,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,3.784722,-0.701389,6.569444,4.92125,2.712963,93.510459
US_AK_02060,2020-11-07,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,3.382716,0.716049,6.179012,1.947333,2.404762,94.646726
US_AK_02060,2020-11-08,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,2.975309,0.993827,5.882716,24.214667,1.97619,93.814657
US_AK_02060,2020-11-09,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,0.154321,-3.302469,5.506173,3.358444,-2.293651,85.326528
US_AK_02060,2020-11-10,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,2.969136,-2.104938,5.388889,0.028222,0.896825,89.030145
US_AK_02060,2020-11-11,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,3.32716,0.395062,5.864198,6.265333,1.888889,90.446381
US_AK_02060,2020-11-12,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,2.240741,0.790123,4.487654,6.011333,0.547619,89.304772
US_AK_02060,2020-11-13,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-1.368056,-5.347222,2.881944,0.53975,-4.190476,81.691984
US_AK_02060,2020-11-14,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-6.067901,-9.790123,1.259259,0.0,-7.269841,89.605799
US_AK_02060,2020-11-15,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-8.0,-11.888889,-2.141975,0.112889,-10.920635,78.368578
US_AK_02060,2020-11-16,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-10.481481,-14.166667,-5.351852,0.028222,-14.214286,73.255201
US_AK_02060,2020-11-17,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-11.506173,-15.722222,-5.993827,0.028222,-13.650794,84.196542
US_AK_02060,2020-11-18,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-10.438272,-15.135802,-5.691358,0.028222,-12.507937,85.849711
US_AK_02060,2020-11-19,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-4.333333,-11.783951,1.950617,0.141111,-6.611111,86.263132
US_AK_02060,2020-11-20,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,1.685185,-1.746914,3.882716,1.834444,-0.912698,83.423748
US_AK_02060,2020-11-21,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,0.648148,-0.882716,3.302469,4.826,-0.190476,94.658681
US_AK_02060,2020-11-22,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-2.419753,-5.808642,1.561728,3.076222,-3.301587,95.435514
US_AK_02060,2020-11-23,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-0.708333,-4.201389,1.5,2.76225,-2.212963,91.076895
US_AK_02060,2020-11-24,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-1.25,-5.513889,2.652778,3.90525,-3.083333,89.090472
US_AK_02060,2020-11-25,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,2.722222,-0.269841,4.603175,2.576286,0.455556,84.885106
US_AK_02060,2020-11-26,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-1.468254,-4.349206,3.142857,5.08,-2.688889,92.973724
US_AK_02060,2020-11-27,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-4.5,-8.095238,-0.357143,1.705429,-5.411111,94.068518
US_AK_02060,2020-11-28,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-2.604167,-6.333333,-0.548611,1.4605,-3.990741,90.170838
US_AK_02060,2020-11-29,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-5.277778,-7.951389,-1.5625,1.397,-6.611111,90.311827
US_AK_02060,2020-11-30,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-7.375,-10.826389,-2.645833,0.508,-9.092593,89.211214
US_AK_02060,2020-12-01,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-4.117284,-7.561728,-2.030864,1.975556,-5.460317,91.136498
US_AK_02060,2020-12-02,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-8.592593,-12.753086,-3.438272,0.620889,-10.571429,86.377631
US_AK_02060,2020-12-03,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-14.425926,-18.765432,-7.512346,0.028222,-16.793651,84.569374
US_AK_02060,2020-12-04,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-15.12963,-20.345679,-9.506173,0.0,-16.857143,85.485631
US_AK_02060,2020-12-05,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-15.592593,-19.617284,-11.54321,0.0,-17.380952,82.932539
US_AK_02060,2020-12-06,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-12.222222,-17.617284,-8.728395,0.0,-15.888889,76.878922
US_AK_02060,2020-12-07,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-9.265432,-12.95679,-6.444444,0.338667,-11.142857,86.524705
US_AK_02060,2020-12-08,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-6.975309,-10.216049,-3.641975,1.213556,-8.634921,88.398655
US_AK_02060,2020-12-09,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-5.746914,-9.351852,-3.228395,1.044222,-7.174603,90.301845
US_AK_02060,2020-12-10,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-14.438272,-18.104938,-4.814815,0.254,-17.412698,78.801707
US_AK_02060,2020-12-11,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-10.91358,-16.5,-4.32716,0.0,-14.333333,78.656365
US_AK_02060,2020-12-12,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,0.685185,-7.685185,3.296296,0.564444,-2.198413,81.510688
US_AK_02060,2020-12-13,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-1.240741,-3.364198,2.790123,1.552222,-3.166667,87.611358
US_AK_02060,2020-12-14,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-3.95679,-5.944444,-0.537037,2.511778,-5.222222,92.03856
US_AK_02060,2020-12-15,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-4.691358,-8.240741,-0.679012,3.273778,-5.706349,93.897878
US_AK_02060,2020-12-16,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-4.734568,-9.049383,-1.388889,0.592667,-5.698413,94.671234
US_AK_02060,2020-12-17,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-6.833333,-9.574074,-3.611111,0.423333,-8.785714,89.772703
US_AK_02060,2020-12-18,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-12.41358,-14.388889,-7.679012,0.112889,-15.134921,86.379902
US_AK_02060,2020-12-19,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-13.462963,-15.185185,-10.888889,0.028222,-16.055556,86.728656
US_AK_02060,2020-12-20,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-9.796296,-13.444444,-4.95679,1.778,-11.68254,88.234855
US_AK_02060,2020-12-21,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-4.95679,-12.080247,2.808642,0.762,-5.968254,89.437336
US_AK_02060,2020-12-22,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,2.240741,0.358025,3.351852,5.334,0.436508,87.916806
US_AK_02060,2020-12-23,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-0.648148,-3.530864,2.864198,4.064,-2.5,88.541429
US_AK_02060,2020-12-24,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-2.574074,-7.117284,1.08642,0.508,-4.357143,88.403674
US_AK_02060,2020-12-25,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-0.358025,-5.790123,2.314815,1.354667,-1.603175,90.598649
