location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MO_29045,2021-03-11,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,1,0,634,6,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-5,41.78,10.55,3.927778,19.177778,3.7084,5.677778,72.350297
US_MO_29045,2021-03-12,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,634,6,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,8,,5.927778,0.211111,10.855556,0.5334,0.038889,66.749307
US_MO_29045,2021-03-13,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,2,0,636,6,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,49.56,7.777778,2.6,15.088889,0.0,-0.216667,57.515486
US_MO_29045,2021-03-14,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,1,0,637,6,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,,8.444444,6.461111,11.288889,0.3048,0.694444,58.944992
US_MO_29045,2021-03-15,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,1,0,638,6,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-19,42.81,3.422222,1.666667,7.327778,11.1252,1.483333,87.245804
US_MO_29045,2021-03-16,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,1,0,639,6,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-13,43.31,2.955556,1.588889,5.533333,1.850571,2.466667,96.637494
US_MO_29045,2021-03-17,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,2,0,641,6,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-10,,3.455556,1.983333,4.372222,0.0,3.127778,97.754772
US_MO_29045,2021-03-18,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,1,0,642,6,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-17,43.94,3.716667,1.944444,9.311111,29.0576,2.116667,89.367582
US_MO_29045,2021-03-19,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,642,6,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-8,,4.133333,-1.344444,10.65,3.273778,-3.483333,57.82693
US_MO_29045,2021-03-20,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,1,642,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,48.94,5.416667,-1.705556,14.761111,0.0,-1.7,60.539632
US_MO_29045,2021-03-21,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,642,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,,10.55,4.366667,19.188889,0.0,1.583333,54.353126
US_MO_29045,2021-03-22,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,642,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-18,50.26,13.127778,9.183333,19.211111,0.0,2.233333,48.22226
US_MO_29045,2021-03-23,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,642,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-18,48.1,12.277778,9.872222,15.672222,1.016,7.711111,74.12784
US_MO_29045,2021-03-24,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,2,0,644,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-13,44.41,10.405556,8.266667,12.877778,11.0744,8.672222,89.366003
US_MO_29045,2021-03-25,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,19,0,663,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-9,53.74,6.661111,5.111111,8.244444,0.0,4.805556,88.211665
US_MO_29045,2021-03-26,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,7,0,670,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,9,48.4,7.411111,5.8,11.877778,7.874,5.938889,90.604934
US_MO_29045,2021-03-27,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,3,0,673,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,,10.755556,6.633333,17.322222,0.4064,8.238889,85.009806
US_MO_29045,2021-03-28,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,673,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,47.24,7.372222,2.766667,12.527778,0.3048,1.0,64.699216
US_MO_29045,2021-03-29,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,673,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-14,,9.661111,1.466667,21.888889,0.0508,-0.911111,48.152883
US_MO_29045,2021-03-30,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,673,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-18,,13.211111,9.366667,19.3,0.0,0.538889,42.218319
US_MO_29045,2021-03-31,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,673,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-16,60.81,4.311111,-0.577778,10.166667,0.0,-8.338889,39.940404
US_MO_29045,2021-04-01,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,673,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-20,41.31,0.627778,-4.722222,7.05,0.0,-9.311111,47.691211
US_MO_29045,2021-04-02,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,673,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-28,,4.366667,-2.188889,13.477778,0.0,-7.994444,40.610774
US_MO_29045,2021-04-03,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,1,0,674,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,,11.988889,5.733333,21.872222,0.0,-1.283333,39.996864
US_MO_29045,2021-04-04,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,674,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,45.52,16.197531,7.296296,26.228395,0.0,5.54321,49.580598
US_MO_29045,2021-04-05,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,674,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-31,83.01,19.655556,13.916667,26.105556,0.0,10.811111,56.938445
US_MO_29045,2021-04-06,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,674,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-16,43.08,20.333333,14.530864,26.783951,0.0,10.969136,55.01959
US_MO_29045,2021-04-07,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,-1,0,673,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-14,48.47,18.666667,14.592593,23.864198,6.2992,12.790123,68.817496
US_MO_29045,2021-04-08,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,-1,0,672,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-16,38.13,11.166667,9.074074,16.709877,25.9588,9.475309,89.422532
US_MO_29045,2021-04-09,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,672,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,8,58.95,12.283951,9.074074,19.0,1.312333,9.228395,82.277872
US_MO_29045,2021-04-10,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,1,0,673,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,43.55,10.104938,7.765432,15.981481,3.7084,8.41358,89.444444
US_MO_29045,2021-04-11,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,673,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,48.97,9.080247,6.771605,15.5,38.2016,6.462963,84.448857
US_MO_29045,2021-04-12,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,673,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-10,39.82,10.487654,6.17284,15.993827,0.874889,4.351852,66.415304
US_MO_29045,2021-04-13,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,673,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-17,41.89,9.419753,2.524691,14.734568,0.0,-0.024691,52.117928
US_MO_29045,2021-04-14,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,673,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-9,49.44,7.024691,0.209877,12.858025,0.0,-0.845679,57.817331
US_MO_29045,2021-04-15,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,673,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-13,34.94,6.728395,1.314815,12.018519,0.0,1.271605,68.463868
US_MO_29045,2021-04-16,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,673,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,8,41.54,8.41358,1.635802,14.123457,0.0,2.308642,65.61904
US_MO_29045,2021-04-17,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,-10,0,663,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,,11.0,6.623457,16.919753,0.8128,5.376543,68.38957
US_MO_29045,2021-04-18,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,663,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,48.73,10.796296,5.703704,16.851852,0.254,2.376543,56.490815
US_MO_29045,2021-04-19,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,663,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-21,,7.987654,3.740741,14.555556,0.1905,2.111111,66.677194
US_MO_29045,2021-04-20,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,663,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-12,42.98,2.777778,0.197531,6.216049,1.016,-1.395062,74.217457
US_MO_29045,2021-04-21,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,663,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-13,33.26,3.283951,-2.037037,9.450617,0.846667,-5.209877,53.897682
US_MO_29045,2021-04-22,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,663,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-15,36.42,5.598765,-1.802469,14.259259,0.112889,-5.018519,46.520271
US_MO_29045,2021-04-23,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,663,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,4,48.08,9.691358,6.771605,13.561728,0.0,1.641975,57.40374
US_MO_29045,2021-04-24,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,663,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,,11.993827,7.561728,17.882716,0.326571,7.253086,72.860424
US_MO_29045,2021-04-25,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,663,7,,,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,56.98,9.925926,2.141975,17.808642,0.028222,1.580247,56.2776
US_MO_29045,2021-04-26,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,663,7,,990,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-9,49.01,17.425926,10.222222,29.308642,0.0,8.006173,54.132067
US_MO_29045,2021-04-27,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,1,0,664,7,3,993,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-11,59.29,23.030864,15.925926,29.438272,0.0,12.549383,51.766623
US_MO_29045,2021-04-28,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,7,0,671,7,12,1005,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-9,32.45,20.123457,15.858025,26.290123,0.3556,16.265432,78.681013
US_MO_29045,2021-04-29,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,671,7,13,1018,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-13,57.62,16.32716,12.685185,23.117284,14.3256,12.808642,79.865236
US_MO_29045,2021-04-30,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,-1,0,670,7,6,1024,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,5,,15.766667,8.072222,22.988889,0.2032,3.161111,43.134522
US_MO_29045,2021-05-01,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,670,7,2,1026,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,,19.427778,11.794444,28.511111,0.0,6.938272,44.485843
US_MO_29045,2021-05-02,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,670,7,0,1026,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,,21.4,15.522222,27.355556,0.0,12.316667,56.598208
US_MO_29045,2021-05-03,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,670,7,12,1038,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-15,60.52,18.788889,16.233333,23.466667,0.9652,16.494444,86.723198
US_MO_29045,2021-05-04,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,670,7,0,1038,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-7,46.31,13.827778,10.322222,18.405556,2.878667,9.738889,76.63043
US_MO_29045,2021-05-05,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,670,7,16,1054,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-5,35.21,11.944444,4.75,18.916667,0.0508,3.188889,55.257312
US_MO_29045,2021-05-06,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,670,7,23,1077,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-9,37.72,13.327778,9.788889,17.555556,0.0,5.055556,57.520594
US_MO_29045,2021-05-07,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,670,7,2,1079,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,7,,12.455556,3.766667,19.938889,0.0,1.733333,48.274274
US_MO_29045,2021-05-08,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,670,7,13,1092,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,50.77,10.516667,5.366667,17.138889,0.0,0.705556,51.220353
US_MO_29045,2021-05-09,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,670,7,5,1097,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,,8.288889,4.777778,13.416667,25.2476,5.344444,81.914372
US_MO_29045,2021-05-10,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,670,7,4,1101,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-9,59.79,10.505556,3.966667,17.322222,2.2352,4.994444,68.83745
US_MO_29045,2021-05-11,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,670,7,5,1106,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-11,33.13,11.177778,5.7,15.594444,0.112889,4.427778,63.364024
US_MO_29045,2021-05-12,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,670,7,0,1106,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-12,46.45,10.716667,2.8,17.155556,0.0,0.877778,51.015454
US_MO_29045,2021-05-13,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,1,0,671,7,16,1122,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-10,43.73,12.072222,2.888889,19.488889,0.0,1.016667,46.988156
US_MO_29045,2021-05-14,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,671,7,4,1126,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,7,43.9,13.905556,6.45,21.094444,0.0,1.722222,43.860492
US_MO_29045,2021-05-15,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,671,7,19,1145,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,39.7,13.7,10.955556,18.055556,1.3208,9.194444,75.266991
US_MO_29045,2021-05-16,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,671,7,6,1151,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,53.7,14.705556,11.111111,19.061111,9.0424,12.377778,86.274949
US_MO_29045,2021-05-17,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,671,7,0,1151,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-10,51.97,16.044444,14.661111,18.594444,10.414,15.488889,96.565155
US_MO_29045,2021-05-18,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,671,7,0,1151,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-9,53.19,17.233333,15.872222,19.805556,17.2212,16.633333,96.327573
US_MO_29045,2021-05-19,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,671,7,3,1154,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-5,53.76,20.077778,17.777778,25.4,8.164286,18.161111,88.882008
US_MO_29045,2021-05-20,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,671,7,24,1178,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-12,60.94,21.866667,18.644444,26.472222,1.820333,18.305556,80.660853
US_MO_29045,2021-05-21,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,1,0,672,7,0,1178,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,5,47.76,22.088889,19.772222,24.627778,0.846667,18.316667,79.977596
US_MO_29045,2021-05-22,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,672,7,15,1193,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,64.56,20.444444,18.044444,23.15,1.016,18.794444,90.463565
US_MO_29045,2021-05-23,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,672,7,3,1196,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,55.18,21.672222,17.288889,27.722222,1.693333,18.755556,83.796842
US_MO_29045,2021-05-24,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,672,7,0,1196,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-19,,23.2,18.116667,28.877778,0.0,18.816667,77.023427
