location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13265,2020-05-28,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,23.648148,19.987654,30.265432,1.778,,21.074074,83.058601
US_GA_13265,2020-05-29,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,24.604938,20.981481,30.37037,1.995714,,21.361111,80.510684
US_GA_13265,2020-05-30,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,24.481481,19.283951,31.240741,5.037667,,19.269841,72.134295
US_GA_13265,2020-05-31,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,23.993827,17.395062,29.987654,0.0,,16.436508,62.97278
US_GA_13265,2020-06-01,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,23.135802,18.179012,28.734568,0.0,,16.547619,66.266927
US_GA_13265,2020-06-02,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,22.814815,16.197531,29.969136,0.0,,16.436508,67.274767
US_GA_13265,2020-06-03,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,24.691358,17.796296,31.518519,0.0,,18.492063,68.235629
US_GA_13265,2020-06-04,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,25.0,20.790123,31.623457,0.1524,,20.587302,76.12423
US_GA_13265,2020-06-05,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,23.820988,20.111111,30.876543,0.635,,21.103175,84.276642
US_GA_13265,2020-06-06,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,24.839506,20.493827,30.82716,0.084667,,21.349206,80.806783
US_GA_13265,2020-06-07,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,25.290123,20.561728,31.012346,0.0,,21.515873,79.736942
US_GA_13265,2020-06-08,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,25.401235,21.901235,31.12963,0.127,,22.746032,84.832791
US_GA_13265,2020-06-09,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,25.734568,22.111111,32.333333,5.757333,,22.634921,82.769663
US_GA_13265,2020-06-10,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,24.716049,21.907407,31.888889,3.894667,,22.814815,88.133025
US_GA_13265,2020-06-11,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,26.006173,21.777778,31.833333,5.715,,21.079365,73.970026
US_GA_13265,2020-06-12,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,25.253086,20.197531,30.851852,0.0,,18.428571,65.964727
US_GA_13265,2020-06-13,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,24.685185,18.401235,30.734568,0.0,,16.34127,59.442551
US_GA_13265,2020-06-14,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,23.469136,17.783951,29.598765,0.0,,16.349206,64.393648
US_GA_13265,2020-06-15,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,20.783951,16.62963,27.641975,1.669143,,16.349206,75.501397
US_GA_13265,2020-06-16,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,18.08642,16.006173,23.067901,0.112889,,13.944444,76.244533
US_GA_13265,2020-06-17,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,18.135802,13.660494,23.845679,0.0,,14.087302,76.822357
US_GA_13265,2020-06-18,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,21.333333,15.450617,28.376543,0.0,,16.706349,74.42384
US_GA_13265,2020-06-19,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,24.067901,17.58642,31.302469,0.889,,18.285714,69.673012
US_GA_13265,2020-06-20,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,24.296296,17.660494,32.320988,2.939143,,17.944444,66.96347
US_GA_13265,2020-06-21,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,26.222222,18.67284,33.91358,0.0,,19.198413,64.951947
US_GA_13265,2020-06-22,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,25.030864,19.654321,32.901235,0.338667,,20.285714,74.697773
US_GA_13265,2020-06-23,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,23.759259,20.185185,31.061728,7.196667,,21.269841,85.756793
US_GA_13265,2020-06-24,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,24.808642,21.358025,30.006173,3.81,,21.357143,80.575869
US_GA_13265,2020-06-25,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,23.864198,20.679012,29.962963,18.457333,,21.134921,84.472027
US_GA_13265,2020-06-26,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,25.432099,20.592593,31.5,2.06375,,20.738095,75.114624
US_GA_13265,2020-06-27,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,25.302469,20.722222,31.524691,1.705429,,18.785714,67.248274
US_GA_13265,2020-06-28,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,25.296296,20.530864,32.925926,3.229429,,21.452381,78.565532
US_GA_13265,2020-06-29,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,28.160494,22.419753,34.117284,0.73025,,21.746032,67.950265
US_GA_13265,2020-06-30,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,27.641975,22.166667,33.87037,0.036286,,21.238095,68.006645
US_GA_13265,2020-07-01,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,25.259259,21.425926,30.820988,2.624667,,20.865079,77.100693
US_GA_13265,2020-07-02,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,26.641975,21.209877,33.567901,0.0,,21.142857,71.549457
US_GA_13265,2020-07-03,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,27.660494,21.364198,33.808642,0.0,,20.857143,66.440784
US_GA_13265,2020-07-04,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,27.691358,21.598765,34.407407,0.0,,21.02381,66.852707
US_GA_13265,2020-07-05,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,27.58642,21.635802,33.993827,0.0,,20.396825,64.632015
US_GA_13265,2020-07-06,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,25.08642,21.796296,31.67284,2.794,,21.714286,81.31049
US_GA_13265,2020-07-07,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,23.981481,22.419753,29.018519,19.727333,,22.7,91.158819
US_GA_13265,2020-07-08,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,25.574074,22.216049,31.098765,16.437429,,22.095238,80.594203
US_GA_13265,2020-07-09,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,26.685185,22.555556,31.876543,0.169333,,22.579365,77.597928
US_GA_13265,2020-07-10,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,27.425926,22.179012,34.290123,0.217714,,22.674603,75.137798
US_GA_13265,2020-07-11,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,27.58642,22.82716,33.790123,0.169333,,21.119048,67.501788
US_GA_13265,2020-07-12,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,26.783951,20.277778,33.271605,0.0,,19.02381,62.451334
US_GA_13265,2020-07-13,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,27.240741,21.240741,33.808642,0.0,,20.912698,67.970433
US_GA_13265,2020-07-14,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,4,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,28.104938,21.691358,34.814815,0.0,,20.079365,61.196099
US_GA_13265,2020-07-15,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,-4,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,28.574074,21.901235,35.82716,0.0,,21.02381,63.625727
US_GA_13265,2020-07-16,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,28.518519,22.660494,35.216049,0.197556,,22.174603,69.155693
US_GA_13265,2020-07-17,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,28.611111,22.648148,35.432099,0.0,,22.0,67.152101
US_GA_13265,2020-07-18,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,29.0,23.240741,35.802469,0.0,,22.269841,67.146065
